...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,other_95_CI
261,0.240835080760708,0.258629562189562,CT,2022-11-07,1,1,1,1,1,1,1,0,0,1,1,1
262,1.68587862609721,0.2751172506707405,CT,2022-11-08,1,0,1,1,1,1,0,0,0,1,0,1
263,0.659708945008627,0.3363800651499675,CT,2022-11-09,1,1,1,1,1,1,0,0,1,1,1,1
264,0.481679218793251,0.2447266894788195,CT,2022-11-10,1,1,1,1,1,1,1,0,0,0,0,1
265,0.791365162025676,0.2702833943064775,CT,2022-11-11,1,1,1,1,1,1,1,0,1,0,0,1
266,2.08801818211679,0.3933972334752805,CT,2022-11-12,1,1,0,0,0,1,0,0,1,0,0,1
267,3.34921704342052,0.40119896080697,CT,2022-11-13,1,0,1,0,1,0,0,0,1,0,1,0
268,2.72845769664468,0.3108162561307495,CT,2022-11-14,0,1,1,1,0,0,0,0,1,0,0,0
269,NA,NA,CT,2022-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,0.704353505260342,0.50602456013818,CT,2022-11-16,1,0,1,1,1,1,1,0,1,0,1,1
271,1.68949409877448,0.3006905576363535,CT,2022-11-17,1,0,1,0,1,1,0,1,1,0,1,1
272,4.57167192116318,0.4560080394678095,CT,2022-11-18,1,0,0,0,1,1,0,0,0,0,0,1
273,1.52070494903681,0.366854788315473,CT,2022-11-19,1,1,1,0,0,0,1,0,1,0,0,0
274,4.57759631013667,0.477051276807912,CT,2022-11-20,1,0,0,0,1,0,1,0,0,0,0,0
275,1.0629524845949,0.77727013037913,CT,2022-11-21,1,1,1,1,0,1,1,1,1,0,0,1
276,2.11778835952085,0.327212188049374,CT,2022-11-22,1,0,1,1,0,0,1,0,1,0,0,0
277,NA,NA,CT,2022-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,NA,NA,CT,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,0.646385737381665,0.358485489332914,CT,2022-11-25,1,1,1,1,1,1,1,0,1,0,1,1
280,3.28162391605679,0.301485827315188,CT,2022-11-26,1,0,0,0,1,1,1,0,0,0,1,1
281,13.9665128979021,0.63294326352838,CT,2022-11-27,1,0,1,0,1,0,0,0,1,0,1,0
282,7.60420051541279,0.363324240324027,CT,2022-11-28,1,0,1,0,0,0,0,0,0,0,1,0
283,1.099180243792,0.202838089900905,CT,2022-11-29,1,1,1,1,1,0,1,1,1,1,0,0
284,2.27355016686557,0.3699529522110515,CT,2022-11-30,1,0,0,0,1,0,1,0,0,0,0,0
285,0.417196321141058,0.0153775561783247,CT,2022-12-01,1,1,1,1,1,1,1,0,1,0,1,1
286,7.26209957745182,0.3269790624733405,CT,2022-12-02,1,0,0,0,1,0,0,0,0,0,0,0
287,6.813920368732,0.3145229504214675,CT,2022-12-03,1,0,1,0,1,0,0,0,1,0,0,0
288,2.68804012701854,0.2770588514586575,CT,2022-12-04,1,1,1,0,0,0,1,1,1,0,1,0
289,5.38996825077831,0.2975262829322015,CT,2022-12-05,1,1,1,0,1,0,0,0,0,0,0,0
290,0.500132505318626,0.1264538228186775,CT,2022-12-06,1,1,1,1,1,1,1,0,0,0,1,1
291,6.42623334649983,0.4361156274910905,CT,2022-12-07,1,0,0,0,1,0,1,0,0,0,0,0
292,5.99277596988136,0.482684696027635,CT,2022-12-08,1,0,0,0,1,0,1,0,0,0,0,0
293,5.81192616963648,0.3982840161654025,CT,2022-12-09,1,0,0,0,1,0,1,0,0,0,0,0
294,2.99256927663239,0.278625627987053,CT,2022-12-10,1,1,1,0,1,0,1,0,1,0,0,0
295,0.217978987189156,0.2551626425194785,DC,2022-10-30,1,1,1,1,1,1,1,0,0,1,1,1
296,4.03290148071401,0.340993655501167,DC,2022-10-31,1,0,1,0,1,0,1,0,1,0,1,0
297,1.87372852602936,0.2762997416789975,DC,2022-11-01,1,0,1,1,1,1,1,0,1,0,0,1
298,1.04567920769736,0.318919971843244,DC,2022-11-02,1,1,1,1,1,1,0,0,1,0,0,1
299,1.82460332977262,0.52018363519279,DC,2022-11-03,1,1,0,0,1,0,0,0,1,0,1,0
300,1.44246717896925,0.415654380545588,DC,2022-11-04,1,1,1,1,0,0,0,0,1,0,0,0
301,2.02608487832434,0.54825485310504,DC,2022-11-05,0,1,1,0,0,1,1,1,1,0,0,1
302,0.730433723303541,0.341318039270368,DC,2022-11-06,0,1,1,1,1,1,1,1,1,1,1,1
303,1.53105066208716,0.3805912964517345,DC,2022-11-07,1,1,0,0,1,1,1,1,0,0,1,1
304,0.693467625142621,0.1948938026531085,DC,2022-11-08,1,1,1,1,1,1,0,0,1,0,1,1
305,1.7391202611503,0.0935555138786845,DC,2022-11-09,1,0,1,0,1,1,0,0,1,0,1,1
306,1.87307045943154,0.4076504590318015,DC,2022-11-10,1,0,0,0,1,1,0,1,0,1,1,1
307,0.403892118418346,0.305035738921188,DC,2022-11-11,1,1,1,1,1,1,1,0,1,0,1,1
308,2.03265516153137,0.0675024201358445,DC,2022-11-12,1,0,1,0,1,1,1,0,1,0,1,1
309,1.31494452126634,0.0603267793238405,DC,2022-11-13,1,0,1,0,1,1,1,0,1,0,1,1
310,0.336970180098434,0.1627105587715635,DC,2022-11-14,1,1,1,1,1,1,1,0,1,0,1,1
311,1.05885990270894,0.3331683891157415,DC,2022-11-15,1,0,1,1,1,1,1,0,1,0,1,1
312,1.69031191096522,0.4302619540584585,DC,2022-11-16,1,0,0,0,1,1,1,1,0,0,1,1
313,0.338993026061187,0.192683845265989,DC,2022-11-17,1,1,1,1,1,1,1,0,1,0,1,1
314,2.81190800095371,0.3670827868255405,DC,2022-11-18,0,0,1,0,1,1,1,0,1,0,1,1
315,1.66362461836474,0.2521537352728835,DC,2022-11-19,1,1,1,1,0,1,1,0,1,0,0,1
316,2.9845117934555,0.388922456187317,DC,2022-11-20,1,0,1,0,0,1,1,0,1,0,0,1
317,0.73274475858779,0.374379747841339,DC,2022-11-21,1,0,1,1,1,1,1,1,1,1,1,1
318,0.904822082236913,0.29329344042912753,DC,2022-11-22,1,1,0,1,1,1,1,1,0,0,1,1
319,1.39469412773815,0.2828128447662965,DC,2022-11-23,1,1,0,0,0,1,1,0,0,0,0,1
320,NA,NA,DC,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,0.384200685327387,0.1106817188251835,DC,2022-11-25,1,1,1,1,1,1,1,0,1,0,1,1
322,0.814776083316757,0.1551555451248795,DC,2022-11-26,1,1,1,1,1,1,1,0,0,0,0,1
323,9.77968167067822,0.53659856128152,DC,2022-11-27,0,0,1,0,1,0,0,0,1,0,0,0
324,0.808984695048549,0.087814716290462,DC,2022-11-28,1,1,1,1,0,1,1,1,0,1,0,1
325,1.08377633852393,0.220635587309309,DC,2022-11-29,1,1,0,1,1,1,1,0,0,0,1,1
326,2.57361892077965,0.511392923222335,DC,2022-11-30,1,0,1,0,0,1,1,0,1,0,0,1
327,1.42237468263918,0.2578259847951405,DC,2022-12-01,0,1,1,0,0,1,0,0,1,0,0,1
328,2.16537893414432,0.3804275948796075,DC,2022-12-02,1,1,1,0,0,0,1,0,0,0,0,0
329,0.811104986823621,0.1181227194439685,DC,2022-12-03,1,1,0,1,1,1,1,1,0,1,0,1
330,0.226561086215807,0.0058474311289881,DC,2022-12-04,1,1,1,1,1,1,1,1,1,1,1,1
331,3.92510457098799,0.705068027664795,DC,2022-12-05,1,0,1,0,0,1,1,0,1,0,0,1
332,3.11136653789819,0.683128039393125,DC,2022-12-06,1,1,1,0,0,0,1,0,1,0,0,0
333,0.401692449424554,0.00456025300238015,DC,2022-12-07,1,1,1,1,1,1,1,1,1,0,0,1
334,1.18092485145167,0.154362284164306,DC,2022-12-08,1,1,0,1,1,1,1,1,0,0,1,1
335,1.79026683993053,0.2273308084335815,DC,2022-12-09,1,0,1,0,1,1,1,0,1,0,1,1
336,3.34615615440506,0.4046743303625275,DC,2022-12-10,1,0,0,0,0,1,1,0,0,0,0,1
337,0.543740696824021,0.1779185080134285,DE,2022-10-30,1,1,1,1,1,1,0,1,1,0,1,1
338,1.60446755585779,0.143222163771164,DE,2022-10-31,1,0,1,1,1,1,1,0,1,0,1,1
339,1.87415371354472,0.3953253805965365,DE,2022-11-01,1,0,1,0,1,1,1,0,1,0,1,1
340,0.150236757360947,0.112426600977595,DE,2022-11-02,1,1,1,1,1,1,1,1,1,1,1,1
341,1.16557658373765,0.120802894722289,DE,2022-11-03,1,0,1,1,1,1,1,1,1,1,1,1
342,0.639520609815509,0.4386043770980815,DE,2022-11-04,1,1,1,1,1,1,1,0,1,0,1,1
343,1.40777865797953,0.1795633352401045,DE,2022-11-05,1,0,1,1,1,1,1,0,1,0,0,1
344,0.335513852877487,0.233831713270346,DE,2022-11-06,1,1,1,1,1,1,1,1,1,1,1,1
345,0.294600322899363,0.272200910887775,DE,2022-11-07,1,1,1,1,1,1,1,0,1,0,1,1
346,0.237616996998882,0.172308217969422,DE,2022-11-08,1,1,1,1,1,1,1,1,1,1,1,1
347,0.930838530617495,0.437586535536981,DE,2022-11-09,1,1,1,1,0,1,1,1,0,1,0,1
348,NA,NA,DE,2022-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,0.70953817959677,0.236338263971182,DE,2022-11-11,1,1,1,1,1,1,1,0,0,0,1,1
350,0.912081939700371,0.264643956287464,DE,2022-11-12,1,1,1,1,1,1,1,0,0,0,1,1
351,0.434634078749437,0.2586843926163765,DE,2022-11-13,1,1,1,1,1,1,1,0,1,0,1,1
352,0.914391676703831,0.44714938783202,DE,2022-11-14,0,1,1,1,1,1,0,0,1,0,0,1
353,0.350020967818953,0.243589632020019,DE,2022-11-15,1,1,1,1,1,1,1,1,1,1,1,1
354,1.23906287623359,0.2948176340180115,DE,2022-11-16,1,1,1,1,1,1,0,0,0,0,1,1
355,0.897975112208548,0.2662642425105425,DE,2022-11-17,1,1,1,1,1,1,1,0,1,1,0,1
356,0.986190047184663,0.69980379577819,DE,2022-11-18,1,1,1,1,1,0,1,0,1,1,1,0
357,1.13755850872449,0.183634009959643,DE,2022-11-19,1,1,1,0,1,1,1,0,1,0,1,1
358,1.2757260566748,0.313400889808544,DE,2022-11-20,1,0,1,1,1,1,1,0,1,1,0,1
359,0.534048081499397,0.3800217321182685,DE,2022-11-21,1,1,1,1,1,1,1,0,1,0,1,1
360,0.203696108908019,0.145135283044985,DE,2022-11-22,1,1,1,1,1,1,1,1,1,1,1,1
361,NA,NA,DE,2022-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,NA,NA,DE,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,0.604428420065273,0.1815397798801975,DE,2022-11-25,1,1,1,1,1,1,1,0,1,0,1,1
364,0.801274505226976,0.295702469332115,DE,2022-11-26,0,1,1,1,1,1,0,0,1,0,1,1
365,1.35008306838227,0.3153668411683495,DE,2022-11-27,1,1,0,1,1,1,0,0,0,0,0,1
366,1.43061665922777,0.1336253592901835,DE,2022-11-28,1,1,1,0,1,1,0,0,1,0,0,1
367,NA,NA,DE,2022-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,NA,NA,DE,2022-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,1.49306501234909,0.36179730243952,DE,2022-12-01,1,1,1,0,1,0,1,0,0,0,0,0
370,1.21501716563471,0.1117232922849935,DE,2022-12-02,1,1,1,0,1,1,1,1,1,1,1,1
371,0.914411126578891,0.2977510001163905,DE,2022-12-03,1,1,1,1,1,0,1,0,1,1,1,0
372,1.12903441944062,0.3365817702081755,DE,2022-12-04,1,0,1,1,1,1,1,0,1,0,0,1
373,0.810045055936603,0.242956002787736,DE,2022-12-05,1,0,1,1,1,1,0,0,0,0,1,1
374,0.182608906102978,0.03919150272496415,DE,2022-12-06,1,1,1,1,1,1,1,0,1,0,1,1
375,0.40236316254461,0.141881534195312,DE,2022-12-07,1,1,1,1,1,1,1,0,1,0,1,1
376,0.0473104499051231,0.03189449819355935,DE,2022-12-08,1,1,1,1,1,1,1,1,1,1,1,1
377,3.13022526308665,0.4752073360341735,DE,2022-12-09,0,0,0,0,1,1,1,0,0,0,1,1
378,0.906134628129777,0.2286196390461815,DE,2022-12-10,1,1,1,1,1,0,1,1,1,1,0,0
379,2.70907839042301,0.306274212263221,FL,2022-10-30,0,1,0,1,1,1,0,0,0,0,1,1
380,4.7149726874342,0.2765912911246615,FL,2022-10-31,1,0,0,0,1,0,0,0,1,0,1,0
381,1.88701554569336,0.288983884317056,FL,2022-11-01,1,1,1,1,1,1,0,0,0,1,0,1
382,1.77763931598386,0.278293901111314,FL,2022-11-02,1,1,1,1,1,1,0,0,0,0,1,1
383,1.95171490939702,0.2872984217955945,FL,2022-11-03,1,1,1,1,1,1,0,0,1,0,1,1
384,4.74991783062872,0.292052227239931,FL,2022-11-04,1,0,1,0,1,0,0,0,0,0,1,0
385,8.76764177578188,0.310958483920688,FL,2022-11-05,0,0,1,0,1,1,1,0,0,0,1,1
386,1.82047238262381,0.2757419961282955,FL,2022-11-06,0,1,1,1,1,1,0,0,0,1,1,1
387,3.7700597716539,0.287329453291187,FL,2022-11-07,0,1,1,1,1,0,0,0,0,0,1,0
388,2.87949140769677,0.3318448862976025,FL,2022-11-08,1,1,0,1,0,0,0,0,0,0,0,0
389,1.5639324966139,0.305291450372416,FL,2022-11-09,1,1,1,1,1,1,0,1,0,0,1,1
390,3.32277325323343,0.3395696179180235,FL,2022-11-10,0,0,1,0,0,1,0,0,1,0,0,1
391,1.40012711182105,0.27799376225035,FL,2022-11-11,1,1,1,1,1,1,1,1,1,1,1,1
392,0.409621582902133,0.245785608475405,FL,2022-11-12,1,1,1,1,1,1,1,1,1,1,1,1
393,1.411875263107,0.304926339278744,FL,2022-11-13,1,1,1,1,1,0,1,0,0,1,1,0
394,11.8231306201555,0.323436064282745,FL,2022-11-14,1,0,1,0,1,0,0,0,0,0,0,0
395,7.55450927605796,0.303056709893987,FL,2022-11-15,1,0,0,0,1,1,1,0,0,0,1,1
396,4.77546701614466,0.261819892238902,FL,2022-11-16,0,1,1,0,1,1,0,1,0,0,1,1
397,4.68486619607249,0.319084291923256,FL,2022-11-17,0,1,1,0,1,1,0,0,0,0,0,1
398,3.54079932999578,0.296691704503394,FL,2022-11-18,1,0,1,0,1,1,1,0,0,0,0,1
399,1.69878129697225,0.282997820654201,FL,2022-11-19,1,1,0,1,1,0,0,0,0,0,1,0
400,1.75553496113064,0.2182776851406915,FL,2022-11-20,1,1,0,1,1,1,0,0,0,0,1,1
401,3.13830666690253,0.251482255563022,FL,2022-11-21,1,1,0,1,1,0,0,0,0,0,1,0
402,2.08912199813678,0.2549640309048255,FL,2022-11-22,1,1,1,1,0,1,0,0,1,0,0,1
403,7.72434140742817,0.313203630716846,FL,2022-11-23,1,0,1,0,1,1,0,0,1,0,0,1
404,0.602888403024276,0.0825003245818065,FL,2022-11-24,1,1,1,1,1,1,1,0,0,0,1,1
405,12.0506656250971,0.2793457085486115,FL,2022-11-25,1,0,0,0,1,1,1,0,0,0,0,1
406,6.58891373375419,0.278994671781673,FL,2022-11-26,1,0,1,0,1,1,1,0,1,0,1,1
407,8.88636858884126,0.28875761818395,FL,2022-11-27,1,0,1,0,0,1,0,0,0,0,1,1
408,36.2071730299779,0.310600994268621,FL,2022-11-28,1,0,1,0,1,0,0,0,0,0,0,0
409,6.19725987442487,0.2496570505600785,FL,2022-11-29,1,0,1,0,0,0,0,0,0,0,0,0
410,12.7649510654122,0.2837770056025175,FL,2022-11-30,1,0,0,0,0,0,0,0,0,0,0,0
411,13.2881525789225,0.266899162705514,FL,2022-12-01,1,0,1,0,0,0,0,0,0,0,0,0
412,7.03363643601948,0.2360623096324965,FL,2022-12-02,1,0,1,0,0,0,1,0,0,0,0,0
413,5.81100962969931,0.285010977007737,FL,2022-12-03,1,0,0,0,1,0,0,0,0,0,0,0
414,2.45974098631341,0.142845570885167,FL,2022-12-04,1,1,0,1,1,0,1,0,0,0,0,0
415,5.57942627365112,0.327203027527644,FL,2022-12-05,1,0,1,0,0,1,0,0,0,0,0,1
416,17.2005333673893,0.2644684785466765,FL,2022-12-06,1,0,1,0,0,0,0,0,0,0,0,0
417,9.32075964194578,0.2551906511749955,FL,2022-12-07,1,0,1,0,0,0,1,0,0,0,0,0
418,4.08191478368887,0.1541304534844735,FL,2022-12-08,1,1,0,1,0,0,0,0,0,0,0,0
419,10.5191806394776,0.2302859830210975,FL,2022-12-09,1,0,1,0,1,0,0,0,0,0,1,0
420,3.38357544368095,0.2067329494173375,FL,2022-12-10,1,0,1,0,1,0,1,0,0,0,1,0
421,1.12374524276911,0.2961860129882935,GA,2022-10-30,1,1,1,1,1,1,0,1,0,0,0,1
422,2.56580342927658,0.28037594584305,GA,2022-10-31,0,0,1,1,1,0,1,0,0,0,0,0
423,2.98800617644127,0.2898069232730285,GA,2022-11-01,1,1,0,1,1,0,0,1,1,0,0,0
424,1.71698267112205,0.293776570662622,GA,2022-11-02,1,1,1,1,1,1,0,0,0,0,1,1
425,3.89231766400653,0.3650411887999555,GA,2022-11-03,1,1,0,0,1,0,0,1,0,0,0,0
426,3.11004030591345,0.290845877116771,GA,2022-11-04,0,0,1,1,1,1,0,0,0,1,0,1
427,2.47413809731311,0.357185155555137,GA,2022-11-05,0,1,1,0,0,1,0,0,1,1,0,1
428,3.1250976388533,0.387727909741612,GA,2022-11-06,0,1,1,0,1,0,0,0,0,0,1,0
429,2.01075201603491,0.3216353803479665,GA,2022-11-07,1,1,1,1,1,1,0,0,0,1,0,1
430,3.40503182112254,0.308756788727165,GA,2022-11-08,0,0,1,1,1,1,0,0,1,0,1,1
431,4.12074986567767,0.3508581296727935,GA,2022-11-09,1,0,0,0,1,1,0,0,0,0,0,1
432,5.35655347143771,0.3473924299445475,GA,2022-11-10,1,0,1,0,1,1,0,0,0,0,0,1
433,4.92061202051255,0.309150528714567,GA,2022-11-11,0,0,1,0,1,1,1,0,1,0,1,1
434,2.06057204334765,0.380071381997445,GA,2022-11-12,1,0,1,0,0,1,0,0,1,0,0,1
435,4.20434415187531,0.4036873501606055,GA,2022-11-13,0,1,1,0,0,1,0,0,0,0,1,1
436,3.83910071284281,0.352650000291376,GA,2022-11-14,1,0,1,0,1,1,0,0,0,0,0,1
437,2.77627175278628,0.307693654901292,GA,2022-11-15,1,0,0,1,1,0,0,0,0,0,0,0
438,4.64280619285843,0.3008067090078965,GA,2022-11-16,1,0,0,1,1,1,0,0,0,0,0,1
439,2.67794449941617,0.3337795667846655,GA,2022-11-17,1,0,1,0,1,1,0,0,0,0,1,1
440,3.42500515936719,0.3060567007206175,GA,2022-11-18,1,0,0,1,1,0,1,0,0,0,0,0
441,2.19001189633107,0.328115299030235,GA,2022-11-19,1,0,1,1,1,1,1,1,1,0,0,1
442,4.95880135920587,0.445875465814226,GA,2022-11-20,0,0,1,0,1,0,0,0,0,0,0,0
443,3.99946015804846,0.2447988726148215,GA,2022-11-21,1,0,0,0,1,0,0,0,0,0,0,0
444,7.89232575957641,0.348430499739316,GA,2022-11-22,1,0,1,0,1,1,0,0,0,0,0,1
445,3.95298395142943,0.2710625832312945,GA,2022-11-23,0,0,0,1,1,0,1,0,0,0,0,0
446,0.707126089139273,0.2735524665892145,GA,2022-11-24,1,1,0,1,1,1,1,1,1,0,0,1
447,3.52593748326718,0.2956638371444045,GA,2022-11-25,1,1,1,1,1,0,0,0,0,0,0,0
448,6.05214290133286,0.330846059004218,GA,2022-11-26,1,0,0,0,0,0,0,0,0,1,0,0
449,4.97591872989911,0.303873964122215,GA,2022-11-27,1,0,1,0,1,1,0,0,1,0,0,1
450,9.84352431898113,0.410486613880688,GA,2022-11-28,1,0,1,0,0,0,0,0,0,0,0,0
451,13.8524824855495,0.31020815494452,GA,2022-11-29,1,0,0,0,1,0,0,0,0,0,0,0
452,6.23216390832805,0.2503286083717565,GA,2022-11-30,1,0,1,1,0,1,0,0,0,0,0,1
453,5.73911385347406,0.270698440242399,GA,2022-12-01,1,0,1,0,1,1,0,0,0,0,0,1
454,4.72982087053848,0.304473642281942,GA,2022-12-02,1,1,0,0,1,0,0,0,0,1,1,0
455,0.496930132525135,0.1692938581737165,GA,2022-12-03,1,1,1,1,1,1,1,1,1,0,0,1
456,1.47395567995867,0.2376318571584935,GA,2022-12-04,1,1,1,1,1,0,1,0,0,0,0,0
457,4.83044093074045,0.2961247717647695,GA,2022-12-05,1,0,0,0,1,0,0,0,0,0,1,0
458,6.31103487545326,0.263926663609297,GA,2022-12-06,1,0,1,0,1,0,0,0,0,0,0,0
459,8.18660304968086,0.2988253859275015,GA,2022-12-07,1,0,1,0,1,0,0,0,0,0,0,0
460,4.6064014561226,0.2648242832202235,GA,2022-12-08,1,0,0,0,0,0,1,0,0,0,1,0
461,4.40779958547993,0.2446113863160815,GA,2022-12-09,0,0,1,0,0,0,0,0,0,0,0,0
462,1.98118167996386,0.1874387835938025,GA,2022-12-10,1,1,1,1,1,0,0,1,0,0,0,0
463,1.11554867240988,0.1050396687124015,HI,2022-10-30,1,0,1,1,1,1,1,0,1,0,1,1
464,0.334336394341063,0.282203899108305,HI,2022-10-31,1,1,1,1,1,1,1,0,1,0,1,1
465,0.316964011732899,0.2770467822289865,HI,2022-11-01,1,1,1,1,1,1,1,0,1,0,1,1
466,2.12162095758827,0.362789397561453,HI,2022-11-02,1,0,1,0,1,0,0,0,1,0,1,0
467,2.14157025493637,0.3387309306112815,HI,2022-11-03,1,0,1,0,1,1,1,0,1,0,1,1
468,0.80703101729243,0.346391917361192,HI,2022-11-04,1,1,0,1,1,1,1,0,1,0,1,1
469,2.06443153695837,0.177530537441179,HI,2022-11-05,1,0,1,0,1,1,1,0,1,0,1,1
470,1.17555488794236,0.1926215816865355,HI,2022-11-06,1,0,1,0,1,1,0,0,1,1,0,1
471,0.299453060751781,0.208561918905293,HI,2022-11-07,1,1,1,1,1,1,1,0,0,1,1,1
472,0.517443776374847,0.2641106461121495,HI,2022-11-08,1,1,1,1,1,1,1,0,1,0,1,1
473,0.898914087514298,0.361937169867485,HI,2022-11-09,0,1,1,1,1,1,0,0,0,0,1,1
474,1.22313999345208,0.419828612650807,HI,2022-11-10,0,1,0,1,1,1,0,0,0,1,1,1
475,0.770945034591711,0.2577163071164625,HI,2022-11-11,1,1,1,1,1,1,0,0,1,1,1,1
476,0.954590269562246,0.303664765663716,HI,2022-11-12,0,1,1,1,1,1,1,1,1,1,1,1
477,NA,NA,HI,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,0.273090663309323,0.1784707201155225,HI,2022-11-14,1,1,1,1,1,1,1,1,1,1,1,1
479,0.793493212033612,0.402782129425494,HI,2022-11-15,1,1,0,1,1,1,1,1,0,0,1,1
480,0.586180442886825,0.1497094144113025,HI,2022-11-16,1,1,1,1,1,1,0,0,1,0,1,1
481,0.93909494645553,0.1366092622188165,HI,2022-11-17,1,1,1,0,1,1,1,0,1,0,1,1
482,0.973205657508194,0.71557516261839,HI,2022-11-18,1,1,1,1,0,1,1,1,1,0,0,1
483,0.624906635986697,0.448401710794458,HI,2022-11-19,1,1,1,1,1,1,1,1,1,1,1,1
484,NA,NA,HI,2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2022-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2022-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,1.53215640356211,0.355329625234102,HI,2022-11-23,1,1,0,1,1,1,1,0,0,1,0,1
488,NA,NA,HI,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,0.734668479225632,0.134527189222268,HI,2022-11-25,1,1,1,1,1,1,1,0,0,0,1,1
490,0.754540925493666,0.2172682646436555,HI,2022-11-26,1,1,1,1,1,1,1,0,0,0,1,1
491,1.49763087635648,0.7007740582067,HI,2022-11-27,0,1,1,0,1,1,0,1,1,0,1,1
492,0.0795525109230282,0.0440457183715985,HI,2022-11-28,1,1,1,1,1,1,1,1,1,1,1,1
493,NA,NA,HI,2022-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2022-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,1.75125826404243,0.03163097612643275,HI,2022-12-01,1,0,1,0,1,1,1,0,1,0,1,1
496,0.512594542564208,0.2529723678687085,HI,2022-12-02,1,1,1,1,1,1,1,0,1,0,1,1
497,2.3204269161669,0.59425331099053,HI,2022-12-03,1,1,0,0,1,1,1,0,0,0,0,1
498,0.472027185378577,0.1241248263636215,HI,2022-12-04,1,1,1,1,1,1,1,0,1,1,0,1
499,NA,NA,HI,2022-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,1.78960819755545,0.512721050335345,HI,2022-12-06,1,0,1,0,1,1,1,0,1,0,1,1
501,0.64336637475876,0.2685028199865335,HI,2022-12-07,1,1,1,1,1,1,1,0,1,0,1,1
502,0.508236073080253,0.168768511589947,HI,2022-12-08,1,1,1,1,1,1,1,0,1,0,1,1
503,0.847299687633664,0.404667970107013,HI,2022-12-09,1,0,1,1,1,1,1,0,1,0,1,1
504,0.892448097174432,0.185920836476565,HI,2022-12-10,1,1,1,1,1,0,1,1,1,0,1,0
505,1.68069416300059,0.067905964681866,IA,2022-10-30,1,0,1,0,1,1,1,0,1,0,1,1
506,1.06658782613819,0.1809055671436215,IA,2022-10-31,1,1,1,1,1,1,0,1,1,0,1,1
507,1.70785297429517,0.1991715813928725,IA,2022-11-01,1,1,1,1,1,0,0,0,0,0,1,0
508,1.46600520028052,0.218007947760857,IA,2022-11-02,1,1,1,0,1,1,0,0,1,0,1,1
509,2.42769305613816,0.291825227928748,IA,2022-11-03,0,0,1,1,1,1,0,0,0,1,1,1
510,1.49633475427264,0.1284684585025775,IA,2022-11-04,0,1,1,1,1,1,0,0,1,1,1,1
511,4.82416406406788,0.390540715706002,IA,2022-11-05,1,0,1,0,1,1,0,0,1,0,1,1
512,1.10417473909223,0.1840893637535045,IA,2022-11-06,1,1,1,1,1,0,0,1,1,1,1,0
513,1.44075278186207,0.1852485881547425,IA,2022-11-07,0,1,1,1,1,1,0,0,1,0,1,1
514,1.11755839538055,0.225824706961496,IA,2022-11-08,1,1,1,1,1,1,0,0,0,0,0,1
515,0.660062329746024,0.1900420345117945,IA,2022-11-09,1,1,1,1,1,1,0,0,1,0,1,1
516,1.64510224389973,0.122187156669128,IA,2022-11-10,1,0,1,1,1,1,0,0,1,0,1,1
517,1.80837970073378,0.335008410433391,IA,2022-11-11,1,0,0,1,0,1,0,0,0,0,0,1
518,0.96470295645909,0.2678926347684245,IA,2022-11-12,1,1,0,1,1,1,0,1,0,0,1,1
519,1.14374077369454,0.1830461655341025,IA,2022-11-13,1,1,0,1,1,1,0,1,0,1,1,1
520,3.08792403380609,0.154599533960918,IA,2022-11-14,0,0,1,0,1,1,0,0,0,0,1,1
521,0.993535347120387,0.21655362013502,IA,2022-11-15,1,1,1,1,1,1,0,0,1,1,1,1
522,3.01429442152328,0.2261321625455045,IA,2022-11-16,1,1,1,0,0,0,0,0,0,0,0,0
523,3.33758596026392,0.169605858923413,IA,2022-11-17,1,0,1,0,1,1,0,0,0,0,1,1
