...1,es_score,brier_score,location,target_date,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI
242,0.397691484379644,0.2679151664605005,CO,2023-01-18,1,1,1,1,1,1,1,1,1,0,1,0,1,1
243,0.371007877078778,0.2272237579252795,CO,2023-01-19,1,1,1,1,1,1,1,1,1,0,1,0,1,1
244,3.89182922945159,0.3914798574790155,CO,2023-01-20,1,1,0,1,0,0,1,1,1,0,1,0,0,1
245,0.212095029644764,0.2555876621098815,CO,2023-01-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
246,NA,NA,CO,2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,1.32524393772623,0.262965296774362,CO,2023-01-23,1,1,1,1,0,1,1,1,1,0,1,0,1,1
248,1.1589225440689,0.3672153723812595,CO,2023-01-24,1,0,1,1,1,1,1,1,1,0,1,0,1,1
249,2.35186772242879,0.331705747284373,CO,2023-01-25,0,1,0,0,1,1,1,0,1,0,0,0,1,1
250,1.04732412034228,0.3465003233807745,CO,2023-01-26,1,0,1,1,1,1,1,1,0,0,1,0,1,1
251,1.32925189659728,0.260692496268934,CO,2023-01-27,0,1,1,1,1,1,1,0,1,0,1,0,0,1
252,0.91740547380998,0.2106202934405585,CO,2023-01-28,1,1,1,1,1,1,1,1,1,0,1,0,1,1
253,4.49759778441614,0.3682998309218295,CT,2022-12-18,0,1,0,1,1,1,0,0,1,0,1,0,1,0
254,2.00067634811652,0.30289636177128,CT,2022-12-19,0,1,1,1,1,1,1,0,1,0,0,0,1,1
255,0.94365385772905,0.449424205121363,CT,2022-12-20,0,1,1,1,1,1,1,1,1,0,1,0,1,1
256,NA,NA,CT,2022-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257,NA,NA,CT,2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,3.76659690495918,0.338952878876822,CT,2022-12-23,0,0,0,1,0,1,1,0,0,0,0,0,1,0
259,1.42353474058091,0.51979133898883,CT,2022-12-24,0,1,0,0,1,1,1,0,1,1,0,0,1,1
260,1.06436527857232,0.3373504925103435,CT,2022-12-25,0,1,0,1,1,1,1,0,1,1,1,0,1,1
261,2.64112967209574,0.344599790800536,CT,2022-12-26,0,1,1,0,0,0,1,0,0,0,0,0,0,1
262,0.91687405364636,0.128625722375026,CT,2022-12-27,1,1,1,1,0,1,1,1,1,0,1,0,1,1
263,2.03855501236709,0.3387655755538725,CT,2022-12-28,0,1,0,1,0,1,1,0,1,0,1,0,1,1
264,2.02032170112111,0.365279798922435,CT,2022-12-29,1,1,0,1,0,1,0,1,1,0,1,0,1,0
265,1.75267116511201,0.2482201278480575,CT,2022-12-30,0,0,0,1,1,1,1,0,0,1,0,1,0,1
266,3.45390354764448,0.1473108439819165,CT,2022-12-31,1,1,0,1,0,1,0,1,1,0,1,1,1,0
267,1.08151552252476,0.76948835300687,CT,2023-01-01,1,1,1,0,1,1,1,1,1,1,0,0,1,1
268,5.26745074571579,0.3138464720908355,CT,2023-01-02,0,0,1,0,0,1,1,0,0,0,0,0,1,1
269,1.10702929510207,0.2047725588961135,CT,2023-01-03,1,1,1,1,1,1,0,1,1,0,1,0,1,0
270,0.593771510976527,0.168800576914678,CT,2023-01-04,1,1,1,1,1,1,1,1,1,0,1,0,1,1
271,1.84357706825638,0.2831468965448505,CT,2023-01-05,0,1,0,1,0,1,1,0,1,0,1,1,1,1
272,1.49102959652192,0.2403652624951985,CT,2023-01-06,0,1,1,1,0,1,1,0,1,0,1,0,1,1
273,1.46229224411868,0.12706700154605,CT,2023-01-07,0,1,1,1,1,1,1,0,1,0,1,0,0,1
274,0.859731157863,0.1922669157492685,CT,2023-01-08,1,1,1,0,1,1,1,1,1,0,0,0,1,1
275,3.58584976456118,0.1756652873891245,CT,2023-01-09,0,0,0,1,1,1,0,0,0,0,0,0,1,0
276,0.783586769792881,0.1988526636074455,CT,2023-01-10,1,1,1,1,1,1,1,1,1,0,1,0,1,1
277,2.09729796934153,0.4043109082614225,CT,2023-01-11,0,1,0,1,0,1,1,0,1,0,1,0,1,1
278,2.55018858655089,0.3912702925132175,CT,2023-01-12,1,1,0,1,0,1,1,1,1,0,1,0,1,1
279,2.91407395683046,0.366994921226773,CT,2023-01-13,0,1,0,1,0,1,1,0,1,0,1,0,1,1
280,0.628610672731645,0.132466616748333,CT,2023-01-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
281,4.13007700564141,0.2963344841820505,CT,2023-01-15,1,1,0,1,0,1,1,1,1,0,1,0,1,1
282,3.16425009537509,0.274177797274119,CT,2023-01-16,0,1,0,1,0,0,1,0,1,0,0,0,0,1
283,2.04032994473172,0.264247137794516,CT,2023-01-17,1,0,0,1,0,1,1,1,0,1,1,0,1,1
284,0.169381701069509,0.00617093317331555,CT,2023-01-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
285,2.45578998693886,0.3343142748452315,CT,2023-01-19,0,1,0,1,0,1,1,0,1,0,1,0,1,1
286,3.80267205628066,0.235772203542043,CT,2023-01-20,1,1,0,1,0,1,0,1,1,0,1,0,1,0
287,2.65060063751746,0.205023365924821,CT,2023-01-21,1,0,1,1,0,1,0,1,0,0,1,0,1,0
288,3.95168098734111,0.2167444171207345,CT,2023-01-22,0,1,0,1,0,1,1,0,1,0,1,0,1,1
289,0.325624671953485,0.052496343451667,CT,2023-01-23,1,1,1,1,1,1,1,1,1,0,1,0,1,1
290,1.1371321583788,0.1918324747631245,CT,2023-01-24,1,1,1,1,0,0,1,1,1,1,1,0,0,1
291,0.632789869369611,0.103191893359247,CT,2023-01-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
292,0.980692385881975,0.0578966587364155,CT,2023-01-26,1,1,1,1,1,0,1,1,1,1,1,0,0,1
293,0.583873911681855,0.078457640041429,CT,2023-01-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
294,0.0552561056093454,0.00123124401385936,CT,2023-01-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
295,1.91022564797454,0.4829794396562315,DC,2022-12-18,1,0,0,1,1,0,1,0,0,0,1,0,0,1
296,1.00832260903652,0.2312241202691765,DC,2022-12-19,1,0,1,1,1,1,1,0,0,0,0,0,1,1
297,2.30713134470043,0.3441398111794105,DC,2022-12-20,1,1,0,1,0,1,1,0,1,0,1,0,1,1
298,2.19997189047529,0.355295950228031,DC,2022-12-21,1,1,0,0,1,1,0,0,1,0,0,0,1,0
299,1.81017814868519,0.315867364718384,DC,2022-12-22,0,1,1,1,1,1,1,0,0,0,1,0,1,1
300,0.670634500640182,0.2597876234552535,DC,2022-12-23,1,1,1,1,1,1,1,1,1,0,1,0,1,1
301,1.13405925051505,0.10731003033254,DC,2022-12-24,1,1,0,1,1,1,1,0,1,0,0,1,1,1
302,NA,NA,DC,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,0.789414735645423,0.301053630341266,DC,2022-12-26,0,1,1,1,1,1,1,0,1,1,1,0,1,1
304,1.39733862946077,0.25642094392742,DC,2022-12-27,1,1,1,1,1,1,1,1,1,1,0,0,1,1
305,1.8361451871285701,0.2336627345291235,DC,2022-12-28,1,1,0,1,0,1,1,1,1,1,1,1,1,1
306,2.69660828584954,0.435086504384793,DC,2022-12-29,0,1,0,1,1,1,1,0,1,0,1,0,1,1
307,0.781426448925536,0.2536069489109735,DC,2022-12-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
308,0.412433495487394,0.25893152477546,DC,2022-12-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1
309,0.338292074506893,0.2224317059197285,DC,2023-01-01,1,1,1,1,1,1,1,1,1,0,1,0,1,1
310,0.86346658873855,0.3172123135463075,DC,2023-01-02,0,1,1,1,1,1,1,0,1,0,1,1,1,1
311,2.69650125168444,0.375512932625245,DC,2023-01-03,0,0,1,0,0,1,1,0,0,0,0,0,1,1
312,1.68677989561368,0.319503125605881,DC,2023-01-04,1,1,1,1,0,0,1,0,1,0,1,0,0,1
313,0.936772731086425,0.234303253900732,DC,2023-01-05,1,1,1,1,1,1,1,1,1,0,0,1,1,1
314,1.02772294617109,0.269802601855724,DC,2023-01-06,1,1,0,1,1,1,1,1,1,0,0,0,1,1
315,1.98221076540328,0.3633896800695095,DC,2023-01-07,0,1,1,1,0,1,0,0,1,1,0,0,1,0
316,1.93303551914172,0.3810480344997315,DC,2023-01-08,0,1,0,0,1,1,1,0,1,0,0,0,1,1
317,2.82988857862429,0.460168983107388,DC,2023-01-09,0,0,1,1,0,0,1,0,0,0,0,0,0,1
318,1.82846657388931,0.423189101250093,DC,2023-01-10,1,0,1,1,0,0,1,1,0,0,0,0,0,1
319,1.61721456134231,0.332108811161817,DC,2023-01-11,1,1,1,0,0,1,1,1,1,1,0,0,1,1
320,2.34967740528872,0.340154849725765,DC,2023-01-12,0,1,0,0,1,0,1,0,1,0,0,0,0,1
321,0.864462802619321,0.2987590938809535,DC,2023-01-13,1,1,0,1,1,1,1,1,1,1,1,1,1,1
322,0.746764172390018,0.2341026903057355,DC,2023-01-14,1,1,1,0,1,1,1,1,1,0,0,0,1,1
323,1.29905679564813,0.3452910388738865,DC,2023-01-15,1,1,1,0,0,1,1,1,1,0,1,0,1,1
324,1.09624790883424,0.1557916801197725,DC,2023-01-16,1,1,0,0,1,1,1,1,1,0,0,0,1,1
325,3.14055026448326,0.4422815200495545,DC,2023-01-17,1,1,0,0,0,1,1,1,1,0,0,0,1,1
326,0.744070585329893,0.175568651770107,DC,2023-01-18,1,1,1,1,1,1,1,1,1,0,1,0,1,1
327,1.0112624885866,0.1675079379684495,DC,2023-01-19,1,1,1,1,1,0,1,1,1,1,1,0,0,1
328,1.31350091895647,0.03075218691133645,DC,2023-01-20,1,1,0,1,0,1,1,1,1,0,1,0,1,1
329,0.739369057377552,0.0264297107870909,DC,2023-01-21,1,1,1,1,1,1,1,1,1,0,1,0,1,1
330,0.499576574265361,0.1984523321762405,DC,2023-01-22,1,1,1,1,1,1,1,1,1,0,1,0,1,1
331,2.03057338994818,0.865212201090335,DC,2023-01-23,0,1,1,1,0,0,1,0,1,1,1,0,0,1
332,0.301040276548134,0.01656109646211175,DC,2023-01-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
333,1.68791174005429,0.2323161538739545,DC,2023-01-25,1,0,1,1,0,1,1,1,0,1,1,0,1,1
334,2.09420783427205,0.315432878009929,DC,2023-01-26,1,1,0,0,0,1,1,1,1,0,0,0,1,1
335,1.67093952209775,0.263884878220483,DC,2023-01-27,0,1,1,1,0,0,1,0,1,0,1,0,0,1
336,0.227991897594365,0.0086604227749726,DC,2023-01-28,1,1,1,1,1,1,1,1,1,0,1,0,1,1
337,2.23891616629057,0.368064494348617,DE,2022-12-18,0,1,0,0,1,1,0,0,1,0,0,1,1,0
338,0.951602635858439,0.270693817386337,DE,2022-12-19,1,1,1,1,1,1,1,0,1,0,1,0,1,1
339,0.283928524851499,0.0634908072928885,DE,2022-12-20,1,1,1,1,1,1,1,1,1,0,1,0,1,1
340,0.74215920410152,0.3467647357994655,DE,2022-12-21,1,1,1,1,1,1,1,0,1,0,1,1,1,1
341,1.08915941643828,0.247503445961071,DE,2022-12-22,1,1,1,1,1,0,1,1,1,1,1,1,0,0
342,1.21589208675311,0.291485998358048,DE,2022-12-23,1,1,1,0,1,1,0,0,1,0,0,1,1,0
343,0.725704554598241,0.3427661847548935,DE,2022-12-24,1,1,1,1,1,1,1,0,1,0,1,0,1,1
344,1.84731393676813,0.406761322914212,DE,2022-12-25,1,1,0,1,0,1,1,1,1,0,1,0,1,1
345,1.29406363197836,0.213792467604899,DE,2022-12-26,1,1,1,1,1,1,0,1,1,0,1,1,1,0
346,0.383753225876503,0.196511157827711,DE,2022-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
347,1.04272467782103,0.2895417424103955,DE,2022-12-28,1,1,1,1,0,1,1,0,1,1,1,0,1,1
348,0.662567833329071,0.2906338389110155,DE,2022-12-29,1,1,1,1,1,1,1,0,1,0,1,1,1,1
349,1.47745691996082,0.286685570446479,DE,2022-12-30,1,1,1,1,0,1,0,1,1,0,1,1,1,0
350,2.20904498103334,0.139633427585133,DE,2022-12-31,1,1,0,1,0,1,1,0,1,0,1,0,1,1
351,0.473442554070683,0.265973569724363,DE,2023-01-01,1,1,1,1,1,1,1,1,1,0,1,0,1,1
352,0.769101645301921,0.2614477612443225,DE,2023-01-02,1,1,1,1,1,1,1,0,1,0,1,0,1,1
353,0.960453081993658,0.3227699676405225,DE,2023-01-03,1,1,1,1,1,1,0,1,1,0,1,0,1,0
354,0.797761243030866,0.3405263115910995,DE,2023-01-04,0,1,1,1,1,1,1,0,1,0,1,0,1,1
355,2.10946945950663,0.278566581460769,DE,2023-01-05,1,1,0,0,0,1,1,1,1,0,0,0,1,1
356,1.81947975680587,0.2549564392032865,DE,2023-01-06,1,1,0,1,0,1,1,1,1,0,1,0,1,1
357,0.780479642700093,0.2477214406804355,DE,2023-01-07,1,1,1,1,1,1,1,1,1,0,0,0,1,1
358,1.03878653080915,0.3076255085943465,DE,2023-01-08,1,1,1,0,1,1,1,1,1,0,0,1,1,1
359,1.8356888718562001,0.3353019362456845,DE,2023-01-09,0,1,0,1,1,1,1,0,1,1,1,0,1,1
360,0.960943467947459,0.413737982802449,DE,2023-01-10,1,0,1,1,1,1,1,1,0,1,1,0,1,1
361,0.376797933421908,0.2407927546735,DE,2023-01-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
362,1.07640316617803,0.3370562645509955,DE,2023-01-12,0,1,1,1,1,1,1,0,1,0,1,0,1,1
363,1.1074904669563,0.31335195845943,DE,2023-01-13,1,0,1,1,1,1,1,1,0,0,1,0,1,1
364,1.37172366134285,0.152211410338654,DE,2023-01-14,1,1,0,1,0,1,1,1,1,0,0,0,1,1
365,1.16070787812457,0.2547179902715455,DE,2023-01-15,1,1,1,1,1,1,1,1,1,0,1,0,1,1
366,0.371182006176829,0.2940447137420065,DE,2023-01-16,1,1,1,1,1,1,1,1,1,0,1,0,1,1
367,0.314594487634353,0.0743045663719035,DE,2023-01-17,1,1,1,1,1,1,1,1,1,0,1,0,1,1
368,0.0910622011497066,0.0647226640305055,DE,2023-01-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
369,NA,NA,DE,2023-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,1.0280611648625,0.313294362659218,DE,2023-01-20,1,1,1,0,1,1,1,1,1,0,0,0,1,1
371,0.703315401567893,0.2390035534207805,DE,2023-01-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
372,0.323707112590733,0.1912850984583235,DE,2023-01-22,1,1,1,1,1,1,1,1,1,0,1,0,1,1
373,0.786813922444696,0.0309056590309662,DE,2023-01-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
374,0.252078253333903,0.0264314012325977,DE,2023-01-24,1,1,1,1,1,1,1,1,1,0,1,0,1,1
375,0.340294870273287,0.1625859535405135,DE,2023-01-25,1,1,1,1,1,1,1,1,1,0,1,0,1,1
376,0.997419167270421,0.194336633240381,DE,2023-01-26,0,1,1,1,1,1,1,0,1,1,1,0,1,1
377,0.261240349493292,0.01630243594848745,DE,2023-01-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
378,0.432783658914424,0.1668764993927435,DE,2023-01-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
379,0.608558249292207,0.1316013140503425,FL,2022-12-18,1,1,1,1,1,1,1,0,1,1,1,1,0,1
380,3.9761074165849,0.301749276566315,FL,2022-12-19,1,1,0,0,1,1,1,0,0,0,0,0,1,1
381,5.12201082658683,0.2770355393526845,FL,2022-12-20,1,0,0,0,1,1,1,0,0,0,0,0,0,0
382,7.67647177131892,0.23039565757973,FL,2022-12-21,0,0,0,0,1,1,1,0,0,0,0,0,0,0
383,12.6518281528291,0.2741348875983465,FL,2022-12-22,0,1,0,0,1,0,1,0,0,0,0,0,0,0
384,4.99647960428462,0.2184064616501025,FL,2022-12-23,0,0,1,0,0,1,0,0,0,0,0,0,1,0
385,0.319495461314107,0.0367778233955735,FL,2022-12-24,1,1,1,1,1,1,1,1,1,0,1,0,1,1
386,1.03125653627015,0.726110945162255,FL,2022-12-25,0,1,0,1,1,1,1,0,1,0,1,1,1,1
387,1.17487229655425,0.2434044565452455,FL,2022-12-26,1,1,1,1,0,1,1,1,0,0,0,0,0,1
388,10.4814195972924,0.370013659070938,FL,2022-12-27,1,0,0,0,1,1,0,0,1,0,0,0,0,0
389,3.93271138602982,0.2816678735914195,FL,2022-12-28,0,1,0,1,1,1,1,0,0,0,0,0,1,1
390,6.63484989066934,0.360831584410852,FL,2022-12-29,0,1,0,1,0,1,1,0,1,0,0,0,0,1
391,4.29067269116192,0.2995843384795745,FL,2022-12-30,0,1,0,1,1,1,1,0,1,0,0,0,1,1
392,3.92715801178941,0.2145610322429375,FL,2022-12-31,0,1,1,0,0,1,0,0,0,0,0,0,0,0
393,1.35405053044303,0.1756826151581605,FL,2023-01-01,1,1,1,1,0,1,1,0,0,1,1,1,1,1
394,13.1016319194692,0.2101031538362975,FL,2023-01-02,0,1,0,1,0,1,1,0,1,0,0,0,0,0
395,12.6587983787499,0.252349340446341,FL,2023-01-03,0,0,1,0,0,0,0,0,0,0,0,0,0,0
396,32.8584191936694,0.343277307638885,FL,2023-01-04,0,0,0,1,0,0,1,0,0,0,0,0,0,1
397,7.65862907855083,0.3330001443151105,FL,2023-01-05,1,0,0,1,0,0,0,0,1,0,0,0,0,0
398,14.6689241276665,0.3304837134979305,FL,2023-01-06,0,1,0,1,0,1,0,0,0,0,0,0,0,0
399,9.83658504350657,0.3587822730571145,FL,2023-01-07,0,0,0,1,1,0,1,0,0,0,1,0,0,0
400,2.60049201699141,0.3968410955033785,FL,2023-01-08,1,1,0,1,0,1,1,1,1,0,1,0,1,1
401,16.2035677538405,0.400182690319825,FL,2023-01-09,1,0,0,0,0,1,0,0,0,0,0,0,0,0
402,19.2525941659294,0.4019287187581785,FL,2023-01-10,0,1,0,0,0,1,0,0,0,0,0,0,1,1
403,17.9436613808798,0.3626232320750835,FL,2023-01-11,0,1,0,1,0,0,1,0,0,0,1,0,0,1
404,13.6762940897839,0.342982795684777,FL,2023-01-12,1,0,0,0,0,1,1,0,1,0,0,0,0,0
405,5.19551819877849,0.309742119724364,FL,2023-01-13,1,1,0,0,1,1,1,0,0,0,0,0,0,1
406,6.81294402224388,0.3328376800665195,FL,2023-01-14,0,1,0,0,0,1,0,0,0,0,0,0,0,0
407,7.20056208644876,0.30143798155538,FL,2023-01-15,1,1,0,1,0,1,0,0,0,0,0,0,0,0
408,7.9374491313658,0.3172017897018775,FL,2023-01-16,0,1,0,0,0,1,0,0,0,0,0,0,0,0
409,8.67035068669499,0.3326560375218745,FL,2023-01-17,0,1,1,1,0,1,1,0,0,0,0,0,0,1
410,5.56558736029612,0.314690885579721,FL,2023-01-18,1,0,0,1,1,0,0,0,0,0,0,0,0,0
411,3.10696215108983,0.3684685943183875,FL,2023-01-19,0,1,1,1,0,0,0,0,1,0,0,0,0,0
412,5.37410940599942,0.311274989136427,FL,2023-01-20,0,1,1,0,1,1,0,0,0,0,0,0,0,0
413,3.09066614256425,0.2782386515025255,FL,2023-01-21,0,1,0,0,1,1,1,0,0,0,0,0,1,1
414,7.2205765669466,0.359823492473419,FL,2023-01-22,0,1,1,0,0,1,0,0,0,0,0,0,1,0
415,5.62257356722088,0.28311687659817403,FL,2023-01-23,0,1,1,0,1,1,1,0,0,0,0,0,0,1
416,7.10325223936387,0.3104297808662265,FL,2023-01-24,0,0,1,0,0,1,0,0,0,0,0,0,0,0
417,6.91458938254924,0.29263432991382,FL,2023-01-25,1,1,1,0,0,0,1,1,0,0,0,0,0,1
418,7.11946535649058,0.276145692082197,FL,2023-01-26,0,1,0,1,1,0,0,0,1,0,0,0,0,0
419,4.21896146432952,0.2870433127639905,FL,2023-01-27,0,0,1,1,0,0,1,0,0,0,0,0,0,1
420,3.49884477638086,0.1347670768001135,FL,2023-01-28,1,0,0,1,0,1,1,1,0,0,0,0,1,1
421,2.22514578839684,0.1945614766981915,GA,2022-12-18,1,0,1,1,0,1,0,0,0,0,0,0,1,0
422,3.56222904194053,0.2348676093827605,GA,2022-12-19,0,1,1,1,1,1,1,0,0,0,0,0,0,0
423,5.5307080113134,0.316068460479458,GA,2022-12-20,0,0,0,0,0,1,1,0,0,0,0,1,0,0
424,3.86579695861458,0.355610502649577,GA,2022-12-21,0,1,0,0,1,1,1,0,0,0,0,1,0,1
425,2.35169849629276,0.1873058961195935,GA,2022-12-22,1,0,1,0,1,1,1,0,0,0,0,1,0,0
426,2.84728753317078,0.170871846126725,GA,2022-12-23,1,1,0,0,1,1,1,0,0,0,0,0,1,1
427,1.40070421804139,0.238780867962666,GA,2022-12-24,0,1,1,1,1,1,1,0,1,0,0,0,1,1
428,1.25975032307694,0.2663511506456445,GA,2022-12-25,1,1,1,1,0,1,1,1,1,0,0,0,1,0
429,3.21360159024199,0.2078196349934045,GA,2022-12-26,0,1,1,0,1,1,1,0,0,0,0,0,0,0
430,3.87912829150352,0.255508994609696,GA,2022-12-27,0,1,0,0,1,1,1,0,0,0,0,0,0,0
431,3.61971070098799,0.2894724949039455,GA,2022-12-28,0,0,0,0,1,1,1,0,0,0,0,0,0,1
432,2.62875937061526,0.277278916419449,GA,2022-12-29,1,1,0,0,1,1,1,0,0,0,1,0,0,0
433,6.07309563994208,0.2504649436396975,GA,2022-12-30,0,1,1,1,0,1,0,0,0,0,0,0,0,0
434,2.2537372571647,0.1728389893034465,GA,2022-12-31,0,1,0,1,0,1,0,1,0,0,0,0,1,0
435,0.0775235245768919,0.056807340971589,GA,2023-01-01,1,1,1,1,1,1,1,1,1,0,1,0,1,1
436,11.2640707710962,0.320369909715298,GA,2023-01-02,0,1,0,1,1,1,1,0,0,0,0,0,0,1
437,7.13569890483495,0.2495801381760845,GA,2023-01-03,0,1,1,1,0,1,1,0,0,0,0,0,0,0
438,4.6679567686314,0.3442740314114425,GA,2023-01-04,1,1,0,1,0,1,0,0,0,0,0,0,1,0
439,7.95830137907953,0.3264682962551455,GA,2023-01-05,0,1,0,0,0,0,1,0,0,0,0,1,0,1
440,3.86987933456236,0.268334882824998,GA,2023-01-06,0,1,1,1,0,1,0,0,0,0,1,0,1,0
441,2.7299412205485,0.246935171469481,GA,2023-01-07,1,1,1,1,0,1,0,0,0,0,0,0,0,0
442,6.42334591131241,0.392415703839577,GA,2023-01-08,0,1,0,1,1,1,0,0,1,0,0,0,1,0
443,6.45803644580133,0.306255124533537,GA,2023-01-09,0,1,1,0,0,0,1,0,0,1,0,0,0,1
444,3.18720650511679,0.32449983515677,GA,2023-01-10,0,0,1,1,0,1,1,0,0,0,0,0,1,0
445,5.71649677921519,0.3926520178763885,GA,2023-01-11,0,1,0,1,1,1,0,0,1,0,0,0,1,0
446,3.67027188423222,0.3195972558222215,GA,2023-01-12,1,1,1,0,0,1,1,0,0,0,0,0,0,1
447,6.36224927144623,0.2922801566159255,GA,2023-01-13,1,1,0,0,0,1,0,1,0,0,0,0,1,0
448,2.12151437196007,0.3064239392706445,GA,2023-01-14,1,1,1,0,1,1,1,0,1,0,0,1,1,1
449,3.98383149012833,0.2718793717926525,GA,2023-01-15,1,1,0,1,0,1,1,0,0,0,1,0,1,1
450,3.01179649294556,0.304520525598547,GA,2023-01-16,0,0,1,1,1,1,1,1,0,0,1,0,1,1
451,5.57037063012843,0.3401062505327735,GA,2023-01-17,0,1,1,0,0,0,1,0,0,0,0,0,0,1
452,5.97963839557206,0.3243080476430495,GA,2023-01-18,1,1,0,0,0,1,0,0,0,0,0,0,1,0
453,1.36847384965631,0.293740185325848,GA,2023-01-19,0,1,0,1,1,1,1,0,1,1,1,1,1,0
454,2.49645374288217,0.254138457669036,GA,2023-01-20,1,1,0,1,0,1,1,1,1,0,0,0,1,1
455,2.17498897433952,0.2806464132842065,GA,2023-01-21,0,1,0,1,1,1,1,1,0,0,0,0,1,1
456,3.70414521461515,0.3787853200652225,GA,2023-01-22,0,0,1,1,0,0,1,0,0,1,1,0,0,1
457,5.49742554853871,0.3573015380249525,GA,2023-01-23,0,0,0,0,0,1,0,0,0,0,0,0,0,0
458,6.97665995914244,0.339066987109488,GA,2023-01-24,0,1,0,0,0,1,1,0,1,1,0,0,1,1
459,1.82927876858551,0.2689888403649175,GA,2023-01-25,0,1,1,1,1,1,1,0,0,0,1,0,1,1
460,8.71463399237727,0.3923987609430645,GA,2023-01-26,0,1,0,0,0,1,1,0,0,0,0,0,1,1
461,1.71529889654632,0.259443740450573,GA,2023-01-27,1,1,1,1,1,0,0,0,0,0,0,0,0,0
462,6.12481077813362,0.435509648216903,GA,2023-01-28,1,0,0,0,0,1,1,1,0,0,0,0,1,1
463,NA,NA,HI,2022-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2022-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,0.927509652063398,0.412938914294238,HI,2022-12-20,1,1,1,1,0,1,1,0,1,1,1,0,1,1
466,1.03306329931077,0.318216260373254,HI,2022-12-21,1,0,1,1,1,1,1,1,0,0,1,1,1,1
467,1.40404352129841,0.4092786341456415,HI,2022-12-22,1,0,0,1,1,1,0,1,0,0,1,1,1,0
468,0.691530690930194,0.2110991126231435,HI,2022-12-23,1,0,1,1,1,1,1,1,0,0,1,1,1,1
469,NA,NA,HI,2022-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2022-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,3.26214702478049,0.78058244506151,HI,2022-12-27,0,1,0,1,1,1,1,0,1,0,1,1,1,1
473,NA,NA,HI,2022-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2022-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,0.919194014350821,0.4043550826063565,HI,2022-12-30,1,0,1,1,1,1,1,1,0,0,1,1,1,1
476,NA,NA,HI,2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,0.653303031303243,0.0234693038463899,HI,2023-01-02,1,1,1,1,1,1,1,1,0,0,1,1,1,1
479,NA,NA,HI,2023-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2023-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,1.16303506989594,0.392474786291216,HI,2023-01-05,0,1,0,1,1,1,1,1,0,0,1,0,1,1
482,NA,NA,HI,2023-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2023-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,0.334846648349448,0.03400657150890705,HI,2023-01-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
