...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,other_95_CI
107,3.84085106577564,0.131354725630033,AR,2022-12-26,1,1,1,0,1,0,1,1,1,0,0,1,1,1
108,1.00621545045571,0.303539117864868,AR,2022-12-27,1,0,1,1,1,1,1,1,0,1,0,1,1,1
109,1.39968381019627,0.294747226029158,AR,2022-12-28,1,0,0,1,1,1,1,1,0,0,0,1,1,1
110,6.5234046397608,0.41540613100873103,AR,2022-12-29,1,0,1,0,1,0,1,1,0,0,0,0,0,1
111,1.34482485069551,0.2075931068540925,AR,2022-12-30,1,1,1,1,1,1,1,1,0,1,1,0,0,1
112,1.12647173080355,0.32704164954006,AR,2022-12-31,1,1,0,1,1,1,1,1,1,0,1,0,1,1
113,0.16083313431287,0.1099878971549465,AR,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114,2.03016071064873,0.185276961435683,AR,2023-01-02,1,1,1,0,1,0,1,1,1,1,0,1,0,1
115,5.12046674904465,0.280585229853766,AR,2023-01-03,1,0,1,1,1,0,1,1,0,0,0,0,1,1
116,9.33630157654789,0.264147045297979,AR,2023-01-04,1,0,1,0,1,0,0,1,0,0,1,1,0,0
117,5.14308281578558,0.3682817032999035,AR,2023-01-05,0,1,1,1,1,0,0,0,1,0,0,0,0,0
118,2.62930693590597,0.364060040681338,AR,2023-01-06,1,1,0,1,1,0,1,1,0,0,0,1,0,1
119,1.72837964858651,0.285845224259452,AR,2023-01-07,1,0,1,0,1,0,1,1,0,1,0,1,0,1
120,2.25180860638995,0.209675178412382,AR,2023-01-08,1,1,1,0,1,0,1,1,1,1,1,1,1,1
121,4.31449660384909,0.3433458884471665,AR,2023-01-09,0,0,1,1,1,0,1,0,0,1,0,0,0,1
122,10.4568776462822,0.3258431134150785,AR,2023-01-10,1,0,1,0,0,0,1,1,0,1,0,0,0,1
123,8.42272809520408,0.340075893598624,AR,2023-01-11,0,0,1,0,1,0,1,0,0,0,0,1,0,1
124,7.06120521045966,0.3974224921729275,AR,2023-01-12,0,1,0,0,1,0,1,0,0,0,0,1,0,1
125,3.8227064316527,0.3976986367522475,AR,2023-01-13,1,1,1,0,1,0,0,1,1,1,0,1,0,0
126,1.75291991923185,0.596906306528495,AR,2023-01-14,1,0,1,1,0,0,1,1,0,1,0,0,0,1
127,3.07263667696203,0.2881648511472915,AZ,2022-12-04,1,1,0,0,1,1,1,0,0,1,0,0,1,1
128,11.4647806348262,0.3088247305225465,AZ,2022-12-05,1,0,1,0,1,1,0,0,0,0,0,0,0,0
129,3.44100640260641,0.285724849252905,AZ,2022-12-06,1,1,0,0,1,1,1,0,0,0,0,0,1,0
130,3.96970904571314,0.2588127737662975,AZ,2022-12-07,1,0,0,1,1,0,1,1,0,0,0,0,0,0
131,2.3532398383718,0.2413016749672165,AZ,2022-12-08,1,0,0,1,1,1,0,0,0,1,0,0,1,0
132,3.20258027781988,0.2672424672835775,AZ,2022-12-09,0,0,1,1,0,0,1,1,0,0,0,0,0,1
133,2.33364796017493,0.29828778920036503,AZ,2022-12-10,1,1,1,0,0,1,1,1,0,0,0,0,1,1
134,2.39789440257839,0.213162399720849,AZ,2022-12-11,1,1,1,1,1,1,0,1,0,1,0,0,1,0
135,5.85800927208742,0.292803591423963,AZ,2022-12-12,1,0,1,0,0,1,0,0,0,0,0,0,1,0
136,5.68784653500817,0.2787149853025215,AZ,2022-12-13,1,0,0,0,0,1,0,1,0,0,0,0,1,0
137,2.02470674304683,0.238141890046233,AZ,2022-12-14,1,1,1,1,1,1,1,1,0,0,0,0,0,1
138,3.57030087172682,0.2632418450696185,AZ,2022-12-15,1,0,1,0,1,0,1,1,0,0,0,1,0,1
139,2.04541315016068,0.235922027881047,AZ,2022-12-16,1,0,0,1,1,1,0,1,0,0,0,0,1,0
140,2.54588312039819,0.3032898039576545,AZ,2022-12-17,1,1,0,0,1,1,1,1,0,0,0,1,1,1
141,1.53944302327503,0.215681340492162,AZ,2022-12-18,1,1,1,1,1,1,0,1,0,0,0,1,1,0
142,5.56642759849271,0.245294199695564,AZ,2022-12-19,1,0,1,0,1,1,1,1,0,0,0,1,0,0
143,6.14433887982954,0.30260480026332,AZ,2022-12-20,1,0,0,0,1,1,1,1,0,0,0,0,1,1
144,5.34668435213557,0.292656527788167,AZ,2022-12-21,1,0,0,0,1,1,1,1,0,0,0,1,1,1
145,1.62603319779311,0.1995235092691655,AZ,2022-12-22,1,1,1,1,1,0,1,1,0,0,1,0,0,1
146,1.66632298232454,0.2440893660672975,AZ,2022-12-23,1,1,1,1,0,1,0,1,1,0,0,0,0,0
147,0.740401780554361,0.2329622266657685,AZ,2022-12-24,1,1,1,1,1,1,1,1,0,1,1,1,1,0
148,0.0451686941725569,0.0333555956168491,AZ,2022-12-25,1,1,1,1,1,1,1,1,1,1,0,0,1,1
149,2.71995089487028,0.2423502672902695,AZ,2022-12-26,1,0,1,0,1,1,0,1,0,0,0,0,1,0
150,3.55140406374831,0.2029913715162885,AZ,2022-12-27,1,0,1,1,1,1,1,0,0,0,0,0,0,0
151,4.42441292597045,0.3036340140212375,AZ,2022-12-28,1,0,1,0,1,1,1,1,0,0,0,0,0,1
152,3.80297896799418,0.303614199678228,AZ,2022-12-29,1,0,1,0,1,1,0,1,0,0,1,0,0,0
153,2.98521275764384,0.2745338273753295,AZ,2022-12-30,1,1,0,0,0,1,1,1,0,0,1,0,0,1
154,0.93418990483919,0.2379726303552065,AZ,2022-12-31,1,1,1,1,1,1,1,1,1,0,0,0,0,1
155,0.593187179384392,0.0303426522307992,AZ,2023-01-01,1,1,1,1,1,1,1,1,0,1,0,0,1,1
156,6.95127051761238,0.2826552176244415,AZ,2023-01-02,1,0,1,0,0,1,0,1,0,0,0,0,0,0
157,3.70155368703744,0.2526124755069765,AZ,2023-01-03,1,0,0,0,1,1,0,1,0,0,0,0,1,0
158,2.10574902986234,0.242743588721593,AZ,2023-01-04,1,1,1,1,1,1,0,1,0,1,0,0,0,0
159,1.90395826656672,0.241772773521051,AZ,2023-01-05,1,0,1,1,1,1,1,1,0,0,0,0,0,1
160,2.59871526680023,0.1938304837393515,AZ,2023-01-06,1,0,1,1,0,0,1,1,0,1,0,0,0,1
161,0.774958234323391,0.1558609095099775,AZ,2023-01-07,1,0,1,1,1,1,1,1,0,0,0,1,0,1
162,1.41905380290936,0.263620090692926,AZ,2023-01-08,1,0,1,1,1,1,1,1,0,1,0,1,1,1
163,7.72158234481462,0.326335142125492,AZ,2023-01-09,1,0,1,0,0,1,1,1,0,0,0,0,0,1
164,1.54287480250795,0.2119115028492625,AZ,2023-01-10,1,1,1,1,1,1,0,1,0,0,0,0,0,0
165,2.86078972717561,0.302681489806023,AZ,2023-01-11,1,0,0,0,1,1,1,1,0,1,0,0,1,1
166,2.18397169366329,0.3527986633162745,AZ,2023-01-12,1,1,0,0,1,0,1,0,0,0,0,1,0,1
167,1.8326793656131,0.3828142090091125,AZ,2023-01-13,1,0,1,0,1,1,1,1,0,0,1,1,1,1
168,1.57072687855,0.3712520078841245,AZ,2023-01-14,1,1,1,0,1,0,1,1,0,1,0,0,0,1
169,8.49442326944314,0.2728978602973745,CA,2022-12-04,1,0,1,0,0,1,1,0,0,0,0,0,0,0
170,16.8971051134054,0.2586270909529975,CA,2022-12-05,0,0,1,0,0,1,0,0,0,0,0,0,0,0
171,3.641811737328,0.2442186265587905,CA,2022-12-06,1,1,1,1,1,1,0,0,0,0,0,0,1,0
172,21.5426380616262,0.262217037380972,CA,2022-12-07,1,0,0,0,0,1,1,0,0,0,0,0,0,0
173,10.754163032291,0.235327280530568,CA,2022-12-08,0,0,0,1,1,1,0,0,0,0,0,0,1,0
174,5.5953883213726,0.2189744037059055,CA,2022-12-09,1,1,1,1,0,1,1,0,0,0,0,0,0,0
175,41.1263186836412,0.276148566129994,CA,2022-12-10,1,0,0,0,0,0,1,0,0,0,0,1,0,0
176,19.8626024989907,0.244331472773218,CA,2022-12-11,0,0,1,0,0,0,1,0,0,1,0,0,0,0
177,7.60265990013014,0.2278619956014515,CA,2022-12-12,1,1,0,1,1,0,0,0,0,0,0,0,0,0
178,18.0899807090268,0.245488271639031,CA,2022-12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,32.786484828196,0.2845386253416525,CA,2022-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,1
180,10.5891416663081,0.2247395603674115,CA,2022-12-15,1,0,1,0,0,1,0,0,0,1,0,0,0,0
181,10.7260013243881,0.2349743346335785,CA,2022-12-16,1,0,1,0,1,1,0,0,0,1,0,0,0,0
182,20.04707008178,0.257798898469738,CA,2022-12-17,1,0,0,0,0,0,1,0,0,0,0,0,0,1
183,10.1228808322127,0.197756884623104,CA,2022-12-18,1,0,1,1,0,0,1,0,0,0,0,0,0,0
184,15.8996530410878,0.222226634336654,CA,2022-12-19,0,0,0,0,0,0,1,0,0,0,0,0,0,1
185,6.05186633033149,0.1748981418803725,CA,2022-12-20,1,1,1,0,0,0,1,0,0,0,0,0,0,0
186,17.2112697676966,0.2230247069490085,CA,2022-12-21,1,0,0,0,0,1,0,1,0,1,0,0,0,0
187,42.6625427240265,0.249310581870821,CA,2022-12-22,1,0,0,0,0,1,0,0,0,0,0,0,0,0
188,39.8471994111782,0.218564420463695,CA,2022-12-23,1,0,0,0,0,0,0,1,0,0,0,0,0,0
189,14.2441878285334,0.2425929995168795,CA,2022-12-24,1,1,0,0,1,1,0,1,0,0,0,0,0,0
190,0.283613673025523,0.03169242647276005,CA,2022-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
191,30.578509221339498,0.233278479721653,CA,2022-12-26,1,0,0,0,1,0,0,0,0,0,0,0,0,0
192,37.582423733709,0.229449390326369,CA,2022-12-27,1,0,0,0,0,0,0,1,0,0,0,0,0,0
193,27.3464269891629,0.2186429799107735,CA,2022-12-28,1,0,1,0,1,0,0,0,0,0,0,0,0,0
194,24.8374974552242,0.2334443533787845,CA,2022-12-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0
195,41.9006363136351,0.2621341796149055,CA,2022-12-30,1,0,0,0,0,0,0,1,0,0,0,0,0,0
196,14.3323672180707,0.2794403004786,CA,2022-12-31,1,0,0,0,1,0,0,1,0,0,0,0,0,0
197,0.873343233706588,0.192837437554104,CA,2023-01-01,1,1,1,1,1,1,1,1,1,0,0,0,1,1
198,38.9383790978329,0.2362539169634845,CA,2023-01-02,1,0,0,1,1,0,0,1,0,0,0,0,0,0
199,33.6217841943922,0.3046265722339015,CA,2023-01-03,1,0,0,0,0,0,0,1,0,0,0,0,0,0
200,16.2200080490195,0.2674589962161195,CA,2023-01-04,0,0,0,1,0,0,0,1,0,0,0,0,0,0
201,18.4767590986004,0.267720891207899,CA,2023-01-05,1,0,0,1,1,0,0,1,0,0,0,0,0,0
202,14.0952320088856,0.2835003718742195,CA,2023-01-06,1,0,1,0,1,0,0,1,0,0,0,0,0,0
203,18.2671033882367,0.278411035224454,CA,2023-01-07,0,0,1,1,0,0,0,0,0,0,0,0,0,0
204,10.6414783197299,0.2691813973970235,CA,2023-01-08,1,0,0,1,0,0,0,1,0,0,0,0,0,0
205,33.6002473741474,0.2652589470207285,CA,2023-01-09,1,0,0,0,0,0,0,1,0,0,0,0,0,0
206,25.5267005506149,0.310976848603779,CA,2023-01-10,0,0,0,1,1,0,0,0,0,0,0,1,0,0
207,31.9186277856626,0.32947131064729,CA,2023-01-11,1,0,0,1,0,0,0,1,0,0,0,0,0,0
208,36.0104141150648,0.3074725146807305,CA,2023-01-12,1,0,0,0,0,0,0,1,0,0,0,0,0,0
209,28.9480169601341,0.3263022741774835,CA,2023-01-13,1,0,0,1,1,0,0,0,0,0,0,1,0,0
210,24.2170308436693,0.321762151798342,CA,2023-01-14,1,0,0,0,1,0,0,1,0,0,0,1,0,0
211,1.83731729662718,0.325408654707548,CO,2022-12-04,1,1,1,0,0,1,1,0,0,0,0,1,1,1
212,1.91494719038407,0.3094363469257205,CO,2022-12-05,1,1,1,0,1,1,0,0,1,1,1,1,1,0
213,1.39838730938283,0.2026096716751065,CO,2022-12-06,1,0,1,1,1,1,1,0,0,1,0,1,1,1
214,1.6931412888483,0.2378282089636165,CO,2022-12-07,1,0,1,1,1,1,1,1,0,1,0,1,1,1
215,1.47095683739795,0.3647849984051715,CO,2022-12-08,1,1,1,0,1,1,0,1,0,1,0,1,1,0
216,2.46272154106916,0.493320002697052,CO,2022-12-09,1,0,1,0,1,1,1,1,0,1,0,1,1,1
217,0.905968438261185,0.230038998361004,CO,2022-12-10,1,1,1,1,1,0,1,1,0,1,1,1,0,1
218,4.00399290229059,0.4325351833516985,CO,2022-12-11,1,0,1,0,1,1,1,1,0,1,0,1,1,1
219,1.24130050402966,0.233863031460876,CO,2022-12-12,1,1,1,1,1,0,0,1,1,1,0,1,0,0
220,1.34173564547941,0.187220612355506,CO,2022-12-13,1,1,0,1,1,1,1,1,0,0,1,0,1,1
221,0.895134728983943,0.2703469711595635,CO,2022-12-14,1,1,0,1,1,1,1,1,0,0,0,1,1,1
222,1.58121114863722,0.25659824219658,CO,2022-12-15,1,0,1,1,1,1,1,1,0,1,0,0,1,1
223,9.50656428612174,0.659381339920285,CO,2022-12-16,1,0,1,0,1,1,1,1,0,1,0,1,1,1
224,1.32343328545272,0.3090913912182005,CO,2022-12-17,1,0,1,0,1,1,1,1,1,1,1,1,1,1
225,1.57222033982246,0.3849890769425205,CO,2022-12-18,1,0,1,0,1,1,1,1,0,1,0,1,1,1
226,2.43151822814282,0.322111968761103,CO,2022-12-19,1,1,1,0,0,0,0,1,0,1,0,0,0,0
227,2.2596947030283,0.3745922873197245,CO,2022-12-20,1,1,0,0,1,0,0,1,0,0,0,1,0,0
228,2.00396337968036,0.269478106879915,CO,2022-12-21,1,0,1,0,1,1,1,1,0,0,1,1,1,1
229,0.875485620653277,0.398977153303308,CO,2022-12-22,1,0,1,1,1,1,1,1,0,1,0,1,1,1
230,0.831566104070337,0.01532026037168165,CO,2022-12-23,1,1,1,0,1,1,1,1,0,1,0,1,1,1
231,1.01994402055261,0.4282188377794395,CO,2022-12-24,1,1,0,1,1,1,1,1,1,0,0,1,1,1
232,NA,NA,CO,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1.57307891381396,0.423476640910686,CO,2022-12-26,1,1,0,0,1,0,1,1,1,1,0,1,0,1
234,0.837690237023444,0.2219254828061975,CO,2022-12-27,1,1,0,1,1,1,1,1,1,0,0,1,1,1
235,0.130144498094327,0.01452660140973235,CO,2022-12-28,1,1,1,1,1,1,1,1,0,0,0,1,1,1
236,2.2775188880892,0.419104057299019,CO,2022-12-29,1,0,0,0,1,1,1,1,0,0,0,1,1,1
237,8.42951398764887,0.507170603841015,CO,2022-12-30,1,0,1,0,1,1,1,1,0,1,0,1,1,1
238,0.983515508250897,0.296410186311422,CO,2022-12-31,1,1,1,1,1,1,0,1,1,1,0,1,1,0
239,NA,NA,CO,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,0.92484805765531,0.175201086083022,CO,2023-01-02,1,1,1,1,0,1,1,0,0,1,1,0,0,1
