...1,es_score,brier_score,location,target_date,X22F_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,other_50_CI,X23A_50_CI,X22F_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,other_95_CI,X23A_95_CI
1077,1.51905768893212,0.428136824853725,MS,2023-08-25,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1
1078,NA,NA,MS,2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1079,NA,NA,MS,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1080,4.85764007939889,0.347334780950704,MS,2023-08-28,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0
1081,2.93018209419847,0.3913865685346355,MS,2023-08-29,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1
1082,1.7262305445322,0.362273033911265,MS,2023-08-30,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0
1083,1.11483924382737,0.3478683708952805,MS,2023-08-31,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
1084,0.860688885385705,0.323614465552805,MS,2023-09-01,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1
1085,NA,NA,MS,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1086,0.364263640011512,0.257173794758783,MS,2023-09-03,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
1087,NA,NA,MS,2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1088,4.62421184479438,0.3419664569180475,MS,2023-09-05,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1
1089,3.64451707045992,0.3567986349024705,MS,2023-09-06,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0
1090,1.41445184614498,0.350900430871715,MS,2023-09-07,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0
1091,5.17555719384504,0.37972964388035,MS,2023-09-08,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1
1092,NA,NA,MS,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1093,NA,NA,MT,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1094,NA,NA,MT,2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1095,NA,NA,MT,2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1096,NA,NA,MT,2023-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1097,0.661290985351952,0.462762974515841,MT,2023-08-03,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
1098,NA,NA,MT,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1099,NA,NA,MT,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1100,NA,NA,MT,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1101,NA,NA,MT,2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1102,0.652193109084558,0.462162592678916,MT,2023-08-08,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
1103,NA,NA,MT,2023-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1104,NA,NA,MT,2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1105,NA,NA,MT,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1106,NA,NA,MT,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1107,NA,NA,MT,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1108,NA,NA,MT,2023-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1109,NA,NA,MT,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1110,NA,NA,MT,2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1111,NA,NA,MT,2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1112,NA,NA,MT,2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1113,NA,NA,MT,2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1114,NA,NA,MT,2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1115,NA,NA,MT,2023-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1116,NA,NA,MT,2023-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1117,NA,NA,MT,2023-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1118,NA,NA,MT,2023-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1119,NA,NA,MT,2023-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1120,NA,NA,MT,2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1121,NA,NA,MT,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1122,NA,NA,MT,2023-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,NA,NA,MT,2023-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,NA,NA,MT,2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1125,NA,NA,MT,2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1126,NA,NA,MT,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1127,NA,NA,MT,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128,NA,NA,MT,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1129,NA,NA,MT,2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1130,NA,NA,MT,2023-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131,NA,NA,MT,2023-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1132,NA,NA,MT,2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1133,NA,NA,MT,2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1134,NA,NA,MT,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,0.905577730471058,0.42525335804154,NC,2023-07-30,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0
1136,2.12604805110695,0.4580480411053705,NC,2023-07-31,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0
1137,0.619605696878079,0.3597455895523585,NC,2023-08-01,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
1138,1.24224683245298,0.386288796420074,NC,2023-08-02,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0
1139,0.789188890794179,0.4206638298345085,NC,2023-08-03,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1140,1.93969624149924,0.4193377788453775,NC,2023-08-04,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0
1141,0.98059877642009,0.491769703565396,NC,2023-08-05,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0
1142,NA,NA,NC,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1143,1.02968246201258,0.383724840732963,NC,2023-08-07,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
1144,1.00097575264563,0.3042772416519945,NC,2023-08-08,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
1145,1.94897397117857,0.4040092002961535,NC,2023-08-09,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0
1146,1.11251260652756,0.4486696227195715,NC,2023-08-10,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
1147,1.41692254828283,0.391956912010079,NC,2023-08-11,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0
1148,NA,NA,NC,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1149,NA,NA,NC,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1150,1.84621225618842,0.402073780802826,NC,2023-08-14,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0
1151,1.20595197813368,0.396698399451863,NC,2023-08-15,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0
1152,1.57098568801625,0.381221282423969,NC,2023-08-16,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0
1153,2.59078996994446,0.422250553355488,NC,2023-08-17,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0
1154,1.30918859337219,0.4236828353256165,NC,2023-08-18,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1
1155,1.38553915902432,0.32297476818249,NC,2023-08-19,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1156,0.934881569332762,0.4355889387734855,NC,2023-08-20,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0
1157,1.65480728072429,0.3996745506232085,NC,2023-08-21,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0
1158,0.886364549784234,0.3797677202826705,NC,2023-08-22,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1159,2.38796729158353,0.3916900192412285,NC,2023-08-23,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0
1160,2.75827541447202,0.3619389382066325,NC,2023-08-24,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0
1161,3.27187122641935,0.4240358177457745,NC,2023-08-25,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1
1162,0.753199730535448,0.40445842457831,NC,2023-08-26,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1
1163,1.00457751318939,0.354617126590757,NC,2023-08-27,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1
1164,2.59108587620104,0.3905995287453135,NC,2023-08-28,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1
1165,2.82359745535009,0.4610485593150405,NC,2023-08-29,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0
1166,2.79826968852672,0.454188183749917,NC,2023-08-30,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0
1167,3.04316237375834,0.4417361862889615,NC,2023-08-31,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0
1168,1.24731728301104,0.419119241044526,NC,2023-09-01,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
1169,1.03534464433241,0.3829363253621155,NC,2023-09-02,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
1170,0.802245039372145,0.412992660106328,NC,2023-09-03,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0
1171,0.912442937737529,0.3323118667562405,NC,2023-09-04,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1172,4.40393860974389,0.4117582609155805,NC,2023-09-05,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0
1173,3.78530258013681,0.4516856684193465,NC,2023-09-06,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0
1174,5.36972529578718,0.406529159903404,NC,2023-09-07,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1
1175,1.06444297554731,0.3112650206089535,NC,2023-09-08,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0
1176,0.615474754357181,0.2769749669611685,NC,2023-09-09,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1177,NA,NA,ND,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1178,NA,NA,ND,2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1179,NA,NA,ND,2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1180,0.695141405438809,0.3833040992350075,ND,2023-08-02,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1
1181,0.424641607272056,0.303345740341368,ND,2023-08-03,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
1182,NA,NA,ND,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1183,NA,NA,ND,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1184,0.565904472598086,0.4087386834253695,ND,2023-08-06,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
1185,0.562296050129406,0.4038265471636205,ND,2023-08-07,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
1186,NA,NA,ND,2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1187,NA,NA,ND,2023-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1188,NA,NA,ND,2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1189,0.437406963560783,0.306270938863323,ND,2023-08-11,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1190,NA,NA,ND,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1191,NA,NA,ND,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1192,NA,NA,ND,2023-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1193,NA,NA,ND,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1194,NA,NA,ND,2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1195,0.501258932154879,0.351912152511048,ND,2023-08-17,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
1196,1.34667905526426,0.4463503385587985,ND,2023-08-18,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1
1197,NA,NA,ND,2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1198,NA,NA,ND,2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1199,0.448099224157239,0.320868458907259,ND,2023-08-21,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1200,NA,NA,ND,2023-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1201,0.713228325726165,0.3922865715814295,ND,2023-08-23,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1202,0.765030437309329,0.53418016746045,ND,2023-08-24,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0
1203,1.29242320362396,0.515519596595735,ND,2023-08-25,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0
1204,NA,NA,ND,2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205,NA,NA,ND,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1206,0.946144217812812,0.4766763772877845,ND,2023-08-28,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1
1207,0.680819646457638,0.3811752202305365,ND,2023-08-29,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0
1208,0.386300481445426,0.2795872568023275,ND,2023-08-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1209,0.685319972741054,0.4849525083044695,ND,2023-08-31,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1210,NA,NA,ND,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1211,NA,NA,ND,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212,NA,NA,ND,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,NA,NA,ND,2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1214,0.701914453623701,0.496137240059083,ND,2023-09-05,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1
1215,1.16915837837308,0.4825749168733315,ND,2023-09-06,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0
1216,0.325981416235065,0.23507925949703,ND,2023-09-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1217,0.881933459771897,0.62290776613814,ND,2023-09-08,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1
1218,NA,NA,ND,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,NA,NA,NE,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1220,NA,NA,NE,2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1221,NA,NA,NE,2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1222,NA,NA,NE,2023-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1223,NA,NA,NE,2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1224,NA,NA,NE,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,NA,NA,NE,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1226,NA,NA,NE,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1227,NA,NA,NE,2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1228,NA,NA,NE,2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1229,NA,NA,NE,2023-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1230,NA,NA,NE,2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1231,NA,NA,NE,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1232,NA,NA,NE,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1233,NA,NA,NE,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1234,NA,NA,NE,2023-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1235,NA,NA,NE,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1236,NA,NA,NE,2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1237,NA,NA,NE,2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1238,NA,NA,NE,2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1239,NA,NA,NE,2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1240,NA,NA,NE,2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1241,NA,NA,NE,2023-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1242,NA,NA,NE,2023-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1243,NA,NA,NE,2023-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244,NA,NA,NE,2023-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1245,NA,NA,NE,2023-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1246,NA,NA,NE,2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247,NA,NA,NE,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1248,NA,NA,NE,2023-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1249,NA,NA,NE,2023-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1250,NA,NA,NE,2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1251,NA,NA,NE,2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1252,NA,NA,NE,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1253,NA,NA,NE,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1254,NA,NA,NE,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1255,NA,NA,NE,2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1256,0.878278456545089,0.3259841334112345,NE,2023-09-05,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
1257,NA,NA,NE,2023-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1258,NA,NA,NE,2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1259,NA,NA,NE,2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1260,NA,NA,NE,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1261,NA,NA,NH,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1262,NA,NA,NH,2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1263,0.661250142863915,0.463495156051372,NH,2023-08-01,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1
1264,NA,NA,NH,2023-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1265,NA,NA,NH,2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1266,NA,NA,NH,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1267,NA,NA,NH,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1268,NA,NA,NH,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1269,NA,NA,NH,2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1270,NA,NA,NH,2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1271,NA,NA,NH,2023-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1272,NA,NA,NH,2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
