...1,es_score,brier_score,location,target_date,X21L_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X22B_50_CI,X21L_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI,X22B_95_CI
1084,1.29775178087524,0.289099868495821,MS,2023-01-27,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1
1085,0.560448365740847,0.409136646635136,MS,2023-01-28,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1086,0.597813033575034,0.4303400553303825,MS,2023-01-29,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1087,6.39268113265738,0.4516644059185255,MS,2023-01-30,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1088,0.948886661544721,0.276786687332031,MS,2023-01-31,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
1089,0.698953965503661,0.2917540465943205,MS,2023-02-01,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1090,0.435468802519443,0.22545326963185,MS,2023-02-02,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1091,0.475234059417002,0.2270819861045345,MS,2023-02-03,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1092,0.0928088256047138,0.064936291902519,MS,2023-02-04,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1093,NA,NA,MT,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1094,NA,NA,MT,2022-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1095,NA,NA,MT,2022-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1096,NA,NA,MT,2022-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1097,NA,NA,MT,2022-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1098,NA,NA,MT,2022-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1099,NA,NA,MT,2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1100,NA,NA,MT,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1101,NA,NA,MT,2023-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1102,NA,NA,MT,2023-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1103,NA,NA,MT,2023-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1104,0.736868749926524,0.523313502665285,MT,2023-01-05,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
1105,NA,NA,MT,2023-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1106,NA,NA,MT,2023-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1107,0.679947092443637,0.473029705110981,MT,2023-01-08,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
1108,NA,NA,MT,2023-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1109,NA,NA,MT,2023-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1110,0.185638496765786,0.131994380179382,MT,2023-01-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1111,NA,NA,MT,2023-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1112,NA,NA,MT,2023-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1113,NA,NA,MT,2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1114,NA,NA,MT,2023-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1115,NA,NA,MT,2023-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1116,0.291853317488855,0.20536862949719,MT,2023-01-17,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1117,NA,NA,MT,2023-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1118,NA,NA,MT,2023-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1119,NA,NA,MT,2023-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1120,NA,NA,MT,2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1121,NA,NA,MT,2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1122,NA,NA,MT,2023-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,NA,NA,MT,2023-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,0.482677028413806,0.3470670255634525,MT,2023-01-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1125,NA,NA,MT,2023-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1126,NA,NA,MT,2023-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1127,NA,NA,MT,2023-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128,NA,NA,MT,2023-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1129,NA,NA,MT,2023-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1130,NA,NA,MT,2023-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131,0.125148792638077,0.089156591019691,MT,2023-02-01,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1132,NA,NA,MT,2023-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1133,1.09781243878464,0.780693697548795,MT,2023-02-03,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
1134,NA,NA,MT,2023-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,1.94323117212843,0.367783194355696,NC,2022-12-25,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1
1136,7.23453535993524,0.2521418552084165,NC,2022-12-26,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0
1137,19.0796836141681,0.3349732407251955,NC,2022-12-27,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0
1138,12.7518031246493,0.331556744436731,NC,2022-12-28,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1139,12.5553043457827,0.313763857394807,NC,2022-12-29,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0
1140,21.8373446705038,0.295389464540209,NC,2022-12-30,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1141,4.76111491191758,0.2818105700812095,NC,2022-12-31,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0
1142,0.785994229520206,0.19393597295689,NC,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1143,14.7499175259515,0.3066829975494685,NC,2023-01-02,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0
1144,16.2148593135373,0.3014610289058505,NC,2023-01-03,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0
1145,12.2424825184951,0.3008824144391255,NC,2023-01-04,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1146,5.41446984528238,0.2780952470419705,NC,2023-01-05,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0
1147,12.7844158494233,0.2798972762555145,NC,2023-01-06,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1148,4.57110589755622,0.2904805549114605,NC,2023-01-07,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0
1149,2.61578370553542,0.292887191989355,NC,2023-01-08,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0
1150,10.7561969287642,0.3106406159565915,NC,2023-01-09,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0
1151,6.54504332500885,0.306003390117084,NC,2023-01-10,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1152,11.7947072282357,0.2579909526699515,NC,2023-01-11,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0
1153,6.76403592693138,0.336460219108903,NC,2023-01-12,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0
1154,2.44043811468103,0.311058251626764,NC,2023-01-13,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0
1155,1.66177999436857,0.2650938314601825,NC,2023-01-14,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0
1156,2.32070244805754,0.321661481341217,NC,2023-01-15,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0
1157,5.33646196067878,0.333532981274527,NC,2023-01-16,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0
1158,2.94946782540003,0.3001488239608245,NC,2023-01-17,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0
1159,12.5555413270367,0.371031145041792,NC,2023-01-18,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1160,4.973182842881,0.3421887793379045,NC,2023-01-19,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0
1161,2.07202745052089,0.3015789677776265,NC,2023-01-20,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0
1162,5.21547707234259,0.302848856693291,NC,2023-01-21,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0
1163,2.61492498286358,0.2834925893988575,NC,2023-01-22,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0
1164,5.690958303741,0.325073050792882,NC,2023-01-23,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0
1165,2.6248340653943,0.294714198370773,NC,2023-01-24,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
1166,5.44971372457421,0.299298044145243,NC,2023-01-25,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0
1167,2.86294565408933,0.284804144327419,NC,2023-01-26,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0
1168,2.26513694898615,0.2794330353519375,NC,2023-01-27,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0
1169,5.19996263116261,0.3293595597463095,NC,2023-01-28,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0
1170,1.81187151253114,0.239918067450411,NC,2023-01-29,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1
1171,9.56755952090817,0.3188662270214975,NC,2023-01-30,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0
1172,4.5281406675757,0.2720354775998575,NC,2023-01-31,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0
1173,8.10099241956492,0.301256777031742,NC,2023-02-01,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0
1174,8.25753119079974,0.3057373671486235,NC,2023-02-02,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1175,4.04819882356246,0.2727417196145225,NC,2023-02-03,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1176,1.36646256956131,0.2233279162684,NC,2023-02-04,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0
1177,0.0811385231363301,0.0587032456137965,ND,2022-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1178,0.0888137429780985,0.0591573499344195,ND,2022-12-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1179,NA,NA,ND,2022-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1180,1.86506274391644,0.660734674745625,ND,2022-12-28,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0
1181,0.703073795223147,0.363605153144421,ND,2022-12-29,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
1182,NA,NA,ND,2022-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1183,NA,NA,ND,2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1184,0.103428381491544,0.0701545808785,ND,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1185,0.312379209822484,0.0735765423112635,ND,2023-01-02,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1186,1.15730847932178,0.077525731620227,ND,2023-01-03,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
1187,0.773700755982726,0.379996762657066,ND,2023-01-04,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
1188,0.444349086580852,0.305223260408813,ND,2023-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1189,NA,NA,ND,2023-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1190,NA,NA,ND,2023-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1191,NA,NA,ND,2023-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1192,0.341845052356775,0.284684646873828,ND,2023-01-09,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1193,0.900043531365567,0.3322802788835955,ND,2023-01-10,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
1194,0.190704011753384,0.131994380179382,ND,2023-01-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1195,0.949278982747713,0.1421311024508975,ND,2023-01-12,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
1196,0.219010288162398,0.1530920241050215,ND,2023-01-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1197,NA,NA,ND,2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1198,NA,NA,ND,2023-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1199,0.595105123264957,0.224304451003452,ND,2023-01-16,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1200,1.72614929567168,0.20536862949719,ND,2023-01-17,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1201,1.3803258503782,0.4214274649134675,ND,2023-01-18,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0
1202,0.206080920806637,0.2526940894713715,ND,2023-01-19,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1203,0.436259117739691,0.252571386606471,ND,2023-01-20,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1204,NA,NA,ND,2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205,0.308341336430713,0.217353341861802,ND,2023-01-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1206,1.05578283927936,0.281142105089919,ND,2023-01-23,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
1207,1.52210461916979,0.3758698032181605,ND,2023-01-24,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0
1208,0.658329371636259,0.1712149438721165,ND,2023-01-25,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1209,0.236573690735088,0.262326897394708,ND,2023-01-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1210,0.210583739090233,0.143995946819468,ND,2023-01-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1211,NA,NA,ND,2023-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212,NA,NA,ND,2023-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,1.66578957365753,0.3659572494601435,ND,2023-01-30,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1
1214,0.722564921290403,0.098627949707328,ND,2023-01-31,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
1215,0.132298306873803,0.089156591019691,ND,2023-02-01,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1216,0.373249691298228,0.16743252092723,ND,2023-02-02,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1217,0.112768116578752,0.0723375018889335,ND,2023-02-03,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1218,NA,NA,ND,2023-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,1.53339978683413,0.4129744248021935,NE,2022-12-25,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1
1220,1.63493170217717,0.3337429693472945,NE,2022-12-26,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0
1221,12.7016829085672,0.509584579454615,NE,2022-12-27,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0
1222,3.50560251269786,0.2832919441138745,NE,2022-12-28,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0
1223,3.4429827935342,0.28978975287135,NE,2022-12-29,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
1224,6.82758266137178,0.2985937821557795,NE,2022-12-30,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0
1225,1.82944168693213,0.55279760108332,NE,2022-12-31,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1
1226,4.26484030333357,0.53201451585211,NE,2023-01-01,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0
1227,1.17863382947617,0.1594870024382575,NE,2023-01-02,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1228,2.27458290430569,0.208230271406188,NE,2023-01-03,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0
1229,4.20282643328027,0.3260909658937155,NE,2023-01-04,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0
1230,1.13106624505719,0.2728654408338215,NE,2023-01-05,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0
1231,1.58615571818958,0.308678834244538,NE,2023-01-06,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1
1232,1.50985531138886,0.501349778696425,NE,2023-01-07,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1
1233,2.01927629416104,0.458916298457692,NE,2023-01-08,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1
1234,2.29270735937824,0.369247427936854,NE,2023-01-09,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0
1235,2.51708455281596,0.291943107691041,NE,2023-01-10,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1
1236,3.82369907068531,0.3884061352871565,NE,2023-01-11,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0
1237,0.921144813104116,0.2751826919596365,NE,2023-01-12,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
1238,0.764082440034874,0.2939463244954205,NE,2023-01-13,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
1239,1.78633945436133,0.4245254605304555,NE,2023-01-14,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0
1240,1.10287381803239,0.1775374631824075,NE,2023-01-15,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0
1241,4.02013813797165,0.2775066172633765,NE,2023-01-16,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
1242,2.32358474802905,0.2858506043823485,NE,2023-01-17,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
1243,2.17657646983437,0.230026616115698,NE,2023-01-18,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
1244,1.47867164226001,0.3179507633746495,NE,2023-01-19,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0
1245,4.29177553921984,0.2932927766339645,NE,2023-01-20,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0
1246,1.64958267895699,0.302555267475966,NE,2023-01-21,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
1247,0.815861346044313,0.3412264510967945,NE,2023-01-22,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
1248,2.23689405657799,0.406488794537422,NE,2023-01-23,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0
1249,1.81389095019808,0.373328884637081,NE,2023-01-24,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1
1250,2.9050676633765,0.4713225674612125,NE,2023-01-25,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0
1251,2.21063736908597,0.456287214701259,NE,2023-01-26,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
1252,0.880148689106636,0.2660660468146805,NE,2023-01-27,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1253,1.08254204937661,0.3355150110200335,NE,2023-01-28,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1
1254,1.81405255209665,0.534346000418195,NE,2023-01-29,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
1255,2.72799814399176,0.3896689744926925,NE,2023-01-30,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1
1256,0.715407023505503,0.205599448617714,NE,2023-01-31,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1257,1.43706434273188,0.199978052610967,NE,2023-02-01,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
1258,0.385102852198312,0.297979205512625,NE,2023-02-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1259,0.556253074757285,0.211607537682974,NE,2023-02-03,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1260,1.89965319357714,0.411184113151074,NE,2023-02-04,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1
1261,NA,NA,NH,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1262,0.524223226012485,0.2058589075935205,NH,2022-12-26,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1263,NA,NA,NH,2022-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1264,1.02264742633709,0.715272985782555,NH,2022-12-28,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1265,6.51488808520878,0.5759196100134,NH,2022-12-29,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
1266,NA,NA,NH,2022-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1267,2.30104790735791,0.54311452749831,NH,2022-12-31,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0
1268,NA,NA,NH,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1269,1.00364311472799,0.3207680775927135,NH,2023-01-02,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
1270,NA,NA,NH,2023-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1271,0.820333440431016,0.392431074596802,NH,2023-01-04,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
1272,0.779085713765164,0.3830796981999505,NH,2023-01-05,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
1273,11.5789562685346,0.4286701665087025,NH,2023-01-06,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0
1274,NA,NA,NH,2023-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1275,1.26056689542673,0.59187377304802,NH,2023-01-08,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1
1276,3.26869637981594,0.4307772837153925,NH,2023-01-09,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0
1277,0.875780167916106,0.409919137865183,NH,2023-01-10,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1278,0.596549292319873,0.41859692045505,NH,2023-01-11,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1279,2.72999128370419,0.3747669560455855,NH,2023-01-12,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0
1280,3.59500035052596,0.4330706670972975,NH,2023-01-13,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0
1281,0.262448400890445,0.263434200534984,NH,2023-01-14,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
1282,NA,NA,NH,2023-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1283,1.13328393182304,0.2908497665074535,NH,2023-01-16,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
1284,1.08391031467242,0.2804073272511705,NH,2023-01-17,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
1285,1.37575380816372,0.4214274649134675,NH,2023-01-18,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0
1286,2.05791419795497,0.2634851181671305,NH,2023-01-19,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0
1287,0.376288061417979,0.251198042996383,NH,2023-01-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1288,0.927087707369676,0.359453048496707,NH,2023-01-21,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
1289,1.3450425009014,0.37873752598853,NH,2023-01-22,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1
1290,1.75186971138741,0.2013093911496535,NH,2023-01-23,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1291,0.950171953061519,0.2141643408213765,NH,2023-01-24,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
1292,1.92748829245344,0.3155837301509665,NH,2023-01-25,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0
1293,0.244992578633512,0.262326897394708,NH,2023-01-26,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1294,NA,NA,NH,2023-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1295,0.517248681002076,0.131514432442423,NH,2023-01-28,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1296,NA,NA,NH,2023-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1297,0.769288717488961,0.108835780084998,NH,2023-01-30,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1298,0.144717053562242,0.098627949707328,NH,2023-01-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1299,1.02553034693818,0.3592865317858635,NH,2023-02-01,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1300,0.547193466366343,0.199080202038841,NH,2023-02-02,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1301,0.109148154124817,0.0723375018889335,NH,2023-02-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1302,NA,NA,NH,2023-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1303,1.37672147850873,0.2565361188600205,NJ,2022-12-25,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0
