...1,es_score,brier_score,location,target_date,X21L_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,recombinant_50_CI,other_50_CI,X22B_50_CI,X21L_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,recombinant_95_CI,other_95_CI,X22B_95_CI
210,34.714605377874,0.3236345452222445,CA,2023-01-21,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0
211,3.32596076970055,0.3839478884007075,CO,2022-12-11,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0
212,1.11388911907428,0.233291095972603,CO,2022-12-12,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
213,1.6091397153548,0.1935052616228415,CO,2022-12-13,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0
214,0.701668023716022,0.2603601162846765,CO,2022-12-14,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0
215,1.24540825439415,0.2435133219711635,CO,2022-12-15,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1
216,8.48902943344037,0.56882487269375,CO,2022-12-16,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0
217,1.02274839447387,0.2859256001077825,CO,2022-12-17,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
218,1.26293490382441,0.347590569996957,CO,2022-12-18,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
219,1.32375750094845,0.299948300421039,CO,2022-12-19,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0
220,1.38517857915288,0.3439977422553745,CO,2022-12-20,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0
221,1.58291589986578,0.2546937006924225,CO,2022-12-21,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
222,0.686388447700078,0.360293432306098,CO,2022-12-22,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
223,1.81010141632496,0.04949797683277585,CO,2022-12-23,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
224,0.855819541279472,0.393134138794421,CO,2022-12-24,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
225,NA,NA,CO,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,1.02344168964162,0.3715771384818285,CO,2022-12-26,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
227,0.779259152755045,0.2243203753912335,CO,2022-12-27,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
228,0.447235793883053,0.056081526983539,CO,2022-12-28,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
229,1.76208265217907,0.38419549515813,CO,2022-12-29,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0
230,7.25312316025107,0.454280982773718,CO,2022-12-30,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0
231,0.852815635506872,0.292174553848105,CO,2022-12-31,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
232,NA,NA,CO,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1.08382960742384,0.186105649414951,CO,2023-01-02,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
234,3.46484642878324,0.3223324887918125,CO,2023-01-03,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0
235,1.62344617583011,0.4003082400063535,CO,2023-01-04,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0
236,0.811743768238287,0.259037095517156,CO,2023-01-05,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0
237,0.693592643188615,0.099950353520893,CO,2023-01-06,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
238,0.889276607288738,0.411303373485216,CO,2023-01-07,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
239,0.560567948880004,0.1824891546932745,CO,2023-01-08,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
240,1.37861242002668,0.35429826317304,CO,2023-01-09,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0
241,1.20800925079542,0.3734349727943375,CO,2023-01-10,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0
242,2.79885265492451,0.4398572960454305,CO,2023-01-11,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1
243,0.807214076795916,0.3467890056220985,CO,2023-01-12,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
244,1.00065957326116,0.7052301830176,CO,2023-01-13,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
245,NA,NA,CO,2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,1.15772205723969,0.3727267513258125,CO,2023-01-15,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
247,1.43134082275551,0.354719329084333,CO,2023-01-16,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
248,2.10445532668325,0.360151159018735,CO,2023-01-17,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0
249,0.337095593477684,0.2515057486043125,CO,2023-01-18,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1
250,0.432696508791722,0.260325540425236,CO,2023-01-19,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
251,3.61778255900156,0.272902165711093,CO,2023-01-20,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1
252,0.204117892419503,0.2549301447223455,CO,2023-01-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
253,3.6987537138926,0.3179644782692795,CT,2022-12-11,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0
254,1.60531084515164,0.389770774806569,CT,2022-12-12,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
255,0.0863161004105564,0.0621779851992695,CT,2022-12-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
256,0.803767608141515,0.3859151833351925,CT,2022-12-14,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
257,0.0818991296193497,0.057081633200773,CT,2022-12-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
258,3.3721723775956,0.428313908088254,CT,2022-12-16,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0
259,11.5564796480261,0.57428056032182,CT,2022-12-17,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0
260,11.3708200426159,0.513730127877415,CT,2022-12-18,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0
261,11.1288078201895,0.433232198633622,CT,2022-12-19,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0
262,1.4875132229203,0.67549457764881,CT,2022-12-20,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0
263,NA,NA,CT,2022-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
264,NA,NA,CT,2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,6.16695298992951,0.364303619768849,CT,2022-12-23,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1
266,2.00942143494325,0.692894190322595,CT,2022-12-24,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0
267,2.28344924922202,0.665810261376255,CT,2022-12-25,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0
268,10.4406962619264,0.4632680036881435,CT,2022-12-26,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0
269,2.79165490292889,0.6350098556809,CT,2022-12-27,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
270,2.46185463263719,0.3469554441331675,CT,2022-12-28,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1
271,1.93600412001121,0.352962223735473,CT,2022-12-29,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1
272,7.86508352410437,0.57022016784176,CT,2022-12-30,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
273,14.5782535160448,0.56263293978856,CT,2022-12-31,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1
274,1.02197551933164,0.71769104516446,CT,2023-01-01,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
275,20.5147720900389,0.4601644086516985,CT,2023-01-02,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1
276,3.7337496659048,0.577628381454165,CT,2023-01-03,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1
277,8.65027679845601,0.42547378611496,CT,2023-01-04,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0
278,5.34087720064377,0.390215164817252,CT,2023-01-05,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0
279,7.82127161050966,0.3998956434654515,CT,2023-01-06,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0
280,15.7887150511742,0.4410913265738565,CT,2023-01-07,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0
281,5.23069488116852,0.4351188318633,CT,2023-01-08,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
282,22.4236165668182,0.458517062027965,CT,2023-01-09,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0
283,3.37299810582429,0.336758706384527,CT,2023-01-10,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
284,1.35983847812778,0.3578900375134,CT,2023-01-11,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1
285,0.703209583254598,0.2625287482374395,CT,2023-01-12,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
286,1.88326515084463,0.3265687557525875,CT,2023-01-13,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0
287,6.30598235067088,0.301779706593892,CT,2023-01-14,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0
288,2.80448067213166,0.2678983102372345,CT,2023-01-15,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
289,5.13890291882524,0.324285414634853,CT,2023-01-16,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0
290,2.83894657160746,0.303175265442552,CT,2023-01-17,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
291,2.68706704236263,0.2448340500636315,CT,2023-01-18,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1
292,1.51248146730871,0.2999328769871905,CT,2023-01-19,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0
293,4.70027055475433,0.2549805566024665,CT,2023-01-20,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0
294,5.71431275524092,0.2656399087937955,CT,2023-01-21,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0
295,1.17725458398362,0.390539927158015,DC,2022-12-11,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0
296,1.39059880509675,0.3104954672916875,DC,2022-12-12,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0
297,1.08425691134627,0.28923092966506603,DC,2022-12-13,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
298,0.710774624927468,0.2094343964317875,DC,2022-12-14,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0
299,1.56016271277056,0.3265980641159045,DC,2022-12-15,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0
300,1.55616029380134,0.2349924097472935,DC,2022-12-16,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0
301,2.30202328102092,0.306936257782246,DC,2022-12-17,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0
302,1.9899830324875,0.4891859694156745,DC,2022-12-18,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1
303,1.1281647089243,0.233280125020892,DC,2022-12-19,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0
304,3.96021294682064,0.3741008317573935,DC,2022-12-20,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0
305,3.54308279675087,0.380061362829978,DC,2022-12-21,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1
306,2.78453314976024,0.339124325344165,DC,2022-12-22,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0
307,1.21242538450528,0.298854227388083,DC,2022-12-23,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
308,0.622468538516542,0.0500420952280545,DC,2022-12-24,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
309,NA,NA,DC,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,0.723297029842154,0.298473526293622,DC,2022-12-26,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0
311,3.61864100537011,0.30297547498618,DC,2022-12-27,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0
312,0.829639479092337,0.193658498910378,DC,2022-12-28,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0
313,3.23477262718344,0.46848827665508,DC,2022-12-29,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0
314,2.09781912435281,0.2998165556642685,DC,2022-12-30,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0
315,1.0614091614798,0.324241852843071,DC,2022-12-31,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
316,0.0931040426669041,0.0694997008690535,DC,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
317,1.76001639343993,0.3687672497909005,DC,2023-01-02,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
318,3.89988188029576,0.399839610321738,DC,2023-01-03,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0
319,2.19081093632323,0.3309318053753045,DC,2023-01-04,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0
320,3.28191175925791,0.3836535397796655,DC,2023-01-05,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1
321,0.930518706092764,0.2634932010668,DC,2023-01-06,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
322,2.71040395719787,0.3837353934287955,DC,2023-01-07,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0
323,3.71460683937126,0.4982414439286655,DC,2023-01-08,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0
324,3.17806938919919,0.485522749303957,DC,2023-01-09,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0
325,2.72696483670893,0.494964939932698,DC,2023-01-10,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1
326,2.6669542098666,0.3747986169236885,DC,2023-01-11,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1
327,5.36509621990151,0.457668579696614,DC,2023-01-12,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0
328,0.449383070390086,0.259208706322074,DC,2023-01-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
329,2.7048590672657,0.3558154484859535,DC,2023-01-14,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1
330,1.06872660546676,0.334904691851255,DC,2023-01-15,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
331,3.68381600674555,0.340925717282469,DC,2023-01-16,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1
332,1.5530885764434,0.362033036303541,DC,2023-01-17,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
333,3.86711299926294,0.291192547140752,DC,2023-01-18,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0
334,2.66889228959307,0.308003337028071,DC,2023-01-19,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1
335,5.3296758512099,0.209509726115266,DC,2023-01-20,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
336,3.43658343483029,0.192895643407065,DC,2023-01-21,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1
337,2.22165247559503,0.56011738532747,DE,2022-12-11,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1
338,0.70690871155067,0.232157969822808,DE,2022-12-12,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
339,0.547976664793275,0.328957643478111,DE,2022-12-13,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
340,0.406862709721226,0.196177835702067,DE,2022-12-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
341,0.779156577747635,0.2168802235753935,DE,2022-12-15,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
342,1.23070373064106,0.2368984804045135,DE,2022-12-16,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0
343,1.028429087022,0.23972361309066,DE,2022-12-17,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0
344,2.19443071639196,0.3676832045587885,DE,2022-12-18,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0
345,1.26298334286615,0.2774971636502755,DE,2022-12-19,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0
346,0.219145220804906,0.049926557062634,DE,2022-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
347,0.897959253185566,0.3627099642824645,DE,2022-12-21,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0
348,0.903252386204877,0.239654775957296,DE,2022-12-22,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
349,1.15969511702423,0.290576550682583,DE,2022-12-23,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0
350,0.898336209817921,0.361628966162134,DE,2022-12-24,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0
351,2.54093364933276,0.4591701002896655,DE,2022-12-25,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1
352,1.16216954896571,0.2102248438240205,DE,2022-12-26,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0
353,0.46740784462472,0.19921473101908,DE,2022-12-27,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0
354,1.84588427160071,0.3397162279735315,DE,2022-12-28,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
355,1.04018281910464,0.307746681390604,DE,2022-12-29,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0
356,0.976707932580675,0.2691137443422075,DE,2022-12-30,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1
357,1.28055886032758,0.065346056641478,DE,2022-12-31,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1
358,1.0071482049685,0.318771480401534,DE,2023-01-01,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
359,2.03169959554439,0.313198826363057,DE,2023-01-02,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
360,1.80378614738018,0.3702163463009055,DE,2023-01-03,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1
361,1.25309393296339,0.381975653511712,DE,2023-01-04,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0
362,0.820678674458859,0.2455182514296425,DE,2023-01-05,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
363,3.99527481273118,0.38615033672623,DE,2023-01-06,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1
364,2.55846995387496,0.32962651404905,DE,2023-01-07,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
365,2.30785025084276,0.386383532846395,DE,2023-01-08,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1
366,3.42432702438353,0.41886462559487603,DE,2023-01-09,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0
367,0.953553816037449,0.4165288631164295,DE,2023-01-10,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
368,1.04095324446932,0.289603451266335,DE,2023-01-11,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
369,1.63778151847746,0.474684170999244,DE,2023-01-12,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
370,1.35581499118829,0.3253180268466425,DE,2023-01-13,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1
371,3.97365788621292,0.3055589181969395,DE,2023-01-14,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0
372,1.62948657215902,0.262205192954508,DE,2023-01-15,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0
373,0.202984392884714,0.2526637963337575,DE,2023-01-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
374,0.968007710667125,0.263419324673079,DE,2023-01-17,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
375,0.368406521960231,0.2448340500636315,DE,2023-01-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
376,NA,NA,DE,2023-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,1.10125275248683,0.32532308646478453,DE,2023-01-20,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
378,0.646803947058714,0.234251977617252,DE,2023-01-21,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
379,0.461681165134838,0.1695154356635195,FL,2022-12-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
380,6.15805968555108,0.370634789592964,FL,2022-12-12,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0
381,4.03480240617025,0.2105845050795455,FL,2022-12-13,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
382,4.93413858652548,0.292684302956885,FL,2022-12-14,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0
383,5.2900768470262,0.2079774415165345,FL,2022-12-15,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
384,2.79399361418392,0.1287094833690045,FL,2022-12-16,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0
385,1.78027547244236,0.236581384521269,FL,2022-12-17,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1
386,0.699109283215978,0.1363399783998345,FL,2022-12-18,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
387,3.6905732305385,0.2995000414072655,FL,2022-12-19,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0
388,4.80311079791326,0.275504754524225,FL,2022-12-20,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0
389,6.32617327991247,0.229800753459116,FL,2022-12-21,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0
390,9.11620056777473,0.270939556096653,FL,2022-12-22,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0
391,6.74763003446053,0.220431228142424,FL,2022-12-23,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0
392,0.42060981628434,0.0500420952280545,FL,2022-12-24,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
393,0.982723583510439,0.686062172182785,FL,2022-12-25,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
394,1.01616946859204,0.2393335879145855,FL,2022-12-26,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0
395,10.0119648699964,0.3665542146004405,FL,2022-12-27,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1
396,3.36928894497537,0.278069406922931,FL,2022-12-28,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0
397,5.25304302239427,0.3483945321403705,FL,2022-12-29,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0
398,3.24177039943152,0.2953577899945575,FL,2022-12-30,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0
399,5.04036409339042,0.2177531277669535,FL,2022-12-31,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0
400,1.63075582104804,0.185899120226176,FL,2023-01-01,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0
401,17.2026147561528,0.2164878507603505,FL,2023-01-02,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0
402,15.1543249240989,0.2549000596140665,FL,2023-01-03,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
403,28.0873794450297,0.335414723204878,FL,2023-01-04,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
404,6.70714832508091,0.3288702157183655,FL,2023-01-05,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
405,12.8436535912571,0.3256088436548825,FL,2023-01-06,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0
406,9.87629236735427,0.358067324280863,FL,2023-01-07,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0
407,2.49010250655073,0.377813719491364,FL,2023-01-08,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
408,16.23227891262,0.397539286322241,FL,2023-01-09,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1
409,20.5695946271715,0.4026778846851085,FL,2023-01-10,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
410,19.1691845358841,0.3618824737775915,FL,2023-01-11,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0
411,15.8759564685266,0.344582933541688,FL,2023-01-12,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0
412,7.32005973898585,0.3117402357444765,FL,2023-01-13,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0
413,7.70045298573426,0.3342232366250185,FL,2023-01-14,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0
414,8.46104732184625,0.3062765040962155,FL,2023-01-15,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0
415,10.4880367482248,0.320580022911439,FL,2023-01-16,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0
416,10.0679615263391,0.3336299185390465,FL,2023-01-17,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0
417,8.92200015608836,0.3175114284301965,FL,2023-01-18,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0
418,2.76986657866256,0.3637092918260775,FL,2023-01-19,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
419,6.30439121711863,0.3113948347406145,FL,2023-01-20,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0
420,5.59989105720133,0.2859993856954155,FL,2023-01-21,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1
421,2.06224012943706,0.2756451105833585,GA,2022-12-11,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0
422,2.2290263966483,0.2472484182199675,GA,2022-12-12,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0
