"","es_score","brier_score","location","target_date","X21L_50_CI","X22A_50_CI","X22D_50_CI","X22E_50_CI","other_50_CI","X22B_50_CI","X21L_95_CI","X22A_95_CI","X22D_95_CI","X22E_95_CI","other_95_CI","X22B_95_CI"
"509",1.23283995821779,0.287758695551884,"IA",2022-10-06,1,0,1,1,1,1,1,0,1,0,1,1
"510",0.633272768380928,0.19174869158034,"IA",2022-10-07,1,1,1,1,1,1,1,0,1,0,1,1
"511",0.582329633686462,0.209627838826983,"IA",2022-10-08,1,1,1,1,1,1,1,1,0,1,1,0
"512",0.584925051163087,0.231597776880714,"IA",2022-10-09,1,1,1,1,1,1,1,1,1,1,1,1
"513",2.2177604026944,0.126610008463532,"IA",2022-10-10,1,1,1,0,1,0,1,0,1,0,1,0
"514",1.2483393781191,0.207467629040589,"IA",2022-10-11,1,1,1,1,1,0,1,1,0,0,1,0
"515",1.9206951954047,0.504799130114149,"IA",2022-10-12,1,0,1,1,1,1,1,0,0,0,1,0
"516",1.10409321843404,0.235303010077085,"IA",2022-10-13,1,1,0,1,1,1,1,0,0,1,1,0
"517",1.9007548412943,0.166289529186718,"IA",2022-10-14,1,1,1,0,1,0,1,1,0,0,1,0
"518",1.17251608950042,0.369560919858716,"IA",2022-10-15,0,1,1,1,1,1,0,0,0,0,1,1
"519",1.25200303583176,0.318824382025649,"IA",2022-10-16,1,1,1,1,1,1,1,0,0,0,1,0
"520",1.0589118677129,0.214603200747866,"IA",2022-10-17,1,1,1,1,1,0,1,0,1,0,1,0
"521",4.36053423159315,0.434082601025689,"IA",2022-10-18,1,0,1,0,1,1,1,0,1,0,1,0
"522",2.10600611677051,0.469085438078404,"IA",2022-10-19,1,0,1,0,1,1,1,0,1,0,1,0
"523",2.99310600907632,0.339277110310243,"IA",2022-10-20,1,0,1,0,1,0,1,0,0,0,1,0
"524",3.05158805343195,0.298047985690053,"IA",2022-10-21,1,1,1,0,1,0,1,0,0,0,1,0
"525",2.85262183876913,0.713212150932665,"IA",2022-10-22,1,0,0,0,1,0,1,0,0,0,1,0
"526",1.42485436443747,0.430753335342074,"IA",2022-10-23,1,1,1,1,1,1,1,0,1,0,1,0
"527",10.6150315124005,0.191985527968537,"IA",2022-10-24,1,0,1,0,1,0,1,0,0,0,1,0
"528",6.06844620017043,0.382466854334868,"IA",2022-10-25,1,1,1,0,1,0,1,0,1,0,1,0
"529",7.15238521154976,0.495074593725845,"IA",2022-10-26,0,1,0,0,1,0,0,1,0,0,1,0
"530",7.22410139981111,0.331817043184968,"IA",2022-10-27,1,1,1,0,1,0,1,0,1,0,1,0
"531",1.9208943393155,0.431769872799974,"IA",2022-10-28,1,1,1,1,1,0,1,0,1,0,1,0
"532",4.15178619234638,0.314842774284804,"IA",2022-10-29,1,1,1,0,1,0,1,1,0,0,1,0
"533",7.22810150891627,0.404280638100535,"IA",2022-10-30,1,1,1,0,1,0,1,1,0,0,1,0
"534",8.24166325077493,0.511396174357966,"IA",2022-10-31,1,0,1,0,1,0,1,1,0,0,1,0
"535",9.34475070663571,0.604133311707155,"IA",2022-11-01,1,0,1,0,0,0,1,0,1,0,0,0
"536",1.95287533081877,0.483397180395569,"IA",2022-11-02,1,1,1,1,1,0,1,1,0,0,1,0
"537",4.86216007888259,0.677224441031618,"IA",2022-11-03,1,0,1,0,1,0,1,0,1,0,1,1
"538",8.82430761430892,0.527755012646386,"IA",2022-11-04,1,1,1,0,1,0,1,1,1,0,1,0
"539",1.48048781859698,0.626367634549892,"IA",2022-11-05,1,0,1,1,1,1,1,0,1,0,1,0
"540",5.78336760442609,0.651784105065858,"IA",2022-11-06,0,1,1,0,1,0,0,1,1,0,1,0
"541",11.5636567214171,0.738794391352259,"IA",2022-11-07,1,0,1,0,1,0,1,0,0,0,1,0
"542",5.13228026210979,0.684972920501926,"IA",2022-11-08,1,1,1,0,1,0,1,1,0,0,1,0
"543",6.09156711836194,0.747617540308692,"IA",2022-11-09,1,1,1,0,1,0,1,0,1,0,1,0
"544",9.67573127940682,0.752885999896803,"IA",2022-11-10,1,1,1,0,1,0,1,0,0,0,1,0
"545",3.44529775706069,0.806508048657158,"IA",2022-11-11,1,1,1,0,0,0,1,1,1,0,0,0
"546",4.68673466875162,0.962844907004542,"IA",2022-11-12,1,0,1,0,1,0,1,0,0,0,1,0
"547",0.0257815516003832,0.0374012755250621,"ID",2022-10-02,1,1,1,1,1,1,1,1,1,1,1,1
"548",0.179785532822615,0.0386926407431396,"ID",2022-10-03,1,1,1,1,1,1,1,1,1,1,1,1
"549",0.0989085056039751,0.0401853071893681,"ID",2022-10-04,1,1,1,1,1,1,1,0,1,0,1,0
"550",NA,NA,"ID",2022-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551",0.0322966213403179,0.0438862342677514,"ID",2022-10-06,1,1,1,1,1,1,1,1,1,1,1,1
"552",0.113766431956837,0.0461600639740857,"ID",2022-10-07,1,1,1,1,1,1,1,1,1,1,1,1
"553",NA,NA,"ID",2022-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554",0.036105748997352,0.0517523006505608,"ID",2022-10-09,1,1,1,1,1,1,1,1,1,1,1,1
"555",0.938500187940442,0.58910009730665,"ID",2022-10-10,1,1,1,1,0,1,1,1,1,0,0,1
"556",0.655682027865317,0.531755931727938,"ID",2022-10-11,1,0,1,1,1,1,1,0,1,1,1,0
"557",0.286487604155911,0.0635071426684908,"ID",2022-10-12,1,1,1,1,1,1,1,1,1,0,1,0
"558",0.157647380762668,0.068568128682077,"ID",2022-10-13,1,1,1,1,1,1,1,1,1,1,1,1
"559",0.475481507091707,0.399855263464032,"ID",2022-10-14,1,1,1,1,1,1,1,0,1,0,1,1
"560",0.0554121824125306,0.0808551658427792,"ID",2022-10-15,1,1,1,1,1,1,1,1,1,1,1,1
"561",NA,NA,"ID",2022-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",0.54315389567131,0.410438400561942,"ID",2022-10-17,1,1,1,1,1,1,1,1,1,0,1,0
"563",0.88687665440147,0.803871268401325,"ID",2022-10-18,1,1,0,1,1,1,1,1,0,0,1,1
"564",0.454439896310499,0.116713802066232,"ID",2022-10-19,1,1,1,1,1,1,1,1,1,1,1,1
"565",0.268107529691149,0.128657918747137,"ID",2022-10-20,1,1,1,1,1,1,1,1,1,0,1,0
"566",0.296526840766251,0.142032180894645,"ID",2022-10-21,1,1,1,1,1,1,1,1,1,1,1,1
"567",NA,NA,"ID",2022-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",NA,NA,"ID",2022-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",0.660290871581039,0.390431863401506,"ID",2022-10-24,1,1,1,1,1,1,1,0,1,0,1,0
"570",0.877994660513616,0.610185915187741,"ID",2022-10-25,1,1,0,1,1,1,1,1,0,1,1,0
"571",0.780545972209786,0.234685545328885,"ID",2022-10-26,1,1,1,1,1,0,1,1,1,0,1,0
"572",0.174721743877989,0.259177321926612,"ID",2022-10-27,1,1,1,1,1,1,1,1,1,0,1,0
"573",0.58986577559554,0.796503978943658,"ID",2022-10-28,1,1,1,1,1,1,1,1,1,1,1,1
"574",0.975404698723914,0.314842774284804,"ID",2022-10-29,1,1,1,1,1,0,1,1,1,1,1,1
"575",0.234346515010948,0.346113885763429,"ID",2022-10-30,1,1,1,1,1,1,1,1,1,0,1,0
"576",1.13523105940368,0.379699620061885,"ID",2022-10-31,1,1,1,0,1,0,1,1,1,0,1,0
"577",0.438808222696352,0.607737163009667,"ID",2022-11-01,1,1,1,1,1,1,1,1,1,1,1,1
"578",2.3344298895553,0.453704838651907,"ID",2022-11-02,1,1,1,0,1,0,1,0,1,0,1,0
"579",0.391396905120869,0.502233822879407,"ID",2022-11-03,1,1,1,1,1,1,1,1,1,0,1,0
"580",0.361363413147208,0.536314749329031,"ID",2022-11-04,1,1,1,1,1,1,1,1,1,0,1,0
"581",1.54209141620513,0.580533157426266,"ID",2022-11-05,1,1,1,0,1,0,1,1,1,0,1,0
"582",0.425844579520581,0.626463968959466,"ID",2022-11-06,1,1,1,1,1,1,1,1,1,1,1,1
"583",0.454789939042856,0.673899791629265,"ID",2022-11-07,1,1,1,1,1,1,1,1,1,0,1,0
"584",0.64286777965943,0.590330579367435,"ID",2022-11-08,1,1,1,1,1,1,1,1,1,0,1,0
"585",1.90227230751938,0.77234414911174,"ID",2022-11-09,1,1,1,0,1,0,1,1,1,0,1,0
"586",NA,NA,"ID",2022-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",0.597537078079478,0.873825180680999,"ID",2022-11-11,1,1,1,1,1,1,1,1,1,0,1,0
"588",1.37375439026972,0.925026926098348,"ID",2022-11-12,1,1,1,0,1,0,1,1,1,0,1,0
"589",3.53497980341043,0.238428662213929,"IL",2022-10-02,1,0,1,0,1,1,1,0,1,0,1,1
"590",1.51482006811655,0.334654042409481,"IL",2022-10-03,1,1,1,0,1,1,1,0,1,0,1,0
"591",0.763693781157474,0.306857610468321,"IL",2022-10-04,1,1,1,1,1,1,1,0,0,0,1,0
"592",2.07236591491952,0.32657199409437,"IL",2022-10-05,1,0,0,1,1,1,1,0,0,0,1,1
"593",10.4783321317906,0.496747043526236,"IL",2022-10-06,1,0,1,0,1,0,1,0,0,0,1,0
"594",1.33942114880668,0.301472163265779,"IL",2022-10-07,1,1,1,1,0,1,1,0,1,1,0,0
"595",2.41330429831582,0.4505493184701,"IL",2022-10-08,1,0,1,1,1,0,1,0,0,0,1,0
"596",6.49153091300856,0.603557855542825,"IL",2022-10-09,1,1,0,0,1,0,1,0,0,0,1,0
"597",5.07455858143071,0.483621785510903,"IL",2022-10-10,0,0,1,1,1,0,0,0,1,0,1,0
"598",1.26134254899796,0.39162300924322,"IL",2022-10-11,1,1,1,1,1,1,1,0,1,0,1,0
"599",6.29496808771493,0.460866742878846,"IL",2022-10-12,1,1,0,1,1,0,1,0,0,0,1,0
"600",4.18719513877012,0.459279097021002,"IL",2022-10-13,1,0,1,1,1,0,1,0,1,0,1,0
"601",2.3255330799652,0.426437873482674,"IL",2022-10-14,0,1,1,1,1,1,0,0,0,0,1,0
"602",2.28790145669772,0.376875855336426,"IL",2022-10-15,0,0,1,0,1,1,0,1,1,0,1,0
"603",3.52376266826692,0.610791891262225,"IL",2022-10-16,1,0,1,1,1,0,1,0,0,0,1,0
"604",3.1423938885822,0.352596316168546,"IL",2022-10-17,1,1,1,0,1,0,1,0,0,0,1,0
"605",2.10685623778159,0.330593132216569,"IL",2022-10-18,1,1,1,0,1,0,1,0,0,0,1,0
"606",3.90574749034596,0.544637151499348,"IL",2022-10-19,1,1,1,0,0,0,1,1,0,1,0,0
"607",5.26299187301075,0.573360194965173,"IL",2022-10-20,0,0,0,1,1,0,0,0,0,0,1,0
"608",1.94075087380661,0.422966025197924,"IL",2022-10-21,1,1,1,1,1,1,1,0,1,0,1,0
"609",3.95764683202961,0.591395636611374,"IL",2022-10-22,0,1,0,1,1,0,0,0,0,0,1,0
"610",1.41801141612376,0.532553378109026,"IL",2022-10-23,0,1,1,1,1,1,0,0,0,0,1,0
"611",6.44572514913623,0.586649655988976,"IL",2022-10-24,0,0,1,0,0,0,0,0,0,0,0,0
"612",4.12678515819601,0.615205423901709,"IL",2022-10-25,1,0,1,1,0,0,1,0,0,0,0,0
"613",7.33952325275722,0.45246100641143,"IL",2022-10-26,1,1,1,0,0,0,1,0,0,0,0,0
"614",2.84146352883645,0.553718456204033,"IL",2022-10-27,0,1,1,1,0,1,0,0,0,0,0,1
"615",14.9447461805323,0.484781568935152,"IL",2022-10-28,1,0,1,0,0,0,1,0,0,0,0,0
"616",6.72551721765672,0.55754967787136,"IL",2022-10-29,0,1,0,0,1,0,0,0,0,0,1,0
"617",4.07908695188927,0.578073234916215,"IL",2022-10-30,1,1,1,0,0,0,1,0,1,0,0,1
"618",8.77713969568747,0.575565784601261,"IL",2022-10-31,0,0,1,0,0,0,0,0,1,0,0,0
"619",7.52922643890402,0.554498505069716,"IL",2022-11-01,1,0,0,0,0,0,1,1,0,0,0,0
"620",7.4939580405185,0.612891591399452,"IL",2022-11-02,0,1,1,0,1,0,0,0,0,0,1,0
"621",5.00636054395234,0.617570042191675,"IL",2022-11-03,0,0,1,0,1,1,0,0,0,0,1,0
"622",5.49168092570541,0.599352838798769,"IL",2022-11-04,1,1,1,0,0,0,1,0,0,0,0,0
"623",17.6598298286453,0.617487732290398,"IL",2022-11-05,1,1,1,0,1,0,1,0,0,0,1,0
"624",12.1133597524859,0.622921191565617,"IL",2022-11-06,1,1,1,0,0,0,1,0,0,0,0,0
"625",22.9425263056254,0.664322079852254,"IL",2022-11-07,1,0,0,0,0,0,1,0,0,0,0,0
"626",15.5301607261613,0.670912774464268,"IL",2022-11-08,1,0,1,0,1,0,1,0,0,0,1,0
"627",23.0124328538345,0.64232975864598,"IL",2022-11-09,1,1,0,0,0,0,1,1,0,0,0,0
"628",13.3327795759107,0.652504651963441,"IL",2022-11-10,1,1,0,0,0,0,1,1,0,0,0,0
"629",23.6687755891553,0.7711318983282,"IL",2022-11-11,0,0,0,0,1,0,0,0,0,0,1,0
"630",7.89619630154124,0.701359400228193,"IL",2022-11-12,0,0,0,0,1,0,0,0,0,0,1,0
"631",0.668982529818464,0.254724363368236,"IN",2022-10-02,1,1,1,1,1,1,1,0,1,1,1,0
"632",4.0641918339097,0.513346158241105,"IN",2022-10-03,0,0,1,1,1,0,0,0,1,1,1,0
"633",1.70934221476727,0.144198435971048,"IN",2022-10-04,0,0,1,1,1,0,0,0,1,1,1,0
"634",4.01807017895038,0.422975432667369,"IN",2022-10-05,1,0,1,0,1,0,1,0,0,0,1,0
"635",1.04975401979801,0.0438862342677514,"IN",2022-10-06,1,1,1,1,1,0,1,1,1,1,1,1
"636",0.47466401509317,0.0461600639740857,"IN",2022-10-07,1,1,1,1,1,1,1,1,1,1,1,1
"637",2.07212757962943,0.12282442367509,"IN",2022-10-08,1,0,1,1,1,0,1,0,1,0,1,0
"638",0.569338849420294,0.274477101193673,"IN",2022-10-09,1,1,1,1,1,1,1,0,1,0,1,1
"639",2.57975620331232,0.464651197920164,"IN",2022-10-10,1,0,0,1,1,0,1,0,0,0,1,0
"640",2.69828049562845,0.168145823184928,"IN",2022-10-11,1,1,1,0,1,0,1,0,0,0,1,0
"641",2.51170756425636,0.0635071426684908,"IN",2022-10-12,1,1,1,0,1,0,1,0,1,0,1,0
"642",2.79016563894141,0.458433454524591,"IN",2022-10-13,1,0,0,0,1,1,1,1,0,0,1,0
"643",1.40900605901336,0.414362616251634,"IN",2022-10-14,1,0,1,1,1,1,1,0,0,0,1,1
"644",1.8945587999683,0.407660066657686,"IN",2022-10-15,1,0,1,0,1,1,1,1,1,1,1,1
"645",0.948642395310764,0.414893873167751,"IN",2022-10-16,1,0,1,1,1,1,1,0,1,0,1,1
"646",1.4782773734179,0.45420561152842,"IN",2022-10-17,1,1,0,1,1,1,1,0,0,0,1,1
"647",2.29521081811374,0.605747020930485,"IN",2022-10-18,1,0,0,1,1,0,1,0,0,1,1,0
"648",1.59642573793866,0.343020445218882,"IN",2022-10-19,1,1,1,1,1,1,1,1,1,1,1,1
"649",1.33599726844582,0.529806678939364,"IN",2022-10-20,1,1,1,1,0,1,1,0,0,0,0,0
"650",1.64845355433626,0.142032180894645,"IN",2022-10-21,1,1,1,0,1,0,1,1,1,0,1,0
"651",2.08028193134512,0.156961695677733,"IN",2022-10-22,1,1,1,0,1,0,1,0,1,0,1,0
"652",1.86431935160042,0.688939966001095,"IN",2022-10-23,1,0,1,1,0,0,1,0,0,0,0,0
"653",4.59744805497464,0.367368649659336,"IN",2022-10-24,1,1,1,0,1,0,1,1,0,0,1,0
"654",2.07630730930196,0.484355570839437,"IN",2022-10-25,1,1,0,0,1,1,1,1,0,0,1,1
"655",1.91158281563243,0.556967372259869,"IN",2022-10-26,1,1,1,1,1,1,1,0,1,0,1,0
"656",6.94546163344719,0.38713230563318,"IN",2022-10-27,0,1,1,0,1,0,0,1,0,0,1,0
"657",1.33606853999195,0.41353316749279,"IN",2022-10-28,1,1,1,1,1,0,1,0,0,1,1,0
"658",2.34897631757094,0.46248795111623,"IN",2022-10-29,1,1,1,0,1,0,1,0,1,0,1,0
"659",3.84020380314341,0.460801296742093,"IN",2022-10-30,1,1,1,0,1,0,1,1,1,0,1,0
"660",8.41151117332942,0.666165204443908,"IN",2022-10-31,0,0,1,0,0,0,0,0,0,0,0,0
"661",9.50525047272336,0.466146599100492,"IN",2022-11-01,1,1,1,0,1,0,1,1,0,0,1,0
"662",4.24987252742712,0.621759810943132,"IN",2022-11-02,0,1,1,0,0,0,1,1,1,0,0,0
"663",9.17099048112917,0.667505210430205,"IN",2022-11-03,1,0,1,0,1,0,1,0,0,0,1,0
"664",5.31930986464056,0.605968016682386,"IN",2022-11-04,1,1,1,0,1,0,1,1,1,0,1,0
"665",7.35233765321709,0.556408964844717,"IN",2022-11-05,1,1,1,0,1,0,1,0,1,0,1,0
"666",4.5616339349524,0.644218941814616,"IN",2022-11-06,1,0,1,0,1,0,1,0,1,0,1,0
"667",12.9110963405358,0.714496637282363,"IN",2022-11-07,1,0,1,0,1,0,1,0,0,0,1,0
"668",3.76037067325163,0.603399204462733,"IN",2022-11-08,1,1,1,0,1,0,1,1,0,0,1,0
"669",6.45949208087754,0.584178616012574,"IN",2022-11-09,1,1,1,0,1,0,1,0,1,0,1,0
"670",8.13418526711319,0.787025470835417,"IN",2022-11-10,1,0,0,0,1,0,1,0,0,0,1,0
"671",6.55342575790022,0.986119127052233,"IN",2022-11-11,1,0,1,0,1,0,1,1,0,0,1,0
"672",3.13088842550099,0.686536439168039,"IN",2022-11-12,1,1,1,0,1,0,1,0,0,0,1,0
"673",1.88715678577173,1.02781883472184,"KS",2022-10-02,1,0,1,1,1,0,1,0,1,1,1,0
"674",0.838472759836229,0.779188133516069,"KS",2022-10-03,1,0,1,1,1,1,1,0,0,0,1,0
"675",0.689761412592205,0.0401853071893681,"KS",2022-10-04,1,1,1,1,1,1,1,0,1,1,1,0
"676",0.787619325772071,0.5565091910243,"KS",2022-10-05,1,1,1,0,1,1,1,1,0,1,1,0
"677",0.660925848624281,0.417366643194997,"KS",2022-10-06,1,1,1,1,1,1,1,0,1,1,1,0
"678",1.17724358721466,0.655114041711642,"KS",2022-10-07,1,1,0,1,1,0,1,1,0,0,1,1
"679",0.81709963246549,0.772639966405345,"KS",2022-10-08,1,0,1,1,1,1,1,0,1,1,1,0
"680",0.81368069980871,0.771134205571173,"KS",2022-10-09,1,0,1,1,1,1,1,0,1,0,1,1
"681",0.92774622917792,0.322161411663166,"KS",2022-10-10,0,1,1,1,1,1,0,1,1,0,1,0
"682",0.929429891737462,0.0590627906220247,"KS",2022-10-11,1,1,1,1,1,0,1,0,1,1,1,0
"683",5.03019401591085,1.01343481661844,"KS",2022-10-12,1,0,0,1,1,0,1,0,0,1,1,0
"684",1.01850812143858,0.068568128682077,"KS",2022-10-13,1,1,1,1,1,0,1,0,1,0,1,0
"685",0.790958208498935,0.764074134142508,"KS",2022-10-14,1,0,1,1,1,1,1,0,1,0,1,1
"686",0.0574148643789775,0.0808551658427792,"KS",2022-10-15,1,1,1,1,1,1,1,1,1,1,1,1
"687",0.678343551329525,0.537655741920715,"KS",2022-10-16,1,0,1,1,1,1,1,1,1,1,1,1
"688",0.849734107622684,0.286734274982763,"KS",2022-10-17,1,1,1,1,1,1,1,1,1,1,1,1
"689",0.715066376898437,0.368481509148309,"KS",2022-10-18,1,1,1,1,1,1,1,1,1,0,1,0
"690",1.19512129097096,0.741200804968733,"KS",2022-10-19,1,1,0,1,1,0,1,0,0,0,1,0
"691",3.29860536410171,0.128657918747137,"KS",2022-10-20,1,1,1,0,1,0,1,0,0,1,1,0
"692",0.977233215137293,0.488376316949434,"KS",2022-10-21,1,1,1,1,0,1,1,0,1,0,0,0
"693",0.352893308157967,0.386665758148608,"KS",2022-10-22,1,1,1,1,1,1,1,1,1,0,1,0
"694",NA,NA,"KS",2022-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",3.45857763809142,0.2863175026265,"KS",2022-10-24,1,1,1,0,1,0,1,0,0,0,1,0
"696",1.18856905932619,0.586642517458007,"KS",2022-10-25,1,0,1,1,1,1,1,0,0,0,1,0
"697",1.76679034500516,0.746242811053242,"KS",2022-10-26,1,1,0,1,1,1,1,0,0,0,1,0
"698",2.99848421173916,0.590269750264382,"KS",2022-10-27,1,0,1,0,1,1,1,0,0,0,1,0
"699",1.3142679643554,0.481483156957942,"KS",2022-10-28,1,1,1,0,1,1,1,0,1,1,1,0
"700",1.16872749481406,0.522807561726636,"KS",2022-10-29,1,1,1,1,1,1,1,0,1,0,1,1
"701",1.56279750059905,0.543880843709588,"KS",2022-10-30,1,0,1,0,1,1,1,0,0,1,1,1
"702",1.34897281343886,0.694700386616236,"KS",2022-10-31,1,1,0,0,1,1,1,1,1,0,1,0
"703",6.00931949851913,0.415580378268252,"KS",2022-11-01,1,1,1,0,1,0,1,0,1,0,1,0
"704",0.522104845214747,0.526286118469749,"KS",2022-11-02,1,1,1,1,1,1,1,1,1,0,1,0
"705",2.48462096354899,0.782698870305084,"KS",2022-11-03,1,0,1,0,1,1,1,0,0,0,1,0
"706",1.47861907158594,0.623068495517724,"KS",2022-11-04,1,1,1,0,1,1,1,1,1,0,1,0
"707",2.82732679553284,0.710449562936412,"KS",2022-11-05,1,1,0,0,1,0,1,0,0,0,1,0
"708",1.85424340837751,0.81156190295621,"KS",2022-11-06,1,1,0,0,1,0,1,1,0,0,1,1
"709",1.85728537172835,0.686740781599807,"KS",2022-11-07,1,1,1,0,1,1,1,1,0,0,1,0
"710",2.81521590066592,0.73643199869697,"KS",2022-11-08,1,0,1,0,1,0,1,0,1,0,1,1
"711",0.896681133833243,0.58075742450168,"KS",2022-11-09,1,1,1,1,1,1,1,1,0,0,1,0
"712",3.93655201860807,0.698477551894332,"KS",2022-11-10,1,1,1,0,1,0,1,1,1,0,1,0
"713",3.19005059699594,0.940909414225682,"KS",2022-11-11,1,1,0,0,1,0,1,1,0,0,1,0
"714",0.92192517861578,0.835428300285778,"KS",2022-11-12,1,0,1,1,1,1,1,0,1,0,1,1
"715",0.289659462843283,0.0374012755250621,"KY",2022-10-02,1,1,1,1,1,1,1,1,1,1,1,1
"716",1.13974475814229,0.461832922327671,"KY",2022-10-03,1,0,1,1,1,1,1,0,1,0,1,0
"717",1.13705053757998,0.0401853071893681,"KY",2022-10-04,1,1,1,1,1,0,1,1,0,0,1,0
"718",1.15793889282381,0.0419062687476908,"KY",2022-10-05,1,1,1,1,1,0,1,1,1,1,1,1
"719",0.881421009065543,0.0438862342677514,"KY",2022-10-06,1,1,1,1,1,0,1,0,1,0,1,0
"720",0.459803786699498,0.288807776651176,"KY",2022-10-07,1,1,1,1,1,1,1,0,1,1,1,0
"721",0.54413631850358,0.229735414811925,"KY",2022-10-08,1,1,1,1,1,1,1,1,1,1,1,1
"722",0.604060080120129,0.415916949955369,"KY",2022-10-09,1,1,1,1,1,1,1,0,1,0,1,1
"723",0.533872287043278,0.293529853421578,"KY",2022-10-10,1,1,1,1,1,1,1,1,0,1,1,0
"724",0.574093258849512,0.0590627906220247,"KY",2022-10-11,1,1,1,1,1,1,1,0,1,0,1,0
"725",1.72438270395816,0.0635071426684908,"KY",2022-10-12,1,1,1,1,1,0,1,0,1,0,1,0
"726",0.886598034547556,0.336107573371374,"KY",2022-10-13,1,1,1,1,1,1,1,0,1,0,1,0
"727",0.170079950125513,0.074322666885827,"KY",2022-10-14,1,1,1,1,1,1,1,0,1,1,1,0
"728",0.182493254522179,0.0808551658427792,"KY",2022-10-15,1,1,1,1,1,1,1,1,1,1,1,1
"729",0.372663405070938,0.0882576032846025,"KY",2022-10-16,1,1,1,1,1,1,1,1,1,1,1,1
"730",1.77040440438881,0.0966294142069404,"KY",2022-10-17,1,1,1,0,1,0,1,1,1,0,1,0
"731",1.120460524695,0.106077141638788,"KY",2022-10-18,1,1,1,1,1,0,1,0,1,0,1,0
"732",0.364009750927651,0.387761407330779,"KY",2022-10-19,1,1,1,1,1,1,1,1,1,0,1,0
"733",0.927367867920138,0.340447115884484,"KY",2022-10-20,1,1,1,1,1,1,1,1,1,0,1,0
"734",1.65074825310708,0.142032180894645,"KY",2022-10-21,1,1,1,0,1,0,1,0,1,0,1,0
"735",NA,NA,"KY",2022-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",0.962841712009974,0.413364249826442,"KY",2022-10-23,1,1,1,1,1,1,1,0,1,0,1,1
"737",2.08873790787271,0.366305215079351,"KY",2022-10-24,1,1,1,0,0,0,1,0,1,1,0,1
"738",2.7265857878981,0.407173757819806,"KY",2022-10-25,1,1,1,0,1,0,1,0,0,0,1,1
"739",2.56992153648829,0.542710173258811,"KY",2022-10-26,1,0,1,0,1,1,1,0,1,0,1,0
"740",1.50665595010475,0.448590011791673,"KY",2022-10-27,1,1,1,1,1,0,1,0,0,0,1,0
"741",0.904758203180478,0.552436369662904,"KY",2022-10-28,1,1,0,1,1,1,1,1,1,1,1,1
"742",1.40582268510036,0.314842774284804,"KY",2022-10-29,1,1,1,0,1,0,1,1,1,0,1,0
"743",1.23253116882522,0.405263920797643,"KY",2022-10-30,1,1,1,1,1,0,1,1,0,0,1,0
"744",2.08585850686581,0.434553147543551,"KY",2022-10-31,1,1,1,0,1,0,1,1,1,0,1,0
"745",2.63001935242902,0.588011549589764,"KY",2022-11-01,1,1,1,0,1,0,1,1,0,0,1,0
"746",1.08329563752476,0.574883086327702,"KY",2022-11-02,1,1,1,1,1,1,1,0,0,0,1,0
"747",1.33922482350253,0.606377582269825,"KY",2022-11-03,1,1,1,0,1,1,1,0,0,1,1,0
"748",3.27392524893361,0.652581361195683,"KY",2022-11-04,1,1,1,0,1,0,1,1,1,0,1,0
"749",0.942936729772871,0.739221476819162,"KY",2022-11-05,1,1,0,1,1,1,1,1,0,1,1,0
"750",1.001680389217,0.626463968959466,"KY",2022-11-06,1,1,1,0,1,0,1,1,1,1,1,1
"751",3.12202578472971,0.629108025735851,"KY",2022-11-07,1,1,1,0,1,0,1,1,1,0,1,0
"752",3.79091819781871,0.657176077663167,"KY",2022-11-08,1,1,1,0,1,0,1,0,0,1,1,0
"753",4.79501235949945,0.803550141856415,"KY",2022-11-09,1,1,1,0,0,0,1,1,1,0,0,0
"754",6.06419076718648,0.889763203584512,"KY",2022-11-10,1,0,1,0,1,0,1,1,1,0,1,0
"755",1.33182800191419,0.873825180680999,"KY",2022-11-11,1,1,1,0,1,0,1,1,0,1,1,0
"756",3.31847437383632,0.805781682633193,"KY",2022-11-12,1,1,1,0,1,0,1,1,1,0,1,0
"757",0.542375856408188,0.408807860223854,"LA",2022-10-02,1,1,1,1,1,1,1,0,1,1,1,0
"758",0.425359113260894,0.223816513936372,"LA",2022-10-03,1,1,1,1,1,1,1,0,1,1,1,0
"759",2.34054970504441,0.639054260789175,"LA",2022-10-04,1,0,1,1,1,0,1,0,1,0,1,0
"760",0.652941760010315,0.53185233664442,"LA",2022-10-05,1,1,1,1,1,1,1,0,1,1,1,0
"761",0.59541682154398,0.190209711038231,"LA",2022-10-06,1,1,1,1,1,1,1,0,1,0,1,1
"762",1.73980964748447,0.798038321442194,"LA",2022-10-07,1,1,1,0,1,0,1,1,0,0,1,0
"763",0.496072220690536,0.338316325130609,"LA",2022-10-08,1,1,1,1,1,1,1,0,1,1,1,0
"764",0.495240709186911,0.291546268957431,"LA",2022-10-09,1,1,1,1,1,1,1,1,1,0,1,0
