...1,es_score,brier_score,location,target_date,X22F_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,other_50_CI,X23A_50_CI,X22F_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,other_95_CI,X23A_95_CI
476,1.16690534463494,0.3886561336936255,HI,2023-04-29,1,1,1,1,0,1,1,1,0,1,0,0,1,1
477,0.384026488891187,0.0428578850015796,HI,2023-04-30,1,1,1,1,1,1,1,1,0,1,1,1,1,0
478,NA,NA,HI,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,1.53156664583106,0.53594239447053,HI,2023-05-02,0,1,0,1,1,1,0,0,1,0,0,1,1,0
480,0.241512421427258,0.0529892232467795,HI,2023-05-03,1,1,1,1,1,1,1,1,1,1,0,1,1,0
481,1.0847797678359,0.768045894384515,HI,2023-05-04,1,1,0,1,1,1,1,1,1,0,0,1,1,1
482,NA,NA,HI,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,0.888180380439359,0.62368568410157,HI,2023-05-07,1,1,1,0,1,1,1,1,1,1,0,1,1,0
485,1.05436144831111,0.744588188634005,HI,2023-05-08,0,1,1,1,1,1,1,0,1,1,1,1,1,0
486,0.479501799832805,0.2467711973134635,HI,2023-05-09,1,1,1,1,1,1,1,1,0,1,0,1,1,1
487,0.526754074963166,0.2567688438450455,HI,2023-05-10,1,1,1,1,1,1,1,1,1,1,0,1,1,0
488,NA,NA,HI,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,0.161680318941694,0.111239333324165,HI,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
492,NA,NA,HI,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,0.982538788182654,0.702262773184075,HI,2023-05-16,1,1,0,1,1,1,1,1,1,0,1,1,1,0
494,0.772010556861527,0.54687859202097,HI,2023-05-17,1,1,1,0,1,1,1,1,1,1,0,1,1,0
495,NA,NA,HI,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,0.226685507992845,0.160145168613819,HI,2023-05-20,1,1,1,1,1,1,1,1,0,1,1,1,1,0
498,NA,NA,HI,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,0.280401652435541,0.1999488910752485,HI,2023-05-24,1,1,1,1,1,1,1,1,1,1,0,1,1,0
502,NA,NA,HI,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,0.0813726031571905,0.01607319352547095,IA,2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
506,0.866542373413052,0.136474411416495,IA,2023-04-17,0,1,1,1,1,1,1,0,1,1,1,1,1,0
507,0.468302721551868,0.1441395949122465,IA,2023-04-18,1,1,1,1,1,1,1,1,0,1,0,1,1,1
508,0.434771099743141,0.0196974123787517,IA,2023-04-19,1,1,1,1,1,1,1,1,0,1,1,1,1,0
509,0.835472149744282,0.3902823789757455,IA,2023-04-20,1,1,1,0,1,1,1,1,1,1,0,1,1,0
510,0.111303127080825,0.0226307395813001,IA,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
511,1.04733184528857,0.745310676261145,IA,2023-04-22,1,1,1,0,1,1,0,1,1,1,0,1,1,0
512,0.926182987036361,0.292809266974321,IA,2023-04-23,0,1,1,1,1,1,1,0,1,1,1,1,1,0
513,1.1976785726049,0.2621341241330375,IA,2023-04-24,1,1,1,0,1,1,1,0,1,1,0,1,1,0
514,1.50763466584964,0.376426360361603,IA,2023-04-25,1,1,1,0,1,1,0,1,1,1,0,1,1,0
515,0.646670543180276,0.132338615455651,IA,2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
516,0.05136089896371,0.03461257566603275,IA,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
517,2.49177769877834,0.417346224782232,IA,2023-04-28,1,1,1,0,1,1,0,1,1,1,0,1,1,0
518,0.710480914332253,0.3654131789625225,IA,2023-04-29,1,1,1,0,1,1,1,0,1,1,1,1,1,0
519,0.194843014157919,0.0428578850015796,IA,2023-04-30,1,1,1,1,1,1,1,1,1,1,0,1,1,0
520,1.06670614112782,0.25544999495369,IA,2023-05-01,1,1,1,0,1,1,1,1,0,1,0,1,1,0
521,0.892569132842548,0.231770215635596,IA,2023-05-02,0,1,1,1,1,1,1,0,1,1,1,0,0,0
522,1.22781574587707,0.155961898353459,IA,2023-05-03,1,1,0,1,1,1,1,1,0,0,1,1,1,1
523,0.558109121065052,0.175277761561217,IA,2023-05-04,1,1,1,1,1,1,1,1,0,1,0,1,1,0
524,0.920358115682322,0.2364487139530185,IA,2023-05-05,1,1,1,1,1,0,1,1,0,1,0,1,0,0
525,0.0945519427964557,0.0653179351813895,IA,2023-05-06,1,1,1,1,1,1,1,1,0,1,1,1,1,0
526,1.01471228817903,0.7174399350225,IA,2023-05-07,1,1,1,1,0,1,1,1,1,1,1,0,1,0
527,0.955288197511018,0.242331674039065,IA,2023-05-08,0,1,1,1,1,1,1,0,1,1,0,1,1,1
528,0.78953184326686,0.287899550516335,IA,2023-05-09,1,1,1,1,0,1,1,1,0,1,1,0,1,1
529,0.899254072206997,0.4095111293272355,IA,2023-05-10,0,1,1,1,1,1,1,0,1,1,1,1,1,0
530,0.383520532132357,0.091589749679149,IA,2023-05-11,1,1,1,1,1,1,1,1,0,1,1,1,1,0
531,0.143334306229716,0.097797930066662,IA,2023-05-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
532,0.817139907699849,0.57527967629774,IA,2023-05-13,1,1,1,0,1,1,1,1,1,1,1,1,1,1
533,0.795014932490522,0.56779907052738,IA,2023-05-14,1,1,1,0,1,1,1,1,1,1,0,1,1,0
534,0.828824933509465,0.118486281611394,IA,2023-05-15,1,1,1,1,1,1,0,1,1,1,1,1,1,1
535,0.495444403146685,0.1260912789187265,IA,2023-05-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
536,1.93539771109847,0.453486599581537,IA,2023-05-17,1,1,0,1,0,1,1,1,1,0,1,0,1,0
537,0.984977676409445,0.325929344307393,IA,2023-05-18,0,1,1,1,1,1,1,0,0,1,0,0,1,0
538,NA,NA,IA,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
539,1.25965682448805,0.2913352324402485,IA,2023-05-20,0,1,1,1,1,1,1,0,0,1,1,1,1,0
540,0.914013855042973,0.258037158917237,IA,2023-05-21,1,1,1,1,1,1,1,1,0,1,0,1,1,0
541,0.959165133104434,0.67787027812114,IA,2023-05-22,0,1,1,1,1,1,1,0,1,1,0,1,1,1
542,NA,NA,IA,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543,0.719757568687986,0.1999488910752485,IA,2023-05-24,1,1,1,1,1,1,0,1,1,1,0,1,1,0
544,0.604898391526347,0.35855864057531,IA,2023-05-25,1,1,1,1,1,1,1,1,1,1,0,1,1,0
545,NA,NA,IA,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
546,NA,NA,IA,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
547,NA,NA,ID,2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,0.02556124540864,0.01718703180846735,ID,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
549,0.0285818075838705,0.01839290718365165,ID,2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
550,NA,NA,ID,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,0.0377948432470924,0.02604806494397165,ID,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
555,NA,NA,ID,2023-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,0.0443011307240934,0.0300171950629317,ID,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
557,NA,NA,ID,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,0.254400878442392,0.056839041929718,ID,2023-05-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
566,NA,NA,ID,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,0.454083890964972,0.1122541013714105,IL,2023-04-16,1,1,1,1,1,1,1,1,1,1,0,1,1,0
590,3.60692611782533,0.0599735690139995,IL,2023-04-17,1,1,1,0,1,0,0,1,1,0,0,1,0,0
591,2.4449696358563,0.1436271108466865,IL,2023-04-18,1,0,1,0,1,1,1,1,0,1,0,1,1,0
592,1.13000047704128,0.156962900747713,IL,2023-04-19,0,1,1,1,1,1,1,0,0,1,0,0,1,0
593,0.783485216792003,0.2358570399608325,IL,2023-04-20,1,1,1,1,1,1,1,1,1,1,0,1,1,0
594,1.37825627110557,0.2015956375547315,IL,2023-04-21,1,1,1,1,1,0,1,1,1,1,1,1,1,1
595,1.12031064378623,0.143666369433992,IL,2023-04-22,0,1,1,1,1,1,1,0,0,1,0,1,1,0
596,0.950706651639817,0.215074840286423,IL,2023-04-23,0,1,1,1,1,1,1,0,0,0,1,0,1,0
597,3.45884399166858,0.0802884548855215,IL,2023-04-24,0,1,1,0,1,1,0,0,0,1,0,0,1,0
598,1.96865593582476,0.220880265323248,IL,2023-04-25,0,1,1,0,1,1,1,0,0,1,1,0,1,0
599,1.08869421218932,0.18986202919581,IL,2023-04-26,1,1,1,1,1,1,1,1,0,1,1,1,1,0
600,4.38783934060557,0.2999252478527425,IL,2023-04-27,0,1,0,1,1,1,0,0,0,0,0,1,1,0
601,1.0820619228324,0.186711326553436,IL,2023-04-28,1,1,0,1,1,1,1,1,0,0,0,0,1,1
602,1.1466365010609,0.238858335808963,IL,2023-04-29,0,1,1,1,1,1,1,0,0,1,0,1,1,0
603,2.20951678104476,0.110205483605392,IL,2023-04-30,1,0,1,1,1,1,0,1,0,1,0,1,1,0
604,1.87104476375711,0.183342248756514,IL,2023-05-01,1,1,1,1,1,0,1,1,0,1,0,1,0,0
605,2.23304435952449,0.2319478367408315,IL,2023-05-02,1,0,0,1,1,0,1,1,0,0,1,0,0,0
606,3.19087276926677,0.129013332379202,IL,2023-05-03,1,0,1,0,1,1,0,1,0,1,1,1,1,0
607,1.37166832112305,0.1812688296686285,IL,2023-05-04,1,1,1,1,1,1,1,1,0,1,1,1,1,0
608,4.83830855037818,0.1106118313126825,IL,2023-05-05,1,0,1,0,1,1,0,1,0,1,0,0,1,0
609,1.64990898454818,0.227768349310157,IL,2023-05-06,0,0,1,1,1,0,1,0,0,1,0,1,0,0
610,1.40983917101056,0.069970211202322,IL,2023-05-07,1,1,1,1,1,1,0,1,0,1,0,1,1,0
611,3.06067562320031,0.1264263245171565,IL,2023-05-08,0,0,1,0,1,1,0,0,0,1,0,1,1,0
612,2.30563184722191,0.2201187146154735,IL,2023-05-09,1,1,1,0,1,0,1,1,0,1,0,1,0,1
613,3.99995575933301,0.212540481211561,IL,2023-05-10,1,0,1,0,1,0,0,1,0,1,0,0,0,0
614,1.39348996868879,0.228763335753217,IL,2023-05-11,1,0,1,1,1,1,1,1,0,1,0,0,1,0
615,1.64766847563541,0.3254185274609125,IL,2023-05-12,0,1,1,0,1,0,1,0,0,1,0,0,0,0
616,0.636876506107093,0.2220789112758165,IL,2023-05-13,1,1,1,1,1,1,1,1,0,1,0,1,1,0
617,0.558760395376528,0.211114478143634,IL,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
618,1.22842556234102,0.277673994378903,IL,2023-05-15,0,1,1,1,1,1,1,0,1,1,1,0,1,0
619,1.21511286717955,0.404527098113469,IL,2023-05-16,1,1,1,1,1,1,0,1,1,1,1,0,1,0
620,0.818111691467862,0.316808068381521,IL,2023-05-17,1,1,1,1,1,1,1,1,1,1,0,0,1,1
621,0.678942796195158,0.269968589059523,IL,2023-05-18,1,1,1,1,1,1,1,1,0,1,1,1,1,0
622,2.65773939385353,0.409982601422186,IL,2023-05-19,0,1,1,0,0,1,0,0,0,1,0,0,1,0
623,0.800636361023142,0.3183775374852055,IL,2023-05-20,1,1,1,1,1,1,1,1,0,1,0,0,1,0
624,0.705151139125624,0.2299047627134155,IL,2023-05-21,1,1,1,1,1,1,1,1,0,1,1,1,1,0
625,3.34256181790399,0.201094055266149,IL,2023-05-22,1,0,1,0,1,1,0,1,0,1,0,0,1,0
626,3.12114148995311,0.333355550435375,IL,2023-05-23,0,0,1,1,1,0,0,0,0,1,0,1,0,0
627,3.1664875327762,0.3832477438414695,IL,2023-05-24,0,0,1,0,1,0,1,0,0,1,0,1,0,1
628,1.76288833367592,0.2107553076392295,IL,2023-05-25,1,0,1,1,1,1,0,1,1,1,1,1,1,1
629,1.14181948863988,0.292213729503271,IL,2023-05-26,1,0,1,1,1,1,0,1,0,1,1,1,1,0
630,0.810030501959484,0.233319618637154,IL,2023-05-27,1,1,1,1,1,1,0,1,0,1,1,0,1,0
631,NA,NA,IN,2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,0.471796309069394,0.144204975950944,IN,2023-04-17,1,1,1,1,1,1,1,1,1,1,0,0,1,1
633,0.954364728054863,0.01839290718365165,IN,2023-04-18,1,1,1,1,1,1,0,1,1,1,0,1,1,0
634,0.193876471886421,0.0196974123787517,IN,2023-04-19,1,1,1,1,1,1,1,1,1,1,0,1,1,0
635,0.762056049604402,0.276073140614523,IN,2023-04-20,1,0,1,1,1,1,1,1,0,1,1,1,1,0
636,0.35122255996685,0.0226307395813001,IN,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,0,0
637,0.0350850120750856,0.0242748227675346,IN,2023-04-22,1,1,1,1,1,1,1,1,0,1,1,1,1,0
638,NA,NA,IN,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
639,0.613859254196864,0.2089580524979735,IN,2023-04-24,1,1,1,1,1,1,1,1,0,1,1,1,0,1
640,0.848270479254611,0.286051422697951,IN,2023-04-25,1,1,1,1,0,1,1,1,1,1,1,0,1,0
641,0.47615189321873,0.1687939022992925,IN,2023-04-26,1,1,1,1,1,1,1,1,0,1,0,1,1,1
642,0.656178389996085,0.03461257566603275,IN,2023-04-27,1,1,1,1,1,1,1,1,1,1,0,1,1,0
643,0.0545104374176899,0.0371700975573266,IN,2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
644,NA,NA,IN,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,0.0618653096017013,0.0428578850015796,IN,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
646,0.541743175194372,0.25544999495369,IN,2023-05-01,1,1,1,1,1,1,1,1,1,1,0,1,1,0
647,0.78752490457227,0.225148996308255,IN,2023-05-02,1,1,1,1,0,1,1,1,1,1,1,0,1,0
648,NA,NA,IN,2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
649,0.531590177613915,0.252700766118657,IN,2023-05-04,1,1,1,1,1,1,1,1,0,1,1,1,1,0
650,1.20045726251047,0.4748373021198355,IN,2023-05-05,1,1,1,1,0,1,0,1,0,1,1,0,1,0
651,0.510466242976447,0.250004469728621,IN,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
652,0.303735805283261,0.069970211202322,IN,2023-05-07,1,1,1,1,1,1,1,1,0,1,1,1,1,0
653,1.0053222565536,0.282286048003905,IN,2023-05-08,1,0,1,1,1,1,1,1,0,1,1,1,1,0
654,0.817922394440673,0.391770952497016,IN,2023-05-09,1,1,1,1,0,1,1,1,1,1,1,0,1,0
655,0.646637372155466,0.0857124192646235,IN,2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
656,0.133543932014754,0.091589749679149,IN,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,0,1,0
657,0.136609310621143,0.097797930066662,IN,2023-05-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
658,0.147805370690859,0.1043453229351755,IN,2023-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
659,0.15374187152803,0.111239333324165,IN,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
660,NA,NA,IN,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661,0.992995384271021,0.703042718257425,IN,2023-05-16,1,1,1,1,1,0,1,1,0,1,1,1,0,1
662,0.182584276292098,0.1340581073420465,IN,2023-05-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
663,0.199128962764552,0.1423891073254795,IN,2023-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
664,0.213027443530943,0.1510850745409285,IN,2023-05-19,1,1,1,1,1,1,1,1,1,1,0,1,1,0
665,1.50715327756104,0.37050104695919,IN,2023-05-20,1,0,0,0,1,1,1,1,0,0,0,1,1,1
666,0.70540881725389,0.2299047627134155,IN,2023-05-21,1,1,1,1,1,1,1,1,0,1,0,1,1,0
667,0.960408071263135,0.67787027812114,IN,2023-05-22,0,1,1,1,1,1,1,0,0,1,1,1,1,1
668,NA,NA,IN,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
669,NA,NA,IN,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
670,NA,NA,IN,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
671,0.50444860575698,0.341923549883783,IN,2023-05-26,1,1,1,1,1,1,1,1,0,1,1,0,1,1
672,NA,NA,IN,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,NA,NA,KS,2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,NA,NA,KS,2023-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,NA,NA,KS,2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
676,NA,NA,KS,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,NA,NA,KS,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,NA,NA,KS,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,0.0388808744093391,0.0279591540143054,KS,2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
682,0.043024958549301,0.0300171950629317,KS,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
683,0.157337969391571,0.0322317005837534,KS,2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
684,NA,NA,KS,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,0.0540722433451085,0.0371700975573266,KS,2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
686,NA,NA,KS,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,1.11734415644353,0.790120176107995,KS,2023-04-30,0,1,1,1,1,1,0,0,1,1,1,1,1,0
688,0.957787363887442,0.674329401087945,KS,2023-05-01,1,1,1,0,1,1,1,1,1,1,0,1,1,0
689,NA,NA,KS,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,NA,NA,KS,2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,0.923158435613772,0.649032640087215,KS,2023-05-04,1,1,1,0,1,1,1,1,1,1,0,1,1,0
692,NA,NA,KS,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,0.87550185685791,0.619377538823085,KS,2023-05-06,1,0,1,1,1,1,1,1,0,1,1,1,1,0
694,NA,NA,KS,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,0.604830377458274,0.3451193765536525,KS,2023-05-08,1,1,1,1,1,1,1,1,1,1,0,1,1,0
696,0.112428592166122,0.0801567465549735,KS,2023-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
697,0.123831905231836,0.0857124192646235,KS,2023-05-10,1,1,1,1,1,1,1,1,1,1,0,1,1,0
698,NA,NA,KS,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,NA,NA,KS,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,NA,NA,KS,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,0.710537012617581,0.482268817510825,KS,2023-05-16,1,0,1,1,1,1,1,1,0,1,1,1,1,0
704,NA,NA,KS,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,NA,NA,KS,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,NA,NA,KS,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,NA,NA,KS,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,NA,NA,KS,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,NA,NA,KS,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,0.722590948763005,0.514040648675045,KS,2023-05-23,1,1,1,0,1,1,1,1,1,1,0,1,1,0
711,NA,NA,KS,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712,0.289530457547967,0.2107553076392295,KS,2023-05-25,1,1,1,1,1,1,1,1,0,1,1,1,1,0
713,NA,NA,KS,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,NA,NA,KS,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
