...1,es_score,brier_score,location,target_date,X21L_50_CI,X22A_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,other_50_CI,X22B_50_CI,X21L_95_CI,X22A_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,other_95_CI,X22B_95_CI
240,3.87906215315277,0.318731698512347,CO,2022-11-21,1,1,1,0,1,1,0,1,0,0,0,1,1,1
241,1.98558378844499,0.297239991311977,CO,2022-11-22,1,1,1,0,1,1,1,1,1,0,0,1,1,0
242,3.90928830471714,0.1531780942348165,CO,2022-11-23,1,1,1,0,1,1,0,1,1,1,0,0,1,0
243,0.10824922340436,0.074716737355231,CO,2022-11-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
244,2.18577290663255,0.146011469588947,CO,2022-11-25,1,1,1,0,1,1,0,1,1,0,0,1,1,0
245,2.64851688086482,0.4242105478967365,CO,2022-11-26,1,1,1,0,0,1,0,1,1,1,0,0,1,0
246,0.723846440235081,0.2326818698895355,CO,2022-11-27,1,1,0,1,1,1,1,1,1,1,0,0,1,0
247,6.23327844778755,0.3274470102737505,CO,2022-11-28,1,1,1,0,1,1,0,1,1,1,0,0,1,0
248,2.47092739729194,0.366314395649505,CO,2022-11-29,1,1,0,0,1,1,0,1,0,0,0,1,1,0
249,5.44687541697301,0.3971326849166215,CO,2022-11-30,1,1,1,0,1,1,0,1,1,1,0,1,1,0
250,2.46276617097509,0.197163247022079,CO,2022-12-01,1,1,0,1,1,1,0,1,0,0,1,1,1,0
251,5.89683317359006,0.412020034268096,CO,2022-12-02,1,1,1,0,1,1,0,1,1,1,0,0,1,0
252,2.16078228555034,0.3640608076134865,CO,2022-12-03,1,1,1,0,1,1,0,1,1,1,0,1,1,0
253,1.35556923686566,0.3548768587590305,CT,2022-10-23,1,1,1,1,0,1,1,1,1,0,0,0,1,0
254,0.797241211854839,0.2427630151136905,CT,2022-10-24,1,1,1,1,1,1,1,1,0,0,0,1,1,0
255,0.945389573531946,0.2192450822788275,CT,2022-10-25,1,1,1,1,1,1,1,1,1,1,0,1,1,0
256,1.48586806576991,0.2156103574784995,CT,2022-10-26,1,1,1,1,1,1,1,1,0,1,0,0,1,0
257,2.96772438611066,0.3657279721226565,CT,2022-10-27,1,0,1,0,1,1,0,1,0,1,0,1,1,0
258,1.07746019374231,0.2041228585683245,CT,2022-10-28,1,1,1,1,1,1,1,1,0,0,0,1,1,0
259,2.2094704124358,0.311271803341202,CT,2022-10-29,1,0,1,1,1,1,1,0,0,1,0,1,1,0
260,0.8112836687327,0.2003431825897045,CT,2022-10-30,1,1,1,1,1,1,1,1,0,1,0,1,1,0
261,2.12121417752487,0.2389596197591715,CT,2022-10-31,1,1,1,0,1,0,0,1,1,1,0,1,0,0
262,1.0971361659731,0.2715551514819955,CT,2022-11-01,1,1,1,1,1,1,1,1,0,1,0,0,1,0
263,1.6572797881426,0.32311306143977,CT,2022-11-02,1,1,1,0,1,1,0,1,0,0,0,0,1,0
264,1.93848132421917,0.273846536873295,CT,2022-11-03,1,0,1,1,1,1,1,1,0,0,0,0,1,0
265,1.61837174833198,0.318884027727567,CT,2022-11-04,1,1,1,0,1,0,1,1,1,1,0,1,0,1
266,2.93391551213032,0.3676927384948845,CT,2022-11-05,1,0,1,1,1,0,0,1,0,1,0,1,0,0
267,1.02372124130717,0.2390848904395065,CT,2022-11-06,1,1,1,1,1,1,1,1,0,1,1,1,1,0
268,0.229472054337673,0.2576232783416285,CT,2022-11-07,1,1,1,1,1,1,1,1,1,1,1,0,1,0
269,0.97315203661781,0.2508281322000335,CT,2022-11-08,1,1,1,1,1,1,1,1,1,0,0,1,1,1
270,0.847256569130572,0.3564771124742285,CT,2022-11-09,1,0,1,1,1,1,1,1,0,1,0,1,1,0
271,0.571102632040662,0.2536644403098405,CT,2022-11-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
272,0.53651413212591,0.2557146725079155,CT,2022-11-11,1,1,1,1,1,1,1,1,1,1,0,1,1,0
273,2.0294107369062,0.38747300322329,CT,2022-11-12,1,1,1,1,0,1,0,1,1,0,0,0,1,0
274,2.34095051255333,0.352427981376666,CT,2022-11-13,1,1,1,0,1,0,0,1,1,1,0,0,0,0
275,2.65296943327004,0.3090369478982435,CT,2022-11-14,1,1,1,1,0,0,0,1,0,0,0,0,0,0
276,NA,NA,CT,2022-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,0.533953753458157,0.3788279732153465,CT,2022-11-16,1,1,1,1,1,1,1,1,1,0,1,1,1,0
278,1.00331066994964,0.2829912234528625,CT,2022-11-17,1,1,1,1,1,1,1,1,0,1,0,1,1,1
279,3.25141607634682,0.3902362551030325,CT,2022-11-18,1,1,1,0,1,1,0,1,0,0,0,1,1,0
280,1.22933573071975,0.3483717568114895,CT,2022-11-19,1,1,1,1,0,0,1,1,1,1,0,0,0,1
281,3.25571883766851,0.43232734568958,CT,2022-11-20,0,1,1,0,1,0,1,0,1,0,0,1,0,0
282,1.0032071800098,0.707661653927645,CT,2022-11-21,1,1,1,1,0,1,1,1,1,1,1,0,1,0
283,2.22414586225083,0.332636496718027,CT,2022-11-22,1,1,1,1,0,0,0,1,1,1,0,0,0,0
284,NA,NA,CT,2022-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
285,NA,NA,CT,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,0.480047871486509,0.314549165429136,CT,2022-11-25,1,1,1,1,1,1,1,1,0,1,0,1,1,1
287,1.89187884092264,0.28298308749914,CT,2022-11-26,1,1,0,0,1,1,1,1,0,1,0,0,1,0
288,12.2621206190286,0.548227155332315,CT,2022-11-27,1,1,1,0,1,0,0,1,0,1,0,1,0,0
289,5.32205444070616,0.334752697359357,CT,2022-11-28,1,1,1,0,0,0,0,1,0,0,0,0,0,0
290,1.17216487331316,0.2030819369415975,CT,2022-11-29,1,1,1,1,1,0,1,1,1,1,0,1,0,0
291,1.71923724520385,0.3427647565992855,CT,2022-11-30,1,1,0,0,1,0,1,1,1,1,0,1,0,0
292,0.682143082836532,0.0380382392647366,CT,2022-12-01,1,1,1,1,1,1,1,1,1,0,0,1,1,1
293,4.98193863403404,0.3039565417055965,CT,2022-12-02,0,1,0,0,1,0,0,0,1,0,0,0,0,0
294,5.29508142481913,0.295645063841413,CT,2022-12-03,1,1,1,0,0,0,0,1,1,1,0,0,0,1
295,1.54857661149033,0.338280990177963,DC,2022-10-23,1,1,1,0,1,1,0,1,1,1,0,1,1,0
296,0.370658749889691,0.2371888565857065,DC,2022-10-24,1,1,1,1,1,1,1,1,1,1,0,1,1,0
297,0.962477842421631,0.434441725958959,DC,2022-10-25,1,0,1,1,1,1,0,1,1,1,0,1,1,0
298,2.22241683864207,0.337693152591616,DC,2022-10-26,1,0,1,1,1,1,0,1,0,0,0,1,1,0
299,2.43700757652964,0.437565792901804,DC,2022-10-27,1,0,1,0,1,1,0,1,0,1,0,1,1,0
300,1.51457799316198,0.337927547799483,DC,2022-10-28,1,1,1,0,1,1,0,1,1,1,0,1,1,0
301,1.4387385952404,0.3296631994414715,DC,2022-10-29,1,1,1,0,1,1,1,1,1,1,0,1,1,0
302,0.354508033112655,0.2868891871049085,DC,2022-10-30,1,1,1,1,1,1,1,1,1,1,0,1,1,0
303,1.55659789332041,0.2589632982852295,DC,2022-10-31,0,1,1,0,1,1,1,0,0,1,0,1,1,1
304,0.785721660582303,0.2293851331315395,DC,2022-11-01,1,1,1,1,1,1,1,1,1,0,0,1,1,0
305,0.771423560652378,0.3038285251006265,DC,2022-11-02,1,1,1,1,1,1,1,1,0,1,0,1,1,1
306,1.78491043619332,0.51303150153138,DC,2022-11-03,1,1,0,1,1,0,0,1,0,0,0,1,0,1
307,1.40079340680636,0.409980553579121,DC,2022-11-04,1,1,1,1,0,0,1,1,0,1,1,0,0,0
308,1.4023948117121,0.4255317001554705,DC,2022-11-05,1,0,1,0,0,1,1,1,0,1,1,0,1,0
309,0.956974301083634,0.3716541777012415,DC,2022-11-06,1,0,1,1,1,1,1,1,0,0,0,1,1,0
310,0.752875437994383,0.317339440300806,DC,2022-11-07,1,1,0,1,1,1,1,1,1,0,0,1,1,0
311,2.17384109033264,0.2697379380482285,DC,2022-11-08,1,1,1,0,1,1,0,1,1,1,0,0,1,0
312,3.29221360930566,0.2649776263453915,DC,2022-11-09,1,1,1,0,1,1,0,1,1,1,0,1,1,0
313,0.856677696436408,0.324023935303776,DC,2022-11-10,1,1,0,1,1,1,1,1,1,1,0,1,1,0
314,0.212635304292357,0.2557146725079155,DC,2022-11-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
315,3.9686795736604,0.21365759112726249,DC,2022-11-12,1,1,1,0,1,1,0,1,1,1,0,1,1,0
316,2.75377475671023,0.1978832500067665,DC,2022-11-13,1,1,1,0,1,1,0,1,1,0,0,1,1,0
317,0.955249163897655,0.2139950243421825,DC,2022-11-14,1,1,1,0,1,1,1,1,1,1,0,0,1,1
318,0.453053727155347,0.2635636998646865,DC,2022-11-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
319,0.873116149636734,0.348950064081623,DC,2022-11-16,1,1,0,1,1,1,1,1,1,1,1,1,1,1
320,0.460355973030807,0.206578093517495,DC,2022-11-17,1,1,1,1,1,1,1,1,1,1,0,1,1,0
321,1.09872881933455,0.302445533528877,DC,2022-11-18,1,1,1,1,1,1,1,1,1,1,0,1,1,0
322,2.04621384637295,0.2847553687487245,DC,2022-11-19,1,1,1,1,0,1,0,1,1,1,0,0,1,0
323,1.58685294075106,0.333397252856209,DC,2022-11-20,1,1,1,1,0,1,1,1,1,1,0,0,1,0
324,0.355787327692388,0.2905120676511285,DC,2022-11-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
325,0.852747419131275,0.298075362087594,DC,2022-11-22,1,1,0,1,1,1,1,1,1,0,0,1,1,1
326,1.06443142838815,0.27266530980841,DC,2022-11-23,1,1,1,1,1,1,1,1,0,0,1,0,1,0
327,NA,NA,DC,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,0.882540496606076,0.1295255805258145,DC,2022-11-25,1,1,1,1,1,1,1,1,1,1,0,1,1,0
329,0.805332880714217,0.1558730709968085,DC,2022-11-26,1,1,1,1,1,1,1,1,1,0,0,1,1,0
330,6.63940550237815,0.4357762050812615,DC,2022-11-27,1,1,1,0,1,0,0,1,1,1,0,0,0,0
331,1.74304565740988,0.113872311925619,DC,2022-11-28,1,1,1,0,1,1,0,1,1,1,0,0,1,0
332,0.725970512293352,0.2094889258562655,DC,2022-11-29,1,1,0,1,1,1,1,1,1,0,0,1,1,1
333,1.72818092876155,0.4281199137806445,DC,2022-11-30,1,1,1,0,0,1,0,1,1,1,0,0,1,0
334,1.16455774821476,0.249369037087618,DC,2022-12-01,1,0,1,1,1,1,1,1,0,1,0,0,1,1
335,1.44746350626599,0.3430335403053445,DC,2022-12-02,1,1,1,0,1,0,1,1,1,1,0,0,0,0
336,0.964581530360602,0.1269595066358805,DC,2022-12-03,1,1,0,1,1,1,1,1,1,0,1,1,1,0
337,0.401887822380398,0.2393423469235305,DE,2022-10-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
338,1.97441032486379,0.177226679538883,DE,2022-10-24,1,1,1,0,0,1,0,1,0,1,0,0,1,1
339,0.107053265416262,0.075607767315275,DE,2022-10-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340,1.52907682012493,0.4560340971350615,DE,2022-10-26,1,1,1,0,1,1,0,1,0,1,1,1,1,0
341,3.1243300933998,0.405479524260048,DE,2022-10-27,1,0,1,1,1,1,0,1,0,1,1,1,1,0
342,1.40942935439178,0.4391517546917855,DE,2022-10-28,1,1,1,0,1,1,0,1,0,1,1,1,1,0
343,0.657663235673251,0.2910739624876605,DE,2022-10-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
344,0.619808680103543,0.1830339816866635,DE,2022-10-30,1,1,1,1,1,1,1,1,0,1,0,1,1,0
345,2.02794645296583,0.158684534262345,DE,2022-10-31,1,1,1,0,1,1,0,1,0,0,0,1,1,0
346,1.55841630097951,0.348679213167585,DE,2022-11-01,1,1,1,0,1,1,0,1,1,1,0,1,1,0
347,0.207896266618114,0.1451789935760745,DE,2022-11-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
348,1.44855365101407,0.157198936667185,DE,2022-11-03,1,1,1,0,1,1,0,1,0,0,1,1,1,0
349,0.513888792435541,0.3603523116251655,DE,2022-11-04,1,1,1,1,1,1,1,1,1,1,0,1,1,0
350,1.84403705235905,0.2060658671988095,DE,2022-11-05,1,1,1,0,1,1,0,1,0,1,0,1,1,0
351,0.367220151709789,0.2390848904395065,DE,2022-11-06,1,1,1,1,1,1,1,1,1,1,0,1,1,0
352,0.231986032944187,0.2576232783416285,DE,2022-11-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
353,0.327452028553792,0.229216925516382,DE,2022-11-08,1,1,1,1,1,1,1,1,1,1,0,1,1,0
354,0.99921690433047206,0.4629630159102055,DE,2022-11-09,1,1,1,1,0,1,1,1,1,1,0,0,1,0
355,NA,NA,DE,2022-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,0.966574263179177,0.268507697030706,DE,2022-11-11,1,1,1,1,1,1,0,1,1,0,0,1,1,0
357,0.587735369688205,0.2506205849445115,DE,2022-11-12,1,1,1,1,1,1,1,1,1,1,0,1,1,0
358,0.41433757484283,0.258457104416067,DE,2022-11-13,1,1,1,1,1,1,1,1,1,1,0,1,1,0
359,0.900334915692571,0.425639443722535,DE,2022-11-14,1,0,1,1,1,1,1,1,0,1,1,1,1,0
360,0.234493296232852,0.1685581909011565,DE,2022-11-15,1,1,1,1,1,1,1,1,1,1,0,1,1,0
361,0.854864825076165,0.276575763864717,DE,2022-11-16,1,1,1,1,1,1,1,1,0,1,0,1,1,0
362,1.33691723437795,0.2891755242331465,DE,2022-11-17,1,1,1,1,1,1,0,1,0,1,0,1,1,0
363,1.02392405104432,0.724747712226925,DE,2022-11-18,0,1,1,1,1,1,1,0,1,1,1,1,1,0
364,0.847573691619518,0.1192661640723805,DE,2022-11-19,1,1,1,0,1,1,1,1,1,1,0,1,1,0
365,1.71298216666441,0.3731377354399735,DE,2022-11-20,1,1,1,0,1,1,0,1,1,1,0,1,1,0
366,0.68571835657838,0.4817415726144085,DE,2022-11-21,1,1,1,1,1,1,1,1,1,1,0,1,1,0
367,0.132544450732779,0.090400066878418,DE,2022-11-22,1,1,1,1,1,1,1,1,0,1,0,1,1,1
368,NA,NA,DE,2022-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,NA,NA,DE,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,0.384634859753089,0.166530297506479,DE,2022-11-25,1,1,1,1,1,1,1,1,1,1,0,1,1,0
371,1.07534344190053,0.3088035766631625,DE,2022-11-26,1,0,1,1,1,1,1,1,0,1,0,1,1,1
372,1.72016370892992,0.330897367441259,DE,2022-11-27,1,1,0,0,1,1,1,1,1,0,0,1,1,0
373,0.862068940370129,0.1135829602190775,DE,2022-11-28,1,1,1,1,1,1,1,1,1,0,0,1,1,0
374,NA,NA,DE,2022-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,NA,NA,DE,2022-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,1.99577078045354,0.384206197323466,DE,2022-12-01,0,1,0,0,1,1,1,0,1,0,0,1,1,0
377,0.743063025312988,0.099344625701491,DE,2022-12-02,1,1,1,1,1,1,1,1,1,0,0,1,1,0
378,0.935567950309971,0.294544416493921,DE,2022-12-03,1,1,1,1,1,0,1,1,1,1,0,1,0,1
379,1.9888481822568,0.2767527140540775,FL,2022-10-23,1,1,0,0,1,1,1,1,0,0,0,1,1,0
380,3.53693787381042,0.268557595009363,FL,2022-10-24,1,0,0,0,1,1,1,1,1,0,0,1,1,0
381,0.676970712768558,0.2352047839414445,FL,2022-10-25,1,1,1,1,1,1,1,1,0,1,0,1,1,0
382,3.56324847343632,0.2803875291912575,FL,2022-10-26,1,0,0,1,1,1,1,1,0,0,1,1,1,0
383,1.14083014413994,0.261482150554244,FL,2022-10-27,1,1,1,1,1,1,1,1,1,0,0,1,1,0
384,3.97502151518511,0.3037174688929565,FL,2022-10-28,1,1,1,0,1,1,0,1,0,0,0,0,1,0
385,2.00979602160645,0.1880997596266755,FL,2022-10-29,1,1,1,1,1,1,0,1,0,1,0,1,1,0
386,2.98131818221395,0.3086349353578235,FL,2022-10-30,1,0,0,1,1,1,1,1,0,0,0,0,1,0
387,5.22944458435892,0.276785606237013,FL,2022-10-31,0,1,0,0,1,1,1,0,0,0,0,1,1,0
388,2.2191904609332,0.28929942541247,FL,2022-11-01,1,1,1,1,1,1,1,1,0,1,0,0,1,0
389,1.55397560667149,0.277974651632456,FL,2022-11-02,1,1,1,1,1,1,1,1,0,1,0,1,1,0
390,1.97126210976811,0.2872272265941685,FL,2022-11-03,1,1,1,1,1,1,1,1,0,0,0,1,1,0
391,5.20966197066446,0.292680859802225,FL,2022-11-04,0,1,0,0,1,1,0,0,0,0,0,0,1,0
392,8.63832198744555,0.3107908917115905,FL,2022-11-05,1,0,1,0,1,1,0,1,0,0,0,1,1,0
393,1.76446126287322,0.2756204040197565,FL,2022-11-06,1,0,1,1,1,1,1,1,0,0,0,1,1,1
394,3.21386201462198,0.286805641857893,FL,2022-11-07,1,0,1,1,1,0,1,1,0,0,0,0,0,0
395,3.26300452893718,0.3332400349284725,FL,2022-11-08,0,1,0,1,1,0,1,0,1,0,0,0,0,0
396,1.49361654151433,0.3050554265332355,FL,2022-11-09,1,0,1,1,1,1,1,1,1,1,0,1,1,0
397,3.34982595238619,0.339711339260272,FL,2022-11-10,1,0,1,0,1,1,0,1,0,0,0,0,1,0
398,1.22938978906805,0.27591114783954,FL,2022-11-11,1,1,1,1,1,1,1,1,0,1,0,1,1,0
399,0.362290484451953,0.242406586318456,FL,2022-11-12,1,1,1,1,1,1,1,1,1,1,0,1,1,0
400,1.46323289032734,0.3058778115129635,FL,2022-11-13,0,1,1,1,1,1,1,0,0,0,0,1,1,0
401,12.977877762953,0.326347030936447,FL,2022-11-14,1,1,0,0,1,0,0,1,0,1,0,0,0,0
402,8.16199379909061,0.3045187537667485,FL,2022-11-15,1,1,1,0,0,1,0,1,1,0,0,0,1,0
403,4.58810824232215,0.261221366511211,FL,2022-11-16,1,0,0,0,0,1,1,1,1,0,0,0,1,0
404,6.1141337473866,0.321572665994873,FL,2022-11-17,1,0,0,0,1,1,1,1,1,0,0,0,1,0
405,4.06613855512792,0.2981506342981445,FL,2022-11-18,1,1,1,0,1,1,0,1,0,0,1,1,1,1
406,1.66999544856704,0.2828355692574705,FL,2022-11-19,1,1,1,1,1,0,1,1,0,0,0,1,0,0
407,1.51147245223536,0.216125044197912,FL,2022-11-20,1,1,1,1,1,1,1,1,0,1,0,0,1,0
408,3.25178460059431,0.251696372480867,FL,2022-11-21,1,1,1,1,0,0,1,1,0,0,0,0,0,0
409,1.81149106868698,0.2542055964832705,FL,2022-11-22,1,1,0,1,1,1,1,1,0,0,0,0,1,0
410,8.66206724393858,0.317894488547756,FL,2022-11-23,1,1,0,0,1,1,0,1,0,0,0,0,1,0
411,0.574532793104242,0.074716737355231,FL,2022-11-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
412,13.2099607386365,0.2826258658199465,FL,2022-11-25,1,1,1,0,0,1,0,1,0,0,0,0,1,0
413,7.42987240435644,0.283225472670663,FL,2022-11-26,1,1,0,0,0,1,0,1,1,0,0,0,1,0
414,9.73761492817733,0.291581441248245,FL,2022-11-27,1,1,1,0,1,1,0,1,0,0,0,0,1,0
415,39.4881946824394,0.3150877259909125,FL,2022-11-28,0,1,0,0,0,0,0,0,0,0,0,1,0,0
416,6.83933122620255,0.2504951228122135,FL,2022-11-29,0,1,0,0,1,1,0,0,0,0,0,0,1,0
417,15.2640576373545,0.2871400005421375,FL,2022-11-30,1,1,0,0,1,0,0,1,1,0,0,1,0,0
418,14.8594989105942,0.269280096101759,FL,2022-12-01,0,1,0,0,1,0,0,0,0,0,0,0,0,0
419,7.63342380484946,0.237082837006261,FL,2022-12-02,0,1,1,0,1,0,0,0,0,0,0,0,0,0
420,6.79788421487077,0.2891454145256385,FL,2022-12-03,1,1,0,0,1,0,0,1,0,0,0,0,0,0
421,2.53477647757487,0.3441361181143065,GA,2022-10-23,1,0,0,1,1,1,0,1,0,0,0,1,1,0
422,5.4006611873738,0.323209821627661,GA,2022-10-24,1,1,1,0,0,0,0,1,0,0,0,0,0,0
423,1.74177124034503,0.321032745785685,GA,2022-10-25,1,1,0,1,1,1,1,1,0,0,0,1,1,0
424,8.3327327496747,0.3353484854483325,GA,2022-10-26,1,1,1,0,1,1,0,1,0,0,0,0,1,0
425,1.66197751524796,0.2745513100461395,GA,2022-10-27,0,1,1,1,1,1,1,0,0,0,0,0,1,0
426,3.14856979456478,0.4482985417167785,GA,2022-10-28,1,1,0,0,1,1,0,1,0,0,1,1,1,0
427,1.82052867490141,0.3050391143464105,GA,2022-10-29,1,0,1,1,0,1,1,1,0,1,0,0,1,0
428,1.39390307174618,0.299341483173792,GA,2022-10-30,1,1,1,1,1,1,1,1,0,0,0,1,1,0
429,1.63708269358214,0.273863294622218,GA,2022-10-31,0,1,1,1,1,1,1,0,0,0,0,1,1,0
430,2.47383193678414,0.2883249169140485,GA,2022-11-01,1,1,0,0,1,0,1,1,0,0,0,1,0,0
431,1.85375953649153,0.2957645699394885,GA,2022-11-02,1,1,1,1,1,1,1,1,1,0,0,0,1,0
432,5.28883426731455,0.370591409828673,GA,2022-11-03,0,1,0,0,1,0,0,0,0,0,0,0,0,0
433,2.54862944785421,0.2863000882440035,GA,2022-11-04,1,0,0,1,1,1,1,1,0,0,0,0,1,0
434,3.20385078838466,0.3586978385770065,GA,2022-11-05,1,0,1,0,0,1,1,1,0,0,0,0,1,0
435,3.58034260056051,0.3866773321554975,GA,2022-11-06,0,0,0,0,1,1,1,0,0,0,0,1,1,0
436,2.21608356023068,0.3193619828659975,GA,2022-11-07,1,1,0,1,1,1,1,1,0,0,0,1,1,0
437,2.8590692314501,0.301983159449895,GA,2022-11-08,1,0,0,1,1,1,1,1,0,0,0,0,1,0
438,4.57341005903362,0.345903930195313,GA,2022-11-09,1,1,0,0,1,1,1,1,0,0,0,0,1,0
439,5.25053136136401,0.3351861524861695,GA,2022-11-10,1,0,0,0,1,1,0,1,0,0,0,0,1,0
440,4.23731269386478,0.292369480918677,GA,2022-11-11,1,1,1,0,1,1,0,1,0,0,0,1,1,0
441,2.01908058333773,0.36287555121483,GA,2022-11-12,1,1,1,0,0,1,1,1,0,1,0,0,1,0
442,4.90382030202287,0.4035881979523625,GA,2022-11-13,1,0,1,0,0,1,1,1,0,1,0,0,1,0
443,3.91443863263949,0.342266507854921,GA,2022-11-14,1,1,1,0,1,1,0,1,0,0,0,0,1,0
444,2.21273641073465,0.3011982849599625,GA,2022-11-15,1,1,1,1,1,0,1,1,1,0,0,0,0,1
445,3.86019966071989,0.289795828857627,GA,2022-11-16,1,1,1,0,1,1,0,1,0,0,0,1,1,0
446,3.01167141503406,0.329388690734593,GA,2022-11-17,1,1,1,0,1,1,1,1,1,0,0,0,1,0
447,4.49883585055815,0.316455476984746,GA,2022-11-18,0,1,0,1,1,1,0,0,0,0,0,0,1,0
448,2.17263912707164,0.319795183801076,GA,2022-11-19,1,1,1,0,1,1,0,1,0,0,0,1,1,0
449,5.68679817346176,0.4461184212325405,GA,2022-11-20,1,0,0,0,1,0,0,1,0,0,0,0,0,0
450,3.01437505924502,0.2449943884483865,GA,2022-11-21,1,1,1,1,1,0,0,1,0,0,0,1,0,0
451,9.68807947907531,0.346876912003162,GA,2022-11-22,1,1,0,0,1,1,0,1,0,0,0,1,1,0
452,3.05782666947239,0.26554348176641,GA,2022-11-23,0,1,0,1,1,0,0,0,1,0,0,0,0,0
453,0.835267576811269,0.2924873362955915,GA,2022-11-24,1,1,0,1,1,1,1,1,1,0,0,1,1,0
454,4.55682365306122,0.2981478020442165,GA,2022-11-25,0,1,0,0,1,0,1,0,1,0,0,1,0,0
455,6.73596695980267,0.3273507811657005,GA,2022-11-26,1,0,1,0,1,0,0,1,0,1,0,0,0,0
456,5.7567940915679,0.301545890363618,GA,2022-11-27,1,1,1,0,1,1,0,1,1,1,0,0,1,0
457,12.3425251548095,0.4157230957704005,GA,2022-11-28,1,0,1,0,0,0,0,1,0,1,0,1,0,0
458,16.7721130035389,0.3092592480839265,GA,2022-11-29,1,1,1,0,1,0,0,1,0,0,0,0,0,0
459,7.25371057484381,0.2494048826147385,GA,2022-11-30,1,1,1,0,0,1,0,1,1,0,0,0,1,0
460,8.19443856539996,0.272303712925966,GA,2022-12-01,1,1,0,0,1,1,0,1,1,0,0,0,1,0
461,8.42715180064322,0.312893113182787,GA,2022-12-02,1,1,0,0,1,0,1,1,1,0,0,0,0,0
462,0.391119065698706,0.164562383530796,GA,2022-12-03,1,1,1,1,1,1,1,1,0,1,0,1,1,1
463,1.06203637530264,0.3267639710436375,HI,2022-10-23,1,1,1,0,1,1,1,1,1,1,0,1,1,0
464,NA,NA,HI,2022-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2022-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,1.1308722807394,0.454960078418951,HI,2022-10-26,0,1,1,1,1,1,1,0,0,1,0,0,1,1
467,2.5739298686478,0.3271911916879075,HI,2022-10-27,1,1,1,0,1,1,0,1,1,1,0,1,1,0
468,1.01007962639512,0.154025944296667,HI,2022-10-28,1,1,1,1,1,1,0,1,1,1,0,1,1,0
469,0.97470094793605,0.693280643905495,HI,2022-10-29,1,1,0,1,1,1,1,1,1,0,1,1,1,0
470,1.13842511281939,0.1137971780745005,HI,2022-10-30,1,1,1,1,1,1,0,1,1,1,1,1,1,1
471,0.330203401633081,0.281843620792405,HI,2022-10-31,1,1,1,1,1,1,1,1,1,1,0,1,1,0
472,0.311270643484378,0.277102765145958,HI,2022-11-01,1,1,1,1,1,1,1,1,0,1,0,1,1,1
473,2.00229044831067,0.3585629571457465,HI,2022-11-02,0,1,1,0,1,1,0,0,0,1,0,1,1,0
474,2.0963962751267,0.335645027082922,HI,2022-11-03,1,1,1,0,1,1,0,1,1,0,0,1,1,0
475,0.834113472748788,0.345481391436968,HI,2022-11-04,1,1,0,1,1,1,1,1,1,0,0,0,1,0
476,2.12253424688863,0.183640234917521,HI,2022-11-05,1,1,1,0,1,1,0,1,0,1,0,1,1,0
477,1.20321120869118,0.198057799648435,HI,2022-11-06,1,1,1,0,1,1,0,1,1,1,1,1,1,1
478,0.301056821357608,0.213257494664578,HI,2022-11-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
479,0.50788252257127,0.2652356033224675,HI,2022-11-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480,0.850651714401889,0.3564771124742285,HI,2022-11-09,1,0,1,1,1,1,1,1,0,1,0,1,1,1
481,1.19343374573138,0.4140208970657765,HI,2022-11-10,1,0,0,1,1,1,1,1,0,0,0,1,1,0
482,0.777747629213394,0.25936982237157,HI,2022-11-11,1,1,1,1,1,1,1,1,1,1,0,1,1,0
483,0.894345426020418,0.301964412786532,HI,2022-11-12,1,1,1,1,1,1,1,1,0,1,1,1,1,0
