...1,es_score,brier_score,location,target_date,X21K_50_CI,X21L_50_CI,X22E_50_CI,X22F_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,other_50_CI,X23A_50_CI,X21K_95_CI,X21L_95_CI,X22E_95_CI,X22F_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,other_95_CI,X23A_95_CI
739,0.556341956669986,0.04301084566201195,KY,2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
740,0.065322255658733,0.04655135610407115,KY,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
741,0.070509477865007,0.0503684322370965,KY,2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
742,NA,NA,KY,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
743,0.482274862002151,0.058899090729925,KY,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
744,0.474603441085384,0.249254200585369,KY,2023-05-01,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0
745,1.05533232613155,0.0687380488270945,KY,2023-05-02,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
746,NA,NA,KY,2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747,0.439001450309112,0.2452627309461055,KY,2023-05-04,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
748,0.614521409850995,0.3437730967353035,KY,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
749,NA,NA,KY,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,NA,NA,KY,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
751,0.405453098834788,0.242495135922678,KY,2023-05-08,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
752,1.67608692956824,0.5685478220898,KY,2023-05-09,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0
753,0.178155270546548,0.123742438281266,KY,2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
754,0.647773946018691,0.4637888044380955,KY,2023-05-11,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
755,0.789337883265972,0.547288190918115,KY,2023-05-12,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0
756,NA,NA,KY,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
757,NA,NA,LA,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
758,NA,NA,LA,2023-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
759,0.0838818342348991,0.0082305488968865,LA,2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
760,0.15215044244853,0.0087716740198824,LA,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
761,0.0123819771113598,0.00936716971451275,LA,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
762,0.0137485033897547,0.01002137539496255,LA,2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
763,0.014559993272208,0.0107390398485235,LA,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
764,0.0144628650851459,0.0115253451071675,LA,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
765,0.015582243401614,0.01238593131230775,LA,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
766,0.0183051701899525,0.01332692232133715,LA,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
767,0.0196314620935258,0.014354951749443,LA,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
768,NA,NA,LA,2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
769,NA,NA,LA,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
770,NA,NA,LA,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
771,0.026671304059596,0.0194894148548534,LA,2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
772,NA,NA,LA,2023-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
773,0.0307775721278994,0.022793081981942052,LA,2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
774,1.18371131804716,0.83311429547697,LA,2023-04-19,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
775,NA,NA,LA,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
776,0.0396658336473843,0.02890278277044645,LA,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
777,NA,NA,LA,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
778,NA,NA,LA,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
779,0.0522049157604725,0.03669475020995295,LA,2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
780,NA,NA,LA,2023-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
781,NA,NA,LA,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
782,NA,NA,LA,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
783,NA,NA,LA,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
784,0.0777407195009415,0.054478717195352,LA,2023-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
785,NA,NA,LA,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
786,NA,NA,LA,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
787,NA,NA,LA,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788,0.105769371632613,0.0741903788776005,LA,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
789,NA,NA,LA,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
790,NA,NA,LA,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
791,NA,NA,LA,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
792,NA,NA,LA,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
793,0.154145785066814,0.107415309568243,LA,2023-05-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
794,NA,NA,LA,2023-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
795,NA,NA,LA,2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
796,0.400041144418556,0.2429954541368815,LA,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
797,NA,NA,LA,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,NA,NA,LA,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
799,0.125374315769519,0.0072959648854658,MA,2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
800,0.133905016855291,0.00773984162967325,MA,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
801,0.0387319561863713,0.0082305488968865,MA,2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
802,1.00063765432691,0.4216753436159545,MA,2023-04-05,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0
803,0.875205919840717,0.119548947717122,MA,2023-04-06,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0
804,0.0501203986327068,0.01002137539496255,MA,2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
805,0.975381192725841,0.41473434359432,MA,2023-04-08,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0
806,1.25280601678019,0.88101235028421,MA,2023-04-09,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0
807,0.12255265466724,0.01238593131230775,MA,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
808,0.862534674048426,0.1558246379072395,MA,2023-04-11,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0
809,0.685880120912786,0.176681444605757,MA,2023-04-12,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
810,0.154031541746044,0.0154771890775712,MA,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
811,1.8862353947451,0.3647813685357645,MA,2023-04-14,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1
812,0.0266828440428187,0.0180357982048077,MA,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
813,1.02657066176721,0.427888825493435,MA,2023-04-16,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0
814,0.967518394092624,0.2963940041492415,MA,2023-04-17,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
815,0.0290011219059361,0.022793081981942052,MA,2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
816,1.04330705005764,0.74295613175516,MA,2023-04-19,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0
817,33.197183313094,0.764533502183085,MA,2023-04-20,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
818,0.260431532999576,0.02890278277044645,MA,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
819,0.139434150512478,0.0312953399924644,MA,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
820,1.69438039545171,0.75122788956859,MA,2023-04-23,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0
821,1.27001022510225,0.3950484912564355,MA,2023-04-24,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0
822,1.88968336315558,0.4199585823523815,MA,2023-04-25,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0
823,0.569355744020919,0.2562345142981215,MA,2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
824,NA,NA,MA,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
825,0.225424612467555,0.0503684322370965,MA,2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
826,0.675717689123461,0.3549019106538245,MA,2023-04-29,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0
827,NA,NA,MA,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
828,1.20755876050604,0.473424846778921,MA,2023-05-01,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0
829,0.645592310015188,0.3483361304166965,MA,2023-05-02,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
830,0.321353604776304,0.0741903788776005,MA,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831,1.92800800481866,0.4445422630944905,MA,2023-05-04,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0
832,0.121309909905696,0.086242640385311,MA,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
833,1.04040389583552,0.731220839607635,MA,2023-05-06,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0
834,2.71145948832449,0.515849309338305,MA,2023-05-07,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0
835,1.10350782159179,0.323758709972504,MA,2023-05-08,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0
836,2.38906314526194,0.2079023644356175,MA,2023-05-09,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0
837,0.503977407706148,0.322182087290931,MA,2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
838,1.46829864049971,0.309861172850625,MA,2023-05-11,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0
839,0.609153101584136,0.344606793761544,MA,2023-05-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
840,NA,NA,MA,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
841,1.44513583017672,0.2949208803562485,MD,2023-04-02,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0
842,2.48198582376616,0.335060625017555,MD,2023-04-03,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0
843,1.15742798316196,0.154022683219512,MD,2023-04-04,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0
844,0.145250183735643,0.0087716740198824,MD,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
845,0.553354660409337,0.146061143307842,MD,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
846,4.85267543746021,0.380124358846817,MD,2023-04-07,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0
847,0.597097939274421,0.172337161346842,MD,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
848,0.678927906021246,0.211888091454138,MD,2023-04-09,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
849,3.7590887798113,0.2411937076967735,MD,2023-04-10,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0
850,0.840736601890195,0.1075741605578435,MD,2023-04-11,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0
851,1.61853514050247,0.014354951749443,MD,2023-04-12,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0
852,0.896126244836485,0.1214538641326745,MD,2023-04-13,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0
853,0.59231473895504,0.01670136538718275,MD,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
854,0.867325438357665,0.223960852645919,MD,2023-04-15,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0
855,0.516361404064297,0.168840473976967,MD,2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
856,0.913517847907148,0.1387536566905445,MD,2023-04-17,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
857,1.49810981721108,0.299038669820898,MD,2023-04-18,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0
858,0.834633206525363,0.2680850803104735,MD,2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
859,1.64202501514212,0.316717175317832,MD,2023-04-20,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0
860,0.511453775619768,0.157552196336768,MD,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
861,0.273741459229147,0.03129533999246435,MD,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
862,0.576724748963221,0.2290290563189115,MD,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
863,1.00264888858319,0.1961089968809765,MD,2023-04-24,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0
864,0.613855843330488,0.1328655572214065,MD,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
865,0.911254599639654,0.293755751165179,MD,2023-04-26,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0
866,1.48844203073857,0.04655135610407115,MD,2023-04-27,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
867,1.60585263855514,0.4179533407742575,MD,2023-04-28,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0
868,2.02737562538979,0.356309946373159,MD,2023-04-29,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1
869,0.707697081408327,0.058899090729925,MD,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
870,1.02746718957792,0.3070142022690635,MD,2023-05-01,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
871,1.30410361141458,0.3483361304166965,MD,2023-05-02,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0
872,0.569465335112366,0.0741903788776005,MD,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
873,1.94013253156713,0.377990601023246,MD,2023-05-04,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0
874,1.0655684717765,0.319637468760001,MD,2023-05-05,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0
875,0.479997399450883,0.205806311453784,MD,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
876,0.674932317785266,0.2210487777499405,MD,2023-05-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
877,1.7948411437336,0.365160490230936,MD,2023-05-08,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0
878,0.722336227934372,0.2286498953626815,MD,2023-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
879,1.06724629315512,0.399478345923554,MD,2023-05-10,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1
880,0.617292020318978,0.313227205210622,MD,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
881,NA,NA,MD,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
882,1.40980240347495,0.1517257434531945,MD,2023-05-13,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0
883,1.51718493702214,0.152831286685146,ME,2023-04-02,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0
884,0.893536474496166,0.224918504921716,ME,2023-04-03,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0
885,0.433895689468863,0.0082305488968865,ME,2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
886,1.24519749515094,0.1831349675942965,ME,2023-04-05,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0
887,0.0132202521984751,0.00936716971451275,ME,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
888,1.21737339095215,0.857260168498685,ME,2023-04-07,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0
889,0.014356261666608,0.0107390398485235,ME,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
890,NA,NA,ME,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
891,0.668106296271805,0.2110365971421925,ME,2023-04-10,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0
892,0.208509573837041,0.01332692232133715,ME,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
893,0.634870134411655,0.13030244664681,ME,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
894,1.05092370127953,0.0154771890775712,ME,2023-04-13,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0
895,NA,NA,ME,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
896,0.0261095925758022,0.0180357982048077,ME,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
897,1.1126508157554,0.323849542362751,ME,2023-04-16,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0
898,0.198457781143526,0.02107177362857595,ME,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
899,0.724872103089279,0.2740309634876235,ME,2023-04-18,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0
900,0.827757482061068,0.2680850803104735,ME,2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
901,0.96489790034154,0.141559640788461,ME,2023-04-20,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1
902,1.06173684078396,0.746469679102465,ME,2023-04-21,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0
903,0.0434870669735062,0.0312953399924644,ME,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
904,0.157207058741206,0.0338879308848166,ME,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
905,0.317174731563762,0.03669475020995295,ME,2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
906,1.35622879054906,0.2934256724283915,ME,2023-04-25,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0
907,0.359113566726064,0.04301084566201195,ME,2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
908,0.0609978451462638,0.04655135610407115,ME,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
909,3.39768598265721,0.612099355903865,ME,2023-04-28,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0
910,0.432412576636394,0.054478717195352,ME,2023-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
911,1.08960391354045,0.3266165298619115,ME,2023-04-30,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1
912,0.271761859388461,0.0636465460298935,ME,2023-05-01,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
913,0.542381595356588,0.1761625632859975,ME,2023-05-02,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
914,NA,NA,ME,2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
915,0.910430500019138,0.3014415111709105,ME,2023-05-04,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
916,0.630646812171151,0.3437730967353035,ME,2023-05-05,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0
917,0.127791618354821,0.092873542930678,ME,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
918,NA,NA,ME,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
919,1.51981579238201,0.311570152624062,ME,2023-05-08,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0
920,1.18987483199297,0.115350586453642,ME,2023-05-09,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0
921,0.813768270925358,0.301949306921644,ME,2023-05-10,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
922,0.396194728920724,0.2429954541368815,ME,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
923,0.988861714392466,0.4295444566573695,ME,2023-05-12,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
924,NA,NA,ME,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
925,2.07368175121561,0.209516615304919,MI,2023-04-02,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0
926,1.6667678468206,0.122726129885198,MI,2023-04-03,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0
927,1.73578948292007,0.1394297158965675,MI,2023-04-04,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0
928,4.0369885481371,0.2700134239737745,MI,2023-04-05,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0
929,2.60748069263273,0.1790514088853885,MI,2023-04-06,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0
930,0.989393619950904,0.070334454179709,MI,2023-04-07,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
931,1.11566707162248,0.054999035377489,MI,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0
932,0.641345426955791,0.0115253451071675,MI,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
933,1.4786535042106,0.079848271748704,MI,2023-04-10,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0
934,2.11446864946697,0.1927320440651045,MI,2023-04-11,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0
935,1.41848424349637,0.200128277273856,MI,2023-04-12,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0
936,1.17606165158116,0.0808459050432425,MI,2023-04-13,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
937,2.47620888262941,0.277812413529983,MI,2023-04-14,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0
938,2.0700664258465,0.210883734424435,MI,2023-04-15,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0
939,1.3603617020916,0.0194894148548534,MI,2023-04-16,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0
940,1.35475416166841,0.162130367592546,MI,2023-04-17,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
941,2.18138484552212,0.306051110496311,MI,2023-04-18,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0
942,0.761703569961435,0.0899634764115955,MI,2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
943,0.492108944772098,0.168318591240317,MI,2023-04-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
944,0.568875756788329,0.116099864382636,MI,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
945,0.702241043876715,0.1075945589995005,MI,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
946,1.10972902042978,0.2721402540108955,MI,2023-04-23,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0
947,1.3954231968475,0.1398929849538475,MI,2023-04-24,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
