"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23H_50_CI","X23I_50_CI","X24A_50_CI","other_50_CI","X23F_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23H_95_CI","X23I_95_CI","X24A_95_CI","other_95_CI","X23F_95_CI"
"1696",0.465221899560887,0.649465450512884,"RI",2023-12-04,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"1697",0.803142106114747,0.831542237731468,"RI",2023-12-05,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
"1698",0.380459835887983,0.531043235694618,"RI",2023-12-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"1699",NA,NA,"RI",2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1700",NA,NA,"RI",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1701",NA,NA,"RI",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1702",NA,NA,"RI",2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1703",NA,NA,"RI",2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1704",NA,NA,"RI",2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1705",0.315885198181798,0.553916345206493,"RI",2023-12-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1706",0.553009432658319,0.809679931692683,"RI",2023-12-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"1707",NA,NA,"RI",2023-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1708",0.187062440101974,0.254114800465863,"RI",2023-12-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"1709",NA,NA,"RI",2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1710",1.44151941456163,0.982306716072668,"RI",2023-12-18,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0
"1711",0.856701568280355,0.799946838117593,"RI",2023-12-19,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
"1712",1.02576716483997,0.890369742619195,"RI",2023-12-20,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0
"1713",2.04446652714054,1.23149723052192,"RI",2023-12-21,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0
"1714",NA,NA,"RI",2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1715",NA,NA,"RI",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1716",0.0778804579402361,0.100436514045726,"RI",2023-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1717",NA,NA,"RI",2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1718",3.7665304201465,0.893473836436663,"RI",2023-12-26,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0
"1719",2.4148490173727,0.675777941540279,"RI",2023-12-27,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0
"1720",1.62923226170303,0.265259393016082,"RI",2023-12-28,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
"1721",1.54691762920251,0.173144475326554,"RI",2023-12-29,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0
"1722",0.391563681812961,0.283320677936233,"RI",2023-12-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
"1723",0.222514497256862,0.308188473946869,"SC",2023-11-19,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"1724",3.88331306391285,0.960422224424247,"SC",2023-11-20,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0
"1725",NA,NA,"SC",2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1726",NA,NA,"SC",2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1727",NA,NA,"SC",2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1728",0.631378394550087,0.333922615393196,"SC",2023-11-24,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0
"1729",NA,NA,"SC",2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1730",0.853213752126578,1.20015953832973,"SC",2023-11-26,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
"1731",1.36106213013329,1.06074130537066,"SC",2023-11-27,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0
"1732",1.05633281076625,0.54825163960142,"SC",2023-11-28,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0
"1733",NA,NA,"SC",2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1734",1.23181393628617,0.835376532148176,"SC",2023-11-30,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1
"1735",0.292876585913763,0.419299096483698,"SC",2023-12-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1736",NA,NA,"SC",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1737",NA,NA,"SC",2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1738",1.46522174971242,0.902682419815499,"SC",2023-12-04,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
"1739",0.764640339850387,0.780564546998928,"SC",2023-12-05,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
"1740",0.96172812227896,0.554168636358302,"SC",2023-12-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"1741",0.943059033501105,0.787173898990402,"SC",2023-12-07,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"1742",0.892471295975581,0.727215286650868,"SC",2023-12-08,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0
"1743",NA,NA,"SC",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1744",NA,NA,"SC",2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1745",1.09313902530432,0.692052388016706,"SC",2023-12-11,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0
"1746",1.53327908356095,0.732965596588772,"SC",2023-12-12,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0
"1747",1.40279851872379,0.661467166251526,"SC",2023-12-13,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
"1748",3.13721696258869,1.32201329151567,"SC",2023-12-14,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0
"1749",0.943360102914715,0.714884537740576,"SC",2023-12-15,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1750",NA,NA,"SC",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1751",NA,NA,"SC",2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1752",6.42580243064965,1.18577528333368,"SC",2023-12-18,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0
"1753",1.73684891016635,1.08877209410702,"SC",2023-12-19,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1
"1754",3.36219631724028,0.810856348253018,"SC",2023-12-20,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1
"1755",0.890537284718375,0.811231576501991,"SC",2023-12-21,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
"1756",4.55487771935702,1.20684986161573,"SC",2023-12-22,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0
"1757",NA,NA,"SC",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1758",NA,NA,"SC",2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1759",NA,NA,"SC",2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1760",3.24185069433877,1.57419858078061,"SC",2023-12-26,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
"1761",1.42904023175691,0.58205850950733,"SC",2023-12-27,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0
"1762",2.28769899227042,0.844702501142543,"SC",2023-12-28,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0
"1763",3.38216730887771,1.6568550408836,"SC",2023-12-29,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0
"1764",NA,NA,"SC",2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1765",NA,NA,"SD",2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1766",NA,NA,"SD",2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1767",0.227964763195894,0.315840505774444,"SD",2023-11-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1768",0.603253678535533,0.320908704093761,"SD",2023-11-22,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0
"1769",NA,NA,"SD",2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1770",0.620581594792615,0.333922615393196,"SD",2023-11-24,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
"1771",NA,NA,"SD",2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1772",NA,NA,"SD",2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1773",0.818303519446618,0.612950195862866,"SD",2023-11-27,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1774",1.00192561771199,0.882150998828276,"SD",2023-11-28,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0
"1775",0.686466819839514,0.387457605220865,"SD",2023-11-29,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"1776",0.878516733921403,1.23821466348766,"SD",2023-11-30,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
"1777",1.29988928117751,0.616087610706727,"SD",2023-12-01,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0
"1778",NA,NA,"SD",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1779",NA,NA,"SD",2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1780",1.06924758311563,0.919513778032922,"SD",2023-12-04,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1781",0.359506310355297,0.504774840597148,"SD",2023-12-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"1782",NA,NA,"SD",2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1783",NA,NA,"SD",2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1784",NA,NA,"SD",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1785",0.433000118278428,0.621883080147379,"SD",2023-12-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"1786",NA,NA,"SD",2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1787",NA,NA,"SD",2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1788",NA,NA,"SD",2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1789",0.929923368557815,1.32315008307093,"SD",2023-12-13,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"1790",0.864136492059009,0.819467270279755,"SD",2023-12-14,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"1791",0.917825874626864,1.30975163068386,"SD",2023-12-15,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"1792",0.923708013102474,1.31415710020269,"SD",2023-12-16,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"1793",1.22921833625935,1.16704889717303,"SD",2023-12-17,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0
"1794",1.29907259539915,0.846586981244657,"SD",2023-12-18,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1
"1795",0.77928297559337,0.573996540263677,"SD",2023-12-19,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"1796",0.129177434503849,0.164205835203407,"SD",2023-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"1797",NA,NA,"SD",2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1798",0.895401696143401,0.814433912074812,"SD",2023-12-22,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
"1799",1.06614316251008,1.52785504586345,"SD",2023-12-23,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"1800",1.69337404887231,1.55004271874383,"SD",2023-12-24,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0
"1801",NA,NA,"SD",2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1802",1.54404034549494,1.07981948374489,"SD",2023-12-26,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0
"1803",1.13426931469459,0.773612117923656,"SD",2023-12-27,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1
"1804",2.76125780518212,1.27216749508376,"SD",2023-12-28,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0
"1805",1.48921766908339,1.0515583333444,"SD",2023-12-29,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1
"1806",NA,NA,"SD",2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1807",NA,NA,"TN",2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1808",1.43324007347569,0.311624818646313,"TN",2023-11-20,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0
"1809",1.24662656684337,1.19276584396204,"TN",2023-11-21,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0
"1810",1.06110674565772,0.540665792926616,"TN",2023-11-22,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0
"1811",0.227715168642153,0.326908087040707,"TN",2023-11-23,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"1812",0.608240184637874,0.693530013912072,"TN",2023-11-24,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"1813",0.84924701565942,0.619618315956,"TN",2023-11-25,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0
"1814",1.0847666466238,0.915212884341023,"TN",2023-11-26,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1
"1815",1.47732947603434,0.736462727590671,"TN",2023-11-27,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1
"1816",0.757767191868068,1.07110787727547,"TN",2023-11-28,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"1817",1.36482655687282,0.97640857214166,"TN",2023-11-29,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
"1818",0.723029013510213,0.772365536249728,"TN",2023-11-30,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1819",1.08009399227406,0.918812481529043,"TN",2023-12-01,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1
"1820",0.751056045702664,0.78703310943507,"TN",2023-12-02,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"1821",NA,NA,"TN",2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1822",1.13534213006396,0.632905207720225,"TN",2023-12-04,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1
"1823",1.47956669438783,0.526506082551255,"TN",2023-12-05,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0
"1824",0.982420921875469,0.796090077761246,"TN",2023-12-06,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1
"1825",0.652426212205198,0.749355234903961,"TN",2023-12-07,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"1826",1.45275723490233,0.505553975647094,"TN",2023-12-08,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1
"1827",NA,NA,"TN",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1828",0.453568638311439,0.656056955198503,"TN",2023-12-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"1829",1.15745426384925,0.773005346064665,"TN",2023-12-11,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
"1830",1.81698609637145,0.72975341251507,"TN",2023-12-12,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0
"1831",0.662507144162706,0.66785074197417,"TN",2023-12-13,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0
"1832",1.79589604690052,1.2890353142567,"TN",2023-12-14,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1
"1833",1.01758645551275,0.725849330293832,"TN",2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0
"1834",NA,NA,"TN",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1835",0.167727906252034,0.22909938991645,"TN",2023-12-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1836",3.50096689446248,1.02612072889098,"TN",2023-12-18,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1
"1837",2.58634967099368,0.725857443372716,"TN",2023-12-19,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1
"1838",3.29556400366476,0.971370519199453,"TN",2023-12-20,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1
"1839",3.29334376974207,1.01536763312572,"TN",2023-12-21,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0
"1840",1.43716054640169,0.8130178928708,"TN",2023-12-22,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0
"1841",1.95705702826551,1.14814716068669,"TN",2023-12-23,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1
"1842",1.16684093991004,0.942558338316229,"TN",2023-12-24,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0
"1843",1.27477799394685,0.981818255367492,"TN",2023-12-25,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1
"1844",6.11810086069458,1.01486345557801,"TN",2023-12-26,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0
"1845",5.22955988858435,0.915705462744633,"TN",2023-12-27,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0
"1846",1.6406379282608,0.957524780165667,"TN",2023-12-28,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
"1847",0.478035580752813,0.225049739186733,"TN",2023-12-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"1848",2.18349015762561,1.20776915277063,"TN",2023-12-30,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0
"1849",NA,NA,"TX",2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1850",1.93459261544961,0.900726990738706,"TX",2023-11-20,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0
"1851",2.16610107281129,0.755522249123187,"TX",2023-11-21,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0
"1852",0.825760331346555,1.17585148120047,"TX",2023-11-22,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
"1853",0.231951402948359,0.326908087040707,"TX",2023-11-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"1854",0.526467869739579,0.650230432038956,"TX",2023-11-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"1855",NA,NA,"TX",2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1856",0.824735252813141,1.1747596882453,"TX",2023-11-26,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
"1857",2.29455683242818,0.767562476673885,"TX",2023-11-27,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1
"1858",0.853940179580994,0.769549243846018,"TX",2023-11-28,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0
"1859",0.917434503096091,0.654355505800626,"TX",2023-11-29,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
"1860",2.03655882015271,0.884479108049907,"TX",2023-11-30,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0
"1861",1.62573532408707,1.06145108640635,"TX",2023-12-01,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0
"1862",0.307856374357655,0.437831036546098,"TX",2023-12-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"1863",1.58809964903,1.18121922115524,"TX",2023-12-03,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0
"1864",2.43250326704419,0.842085270235143,"TX",2023-12-04,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0
"1865",2.26749542694723,0.940218720911719,"TX",2023-12-05,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0
"1866",2.73873432714539,0.941338709770738,"TX",2023-12-06,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1
"1867",1.33407189360469,0.861142419079305,"TX",2023-12-07,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1
"1868",1.06192983067554,0.881922071333721,"TX",2023-12-08,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1
"1869",0.347888107467755,0.470373041398097,"TX",2023-12-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"1870",NA,NA,"TX",2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1871",2.20049372064024,0.792289166772846,"TX",2023-12-11,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0
"1872",2.14397254188275,0.814241138270009,"TX",2023-12-12,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0
"1873",2.24480449193077,0.829141430844663,"TX",2023-12-13,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0
"1874",1.79830753171185,0.848030101181121,"TX",2023-12-14,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0
"1875",1.39080113433932,0.761937272742845,"TX",2023-12-15,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0
"1876",0.187682883874815,0.254114800465863,"TX",2023-12-16,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"1877",1.19225743232563,1.13806288176689,"TX",2023-12-17,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0
"1878",1.14985601410505,0.753452825903928,"TX",2023-12-18,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0
"1879",1.26836043878733,1.20730108175181,"TX",2023-12-19,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0
"1880",4.10390296283828,0.909006335627626,"TX",2023-12-20,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"1881",1.48739838275213,0.533941376658986,"TX",2023-12-21,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0
"1882",1.55370188552478,0.644946735158959,"TX",2023-12-22,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0
