...1,es_score,brier_score,location,target_date,X21L_50_CI,X22A_50_CI,X22D_50_CI,X22E_50_CI,other_50_CI,X22B_50_CI,X21L_95_CI,X22A_95_CI,X22D_95_CI,X22E_95_CI,other_95_CI,X22B_95_CI
786,3.86991113553692,0.180209585178227,LA,2022-10-10,1,1,1,0,0,1,1,0,0,0,0,0
787,1.72510740848094,0.110615927792938,LA,2022-10-11,1,1,1,0,1,0,1,0,0,1,1,1
788,2.31252315807641,0.054653091704676,LA,2022-10-12,1,1,1,0,1,0,1,1,0,0,1,0
789,1.88816875709618,0.062387164162205,LA,2022-10-13,1,1,1,0,1,0,1,1,1,1,1,1
790,1.35367243436229,0.163633658894973,LA,2022-10-14,1,1,1,0,1,1,1,0,1,0,1,0
791,2.62595058277096,0.081454456355885,LA,2022-10-15,1,1,1,0,1,0,1,1,1,0,1,0
792,NA,NA,LA,2022-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
793,1.16612831048995,0.2251285541834555,LA,2022-10-17,1,1,1,1,1,1,1,0,1,0,1,1
794,2.01530813808069,0.2029058880624005,LA,2022-10-18,1,1,1,0,1,0,1,0,1,0,1,1
795,1.40493532747219,0.1370640079827085,LA,2022-10-19,1,1,1,0,1,0,1,1,1,0,1,0
796,0.86112466677235,0.1988648433810175,LA,2022-10-20,1,1,1,1,1,1,1,1,1,0,1,0
797,0.703084354137498,0.174890765196973,LA,2022-10-21,1,1,1,1,1,1,1,1,1,1,1,1
798,0.781858626514358,0.1964092713834805,LA,2022-10-22,1,1,1,1,1,1,1,1,1,1,1,1
799,4.09528704805725,0.178273770909668,MA,2022-09-11,1,0,1,1,0,0,1,0,1,1,0,0
800,1.68081318894563,0.092363021025617,MA,2022-09-12,0,1,1,1,1,1,0,1,0,0,0,1
801,47.2210739194768,0.2649361571910815,MA,2022-09-13,1,0,1,1,1,0,1,0,0,0,0,0
802,4.57700077702233,0.2158053173511135,MA,2022-09-14,1,0,1,1,1,0,1,0,1,0,1,0
803,0.818121179838033,0.0944398052178635,MA,2022-09-15,1,1,1,1,1,1,1,0,0,1,1,0
804,3.52161747758598,0.15253794261653,MA,2022-09-16,1,1,0,1,1,0,1,0,0,1,1,0
805,3.70759393659277,0.127202028526312,MA,2022-09-17,1,0,1,1,1,0,1,0,1,0,1,0
806,6.62819511491251,0.154140557253979,MA,2022-09-18,1,0,0,0,0,0,1,0,0,0,0,0
807,3.90478811627192,0.1365091419168505,MA,2022-09-19,1,0,1,1,1,0,1,0,0,0,1,0
808,11.415290570362,0.1517878716621905,MA,2022-09-20,1,0,1,1,1,0,1,0,0,0,0,0
809,3.51755596465478,0.1984892895669725,MA,2022-09-21,1,0,1,1,1,0,1,0,0,1,1,0
810,0.693031920291648,0.1131666115047475,MA,2022-09-22,1,1,1,1,1,1,1,0,1,0,1,0
811,1.98784913402671,0.145064112512088,MA,2022-09-23,0,1,0,1,1,1,0,0,0,0,1,1
812,1.51759882312521,0.114981737617821,MA,2022-09-24,1,1,0,0,1,1,1,0,0,0,1,0
813,1.80892291163855,0.126995256606868,MA,2022-09-25,1,0,1,1,1,1,1,0,0,1,1,1
814,22.4399361970631,0.1921945486650025,MA,2022-09-26,0,0,1,0,1,0,0,0,0,0,1,0
815,6.43052680773815,0.176622799311719,MA,2022-09-27,0,0,1,1,1,0,0,0,1,1,1,0
816,0.446403509234499,0.1256889174515145,MA,2022-09-28,1,1,1,1,1,1,1,1,1,1,1,1
817,1.12928829434275,0.086079778658477,MA,2022-09-29,1,1,1,1,0,1,1,1,1,1,0,0
818,1.49322844428585,0.150063510105736,MA,2022-09-30,1,0,1,1,1,1,1,1,0,0,1,0
819,2.4216168806935,0.1434628088796975,MA,2022-10-01,1,0,1,1,1,1,1,0,1,1,1,0
820,1.52826217632355,0.1718355204542125,MA,2022-10-02,1,0,1,1,1,1,1,0,1,1,1,0
821,5.13941843841304,0.178925148249791,MA,2022-10-03,1,0,1,1,0,0,1,0,0,0,0,0
822,0.842357319482242,0.083385411452111,MA,2022-10-04,1,1,1,1,1,1,1,0,1,1,1,0
823,0.118520671225814,0.0237858881125337,MA,2022-10-05,1,1,1,1,1,1,1,1,1,1,1,1
824,2.0557030782358,0.123905936960941,MA,2022-10-06,1,1,1,0,1,1,1,1,1,0,1,0
825,3.58707433479972,0.207436576039602,MA,2022-10-07,1,1,0,0,0,1,1,0,0,0,0,0
826,6.23458294844051,0.235645958156716,MA,2022-10-08,0,0,1,0,1,0,0,0,0,0,1,0
827,3.61812432226882,0.2053798751403395,MA,2022-10-09,1,0,1,0,1,1,1,0,1,0,1,1
828,10.569869319274,0.16783751508431,MA,2022-10-10,0,0,1,0,0,0,0,0,0,0,0,0
829,10.2563623801154,0.236207989713975,MA,2022-10-11,0,0,1,0,1,1,0,0,0,0,1,0
830,10.0293168052166,0.225870077715972,MA,2022-10-12,1,0,1,0,0,1,1,0,0,0,0,0
831,10.7076492742208,0.2012351206524455,MA,2022-10-13,1,0,1,0,1,0,1,0,0,0,1,0
832,12.1154952184044,0.235081993830719,MA,2022-10-14,0,0,1,0,0,1,0,0,1,0,0,1
833,6.80462243279631,0.3068578191921475,MA,2022-10-15,1,0,0,0,1,1,1,0,0,0,1,0
834,9.67595311154199,0.199555707950654,MA,2022-10-16,1,0,0,0,0,0,1,0,0,0,0,0
835,11.1629917439207,0.298784955057502,MA,2022-10-17,0,0,1,0,0,1,0,0,0,0,0,0
836,18.737672761554,0.240771549852903,MA,2022-10-18,1,0,1,0,1,0,1,0,0,0,1,0
837,21.39393073882,0.2866202071925065,MA,2022-10-19,1,0,0,0,0,0,1,0,0,0,0,0
838,14.0148428285191,0.247884768670057,MA,2022-10-20,1,1,1,0,0,0,1,0,0,0,0,0
839,18.3903503216062,0.310905410068483,MA,2022-10-21,1,0,1,0,0,0,1,0,0,0,0,0
840,7.5248331571423,0.305230781044688,MA,2022-10-22,1,0,0,0,0,0,1,0,1,0,0,1
841,0.865484149429989,0.16869834311084,MD,2022-09-11,1,1,1,1,1,1,1,1,1,1,1,1
842,1.80533693872012,0.102290236435767,MD,2022-09-12,1,0,1,0,1,1,1,0,0,0,1,0
843,12.1954762576054,0.2045508249511385,MD,2022-09-13,1,0,1,0,1,0,1,0,0,0,1,0
844,0.802201292335137,0.154757315126685,MD,2022-09-14,1,1,1,1,1,1,1,0,1,1,1,0
845,2.70510258092375,0.2234650726781125,MD,2022-09-15,1,0,1,0,1,0,1,0,0,0,1,0
846,4.26621351317226,0.1528798500944395,MD,2022-09-16,1,0,1,0,1,0,1,0,0,0,1,0
847,11.9175532745881,0.2258710199513405,MD,2022-09-17,1,0,1,1,1,0,1,0,0,0,0,0
848,3.77197033440828,0.254749748424842,MD,2022-09-18,1,1,0,0,1,0,1,0,0,0,1,0
849,5.65408925052514,0.153755183086839,MD,2022-09-19,1,0,1,0,1,0,1,0,0,0,1,0
850,6.84662633341704,0.1848677680397175,MD,2022-09-20,1,0,0,0,1,0,1,0,0,0,1,0
851,0.371726774735405,0.083461322754322,MD,2022-09-21,1,1,1,1,1,1,1,0,1,1,1,0
852,4.16808410301007,0.2197964364298635,MD,2022-09-22,1,0,1,0,1,0,1,0,1,0,1,0
853,1.27044878892332,0.1065228454385155,MD,2022-09-23,1,1,1,1,0,1,1,0,0,0,0,0
854,1.13525988470564,0.0779380999556785,MD,2022-09-24,1,1,1,1,1,1,1,0,0,1,1,0
855,1.91857627744324,0.1996142644147495,MD,2022-09-25,1,1,0,1,1,0,1,1,0,0,1,0
856,1.42537606500231,0.1807768424015165,MD,2022-09-26,1,0,1,1,1,0,1,0,1,1,1,0
857,2.03763090380366,0.1701918529224785,MD,2022-09-27,1,0,1,1,1,1,1,0,0,1,1,0
858,1.19117781593308,0.1256889174515145,MD,2022-09-28,1,0,1,1,1,1,1,0,1,1,1,0
859,0.546633950534231,0.0856074889819925,MD,2022-09-29,1,1,1,1,1,1,1,1,1,1,1,1
860,2.94863416477335,0.181617394395671,MD,2022-09-30,1,1,0,0,1,0,1,0,0,0,1,0
861,2.26002982065227,0.202039569415285,MD,2022-10-01,1,0,0,1,1,0,1,0,0,1,1,0
862,0.716376027563907,0.0883268748782835,MD,2022-10-02,1,1,1,1,1,1,1,0,1,0,1,0
863,3.88448352309441,0.314945717862339,MD,2022-10-03,1,0,1,0,1,0,1,0,1,1,1,0
864,0.651716751800344,0.0957431737673335,MD,2022-10-04,1,1,1,1,1,1,1,1,0,0,1,1
865,0.729901481482958,0.1068732807755165,MD,2022-10-05,1,1,1,1,1,1,1,1,1,0,1,0
866,1.11595281851741,0.0880655524076365,MD,2022-10-06,1,1,1,1,1,1,1,0,1,0,1,0
867,3.35938275374128,0.237756904623414,MD,2022-10-07,1,1,1,0,1,0,1,0,1,0,1,0
868,2.64924879544196,0.177229443487669,MD,2022-10-08,1,1,0,0,1,1,1,0,0,0,1,0
869,1.71640754713354,0.215969411832707,MD,2022-10-09,1,1,0,1,1,1,1,0,0,0,1,0
870,2.69685557776904,0.1735394551103345,MD,2022-10-10,0,1,0,0,1,1,0,0,0,1,1,0
871,3.28989626774348,0.3811937724225245,MD,2022-10-11,1,0,0,1,1,0,1,0,0,0,1,0
872,2.29594568423738,0.054653091704676,MD,2022-10-12,1,1,1,0,1,0,1,0,1,0,1,0
873,4.68028228463696,0.165998387092448,MD,2022-10-13,1,1,1,0,1,0,1,1,0,0,1,0
874,2.0160934351548,0.2534848022028645,MD,2022-10-14,1,0,1,1,0,1,1,0,0,0,0,0
875,2.10730059318361,0.2331042414528305,MD,2022-10-15,1,1,0,1,1,1,1,1,0,0,1,0
876,1.32822142590263,0.3416004365136215,MD,2022-10-16,1,0,0,0,1,1,1,0,0,0,1,0
877,12.5494505026428,0.2836298363253115,MD,2022-10-17,1,0,0,0,1,1,1,0,1,0,1,0
878,2.33774155785205,0.201511650784987,MD,2022-10-18,1,1,1,0,1,0,1,1,1,0,1,0
879,1.10153859415586,0.1815438716517675,MD,2022-10-19,1,1,1,1,1,0,1,1,1,0,1,0
880,1.05637788423261,0.1551062144743285,MD,2022-10-20,1,1,1,1,1,0,1,0,1,0,1,0
881,9.09559729541161,0.437611831406835,MD,2022-10-21,1,0,0,0,1,0,1,0,0,0,1,0
882,3.3876041013695,0.3039983825024695,MD,2022-10-22,1,0,1,0,1,1,1,0,0,0,1,0
883,0.016508298732984,0.0117246240268387,ME,2022-09-11,1,1,1,1,1,1,1,1,1,1,1,1
884,2.99515485121093,0.4832909336274395,ME,2022-09-12,1,0,1,1,1,0,1,0,1,1,1,0
885,0.721554704683707,0.273938605096598,ME,2022-09-13,1,1,1,1,1,1,1,0,1,1,1,0
886,NA,NA,ME,2022-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,0.969834583539476,0.2290954684470475,ME,2022-09-15,1,1,0,1,1,1,1,1,0,1,1,0
888,NA,NA,ME,2022-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
889,0.01585752007691,0.0113105518558182,ME,2022-09-17,1,1,1,1,1,1,1,1,1,1,1,1
890,0.184237729429358,0.0113223685046045,ME,2022-09-18,1,1,1,1,1,1,1,1,1,1,1,1
891,0.0577394091785089,0.01136477342721005,ME,2022-09-19,1,1,1,1,1,1,1,1,1,1,1,1
892,0.054294695225258,0.01144180356995685,ME,2022-09-20,1,1,1,1,1,1,1,1,1,1,1,1
893,1.04000846675134,0.1873213065618315,ME,2022-09-21,1,0,1,1,1,1,1,0,1,1,1,0
894,0.0158430102435573,0.01171984115278585,ME,2022-09-22,1,1,1,1,1,1,1,1,1,1,1,1
895,0.197841583227845,0.0119333490982977,ME,2022-09-23,1,1,1,1,1,1,1,1,1,1,1,1
896,1.13813008358687,0.800892277027865,ME,2022-09-24,1,0,1,1,1,0,1,0,1,1,1,0
897,0.0163001547754101,0.0125500379238852,ME,2022-09-25,1,1,1,1,1,1,1,1,1,1,1,1
898,0.0168524051701933,0.01297432419967075,ME,2022-09-26,1,1,1,1,1,1,1,1,1,1,1,1
899,0.534537644537837,0.1701918529224785,ME,2022-09-27,1,1,1,1,1,1,1,1,1,0,1,0
900,0.748183325991792,0.2744428917559765,ME,2022-09-28,1,0,1,1,1,1,1,0,1,1,1,0
901,0.452330077368289,0.0148837571914423,ME,2022-09-29,1,1,1,1,1,1,1,1,1,1,1,1
902,0.896360183269675,0.403026836929435,ME,2022-09-30,1,0,1,1,1,1,1,0,1,1,1,0
903,0.760692081633942,0.0168906051549127,ME,2022-10-01,1,1,1,1,1,1,1,1,1,1,1,1
904,1.14067388221652,0.118432952467542,ME,2022-10-02,1,1,1,1,0,1,1,1,1,1,0,0
905,4.81021264382871,0.2046431835762285,ME,2022-10-03,1,0,1,0,1,0,1,0,1,0,1,0
906,1.15691887047541,0.0754897786407365,ME,2022-10-04,1,1,1,1,1,1,1,0,1,1,1,0
907,0.0327287908627915,0.0237858881125337,ME,2022-10-05,1,1,1,1,1,1,1,0,1,1,1,0
908,NA,NA,ME,2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
909,0.141174307113447,0.02943269891141695,ME,2022-10-07,1,1,1,1,1,1,1,1,1,1,1,1
910,NA,NA,ME,2022-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911,2.39866998681266,0.072618527738724,ME,2022-10-09,1,1,1,1,1,0,1,0,1,0,1,0
912,5.75270036206941,0.136976595447582,ME,2022-10-10,1,0,1,0,1,0,1,0,1,0,1,0
913,2.45719448420436,0.1943277534366575,ME,2022-10-11,1,0,1,0,1,1,1,0,0,0,1,1
914,NA,NA,ME,2022-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
915,0.0938575498048722,0.062387164162205,ME,2022-10-13,1,1,1,1,1,1,1,1,1,1,1,1
916,1.01166158911672,0.717745698913795,ME,2022-10-14,1,0,1,1,1,1,1,0,1,1,1,0
917,NA,NA,ME,2022-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
918,NA,NA,ME,2022-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
919,1.1663501889783,0.1060841738138815,ME,2022-10-17,1,1,1,0,1,0,1,1,1,0,1,0
920,0.505138005263307,0.1207405471672745,ME,2022-10-18,1,1,1,1,1,1,1,1,1,1,1,1
921,NA,NA,ME,2022-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
922,0.242395794346979,0.1551062144743285,ME,2022-10-20,1,1,1,1,1,1,1,1,1,1,1,1
923,NA,NA,ME,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
924,NA,NA,ME,2022-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
925,1.89023479750033,0.123172809722637,MI,2022-09-11,1,1,1,0,1,1,1,0,0,0,1,0
926,2.11386146976015,0.115772212505141,MI,2022-09-12,1,1,1,1,1,1,1,1,0,1,1,0
927,0.983481280239098,0.107519637063701,MI,2022-09-13,1,1,1,1,1,1,1,0,0,0,1,0
928,3.44472901065297,0.066609308436542,MI,2022-09-14,1,1,1,1,1,0,1,1,0,0,0,0
929,2.9400771304876,0.1206024715062165,MI,2022-09-15,1,0,1,1,0,1,1,0,0,0,0,0
930,2.58743897687352,0.117221148579162,MI,2022-09-16,0,0,0,1,1,1,0,0,1,0,1,0
931,1.90034893470103,0.0928081387668865,MI,2022-09-17,1,1,1,1,1,1,1,0,0,0,1,0
932,6.77947892401931,0.174618850135096,MI,2022-09-18,1,0,1,1,0,0,1,0,1,0,0,0
933,4.7039024615005,0.1411181517559665,MI,2022-09-19,1,0,1,1,0,0,1,0,0,0,0,0
934,1.01062569601131,0.102331527250112,MI,2022-09-20,1,1,1,1,1,1,1,0,1,0,1,0
935,3.99470614935265,0.1419879523085585,MI,2022-09-21,1,0,1,1,0,0,1,0,0,0,0,0
936,1.94291479677704,0.1149904022269085,MI,2022-09-22,1,1,0,1,1,1,1,0,0,0,1,0
937,1.94066194441268,0.10259911439593,MI,2022-09-23,0,1,0,1,1,1,0,0,0,0,1,0
938,2.32222792979491,0.107952521742783,MI,2022-09-24,1,1,1,0,0,1,1,1,1,0,0,0
939,1.54423643852373,0.133628351173407,MI,2022-09-25,1,1,1,1,1,1,1,0,1,0,1,0
940,2.40520397158737,0.1210903094460675,MI,2022-09-26,1,0,0,1,1,1,1,0,0,0,1,0
941,8.2187740522143,0.2375177549145865,MI,2022-09-27,0,0,1,1,1,0,0,0,1,0,1,0
942,3.3219766262777,0.127229912574856,MI,2022-09-28,1,0,1,0,1,1,1,0,1,0,0,1
943,4.02140022383216,0.1436200797860395,MI,2022-09-29,1,0,0,0,1,1,1,0,0,0,1,0
944,3.9163604547437,0.142405726216019,MI,2022-09-30,1,0,1,0,1,1,1,0,0,1,1,0
945,6.23273787223007,0.217274460439632,MI,2022-10-01,1,0,1,0,1,0,1,0,0,0,1,0
946,1.95209651482357,0.115073834119176,MI,2022-10-02,1,1,1,0,1,1,1,0,0,0,1,0
947,2.08231405052115,0.1539447901836065,MI,2022-10-03,1,0,1,0,1,1,1,0,0,0,1,1
948,2.51697130367888,0.176368548243827,MI,2022-10-04,1,0,1,1,1,1,1,0,0,0,1,0
949,6.10816102713377,0.097338661945338,MI,2022-10-05,1,0,0,0,1,0,1,0,0,0,1,0
950,4.64689781118353,0.1060008460913995,MI,2022-10-06,1,1,1,0,1,0,1,1,0,0,1,0
951,3.84345919614021,0.1769748391258765,MI,2022-10-07,1,0,1,0,1,1,1,0,0,0,1,0
952,7.0410953046207,0.2208457128299755,MI,2022-10-08,1,0,1,0,1,1,1,0,0,0,1,0
953,3.79553677908103,0.148652192138943,MI,2022-10-09,1,0,1,0,1,0,1,0,0,0,1,0
954,10.3685831262501,0.138332682009688,MI,2022-10-10,1,0,1,0,1,0,1,0,0,0,1,0
955,4.1742589914542,0.1864543446396395,MI,2022-10-11,1,0,1,0,1,1,1,0,1,0,1,0
956,8.33386288804086,0.1778955429613965,MI,2022-10-12,1,0,0,0,0,0,1,0,0,0,0,0
957,10.2588236834271,0.178902450406033,MI,2022-10-13,1,0,0,0,0,0,1,0,0,0,0,0
958,10.0281608635451,0.1626964139713515,MI,2022-10-14,1,0,1,0,0,0,1,0,1,0,0,0
959,12.2784593910144,0.226596385873257,MI,2022-10-15,1,0,1,0,0,0,1,0,1,0,0,1
960,4.51600249300449,0.2726033384843105,MI,2022-10-16,1,0,0,0,1,1,1,0,0,0,1,0
961,11.2565889219496,0.244499868753618,MI,2022-10-17,1,0,1,0,0,0,1,0,0,0,0,0
962,9.88010866579759,0.2548249571188365,MI,2022-10-18,1,0,1,0,1,0,1,0,0,0,1,1
963,20.042859477442,0.215604501441715,MI,2022-10-19,0,1,1,0,0,0,0,0,0,0,0,0
964,12.1641277097525,0.2286065638563915,MI,2022-10-20,1,0,1,0,1,0,1,0,0,0,1,0
965,11.4281452599525,0.281533719354569,MI,2022-10-21,1,0,1,0,0,0,1,0,0,0,0,0
966,10.5271294589284,0.2836869746626195,MI,2022-10-22,1,0,1,0,0,0,1,0,0,0,0,0
967,1.20514313498013,0.069154033447815,MN,2022-09-11,1,1,1,1,1,1,1,0,1,0,1,1
968,3.69753112061526,0.167536585547065,MN,2022-09-12,0,0,1,1,1,0,0,0,0,1,1,0
969,1.94874753613328,0.050873180637119,MN,2022-09-13,1,0,1,1,1,0,1,0,1,1,1,0
970,2.83828256814425,0.127355973974799,MN,2022-09-14,1,0,1,1,1,1,1,0,1,0,1,0
971,1.09020172262441,0.1100162149685115,MN,2022-09-15,1,1,1,1,1,1,1,0,1,0,1,0
972,1.06458799914214,0.107660807131989,MN,2022-09-16,1,1,1,1,1,1,1,1,1,0,1,0
973,3.96226427752625,0.182807798146654,MN,2022-09-17,0,1,0,1,1,0,0,1,0,1,1,0
974,1.70917743965704,0.111526267149284,MN,2022-09-18,0,0,1,1,1,1,0,0,0,0,1,0
975,3.76630082648531,0.110881491138536,MN,2022-09-19,1,0,0,1,1,1,1,0,0,1,1,0
976,2.26862963663507,0.0851956996922665,MN,2022-09-20,0,1,1,0,1,1,0,0,0,0,1,0
977,2.41619560107932,0.095517279431102,MN,2022-09-21,0,0,1,1,1,1,0,0,1,0,1,0
978,1.83847728732078,0.1497936033941745,MN,2022-09-22,1,1,0,1,1,1,1,0,0,0,1,0
979,1.25759707992169,0.130085259565332,MN,2022-09-23,1,1,1,0,1,1,1,0,0,0,1,0
980,1.91210401738228,0.1638698300442085,MN,2022-09-24,1,1,0,1,1,0,1,0,0,0,1,0
981,4.10822887518396,0.2258863398047865,MN,2022-09-25,1,0,1,1,1,0,1,0,1,0,1,0
982,1.75889154455991,0.0749976578256825,MN,2022-09-26,1,1,1,0,1,0,1,0,0,1,1,0
983,1.0173067918498,0.108694671975506,MN,2022-09-27,1,1,1,1,1,1,1,0,1,0,1,0
984,1.64740983800212,0.1328319143371655,MN,2022-09-28,0,1,1,1,1,1,0,0,0,0,1,0
985,1.2541442777299,0.12048356959762,MN,2022-09-29,1,1,1,0,1,1,1,1,0,0,1,0
986,3.54283570368634,0.0409048455686617,MN,2022-09-30,1,0,1,0,1,0,1,0,0,0,1,0
987,1.66320583528773,0.0724160115241945,MN,2022-10-01,1,1,1,1,1,0,1,0,0,1,1,0
988,1.71907823237036,0.1786987455490055,MN,2022-10-02,1,1,1,1,0,1,1,0,1,0,0,0
989,3.2708184974267702,0.1110891730459055,MN,2022-10-03,1,1,1,0,1,0,1,0,0,0,1,0
990,2.54403581269738,0.144248814040586,MN,2022-10-04,1,0,1,0,1,1,1,0,0,0,1,0
991,8.39259107450271,0.2293171527674,MN,2022-10-05,1,0,1,0,0,0,1,0,0,0,0,0
992,3.27415784710394,0.2303860852931825,MN,2022-10-06,1,0,0,1,1,0,1,0,0,0,1,0
993,1.86298843312997,0.1640375259401135,MN,2022-10-07,1,1,1,1,0,1,1,0,1,0,0,0
994,3.07614511283644,0.1709012788784135,MN,2022-10-08,1,1,0,0,1,1,1,0,0,0,1,0
995,3.88904892954282,0.1174858183618195,MN,2022-10-09,1,1,1,0,1,0,1,0,1,0,1,0
996,6.57971731226079,0.1704368006174275,MN,2022-10-10,1,0,1,0,1,0,1,0,0,0,1,1
997,3.97264950173096,0.1540760683336235,MN,2022-10-11,1,1,0,0,1,0,1,1,0,0,1,0
998,5.79379310366734,0.2004235350711955,MN,2022-10-12,1,0,1,0,1,1,1,0,0,0,1,0
999,7.48797796520165,0.265646661143782,MN,2022-10-13,0,0,1,0,0,1,0,0,0,0,0,0
1000,2.803649376973,0.2787476728958485,MN,2022-10-14,0,0,1,1,0,1,0,0,0,0,0,0
1001,7.12418339796765,0.16066622679015,MN,2022-10-15,1,0,1,0,1,0,1,0,0,0,1,0
1002,11.3505837976685,0.137076561119601,MN,2022-10-16,0,1,1,0,1,0,0,0,0,0,1,0
1003,10.6381472494165,0.193499281523865,MN,2022-10-17,1,0,1,0,1,0,1,0,1,0,1,0
1004,10.4309218737903,0.2123831934557075,MN,2022-10-18,1,0,1,0,0,0,1,0,1,0,0,0
1005,19.2911693005124,0.2292629173514145,MN,2022-10-19,0,1,1,0,0,0,0,0,0,0,0,0
1006,15.1882435889473,0.208094579116369,MN,2022-10-20,1,1,1,0,0,0,1,0,0,0,0,0
1007,11.4741794015754,0.2672251279706805,MN,2022-10-21,0,0,1,0,1,0,0,0,0,0,1,0
1008,14.039529624091,0.272256683260487,MN,2022-10-22,0,1,1,0,0,0,0,1,1,0,0,0
1009,1.08951472328326,0.128001452977951,MO,2022-09-11,1,1,1,1,1,1,1,0,1,1,1,0
1010,4.63896419688619,0.1774010850479425,MO,2022-09-12,1,0,1,1,0,0,1,0,1,0,0,0
1011,3.44219192368242,0.1477703785923675,MO,2022-09-13,1,0,1,1,1,0,1,0,0,0,1,0
1012,5.04413436000251,0.1844720903345455,MO,2022-09-14,1,0,1,1,1,0,1,0,0,1,1,0
1013,1.37166734084277,0.123656800815226,MO,2022-09-15,1,1,1,1,0,1,1,0,1,0,0,0
1014,2.3925668841594,0.1507281666443275,MO,2022-09-16,1,0,1,1,1,0,1,0,0,0,1,0
1015,1.65994780242695,0.1550426596807935,MO,2022-09-17,1,0,1,1,1,0,1,0,1,1,0,0
1016,0.769751722813243,0.110188897626669,MO,2022-09-18,1,1,1,1,1,1,1,0,0,0,1,0
1017,1.46531442998772,0.0734155361392795,MO,2022-09-19,1,1,1,1,1,1,1,0,0,0,1,0
1018,1.4742241227392,0.150269431653513,MO,2022-09-20,1,0,1,1,1,1,1,0,1,0,1,0
1019,1.21589763808152,0.1335601821954505,MO,2022-09-21,1,1,1,1,1,1,1,0,0,0,1,0
1020,3.86143847229347,0.179394179590162,MO,2022-09-22,1,0,1,1,1,0,1,0,1,1,1,0
1021,0.474329150762758,0.072681336488382,MO,2022-09-23,1,1,1,1,1,1,1,0,1,1,1,0
1022,0.382984748751557,0.0998385819420445,MO,2022-09-24,1,1,1,1,1,1,1,0,1,1,1,0
1023,0.523715879039339,0.1700143285324995,MO,2022-09-25,1,1,1,1,1,1,1,1,1,1,1,1
1024,1.78698535534248,0.209374692058877,MO,2022-09-26,1,0,1,1,1,0,1,0,0,1,1,0
1025,1.38805643550048,0.1297176374936995,MO,2022-09-27,1,1,0,1,1,1,1,0,0,0,1,0
1026,2.61844779245339,0.1835491611398375,MO,2022-09-28,1,0,1,1,1,0,1,0,0,0,1,0
1027,1.49031318555315,0.0725105016133725,MO,2022-09-29,1,1,1,0,1,0,1,1,1,0,1,0
1028,0.921133396395057,0.106910026124555,MO,2022-09-30,1,1,1,1,1,1,1,1,1,0,1,0
1029,0.945210548897559,0.1269491322458665,MO,2022-10-01,1,1,1,1,1,1,1,0,1,1,1,0
1030,0.54284856288846,0.01819582361190165,MO,2022-10-02,1,1,1,1,1,1,1,0,1,1,1,0
1031,0.714618931130409,0.0197500216173869,MO,2022-10-03,1,1,1,1,1,1,1,0,1,1,1,0
1032,1.78499721336916,0.195713023577463,MO,2022-10-04,1,0,1,1,1,1,1,0,1,0,1,1
1033,1.77272747102032,0.1840258596768575,MO,2022-10-05,1,0,1,0,1,1,1,1,1,1,1,1
1034,1.49350504545608,0.0704429307391625,MO,2022-10-06,1,1,1,1,1,0,1,0,1,0,1,0
1035,0.597359809427022,0.02943269891141695,MO,2022-10-07,1,1,1,1,1,1,1,0,1,0,1,0
1036,0.660071830577412,0.03303138741551895,MO,2022-10-08,1,1,1,1,1,1,1,0,1,1,1,0
1037,1.40695543183509,0.1797570547256095,MO,2022-10-09,1,0,1,0,1,1,1,0,0,1,1,1
1038,1.46070378634535,0.198055560193123,MO,2022-10-10,1,0,1,0,1,1,1,0,1,0,1,0
1039,2.43811213348489,0.174056151410325,MO,2022-10-11,1,0,1,0,1,1,1,0,0,1,1,1
1040,2.0248516052096,0.2387235855763955,MO,2022-10-12,1,0,1,0,1,1,1,0,0,0,1,0
1041,2.85251737029089,0.24048667713026,MO,2022-10-13,1,0,1,0,1,1,1,0,1,0,1,0
1042,4.67335118795685,0.3988512151489865,MO,2022-10-14,1,0,1,0,0,0,1,0,0,0,0,0
1043,3.63184746020929,0.126463306344858,MO,2022-10-15,1,1,1,0,1,0,1,0,1,0,1,0
1044,0.410797887243429,0.0930198835029085,MO,2022-10-16,1,1,1,1,1,1,1,1,1,0,1,0
1045,1.77490794254365,0.2028282319233985,MO,2022-10-17,1,1,1,0,1,0,1,1,0,0,1,0
1046,0.783548989682769,0.261391039504329,MO,2022-10-18,1,1,1,1,1,1,1,0,1,0,1,0
1047,4.07115860710015,0.2773856188549145,MO,2022-10-19,1,0,1,0,0,0,1,0,0,0,0,0
