"","es_score","brier_score","location","target_date","X23E_50_CI","X23F_50_CI","X23H_50_CI","recombinant_50_CI","other_50_CI","X24A_50_CI","X23E_95_CI","X23F_95_CI","X23H_95_CI","recombinant_95_CI","other_95_CI","X24A_95_CI"
"492",0.000133869455713802,6.21853126548287e-05,"HI",2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
"493",NA,NA,"HI",2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494",NA,NA,"HI",2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495",NA,NA,"HI",2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",NA,NA,"HI",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497",NA,NA,"HI",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498",NA,NA,"HI",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499",NA,NA,"HI",2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500",NA,NA,"HI",2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501",NA,NA,"HI",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502",NA,NA,"HI",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503",NA,NA,"HI",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504",NA,NA,"HI",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505",0.153874754484256,0.0037423166317497,"IA",2024-01-28,1,1,1,1,1,1,1,1,1,1,1,1
"506",0.0639132971476208,0.00325981525209597,"IA",2024-01-29,1,1,1,1,1,1,1,1,1,1,1,1
"507",1.1441858852371,0.474348676965783,"IA",2024-01-30,1,1,1,1,0,0,1,1,1,1,0,0
"508",0.00202805296353638,0.00247028134854196,"IA",2024-01-31,1,1,1,1,1,1,1,1,1,1,1,1
"509",0.0116001926818537,0.00214918722853957,"IA",2024-02-01,1,1,1,1,1,1,1,1,1,1,0,0
"510",1.12748312580435,0.276595245007108,"IA",2024-02-02,0,1,1,1,1,0,0,1,1,1,1,0
"511",0.00472841948554815,0.00162515024624278,"IA",2024-02-03,1,1,1,1,1,1,1,1,1,1,1,1
"512",0.000970532344110223,0.00141256142794515,"IA",2024-02-04,1,1,1,1,1,1,1,1,1,1,1,1
"513",1.06302511410415,0.177378179190341,"IA",2024-02-05,0,1,1,1,1,1,0,1,1,1,1,0
"514",1.10169675605022,0.320035129367293,"IA",2024-02-06,1,0,1,1,1,0,1,1,1,1,1,1
"515",0.013423151216945,0.00092616025701766,"IA",2024-02-07,1,1,1,1,1,1,1,1,1,1,1,1
"516",0.0188565010106334,0.000804244605006527,"IA",2024-02-08,1,1,1,1,1,1,1,1,1,1,1,1
"517",0.0203087727400298,0.000698245789208987,"IA",2024-02-09,1,1,1,1,1,1,1,0,1,1,1,0
"518",0.0101951651528909,0.000606113636293292,"IA",2024-02-10,1,1,1,1,1,1,1,1,1,1,1,1
"519",1.20518737087025,0.218211756646987,"IA",2024-02-11,0,1,1,1,1,0,0,1,1,1,1,0
"520",0.0323321363124849,0.000456509184603816,"IA",2024-02-12,1,1,1,1,1,1,1,1,1,1,1,1
"521",0.0234515339097622,0.000396106389205094,"IA",2024-02-13,1,1,1,1,1,1,1,1,1,1,1,1
"522",0.0109451593647927,0.000343656824745035,"IA",2024-02-14,1,1,1,1,1,1,1,1,1,1,1,1
"523",2.23994340137108,0.492430299431477,"IA",2024-02-15,0,1,1,0,1,0,0,1,1,0,1,0
"524",0.000763297556831868,0.000258597688361163,"IA",2024-02-16,1,1,1,1,1,1,1,1,1,1,1,1
"525",1.37809939496257,0.98455025629867,"IA",2024-02-17,1,1,1,1,0,0,1,1,1,1,0,0
"526",0.00112858001245873,0.000194530313038048,"IA",2024-02-18,1,1,1,1,1,1,1,1,1,1,1,1
"527",1.2839551655122,0.246778225228855,"IA",2024-02-19,1,1,1,1,0,0,1,1,1,1,0,0
"528",0.0032789668206316,0.000146300867958248,"IA",2024-02-20,1,1,1,1,1,1,1,1,1,1,1,1
"529",0.00422515339337305,0.000126866668925662,"IA",2024-02-21,1,1,1,1,1,1,1,1,1,1,1,1
"530",1.30825830279238,0.247640475159035,"IA",2024-02-22,1,1,1,0,1,0,1,1,1,0,1,0
"531",0.00216396514252211,9.5390984380796e-05,"IA",2024-02-23,1,1,1,1,1,1,1,1,1,1,1,1
"532",4.20869955217156e-05,8.27127783915505e-05,"IA",2024-02-24,1,1,1,1,1,1,1,1,1,1,1,1
"533",1.37873286742497,0.660883951208531,"IA",2024-02-25,1,1,1,1,0,0,1,1,1,1,0,0
"534",0.000921735014644265,6.21853126548287e-05,"IA",2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
"535",2.74613886774348,0.496781981908383,"IA",2024-02-27,0,1,1,1,1,0,0,1,1,1,1,0
"536",1.38552370881896,0.662002616042478,"IA",2024-02-28,1,1,1,1,0,0,1,1,1,1,0,0
"537",1.37244742440164,0.397615854166351,"IA",2024-02-29,1,1,1,0,1,0,1,1,1,0,1,0
"538",0.000116487691507992,3.51499213756977e-05,"IA",2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
"539",1.23460843913107e-05,3.0478751304633e-05,"IA",2024-03-02,1,1,1,1,1,1,1,1,1,1,1,1
"540",0.000433872176175867,2.64289073693903e-05,"IA",2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
"541",1.35802915137945,0.221225639083014,"IA",2024-03-04,1,1,1,0,1,0,1,1,1,0,1,0
"542",0.000614446273556446,1.98736488747148e-05,"IA",2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
"543",0.000598820450475018,1.72344356204927e-05,"IA",2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
"544",0.000168446977512594,1.49462394563628e-05,"IA",2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
"545",2.52154277628177e-05,1.29623445059481e-05,"IA",2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
"546",5.14773735528894e-05,1.12422490781994e-05,"IA",2024-03-09,1,1,1,1,1,1,1,1,1,1,1,1
"547",NA,NA,"ID",2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548",NA,NA,"ID",2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549",NA,NA,"ID",2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550",NA,NA,"ID",2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551",NA,NA,"ID",2024-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552",NA,NA,"ID",2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553",NA,NA,"ID",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554",NA,NA,"ID",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555",NA,NA,"ID",2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556",NA,NA,"ID",2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557",NA,NA,"ID",2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558",NA,NA,"ID",2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559",NA,NA,"ID",2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",NA,NA,"ID",2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",NA,NA,"ID",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",NA,NA,"ID",2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563",NA,NA,"ID",2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564",NA,NA,"ID",2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",NA,NA,"ID",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566",NA,NA,"ID",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",NA,NA,"ID",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",NA,NA,"ID",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",NA,NA,"ID",2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",NA,NA,"ID",2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",NA,NA,"ID",2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572",NA,NA,"ID",2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",NA,NA,"ID",2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",NA,NA,"ID",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",4.72488750099982e-05,7.17186169018905e-05,"ID",2024-02-25,1,1,1,1,1,1,1,1,1,1,1,1
"576",NA,NA,"ID",2024-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",NA,NA,"ID",2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",NA,NA,"ID",2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579",NA,NA,"ID",2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",NA,NA,"ID",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",NA,NA,"ID",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",NA,NA,"ID",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",NA,NA,"ID",2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",NA,NA,"ID",2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585",NA,NA,"ID",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",NA,NA,"ID",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",NA,NA,"ID",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",NA,NA,"ID",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",0.799438220116655,0.173635128278086,"IL",2024-01-28,1,1,1,1,0,1,1,1,1,1,0,0
"590",0.72034599411355,0.11371398966868,"IL",2024-01-29,1,1,1,1,0,1,1,1,0,0,0,0
"591",1.8926417314309,0.271806370919213,"IL",2024-01-30,1,1,1,0,0,0,1,1,1,0,0,0
"592",0.219623478759843,0.00247028134854196,"IL",2024-01-31,1,1,1,1,1,1,1,1,1,1,1,1
"593",0.713661478516616,0.097203183879579,"IL",2024-02-01,1,1,1,1,0,1,1,1,1,1,0,0
"594",2.04120867385491,0.227834357487161,"IL",2024-02-02,1,1,1,0,1,0,1,0,1,0,0,1
"595",2.95691500050645,0.820746440645547,"IL",2024-02-03,1,0,1,0,0,0,1,0,1,0,0,0
"596",0.0893959589403767,0.00141256142794515,"IL",2024-02-04,1,1,1,1,1,1,1,1,1,1,1,1
"597",0.466630423650907,0.00122745177701225,"IL",2024-02-05,1,1,1,1,1,1,1,1,1,1,0,0
"598",2.89181245586545,0.166558880870485,"IL",2024-02-06,1,1,1,1,0,0,1,1,1,1,0,0
"599",1.864019753312,0.322884507275091,"IL",2024-02-07,1,0,1,0,1,0,1,0,1,0,1,0
"600",2.20636887080138,0.243304448467401,"IL",2024-02-08,1,1,1,1,0,0,1,1,1,1,0,0
"601",1.62520835541153,0.156509372060705,"IL",2024-02-09,1,1,1,0,0,0,1,0,1,0,0,0
"602",0.036347620592516,0.000606113636293292,"IL",2024-02-10,1,1,1,1,1,1,1,1,1,1,1,1
"603",1.23864537882696,0.325801023608744,"IL",2024-02-11,1,1,1,1,0,0,1,1,1,1,0,0
"604",1.09313711214081,0.163374241890433,"IL",2024-02-12,1,1,1,1,0,0,1,1,1,1,0,0
"605",0.0390011999509319,0.000396106389205094,"IL",2024-02-13,1,1,1,1,1,1,1,1,1,1,1,1
"606",0.0485166721933587,0.000343656824745035,"IL",2024-02-14,1,1,1,1,1,1,1,1,1,1,1,1
"607",2.94465356752733,0.310868207312639,"IL",2024-02-15,0,1,1,0,0,0,0,1,1,1,0,0
"608",3.27743720225903,0.392341319649763,"IL",2024-02-16,1,0,1,1,0,0,1,0,1,1,0,0
"609",0.0176720007120415,0.000224295654826611,"IL",2024-02-17,1,1,1,1,1,1,1,1,1,1,1,1
"610",2.26397941530275,0.493284716055983,"IL",2024-02-18,1,1,1,0,0,0,1,1,1,0,0,0
"611",1.09961326266818,0.0860661812652394,"IL",2024-02-19,1,1,1,0,1,0,1,1,1,0,1,0
"612",0.0181948579242032,0.000146300867958248,"IL",2024-02-20,1,1,1,1,1,1,1,1,1,1,1,1
"613",1.18201273501854,0.12366018896059,"IL",2024-02-21,1,1,1,1,0,0,1,1,1,1,0,0
"614",3.8114121725507,0.269051709724042,"IL",2024-02-22,1,0,1,1,1,0,1,0,1,1,1,0
"615",0.011079927967322,9.5390984380796e-05,"IL",2024-02-23,1,1,1,1,1,1,1,0,1,1,1,0
"616",1.33384840217941,0.283342369920673,"IL",2024-02-24,1,1,1,0,1,0,1,1,1,0,1,0
"617",0.00350337991809457,7.17186169018905e-05,"IL",2024-02-25,1,1,1,1,1,1,1,1,1,1,1,1
"618",0.0300700179751331,6.21853126548287e-05,"IL",2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
"619",0.00144597241164883,5.3919120766146e-05,"IL",2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
"620",0.000690771388686638,4.6751886178523e-05,"IL",2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
"621",1.35299343629688,0.248525110487155,"IL",2024-02-29,1,1,1,0,1,0,1,1,1,0,1,0
"622",0.0040238448177702,3.51499213756977e-05,"IL",2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
"623",1.53300749992881e-05,3.0478751304633e-05,"IL",2024-03-02,1,1,1,1,1,1,1,1,1,1,1,1
"624",0.00066541360774993,2.64289073693903e-05,"IL",2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
"625",0.00258044250211019,2.2917759614564e-05,"IL",2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
"626",0.000626101934326745,1.98736488747148e-05,"IL",2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
"627",1.32509446873091,0.153017819113453,"IL",2024-03-06,1,0,1,1,1,0,1,0,1,1,1,0
"628",1.38411730665811,0.332028248756139,"IL",2024-03-07,1,1,1,1,0,0,1,1,1,1,0,0
"629",1.3463982552662,0.132883105978374,"IL",2024-03-08,1,1,1,0,1,0,1,1,1,0,1,0
"630",1.36468619981254,0.18124017155323,"IL",2024-03-09,1,1,1,0,1,0,1,1,1,0,1,0
"631",NA,NA,"IN",2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632",0.00800289947801162,0.00325981525209597,"IN",2024-01-29,1,1,1,1,1,1,1,0,1,1,1,0
"633",NA,NA,"IN",2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634",0.0134048804933012,0.00247028134854196,"IN",2024-01-31,1,1,1,1,1,1,1,1,1,1,1,1
"635",0.00548010816644912,0.00214918722853957,"IN",2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1
"636",NA,NA,"IN",2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637",NA,NA,"IN",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638",0.000963022870065895,0.00141256142794515,"IN",2024-02-04,1,1,1,1,1,1,1,1,1,1,1,1
"639",NA,NA,"IN",2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640",1.3684456799833,1.93181268481275,"IN",2024-02-06,1,1,1,1,0,0,1,1,1,1,0,0
"641",0.00530462939982508,0.00092616025701766,"IN",2024-02-07,1,1,1,1,1,1,1,1,1,1,1,1
"642",0.00196503632988427,0.000804244605006527,"IN",2024-02-08,1,1,1,1,1,1,1,1,1,1,1,1
"643",1.23574047771866,0.483250165962605,"IN",2024-02-09,1,0,1,1,1,0,1,0,1,1,1,0
"644",NA,NA,"IN",2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645",NA,NA,"IN",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646",0.000275078680595939,0.000456509184603816,"IN",2024-02-12,1,1,1,1,1,1,1,1,1,1,1,1
"647",1.38407357423199,1.95854046122976,"IN",2024-02-13,1,1,1,1,0,0,1,1,0,1,0,1
"648",NA,NA,"IN",2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649",NA,NA,"IN",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650",NA,NA,"IN",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651",NA,NA,"IN",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652",NA,NA,"IN",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653",NA,NA,"IN",2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654",NA,NA,"IN",2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655",8.47396764826463e-05,0.000126866668925662,"IN",2024-02-21,1,1,1,1,1,1,1,1,1,1,1,1
"656",NA,NA,"IN",2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657",NA,NA,"IN",2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658",NA,NA,"IN",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659",NA,NA,"IN",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660",5.67241058665041e-05,6.21853126548287e-05,"IN",2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
"661",NA,NA,"IN",2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662",0.000109163144667669,4.6751886178523e-05,"IN",2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
"663",NA,NA,"IN",2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664",NA,NA,"IN",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665",NA,NA,"IN",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",NA,NA,"IN",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667",NA,NA,"IN",2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668",1.95302892651373e-05,1.98736488747148e-05,"IN",2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
"669",NA,NA,"IN",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670",1.68149992282223e-05,1.49462394563628e-05,"IN",2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
"671",NA,NA,"IN",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672",NA,NA,"IN",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673",NA,NA,"KS",2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674",0.0317346785687371,0.00325981525209597,"KS",2024-01-29,1,1,1,1,1,1,1,1,1,1,1,1
"675",0.00795431754377333,0.0028382915741514,"KS",2024-01-30,1,1,1,1,1,1,1,1,1,1,1,1
"676",1.22351876375112,0.633742598901423,"KS",2024-01-31,1,1,1,1,0,0,1,1,0,1,0,1
"677",0.0131179044119231,0.00214918722853957,"KS",2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1
"678",0.00469550108808806,0.00186918708012639,"KS",2024-02-02,1,1,1,1,1,1,1,1,1,1,1,1
"679",NA,NA,"KS",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",NA,NA,"KS",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681",0.0033606193473141,0.00122745177701225,"KS",2024-02-05,1,1,1,1,1,1,1,1,1,1,1,1
"682",0.000707912884939821,0.00106633675089776,"KS",2024-02-06,1,1,1,1,1,1,1,1,1,1,1,1
"683",NA,NA,"KS",2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684",1.37496726925696,1.94080587550416,"KS",2024-02-08,1,1,1,1,0,0,1,1,1,1,0,0
"685",0.00045034216804209,0.000698245789208987,"KS",2024-02-09,1,1,1,1,1,1,1,1,1,1,1,1
"686",NA,NA,"KS",2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687",NA,NA,"KS",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",NA,NA,"KS",2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689",NA,NA,"KS",2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690",0.000213631101042552,0.000343656824745035,"KS",2024-02-14,1,1,1,1,1,1,1,1,1,1,1,1
"691",0.00019698580737177,0.000298122144429636,"KS",2024-02-15,1,1,1,1,1,1,1,1,1,1,1,1
"692",0.000226967135006619,0.000258597688361163,"KS",2024-02-16,1,1,1,1,1,1,1,1,1,1,1,1
"693",NA,NA,"KS",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694",NA,NA,"KS",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",1.39904540066771,1.97703372321753,"KS",2024-02-19,0,1,1,1,1,0,0,1,1,1,1,0
"696",0.000103166879168878,0.000146300867958248,"KS",2024-02-20,1,1,1,1,1,1,1,1,1,1,1,1
"697",NA,NA,"KS",2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698",0.000126713535016674,0.00011001028586938,"KS",2024-02-22,1,1,1,1,1,1,1,1,1,1,1,1
"699",NA,NA,"KS",2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",NA,NA,"KS",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",NA,NA,"KS",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",5.30612927427798e-05,6.21853126548287e-05,"KS",2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
"703",NA,NA,"KS",2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704",NA,NA,"KS",2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705",NA,NA,"KS",2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706",NA,NA,"KS",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707",NA,NA,"KS",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708",NA,NA,"KS",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",NA,NA,"KS",2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710",NA,NA,"KS",2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711",NA,NA,"KS",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",NA,NA,"KS",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713",NA,NA,"KS",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",NA,NA,"KS",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",NA,NA,"KY",2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",0.0026904140240208,0.00325981525209597,"KY",2024-01-29,1,1,1,1,1,1,1,1,1,1,1,1
"717",0.0167836625669163,0.0028382915741514,"KY",2024-01-30,1,1,1,1,1,1,1,1,1,1,1,1
"718",0.00142521614748472,0.00247028134854196,"KY",2024-01-31,1,1,1,1,1,1,1,1,1,1,1,1
"719",0.00580202779329216,0.00214918722853957,"KY",2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1
"720",0.00161160949531872,0.00186918708012639,"KY",2024-02-02,1,1,1,1,1,1,1,1,1,1,1,1
"721",NA,NA,"KY",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",NA,NA,"KY",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723",0.000893683978936466,0.00122745177701225,"KY",2024-02-05,1,1,1,1,1,1,1,1,1,1,1,1
"724",0.00068712394553172,0.00106633675089776,"KY",2024-02-06,1,1,1,1,1,1,1,1,1,1,1,1
"725",1.20829698186076,0.388033494748411,"KY",2024-02-07,1,1,1,1,0,0,1,1,1,1,0,0
"726",NA,NA,"KY",2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727",0.000482006409743739,0.000698245789208987,"KY",2024-02-09,1,1,1,1,1,1,1,1,1,1,1,1
"728",0.000389474416164819,0.000606113636293292,"KY",2024-02-10,1,1,1,1,1,1,1,1,1,1,1,1
"729",NA,NA,"KY",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",NA,NA,"KY",2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731",NA,NA,"KY",2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732",0.000249877394801423,0.000343656824745035,"KY",2024-02-14,1,1,1,1,1,1,1,1,1,1,1,1
"733",1.37896860268297,1.9546409945768,"KY",2024-02-15,1,0,1,1,1,0,1,1,1,1,1,1
"734",NA,NA,"KY",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735",NA,NA,"KY",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",0.000126770103530262,0.000194530313038048,"KY",2024-02-18,1,1,1,1,1,1,1,1,1,1,1,1
"737",0.0003601469253895,0.000168705025056755,"KY",2024-02-19,1,1,1,1,1,1,1,1,1,1,1,1
"738",1.36842378822652,0.984142785944006,"KY",2024-02-20,1,0,1,1,1,0,1,0,1,1,1,0
"739",NA,NA,"KY",2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
