...1,es_score,brier_score,location,target_date,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23G_50_CI,X23H_50_CI,X23I_50_CI,X24A_50_CI,other_50_CI,X23F_50_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23G_95_CI,X23H_95_CI,X23I_95_CI,X24A_95_CI,other_95_CI,X23F_95_CI
1690,0.710749328497779,0.502143888010175,RI,2023-10-24,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
1691,NA,NA,RI,2023-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1692,NA,NA,RI,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1693,NA,NA,RI,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1694,NA,NA,RI,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1695,NA,NA,RI,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1696,NA,NA,RI,2023-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1697,NA,NA,RI,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1698,NA,NA,RI,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1699,NA,NA,RI,2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,NA,NA,RI,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1701,NA,NA,RI,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1702,NA,NA,RI,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1703,0.235583018515377,0.168781400232841,RI,2023-11-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1704,NA,NA,RI,2023-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1705,NA,NA,RI,2023-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1706,NA,NA,RI,2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1707,NA,NA,RI,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1708,NA,NA,RI,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1709,NA,NA,RI,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1710,NA,NA,RI,2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1711,NA,NA,RI,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1712,NA,NA,RI,2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1713,NA,NA,RI,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1714,NA,NA,RI,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1715,NA,NA,RI,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1716,NA,NA,RI,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1717,NA,NA,RI,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1718,NA,NA,RI,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1719,NA,NA,RI,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,NA,NA,RI,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1721,0.22339406733897,0.1253953988384185,RI,2023-11-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1722,NA,NA,RI,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1723,NA,NA,SC,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1724,7.2048967138438504,0.541153365735425,SC,2023-10-16,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0
1725,0.82783107575667,0.405802713239974,SC,2023-10-17,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1
1726,1.63186302541308,0.502550041477015,SC,2023-10-18,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0
1727,1.97617647739777,0.596466815591595,SC,2023-10-19,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1
1728,0.611625897842916,0.444431237718837,SC,2023-10-20,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
1729,NA,NA,SC,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1730,0.247638326444204,0.175082809678078,SC,2023-10-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1731,0.641629202221415,0.4533007759658205,SC,2023-10-23,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1732,1.0793106896893,0.405439613521973,SC,2023-10-24,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1
1733,0.239250738932007,0.169563881549599,SC,2023-10-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1734,0.897351593504715,0.417712976654412,SC,2023-10-26,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
1735,0.84783049583513,0.409525313485583,SC,2023-10-27,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1736,0.879185543745428,0.6246111164146,SC,2023-10-28,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
1737,NA,NA,SC,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1738,0.975444970081521,0.4926542565363395,SC,2023-10-30,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
1739,NA,NA,SC,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1740,0.572594386232267,0.339211383427172,SC,2023-11-01,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
1741,0.508063412424656,0.3214922169400865,SC,2023-11-02,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
1742,1.133195796216,0.466984019772783,SC,2023-11-03,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0
1743,1.4411773826112,0.484483448493605,SC,2023-11-04,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
1744,1.44016750642451,0.4866995323586195,SC,2023-11-05,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
1745,2.44039979531018,0.51321285204892,SC,2023-11-06,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0
1746,2.2721506914612,0.491196082221336,SC,2023-11-07,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0
1747,0.888585117340183,0.3201231527397645,SC,2023-11-08,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0
1748,0.787162401294974,0.400725540528136,SC,2023-11-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1749,0.580714388153779,0.3432687465081415,SC,2023-11-10,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
1750,NA,NA,SC,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1751,NA,NA,SC,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1752,2.19118286744723,0.215358271215407,SC,2023-11-13,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0
1753,1.50542639018095,0.516454270787515,SC,2023-11-14,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
1754,1.88205939825406,0.574630298490085,SC,2023-11-15,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1
1755,1.1969506705634,0.418517532672781,SC,2023-11-16,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1
1756,1.21945613434237,0.4264154357657535,SC,2023-11-17,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0
1757,NA,NA,SC,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1758,0.397964207689825,0.322627927964245,SC,2023-11-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1759,4.31214608034702,0.550563472754165,SC,2023-11-20,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1
1760,NA,NA,SC,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1761,NA,NA,SC,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1762,NA,NA,SC,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1763,1.28472204354264,0.460910604980892,SC,2023-11-24,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
1764,NA,NA,SC,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1765,NA,NA,SD,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1766,0.617291421234026,0.432432657216288,SD,2023-10-16,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
1767,0.624352589544491,0.4354373834805705,SD,2023-10-17,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
1768,NA,NA,SD,2023-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1769,0.258287764705159,0.1815609546391185,SD,2023-10-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1770,NA,NA,SD,2023-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1771,NA,NA,SD,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1772,NA,NA,SD,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1773,NA,NA,SD,2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1774,0.239837524420731,0.171278539358543,SD,2023-10-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1775,NA,NA,SD,2023-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1776,NA,NA,SD,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1777,0.671720951526298,0.4646713523063195,SD,2023-10-27,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1778,NA,NA,SD,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1779,NA,NA,SD,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1780,NA,NA,SD,2023-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1781,NA,NA,SD,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1782,NA,NA,SD,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1783,0.607089720556897,0.1630439964175035,SD,2023-11-02,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
1784,0.677452759123851,0.4822380782207255,SD,2023-11-03,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
1785,NA,NA,SD,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1786,0.74836139884981,0.520260998365685,SD,2023-11-05,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1787,0.88135995367944,0.621521288198555,SD,2023-11-06,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
1788,0.691206509317851,0.4911960822213365,SD,2023-11-07,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
1789,0.779744212068527,0.54993105290881,SD,2023-11-08,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
1790,0.249732083813045,0.181112276270321,SD,2023-11-09,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
1791,0.251029709611249,0.18744619088759,SD,2023-11-10,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1792,0.263551085797556,0.195155468873843,SD,2023-11-11,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1793,0.60444286701309,0.3553660845182545,SD,2023-11-12,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
1794,0.730017889357587,0.510950213715025,SD,2023-11-13,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
1795,0.307525165591534,0.2281588090639925,SD,2023-11-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1796,0.313127346327893,0.2429281590497195,SD,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1797,0.324653936379663,0.2597503268316785,SD,2023-11-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1798,1.41194672523422,0.452697519657133,SD,2023-11-17,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0
1799,NA,NA,SD,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1800,NA,NA,SD,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1801,NA,NA,SD,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,0.473836652132785,0.3739750569189615,SD,2023-11-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1803,1.13440413157844,0.4019080714397185,SD,2023-11-22,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
1804,NA,NA,SD,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1805,1.26531828466348,0.460910604980892,SD,2023-11-24,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0
1806,NA,NA,SD,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1807,0.265056912059659,0.1913154509176315,TN,2023-10-15,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
1808,1.64903605146721,0.4339807792699815,TN,2023-10-16,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1
1809,1.53604240391519,0.4575234002026865,TN,2023-10-17,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0
1810,1.47845420665176,0.344915638397105,TN,2023-10-18,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0
1811,1.4076098042022,0.543787677243415,TN,2023-10-19,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1
1812,2.60334010928274,0.392553422629153,TN,2023-10-20,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0
1813,1.79253342997705,0.340241980437859,TN,2023-10-21,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0
1814,2.02661166215523,0.357789117993534,TN,2023-10-22,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0
1815,2.27616381986251,0.46666684055945,TN,2023-10-23,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0
1816,0.631524445447312,0.171278539358543,TN,2023-10-24,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
1817,0.244090036325983,0.169563881549599,TN,2023-10-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1818,1.3965637541196,0.4618969552721615,TN,2023-10-26,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1819,NA,NA,TN,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1820,0.625225148971508,0.165360029310976,TN,2023-10-28,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
1821,NA,NA,TN,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1822,1.10634108881829,0.367671031436205,TN,2023-10-30,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
1823,1.95209402947455,0.436386290478193,TN,2023-10-31,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0
1824,1.48822841021173,0.4462177654232925,TN,2023-11-01,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1
1825,0.585877984167356,0.3399476176132575,TN,2023-11-02,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
1826,1.04562569555706,0.446961664770881,TN,2023-11-03,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0
1827,1.15183669473311,0.554058329495245,TN,2023-11-04,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
1828,0.608490131498556,0.1664245210735795,TN,2023-11-05,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
1829,1.13717852517014,0.281966372224269,TN,2023-11-06,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0
1830,0.912059059665759,0.321363895652006,TN,2023-11-07,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
1831,0.857512282526484,0.59866892880475,TN,2023-11-08,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
1832,1.20088105355532,0.391162534084529,TN,2023-11-09,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
1833,0.868876634054988,0.61389543788145,TN,2023-11-10,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
1834,NA,NA,TN,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1835,1.09432584715862,0.51724510549999,TN,2023-11-12,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1
1836,1.25270410322998,0.3631542424652165,TN,2023-11-13,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1
1837,NA,NA,TN,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1838,0.731599036707283,0.522993341935495,TN,2023-11-15,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
1839,0.870634572242992,0.619073140060605,TN,2023-11-16,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
1840,1.16774589394329,0.57416834583104,TN,2023-11-17,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0
1841,0.883634572914814,0.4561082426935035,TN,2023-11-18,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0
1842,NA,NA,TN,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1843,2.25984760576237,0.3474680095971625,TN,2023-11-20,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0
1844,1.25252148846734,0.6143344115824,TN,2023-11-21,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1
1845,1.99265444043956,0.4672112893860875,TN,2023-11-22,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0
1846,0.547309600452119,0.4309880808416165,TN,2023-11-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1847,1.05075495716173,0.550407414670845,TN,2023-11-24,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
1848,1.69105960693391,0.56044585747209,TN,2023-11-25,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0
1849,NA,NA,TX,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850,1.4127282935238,0.542514953465085,TX,2023-10-16,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0
1851,1.05385499514626,0.51790333636869,TX,2023-10-17,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1
1852,1.23944164450004,0.263987287352591,TX,2023-10-18,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
1853,0.872243538884113,0.316613300627658,TX,2023-10-19,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
1854,0.658983237506932,0.1793107827651735,TX,2023-10-20,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
1855,NA,NA,TX,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856,0.839127110203809,0.59111094490787,TX,2023-10-22,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1857,1.33388006399126,0.470210358136762,TX,2023-10-23,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0
1858,1.38374083690811,0.456204878123562,TX,2023-10-24,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
1859,1.45579968702082,0.4432146570755685,TX,2023-10-25,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
1860,0.868397881082001,0.313886600129732,TX,2023-10-26,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
1861,0.56626347063324,0.3371509411087665,TX,2023-10-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1862,NA,NA,TX,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863,NA,NA,TX,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864,0.801994135400303,0.2408298278737985,TX,2023-10-30,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
1865,0.8571557026671,0.599985557045245,TX,2023-10-31,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
1866,1.41407650886776,0.311757177024919,TX,2023-11-01,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0
1867,0.672042011318948,0.2809797438813395,TX,2023-11-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1868,1.11450397388039,0.4068285998962295,TX,2023-11-03,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
1869,NA,NA,TX,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1870,0.228232233384493,0.1664245210735795,TX,2023-11-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1871,1.90216983535919,0.4298863784879325,TX,2023-11-06,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0
1872,2.06592755017438,0.554558159834605,TX,2023-11-07,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0
1873,1.38886535609227,0.323802517643392,TX,2023-11-08,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0
1874,1.65827096202641,0.35157250738123,TX,2023-11-09,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0
1875,1.91265961154473,0.2589097598583965,TX,2023-11-10,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0
1876,0.638156536619364,0.361826743147498,TX,2023-11-11,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1877,0.70486111859405,0.2044058870434345,TX,2023-11-12,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1878,3.76714875248358,0.486877716413164,TX,2023-11-13,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0
