...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22C_50_CI,other_50_CI,X21L_50_CI,X22A_95_CI,X22B_95_CI,X22C_95_CI,other_95_CI,X21L_95_CI
284,0.890334827182266,0.0794714914711385,CT,2022-08-10,1,1,0,1,1,1,0,0,1,1
285,1.23121365477718,0.104450294995411,CT,2022-08-11,1,1,1,1,1,0,0,0,1,1
286,1.49042893536549,0.1220621372676215,CT,2022-08-12,0,0,1,1,1,0,0,1,1,1
287,0.879793688022563,0.0764051804254605,CT,2022-08-13,1,1,0,1,1,0,0,0,1,1
288,2.67458395405233,0.183834032642754,CT,2022-08-14,0,0,1,1,1,0,0,1,1,1
289,0.565071658588724,0.090615284596559,CT,2022-08-15,1,1,1,1,1,0,0,1,1,1
290,3.42200923924776,0.143696902898436,CT,2022-08-16,0,0,1,1,1,0,0,1,1,1
291,2.25375842514272,0.1208985772786775,CT,2022-08-17,0,0,1,1,1,0,0,1,1,1
292,0.766070534086893,0.085544537825467,CT,2022-08-18,1,1,1,1,1,0,0,1,1,1
293,6.98134261361342,0.200645591651766,CT,2022-08-19,0,0,1,0,1,0,0,1,0,1
294,4.56374769949136,0.2453359646836105,CT,2022-08-20,0,0,1,1,1,0,0,1,1,1
295,2.15208320956699,0.2400325975178745,DC,2022-07-10,0,1,0,1,1,0,0,0,1,1
296,1.2066510808384,0.24520933814862,DC,2022-07-11,1,1,1,1,1,1,0,0,1,0
297,1.36267121896666,0.1743434824821305,DC,2022-07-12,0,1,1,1,0,1,1,0,1,0
298,1.2491918781695,0.1590999704591355,DC,2022-07-13,1,1,1,1,1,0,0,0,1,1
299,2.30193968144032,0.144370016279366,DC,2022-07-14,0,0,1,1,1,0,0,0,1,1
300,0.928389448399439,0.1033230631322605,DC,2022-07-15,1,1,1,1,1,0,1,0,1,1
301,0.692173690965824,0.0373781435590524,DC,2022-07-16,1,1,1,1,1,0,0,0,1,1
302,0.469482721174486,0.127839096856871,DC,2022-07-17,1,1,1,1,1,0,0,1,1,1
303,0.731660110488084,0.179469080729561,DC,2022-07-18,1,1,1,1,1,1,1,1,1,1
304,0.793645300610338,0.2194318866402225,DC,2022-07-19,1,1,1,1,1,0,0,1,1,0
305,0.533283719151577,0.171274753206917,DC,2022-07-20,1,1,1,1,1,0,0,1,1,1
306,1.26032617323701,0.228811389508269,DC,2022-07-21,1,0,1,1,1,0,0,1,1,1
307,1.55733722073771,0.2346351264127575,DC,2022-07-22,0,0,1,1,1,0,0,0,1,1
308,0.619351210981504,0.141008530675267,DC,2022-07-23,1,1,1,1,1,1,1,1,1,1
309,1.27415251620703,0.1842181545233665,DC,2022-07-24,1,1,1,1,0,0,1,0,1,0
310,0.290560591037435,0.0198375021792962,DC,2022-07-25,1,1,1,1,1,0,0,1,1,1
311,0.281458065389145,0.01858613407989905,DC,2022-07-26,1,1,1,1,1,1,0,0,1,1
312,1.7741191999823,0.240147434587103,DC,2022-07-27,0,0,1,1,1,0,0,1,1,1
313,0.340758021647171,0.0996688857671645,DC,2022-07-28,1,1,1,1,1,1,0,0,1,1
314,0.794017713836698,0.166753405761345,DC,2022-07-29,1,1,1,1,1,0,0,1,1,1
315,0.341462111752694,0.123565088748133,DC,2022-07-30,1,1,1,1,1,1,1,1,1,1
316,0.622430648475405,0.0135897674482263,DC,2022-07-31,1,1,1,1,1,0,0,1,1,1
317,0.877222232300689,0.168183963828028,DC,2022-08-01,1,1,1,1,1,1,1,1,1,1
318,3.61933817071675,0.256797312123748,DC,2022-08-02,0,0,1,1,1,0,0,1,1,1
319,3.78274724247407,0.4059676079024955,DC,2022-08-03,0,0,1,1,1,0,0,1,1,1
320,0.342311066550642,0.0107125211429588,DC,2022-08-04,1,1,1,1,1,0,0,1,1,1
321,2.08677803330608,0.543906115240265,DC,2022-08-05,0,0,1,1,1,0,0,1,1,1
322,NA,NA,DC,2022-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,0.346159065360724,0.110444515823997,DC,2022-08-07,1,1,1,1,1,1,1,1,1,1
324,0.472334900154746,0.082750445012348,DC,2022-08-08,1,1,1,1,1,0,0,1,1,1
325,0.0883604599554218,0.00804919501032105,DC,2022-08-09,1,1,1,1,1,0,0,1,1,1
326,1.24461639239524,0.1912483411539105,DC,2022-08-10,0,0,1,1,1,0,0,1,1,1
327,2.4174906630051902,0.207436147297117,DC,2022-08-11,0,0,1,0,1,0,0,1,0,1
328,0.339545347649104,0.0590346047022165,DC,2022-08-12,1,1,1,1,1,1,1,1,1,1
329,1.01168684479579,0.116202179304687,DC,2022-08-13,1,1,1,0,1,0,0,1,0,1
330,1.00329369514465,0.108168183777146,DC,2022-08-14,1,1,1,0,1,0,1,1,0,1
331,0.888859353459928,0.098566135976458,DC,2022-08-15,1,1,0,1,1,1,0,0,1,1
332,0.733024037652972,0.105753366871944,DC,2022-08-16,1,1,1,1,1,0,0,1,1,1
333,0.487215414249364,0.00518575014088465,DC,2022-08-17,1,1,1,1,1,1,1,1,1,1
334,1.62525550482423,0.1520072885684495,DC,2022-08-18,1,0,1,0,1,0,1,1,0,1
335,0.422769238761714,0.100628080924481,DC,2022-08-19,1,1,1,1,1,1,1,1,1,1
336,0.933293888051735,0.293520436167238,DC,2022-08-20,0,0,1,1,1,0,0,1,1,1
337,0.676870484257775,0.175228242928101,DE,2022-07-10,1,1,1,1,1,1,0,0,1,1
338,1.9686437670261001,0.262179122349216,DE,2022-07-11,0,1,0,1,0,0,1,0,1,0
339,1.2666023274524,0.16564005085584,DE,2022-07-12,1,1,1,1,1,1,0,0,1,1
340,1.39592190040326,0.2800552703347385,DE,2022-07-13,1,1,1,0,0,0,0,0,0,0
341,1.58871153484365,0.252170010490268,DE,2022-07-14,1,0,1,1,0,0,0,0,1,1
342,1.64981791878999,0.206152342516708,DE,2022-07-15,1,1,0,1,1,0,0,0,1,1
343,0.862925457851486,0.1328873898459825,DE,2022-07-16,1,1,1,1,1,0,1,0,1,1
344,2.46572008905226,0.265134363795336,DE,2022-07-17,1,0,0,1,1,0,0,0,1,1
345,1.55702695586747,0.226706696073906,DE,2022-07-18,1,1,0,1,1,0,0,0,1,1
346,1.87656355427498,0.305660162912696,DE,2022-07-19,0,0,1,1,1,0,0,1,1,1
347,1.05886890942718,0.0278945040607026,DE,2022-07-20,1,0,1,1,1,1,1,1,1,1
348,1.05935028270266,0.1548040760081415,DE,2022-07-21,1,1,1,1,0,0,0,1,1,1
349,2.26780917612883,0.253389891719628,DE,2022-07-22,0,0,0,1,1,0,0,1,1,0
350,1.05088171986451,0.07000191157406,DE,2022-07-23,1,0,1,1,1,1,1,1,1,1
351,1.2646408153048,0.1842181545233665,DE,2022-07-24,1,1,1,1,0,0,0,0,1,0
352,2.01128173793436,0.096407799398166,DE,2022-07-25,0,1,0,1,1,0,1,0,1,1
353,0.749364923131732,0.170735435904375,DE,2022-07-26,1,1,1,1,1,1,0,0,1,1
354,0.959518441268267,0.20302777805183,DE,2022-07-27,0,1,1,1,1,0,1,0,1,1
355,1.10643859154346,0.0801159002060105,DE,2022-07-28,0,1,1,1,1,1,0,0,1,1
356,0.759874941814212,0.1536051479721325,DE,2022-07-29,1,1,1,1,1,0,0,1,1,1
357,0.561552198049211,0.0948494529956965,DE,2022-07-30,1,1,1,1,1,0,0,1,1,1
358,1.1938586108237,0.070232914015845,DE,2022-07-31,0,1,1,1,1,1,0,0,1,1
359,0.776513275125291,0.154057539992173,DE,2022-08-01,1,1,1,1,1,0,0,1,1,1
360,0.369161639498939,0.077316848278985,DE,2022-08-02,1,1,1,1,1,1,1,1,1,1
361,1.61122966467896,0.05793047434159,DE,2022-08-03,0,1,1,1,0,0,0,1,1,0
362,0.537399867579727,0.110093900044813,DE,2022-08-04,1,1,1,1,1,1,1,1,1,1
363,1.21935306599136,0.151407586257652,DE,2022-08-05,0,1,1,1,1,0,0,1,1,1
364,0.793646611964152,0.1439029277685245,DE,2022-08-06,1,1,1,1,1,0,0,1,1,1
365,0.732209895133105,0.133851900512483,DE,2022-08-07,1,1,1,1,1,1,1,1,1,1
366,0.476494685863132,0.0901739307993,DE,2022-08-08,1,1,1,1,1,0,0,1,1,1
367,0.912484817261009,0.107438799622405,DE,2022-08-09,1,1,0,1,1,0,1,0,1,1
368,0.477495718690498,0.0076110956011432,DE,2022-08-10,1,1,1,1,1,1,1,1,1,1
369,1.13820996816235,0.17340659611898,DE,2022-08-11,0,0,1,1,1,1,1,1,1,1
370,0.38928496297852,0.1112574173992665,DE,2022-08-12,1,1,1,1,1,1,1,1,1,1
371,0.839574354338751,0.286432979429361,DE,2022-08-13,0,0,1,1,1,1,1,1,1,1
372,0.0335184638880232,0.00610340954197015,DE,2022-08-14,1,1,1,1,1,0,0,1,1,1
373,2.17732297105787,0.201554376597719,DE,2022-08-15,0,0,1,1,1,0,0,1,1,1
374,0.322117006985831,0.082962606596292,DE,2022-08-16,1,1,1,1,1,0,0,1,1,1
375,0.303788541465237,0.0765419935425235,DE,2022-08-17,1,1,1,1,1,0,0,1,1,1
376,6.61084120690004,0.434945313059418,DE,2022-08-18,0,0,1,1,1,0,0,1,1,1
377,1.6932163701102,0.141037158288523,DE,2022-08-19,0,0,1,1,1,0,0,1,1,1
378,1.16255424644475,0.106803711121604,DE,2022-08-20,1,1,0,1,1,0,0,1,1,1
379,13.547596150628,0.274557680176435,FL,2022-07-10,0,0,1,0,1,0,0,0,0,0
380,7.19984083045015,0.235239687354325,FL,2022-07-11,1,0,0,0,0,1,0,0,0,0
381,8.72492370914522,0.2457063688424605,FL,2022-07-12,0,0,0,1,0,0,0,0,1,0
382,5.34424021322631,0.232083204910066,FL,2022-07-13,1,0,1,1,0,0,0,0,1,0
383,14.7095259365746,0.2392678278357795,FL,2022-07-14,0,0,1,1,0,0,0,0,1,0
384,23.4603050661576,0.273753202249196,FL,2022-07-15,0,0,0,0,0,0,0,0,0,0
385,6.11063849139584,0.1987101985144815,FL,2022-07-16,0,1,1,1,1,0,0,0,1,0
386,4.46448193427045,0.17303860135936,FL,2022-07-17,0,1,0,1,0,0,1,0,1,0
387,15.5096658164834,0.2041993907110225,FL,2022-07-18,1,0,0,1,0,1,0,0,1,0
388,7.29192961996949,0.183523185818123,FL,2022-07-19,0,0,1,0,1,0,0,0,0,0
389,3.65829101515664,0.180115894228934,FL,2022-07-20,1,1,0,0,1,0,0,0,0,1
390,3.44200386875867,0.1601574438282485,FL,2022-07-21,0,1,0,1,0,0,0,0,1,1
391,9.09151870382992,0.175554490083688,FL,2022-07-22,0,0,1,0,0,0,0,1,0,0
392,12.9168457825252,0.1845310274033135,FL,2022-07-23,0,0,0,1,0,0,0,0,1,0
393,4.47951324891531,0.1580120139816155,FL,2022-07-24,0,0,1,0,1,0,0,0,0,0
394,7.74854156910792,0.1524141647617265,FL,2022-07-25,0,0,1,1,0,0,0,0,1,0
395,2.1053735702869,0.145223074631914,FL,2022-07-26,1,1,0,1,0,1,0,0,1,1
396,118.445874058489,0.298507770139227,FL,2022-07-27,0,0,0,1,0,0,0,0,1,0
397,3.68198069566405,0.1453237828906825,FL,2022-07-28,0,0,1,1,0,0,0,0,1,0
398,14.5184979429825,0.1626124394582425,FL,2022-07-29,0,0,0,0,0,0,0,0,0,0
399,5.75412970060512,0.1401167706929155,FL,2022-07-30,0,0,1,1,1,0,0,1,1,1
400,7.6595852140979,0.1472496104302775,FL,2022-07-31,0,0,0,1,0,0,0,0,1,0
401,23.0010215528924,0.157110222551105,FL,2022-08-01,0,0,1,0,0,0,0,0,0,0
402,14.4676850931429,0.167093698457962,FL,2022-08-02,0,0,0,0,0,0,0,0,0,0
403,8.56945317064446,0.138340013913276,FL,2022-08-03,0,0,0,1,1,0,0,0,1,1
404,1.42361038739917,0.10157549613894,FL,2022-08-04,1,1,1,1,1,0,0,1,1,1
405,13.5310078492124,0.165561370156864,FL,2022-08-05,0,0,1,1,0,0,0,0,1,0
406,1.3730118800549,0.118483377980635,FL,2022-08-06,0,1,1,1,1,1,1,1,1,1
407,7.88936757747042,0.172073714029828,FL,2022-08-07,0,0,0,1,1,0,0,0,1,1
408,5.63191914748596,0.138133127839748,FL,2022-08-08,1,0,0,1,0,0,0,0,1,0
409,2.06326026006574,0.1044722708121695,FL,2022-08-09,0,1,1,1,1,0,0,0,1,1
410,3.01305252460982,0.1018459979242735,FL,2022-08-10,0,0,1,1,1,0,0,0,1,1
411,24.4361799328031,0.156463128583105,FL,2022-08-11,0,0,0,1,1,0,0,0,1,1
412,19.2947251997064,0.148791619553016,FL,2022-08-12,0,0,0,1,0,0,0,0,1,0
413,7.67453202045909,0.1342173959965025,FL,2022-08-13,0,0,0,1,0,0,0,0,1,0
414,4.00155059395338,0.1227687123594375,FL,2022-08-14,0,0,1,0,1,0,0,1,0,1
415,2.1461239588513,0.0886473189597875,FL,2022-08-15,1,1,1,0,1,0,0,0,0,1
416,1.8618761938712,0.0865551899771085,FL,2022-08-16,1,1,1,0,1,1,0,1,0,1
417,5.29386168914698,0.117883283146542,FL,2022-08-17,0,0,1,1,0,0,0,0,1,0
418,22.9032507626069,0.1448047785892815,FL,2022-08-18,0,0,1,0,1,0,0,1,0,1
419,18.6018028200275,0.1378620317301405,FL,2022-08-19,0,0,1,0,1,0,0,0,0,1
420,2.19888588902228,0.088994958023442,FL,2022-08-20,0,0,1,1,1,0,0,0,1,1
421,6.17288777065278,0.2699789622568875,GA,2022-07-10,0,0,1,1,0,0,0,0,1,0
422,7.238126997311,0.287594645005394,GA,2022-07-11,0,0,0,1,0,0,0,0,1,0
423,9.60709375896726,0.253066946078188,GA,2022-07-12,0,0,1,1,1,0,0,0,1,1
424,1.31568649917114,0.2091153661517745,GA,2022-07-13,1,1,1,0,1,1,0,1,0,1
425,4.3144215477139,0.153011488708638,GA,2022-07-14,0,0,0,1,1,0,0,1,1,1
426,2.83209575366369,0.2445203814202885,GA,2022-07-15,0,0,1,1,1,0,0,1,1,0
427,6.44287567568662,0.2284289369836675,GA,2022-07-16,0,0,1,1,0,0,0,0,1,0
428,1.81121654010484,0.1945506013224145,GA,2022-07-17,1,1,1,1,0,0,0,0,1,0
429,2.08949410394368,0.2081312277824415,GA,2022-07-18,1,0,1,1,0,0,1,0,1,0
430,10.1419243003923,0.223198620640547,GA,2022-07-19,0,0,1,0,0,0,0,0,0,1
431,2.43121925759795,0.120683752125995,GA,2022-07-20,0,0,1,1,1,0,0,0,1,1
432,2.36873110415314,0.1958035342358905,GA,2022-07-21,1,0,0,1,1,0,0,0,1,1
433,6.05774574434115,0.24244382305423,GA,2022-07-22,0,0,1,1,1,0,0,0,1,1
434,8.85711033883446,0.257085183340022,GA,2022-07-23,0,0,0,1,0,0,0,0,1,0
435,2.33589047255551,0.154075256800287,GA,2022-07-24,1,1,1,1,0,0,0,0,1,0
436,2.2664247051396,0.1345953980420985,GA,2022-07-25,0,1,0,1,1,0,0,0,1,1
437,8.26566990548099,0.2356150096619855,GA,2022-07-26,0,0,0,1,0,0,0,0,1,0
438,1.20927289802245,0.122991554832148,GA,2022-07-27,1,1,1,0,1,0,0,0,0,1
439,6.96091782625832,0.18318118106814749,GA,2022-07-28,0,0,1,0,1,0,0,0,0,1
440,3.46798483532369,0.199970028785029,GA,2022-07-29,1,0,0,0,1,0,0,0,0,1
441,5.31775068314981,0.193785160053051,GA,2022-07-30,1,0,0,1,0,0,0,0,1,0
442,2.0545236236104,0.1524042746826505,GA,2022-07-31,1,0,1,0,0,1,0,1,0,0
443,15.7695772803192,0.1912135014491335,GA,2022-08-01,0,0,0,1,1,0,0,0,1,1
444,7.11951931755719,0.1676967196727535,GA,2022-08-02,0,0,1,0,0,0,0,1,0,0
445,3.70941628664233,0.1446654947589875,GA,2022-08-03,1,0,0,0,1,0,0,1,0,1
446,7.27733662840695,0.1679177187485775,GA,2022-08-04,0,0,0,1,1,0,0,0,1,1
447,18.7006483583597,0.2271882251687515,GA,2022-08-05,0,0,0,1,1,0,0,0,1,1
448,1.17369213354907,0.126873240964253,GA,2022-08-06,1,1,1,1,1,0,0,0,1,1
449,7.23356911688475,0.282271442769036,GA,2022-08-07,0,0,1,1,1,0,0,0,1,1
450,4.6540022715258,0.131518984904571,GA,2022-08-08,0,0,1,0,1,0,0,1,0,1
451,11.2550254942473,0.2006004101967195,GA,2022-08-09,0,0,1,1,1,0,0,1,1,1
452,10.0236882573658,0.1858205657559325,GA,2022-08-10,0,0,0,1,1,0,0,0,1,1
453,7.22053033939966,0.148853395325953,GA,2022-08-11,0,0,0,1,1,0,0,0,1,1
454,7.97639819635061,0.204029260780512,GA,2022-08-12,0,0,1,0,1,0,0,1,0,1
455,14.1316537977807,0.1780513216080075,GA,2022-08-13,0,0,1,1,1,0,0,1,1,1
456,14.5218852455765,0.1891806670388545,GA,2022-08-14,0,0,1,0,1,0,0,0,0,1
457,19.1221516556337,0.179137028839838,GA,2022-08-15,0,0,0,1,1,0,0,0,1,1
458,15.2951407722583,0.190304211803411,GA,2022-08-16,0,0,1,0,1,0,0,1,0,1
459,13.5072982882563,0.1954690658785885,GA,2022-08-17,0,0,1,1,1,0,0,1,1,1
460,12.453527309641,0.160848006128897,GA,2022-08-18,0,0,0,1,1,0,0,0,1,1
461,6.82329648228223,0.1599540832855085,GA,2022-08-19,0,0,0,0,1,0,0,0,0,1
462,6.13862736042673,0.16502902410242,GA,2022-08-20,0,0,1,0,1,0,0,0,0,1
463,0.493273140034812,0.2491174412898855,HI,2022-07-10,1,1,1,1,1,1,1,1,1,1
464,2.50388743261229,0.111146440910892,HI,2022-07-11,0,0,0,0,1,0,0,0,0,1
465,1.90269693346525,0.31368883045259,HI,2022-07-12,1,1,1,0,1,1,0,0,0,1
466,0.854009826730394,0.2113589521687205,HI,2022-07-13,1,1,1,1,1,1,1,1,1,1
467,1.46247267042578,0.043568359141071,HI,2022-07-14,1,0,1,1,1,0,0,0,1,1
468,1.7989279087708,0.0403318590079491,HI,2022-07-15,0,0,1,1,1,1,1,1,1,1
469,3.8455352627207,0.331723885312365,HI,2022-07-16,1,0,0,1,1,0,0,0,1,1
470,0.161422250543256,0.0346807313528549,HI,2022-07-17,1,1,1,1,1,1,1,1,1,1
471,0.613361641597869,0.1058422315332205,HI,2022-07-18,1,1,1,1,1,1,1,1,1,1
472,1.22255687622268,0.15296884691249,HI,2022-07-19,1,1,1,0,1,0,0,1,0,1
473,1.48374274976816,0.417611042098147,HI,2022-07-20,1,0,0,1,0,1,0,0,1,0
474,1.07735599796289,0.127904250545059,HI,2022-07-21,1,1,1,1,0,0,1,1,1,0
475,1.28631250929882,0.02426220752707775,HI,2022-07-22,1,0,1,1,1,1,1,1,1,1
476,1.85077247921882,0.3901447747805265,HI,2022-07-23,0,0,1,1,1,0,0,0,1,1
477,0.446629372557488,0.02119325849782495,HI,2022-07-24,1,1,1,1,1,1,1,1,1,1
478,0.0279782778124913,0.0198375021792962,HI,2022-07-25,1,1,1,1,1,1,1,1,1,1
479,0.531221684513158,0.01858613407989905,HI,2022-07-26,1,1,1,1,1,0,0,1,1,1
480,0.766202387871368,0.01742949537546475,HI,2022-07-27,1,1,1,1,1,1,1,1,1,1
481,0.358561065712537,0.141323868184434,HI,2022-07-28,1,1,1,1,1,1,1,1,1,1
482,0.403973721389382,0.084178805112094,HI,2022-07-29,1,1,1,1,1,0,0,1,1,1
483,0.713984961745612,0.148358120226648,HI,2022-07-30,1,1,1,1,1,0,0,0,1,1
484,0.885694409334678,0.398842700610892,HI,2022-07-31,0,0,1,1,1,0,0,1,1,1
485,0.0179065882477824,0.0127933016336255,HI,2022-08-01,1,1,1,1,1,1,1,1,1,1
486,0.123872893817619,0.01205122506270725,HI,2022-08-02,1,1,1,1,1,0,0,1,1,1
487,0.89622881980565,0.184786886309185,HI,2022-08-03,1,1,0,1,1,0,1,0,1,1
488,0.935442535789481,0.4082380367503765,HI,2022-08-04,0,0,1,1,1,0,0,1,1,1
489,0.0497259252015086,0.01010811582391115,HI,2022-08-05,1,1,1,1,1,1,1,1,1,1
490,0.0144818721226821,0.00954245031825025,HI,2022-08-06,1,1,1,1,1,1,1,1,1,1
491,0.452802498430799,0.1442551825962545,HI,2022-08-07,1,1,1,1,1,0,0,1,1,1
492,0.0912361995057224,0.0085155871428269,HI,2022-08-08,1,1,1,1,1,1,1,1,1,1
493,0.81575673580581,0.28189981216431,HI,2022-08-09,0,1,1,1,1,1,1,1,1,1
494,0.0105186093324979,0.0076110956011432,HI,2022-08-10,1,1,1,1,1,1,1,1,1,1
495,0.00946729711481352,0.007199247909921,HI,2022-08-11,1,1,1,1,1,1,1,1,1,1
496,1.6942487580664,0.2853334597227665,HI,2022-08-12,0,0,1,1,1,0,0,1,1,1
497,0.354363882122115,0.099775679848141,HI,2022-08-13,1,1,1,1,1,1,1,1,1,1
498,0.632154342360026,0.174947501487715,HI,2022-08-14,1,1,1,1,1,0,0,1,1,1
499,0.0290435385706451,0.005779508360378,HI,2022-08-15,1,1,1,1,1,1,1,1,1,1
500,0.0630473130241353,0.00547402165907375,HI,2022-08-16,1,1,1,1,1,1,1,1,1,1
501,0.896343862887262,0.2906107237474405,HI,2022-08-17,0,0,1,1,1,0,0,1,1,1
502,1.24046061123152,0.86497703642428,HI,2022-08-18,0,0,1,1,1,0,0,1,1,1
503,0.00669842253056431,0.004656522184882415,HI,2022-08-19,1,1,1,1,1,1,1,1,1,1
504,0.497030632499085,0.03910642673368365,HI,2022-08-20,1,1,1,1,1,1,1,1,1,1
505,2.71964646136138,0.267080284530008,IA,2022-07-10,0,1,1,1,0,0,0,0,1,0
506,1.7973524585057301,0.192246661473824,IA,2022-07-11,1,1,1,1,1,0,0,0,1,1
507,1.89759363005326,0.1971761845195855,IA,2022-07-12,1,1,0,1,1,0,0,0,1,1
508,2.77103316538616,0.270067796870821,IA,2022-07-13,1,0,0,1,0,1,0,1,1,0
509,2.37601070076447,0.1208473014332815,IA,2022-07-14,1,0,0,1,1,0,0,0,1,1
510,2.311915400001,0.2655981582224525,IA,2022-07-15,0,0,1,1,1,0,0,1,1,1
511,1.47448609936295,0.226935841949955,IA,2022-07-16,1,1,1,0,0,0,1,0,0,0
512,1.70660069583588,0.099891587205666,IA,2022-07-17,1,0,0,1,1,0,0,0,1,1
513,1.0997702424776299,0.1678709681141455,IA,2022-07-18,1,1,1,1,1,0,0,0,1,1
514,3.02012190468657,0.213925449114959,IA,2022-07-19,1,0,1,1,0,0,1,0,1,0
515,1.46813182874652,0.192384534721903,IA,2022-07-20,1,1,0,1,1,0,0,1,1,1
516,1.90331186493218,0.2177929633643005,IA,2022-07-21,0,0,1,1,1,0,0,0,1,1
517,1.36002053322751,0.209278812150311,IA,2022-07-22,1,1,1,1,0,0,0,0,1,0
518,1.53401106638812,0.1347714903093715,IA,2022-07-23,0,1,0,1,1,0,0,1,1,1
519,0.402815120387896,0.101035629930748,IA,2022-07-24,1,1,1,1,1,0,0,1,1,1
520,4.67406796798598,0.213973170809071,IA,2022-07-25,1,0,0,0,1,1,0,0,0,1
521,3.18615200121683,0.2047082359350085,IA,2022-07-26,0,0,1,1,1,0,0,0,1,1
522,3.93013734718975,0.2549334802715205,IA,2022-07-27,0,0,0,1,1,1,0,0,1,1
523,1.67687888685463,0.102340033240442,IA,2022-07-28,0,1,0,1,1,0,1,0,1,1
524,0.713242989485592,0.1459252307461465,IA,2022-07-29,1,1,1,1,1,1,0,0,1,1
525,5.15623766562507,0.341803920466647,IA,2022-07-30,0,0,1,1,1,0,0,1,1,1
526,3.27154343015326,0.196774507534541,IA,2022-07-31,0,0,1,1,0,0,0,1,1,0
527,2.41177685971452,0.1482405678613925,IA,2022-08-01,1,0,1,1,0,0,0,0,1,0
528,0.891170614969361,0.1047305891176045,IA,2022-08-02,1,1,1,1,1,1,1,1,1,1
529,0.951526381666636,0.0833745029527785,IA,2022-08-03,1,1,1,1,1,1,0,0,1,1
530,0.564076276129242,0.0798473934225095,IA,2022-08-04,1,1,1,1,1,0,0,0,1,1
531,2.02058448147277,0.173310236323483,IA,2022-08-05,0,0,1,1,1,0,1,0,1,1
532,1.09783363767437,0.1368313236921945,IA,2022-08-06,0,1,1,1,1,0,0,1,1,1
533,1.12568739633479,0.13510381805153,IA,2022-08-07,1,1,1,1,0,1,0,0,1,0
534,5.81797112036145,0.183497752120984,IA,2022-08-08,0,0,1,1,1,0,0,0,1,0
535,0.9282495617568,0.0689048877112075,IA,2022-08-09,1,1,1,1,1,0,0,0,1,1
536,0.742826224665579,0.086312772266615,IA,2022-08-10,1,1,1,1,1,0,0,1,1,1
537,0.576349366787878,0.04677242605493505,IA,2022-08-11,1,1,1,1,1,0,0,1,1,1
538,0.685681376672727,0.1112574173992665,IA,2022-08-12,1,1,1,1,1,0,0,1,1,1
539,0.829796297044574,0.126441008359744,IA,2022-08-13,1,1,1,1,1,1,1,1,1,1
540,0.845749227089456,0.00610340954197015,IA,2022-08-14,1,1,1,1,1,0,0,1,1,1
541,1.13400610641686,0.061339161276704,IA,2022-08-15,1,1,1,1,1,0,0,0,1,1
542,0.850975375395835,0.0936506872772875,IA,2022-08-16,1,1,1,1,1,0,0,1,1,1
543,1.73572361792713,0.1278759761143985,IA,2022-08-17,1,0,0,1,0,0,0,0,1,0
544,1.03283174287168,0.00491358969455554,IA,2022-08-18,1,0,1,1,1,1,1,1,1,1
545,3.03496906024838,0.1439700751939775,IA,2022-08-19,0,0,1,1,1,0,0,1,1,1
546,1.01646294378071,0.1079237774174795,IA,2022-08-20,1,1,1,0,1,0,1,1,0,1
547,1.3925658900066,0.636328773597025,ID,2022-07-10,1,0,0,1,1,0,1,0,1,1
548,1.45013917304283,0.3129790878691285,ID,2022-07-11,1,0,1,1,0,0,0,0,1,0
549,0.489018061327556,0.24889819391863,ID,2022-07-12,1,1,1,1,1,0,1,1,1,0
550,1.04001975644139,0.04711643822431075,ID,2022-07-13,1,0,1,1,1,1,1,1,1,1
551,1.46363329383536,0.043568359141071,ID,2022-07-14,1,0,1,1,1,0,0,0,1,1
552,1.40744877042925,0.312318611180348,ID,2022-07-15,1,1,0,1,1,0,0,0,1,1
553,0.941422051433666,0.1920109346519525,ID,2022-07-16,1,1,1,1,0,1,0,0,1,0
554,0.460555689113058,0.127839096856871,ID,2022-07-17,1,1,1,1,1,1,0,0,1,1
555,0.911331135470699,0.1127916920306705,ID,2022-07-18,1,1,1,1,1,0,0,1,1,1
556,0.580075672087409,0.02995999830823475,ID,2022-07-19,1,1,1,1,1,0,0,1,1,1
557,0.390225865518958,0.0278945040607026,ID,2022-07-20,1,1,1,1,1,1,0,0,1,1
558,0.248404031747183,0.0260007164902436,ID,2022-07-21,1,1,1,1,1,1,1,1,1,1
559,0.0301281935508329,0.02426220752707775,ID,2022-07-22,1,1,1,1,1,1,1,1,1,1
560,0.21675312667478,0.0226641655065884,ID,2022-07-23,1,1,1,1,1,1,1,1,1,1
561,0.443512779294336,0.02119325849782495,ID,2022-07-24,1,1,1,1,1,0,0,1,1,1
562,0.298409527135394,0.0198375021792962,ID,2022-07-25,1,1,1,1,1,1,1,1,1,1
563,0.631058363337782,0.1050253748327545,ID,2022-07-26,1,1,1,1,1,0,0,1,1,0
564,0.178354803550861,0.01742949537546475,ID,2022-07-27,1,1,1,1,1,0,0,1,1,1
565,0.157562979832747,0.0163589209326255,ID,2022-07-28,1,1,1,1,1,1,0,0,1,1
566,0.0759797301627075,0.01536663790438485,ID,2022-07-29,1,1,1,1,1,1,1,1,1,1
567,1.0779957096659,0.436002401408109,ID,2022-07-30,1,0,0,1,1,1,0,0,1,1
568,0.0669751183141112,0.0135897674482263,ID,2022-07-31,1,1,1,1,1,0,0,1,1,1
569,0.131142141745013,0.0127933016336255,ID,2022-08-01,1,1,1,1,1,0,0,1,1,1
