...1,es_score,brier_score,location,target_date,X22F_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,recombinant_50_CI,other_50_CI,X23A_50_CI,X22F_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,recombinant_95_CI,other_95_CI,X23A_95_CI
1080,2.02158996442224,0.3994136722217195,MS,2023-09-18,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1
1081,0.629058001704385,0.2776022841309805,MS,2023-09-19,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1082,1.57979546839032,0.413422077766465,MS,2023-09-20,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0
1083,2.60400552873526,0.371116963305987,MS,2023-09-21,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0
1084,1.9291188178735,0.3322607730440395,MS,2023-09-22,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
1085,NA,NA,MS,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1086,NA,NA,MS,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1087,1.71164557401121,0.3813666722710365,MS,2023-09-25,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1
1088,3.80366706222181,0.3982353623498655,MS,2023-09-26,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1
1089,3.48212738386095,0.356742310658694,MS,2023-09-27,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1
1090,0.599966810071923,0.416276055720443,MS,2023-09-28,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1091,1.88898309939011,0.377617098512378,MS,2023-09-29,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1
1092,NA,NA,MS,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1093,NA,NA,MT,2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1094,NA,NA,MT,2023-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1095,NA,NA,MT,2023-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1096,NA,NA,MT,2023-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1097,NA,NA,MT,2023-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1098,NA,NA,MT,2023-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1099,NA,NA,MT,2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1100,NA,NA,MT,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1101,NA,NA,MT,2023-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1102,NA,NA,MT,2023-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1103,NA,NA,MT,2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1104,NA,NA,MT,2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1105,NA,NA,MT,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1106,NA,NA,MT,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1107,NA,NA,MT,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1108,NA,NA,MT,2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1109,NA,NA,MT,2023-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1110,NA,NA,MT,2023-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1111,NA,NA,MT,2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1112,NA,NA,MT,2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1113,NA,NA,MT,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1114,NA,NA,MT,2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1115,NA,NA,MT,2023-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1116,NA,NA,MT,2023-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1117,NA,NA,MT,2023-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1118,NA,NA,MT,2023-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1119,NA,NA,MT,2023-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1120,NA,NA,MT,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1121,NA,NA,MT,2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1122,NA,NA,MT,2023-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,NA,NA,MT,2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,NA,NA,MT,2023-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1125,0.551820941810071,0.388431235122121,MT,2023-09-21,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1126,NA,NA,MT,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1127,NA,NA,MT,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128,NA,NA,MT,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1129,NA,NA,MT,2023-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1130,NA,NA,MT,2023-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131,NA,NA,MT,2023-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1132,NA,NA,MT,2023-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1133,NA,NA,MT,2023-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1134,NA,NA,MT,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,0.89189324751885,0.42792756609215,NC,2023-08-20,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1136,1.90151848123364,0.403025979107987,NC,2023-08-21,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
1137,0.87066259861023,0.378364212150761,NC,2023-08-22,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1138,2.27617846386441,0.3894953585223075,NC,2023-08-23,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1139,3.30576026243664,0.374130438583413,NC,2023-08-24,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1
1140,2.86517254189062,0.412123391747804,NC,2023-08-25,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1
1141,0.760544712561126,0.4027682700280625,NC,2023-08-26,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1142,1.08275138778357,0.3677915893334705,NC,2023-08-27,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1
1143,2.50277494886455,0.386909154637096,NC,2023-08-28,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1
1144,2.68549567427988,0.456632120126198,NC,2023-08-29,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0
1145,2.50130480295381,0.4291944655879665,NC,2023-08-30,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0
1146,3.00170782446251,0.440522399202262,NC,2023-08-31,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1
1147,1.12583138938894,0.4001978075428965,NC,2023-09-01,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1
1148,1.0126909946711,0.379828306322504,NC,2023-09-02,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
1149,0.818986993889947,0.4200609684870645,NC,2023-09-03,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0
1150,1.05300223676854,0.3627086626471615,NC,2023-09-04,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
1151,3.41492245290025,0.3957155531997455,NC,2023-09-05,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1
1152,3.0567118282095,0.4342858549359,NC,2023-09-06,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0
1153,4.5694388295725,0.385196053778917,NC,2023-09-07,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0
1154,1.35861620137348,0.329145228481172,NC,2023-09-08,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1
1155,0.74116282394174,0.2979601582821715,NC,2023-09-09,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1156,NA,NA,NC,2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1157,1.61825511544855,0.385894335791091,NC,2023-09-11,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1
1158,4.52321881484478,0.464336270165299,NC,2023-09-12,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1
1159,2.08280597283793,0.420945633865972,NC,2023-09-13,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
1160,3.13422229548491,0.4294014298175335,NC,2023-09-14,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0
1161,1.3390427751064,0.4109424810374405,NC,2023-09-15,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0
1162,NA,NA,NC,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1163,0.703635721221145,0.492320828649946,NC,2023-09-17,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1164,1.9521773993863,0.3948848539193735,NC,2023-09-18,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1
1165,2.35565992336578,0.413510658744149,NC,2023-09-19,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0
1166,1.31381647253262,0.4248797073752575,NC,2023-09-20,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1
1167,2.64564043898227,0.401384342132726,NC,2023-09-21,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0
1168,1.39992768362966,0.2894515543173285,NC,2023-09-22,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1169,0.848639549078935,0.59906496117808,NC,2023-09-23,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0
1170,0.805299674721164,0.307711715599362,NC,2023-09-24,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
1171,2.66057268365133,0.4385954478148315,NC,2023-09-25,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0
1172,1.63428968527334,0.3424809187950445,NC,2023-09-26,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0
1173,1.00327040265721,0.3760198294619655,NC,2023-09-27,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1
1174,1.46696841195571,0.554926916158585,NC,2023-09-28,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0
1175,1.20030921366998,0.4795643261542875,NC,2023-09-29,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0
1176,0.991762610619369,0.342619460831794,NC,2023-09-30,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1177,NA,NA,ND,2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1178,0.445746496078301,0.3133544179852785,ND,2023-08-21,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
1179,NA,NA,ND,2023-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1180,0.651845173385431,0.3722057289845765,ND,2023-08-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1181,0.715245198491105,0.508227714912045,ND,2023-08-24,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0
1182,1.19958385061024,0.494400742070619,ND,2023-08-25,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0
1183,NA,NA,ND,2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1184,NA,NA,ND,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1185,0.900624854355218,0.463249261127715,ND,2023-08-28,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
1186,0.674946815571373,0.3824689567333295,ND,2023-08-29,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
1187,0.467906331616295,0.319373127591055,ND,2023-08-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1188,0.698795193583434,0.491161802736031,ND,2023-08-31,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1189,NA,NA,ND,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1190,NA,NA,ND,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1191,NA,NA,ND,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1192,NA,NA,ND,2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1193,0.706091404167624,0.497982272397364,ND,2023-09-05,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1194,1.07329364678896,0.463265753999642,ND,2023-09-06,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1195,0.404108555625719,0.2816339583284205,ND,2023-09-07,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1196,0.852079510544222,0.602655877608605,ND,2023-09-08,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1
1197,NA,NA,ND,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1198,NA,NA,ND,2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1199,0.452849124910617,0.308969593413843,ND,2023-09-11,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
1200,NA,NA,ND,2023-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1201,0.725002409307165,0.51203342318575,ND,2023-09-13,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1202,0.355793716986505,0.2487843206957785,ND,2023-09-14,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1203,0.351236541066092,0.2441493376771145,ND,2023-09-15,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1204,NA,NA,ND,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205,NA,NA,ND,2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1206,0.683838481519959,0.3765852983816065,ND,2023-09-18,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1207,1.20830609226005,0.381134124132201,ND,2023-09-19,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1208,NA,NA,ND,2023-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1209,1.21998307597819,0.585257140717785,ND,2023-09-21,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1
1210,0.636393287293212,0.3606742519184525,ND,2023-09-22,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1211,NA,NA,ND,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212,0.839248760891033,0.59065227218686,ND,2023-09-24,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
1213,2.05940934174666,0.61796598338932,ND,2023-09-25,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1
1214,NA,NA,ND,2023-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215,0.637931004784119,0.358711589699245,ND,2023-09-27,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1216,0.597582431877062,0.416276055720443,ND,2023-09-28,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1217,0.908031399172027,0.63917920761059,ND,2023-09-29,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1
1218,0.60700065577696,0.4248409595120785,ND,2023-09-30,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1219,NA,NA,NE,2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1220,NA,NA,NE,2023-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1221,NA,NA,NE,2023-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1222,NA,NA,NE,2023-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1223,NA,NA,NE,2023-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1224,NA,NA,NE,2023-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,NA,NA,NE,2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1226,NA,NA,NE,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1227,NA,NA,NE,2023-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1228,NA,NA,NE,2023-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1229,NA,NA,NE,2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1230,NA,NA,NE,2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1231,NA,NA,NE,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1232,NA,NA,NE,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1233,NA,NA,NE,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1234,NA,NA,NE,2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1235,0.869347443176427,0.3231678818173625,NE,2023-09-05,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
1236,NA,NA,NE,2023-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1237,NA,NA,NE,2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1238,NA,NA,NE,2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1239,NA,NA,NE,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1240,NA,NA,NE,2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1241,NA,NA,NE,2023-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1242,0.367148861967227,0.2581081090939505,NE,2023-09-12,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1243,NA,NA,NE,2023-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244,NA,NA,NE,2023-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1245,NA,NA,NE,2023-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1246,0.731418809355545,0.51830813165613,NE,2023-09-16,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1247,NA,NA,NE,2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1248,NA,NA,NE,2023-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1249,NA,NA,NE,2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1250,NA,NA,NE,2023-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1251,NA,NA,NE,2023-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1252,NA,NA,NE,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1253,NA,NA,NE,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1254,NA,NA,NE,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1255,NA,NA,NE,2023-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1256,NA,NA,NE,2023-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1257,NA,NA,NE,2023-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1258,0.774729707696391,0.548737994524915,NE,2023-09-28,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1259,NA,NA,NE,2023-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1260,NA,NA,NE,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1261,NA,NA,NH,2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1262,0.439457516645927,0.3133544179852785,NH,2023-08-21,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1263,0.794395040487949,0.56167246082776,NH,2023-08-22,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
1264,0.76650011635994,0.53705277705466,NH,2023-08-23,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1265,NA,NA,NH,2023-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1266,NA,NA,NH,2023-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1267,NA,NA,NH,2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1268,NA,NA,NH,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1269,NA,NA,NH,2023-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1270,0.459142337035665,0.3246326460272715,NH,2023-08-29,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1271,0.456774886960577,0.319373127591055,NH,2023-08-30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1272,NA,NA,NH,2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1273,NA,NA,NH,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1274,NA,NA,NH,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1275,NA,NA,NH,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1276,1.57137080396609,0.54261069975854,NH,2023-09-04,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0
1277,NA,NA,NH,2023-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
