"","es_score","brier_score","location","target_date","X22A_50_CI","X22D_50_CI","X22E_50_CI","X22F_50_CI","X23A_50_CI","other_50_CI","X22B_50_CI","X22A_95_CI","X22D_95_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","other_95_CI","X22B_95_CI"
"1095",0.515500302929879,0.707847603485375,"MT",2022-11-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1096",NA,NA,"MT",2022-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1097",NA,NA,"MT",2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1098",NA,NA,"MT",2022-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1099",0.189787290235428,0.266457242203666,"MT",2022-11-26,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"1100",NA,NA,"MT",2022-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101",NA,NA,"MT",2022-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1102",NA,NA,"MT",2022-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1103",NA,NA,"MT",2022-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104",NA,NA,"MT",2022-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1105",NA,NA,"MT",2022-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1106",NA,NA,"MT",2022-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1107",NA,NA,"MT",2022-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1108",NA,NA,"MT",2022-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1109",NA,NA,"MT",2022-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1110",NA,NA,"MT",2022-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1111",NA,NA,"MT",2022-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1112",NA,NA,"MT",2022-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1113",NA,NA,"MT",2022-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1114",NA,NA,"MT",2022-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1115",NA,NA,"MT",2022-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1116",NA,NA,"MT",2022-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1117",NA,NA,"MT",2022-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1118",NA,NA,"MT",2022-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1119",NA,NA,"MT",2022-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1120",NA,NA,"MT",2022-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1121",NA,NA,"MT",2022-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1122",NA,NA,"MT",2022-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1123",NA,NA,"MT",2022-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124",NA,NA,"MT",2022-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1125",NA,NA,"MT",2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1126",NA,NA,"MT",2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1127",0.114120571415927,0.151748807443332,"MT",2022-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1128",NA,NA,"MT",2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1129",NA,NA,"MT",2022-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1130",NA,NA,"MT",2022-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1131",NA,NA,"MT",2022-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1132",NA,NA,"MT",2022-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1133",NA,NA,"MT",2022-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1134",NA,NA,"MT",2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1135",3.81435356098424,0.549253483295724,"NC",2022-11-20,1,1,0,1,1,1,0,0,0,0,0,1,0,1
"1136",5.52101704950617,0.68362453580903,"NC",2022-11-21,0,0,0,1,1,1,1,0,0,0,1,0,0,0
"1137",4.20307164250329,0.599748509052211,"NC",2022-11-22,1,0,0,1,1,0,0,0,0,0,1,0,0,0
"1138",10.6546459027314,0.667253607011831,"NC",2022-11-23,1,1,0,1,1,0,0,0,0,0,1,0,0,0
"1139",0.213536744272074,0.305071520989732,"NC",2022-11-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1140",7.63526631550418,0.609650636572015,"NC",2022-11-25,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"1141",3.23436040294586,0.587575482868692,"NC",2022-11-26,0,1,1,0,1,1,1,1,0,0,0,0,1,0
"1142",8.25971494134318,0.643066722000916,"NC",2022-11-27,0,0,0,1,1,1,0,0,0,0,0,1,1,0
"1143",4.88866036858274,0.592953253942383,"NC",2022-11-28,1,1,0,1,1,0,0,0,1,0,0,1,0,0
"1144",9.12172592504452,0.635066321526997,"NC",2022-11-29,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"1145",12.5189308750965,0.615595877230557,"NC",2022-11-30,1,1,0,1,1,0,0,0,1,0,0,0,0,0
"1146",10.1806608457414,0.64884506968911,"NC",2022-12-01,0,1,0,1,1,0,0,1,0,0,1,0,0,0
"1147",9.00510262745778,0.67376144599671,"NC",2022-12-02,1,1,0,1,1,0,0,0,0,0,0,1,0,0
"1148",3.09503258154077,0.693944891351417,"NC",2022-12-03,1,0,0,1,1,0,1,0,0,0,1,0,0,0
"1149",1.61422624293439,0.426650695869049,"NC",2022-12-04,1,1,1,0,1,1,1,1,1,0,1,0,1,0
"1150",3.7123789566415,0.512299444645979,"NC",2022-12-05,0,0,1,0,1,0,0,0,0,1,0,0,1,0
"1151",15.8749198796381,0.678549471210966,"NC",2022-12-06,1,1,0,1,1,0,0,1,0,0,0,1,0,0
"1152",8.47177964980707,0.599616654520064,"NC",2022-12-07,0,1,0,1,0,0,0,1,0,0,1,0,0,0
"1153",3.86349830103033,0.480105724427299,"NC",2022-12-08,1,1,1,0,0,1,0,0,0,0,0,0,1,0
"1154",10.9025251430815,0.60593192423096,"NC",2022-12-09,1,1,0,1,1,1,0,0,0,0,0,1,1,0
"1155",7.50888516044075,0.646547797829985,"NC",2022-12-10,1,1,0,1,0,1,0,0,0,0,0,0,1,0
"1156",10.0423590966804,0.654823429177731,"NC",2022-12-11,1,1,0,0,1,1,0,0,0,0,0,0,1,0
"1157",14.4459258182108,0.651114336900388,"NC",2022-12-12,1,1,0,1,0,0,0,0,0,0,1,0,0,0
"1158",6.2402956145849,0.525574682749603,"NC",2022-12-13,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"1159",8.37699689283966,0.61033495511239,"NC",2022-12-14,0,1,0,1,0,1,0,0,0,0,0,0,1,0
"1160",13.2672771478851,0.683963110117032,"NC",2022-12-15,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1161",8.67894424939719,0.554115326291983,"NC",2022-12-16,1,0,0,1,0,0,0,0,1,0,0,0,0,0
"1162",8.48889189624868,0.556809434735678,"NC",2022-12-17,1,1,0,0,0,1,0,0,0,0,0,0,1,0
"1163",14.0987348258078,0.550545845832805,"NC",2022-12-18,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"1164",16.8028111178126,0.553199845995834,"NC",2022-12-19,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1165",21.4789182175924,0.703676397990069,"NC",2022-12-20,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"1166",17.2356466866836,0.64737803001649,"NC",2022-12-21,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1167",19.2615634314216,0.532909081010431,"NC",2022-12-22,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"1168",15.5816289716094,0.539152829490704,"NC",2022-12-23,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"1169",3.89094466975193,0.621795124525641,"NC",2022-12-24,1,1,1,1,0,0,0,1,0,0,0,0,0,0
"1170",2.11856193976942,0.743834098672323,"NC",2022-12-25,1,1,1,0,1,1,0,1,1,0,1,0,1,0
"1171",22.0734931666429,0.547246959449918,"NC",2022-12-26,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"1172",26.1195627115715,0.694972705254122,"NC",2022-12-27,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"1173",12.0946327694349,0.658725865762141,"NC",2022-12-28,1,1,0,1,0,0,0,1,0,0,0,0,0,0
"1174",23.1502119135555,0.659560374506738,"NC",2022-12-29,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"1175",44.3212238984591,0.662603352121744,"NC",2022-12-30,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1176",12.3003618220929,0.614297397161433,"NC",2022-12-31,1,1,0,1,0,0,0,1,1,1,1,0,0,0
"1177",NA,NA,"ND",2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1178",2.4270019670542,0.675821966805125,"ND",2022-11-21,1,1,0,1,1,1,0,0,1,0,1,1,1,0
"1179",0.890578305934865,0.563931970246585,"ND",2022-11-22,1,1,1,1,1,1,0,1,0,0,1,1,1,1
"1180",0.97254785271203,0.574535201494361,"ND",2022-11-23,1,1,1,1,1,1,0,1,1,0,1,1,1,0
"1181",NA,NA,"ND",2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1182",0.194726798799516,0.285214684848397,"ND",2022-11-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1183",NA,NA,"ND",2022-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1184",1.34514004952684,0.87094959359089,"ND",2022-11-27,1,1,0,1,1,1,0,1,1,0,1,1,1,0
"1185",2.47210217371238,0.56782260444135,"ND",2022-11-28,1,1,1,1,1,1,0,1,1,0,1,1,1,0
"1186",0.702466037284251,0.576157004814018,"ND",2022-11-29,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"1187",1.0466984985542,0.712312981035985,"ND",2022-11-30,1,1,1,1,1,1,0,1,0,0,1,1,1,0
"1188",0.138044779816938,0.188936308752389,"ND",2022-12-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1189",0.593673763069281,0.460751291767921,"ND",2022-12-02,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"1190",NA,NA,"ND",2022-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1191",NA,NA,"ND",2022-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1192",2.91585889409302,0.882155542951714,"ND",2022-12-05,1,0,0,1,1,1,0,1,1,0,1,0,1,0
"1193",5.02166235784539,0.999229680148137,"ND",2022-12-06,1,1,0,1,1,1,0,1,1,1,0,0,1,0
"1194",1.7131836117609,1.16881328601305,"ND",2022-12-07,1,1,0,1,1,1,0,1,1,0,1,1,1,0
"1195",1.23217950872951,0.699063960557349,"ND",2022-12-08,1,1,1,1,0,1,1,1,1,0,1,0,1,1
"1196",0.558193439439869,0.666830422276684,"ND",2022-12-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1197",NA,NA,"ND",2022-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1198",NA,NA,"ND",2022-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1199",3.16680731158671,0.665892815617777,"ND",2022-12-12,1,1,0,1,1,0,0,1,1,0,1,1,0,0
"1200",NA,NA,"ND",2022-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1201",NA,NA,"ND",2022-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1202",NA,NA,"ND",2022-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1203",NA,NA,"ND",2022-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1204",NA,NA,"ND",2022-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1205",NA,NA,"ND",2022-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1206",1.34175405020992,1.00090002692718,"ND",2022-12-19,1,1,0,1,1,0,0,1,1,0,0,1,0,0
"1207",0.722874378183285,0.114816009200679,"ND",2022-12-20,1,1,0,1,1,1,1,1,0,0,1,0,1,1
"1208",NA,NA,"ND",2022-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1209",0.982192419028469,1.38123742510629,"ND",2022-12-22,1,1,1,1,1,1,0,1,1,0,1,1,1,0
"1210",NA,NA,"ND",2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1211",NA,NA,"ND",2022-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1212",0.127432167696005,0.165646448238285,"ND",2022-12-25,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"1213",0.13535783061983,0.181727065051656,"ND",2022-12-26,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"1214",NA,NA,"ND",2022-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1215",1.93005472500508,1.38310675511847,"ND",2022-12-28,1,1,0,1,1,1,0,1,1,0,1,1,1,0
"1216",0.877207609607618,0.813429806714129,"ND",2022-12-29,1,1,1,1,1,1,0,1,1,0,1,1,1,0
"1217",NA,NA,"ND",2022-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1218",NA,NA,"ND",2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1219",NA,NA,"NE",2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1220",1.76620303182288,0.675821966805125,"NE",2022-11-21,1,1,0,1,1,1,0,1,1,0,1,1,1,0
"1221",0.945476103359087,0.871859920513044,"NE",2022-11-22,1,1,1,1,1,0,1,1,1,1,1,1,0,0
"1222",0.508533979019254,0.533116527690593,"NE",2022-11-23,1,1,1,1,1,1,1,0,0,0,1,1,1,0
"1223",NA,NA,"NE",2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1224",1.26495192643361,0.805535342475388,"NE",2022-11-25,1,1,0,1,1,1,0,1,1,0,1,1,1,0
"1225",2.0648731985628,0.838285910992809,"NE",2022-11-26,1,1,0,1,1,1,0,1,0,0,1,1,1,0
"1226",0.298998059500862,0.456181723632684,"NE",2022-11-27,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"1227",1.56980663402571,0.769055260267058,"NE",2022-11-28,0,1,0,1,1,1,1,0,1,1,0,1,1,1
"1228",0.670219693155052,0.935573217546902,"NE",2022-11-29,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"1229",1.87377571786238,1.11463616571678,"NE",2022-11-30,0,1,0,1,1,1,0,1,1,0,1,1,1,0
"1230",0.695849386553762,0.998520807432295,"NE",2022-12-01,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"1231",0.331722390827763,0.460751291767921,"NE",2022-12-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1232",1.17033657932431,0.761023877244108,"NE",2022-12-03,1,1,1,1,1,1,0,0,1,0,1,1,1,0
"1233",0.765498739825272,1.08790793341707,"NE",2022-12-04,1,1,1,1,1,1,0,1,1,0,1,1,1,0
"1234",0.363924965186974,0.468930602641915,"NE",2022-12-05,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"1235",2.18943628947158,0.891442068958296,"NE",2022-12-06,1,1,0,1,1,1,0,0,0,1,1,0,1,0
"1236",0.287087276204458,0.12934655359703,"NE",2022-12-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1237",NA,NA,"NE",2022-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1238",NA,NA,"NE",2022-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1239",0.874482944275251,1.23878347569381,"NE",2022-12-10,1,1,1,1,1,1,0,1,1,0,1,1,1,0
"1240",0.60694925712251,0.683584705554863,"NE",2022-12-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1241",0.666826719350828,0.104670117956564,"NE",2022-12-12,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"1242",0.636787041635144,0.699097777243533,"NE",2022-12-13,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"1243",NA,NA,"NE",2022-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1244",0.555408627793948,0.509035748237727,"NE",2022-12-15,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"1245",0.0735492026288466,0.10114727632486,"NE",2022-12-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1246",0.849232773770507,0.790146561876504,"NE",2022-12-17,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"1247",0.254988449469722,0.1055372806779,"NE",2022-12-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1248",0.611635908954619,0.304707850102139,"NE",2022-12-19,1,1,1,1,1,1,1,0,1,0,0,0,1,1
"1249",0.966376956807381,0.114816009200679,"NE",2022-12-20,1,1,0,1,1,1,1,1,1,0,1,1,1,0
"1250",NA,NA,"NE",2022-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1251",0.297797533258724,0.129857781101943,"NE",2022-12-22,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"1252",NA,NA,"NE",2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1253",NA,NA,"NE",2022-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1254",NA,NA,"NE",2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1255",0.14056759539266,0.181727065051656,"NE",2022-12-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1256",0.154493879597808,0.20015048370702,"NE",2022-12-27,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"1257",NA,NA,"NE",2022-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1258",0.536539753062091,0.244620063640775,"NE",2022-12-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1259",0.973316036874696,1.38169295622367,"NE",2022-12-30,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"1260",2.30641329239086,1.14079157567481,"NE",2022-12-31,1,1,0,1,0,0,0,1,1,0,1,0,0,0
"1261",0.280012107325516,0.395301452477332,"NH",2022-11-20,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"1262",0.471532855822347,0.675821966805125,"NH",2022-11-21,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"1263",NA,NA,"NH",2022-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1264",NA,NA,"NH",2022-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1265",NA,NA,"NH",2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1266",NA,NA,"NH",2022-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1267",0.958643305429295,0.842258762567743,"NH",2022-11-26,1,1,1,1,1,0,1,0,1,0,1,1,0,0
"1268",0.788138099600697,0.639531677803588,"NH",2022-11-27,1,0,1,1,1,1,1,1,0,0,0,1,1,0
"1269",1.21787648176956,0.665920426830695,"NH",2022-11-28,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"1270",0.666409448264848,0.935573217546902,"NH",2022-11-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1271",NA,NA,"NH",2022-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1272",0.700853736807461,0.998520807432295,"NH",2022-12-01,1,1,1,1,1,1,0,1,1,0,1,1,1,0
"1273",0.782726090359272,0.599110782427228,"NH",2022-12-02,1,1,1,1,0,1,1,1,1,0,1,0,1,1
"1274",0.632419975285081,0.165224973007411,"NH",2022-12-03,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"1275",1.63638268420654,0.943085497109433,"NH",2022-12-04,1,1,0,1,0,1,0,1,1,0,1,0,1,1
"1276",0.885066431853972,0.712414684288219,"NH",2022-12-05,1,1,1,1,0,1,1,1,1,1,1,0,1,0
"1277",1.07594938855807,0.902924846776411,"NH",2022-12-06,1,0,0,1,1,1,1,1,0,0,1,1,1,0
"1278",1.40552179816344,0.621677159527211,"NH",2022-12-07,1,1,1,1,1,1,0,1,1,0,1,0,1,1
"1279",1.01638715544719,1.439486043077,"NH",2022-12-08,1,1,1,1,0,1,1,1,1,0,1,0,1,1
"1280",0.806482063666414,0.776193669076424,"NH",2022-12-09,1,1,1,1,0,1,1,1,1,0,1,0,1,1
"1281",NA,NA,"NH",2022-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1282",1.12931903868641,0.929881859716619,"NH",2022-12-11,1,1,0,1,0,1,1,1,1,0,1,0,1,0
"1283",1.03911807873974,1.46793052759427,"NH",2022-12-12,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"1284",NA,NA,"NH",2022-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1285",0.728158384005457,0.744360940202682,"NH",2022-12-14,1,1,1,1,0,1,1,1,1,0,1,0,1,1
"1286",1.91843552415224,0.62432169845683,"NH",2022-12-15,1,1,0,0,1,1,1,1,0,0,0,0,1,1
"1287",0.690550057549445,0.726981372577127,"NH",2022-12-16,1,1,1,1,0,1,1,1,1,0,0,1,1,1
"1288",0.549344380781046,0.512347126579625,"NH",2022-12-17,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"1289",0.0770257496860252,0.1055372806779,"NH",2022-12-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1290",4.09691345072153,1.15023027031257,"NH",2022-12-19,1,1,0,1,0,1,0,1,1,0,1,0,1,0
"1291",1.04502234964873,1.47133989957452,"NH",2022-12-20,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"1292",NA,NA,"NH",2022-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1293",1.87318728135472,0.566934274438623,"NH",2022-12-22,1,1,1,1,1,1,0,1,1,0,0,0,1,0
"1294",1.61188094272539,0.83849950141033,"NH",2022-12-23,1,1,0,1,1,1,0,1,1,0,1,0,1,0
"1295",NA,NA,"NH",2022-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1296",NA,NA,"NH",2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1297",0.382720116590142,0.390704504544255,"NH",2022-12-26,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"1298",NA,NA,"NH",2022-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1299",1.00361781105148,1.42598897745565,"NH",2022-12-28,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"1300",5.00694408111785,0.962606641140692,"NH",2022-12-29,1,1,0,1,0,1,0,1,1,0,0,0,1,0
"1301",NA,NA,"NH",2022-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1302",2.21775688797595,1.04904680308108,"NH",2022-12-31,1,0,0,1,1,1,0,1,0,0,1,0,1,0
"1303",13.1674303488164,0.512307981762731,"NJ",2022-11-20,0,1,0,0,1,0,0,0,1,0,0,1,0,0
"1304",3.18465101550104,0.628021780800916,"NJ",2022-11-21,0,1,1,1,1,0,1,0,0,0,0,0,0,0
"1305",1.27454064553076,0.680864803869744,"NJ",2022-11-22,1,1,1,0,1,1,0,0,0,0,0,1,1,0
"1306",5.07907707036332,0.401329838314968,"NJ",2022-11-23,1,1,0,1,1,1,0,0,1,0,1,1,1,0
"1307",NA,NA,"NJ",2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1308",1.55910059217258,0.639646394620409,"NJ",2022-11-25,1,0,1,0,1,1,0,1,0,0,1,1,1,0
"1309",4.42032730681941,0.53800396044424,"NJ",2022-11-26,0,1,0,1,0,1,0,0,0,0,0,0,1,0
"1310",17.4929700995397,0.466460977044589,"NJ",2022-11-27,1,0,0,1,0,1,0,0,0,0,0,0,1,0
"1311",14.4193453280752,0.528453150562538,"NJ",2022-11-28,1,1,0,1,0,1,0,0,0,0,0,0,0,0
"1312",7.7093768899545,0.507944281166325,"NJ",2022-11-29,1,0,0,0,1,0,0,0,0,1,0,0,1,0
"1313",0.791894074719466,0.600701886728234,"NJ",2022-11-30,1,1,1,1,0,1,1,1,1,0,1,0,1,0
"1314",2.34423966047254,0.543857636807789,"NJ",2022-12-01,0,1,1,1,1,0,1,0,0,1,1,0,0,0
"1315",7.08411630325256,0.509941006529705,"NJ",2022-12-02,0,1,1,1,0,1,0,0,0,0,0,0,0,0
"1316",2.2255590825926,0.510665071599095,"NJ",2022-12-03,1,1,1,0,1,0,1,0,0,0,0,0,0,0
"1317",2.82650481966311,0.50879353857595,"NJ",2022-12-04,1,1,1,1,0,1,1,0,0,0,0,1,0,1
"1318",13.2563943735089,0.509853385053094,"NJ",2022-12-05,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"1319",6.43789956559147,0.351551739617646,"NJ",2022-12-06,1,1,0,0,1,1,0,1,0,0,0,0,1,0
"1320",1.38062473009678,0.462493575839138,"NJ",2022-12-07,1,1,1,1,0,1,1,1,0,1,0,0,1,1
"1321",0.447194019316243,0.336818925778952,"NJ",2022-12-08,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"1322",4.10569377848736,0.531056937844756,"NJ",2022-12-09,1,1,0,1,0,1,1,1,0,0,1,0,1,1
"1323",3.45440518250687,0.408226770558109,"NJ",2022-12-10,1,1,0,0,1,0,1,1,0,0,0,0,0,0
