"","es_score","brier_score","location","target_date","X22A_50_CI","X22D_50_CI","X22E_50_CI","other_50_CI","X22B_50_CI","X22A_95_CI","X22D_95_CI","X22E_95_CI","other_95_CI","X22B_95_CI"
"275",1.39471185281688,0.360801485001494,"CT",2022-10-10,1,1,1,1,1,0,1,0,1,0
"276",2.98404352660225,0.493107337124346,"CT",2022-10-11,0,1,1,1,0,0,0,1,1,0
"277",2.95958792694492,0.628346246635493,"CT",2022-10-12,1,1,0,1,0,0,0,0,1,0
"278",3.90258615373985,0.883596399234617,"CT",2022-10-13,0,1,1,1,0,0,1,0,1,0
"279",5.47673197466226,0.752448863410199,"CT",2022-10-14,0,0,0,1,0,0,0,0,1,0
"280",0.77920248443038,0.422525986827231,"CT",2022-10-15,1,0,1,1,1,1,1,1,1,1
"281",4.05240101920475,0.629049523803714,"CT",2022-10-16,0,1,0,1,1,0,1,0,1,0
"282",0.334205309584923,0.464368704727068,"CT",2022-10-17,1,1,1,1,1,1,1,1,1,1
"283",2.33206554584253,0.95401983328459,"CT",2022-10-18,0,1,0,1,0,0,1,0,1,0
"284",2.20721763995537,1.27531059647736,"CT",2022-10-19,0,1,1,1,0,0,1,1,1,0
"285",0.871825438835375,0.585529879176344,"CT",2022-10-20,1,1,1,1,1,0,0,0,1,0
"286",0.714364590921088,0.592766546673332,"CT",2022-10-21,0,1,1,1,1,0,0,0,1,0
"287",2.84451897806588,0.85122533883441,"CT",2022-10-22,1,1,0,1,0,1,0,0,1,0
"288",0.937606860032864,0.650060714208172,"CT",2022-10-23,1,1,1,0,1,0,1,0,0,0
"289",2.1358290112077,0.528335345758272,"CT",2022-10-24,1,1,0,1,0,0,0,0,1,0
"290",1.12068045348456,0.452320948502696,"CT",2022-10-25,1,1,1,1,1,0,1,0,1,1
"291",2.44452799509636,0.46255540020878,"CT",2022-10-26,1,1,0,1,0,1,0,0,1,0
"292",2.16891556212541,0.686257664995669,"CT",2022-10-27,0,1,1,1,1,0,0,0,1,0
"293",3.01120296270944,0.584431993184523,"CT",2022-10-28,1,1,0,1,0,0,1,0,1,0
"294",4.69279789456741,0.706161463162528,"CT",2022-10-29,0,1,0,1,1,0,1,0,1,0
"295",2.28905368907692,0.832332095624889,"DC",2022-09-18,0,1,0,1,0,0,0,0,1,0
"296",0.381678383542564,0.0250608550995678,"DC",2022-09-19,1,1,1,1,1,0,1,1,1,0
"297",2.69819997732204,1.23445092407207,"DC",2022-09-20,0,1,0,1,0,0,1,1,1,0
"298",0.643189466477287,0.122742914135166,"DC",2022-09-21,1,1,1,1,1,1,1,0,1,0
"299",0.72233665451571,0.54537274775892,"DC",2022-09-22,1,1,1,1,1,0,1,1,1,0
"300",1.56997048024247,0.385516893779128,"DC",2022-09-23,0,1,1,1,0,0,1,1,1,0
"301",0.376241863967121,0.248642223689726,"DC",2022-09-24,1,1,1,1,1,0,0,1,1,1
"302",0.775394523567538,0.306747145653364,"DC",2022-09-25,1,1,0,1,1,1,1,1,1,1
"303",3.13346380619158,1.1930587893378,"DC",2022-09-26,0,1,1,1,0,0,1,1,1,0
"304",1.10664359938014,0.332334529497393,"DC",2022-09-27,1,0,1,1,1,0,1,1,1,0
"305",0.895728088637519,0.577767056609671,"DC",2022-09-28,1,1,0,1,1,1,1,1,1,1
"306",0.681415322790206,0.262937192684207,"DC",2022-09-29,1,1,0,1,1,0,1,0,1,0
"307",0.703693587621577,0.354389415534947,"DC",2022-09-30,1,1,0,1,1,1,1,0,1,0
"308",0.365002347386058,0.0321595466665268,"DC",2022-10-01,1,1,1,1,1,1,1,0,1,0
"309",1.13723358899377,0.0338330414447582,"DC",2022-10-02,1,1,1,1,0,0,1,1,1,0
"310",0.678819886698211,0.426158943711952,"DC",2022-10-03,1,1,0,1,1,0,1,0,1,0
"311",3.44931935916751,1.00444885461756,"DC",2022-10-04,0,0,0,1,0,0,0,0,1,0
"312",1.47441676702786,1.04694957136384,"DC",2022-10-05,0,1,0,1,0,0,1,1,1,0
"313",1.33547996006863,0.53930914940759,"DC",2022-10-06,1,1,0,1,1,0,1,0,1,1
"314",0.551974063928868,0.411681116671807,"DC",2022-10-07,1,1,1,1,1,1,1,1,1,1
"315",0.127681246987462,0.0520894122275878,"DC",2022-10-08,1,1,1,1,1,0,1,1,1,0
"316",2.48995937065271,0.869708381406225,"DC",2022-10-09,0,1,0,1,0,0,1,0,1,0
"317",1.26749094230959,0.53315591996161,"DC",2022-10-10,0,1,1,1,1,0,0,1,1,0
"318",1.36529658660837,1.00728036824457,"DC",2022-10-11,1,0,1,1,0,1,0,0,1,0
"319",1.22103032894787,0.510023453350218,"DC",2022-10-12,1,1,0,1,1,0,1,0,1,0
"320",1.84240687652627,0.631340164204623,"DC",2022-10-13,1,1,1,0,0,0,1,0,0,0
"321",0.426673484442889,0.483472983707017,"DC",2022-10-14,1,1,1,1,1,1,1,1,1,1
"322",0.843951245054616,0.387708789688088,"DC",2022-10-15,1,0,1,1,1,0,0,0,1,0
"323",0.492645946132296,0.296524452312884,"DC",2022-10-16,1,1,1,1,1,0,1,1,1,0
"324",2.07136741397602,0.578920866665923,"DC",2022-10-17,0,1,1,1,1,0,1,0,1,0
"325",0.956425556805836,0.397227980603117,"DC",2022-10-18,1,1,1,1,1,0,0,0,1,0
"326",0.659581703691003,0.315653217932682,"DC",2022-10-19,1,1,1,1,1,1,0,0,1,1
"327",0.35672055338968,0.579448156473077,"DC",2022-10-20,1,1,1,1,1,1,1,0,1,0
"328",0.563104868860555,0.359956183102938,"DC",2022-10-21,1,1,1,1,1,1,1,0,1,0
"329",0.765025873111784,0.588321784886206,"DC",2022-10-22,1,0,1,1,1,1,1,0,1,0
"330",0.814203524654185,0.611098529049703,"DC",2022-10-23,1,1,1,1,1,1,1,1,1,1
"331",0.288209831242969,0.457237010418068,"DC",2022-10-24,1,1,1,1,1,1,1,1,1,1
"332",0.842850352080197,0.801533760099003,"DC",2022-10-25,0,1,1,1,1,1,1,0,1,0
"333",2.22521185787372,0.669218302736173,"DC",2022-10-26,0,1,1,1,1,0,1,1,1,0
"334",1.69673331298786,0.763265520167441,"DC",2022-10-27,0,1,1,1,0,0,1,0,1,1
"335",0.534799921050121,0.509416100773868,"DC",2022-10-28,1,1,1,1,1,1,0,0,1,0
"336",0.483378993258097,0.499382821096409,"DC",2022-10-29,1,1,1,1,1,1,1,0,1,0
"337",1.01055352549976,0.327810903398484,"DE",2022-09-18,1,0,1,1,1,0,0,1,1,0
"338",2.74569581212319,0.504843570819817,"DE",2022-09-19,0,1,1,1,0,0,0,1,1,0
"339",0.817264374288035,0.111778647157499,"DE",2022-09-20,1,1,1,1,1,0,1,1,1,0
"340",0.891582685019895,0.337245035212943,"DE",2022-09-21,0,1,1,1,1,0,1,1,1,0
"341",0.801384624155379,0.309034796853643,"DE",2022-09-22,1,1,1,1,1,0,1,1,1,0
"342",0.351591628471305,0.198941061946856,"DE",2022-09-23,1,1,1,1,1,0,1,1,1,0
"343",0.511925837919004,0.0260404316407163,"DE",2022-09-24,1,1,1,1,1,0,1,1,1,0
"344",0.974231417729967,0.593885809671678,"DE",2022-09-25,1,0,1,1,1,1,0,1,1,0
"345",0.399121657071144,0.249140991350724,"DE",2022-09-26,1,1,1,1,1,1,0,1,1,0
"346",0.799150865493085,0.307985488019833,"DE",2022-09-27,1,1,1,1,1,0,0,1,1,1
"347",0.845339465640453,0.351816213336614,"DE",2022-09-28,1,0,1,1,1,0,0,0,1,0
"348",1.57059829063937,0.647584773369464,"DE",2022-09-29,0,1,1,1,0,0,1,1,1,0
"349",0.457270230687302,0.287498555338252,"DE",2022-09-30,1,1,1,1,1,1,1,1,1,1
"350",0.641747639096488,0.345791157379585,"DE",2022-10-01,1,1,1,1,1,0,0,1,1,1
"351",0.531751887466235,0.186737473873566,"DE",2022-10-02,1,1,1,1,1,1,1,0,1,0
"352",0.936911167528189,0.312532127789276,"DE",2022-10-03,0,1,1,1,1,0,0,0,1,0
"353",0.828862041376614,0.279631194452666,"DE",2022-10-04,1,1,1,1,1,0,0,1,1,0
"354",1.29376164751927,0.0408457247656367,"DE",2022-10-05,1,1,1,1,0,0,1,0,1,0
"355",1.72546316255719,0.683371760025058,"DE",2022-10-06,0,1,1,1,0,0,1,1,1,0
"356",0.730596441996895,0.467630594499637,"DE",2022-10-07,1,1,1,1,1,0,1,1,1,0
"357",0.12564151848917,0.0520894122275878,"DE",2022-10-08,1,1,1,1,1,1,1,1,1,1
"358",1.12470011487387,0.768137324372806,"DE",2022-10-09,1,1,1,1,0,0,1,0,1,0
"359",0.29541955153912,0.0630074270876411,"DE",2022-10-10,1,1,1,1,1,0,1,0,1,0
"360",0.717302745562612,0.544717147927116,"DE",2022-10-11,0,1,1,1,1,0,0,0,1,0
"361",0.783205508247859,0.469675492889199,"DE",2022-10-12,1,0,1,1,1,1,1,1,1,1
"362",0.211523275454775,0.0867544078795681,"DE",2022-10-13,1,1,1,1,1,1,1,1,1,1
"363",1.11097417496303,0.267777862148263,"DE",2022-10-14,1,1,0,1,1,0,1,0,1,0
"364",1.94061428087886,0.790338591718668,"DE",2022-10-15,0,0,1,1,0,0,0,1,1,0
"365",0.331910577908858,0.383358822554843,"DE",2022-10-16,1,1,1,1,1,1,1,0,1,0
"366",1.73145365562721,0.810007837960672,"DE",2022-10-17,1,0,1,1,1,0,1,1,1,0
"367",1.0102918543941,0.669413520273244,"DE",2022-10-18,1,1,1,1,1,1,0,0,1,1
"368",0.907378687876322,0.483533575864912,"DE",2022-10-19,0,1,1,1,1,0,1,1,1,0
"369",0.433275390994504,0.198401697720351,"DE",2022-10-20,1,1,1,1,1,1,1,0,1,0
"370",0.454816217805216,0.223398061242638,"DE",2022-10-21,1,1,1,1,1,1,1,0,1,0
"371",0.504522767911905,0.251161611145092,"DE",2022-10-22,1,1,1,1,1,1,1,1,1,1
"372",0.278338464734249,0.453200796888541,"DE",2022-10-23,1,1,1,1,1,1,1,0,1,0
"373",4.14813636529578,0.498150348860619,"DE",2022-10-24,1,1,0,0,0,1,1,0,0,0
"374",0.252889018561458,0.352106778033155,"DE",2022-10-25,1,1,1,1,1,0,1,1,1,0
"375",1.01449592080856,0.755553714383953,"DE",2022-10-26,0,1,1,1,1,0,1,1,1,0
"376",3.48949717829748,0.83661700701068,"DE",2022-10-27,0,1,0,1,1,0,1,0,1,1
"377",0.926481741896091,0.727238239768994,"DE",2022-10-28,0,1,1,1,1,0,1,1,1,0
"378",1.21538525976608,0.635747163677549,"DE",2022-10-29,0,1,1,1,1,0,1,0,1,1
"379",1.16119954845428,0.208182197571147,"FL",2022-09-18,1,1,1,1,1,0,1,0,1,0
"380",2.48371006731928,0.232314734606001,"FL",2022-09-19,0,0,1,1,1,0,0,1,1,0
"381",2.87954747820808,0.260044830842362,"FL",2022-09-20,1,0,0,1,1,0,0,0,1,0
"382",6.32426792447831,0.299906788877935,"FL",2022-09-21,0,1,1,0,0,0,0,0,0,0
"383",9.93809403043532,0.330383167386504,"FL",2022-09-22,0,1,1,1,0,0,1,0,1,0
"384",5.57196128978586,0.126753984154608,"FL",2022-09-23,0,0,0,1,0,0,1,0,1,0
"385",5.6583210627826,0.373622850282883,"FL",2022-09-24,0,1,1,1,0,0,0,0,1,0
"386",5.72938201090126,0.292265536307979,"FL",2022-09-25,0,0,0,1,0,0,0,0,1,0
"387",4.57460676864709,0.302734088804169,"FL",2022-09-26,0,1,1,0,0,0,0,0,0,0
"388",5.99565072774031,0.382350815546294,"FL",2022-09-27,1,0,1,0,0,0,0,0,0,0
"389",5.53421755616094,0.417970535227794,"FL",2022-09-28,0,0,1,1,0,0,0,1,1,0
"390",5.63441447338824,0.392735227500921,"FL",2022-09-29,0,0,1,1,0,0,0,0,1,0
"391",3.23593200339364,0.361623953073997,"FL",2022-09-30,0,1,1,1,0,0,0,1,1,0
"392",3.10506265421532,0.370769254974434,"FL",2022-10-01,0,0,0,1,0,0,0,0,1,0
"393",1.39570426107038,0.243637740992736,"FL",2022-10-02,1,1,1,0,1,0,1,1,0,0
"394",8.72234433550447,0.468236311056369,"FL",2022-10-03,0,1,0,1,0,0,0,0,1,0
"395",2.42417087533032,0.216721726084874,"FL",2022-10-04,1,1,0,1,0,0,0,0,1,0
"396",3.75991296497972,0.287435041703785,"FL",2022-10-05,0,0,0,0,1,0,0,0,0,1
"397",3.76867209947077,0.474619156115897,"FL",2022-10-06,0,1,1,0,0,0,0,0,0,0
"398",1.9726848504499,0.433392484261165,"FL",2022-10-07,1,0,1,1,0,0,0,0,1,0
"399",0.841770638265038,0.29983230537896,"FL",2022-10-08,1,1,1,1,1,0,0,1,1,0
"400",4.33128373842872,0.563565164155608,"FL",2022-10-09,0,1,1,1,0,0,1,0,1,0
"401",5.39120806778994,0.357280455120802,"FL",2022-10-10,0,1,0,0,1,0,0,0,0,0
"402",3.4343584351984,0.472145434959599,"FL",2022-10-11,0,1,1,1,0,0,0,0,1,0
"403",4.70620863837127,0.4980486202576,"FL",2022-10-12,0,0,1,0,0,0,0,1,0,0
"404",1.43732240116828,0.383062381722772,"FL",2022-10-13,1,1,1,0,1,0,0,0,0,0
"405",2.316236922637,0.409417044007655,"FL",2022-10-14,0,1,0,1,1,0,0,1,1,0
"406",1.43743211418562,0.376047854634344,"FL",2022-10-15,1,1,1,0,1,0,1,0,0,0
"407",2.42814476069885,0.122855711828965,"FL",2022-10-16,1,1,0,1,0,0,1,0,1,0
"408",3.46206512684398,0.458501251357305,"FL",2022-10-17,0,1,0,1,1,0,0,1,1,0
"409",2.29234510587086,0.269808426669728,"FL",2022-10-18,1,1,1,1,0,1,0,0,1,0
"410",2.31138707177313,0.506644854744487,"FL",2022-10-19,1,0,0,1,1,1,0,0,1,0
"411",2.95753168406743,0.459110180898803,"FL",2022-10-20,1,0,0,0,0,0,0,0,0,0
"412",6.06233237297051,0.52682642317381,"FL",2022-10-21,0,0,0,1,1,1,0,0,1,0
"413",1.70653087307484,0.561705178814251,"FL",2022-10-22,1,0,1,0,1,1,0,0,0,0
"414",1.7235023313837,0.549083281485352,"FL",2022-10-23,1,0,1,1,1,0,0,0,1,0
"415",4.24665991559302,0.543598478275735,"FL",2022-10-24,1,0,0,1,0,1,0,0,1,0
"416",0.563055319999327,0.463455856332645,"FL",2022-10-25,1,1,1,1,1,0,1,1,1,0
"417",6.36031907122483,0.586447780819816,"FL",2022-10-26,1,0,0,1,0,0,0,0,1,0
"418",5.86252001401903,0.588009448827721,"FL",2022-10-27,0,1,0,1,0,0,0,0,1,0
"419",1.35173352648653,0.566256460217143,"FL",2022-10-28,1,1,1,1,1,0,1,1,1,0
"420",5.72528003022044,0.517551294389633,"FL",2022-10-29,1,1,0,1,0,0,1,0,1,0
"421",1.72352320660981,0.343475706432932,"GA",2022-09-18,0,1,1,1,0,1,0,1,1,0
"422",1.70229981469999,0.299985306053217,"GA",2022-09-19,1,1,1,0,0,0,0,1,0,0
"423",2.55825053954437,0.340696937816664,"GA",2022-09-20,1,1,0,1,0,0,0,0,1,0
"424",3.56959801589108,0.343595569904143,"GA",2022-09-21,1,1,0,0,0,1,0,0,0,0
"425",2.29229770147311,0.273584104217852,"GA",2022-09-22,0,1,1,1,1,0,0,1,1,0
"426",3.8237642873861,0.389864293885506,"GA",2022-09-23,0,1,0,1,0,1,0,0,1,0
"427",2.46557422026178,0.560448910818962,"GA",2022-09-24,0,1,1,0,0,0,1,1,0,0
"428",4.98277493863507,0.836846708008825,"GA",2022-09-25,0,0,1,0,0,0,0,1,0,0
"429",7.32203619361353,0.659267763795618,"GA",2022-09-26,0,1,1,1,0,0,0,0,1,0
"430",9.01023468091122,0.551415637731139,"GA",2022-09-27,0,1,1,1,0,0,0,0,1,0
"431",1.62057828582088,0.332516740409398,"GA",2022-09-28,1,1,1,0,1,0,0,1,0,0
"432",2.65844634592109,0.411669713761851,"GA",2022-09-29,0,1,0,1,0,0,1,0,1,0
"433",1.66232861453479,0.287440661199896,"GA",2022-09-30,1,0,0,1,1,1,0,0,1,1
"434",2.95142451132141,0.606224490701649,"GA",2022-10-01,1,1,0,0,0,0,1,0,0,0
"435",0.857358880182797,0.252267944914483,"GA",2022-10-02,1,1,1,1,1,0,0,0,1,0
"436",1.68153714595707,0.364538388257321,"GA",2022-10-03,0,1,1,0,1,0,1,0,0,0
"437",1.24418625676785,0.273256600360061,"GA",2022-10-04,0,1,1,1,1,0,1,0,1,0
"438",1.95750537870024,0.47675101567111,"GA",2022-10-05,0,1,1,1,0,1,1,0,1,0
"439",1.9031000700784,0.561884503109795,"GA",2022-10-06,1,1,1,0,0,0,0,0,0,0
"440",1.62816283834889,0.675590882770263,"GA",2022-10-07,1,1,0,1,0,0,1,0,1,0
"441",1.57400416358901,0.441039946794233,"GA",2022-10-08,1,1,0,1,1,1,0,0,1,1
"442",1.4658871045581,0.544495518835685,"GA",2022-10-09,0,1,1,1,0,0,0,0,1,0
"443",1.0561628579131,0.447674375802707,"GA",2022-10-10,0,1,1,1,1,0,1,1,1,0
"444",3.50499643176089,0.443918517934609,"GA",2022-10-11,0,1,0,0,1,0,1,0,0,0
"445",5.96717469640254,0.579761261760651,"GA",2022-10-12,0,0,1,1,0,0,0,0,1,1
"446",1.68286813301902,0.445855215197365,"GA",2022-10-13,0,1,1,1,1,0,0,1,1,0
"447",2.43426513049984,0.555826307896824,"GA",2022-10-14,0,0,1,0,0,0,0,0,0,0
"448",1.16077165792997,0.396652931057767,"GA",2022-10-15,1,1,1,1,1,1,0,0,1,0
"449",1.74118750594219,0.3913801219659,"GA",2022-10-16,1,0,1,1,1,1,0,0,1,0
"450",4.80618005052185,0.620041618455515,"GA",2022-10-17,0,1,0,0,0,0,1,0,0,0
"451",3.80679489275625,0.734530987260422,"GA",2022-10-18,1,1,0,0,0,0,0,0,0,0
"452",3.1204057777763,0.587940260178207,"GA",2022-10-19,1,0,1,0,0,0,0,1,0,0
"453",3.29289352950734,0.689641212334202,"GA",2022-10-20,0,0,1,1,0,0,0,0,1,0
"454",2.61974493068881,0.684248440149421,"GA",2022-10-21,1,0,1,0,1,0,0,0,0,0
"455",3.10261714425915,0.364027228635312,"GA",2022-10-22,1,1,0,1,0,1,1,0,1,0
"456",2.88948032201905,0.696847888751914,"GA",2022-10-23,0,0,0,1,1,0,0,0,1,0
"457",2.07412513479021,0.598695102547186,"GA",2022-10-24,1,1,1,0,1,0,0,0,0,0
"458",2.87425241593733,0.692305577836982,"GA",2022-10-25,0,0,0,1,1,0,0,0,1,1
"459",2.16856722033355,0.614908866300002,"GA",2022-10-26,0,1,1,0,1,0,1,1,0,0
"460",8.80825384936289,0.605792238564636,"GA",2022-10-27,0,1,0,0,0,0,0,0,0,0
"461",1.81641644913639,0.729206407199119,"GA",2022-10-28,1,0,1,1,0,1,0,1,1,0
"462",4.82531047903706,0.723264511396084,"GA",2022-10-29,0,1,0,0,0,0,1,0,0,0
"463",0.206800683049275,0.0250534736112834,"HI",2022-09-18,1,1,1,1,1,1,1,1,1,1
"464",1.24470692884856,1.74994526179863,"HI",2022-09-19,1,0,1,1,0,1,0,1,1,0
"465",NA,NA,"HI",2022-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",0.695765392194901,0.545247092015635,"HI",2022-09-21,1,1,1,1,1,1,1,1,1,1
"467",0.212201927637223,0.0254292557673116,"HI",2022-09-22,1,1,1,1,1,1,1,1,1,1
"468",0.130916972237481,0.0256920752454601,"HI",2022-09-23,1,1,1,1,1,0,1,1,1,0
"469",3.66977141639888,0.687708893664885,"HI",2022-09-24,0,0,1,1,0,0,0,1,1,0
"470",0.134993450011218,0.0264860569349222,"HI",2022-09-25,1,1,1,1,1,0,1,1,1,0
"471",0.0651028527904473,0.0270426859420016,"HI",2022-09-26,1,1,1,1,1,1,1,1,1,1
"472",0.0189123203576103,0.0277263979611003,"HI",2022-09-27,1,1,1,1,1,1,1,0,1,0
"473",0.334324151216628,0.0285560118707858,"HI",2022-09-28,1,1,1,1,1,1,1,1,1,1
"474",2.02491081597298,0.714856722326509,"HI",2022-09-29,1,1,1,0,0,1,1,1,0,0
"475",1.3688062383028,0.680092503829806,"HI",2022-09-30,1,1,1,0,0,1,0,1,0,1
"476",0.590702563220225,0.0321595466665268,"HI",2022-10-01,1,1,1,1,1,1,1,0,1,0
"477",2.47274672244718,0.864983218323168,"HI",2022-10-02,1,0,1,0,0,0,0,1,0,0
"478",0.0919400851898389,0.0358058809365402,"HI",2022-10-03,1,1,1,1,1,0,1,1,1,0
"479",NA,NA,"HI",2022-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",0.310312428624086,0.0408457247656367,"HI",2022-10-05,1,1,1,1,1,1,1,1,1,1
"481",0.2127350242716,0.0440301451519834,"HI",2022-10-06,1,1,1,1,1,1,1,1,1,1
"482",0.898488586296079,0.373792157097943,"HI",2022-10-07,1,1,1,0,1,1,1,1,0,0
"483",0.779042081311251,0.365223624687815,"HI",2022-10-08,1,0,1,1,1,1,0,1,1,0
"484",0.459911699835088,0.334557237190058,"HI",2022-10-09,1,1,1,1,1,0,1,0,1,1
"485",0.157516817947121,0.0630074270876411,"HI",2022-10-10,1,1,1,1,1,1,0,1,1,0
"486",NA,NA,"HI",2022-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",2.15487260905187,0.625638509311253,"HI",2022-10-12,0,1,1,1,0,0,1,0,1,1
"488",1.44050870064781,0.364020326533225,"HI",2022-10-13,0,1,0,1,1,0,1,0,1,0
"489",0.636236294975423,0.0971964842942721,"HI",2022-10-14,1,1,1,1,1,1,1,0,1,0
"490",0.0775080389481051,0.109171212574936,"HI",2022-10-15,1,1,1,1,1,1,1,1,1,1
"491",0.085109111573374,0.122855711828965,"HI",2022-10-16,1,1,1,1,1,1,1,1,1,1
"492",0.819882414572178,0.138434171060473,"HI",2022-10-17,1,1,1,1,0,0,0,1,1,0
"493",1.55782038384309,0.35179938068127,"HI",2022-10-18,1,1,0,0,1,1,0,1,0,1
"494",0.607980536921512,0.385468184849782,"HI",2022-10-19,1,1,1,1,1,0,1,1,1,0
"495",1.14492833620918,0.437976673837867,"HI",2022-10-20,0,1,0,1,1,0,1,0,1,0
"496",1.85440825160692,0.417837475188856,"HI",2022-10-21,1,1,0,0,0,1,0,0,0,0
"497",0.404302416778048,0.401177543067421,"HI",2022-10-22,1,1,1,1,1,0,1,0,1,0
"498",0.49825803281106,0.538893644791627,"HI",2022-10-23,1,1,1,1,1,0,1,0,1,0
"499",NA,NA,"HI",2022-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500",NA,NA,"HI",2022-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501",0.935315857846299,0.822258796585997,"HI",2022-10-26,1,1,1,0,1,1,1,1,0,0
"502",0.82618787838178,0.515252067870238,"HI",2022-10-27,1,1,1,1,1,0,1,0,1,0
"503",2.44572291556106,0.486999469427055,"HI",2022-10-28,1,1,0,1,0,0,1,0,1,0
"504",0.973529017437163,1.38158854309406,"HI",2022-10-29,1,0,1,1,1,1,0,0,1,1
"505",0.496684055127606,0.0250534736112834,"IA",2022-09-18,1,1,1,1,1,0,1,1,1,0
"506",3.187833555802,0.390866212262657,"IA",2022-09-19,0,1,1,1,0,0,1,0,1,0
"507",0.576120252963133,0.181104291690577,"IA",2022-09-20,1,1,1,1,1,1,1,1,1,1
"508",0.713574437749806,0.160895465315008,"IA",2022-09-21,1,1,1,1,1,0,1,1,0,1
"509",0.377851790450424,0.167232026310477,"IA",2022-09-22,1,1,1,1,1,0,1,1,1,0
"510",3.1447142419489,0.592688758995482,"IA",2022-09-23,0,1,1,1,0,0,1,1,1,0
"511",0.937069140329128,0.166923270931503,"IA",2022-09-24,1,1,0,1,1,0,1,0,1,0
"512",0.42260321596216,0.285937453465764,"IA",2022-09-25,1,1,1,1,1,0,0,1,1,1
"513",0.745094298188293,0.124210694558318,"IA",2022-09-26,1,1,1,1,1,1,0,0,1,0
"514",1.4850254553066,0.0952093659616231,"IA",2022-09-27,1,1,1,1,0,0,0,1,1,1
"515",0.901481830622859,0.0285560118707858,"IA",2022-09-28,1,1,1,1,0,0,0,1,1,0
"516",0.773451654934962,0.201228882952655,"IA",2022-09-29,1,1,1,1,1,0,0,1,1,1
"517",0.793971111190841,0.267748259515258,"IA",2022-09-30,1,1,1,1,1,1,1,0,1,0
"518",0.975105461501927,0.0321595466665268,"IA",2022-10-01,1,1,1,1,0,0,1,1,1,0
"519",0.747604842983199,0.0338330414447582,"IA",2022-10-02,1,1,1,1,1,0,1,1,1,0
"520",1.026612907253,0.235746275660504,"IA",2022-10-03,1,1,1,1,1,1,1,1,1,1
"521",1.43099927292537,0.244577201607289,"IA",2022-10-04,0,1,0,1,1,1,1,0,1,0
"522",1.47692091623714,0.0408457247656367,"IA",2022-10-05,1,1,1,1,0,0,1,1,1,0
"523",1.52879524726035,0.293159669430708,"IA",2022-10-06,0,1,0,1,1,0,0,0,1,1
"524",0.763355637220835,0.196094398019772,"IA",2022-10-07,1,1,1,1,1,0,1,1,1,0
"525",0.736274115931994,0.215515933971,"IA",2022-10-08,1,1,1,1,1,0,1,1,1,0
"526",0.716464673878522,0.239252804723845,"IA",2022-10-09,1,1,1,1,1,1,1,0,1,0
"527",2.66872879640249,0.135085191645531,"IA",2022-10-10,1,1,0,1,0,1,1,0,1,0
"528",1.61437034734776,0.213538098181315,"IA",2022-10-11,1,1,1,1,0,0,1,0,1,0
"529",2.21934696999012,0.516322500846714,"IA",2022-10-12,0,1,0,1,1,0,0,0,1,0
"530",1.29826161365067,0.248843873152839,"IA",2022-10-13,1,0,0,1,1,1,0,1,1,0
"531",2.53559170716382,0.188173219149734,"IA",2022-10-14,1,1,0,1,0,0,0,0,1,0
"532",1.52273446400318,0.389488763588689,"IA",2022-10-15,1,1,0,0,1,1,1,1,0,0
"533",2.07440124039951,0.338986315662624,"IA",2022-10-16,1,1,0,1,0,1,0,0,1,0
"534",1.43318830402419,0.236214531160452,"IA",2022-10-17,1,1,1,1,0,1,1,0,1,0
"535",5.84300567814851,0.471216883732084,"IA",2022-10-18,0,1,0,1,1,0,1,0,1,0
"536",2.76177351000744,0.511489056934587,"IA",2022-10-19,0,1,0,1,1,0,1,0,1,0
"537",5.11329427309692,0.387780722036359,"IA",2022-10-20,0,1,0,1,0,0,0,0,1,0
"538",4.67199385972974,0.368904538474134,"IA",2022-10-21,0,1,0,1,0,0,0,0,1,0
"539",3.31073626889971,0.738650638831339,"IA",2022-10-22,0,0,0,1,1,0,0,0,1,0
"540",3.63209405525774,0.464675784161555,"IA",2022-10-23,1,1,0,1,0,1,0,0,1,0
"541",14.5384199639981,0.315447457397647,"IA",2022-10-24,1,1,0,1,0,1,0,0,1,0
"542",10.8560966930719,0.474677773142023,"IA",2022-10-25,0,1,0,1,0,0,1,0,1,0
"543",12.7177392003512,0.597911464318438,"IA",2022-10-26,0,0,0,0,0,1,0,0,0,0
"544",10.9795380872895,0.481332995510152,"IA",2022-10-27,1,1,0,1,0,1,1,0,1,0
"545",4.50209441863432,0.494004666722934,"IA",2022-10-28,1,1,0,1,0,1,0,0,1,0
"546",5.96718526577885,0.528238631620941,"IA",2022-10-29,1,1,0,1,0,1,1,0,1,0
"547",NA,NA,"ID",2022-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548",NA,NA,"ID",2022-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549",0.132330591179125,0.0251215914911528,"ID",2022-09-20,1,1,1,1,1,1,1,1,1,1
"550",0.0179419860107906,0.0252419500089041,"ID",2022-09-21,1,1,1,1,1,1,1,1,1,1
"551",NA,NA,"ID",2022-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
