...1,es_score,brier_score,location,target_date,X22A_50_CI,X22D_50_CI,X22E_50_CI,other_50_CI,X22B_50_CI,X22A_95_CI,X22D_95_CI,X22E_95_CI,other_95_CI,X22B_95_CI
854,12.2702364162136,0.227063203718256,MD,2022-09-17,0,1,1,1,0,0,1,0,1,0
855,3.85919572582868,0.2555547769870375,MD,2022-09-18,1,0,0,1,0,0,0,0,1,0
856,6.19626269371877,0.154227735028575,MD,2022-09-19,0,1,0,1,0,0,0,1,1,0
857,7.17656495086548,0.1854082604082885,MD,2022-09-20,0,0,0,1,0,0,0,0,1,0
858,0.368972560317263,0.083359627882738,MD,2022-09-21,1,1,1,1,1,0,0,1,1,0
859,4.31109396380665,0.220828173426545,MD,2022-09-22,0,1,0,1,0,0,1,0,1,0
860,1.2266513077237,0.106352856176164,MD,2022-09-23,1,1,1,0,1,0,0,0,0,0
861,1.08817392509285,0.077529630581518,MD,2022-09-24,1,1,1,1,1,0,0,0,1,0
862,1.99153194521273,0.200058738840211,MD,2022-09-25,1,0,1,1,0,0,0,0,1,0
863,1.51286868424997,0.1814854882740645,MD,2022-09-26,0,1,1,1,0,0,1,0,1,0
864,2.0882992172652,0.170902951885841,MD,2022-09-27,0,1,1,1,1,0,0,0,1,0
865,1.22300722598592,0.125881937740034,MD,2022-09-28,0,1,1,1,1,0,1,1,1,0
866,0.535548344585075,0.085298816942213,MD,2022-09-29,1,1,1,1,1,0,1,1,1,0
867,3.02119331813767,0.1819675380301915,MD,2022-09-30,1,0,0,1,0,0,1,0,1,1
868,2.37704651416748,0.2026394334789195,MD,2022-10-01,0,0,1,1,0,0,1,1,1,0
869,0.688715392182222,0.0877849440250695,MD,2022-10-02,1,1,1,1,1,1,1,1,1,1
870,3.9884412319673,0.317317896318678,MD,2022-10-03,0,1,0,1,0,0,1,0,1,0
871,0.629506685969064,0.095136779342434,MD,2022-10-04,1,1,1,1,1,0,1,0,1,1
872,0.722356618871731,0.106095068562991,MD,2022-10-05,1,1,1,1,1,1,1,0,1,0
873,1.08990246202146,0.086775471227795,MD,2022-10-06,1,1,1,1,1,0,1,0,1,1
874,3.54496869657177,0.2392172833393765,MD,2022-10-07,1,1,0,1,0,0,0,1,1,0
875,2.54898127351907,0.1766175776376465,MD,2022-10-08,1,0,0,1,1,0,0,0,1,1
876,1.75809144733839,0.21608517762987,MD,2022-10-09,1,0,1,1,1,0,0,0,1,0
877,2.45488740323701,0.172950368933809,MD,2022-10-10,1,0,1,0,1,0,0,0,0,0
878,3.4030905875085,0.3839929321611005,MD,2022-10-11,0,0,1,1,0,0,0,1,1,0
879,2.18328286890357,0.04967594693942765,MD,2022-10-12,1,1,0,1,0,1,1,0,1,0
880,4.15277171237316,0.1640845545344065,MD,2022-10-13,1,0,0,1,0,0,0,0,1,0
881,2.13446551323839,0.2540221985324575,MD,2022-10-14,0,1,1,0,1,0,0,0,0,0
882,1.93367792327309,0.2327856827351305,MD,2022-10-15,1,0,1,1,1,0,0,0,1,0
883,0.125869831444756,0.01214926621856975,ME,2022-09-04,1,1,1,1,1,1,1,1,1,1
884,0.0176371381401106,0.01194356569331885,ME,2022-09-05,1,1,1,1,1,1,1,1,1,1
885,0.20678952717785,0.01174910523787415,ME,2022-09-06,1,1,1,1,1,0,1,1,1,0
886,0.0593280859060674,0.01156623824469505,ME,2022-09-07,1,1,1,1,1,1,0,1,1,0
887,0.115955162820223,0.0113954053287423,ME,2022-09-08,1,1,1,1,1,0,1,1,1,0
888,NA,NA,ME,2022-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
889,0.187449876673486,0.0110921144850956,ME,2022-09-10,1,1,1,1,1,1,1,0,1,0
890,0.0143093522105257,0.0109610943734661,ME,2022-09-11,1,1,1,1,1,1,1,1,1,1
891,3.03073265120135,0.486909925196423,ME,2022-09-12,0,1,1,1,0,0,0,1,1,0
892,0.758527330992911,0.275624246835146,ME,2022-09-13,0,1,1,1,1,1,1,1,1,1
893,NA,NA,ME,2022-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
894,0.976585218455185,0.229109520938552,ME,2022-09-15,1,0,1,1,1,0,0,1,1,1
895,NA,NA,ME,2022-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
896,0.0159756069084253,0.01053595097216955,ME,2022-09-17,1,1,1,1,1,1,1,1,1,1
897,0.180706825905174,0.0105416685922557,ME,2022-09-18,1,1,1,1,1,1,1,1,1,1
898,0.0538303820958645,0.01057606362702025,ME,2022-09-19,1,1,1,1,1,1,1,1,1,1
899,0.0552222588141662,0.0106427895384588,ME,2022-09-20,1,1,1,1,1,1,1,1,1,1
900,1.0902896673263,0.1882457158755265,ME,2022-09-21,0,1,1,1,1,0,1,1,1,0
901,0.0138858518132927,0.01089139187312375,ME,2022-09-22,1,1,1,1,1,1,1,1,1,1
902,0.190913286301987,0.01108453816212845,ME,2022-09-23,1,1,1,1,1,0,1,1,1,0
903,1.13637826896155,0.808117562224265,ME,2022-09-24,0,1,1,1,0,0,0,1,1,1
904,0.0166343051550138,0.0116451218927898,ME,2022-09-25,1,1,1,1,1,1,1,1,1,1
905,0.0176878942568094,0.0120314991148357,ME,2022-09-26,1,1,1,1,1,1,1,1,1,1
906,0.545960962331572,0.170902951885841,ME,2022-09-27,1,1,1,1,1,0,0,1,1,1
907,0.749588719412755,0.276287313071261,ME,2022-09-28,0,1,1,1,1,1,1,1,1,1
908,0.435990371574286,0.0137696668258975,ME,2022-09-29,1,1,1,1,1,1,0,0,1,0
909,0.906422417167171,0.406365938579836,ME,2022-09-30,0,1,1,1,1,0,1,1,1,0
910,0.723359707805257,0.01559269570992555,ME,2022-10-01,1,1,1,1,1,0,0,1,1,0
911,1.11907202692996,0.117994227324194,ME,2022-10-02,1,1,1,0,1,0,1,1,0,0
912,4.96399089451675,0.205495327970758,ME,2022-10-03,0,1,0,1,0,0,1,0,1,0
913,1.0930803158543,0.0744768317213745,ME,2022-10-04,1,1,1,1,1,0,1,0,1,0
914,0.0319993112233694,0.02183305952729285,ME,2022-10-05,1,1,1,1,1,1,1,1,1,1
915,NA,NA,ME,2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
916,0.133478449908451,0.02692909094788325,ME,2022-10-07,1,1,1,1,1,1,1,0,1,0
917,NA,NA,ME,2022-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
918,2.30870570195267,0.0703049412175045,ME,2022-10-09,1,1,1,1,0,0,0,0,1,0
919,5.48472344262325,0.1349659926299385,ME,2022-10-10,0,1,0,1,0,1,0,0,1,0
920,2.38117700230818,0.1930528586281635,ME,2022-10-11,0,1,0,1,1,0,0,0,1,0
921,NA,NA,ME,2022-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
922,0.0865046858018669,0.05666594778221,ME,2022-10-13,1,1,1,1,1,1,1,0,1,0
923,1.02633586502321,0.72660263891612,ME,2022-10-14,0,1,1,1,1,0,1,1,1,0
924,NA,NA,ME,2022-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
925,5.83544048841219,0.0613767018469835,MI,2022-09-04,0,1,1,1,0,0,1,0,1,0
926,1.6698369070589,0.058440987616199,MI,2022-09-05,0,1,1,0,1,0,1,1,0,0
927,8.68720843813775,0.065745362372909,MI,2022-09-06,0,1,1,1,0,0,0,0,1,0
928,2.00869252032046,0.0587182128437825,MI,2022-09-07,0,1,1,1,0,0,1,0,1,0
929,1.3663393357225,0.1187915660913165,MI,2022-09-08,1,1,1,1,1,0,1,0,1,0
930,1.5118782188385,0.0804584167243915,MI,2022-09-09,1,1,1,0,1,0,0,1,0,0
931,2.99676589533616,0.1165200185690325,MI,2022-09-10,0,1,1,1,1,0,1,0,1,0
932,2.06458775387622,0.1232962263704175,MI,2022-09-11,1,1,0,1,1,0,1,0,1,0
933,2.44326042197585,0.115905419078931,MI,2022-09-12,0,1,1,1,1,0,0,0,1,0
934,1.04960279504334,0.1076520492040395,MI,2022-09-13,1,1,1,1,1,0,1,1,1,0
935,3.07739461611635,0.06636203552594,MI,2022-09-14,1,1,1,1,0,0,1,0,1,0
936,3.31029180989363,0.1208219383366475,MI,2022-09-15,0,1,1,0,1,0,0,0,0,0
937,2.93533921865494,0.1173802031982125,MI,2022-09-16,0,0,1,0,1,0,0,1,0,0
938,1.90961229516674,0.0928115409225955,MI,2022-09-17,1,1,1,1,1,0,1,1,1,0
939,7.32125715273285,0.1751228536372895,MI,2022-09-18,0,1,1,0,0,0,0,0,0,0
940,5.31238183417269,0.141426077071836,MI,2022-09-19,0,1,1,0,0,0,0,0,0,0
941,1.01922296251173,0.1023518716614715,MI,2022-09-20,1,1,1,1,1,1,0,0,1,1
942,4.47658278119806,0.1422777636642065,MI,2022-09-21,0,1,1,0,0,0,0,0,0,0
943,2.14251026739098,0.1151004544564995,MI,2022-09-22,1,0,1,1,1,0,0,0,1,0
944,1.81582771953599,0.1025070115112845,MI,2022-09-23,1,0,1,0,1,0,0,0,0,0
945,2.40948229616156,0.10800153873189,MI,2022-09-24,0,1,0,0,1,1,0,0,0,0
946,1.66434655525642,0.1337660693294595,MI,2022-09-25,1,1,1,1,1,0,1,1,1,0
947,2.63336202201423,0.1212235637051465,MI,2022-09-26,0,0,1,1,1,0,0,0,1,0
948,8.41390636272787,0.238808802610059,MI,2022-09-27,0,1,1,0,0,0,1,1,0,0
949,3.48757146096325,0.1273138074579445,MI,2022-09-28,0,1,0,1,1,0,0,0,1,0
950,4.31086684401109,0.1439345306282615,MI,2022-09-29,0,0,1,1,1,0,0,1,1,0
951,4.12988439222234,0.142606754308235,MI,2022-09-30,0,1,0,1,1,0,0,0,1,0
952,6.63847435105886,0.218336196360826,MI,2022-10-01,0,1,0,1,0,0,0,0,1,0
953,1.8669521120168,0.114757591818346,MI,2022-10-02,1,1,0,1,1,0,1,0,1,0
954,2.15768860996215,0.1540073588313215,MI,2022-10-03,0,1,0,1,1,0,0,0,1,0
955,2.66382657307902,0.176662927515778,MI,2022-10-04,0,1,1,1,1,0,0,0,1,0
956,5.81027176896046,0.096425657690042,MI,2022-10-05,0,0,0,1,0,0,1,0,1,0
957,4.37317970724003,0.10486783170932,MI,2022-10-06,1,1,0,1,0,0,1,0,1,0
958,3.90783759169827,0.176950920173679,MI,2022-10-07,0,1,0,1,1,0,0,0,1,0
959,7.12635290390048,0.221197185129005,MI,2022-10-08,0,1,0,1,1,0,1,0,1,1
960,3.58286278714636,0.147349436676827,MI,2022-10-09,0,1,0,1,0,0,0,0,1,0
961,9.66556355106673,0.136412549396354,MI,2022-10-10,0,1,0,1,0,0,1,0,1,0
962,3.89847846265071,0.185559046030337,MI,2022-10-11,0,1,0,1,1,0,0,1,1,0
963,7.63819181245764,0.176216851764857,MI,2022-10-12,0,0,0,0,0,1,0,0,0,0
964,9.39792376212152,0.1767227430897945,MI,2022-10-13,0,0,0,0,0,0,0,0,0,0
965,9.57327298761737,0.158230202264091,MI,2022-10-14,0,1,0,0,0,0,0,0,0,0
966,11.5733319030173,0.2231404337913535,MI,2022-10-15,0,1,0,0,0,0,1,0,0,0
967,1.92260075288227,0.1272475170991365,MN,2022-09-04,1,0,1,0,1,0,0,1,0,0
968,0.65807064394782,0.0852753408936695,MN,2022-09-05,1,1,1,1,1,0,1,1,1,0
969,4.90564248853968,0.052615839483501,MN,2022-09-06,0,1,1,1,0,0,0,1,1,0
970,2.24598634833145,0.126629799006424,MN,2022-09-07,1,0,1,1,1,1,0,1,1,0
971,0.748249020010233,0.0789015635223605,MN,2022-09-08,1,1,1,1,1,0,1,1,1,0
972,0.845353871746827,0.093444231926154,MN,2022-09-09,1,1,1,1,1,0,1,1,1,0
973,1.87776094693475,0.1471913400105085,MN,2022-09-10,1,1,1,0,0,0,0,0,0,0
974,1.11480026168848,0.0689217842595105,MN,2022-09-11,1,1,1,1,1,0,1,1,1,0
975,3.89768351580508,0.1681094162385495,MN,2022-09-12,0,1,1,0,0,1,1,1,0,0
976,1.76708373912259,0.050476897318067,MN,2022-09-13,1,1,1,1,0,0,0,0,1,0
977,3.08247361552563,0.1276784576080315,MN,2022-09-14,0,1,1,1,0,0,1,1,1,0
978,1.15553087563681,0.110179521918472,MN,2022-09-15,1,1,1,1,1,0,1,1,1,0
979,1.15754220523488,0.1078044312470525,MN,2022-09-16,1,1,1,1,1,0,0,0,1,0
980,4.15418842988612,0.183245162956571,MN,2022-09-17,0,0,1,0,0,0,0,1,0,0
981,1.64034531161939,0.1112961328147165,MN,2022-09-18,0,1,1,0,1,0,0,0,0,0
982,3.60263426585618,0.1107042173596535,MN,2022-09-19,0,0,1,1,1,0,0,0,1,0
983,2.10374832473666,0.0850031011909335,MN,2022-09-20,1,1,0,0,1,0,1,0,0,1
984,2.24794194230579,0.0952479761272735,MN,2022-09-21,0,1,1,0,1,0,1,0,0,0
985,1.89518568877014,0.1499347514158055,MN,2022-09-22,1,0,0,1,0,0,0,0,1,0
986,1.24810051379566,0.130099141387553,MN,2022-09-23,1,1,0,1,1,0,0,0,1,1
987,1.95804565618827,0.164119087806114,MN,2022-09-24,1,0,1,1,0,0,0,0,1,1
988,4.29322481045306,0.2270228684324715,MN,2022-09-25,0,1,0,1,0,0,0,0,1,0
989,1.62561156068597,0.0745795614065525,MN,2022-09-26,1,1,1,1,0,0,0,0,1,0
990,0.979696558878704,0.1086331624453385,MN,2022-09-27,1,1,1,1,1,0,0,0,1,0
991,1.71068444490389,0.132964909245776,MN,2022-09-28,1,1,1,0,1,0,0,0,0,0
992,1.2604787801063,0.120397190696686,MN,2022-09-29,1,1,0,1,1,0,0,0,1,1
993,3.30676735207348,0.0398429593605704,MN,2022-09-30,0,1,0,1,0,0,0,1,1,0
994,1.53663909131667,0.0717695045150105,MN,2022-10-01,1,1,1,1,0,0,0,0,1,0
995,1.80423353006482,0.1790413698015245,MN,2022-10-02,1,1,1,0,1,0,1,1,0,0
996,3.13947348146508,0.1105056468820495,MN,2022-10-03,1,1,0,1,0,0,0,1,1,0
997,2.57273065096338,0.144220113680008,MN,2022-10-04,0,1,0,1,1,0,0,0,1,0
998,8.61218029803855,0.230137496514305,MN,2022-10-05,0,1,0,0,0,0,1,0,0,0
999,3.39970485355337,0.2310454370304105,MN,2022-10-06,0,0,1,1,0,0,0,0,1,0
1000,1.84314310419445,0.1638751258936505,MN,2022-10-07,1,1,1,0,1,0,0,0,0,0
1001,2.97734584010721,0.1697526894820875,MN,2022-10-08,1,0,0,1,1,0,0,0,1,0
1002,3.57267935955804,0.1156433803849785,MN,2022-10-09,1,1,0,1,0,1,0,0,1,0
1003,6.40575586425387,0.168932059676554,MN,2022-10-10,0,1,0,1,1,0,1,0,1,0
1004,3.7096652900392,0.151809072649654,MN,2022-10-11,1,0,0,1,0,0,0,0,1,0
1005,5.52908959082176,0.1987494320615395,MN,2022-10-12,0,1,0,1,1,0,0,0,1,0
1006,7.39395799766172,0.26446459426847,MN,2022-10-13,0,1,0,0,1,0,1,0,0,1
1007,3.20947640381501,0.279048063402766,MN,2022-10-14,0,1,1,0,1,0,0,0,0,0
1008,6.65528049448279,0.1560961838660015,MN,2022-10-15,0,1,0,1,0,0,1,0,1,0
1009,0.616763261816904,0.087658161198338,MO,2022-09-04,1,1,1,1,1,1,1,1,1,1
1010,0.0166289311507801,0.01194356569331885,MO,2022-09-05,1,1,1,1,1,1,1,1,1,1
1011,1.11810282903616,0.01174910523787415,MO,2022-09-06,1,1,1,1,0,1,1,1,1,1
1012,0.339396870920673,0.0770550918545385,MO,2022-09-07,1,1,1,1,1,0,1,1,1,0
1013,1.44868478111495,0.2739193538594795,MO,2022-09-08,0,1,1,1,0,0,1,1,1,0
1014,2.2806192669165,0.800425168512055,MO,2022-09-09,0,1,1,1,0,0,1,1,1,0
1015,4.79911008320526,0.2746618746949375,MO,2022-09-10,0,1,1,1,0,0,1,1,1,0
1016,1.13339283937455,0.128313602290889,MO,2022-09-11,1,1,1,1,1,1,1,1,1,1
1017,4.87623034284676,0.178086764508757,MO,2022-09-12,0,1,1,0,0,0,1,1,0,0
1018,3.72683543205478,0.1482784609091965,MO,2022-09-13,0,1,1,1,0,0,1,1,1,0
1019,5.27031892119268,0.185330278779985,MO,2022-09-14,0,1,1,1,0,0,1,1,1,0
1020,1.41606564004506,0.1238451590533275,MO,2022-09-15,1,1,1,0,1,1,0,0,0,0
1021,2.54189241404419,0.151280276474865,MO,2022-09-16,0,1,1,1,0,0,1,0,1,0
1022,1.75987825540403,0.155640173248375,MO,2022-09-17,0,1,1,1,0,1,0,1,1,0
1023,0.819743931470468,0.1103588164576065,MO,2022-09-18,1,1,1,1,1,0,1,0,1,1
1024,1.37888745367366,0.073228262589178,MO,2022-09-19,1,1,1,1,1,1,1,0,1,0
1025,1.55475881140276,0.150701048914067,MO,2022-09-20,0,1,1,1,0,0,1,1,1,0
1026,1.30248022468754,0.1337957508806955,MO,2022-09-21,1,1,1,1,1,0,0,0,1,0
1027,4.03700812400936,0.180241276047017,MO,2022-09-22,0,1,1,1,0,0,1,1,1,0
1028,0.457341848737965,0.0724474120325635,MO,2022-09-23,1,1,1,1,1,0,0,1,1,1
1029,0.382755836636283,0.0998645268255505,MO,2022-09-24,1,1,1,1,1,0,1,1,1,0
1030,0.541750266572116,0.170752985560635,MO,2022-09-25,1,1,1,1,1,1,1,1,1,1
1031,1.85855370045407,0.210519657955585,MO,2022-09-26,0,1,1,1,0,0,0,1,1,1
1032,1.37880188374898,0.129614492090849,MO,2022-09-27,1,0,1,1,1,0,0,0,1,0
1033,2.75335531567645,0.184197006973103,MO,2022-09-28,0,1,1,1,0,0,1,0,1,0
1034,1.41144554329871,0.072052678031784,MO,2022-09-29,1,1,1,1,0,1,1,0,1,0
1035,0.938304034974104,0.10678015281829,MO,2022-09-30,1,1,1,1,1,0,1,1,1,0
1036,0.954901084598607,0.1269814467498655,MO,2022-10-01,1,1,1,1,1,0,1,0,1,1
1037,0.506074254875438,0.0167763394973233,MO,2022-10-02,1,1,1,1,1,0,1,1,1,0
1038,0.658215245506608,0.01818405412937055,MO,2022-10-03,1,1,1,1,1,0,1,0,1,0
1039,1.83059302152059,0.196326389823477,MO,2022-10-04,0,1,1,1,1,0,1,1,1,0
1040,1.82911636798698,0.1843383626675675,MO,2022-10-05,0,1,1,1,1,0,1,0,1,0
1041,1.44453715504689,0.069077737848106,MO,2022-10-06,1,1,1,1,0,0,1,0,1,0
1042,0.565777362729417,0.02692909094788325,MO,2022-10-07,1,1,1,1,1,1,1,1,1,1
1043,0.619742694077917,0.0301739304628131,MO,2022-10-08,1,1,1,1,1,1,1,1,1,1
1044,1.40732295092826,0.178963477493897,MO,2022-10-09,0,1,0,1,1,0,1,0,1,0
1045,1.45360320551079,0.1971727085768405,MO,2022-10-10,0,1,0,1,1,0,1,0,1,1
1046,2.31452073716126,0.172631719926125,MO,2022-10-11,0,1,0,1,1,0,1,0,1,0
1047,2.02521363027211,0.238347153150749,MO,2022-10-12,0,1,1,1,1,0,1,0,1,1
1048,2.78704058512961,0.238426755564522,MO,2022-10-13,0,1,0,1,1,0,1,0,1,1
1049,4.69169374188255,0.399802402619603,MO,2022-10-14,0,1,0,0,0,0,1,0,0,0
1050,3.44679182064814,0.120105013557549,MO,2022-10-15,1,1,0,1,0,1,1,0,1,0
1051,0.719150725307773,0.272235460037771,MS,2022-09-04,1,1,1,1,1,0,1,1,1,0
1052,0.0173824382777029,0.01194356569331885,MS,2022-09-05,1,1,1,1,1,1,1,1,1,1
1053,0.396223087646008,0.1424284503591675,MS,2022-09-06,1,1,1,1,1,0,1,1,1,0
1054,0.273801817006021,0.01156623824469505,MS,2022-09-07,1,1,1,1,1,1,1,1,1,1
1055,0.114826142639603,0.0113954053287423,MS,2022-09-08,1,1,1,1,1,0,1,1,1,0
1056,0.115275597485707,0.0112371462766302,MS,2022-09-09,1,1,1,1,1,1,1,1,1,1
1057,NA,NA,MS,2022-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1058,0.015548076009459,0.0109610943734661,MS,2022-09-11,1,1,1,1,1,1,1,1,1,1
1059,0.620339171756849,0.2092053985412905,MS,2022-09-12,1,1,1,1,1,1,1,1,1,1
1060,1.13454147425063,0.8053827162871,MS,2022-09-13,0,1,1,1,0,0,1,1,1,0
1061,1.47193438781004,0.275898816330644,MS,2022-09-14,0,1,1,1,0,0,1,1,1,0
1062,2.0759336685838,0.541696389392905,MS,2022-09-15,0,1,1,1,0,0,1,1,1,0
1063,0.257172472362862,0.0105558300795778,MS,2022-09-16,1,1,1,1,1,0,1,1,1,0
1064,NA,NA,MS,2022-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1065,0.0152268939655358,0.0105416685922557,MS,2022-09-18,1,1,1,1,1,1,1,1,1,1
1066,0.181354373161547,0.01057606362702025,MS,2022-09-19,1,1,1,1,1,1,1,1,1,1
1067,0.62080854966905,0.2103657471952155,MS,2022-09-20,1,1,1,1,1,1,1,1,1,1
1068,0.262169104970877,0.01074618234926855,MS,2022-09-21,1,1,1,1,1,0,1,1,1,0
1069,3.86846144803453,0.66169541468873,MS,2022-09-22,0,1,0,1,0,0,1,1,1,0
1070,0.0167112949425328,0.01108453816212845,MS,2022-09-23,1,1,1,1,1,1,1,1,1,1
1071,0.940781834155656,0.4097252298124875,MS,2022-09-24,0,1,1,1,0,0,1,1,1,0
1072,NA,NA,MS,2022-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1073,0.286163506481499,0.0120314991148357,MS,2022-09-26,1,1,1,1,1,1,1,1,1,1
1074,12.0729613809413,0.556999775626465,MS,2022-09-27,0,1,1,1,0,0,1,0,1,0
1075,0.915987127721675,0.4078920164860845,MS,2022-09-28,0,1,1,1,1,1,1,1,1,1
1076,0.61570040796899,0.1155194840954355,MS,2022-09-29,1,1,1,1,1,1,1,1,1,1
1077,0.155348790995072,0.0145999110455065,MS,2022-09-30,1,1,1,1,1,1,1,1,1,1
1078,NA,NA,MS,2022-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1079,NA,NA,MS,2022-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1080,0.183686811959318,0.01818405412937055,MS,2022-10-03,1,1,1,1,1,1,0,1,1,0
1081,0.19976492241731,0.01985461602043165,MS,2022-10-04,1,1,1,1,1,1,1,1,1,1
1082,0.110982334119495,0.02183305952729285,MS,2022-10-05,1,1,1,1,1,0,1,1,1,0
1083,0.125173852597818,0.02417136343649255,MS,2022-10-06,1,1,1,1,1,0,1,1,1,0
1084,NA,NA,MS,2022-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1085,0.0438659630725484,0.0301739304628131,MS,2022-10-08,1,1,1,1,1,1,1,1,1,1
1086,0.0540714513897448,0.0339820706705404,MS,2022-10-09,1,1,1,1,1,1,1,0,1,0
1087,0.621332490726937,0.352600341700509,MS,2022-10-10,1,1,1,1,1,1,1,0,1,0
1088,0.211587403591736,0.04363594878615495,MS,2022-10-11,1,1,1,1,1,1,1,1,1,1
1089,NA,NA,MS,2022-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1090,0.274604362588769,0.05666594778221,MS,2022-10-13,1,1,1,1,1,1,1,0,1,0
1091,0.810438439891782,0.28534646815313,MS,2022-10-14,0,1,1,1,1,0,1,0,1,0
1092,0.347823833462387,0.0739480131366215,MS,2022-10-15,1,1,1,1,1,1,1,0,1,0
1093,NA,NA,MT,2022-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1094,NA,NA,MT,2022-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1095,NA,NA,MT,2022-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1096,NA,NA,MT,2022-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1097,0.0153436938663891,0.0113954053287423,MT,2022-09-08,1,1,1,1,1,1,1,1,1,1
1098,NA,NA,MT,2022-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1099,NA,NA,MT,2022-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1100,NA,NA,MT,2022-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1101,0.015023911895596,0.01084502235905325,MT,2022-09-12,1,1,1,1,1,0,1,1,1,0
1102,NA,NA,MT,2022-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1103,0.741648529348018,0.275898816330644,MT,2022-09-14,1,1,1,1,1,0,1,1,1,0
1104,0.0154581037418169,0.01059870634744935,MT,2022-09-15,1,1,1,1,1,1,1,1,1,1
1105,NA,NA,MT,2022-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1106,NA,NA,MT,2022-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1107,NA,NA,MT,2022-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1108,0.0154303003017417,0.01057606362702025,MT,2022-09-19,1,1,1,1,1,1,1,1,1,1
1109,NA,NA,MT,2022-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1110,0.0153533529406845,0.01074618234926855,MT,2022-09-21,1,1,1,1,1,1,1,1,1,1
1111,NA,NA,MT,2022-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1112,NA,NA,MT,2022-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1113,NA,NA,MT,2022-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1114,NA,NA,MT,2022-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1115,0.121973188832111,0.0120314991148357,MT,2022-09-26,1,1,1,1,1,1,1,1,1,1
1116,NA,NA,MT,2022-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1117,NA,NA,MT,2022-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1118,NA,NA,MT,2022-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1119,NA,NA,MT,2022-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1120,NA,NA,MT,2022-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1121,NA,NA,MT,2022-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1122,NA,NA,MT,2022-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,0.0279159675565921,0.01985461602043165,MT,2022-10-04,1,1,1,1,1,1,1,1,1,1
1124,NA,NA,MT,2022-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1125,NA,NA,MT,2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1126,1.0826917098271,0.770264961792775,MT,2022-10-07,0,1,1,1,0,0,1,1,1,0
1127,NA,NA,MT,2022-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128,NA,NA,MT,2022-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1129,NA,NA,MT,2022-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1130,NA,NA,MT,2022-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131,NA,NA,MT,2022-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1132,NA,NA,MT,2022-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1133,NA,NA,MT,2022-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1134,0.119257900179297,0.0739480131366215,MT,2022-10-15,1,1,1,1,1,1,1,1,1,1
1135,16.4552823162082,0.193023945793032,NC,2022-09-04,0,1,1,1,0,0,0,0,1,0
1136,2.21407877311079,0.242128353916429,NC,2022-09-05,0,0,1,1,0,0,0,1,1,0
