...1,es_score,brier_score,location,target_date,X22A_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X22B_50_CI,X22A_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI,X22B_95_CI
1636,3.82338009999088,0.088994161046858,PA,2023-02-09,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1
1637,4.10369077729452,0.124731265996327,PA,2023-02-10,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0
1638,1.57064724201864,0.1378922368624535,PA,2023-02-11,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
1639,NA,NA,PR,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1640,5.01121078135055,0.423392400971273,PR,2023-01-02,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1641,1.87135319790387,0.249014843801924,PR,2023-01-03,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1
1642,0.993316085532602,0.1881976328694545,PR,2023-01-04,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0
1643,1.22806883189488,0.571405705546735,PR,2023-01-05,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0
1644,NA,NA,PR,2023-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1645,NA,NA,PR,2023-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1646,NA,NA,PR,2023-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1647,1.92071035398738,0.253258926326723,PR,2023-01-09,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0
1648,1.21690340279393,0.2871539417259615,PR,2023-01-10,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0
1649,3.47821421676038,0.269992974117088,PR,2023-01-11,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0
1650,5.2803996234126,0.307900642780406,PR,2023-01-12,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0
1651,3.49818198022895,0.3077981752090285,PR,2023-01-13,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0
1652,2.48168063128426,0.3273844549656365,PR,2023-01-14,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1
1653,NA,NA,PR,2023-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1654,5.87628959721421,0.2595301498973125,PR,2023-01-16,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0
1655,4.29059209825538,0.2803805576748935,PR,2023-01-17,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0
1656,1.45872439064004,0.28387679414994,PR,2023-01-18,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1
1657,1.97938075211075,0.3149704674042575,PR,2023-01-19,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0
1658,4.86750719542541,0.2433537610164555,PR,2023-01-20,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
1659,0.848275209620943,0.2254222830569825,PR,2023-01-21,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1660,NA,NA,PR,2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1661,0.853879430945554,0.2898285074523475,PR,2023-01-23,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
1662,0.398638889628806,0.242501692097856,PR,2023-01-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1663,1.33064508899945,0.421327222743065,PR,2023-01-25,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1664,NA,NA,PR,2023-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1665,0.656872119295244,0.4667730483229845,PR,2023-01-27,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1666,NA,NA,PR,2023-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1667,NA,NA,PR,2023-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1668,NA,NA,PR,2023-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1669,NA,NA,PR,2023-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1670,NA,NA,PR,2023-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1671,NA,NA,PR,2023-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1672,NA,NA,PR,2023-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1673,NA,NA,PR,2023-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1674,NA,NA,PR,2023-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1675,NA,NA,PR,2023-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1676,NA,NA,PR,2023-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1677,NA,NA,PR,2023-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1678,0.027452063091269,0.02094427587451795,PR,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1679,NA,NA,PR,2023-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,NA,NA,PR,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1681,NA,NA,RI,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1682,21.9969255598428,0.4691202133305155,RI,2023-01-02,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0
1683,4.85019100027295,0.486027500834249,RI,2023-01-03,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0
1684,2.95980075845512,0.460229314613226,RI,2023-01-04,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0
1685,1.13446697025511,0.372025339232671,RI,2023-01-05,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1
1686,11.6425550236692,0.4704616820542705,RI,2023-01-06,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0
1687,0.669666299335621,0.214201625530185,RI,2023-01-07,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1688,5.896289777042,0.3649183520435865,RI,2023-01-08,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
1689,11.3254738143207,0.407486245640721,RI,2023-01-09,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0
1690,NA,NA,RI,2023-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1691,2.59511857611664,0.368508559154019,RI,2023-01-11,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1692,3.94554825614621,0.348521322617359,RI,2023-01-12,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1693,3.1985598560018502,0.385617606929563,RI,2023-01-13,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0
1694,3.05126608587745,0.285683971633393,RI,2023-01-14,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1695,3.60773302860124,0.2696335570232245,RI,2023-01-15,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
1696,10.0465180732318,0.342372435272864,RI,2023-01-16,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0
1697,3.19938074605551,0.251233872804171,RI,2023-01-17,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1698,0.401163464350503,0.246511440796464,RI,2023-01-18,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
1699,1.26635237069937,0.215348465275304,RI,2023-01-19,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
1700,3.02694152895348,0.2597371718411945,RI,2023-01-20,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0
1701,3.85765992966646,0.195917310869338,RI,2023-01-21,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0
1702,2.56040256054483,0.2070238767634205,RI,2023-01-22,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
1703,5.76490423218019,0.2054446918518975,RI,2023-01-23,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
1704,0.830714337209289,0.3470851705701495,RI,2023-01-24,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
1705,0.410459523324068,0.2437319453904935,RI,2023-01-25,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1706,2.9807151868611,0.175858100031726,RI,2023-01-26,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0
1707,5.53711967254059,0.1496308849876655,RI,2023-01-27,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
1708,1.63080050732782,0.091681300107320493,RI,2023-01-28,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1
1709,1.8657476168417,0.0821340497236415,RI,2023-01-29,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1710,2.32766460726946,0.073381227518344,RI,2023-01-30,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
1711,0.523098305408161,0.065389582336248,RI,2023-01-31,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
1712,NA,NA,RI,2023-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1713,0.231735628022235,0.051536924814658,RI,2023-02-02,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1714,0.450120415741724,0.1606818750177375,RI,2023-02-03,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1715,1.57342082380994,0.04024536989363475,RI,2023-02-04,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1716,1.73459160106822,0.1007691495675975,RI,2023-02-05,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
1717,0.281277448507912,0.0311651890543852,RI,2023-02-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1718,0.0400594658609847,0.0273460692170616,RI,2023-02-07,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1719,0.507723122995495,0.0239522039237196,RI,2023-02-08,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1720,0.0966362542746132,0.02094427587451795,RI,2023-02-09,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1721,0.283413160222971,0.0182850984863216,RI,2023-02-10,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
1722,1.7708103064282401,0.4470540115332815,RI,2023-02-11,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0
1723,0.112883290105542,0.083126169251397,SC,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1724,2.85476375119566,0.284089874051552,SC,2023-01-02,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0
1725,14.704592458757901,0.244308869580403,SC,2023-01-03,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1726,4.00699669827305,0.2800751556660765,SC,2023-01-04,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0
1727,8.68985719853436,0.2274745882654235,SC,2023-01-05,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0
1728,5.77266250244837,0.3067867440991515,SC,2023-01-06,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0
1729,2.12506538304323,0.352534832828288,SC,2023-01-07,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1
1730,1.30835880718704,0.2952625355373735,SC,2023-01-08,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0
1731,5.32927414019547,0.3322218174285945,SC,2023-01-09,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0
1732,2.00301088976967,0.3709566685332815,SC,2023-01-10,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0
1733,4.1909692493585204,0.379466488333371,SC,2023-01-11,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0
1734,2.1270851406577,0.248866373538892,SC,2023-01-12,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1
1735,2.93605546823949,0.3051768349174515,SC,2023-01-13,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0
1736,2.12774999962813,0.3236101723910555,SC,2023-01-14,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0
1737,4.55429762215072,0.283223577483121,SC,2023-01-15,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1
1738,5.4527513205994,0.3630453025462775,SC,2023-01-16,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0
1739,7.09030358124761,0.3532148154428305,SC,2023-01-17,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
1740,2.37785025243374,0.314476957122029,SC,2023-01-18,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0
1741,0.974813791323735,0.2781385294472475,SC,2023-01-19,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
1742,5.92329606807502,0.3560108949530925,SC,2023-01-20,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0
1743,4.30740003040261,0.338306093759171,SC,2023-01-21,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0
1744,2.55614691604783,0.3396873572654405,SC,2023-01-22,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1
1745,6.7548583472545,0.366042314263008,SC,2023-01-23,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
1746,14.8295369658091,0.37395688538231,SC,2023-01-24,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0
1747,10.4870380066499,0.3619660153039885,SC,2023-01-25,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0
1748,8.18471385565959,0.411235835357437,SC,2023-01-26,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0
1749,5.28732652535181,0.393938363990384,SC,2023-01-27,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0
1750,4.79701674709043,0.3795988542896265,SC,2023-01-28,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1
1751,4.00875532936641,0.432017092077359,SC,2023-01-29,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0
1752,7.74909456544596,0.319165658172648,SC,2023-01-30,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0
1753,6.14417427983862,0.4155798550070195,SC,2023-01-31,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1754,5.80040864808214,0.338445692617547,SC,2023-02-01,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0
1755,6.00084772787207,0.311064955638693,SC,2023-02-02,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1
1756,9.98410626763231,0.3747823640003025,SC,2023-02-03,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0
1757,0.848826629741259,0.1916106323710755,SC,2023-02-04,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
1758,6.70995295323211,0.3174453411758495,SC,2023-02-05,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
1759,5.19173074770488,0.303827871157793,SC,2023-02-06,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
1760,1.03308576601931,0.184637741133875,SC,2023-02-07,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
1761,5.39281009007965,0.3052897665282845,SC,2023-02-08,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
1762,1.34654350361464,0.1792505132670875,SC,2023-02-09,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
1763,1.10943385969084,0.1633152299708005,SC,2023-02-10,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0
1764,1.48289669944835,0.188757077109981,SC,2023-02-11,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1
1765,0.11870023332695,0.083126169251397,SD,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1766,0.123511812130377,0.0876558305760725,SD,2023-01-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1767,1.479038199248,0.3744972168640075,SD,2023-01-03,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
1768,0.832151544121108,0.3951397545449525,SD,2023-01-04,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1769,1.20215004006138,0.571405705546735,SD,2023-01-05,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0
1770,NA,NA,SD,2023-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1771,NA,NA,SD,2023-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1772,0.935243880420321,0.662830607932145,SD,2023-01-08,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
1773,0.199591212618742,0.1403573685537015,SD,2023-01-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1774,NA,NA,SD,2023-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1775,0.627276888208367,0.163267756993746,SD,2023-01-11,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1776,1.06913154441818,0.3466722968918305,SD,2023-01-12,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
1777,0.946222703143665,0.6708344429295,SD,2023-01-13,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
1778,0.448995156533856,0.308771468747208,SD,2023-01-14,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1779,0.979515818389224,0.4530666027611505,SD,2023-01-15,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
1780,0.363420020416401,0.2537107809512015,SD,2023-01-16,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1781,0.969075786202298,0.68312117744759,SD,2023-01-17,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
1782,1.07964810620681,0.4895890337558495,SD,2023-01-18,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0
1783,NA,NA,SD,2023-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1784,NA,NA,SD,2023-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1785,NA,NA,SD,2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1786,NA,NA,SD,2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1787,NA,NA,SD,2023-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1788,0.556422439135934,0.398851283670588,SD,2023-01-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1789,NA,NA,SD,2023-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1790,NA,NA,SD,2023-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1791,NA,NA,SD,2023-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1792,NA,NA,SD,2023-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1793,NA,NA,SD,2023-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1794,NA,NA,SD,2023-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1795,NA,NA,SD,2023-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1796,0.815985131656782,0.57872794470987,SD,2023-02-01,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
1797,NA,NA,SD,2023-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1798,NA,NA,SD,2023-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1799,NA,NA,SD,2023-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1800,NA,NA,SD,2023-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1801,NA,NA,SD,2023-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,NA,NA,SD,2023-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1803,NA,NA,SD,2023-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1804,NA,NA,SD,2023-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1805,NA,NA,SD,2023-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1806,NA,NA,SD,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1807,NA,NA,TN,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1808,1.10460364773682,0.182096340414542,TN,2023-01-02,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0
1809,1.99009554628317,0.347869327189319,TN,2023-01-03,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0
1810,3.24576411825418,0.2718812868297255,TN,2023-01-04,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0
1811,3.49848420102858,0.2715366000580145,TN,2023-01-05,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0
1812,2.37672959093391,0.2730469867198815,TN,2023-01-06,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0
1813,4.6567374959216,0.2595225612615545,TN,2023-01-07,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0
1814,1.6043874133231,0.3124393266545725,TN,2023-01-08,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0
1815,5.01516911327733,0.33065271333413,TN,2023-01-09,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0
1816,3.46954367211562,0.3251885568415415,TN,2023-01-10,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0
1817,2.73761470419929,0.2782175507406105,TN,2023-01-11,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1
1818,4.44410062002727,0.358322309768588,TN,2023-01-12,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0
1819,2.2664864961949,0.2937588057654145,TN,2023-01-13,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1
1820,1.60313508196059,0.3225185657369285,TN,2023-01-14,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0
1821,1.98983647133543,0.239370663736046,TN,2023-01-15,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
1822,3.44403934980237,0.323286320754816,TN,2023-01-16,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1
1823,6.70106396236219,0.3221866523314095,TN,2023-01-17,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0
1824,5.21602701332211,0.3534850899170155,TN,2023-01-18,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1825,2.31172750379285,0.2858896572214035,TN,2023-01-19,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0
1826,7.12431837464125,0.3297533906192995,TN,2023-01-20,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0
1827,7.71305910035592,0.372460780591269,TN,2023-01-21,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0
1828,1.80652846462221,0.3154698978754835,TN,2023-01-22,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0
1829,7.59353857286062,0.3717125222448955,TN,2023-01-23,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0
1830,7.00832184636738,0.479299472100554,TN,2023-01-24,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0
1831,5.45059595138426,0.425454605598918,TN,2023-01-25,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0
1832,2.30660101626947,0.4247836016668065,TN,2023-01-26,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1
1833,1.2426942854178,0.300407605276286,TN,2023-01-27,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1
1834,1.69144583147612,0.520629821110865,TN,2023-01-28,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0
1835,1.94352941159714,0.404692718413149,TN,2023-01-29,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
1836,0.685685426888951,0.205183829927946,TN,2023-01-30,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
1837,3.43725953691495,0.339417243358466,TN,2023-01-31,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0
1838,1.22365689580924,0.217562923224523,TN,2023-02-01,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0
1839,4.00686028566076,0.246200038424436,TN,2023-02-02,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1
1840,5.65938138801189,0.4149902567847705,TN,2023-02-03,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
1841,0.610714514556883,0.2119999759215905,TN,2023-02-04,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
1842,2.17247989395385,0.54473013256821,TN,2023-02-05,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1
1843,12.1540380440883,0.53631151673548,TN,2023-02-06,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1
1844,1.43452223477333,0.1626228450792175,TN,2023-02-07,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0
1845,1.77290133830095,0.276435666910704,TN,2023-02-08,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1
1846,3.14481958583046,0.258973089525761,TN,2023-02-09,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0
1847,2.77147521549483,0.232629971007755,TN,2023-02-10,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0
1848,2.27521565105342,0.274942964367611,TN,2023-02-11,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1
1849,0.350623487088977,0.083126169251397,TX,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1850,40.0190065969918,0.196433891701081,TX,2023-01-02,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1851,32.1570820833052,0.204640249934588,TX,2023-01-03,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0
1852,4.11573985401576,0.283546971580734,TX,2023-01-04,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1
1853,13.2043674066344,0.28448715146446,TX,2023-01-05,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0
1854,13.6568973987416,0.258977565068538,TX,2023-01-06,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1
1855,10.7221421013505,0.323484757333233,TX,2023-01-07,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
