"","es_score","brier_score","location","target_date","X23E_50_CI","X23F_50_CI","other_50_CI","X24A_50_CI","X23E_95_CI","X23F_95_CI","other_95_CI","X24A_95_CI"
"891",NA,NA,"ME",2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA
"892",NA,NA,"ME",2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA
"893",NA,NA,"ME",2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA
"894",NA,NA,"ME",2024-02-01,NA,NA,NA,NA,NA,NA,NA,NA
"895",NA,NA,"ME",2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA
"896",NA,NA,"ME",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
"897",NA,NA,"ME",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
"898",NA,NA,"ME",2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA
"899",NA,NA,"ME",2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA
"900",NA,NA,"ME",2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA
"901",NA,NA,"ME",2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA
"902",NA,NA,"ME",2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA
"903",NA,NA,"ME",2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA
"904",NA,NA,"ME",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
"905",NA,NA,"ME",2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA
"906",NA,NA,"ME",2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA
"907",NA,NA,"ME",2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
"908",NA,NA,"ME",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA
"909",NA,NA,"ME",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
"910",NA,NA,"ME",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
"911",NA,NA,"ME",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
"912",NA,NA,"ME",2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA
"913",NA,NA,"ME",2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA
"914",NA,NA,"ME",2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA
"915",NA,NA,"ME",2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
"916",NA,NA,"ME",2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA
"917",NA,NA,"ME",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
"918",NA,NA,"ME",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
"919",NA,NA,"ME",2024-02-26,NA,NA,NA,NA,NA,NA,NA,NA
"920",NA,NA,"ME",2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA
"921",NA,NA,"ME",2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA
"922",NA,NA,"ME",2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA
"923",NA,NA,"ME",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA
"924",NA,NA,"ME",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
"925",3.03889886493092,0.605943230282102,"MI",2024-01-21,0,1,0,0,0,0,0,0
"926",6.66802705117639,0.472963353794255,"MI",2024-01-22,0,1,0,0,0,0,0,0
"927",0.750391901872858,0.206752604760737,"MI",2024-01-23,1,1,1,1,1,0,0,0
"928",2.12863614764883,0.201598493930938,"MI",2024-01-24,1,1,0,1,1,0,0,0
"929",2.52579176761291,0.266866493117068,"MI",2024-01-25,1,1,0,0,1,0,0,0
"930",0.758551326158852,0.171529053601461,"MI",2024-01-26,1,1,1,1,1,1,0,0
"931",0.595242404501962,0.157014848983633,"MI",2024-01-27,1,1,1,1,1,0,1,0
"932",0.00306404924668562,0.00336168015344793,"MI",2024-01-28,1,1,1,1,1,1,1,1
"933",5.26671308327499,0.338873082086961,"MI",2024-01-29,0,0,0,0,0,0,0,0
"934",0.451873250292518,0.083772873092275,"MI",2024-01-30,1,1,1,1,1,1,1,1
"935",1.50794806171688,0.169652686257652,"MI",2024-01-31,0,1,1,0,0,0,0,0
"936",2.71623860164982,0.224764347924153,"MI",2024-02-01,1,0,0,0,1,0,1,0
"937",2.69729905020623,0.304636386762372,"MI",2024-02-02,0,1,1,0,0,0,1,1
"938",0.132235855845212,0.00141997953854963,"MI",2024-02-03,1,1,1,1,1,1,1,1
"939",0.913811386333212,0.161390099928421,"MI",2024-02-04,1,1,0,1,1,1,0,0
"940",4.87418722311898,0.237619185650573,"MI",2024-02-05,0,0,1,0,0,0,1,0
"941",7.68328624564903,0.370292121605965,"MI",2024-02-06,0,1,0,0,0,0,0,0
"942",3.55476403284617,0.216899655267533,"MI",2024-02-07,0,1,0,0,0,1,0,0
"943",3.57086000449073,0.177541419694723,"MI",2024-02-08,0,1,0,0,0,1,0,0
"944",4.81777285516983,0.296315241162728,"MI",2024-02-09,0,1,0,0,0,0,1,0
"945",1.93838110040136,0.299774614207497,"MI",2024-02-10,1,0,0,0,1,1,0,0
"946",1.22022041950502,0.389365564662056,"MI",2024-02-11,1,0,1,0,1,0,1,0
"947",0.939892845790411,0.0535460516183236,"MI",2024-02-12,0,1,1,1,0,1,1,0
"948",3.91253117839172,0.212730446928728,"MI",2024-02-13,0,1,0,0,0,1,0,0
"949",4.77880899991237,0.25219306792778,"MI",2024-02-14,0,1,0,0,0,0,0,0
"950",3.9469015684195,0.281079461353462,"MI",2024-02-15,0,0,0,0,0,1,0,0
"951",0.944211085147691,0.070499348438703,"MI",2024-02-16,1,1,0,1,1,1,1,1
"952",1.06018838966307,0.122948092515617,"MI",2024-02-17,1,0,1,0,1,0,1,0
"953",1.30708055059469,0.328906305846594,"MI",2024-02-18,1,1,0,0,1,1,0,0
"954",0.0487394182020884,0.00013633974343629,"MI",2024-02-19,1,1,1,1,1,1,1,1
"955",4.60775714280347,0.293108700735872,"MI",2024-02-20,0,1,0,0,0,1,0,0
"956",0.977841663835072,0.0705770712714416,"MI",2024-02-21,1,0,1,0,1,0,0,1
"957",0.0462786896330881,8.75385329574149e-05,"MI",2024-02-22,1,1,1,1,0,0,1,0
"958",1.24073310462845,0.104571607473559,"MI",2024-02-23,0,1,1,0,0,1,1,0
"959",0.000472112409345641,6.51290235302856e-05,"MI",2024-02-24,1,1,1,1,1,1,1,1
"960",3.57995002682454,0.540745842600429,"MI",2024-02-25,1,0,0,0,1,0,0,0
"961",2.49184081061055,0.128107853865732,"MI",2024-02-26,1,1,0,0,1,1,0,0
"962",2.21754654900508,0.172876204504722,"MI",2024-02-27,0,1,0,0,0,1,0,0
"963",3.39469129252324,0.192232645443589,"MI",2024-02-28,1,0,0,0,1,0,0,0
"964",1.22549674938781,0.0764914534318054,"MI",2024-02-29,1,1,0,0,1,1,0,0
"965",1.28599937633013,0.117017554896834,"MI",2024-03-01,1,1,0,0,1,1,0,0
"966",1.34709574377654,0.198988378249344,"MI",2024-03-02,1,1,0,0,1,1,0,0
"967",1.86518373645276,0.255885487149797,"MN",2024-01-21,0,1,1,0,0,0,1,0
"968",3.78938754824294,0.348125342331712,"MN",2024-01-22,0,1,1,0,0,0,0,0
"969",5.3775193039934,0.434284811595941,"MN",2024-01-23,0,1,1,0,0,0,1,0
"970",1.74893615046773,0.161704239929749,"MN",2024-01-24,0,1,1,1,0,0,0,0
"971",2.53912534652422,0.301474856349091,"MN",2024-01-25,0,1,1,0,0,1,0,0
"972",4.02097107718882,0.493849691226151,"MN",2024-01-26,0,1,0,0,0,0,0,0
"973",1.38411918375643,0.270456781849388,"MN",2024-01-27,0,1,1,0,0,1,1,0
"974",0.234006743108826,0.00336168015344793,"MN",2024-01-28,1,1,1,1,1,1,1,1
"975",5.0592285298468,0.423002588315689,"MN",2024-01-29,0,1,0,0,0,1,0,0
"976",3.01377684519284,0.215291243746156,"MN",2024-01-30,0,1,1,0,0,1,1,0
"977",0.92108170000266,0.11517729582926,"MN",2024-01-31,0,1,1,1,0,1,1,0
"978",2.25318706877522,0.193187284541349,"MN",2024-02-01,0,1,1,0,0,0,1,0
"979",3.35390843667404,0.383087993434822,"MN",2024-02-02,0,0,0,0,0,0,0,0
"980",0.110091397996854,0.00141997953854963,"MN",2024-02-03,1,1,1,1,1,1,1,1
"981",0.949346003559845,0.213241771327129,"MN",2024-02-04,1,0,1,0,1,0,1,0
"982",3.66396792093383,0.275648996251742,"MN",2024-02-05,0,0,1,0,0,0,1,0
"983",8.43290612131884,0.555555580428049,"MN",2024-02-06,0,1,0,0,0,1,0,0
"984",3.1790531703055,0.216068846497,"MN",2024-02-07,1,1,0,0,1,1,0,0
"985",2.57737615611011,0.17764632462652,"MN",2024-02-08,0,1,0,0,0,1,0,0
"986",0.332114288527476,0.000592970592612434,"MN",2024-02-09,1,1,1,1,1,1,1,1
"987",1.08194579849499,0.115914414163179,"MN",2024-02-10,0,1,1,1,0,1,1,0
"988",1.2219123635922,0.218725413914703,"MN",2024-02-11,0,1,1,0,0,1,1,0
"989",1.82752985251549,0.186837679557944,"MN",2024-02-12,0,0,1,0,0,0,1,0
"990",3.10858878620736,0.268030332068816,"MN",2024-02-13,0,1,0,0,0,0,0,0
"991",0.00934029468688077,0.00028480328511696,"MN",2024-02-14,1,1,1,1,1,1,1,1
"992",3.41323632364264,0.455075546711824,"MN",2024-02-15,0,1,0,0,0,1,1,0
"993",1.17744877707803,0.164215565831756,"MN",2024-02-16,1,1,0,0,1,1,1,1
"994",1.24434261337579,0.280788776242995,"MN",2024-02-17,1,0,1,0,1,0,1,0
"995",0.00640994190700961,0.000158013690510242,"MN",2024-02-18,1,1,1,1,1,1,1,1
"996",0.0154472805395907,0.00013633974343629,"MN",2024-02-19,1,1,1,1,1,1,0,0
"997",2.19285241242534,0.247499556415792,"MN",2024-02-20,0,1,0,0,0,1,0,0
"998",0.0278060339694153,0.000101477938029662,"MN",2024-02-21,1,1,1,1,1,1,1,1
"999",0.0191090295474652,8.75385329574149e-05,"MN",2024-02-22,1,1,1,1,1,1,1,1
"1000",1.18413195494262,0.104344068869124,"MN",2024-02-23,1,1,0,0,1,1,0,0
"1001",0.000420839905013699,6.51290235302856e-05,"MN",2024-02-24,1,1,1,1,1,1,1,1
"1002",1.2977509408763,0.132552193944955,"MN",2024-02-25,0,1,1,0,0,1,1,0
"1003",0.00703629645873517,4.84461873758158e-05,"MN",2024-02-26,1,1,1,1,1,0,1,0
"1004",0.00977032079726778,4.17805120509395e-05,"MN",2024-02-27,1,1,1,1,1,1,1,1
"1005",0.00595435673413978,3.60306100754897e-05,"MN",2024-02-28,1,1,1,1,1,1,1,1
"1006",0.0012750752582462,3.10709807224824e-05,"MN",2024-02-29,1,1,1,1,1,1,1,1
"1007",0.00305259829483685,2.67932533916213e-05,"MN",2024-03-01,1,1,1,1,1,1,1,1
"1008",1.34881579091478,0.221095630958818,"MN",2024-03-02,1,1,0,0,1,1,0,0
"1009",0.0241160750939422,0.00897866674361296,"MO",2024-01-21,1,1,1,1,1,1,1,1
"1010",0.0438811455941359,0.00781847498143964,"MO",2024-01-22,1,1,1,1,1,1,0,0
"1011",0.0405931468576112,0.00680319040457568,"MO",2024-01-23,1,1,1,1,1,1,1,1
"1012",0.0340749440557145,0.00591567397370476,"MO",2024-01-24,1,1,1,1,1,1,1,1
"1013",NA,NA,"MO",2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA
"1014",NA,NA,"MO",2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA
"1015",NA,NA,"MO",2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
"1016",NA,NA,"MO",2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA
"1017",0.00224618126353648,0.0029149142712461,"MO",2024-01-29,1,1,1,1,1,1,1,1
"1018",0.00760161413735,0.0025263779671509,"MO",2024-01-30,1,1,1,1,1,1,1,1
"1019",1.32860681724239,1.87986820430141,"MO",2024-01-31,1,0,1,0,1,0,1,0
"1020",1.22079987253077,0.636121230545947,"MO",2024-02-01,1,1,0,0,1,1,0,0
"1021",0.00135927136867349,0.00164084628241088,"MO",2024-02-02,1,1,1,1,1,1,1,1
"1022",NA,NA,"MO",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
"1023",NA,NA,"MO",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
"1024",NA,NA,"MO",2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA
"1025",NA,NA,"MO",2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA
"1026",1.32600786279704,0.96953047292487,"MO",2024-02-07,1,1,0,0,1,1,0,0
"1027",0.00201899954304278,0.00068627691895088,"MO",2024-02-08,1,1,1,1,1,1,1,1
"1028",0.00332794705480417,0.000592970592612434,"MO",2024-02-09,1,1,1,1,1,1,1,1
"1029",1.32949934676631,0.970733703530604,"MO",2024-02-10,1,0,1,0,1,0,1,0
"1030",NA,NA,"MO",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
"1031",0.000210392551854996,0.000382073940247237,"MO",2024-02-12,1,1,1,1,1,1,1,1
"1032",NA,NA,"MO",2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA
"1033",1.39062621963558,1.96316500780583,"MO",2024-02-14,1,1,0,0,1,1,0,0
"1034",0.000213956370060712,0.000245842105078165,"MO",2024-02-15,1,1,1,1,1,1,1,1
"1035",0.00013937074638417,0.000212185393913473,"MO",2024-02-16,1,1,1,1,1,1,1,1
"1036",NA,NA,"MO",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
"1037",NA,NA,"MO",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
"1038",NA,NA,"MO",2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA
"1039",NA,NA,"MO",2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA
"1040",7.33269730630315e-05,0.000101477938029662,"MO",2024-02-21,1,1,1,1,1,1,1,1
"1041",0.000233005826801733,8.75385329574149e-05,"MO",2024-02-22,1,1,1,1,1,1,1,1
"1042",NA,NA,"MO",2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA
"1043",NA,NA,"MO",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
"1044",NA,NA,"MO",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
"1045",NA,NA,"MO",2024-02-26,NA,NA,NA,NA,NA,NA,NA,NA
"1046",NA,NA,"MO",2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA
"1047",3.58078873278263e-05,3.60306100754897e-05,"MO",2024-02-28,1,1,1,1,1,1,1,1
"1048",1.39872581668696,0.9940160428448,"MO",2024-02-29,1,1,0,0,1,1,0,0
"1049",1.40148563978421e-05,2.67932533916213e-05,"MO",2024-03-01,1,1,1,1,1,1,1,1
"1050",NA,NA,"MO",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
"1051",NA,NA,"MS",2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA
"1052",1.00554342677727,0.597893259807813,"MS",2024-01-22,1,0,1,0,1,0,1,0
"1053",0.0400663786654585,0.00680319040457568,"MS",2024-01-23,1,1,1,1,1,0,1,0
"1054",NA,NA,"MS",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA
"1055",0.00370413644465285,0.00514063093353085,"MS",2024-01-25,1,1,1,1,1,1,1,1
"1056",0.0273577347738169,0.00446444733921375,"MS",2024-01-26,1,1,1,1,1,1,1,1
"1057",NA,NA,"MS",2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
"1058",NA,NA,"MS",2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA
"1059",1.96232003986788,0.750492768454508,"MS",2024-01-29,1,0,0,0,1,0,0,0
"1060",1.02674358043256,0.376260255542722,"MS",2024-01-30,1,0,1,0,1,0,1,0
"1061",0.0130791923681889,0.00218870752201129,"MS",2024-01-31,1,1,1,1,1,1,1,1
"1062",NA,NA,"MS",2024-02-01,NA,NA,NA,NA,NA,NA,NA,NA
"1063",1.23943186423903,0.638161003715234,"MS",2024-02-02,1,1,0,0,1,1,0,0
"1064",NA,NA,"MS",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
"1065",NA,NA,"MS",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
"1066",0.00266069423799306,0.0010624580794842,"MS",2024-02-05,1,1,1,1,1,1,1,1
"1067",1.19986903023734,0.387451484784591,"MS",2024-02-06,1,1,0,0,1,1,0,0
"1068",0.0250482548126467,0.000794096089036846,"MS",2024-02-07,1,1,1,1,1,1,1,1
"1069",0.00177661208908699,0.00068627691895088,"MS",2024-02-08,1,1,1,1,1,1,1,1
"1070",0.0224193263249341,0.000592970592612434,"MS",2024-02-09,1,1,1,1,1,1,1,1
"1071",NA,NA,"MS",2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA
"1072",NA,NA,"MS",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
"1073",0.00944180490261548,0.000382073940247237,"MS",2024-02-12,1,1,1,1,1,1,1,1
"1074",0.000365842907294325,0.000329895990427177,"MS",2024-02-13,1,1,1,1,1,1,1,1
"1075",NA,NA,"MS",2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
"1076",0.000583765723481164,0.000245842105078165,"MS",2024-02-15,1,1,1,1,1,1,1,1
"1077",0.000567368340504332,0.000212185393913473,"MS",2024-02-16,1,1,1,1,1,1,1,1
"1078",NA,NA,"MS",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
"1079",NA,NA,"MS",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
"1080",1.39956518072051,1.9746145944964,"MS",2024-02-19,1,1,0,0,1,1,0,0
"1081",0.000243753849990272,0.000117628809851518,"MS",2024-02-20,1,1,1,1,1,1,1,1
"1082",0.000376011102821198,0.000101477938029662,"MS",2024-02-21,1,1,1,1,1,1,1,1
"1083",NA,NA,"MS",2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
"1084",6.95368807273819e-05,7.55091147972842e-05,"MS",2024-02-23,1,1,1,1,1,1,1,1
"1085",NA,NA,"MS",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
"1086",NA,NA,"MS",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
"1087",0.00132594566090675,4.84461873758158e-05,"MS",2024-02-26,1,1,1,1,1,1,1,1
"1088",3.23572062413593e-05,4.17805120509395e-05,"MS",2024-02-27,1,1,1,1,1,1,1,1
"1089",NA,NA,"MS",2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA
"1090",1.71261262206417e-05,3.10709807224824e-05,"MS",2024-02-29,1,1,1,1,1,1,1,1
"1091",NA,NA,"MS",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA
"1092",NA,NA,"MS",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
"1093",NA,NA,"MT",2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA
"1094",NA,NA,"MT",2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA
"1095",NA,NA,"MT",2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA
"1096",NA,NA,"MT",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA
"1097",NA,NA,"MT",2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA
"1098",NA,NA,"MT",2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA
"1099",NA,NA,"MT",2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
"1100",NA,NA,"MT",2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA
"1101",0.00199107127875486,0.0029149142712461,"MT",2024-01-29,1,1,1,1,1,1,1,1
"1102",NA,NA,"MT",2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA
"1103",NA,NA,"MT",2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA
"1104",NA,NA,"MT",2024-02-01,NA,NA,NA,NA,NA,NA,NA,NA
"1105",NA,NA,"MT",2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA
"1106",NA,NA,"MT",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
"1107",NA,NA,"MT",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
"1108",NA,NA,"MT",2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA
"1109",NA,NA,"MT",2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA
"1110",NA,NA,"MT",2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA
"1111",0.000377241468649238,0.00068627691895088,"MT",2024-02-08,1,1,1,1,1,1,1,1
"1112",NA,NA,"MT",2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA
"1113",NA,NA,"MT",2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA
"1114",NA,NA,"MT",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
"1115",NA,NA,"MT",2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA
"1116",NA,NA,"MT",2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA
"1117",NA,NA,"MT",2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
"1118",NA,NA,"MT",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA
"1119",NA,NA,"MT",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
"1120",NA,NA,"MT",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
"1121",NA,NA,"MT",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
"1122",NA,NA,"MT",2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA
"1123",NA,NA,"MT",2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA
"1124",NA,NA,"MT",2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA
"1125",NA,NA,"MT",2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
"1126",NA,NA,"MT",2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA
"1127",NA,NA,"MT",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
"1128",NA,NA,"MT",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
"1129",NA,NA,"MT",2024-02-26,NA,NA,NA,NA,NA,NA,NA,NA
"1130",NA,NA,"MT",2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA
"1131",NA,NA,"MT",2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA
"1132",NA,NA,"MT",2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA
"1133",NA,NA,"MT",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA
"1134",NA,NA,"MT",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
"1135",NA,NA,"NC",2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA
"1136",0.501814924953479,0.168747961752269,"NC",2024-01-22,1,1,1,1,1,0,1,0
"1137",1.12940095034578,0.899559346697709,"NC",2024-01-23,1,0,1,0,1,0,0,1
"1138",0.151603000818661,0.00591567397370476,"NC",2024-01-24,1,1,1,1,1,1,1,1
"1139",0.962416290224668,0.213847148147382,"NC",2024-01-25,0,1,1,1,0,1,1,0
"1140",0.867076041854364,0.268683469407549,"NC",2024-01-26,1,1,0,1,1,1,0,0
"1141",0.00285881857558809,0.00387503415951453,"NC",2024-01-27,1,1,1,1,1,1,1,1
"1142",0.00198370322603786,0.00336168015344793,"NC",2024-01-28,1,1,1,1,1,1,1,1
"1143",0.199775449938018,0.0029149142712461,"NC",2024-01-29,1,1,1,1,1,1,0,0
"1144",0.616555317164708,0.136002762815569,"NC",2024-01-30,1,1,1,1,1,0,1,0
"1145",1.86156021667403,0.541184318348948,"NC",2024-01-31,1,0,0,0,1,0,0,0
"1146",0.0303107255593723,0.00189542624856035,"NC",2024-02-01,1,1,1,1,1,1,1,1
"1147",0.0362696470360153,0.00164084628241088,"NC",2024-02-02,1,1,1,1,1,0,1,0
"1148",NA,NA,"NC",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
"1149",NA,NA,"NC",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
"1150",2.03002799891708,0.54991857873219,"NC",2024-02-05,1,0,0,0,1,0,0,0
"1151",0.0436093058996839,0.000918642570660045,"NC",2024-02-06,1,1,1,1,1,1,0,0
"1152",0.86403532131221,0.138364549947587,"NC",2024-02-07,1,0,1,1,1,0,1,0
"1153",2.5492623406458,0.55552762200014,"NC",2024-02-08,1,1,0,0,1,1,0,0
"1154",0.0243084313356255,0.000592970592612434,"NC",2024-02-09,1,1,1,1,1,1,1,1
"1155",NA,NA,"NC",2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA
"1156",0.000274456426541857,0.000442436339627913,"NC",2024-02-11,1,1,1,1,1,1,1,1
"1157",1.07991807194289,0.150912700888142,"NC",2024-02-12,1,1,0,0,1,1,0,0
"1158",1.21915874547786,0.325682700983639,"NC",2024-02-13,1,0,1,0,1,0,1,0
"1159",0.000205075108861016,0.00028480328511696,"NC",2024-02-14,1,1,1,1,1,1,1,1
"1160",0.00161902864858048,0.000245842105078165,"NC",2024-02-15,1,1,1,1,1,0,1,0
"1161",0.00364560715232282,0.000212185393913473,"NC",2024-02-16,1,1,1,1,1,1,1,1
"1162",NA,NA,"NC",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
"1163",0.000124295229785371,0.000158013690510242,"NC",2024-02-18,1,1,1,1,1,1,1,1
"1164",0.00449228732678891,0.00013633974343629,"NC",2024-02-19,1,1,1,1,1,1,1,1
"1165",0.00817211022479455,0.000117628809851518,"NC",2024-02-20,1,1,1,1,1,1,1,1
"1166",1.27511067285998,0.246766054604971,"NC",2024-02-21,1,0,1,0,1,1,1,1
"1167",0.00766299079995378,8.75385329574149e-05,"NC",2024-02-22,1,1,1,1,1,1,1,1
"1168",0.0028354528377436,7.55091147972842e-05,"NC",2024-02-23,1,1,1,1,1,1,1,1
"1169",4.97378908856198e-05,6.51290235302856e-05,"NC",2024-02-24,1,1,1,1,1,1,1,1
"1170",NA,NA,"NC",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
"1171",2.69864957270234,0.360943140553652,"NC",2024-02-26,1,1,0,0,1,1,0,0
"1172",1.35702089979608,0.331044172037761,"NC",2024-02-27,1,1,0,0,1,1,0,0
"1173",0.00217644811175562,3.60306100754897e-05,"NC",2024-02-28,1,1,1,1,1,1,1,1
"1174",0.000740971894279546,3.10709807224824e-05,"NC",2024-02-29,1,1,1,1,1,1,1,1
"1175",1.37360826190969,0.331500617909812,"NC",2024-03-01,1,1,0,0,1,1,0,0
"1176",NA,NA,"NC",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
"1177",NA,NA,"ND",2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA
"1178",NA,NA,"ND",2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA
"1179",NA,NA,"ND",2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA
"1180",NA,NA,"ND",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA
"1181",0.00414179311393761,0.00514063093353085,"ND",2024-01-25,1,1,1,1,1,1,1,1
"1182",0.0122312572579952,0.00446444733921375,"ND",2024-01-26,1,1,1,1,1,1,1,1
"1183",1.24048766490637,0.933869204225077,"ND",2024-01-27,1,1,0,0,1,1,0,0
"1184",0.00879828633831384,0.00336168015344793,"ND",2024-01-28,1,1,1,1,1,1,1,1
"1185",1.32239495488054,1.86194082163888,"ND",2024-01-29,1,0,1,0,1,0,1,0
"1186",0.00188503354564225,0.0025263779671509,"ND",2024-01-30,1,1,1,1,1,1,1,1
"1187",NA,NA,"ND",2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA
"1188",NA,NA,"ND",2024-02-01,NA,NA,NA,NA,NA,NA,NA,NA
"1189",NA,NA,"ND",2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA
