...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22C_50_CI,other_50_CI,X21L_50_CI,X22A_95_CI,X22B_95_CI,X22C_95_CI,other_95_CI,X21L_95_CI
568,0.16846116222769,0.01007987234104885,ID,2022-08-07,1,1,1,1,1,0,0,1,1,1
569,0.159235702314463,0.0095538293829455,ID,2022-08-08,1,1,1,1,1,0,0,1,1,1
570,0.0426554701011934,0.00905879972873985,ID,2022-08-09,1,1,1,1,1,1,1,1,1,1
571,0.0424305146093395,0.00859254754343135,ID,2022-08-10,1,1,1,1,1,1,1,1,1,1
572,0.0873452669893848,0.0081530384891583,ID,2022-08-11,1,1,1,1,1,0,0,1,1,1
573,0.0414323525451963,0.0077384183809298,ID,2022-08-12,1,1,1,1,1,1,1,1,1,1
574,0.0822770190375293,0.0073469942797767,ID,2022-08-13,1,1,1,1,1,1,1,1,1,1
575,0.00974238993690837,0.0069772177450257,ID,2022-08-14,1,1,1,1,1,0,0,1,1,1
576,0.0717683821763923,0.0066276699964382,ID,2022-08-15,1,1,1,1,1,1,1,1,1,1
577,0.0305233323043235,0.0062970487638132,ID,2022-08-16,1,1,1,1,1,0,0,1,1,1
578,0.155588538640849,0.00598415662625575,ID,2022-08-17,1,1,1,1,1,0,0,1,1,1
579,0.0588342541348819,0.00568789066567075,ID,2022-08-18,1,1,1,1,1,1,1,1,1,1
580,0.0933914351331005,0.0054072332792262,ID,2022-08-19,1,1,1,1,1,1,1,1,1,1
581,0.0545398522999537,0.00514124401364815,ID,2022-08-20,1,1,1,1,1,1,1,1,1,1
582,1.16175803803715,0.312938365270642,ID,2022-08-21,1,0,0,1,1,1,0,0,1,1
583,0.714424265912638,0.1774036463512865,ID,2022-08-22,1,1,1,1,1,0,0,1,1,1
584,1.10159578438175,0.190795541131186,ID,2022-08-23,1,1,1,0,1,1,0,1,0,1
585,0.0236997883288994,0.00420747400270762,ID,2022-08-24,1,1,1,1,1,1,1,1,1,1
586,0.0215545202618888,0.00400295218814294,ID,2022-08-25,1,1,1,1,1,1,1,1,1,1
587,0.0424660298582184,0.00380871974755582,ID,2022-08-26,1,1,1,1,1,1,1,1,1,1
588,0.978653668171951,0.2968465742435635,ID,2022-08-27,0,0,1,1,1,0,0,1,1,1
589,5.44160061191799,0.1863406555306075,IL,2022-07-17,1,1,0,0,0,0,0,0,0,0
590,3.16918820402972,0.1767840667408045,IL,2022-07-18,1,1,0,1,0,0,0,0,1,0
591,3.31722924792277,0.142560121741081,IL,2022-07-19,0,0,1,1,0,0,0,0,1,0
592,4.33417305610141,0.2294514051815085,IL,2022-07-20,1,0,0,1,1,1,0,0,1,1
593,9.53817224010353,0.2351307915844745,IL,2022-07-21,0,0,0,1,1,0,0,0,1,0
594,2.8254754422978,0.1579519061431705,IL,2022-07-22,1,1,1,1,0,0,0,0,1,0
595,3.31804924806296,0.155833779769397,IL,2022-07-23,0,1,1,1,0,0,0,0,1,0
596,2.51770604565219,0.150794633712499,IL,2022-07-24,0,1,1,1,0,1,0,0,1,0
597,10.9316111485146,0.179643814876164,IL,2022-07-25,0,0,0,1,0,0,0,0,1,0
598,2.73182530090035,0.112433813673253,IL,2022-07-26,0,1,0,0,0,0,0,0,0,0
599,2.9050375935559,0.158476984773641,IL,2022-07-27,1,1,1,0,1,0,0,1,0,1
600,2.81497891699784,0.1544632382169005,IL,2022-07-28,1,0,1,0,1,0,0,0,0,1
601,5.64533593024943,0.139834189081551,IL,2022-07-29,0,0,0,0,1,0,0,0,0,1
602,2.02623598977087,0.1053835053320205,IL,2022-07-30,1,1,0,1,0,0,0,1,1,0
603,2.42492527667166,0.117828730964639,IL,2022-07-31,1,1,1,1,0,0,0,0,1,0
604,6.40905168415022,0.144076554873029,IL,2022-08-01,1,0,1,0,0,0,0,0,0,0
605,6.72246921008444,0.175741437801015,IL,2022-08-02,0,0,0,0,1,0,0,0,0,1
606,4.59568422646072,0.162839085492488,IL,2022-08-03,0,0,0,1,0,0,0,0,1,0
607,2.85578410723654,0.1384126875408815,IL,2022-08-04,1,0,1,0,0,0,0,0,0,0
608,6.39478319673267,0.1428773983400545,IL,2022-08-05,0,0,0,1,1,0,0,0,1,1
609,2.72270524611333,0.1209403898087615,IL,2022-08-06,1,1,0,0,0,0,0,0,0,0
610,3.46567536735864,0.1504213918021835,IL,2022-08-07,0,0,1,1,0,0,0,0,1,0
611,5.79431868016424,0.1539484013457915,IL,2022-08-08,0,0,1,1,0,0,0,0,1,0
612,1.68335616042851,0.116647931062436,IL,2022-08-09,1,1,1,1,1,0,0,0,1,1
613,6.91097946778652,0.179750751774751,IL,2022-08-10,0,0,0,1,0,0,0,0,1,0
614,4.32126296129622,0.1229453697266785,IL,2022-08-11,1,0,1,0,0,0,0,0,0,0
615,3.53097289882502,0.1103353397297025,IL,2022-08-12,0,0,1,0,0,0,0,1,0,0
616,15.1107076752152,0.193688017070458,IL,2022-08-13,0,0,0,0,0,0,0,0,0,0
617,1.51683830758888,0.0816493007818145,IL,2022-08-14,1,1,1,0,1,0,0,1,0,1
618,8.24956890239788,0.1130260621441465,IL,2022-08-15,0,0,1,0,0,0,0,1,0,0
619,1.97815012600826,0.0960738078435715,IL,2022-08-16,0,1,1,1,1,0,0,0,1,1
620,1.28936903696816,0.089157902397651,IL,2022-08-17,1,1,1,1,1,0,0,0,1,1
621,6.22272401960312,0.1116072965054085,IL,2022-08-18,0,0,1,0,1,0,0,0,0,1
622,8.30323073861194,0.10577962589377,IL,2022-08-19,0,0,1,1,1,0,0,0,1,1
623,2.25077887036777,0.0880569602305735,IL,2022-08-20,0,0,1,1,1,0,1,0,1,1
624,3.97832924919976,0.1008484711945095,IL,2022-08-21,0,0,1,0,1,0,0,1,0,1
625,8.47344411972164,0.103744704151094,IL,2022-08-22,0,0,1,1,0,0,0,0,1,0
626,7.5835204563222,0.142659128514753,IL,2022-08-23,0,0,1,1,1,0,0,1,1,1
627,4.36196374674047,0.1296770501245345,IL,2022-08-24,0,0,1,0,1,0,0,1,0,1
628,3.87725083724618,0.132684146809245,IL,2022-08-25,0,0,1,0,1,0,0,1,0,1
629,1.84792986039885,0.0500310300995615,IL,2022-08-26,1,1,1,0,1,0,0,1,0,1
630,8.65008438252629,0.114079660254379,IL,2022-08-27,0,0,1,0,0,0,0,1,0,0
631,0.760060701743064,0.1815597239235755,IN,2022-07-17,1,1,1,1,1,0,0,0,1,1
632,3.13445496975085,0.1346022887018065,IN,2022-07-18,0,0,1,1,1,0,0,0,1,1
633,2.62765309242873,0.2145283897455045,IN,2022-07-19,1,0,1,1,0,0,0,0,1,0
634,2.5298983303223,0.084059542321096,IN,2022-07-20,0,0,1,1,1,0,0,0,1,1
635,4.50358647555412,0.0822255669050645,IN,2022-07-21,0,0,0,1,1,0,0,1,1,0
636,3.40784273139107,0.2191763914793955,IN,2022-07-22,0,0,1,1,0,0,0,1,1,0
637,1.40191684896426,0.187331425218428,IN,2022-07-23,1,1,1,1,1,0,0,0,1,1
638,3.4669130456851,0.100749987703807,IN,2022-07-24,0,0,1,0,1,0,0,0,0,1
639,1.45525762996603,0.121434018340418,IN,2022-07-25,1,1,0,0,1,0,0,0,0,0
640,1.06367423057342,0.1398717152740325,IN,2022-07-26,1,1,1,1,1,0,0,0,1,1
641,1.39727518793661,0.152317544639097,IN,2022-07-27,1,1,1,1,0,0,0,1,1,0
642,0.965592041638693,0.1272877222777365,IN,2022-07-28,1,1,1,1,1,0,0,0,1,1
643,3.87643761533406,0.1891587503161615,IN,2022-07-29,1,0,0,1,0,0,0,0,1,0
644,3.00242447588432,0.17282377939615,IN,2022-07-30,1,0,1,0,0,0,0,1,0,0
645,2.28295070483855,0.1332618345555595,IN,2022-07-31,1,1,0,0,1,0,0,0,0,1
646,1.2752708325413,0.1173173988289385,IN,2022-08-01,1,1,1,1,1,1,1,1,1,1
647,8.15761072127172,0.1862149225603685,IN,2022-08-02,0,0,1,1,0,0,0,0,1,0
648,4.66468039572608,0.157923961597104,IN,2022-08-03,0,0,1,0,1,0,0,0,0,1
649,2.27888384812949,0.1388440482722695,IN,2022-08-04,1,0,1,1,0,0,0,0,1,0
650,2.39133107295379,0.1316032162681885,IN,2022-08-05,1,0,0,1,0,0,0,0,1,0
651,5.26849634793832,0.161188936328806,IN,2022-08-06,0,0,0,0,1,0,0,0,0,1
652,3.54916154267883,0.149311545367682,IN,2022-08-07,0,0,1,1,1,0,1,0,1,1
653,4.25845961899181,0.1409548233097545,IN,2022-08-08,0,0,1,0,1,1,0,0,0,1
654,0.951928269885547,0.056745481958107,IN,2022-08-09,1,1,1,1,1,0,1,0,1,1
655,1.14515391025089,0.0729738366674075,IN,2022-08-10,1,1,1,1,1,1,0,0,1,1
656,1.43171522612047,0.097967840034947,IN,2022-08-11,1,1,1,1,0,1,0,0,1,0
657,2.9016577183936,0.130569753403834,IN,2022-08-12,0,0,1,1,1,0,0,1,1,1
658,3.57325115489458,0.158184086716017,IN,2022-08-13,0,0,1,1,0,0,0,1,1,0
659,4.92957804598567,0.184336467230442,IN,2022-08-14,0,0,0,1,1,0,0,0,1,1
660,3.76701107283632,0.1154072332420555,IN,2022-08-15,0,0,1,1,1,0,1,0,1,1
661,0.741771336340666,0.065360706053128,IN,2022-08-16,1,1,1,1,1,1,1,1,1,1
662,1.24982393072556,0.0838683440042945,IN,2022-08-17,1,1,1,1,1,0,0,1,1,1
663,1.16456283008313,0.0889657877754015,IN,2022-08-18,1,1,1,1,1,0,1,0,1,1
664,7.9899494436696,0.1838190287755025,IN,2022-08-19,0,0,1,0,1,0,0,1,0,1
665,3.52956626881716,0.1122407107938435,IN,2022-08-20,0,0,1,1,1,0,0,1,1,1
666,15.6310585968668,0.238116980187946,IN,2022-08-21,0,0,1,1,0,0,0,1,1,0
667,4.71153294867498,0.1231662968409105,IN,2022-08-22,0,0,1,0,1,0,0,0,0,1
668,0.694832752371251,0.056191142493179,IN,2022-08-23,1,1,1,1,1,0,0,1,1,1
669,1.86347818380453,0.094812353151799,IN,2022-08-24,1,0,0,1,0,1,0,1,1,0
670,1.94872115824344,0.0885407080102075,IN,2022-08-25,0,0,1,1,1,0,0,1,1,1
671,0.667001980626539,0.0531975471100275,IN,2022-08-26,1,1,1,1,1,1,1,1,1,1
672,2.20124988121584,0.0992401992698095,IN,2022-08-27,0,0,1,1,1,0,0,1,1,1
673,2.55702676736606,0.250891397187728,KS,2022-07-17,0,0,1,1,1,0,0,0,1,1
674,2.71794246277788,0.336927488546828,KS,2022-07-18,0,0,1,1,1,0,0,0,1,1
675,1.20630955925454,0.288998312868006,KS,2022-07-19,1,0,1,1,1,0,0,0,1,1
676,0.133043469134449,0.0295443079013802,KS,2022-07-20,1,1,1,1,1,1,1,1,1,1
677,0.739491370538648,0.1356129852042305,KS,2022-07-21,1,1,1,1,1,0,1,0,1,1
678,0.37283334470496,0.164161200477916,KS,2022-07-22,1,1,1,1,1,1,0,0,1,1
679,0.636463290321325,0.1884303607371605,KS,2022-07-23,1,1,1,1,1,1,1,1,1,1
680,0.98188313807164,0.225173203543035,KS,2022-07-24,0,1,1,1,1,0,0,1,1,1
681,3.51715389963053,0.280196892577174,KS,2022-07-25,0,0,0,1,1,0,0,1,1,1
682,0.442623515747827,0.02003497934335095,KS,2022-07-26,1,1,1,1,1,0,0,1,1,1
683,0.709021463773628,0.1652613462250035,KS,2022-07-27,1,1,1,1,1,0,0,1,1,1
684,0.569361316785922,0.1314921817721655,KS,2022-07-28,1,1,1,1,1,0,0,1,1,1
685,1.2488014241217,0.2278264375895385,KS,2022-07-29,1,0,1,1,1,0,0,0,1,1
686,0.244439084005466,0.0157617370317576,KS,2022-07-30,1,1,1,1,1,0,0,1,1,1
687,1.42288712467632,0.2137965292572545,KS,2022-07-31,1,0,1,0,1,1,0,1,0,1
688,2.26035311987649,0.3013923869843135,KS,2022-08-01,0,0,1,1,1,0,0,1,1,1
689,1.91575595919464,0.3132544288692135,KS,2022-08-02,0,0,0,1,1,0,0,0,1,1
690,2.98019454311575,0.3767618513635015,KS,2022-08-03,0,0,0,1,1,0,0,0,1,1
691,3.63763390475715,0.319771680771547,KS,2022-08-04,0,0,0,1,1,0,0,0,1,1
692,2.42887489423485,0.4222437525809515,KS,2022-08-05,0,0,1,1,0,0,0,1,1,0
693,1.18412870382224,0.2094646129806415,KS,2022-08-06,0,0,1,1,1,0,0,1,1,1
694,0.44605107601294,0.1435102256582385,KS,2022-08-07,1,1,1,1,1,1,1,1,1,1
695,0.295819093612207,0.0901242516109125,KS,2022-08-08,1,1,1,1,1,1,1,1,1,1
696,1.23315078487299,0.00905879972873985,KS,2022-08-09,0,0,1,1,1,0,0,1,1,1
697,4.69700350436642,0.278971155151407,KS,2022-08-10,0,0,0,1,0,0,0,0,1,0
698,10.8471445052913,0.330365900139977,KS,2022-08-11,0,0,1,1,1,0,0,1,1,1
699,0.812260268153411,0.0077384183809298,KS,2022-08-12,1,1,1,1,1,0,0,1,1,1
700,0.305522798241319,0.0827234481196245,KS,2022-08-13,1,1,1,1,1,0,1,0,1,1
701,0.433145936415583,0.0069772177450257,KS,2022-08-14,1,1,1,1,1,1,1,1,1,1
702,1.44079486392227,0.2160283292442515,KS,2022-08-15,0,0,1,1,1,0,0,1,1,1
703,3.77961710428623,0.3123541819902625,KS,2022-08-16,0,0,1,1,1,0,0,1,1,1
704,0.290984409538587,0.071030291139783,KS,2022-08-17,1,1,1,1,1,1,1,1,1,1
705,0.794703046786965,0.2180465282954845,KS,2022-08-18,0,1,1,1,1,0,0,1,1,1
706,1.81725123230708,0.289795679020434,KS,2022-08-19,0,0,1,1,1,0,0,1,1,1
707,0.00819094109450998,0.00514124401364815,KS,2022-08-20,1,1,1,1,1,1,1,1,1,1
708,0.61076734702939794,0.148277250316836,KS,2022-08-21,1,1,1,1,1,1,1,1,1,1
709,3.63753834343736,0.251440987222448,KS,2022-08-22,0,0,1,1,1,0,0,1,1,1
710,7.31067304665657,0.340760157839708,KS,2022-08-23,0,0,0,0,1,0,0,1,0,1
711,0.370832717344667,0.0833329183351395,KS,2022-08-24,1,1,1,1,1,0,0,1,1,1
712,0.519253336039107,0.11319755345831,KS,2022-08-25,1,1,1,1,1,0,0,1,1,1
713,0.320991943824321,0.0664266972964035,KS,2022-08-26,1,1,1,1,1,0,0,1,1,1
714,0.224315994232408,0.00362421137928352,KS,2022-08-27,1,1,1,1,1,1,1,1,1,1
715,1.4347191942017,0.1112775393683485,KY,2022-07-17,1,0,1,1,1,0,0,0,1,1
716,2.321464385985,0.222862113196933,KY,2022-07-18,0,0,1,0,1,0,0,0,0,1
717,2.49966415542825,0.2146642046920855,KY,2022-07-19,0,0,1,1,1,0,0,0,1,1
718,1.58060674771459,0.1437869621476655,KY,2022-07-20,1,1,1,1,0,0,0,0,1,0
719,1.81186056436424,0.132878609602715,KY,2022-07-21,0,1,1,1,1,0,0,0,1,1
720,2.43004894199989,0.183038425005046,KY,2022-07-22,1,1,0,1,1,0,0,0,1,1
721,0.768045833139655,0.374338090369972,KY,2022-07-23,0,1,1,1,1,0,0,1,1,1
722,2.92288802030508,0.02270953377188855,KY,2022-07-24,0,0,1,1,1,0,0,1,1,1
723,2.69765348518595,0.1629679337855885,KY,2022-07-25,1,1,0,1,0,0,0,0,1,0
724,3.06226737629451,0.0441859609031229,KY,2022-07-26,0,0,1,1,1,0,0,0,1,1
725,1.25814274161307,0.089691514559727,KY,2022-07-27,1,1,1,1,1,0,1,0,1,1
726,0.749513609562693,0.1615355415944185,KY,2022-07-28,1,1,1,1,1,0,1,0,1,1
727,1.50761604798758,0.172462419398001,KY,2022-07-29,1,0,1,1,0,0,0,0,1,0
728,0.867266423680665,0.0600716058001385,KY,2022-07-30,1,1,1,1,1,0,0,1,1,1
729,3.93579517897107,0.3071313761392035,KY,2022-07-31,0,0,1,1,1,0,0,1,1,1
730,1.71269181527523,0.1558270826303665,KY,2022-08-01,1,0,0,1,1,1,0,0,1,1
731,1.76704674702689,0.0561845663035455,KY,2022-08-02,1,0,1,1,1,1,0,0,1,1
732,0.613116888418812,0.080237251613228,KY,2022-08-03,1,1,1,1,1,0,0,1,1,1
733,0.651971663457789,0.102358506020612,KY,2022-08-04,1,1,1,1,1,0,0,0,1,1
734,2.8998493814735,0.207272719228566,KY,2022-08-05,0,0,0,1,1,0,0,0,1,1
735,0.606049233834543,0.0742634613716095,KY,2022-08-06,1,1,1,1,1,0,0,1,1,1
736,0.636323886400308,0.124448746612926,KY,2022-08-07,1,1,1,1,1,0,0,1,1,1
737,0.614674767484257,0.0850886002216645,KY,2022-08-08,1,1,1,1,1,0,0,1,1,1
738,1.66227390392087,0.00905879972873985,KY,2022-08-09,0,0,1,1,1,0,0,1,1,1
739,2.8702672892123,0.1681166319103965,KY,2022-08-10,1,0,0,1,1,1,0,0,1,1
740,4.05339091505015,0.211986474648034,KY,2022-08-11,0,0,1,0,0,0,0,1,0,0
741,1.58535941514239,0.082932750330568,KY,2022-08-12,0,1,1,0,1,1,0,1,0,1
742,1.03487146920677,0.1580999019594725,KY,2022-08-13,0,1,1,1,1,0,0,1,1,1
743,0.293495211998541,0.0069772177450257,KY,2022-08-14,1,1,1,1,1,1,1,1,1,1
744,1.58375987980981,0.02926557910430995,KY,2022-08-15,0,0,1,1,1,0,0,1,1,1
745,1.09868642255978,0.1191156316416045,KY,2022-08-16,1,1,0,1,1,1,0,0,1,1
746,2.40948394743757,0.130337060843293,KY,2022-08-17,0,0,1,1,1,0,0,1,1,1
747,6.26151659508378,0.1850453544986845,KY,2022-08-18,0,0,0,1,1,0,0,0,1,1
748,0.759564292405179,0.08797162075248,KY,2022-08-19,1,1,1,1,1,0,0,1,1,1
749,0.451946465320664,0.071048608186076,KY,2022-08-20,1,1,1,1,1,0,0,1,1,1
750,3.01367006836475,0.238827719742635,KY,2022-08-21,0,0,1,1,0,0,0,1,1,0
751,1.89142645601549,0.1115144499615835,KY,2022-08-22,1,0,0,1,1,1,0,0,1,1
752,1.50649025757279,0.1082424405677455,KY,2022-08-23,1,0,0,1,1,1,0,0,1,1
753,5.08826794885944,0.156523954342639,KY,2022-08-24,0,0,1,1,1,0,0,1,1,1
754,5.82132316574934,0.1838528836919475,KY,2022-08-25,0,0,1,1,1,0,0,1,1,1
755,0.806202310700533,0.02885591076709495,KY,2022-08-26,1,1,1,1,1,1,1,1,1,1
756,1.40924948423802,0.163563682032527,KY,2022-08-27,0,0,1,1,1,0,1,0,1,1
757,3.26660475199638,0.287296512067001,LA,2022-07-17,0,0,1,1,1,0,0,0,1,1
758,2.24495903720043,0.2364844280388845,LA,2022-07-18,0,0,1,1,1,0,1,0,1,1
759,1.24873560008496,0.2510840885964935,LA,2022-07-19,1,1,1,1,0,0,0,1,1,1
760,0.458914195116331,0.1137072443336935,LA,2022-07-20,1,1,1,1,1,1,0,0,1,1
761,1.37052577560996,0.0857689732510895,LA,2022-07-21,0,1,1,1,1,0,0,1,1,1
762,7.05837918211652,0.3201118094450985,LA,2022-07-22,1,0,0,1,1,0,0,0,1,0
763,1.12283673518027,0.1662119116903505,LA,2022-07-23,1,1,1,1,0,1,0,0,1,0
764,1.04165157425583,0.156393894774121,LA,2022-07-24,1,1,1,1,0,0,1,0,1,0
765,1.32970266182098,0.16010415045535,LA,2022-07-25,1,1,1,1,0,0,0,0,1,0
766,1.5598377734495,0.159367565265112,LA,2022-07-26,0,1,1,1,1,0,0,1,1,1
767,2.47196618316194,0.2814756913760285,LA,2022-07-27,1,0,0,1,0,0,0,0,1,0
768,1.22992565606118,0.1521742367081845,LA,2022-07-28,0,1,1,1,1,0,0,1,1,1
769,0.568107862641657,0.131552708627824,LA,2022-07-29,1,1,1,1,1,1,1,1,1,1
770,1.25181607691048,0.177176258973716,LA,2022-07-30,0,1,1,1,1,1,1,1,1,1
771,0.976236508112483,0.128508032961926,LA,2022-07-31,1,1,1,1,0,1,1,0,1,0
772,3.48388319176165,0.1915569558172115,LA,2022-08-01,0,0,1,1,1,1,0,0,1,1
773,1.878747127675,0.2047324582175685,LA,2022-08-02,1,0,0,1,1,0,0,0,1,1
774,0.511022170952242,0.109851568287585,LA,2022-08-03,1,1,1,1,1,0,0,1,1,1
775,4.01294229834346,0.2919534924862605,LA,2022-08-04,0,0,1,1,1,0,0,0,1,1
776,1.62901297403199,0.193509052844203,LA,2022-08-05,0,0,1,1,1,0,0,0,1,1
777,3.04501161781205,0.1999967452209055,LA,2022-08-06,0,0,1,1,1,0,0,1,1,1
778,1.51374916354687,0.2769405789754285,LA,2022-08-07,0,0,1,1,1,0,0,1,1,1
779,4.62599844147501,0.345263921999474,LA,2022-08-08,0,0,1,1,1,0,0,1,1,1
780,0.556405321029799,0.00905879972873985,LA,2022-08-09,1,1,1,1,1,1,1,1,1,1
781,0.570963686759606,0.1716918133241705,LA,2022-08-10,1,1,1,1,1,0,0,1,1,1
782,2.34720713052007,0.254206496477056,LA,2022-08-11,0,0,1,1,1,0,0,1,1,1
783,1.6648862288635,0.2826466443845725,LA,2022-08-12,0,0,1,1,1,0,0,1,1,1
784,1.52711388738287,0.244244420633584,LA,2022-08-13,0,0,1,1,1,0,0,1,1,1
785,1.29659275804293,0.1921843467941115,LA,2022-08-14,0,0,1,1,1,0,0,1,1,1
786,1.19927324270377,0.174148197394689,LA,2022-08-15,0,0,1,1,1,0,0,1,1,1
787,0.281530388925334,0.00629704876381325,LA,2022-08-16,1,1,1,1,1,0,0,1,1,1
788,1.60984644130835,0.118730789783036,LA,2022-08-17,0,0,1,1,1,0,0,1,1,1
789,0.0645905827966242,0.00568789066567075,LA,2022-08-18,1,1,1,1,1,1,1,1,1,1
790,1.54916691484125,0.218698567585132,LA,2022-08-19,0,0,1,1,1,0,0,1,1,1
791,1.84415663302325,0.290739822094169,LA,2022-08-20,0,0,1,1,1,1,1,1,1,1
792,1.50072261328251,0.196073316322313,LA,2022-08-21,0,0,1,1,1,0,0,1,1,1
793,2.14490502298877,0.1774036463512865,LA,2022-08-22,0,0,1,1,1,0,0,0,1,1
794,0.466410290667242,0.004422890558353895,LA,2022-08-23,1,1,1,1,1,1,1,1,1,1
795,0.728769532936453,0.178283451534058,LA,2022-08-24,1,1,1,1,1,0,0,1,1,1
796,0.286730800323477,0.004002952188142945,LA,2022-08-25,1,1,1,1,1,1,1,1,1,1
797,0.59043661438999,0.1290446748452515,LA,2022-08-26,1,1,1,1,1,1,1,1,1,1
798,4.54039218127389,0.4434577556757035,LA,2022-08-27,0,0,1,1,1,0,0,1,1,1
799,1.48795308880456,0.1774031632436185,MA,2022-07-17,1,1,1,1,0,0,0,0,1,0
800,2.18314263880251,0.185652913072416,MA,2022-07-18,1,1,1,0,0,0,0,0,0,0
801,1.58454019534854,0.168076177909899,MA,2022-07-19,1,1,1,1,1,0,0,0,1,0
802,3.98049093049776,0.1356984317286555,MA,2022-07-20,0,0,1,0,1,0,0,0,0,1
803,2.77282921115001,0.193021324340584,MA,2022-07-21,0,0,1,1,0,0,0,1,1,0
804,1.8714021354877,0.140277091470448,MA,2022-07-22,1,1,1,1,1,0,0,0,1,1
805,1.68976898982039,0.2189698269019545,MA,2022-07-23,1,0,1,1,0,0,0,0,1,0
806,0.965414114890699,0.1410393265444375,MA,2022-07-24,1,1,1,1,0,0,1,0,1,0
807,0.88635813609714,0.133641857652391,MA,2022-07-25,1,1,1,1,1,1,1,1,1,1
808,1.52604865770655,0.155314023593723,MA,2022-07-26,1,1,1,1,0,0,0,0,1,1
809,1.98322798603569,0.01884479737353015,MA,2022-07-27,0,0,1,1,1,0,0,1,1,1
810,1.47446849925946,0.149773641045968,MA,2022-07-28,0,1,1,1,1,0,0,0,1,1
811,1.27050616668002,0.1273101387897795,MA,2022-07-29,1,1,1,1,0,0,0,0,1,0
812,1.1754067824715,0.1583313380494155,MA,2022-07-30,1,1,1,1,1,0,0,0,1,1
813,0.512513729207898,0.1098572129093375,MA,2022-07-31,1,1,1,1,1,1,0,0,1,1
814,4.5307048827783,0.154440723264158,MA,2022-08-01,0,0,1,1,1,0,0,1,1,1
815,6.25539117643016,0.191133733874939,MA,2022-08-02,0,0,0,1,1,0,0,0,1,1
816,1.4560502987819,0.1354614390023035,MA,2022-08-03,1,1,1,1,1,0,0,0,1,1
817,5.89665632516475,0.1542291054899255,MA,2022-08-04,0,0,1,0,1,0,0,0,0,1
818,8.03950210905679,0.1623649436963575,MA,2022-08-05,0,0,1,0,1,0,0,1,0,1
819,3.54938219371902,0.1229134547264565,MA,2022-08-06,1,0,0,1,0,1,0,0,1,0
820,4.42314391754825,0.135794118209379,MA,2022-08-07,0,0,1,0,1,0,0,0,0,1
821,9.18670374220203,0.1321690476490155,MA,2022-08-08,0,0,1,1,0,0,0,0,1,0
822,1.89646025251311,0.135726549400496,MA,2022-08-09,0,0,1,1,1,0,0,1,1,1
823,4.46308890859252,0.1869823694911145,MA,2022-08-10,0,0,1,1,1,0,0,1,1,1
824,5.77163966640569,0.144075002547756,MA,2022-08-11,0,0,1,1,1,0,0,0,1,1
825,11.9025946695905,0.159825744227789,MA,2022-08-12,0,0,1,1,0,0,0,1,1,0
826,0.691560168969532,0.0779121851085705,MA,2022-08-13,1,1,1,1,1,0,0,0,1,1
827,11.2934716122913,0.1540534672840055,MA,2022-08-14,0,0,1,1,1,0,0,0,1,1
828,20.9738006380549,0.204546619226502,MA,2022-08-15,0,0,0,1,0,0,0,0,1,0
829,4.76029723147498,0.126533779674204,MA,2022-08-16,0,0,1,1,1,0,0,0,1,1
830,13.275115396649,0.157684025373644,MA,2022-08-17,0,0,1,0,1,0,0,0,0,1
831,17.2684401015131,0.185870977139452,MA,2022-08-18,0,0,1,1,1,0,0,1,1,1
832,10.4479374229527,0.182103132881778,MA,2022-08-19,0,0,1,0,1,0,0,0,0,1
833,8.79756151003343,0.251798163654344,MA,2022-08-20,0,0,0,1,1,0,0,0,1,1
834,1.87519046143631,0.088532167809989,MA,2022-08-21,0,0,1,1,1,0,0,0,1,1
835,41.2942713179411,0.1845764240982025,MA,2022-08-22,0,0,1,0,1,0,0,0,0,1
836,8.58544021352634,0.180004060806208,MA,2022-08-23,0,0,1,0,0,0,0,1,0,0
837,0.442457368412371,0.055406290923693,MA,2022-08-24,1,1,1,1,1,1,1,1,1,1
838,10.051370106296,0.228333290130077,MA,2022-08-25,0,0,1,0,0,0,0,1,0,0
839,8.94836935451035,0.123199842429172,MA,2022-08-26,0,0,1,0,1,0,0,1,0,1
840,19.3262760671017,0.1672448258674655,MA,2022-08-27,0,0,0,1,1,0,0,0,1,1
841,2.26624601275661,0.1940017881153105,MD,2022-07-17,1,1,1,0,0,1,0,0,0,0
842,5.65112561293424,0.2103229050480375,MD,2022-07-18,0,0,1,1,1,0,0,0,1,0
843,1.3020294528567,0.147064476275143,MD,2022-07-19,1,1,0,1,1,0,0,0,1,1
844,3.18925116306389,0.105807257494505,MD,2022-07-20,0,0,1,1,1,0,0,0,1,1
845,1.18322265428156,0.170474628893941,MD,2022-07-21,1,1,1,1,0,1,1,0,1,0
846,4.74608321135962,0.194897957298073,MD,2022-07-22,0,0,0,1,1,0,0,0,1,0
847,1.40753308828181,0.1530054524612815,MD,2022-07-23,1,1,1,1,1,0,0,1,1,0
848,2.51940660673778,0.129981460332407,MD,2022-07-24,1,1,1,1,0,0,0,0,1,0
849,5.52286801101511,0.1865316960154455,MD,2022-07-25,0,0,1,1,0,0,0,1,1,0
850,1.14884545364099,0.178161221833351,MD,2022-07-26,1,1,1,1,0,0,1,1,1,0
851,2.59463891333756,0.1695677153088705,MD,2022-07-27,0,0,1,1,1,1,1,1,1,1
852,1.34606832908874,0.082796343272521,MD,2022-07-28,0,1,1,1,1,0,0,1,1,1
