...1,es_score,brier_score,location,target_date,X21L_50_CI,X22A_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,other_50_CI,X22B_50_CI,X21L_95_CI,X22A_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,other_95_CI,X22B_95_CI
485,0.262490291059011,0.262911104719566,HI,2022-10-31,1,1,1,1,1,1,1,1,1,1,0,1,1,0
486,0.237278428760326,0.2598166349693845,HI,2022-11-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
487,1.42236005344091,0.338388525783559,HI,2022-11-02,0,1,1,1,1,1,1,0,0,1,0,1,1,0
488,1.55533090642655,0.2730366243326955,HI,2022-11-03,1,1,1,0,1,1,0,1,1,1,0,1,1,0
489,0.74416521310943,0.33699000015496,HI,2022-11-04,1,1,0,1,1,1,1,1,1,0,0,1,1,0
490,2.63768762490543,0.2660692512774035,HI,2022-11-05,1,1,1,0,1,1,0,1,1,1,1,0,1,0
491,1.56371740080349,0.2867354722779125,HI,2022-11-06,1,1,1,0,1,1,0,1,0,1,0,1,1,0
492,0.419410869467637,0.308084044658087,HI,2022-11-07,1,1,1,1,1,1,1,1,1,1,0,1,1,0
493,0.352002843728521,0.236248136801375,HI,2022-11-08,1,1,1,1,1,1,1,1,1,1,0,1,1,0
494,0.774600663758808,0.3435419956792905,HI,2022-11-09,1,0,1,1,1,1,1,1,0,1,1,0,1,1
495,1.18402389670741,0.410439187577408,HI,2022-11-10,1,0,0,1,1,1,1,1,0,1,1,1,1,0
496,1.29023583694032,0.2891116998652985,HI,2022-11-11,1,1,1,1,1,1,0,1,1,0,1,0,1,0
497,0.777806143305782,0.2942282689264635,HI,2022-11-12,1,0,1,1,1,1,1,1,0,1,0,1,1,0
498,NA,NA,HI,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,0.156813331263346,0.107762264132926,HI,2022-11-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500,0.986386585445008,0.432276764113153,HI,2022-11-15,1,1,0,1,1,1,1,1,1,0,1,1,1,0
501,0.380180543135739,0.088675705672319,HI,2022-11-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
502,0.356091738180795,0.0805059720806435,HI,2022-11-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
503,0.988773871964804,0.692479298047535,HI,2022-11-18,1,1,1,1,0,1,1,1,1,1,0,0,1,1
504,0.808341307333007,0.57406749504178,HI,2022-11-19,1,1,1,1,1,1,0,1,1,1,0,1,1,0
505,0.56362387963825,0.115621629531881,IA,2022-10-09,1,1,1,1,1,1,1,1,1,1,0,1,1,0
506,2.30698674929937,0.0637721623536645,IA,2022-10-10,1,1,1,0,1,1,0,1,1,1,0,1,1,0
507,1.30972728904333,0.1041187271839605,IA,2022-10-11,1,1,1,1,1,1,0,1,0,1,1,1,1,0
508,1.8353577020179,0.2508259283413375,IA,2022-10-12,1,0,1,1,1,1,1,1,1,1,0,1,1,0
509,1.11445005109085,0.117958123852926,IA,2022-10-13,1,1,0,1,1,1,1,1,1,0,0,1,1,0
510,1.8826332914945,0.0829351443479555,IA,2022-10-14,1,1,1,0,1,1,0,1,1,1,0,1,1,0
511,1.15082937688502,0.183861261163012,IA,2022-10-15,0,1,1,1,1,1,1,0,1,1,0,1,1,0
512,1.22004436109588,0.1587023229120325,IA,2022-10-16,1,1,1,1,1,1,1,1,0,1,1,1,1,0
513,1.07115822975555,0.1075680838074795,IA,2022-10-17,1,1,1,1,1,1,0,1,0,0,0,1,1,0
514,4.14878335368502,0.214456024219721,IA,2022-10-18,1,0,1,0,1,1,1,1,0,1,0,1,1,0
515,1.99262723273113,0.23148683213387,IA,2022-10-19,1,0,1,0,1,1,1,1,0,1,0,1,1,0
516,2.88459783891596,0.167581023719737,IA,2022-10-20,1,1,1,0,1,1,0,1,0,1,0,1,1,0
517,2.91857962785609,0.1459447282524385,IA,2022-10-21,1,1,1,0,1,1,0,1,0,1,0,1,1,0
518,2.78357642976671,0.354535242459404,IA,2022-10-22,1,0,0,0,1,1,0,1,0,0,0,1,1,0
519,1.3780071180208,0.2146432131055625,IA,2022-10-23,1,1,1,1,1,1,1,1,0,0,0,0,1,0
520,10.4211194073709,0.091257739498946,IA,2022-10-24,1,0,1,0,1,1,0,1,0,0,0,1,1,0
521,5.74214533193645,0.187280306899503,IA,2022-10-25,1,1,1,0,1,1,0,1,0,0,0,1,1,0
522,6.67714840081163,0.242409850260563,IA,2022-10-26,0,1,0,0,1,1,0,0,0,0,0,0,1,0
523,6.89412465047419,0.158993646605933,IA,2022-10-27,1,1,1,0,1,1,0,1,0,0,0,1,1,0
524,1.97539450903359,0.214953616659612,IA,2022-10-28,1,1,1,1,1,1,0,1,0,0,0,1,1,1
525,4.0264089654032,0.1466160562810275,IA,2022-10-29,1,1,1,0,1,1,0,1,1,0,0,1,1,0
526,6.8663983561473,0.1897838350038335,IA,2022-10-30,1,1,1,0,1,1,0,1,0,1,0,0,1,0
527,7.69611956091467,0.245712583258132,IA,2022-10-31,1,0,1,0,1,1,0,1,0,1,0,1,1,0
528,8.79319774632636,0.288483556213019,IA,2022-11-01,1,0,1,0,1,0,0,1,1,1,0,0,0,0
529,1.87179777609699,0.235439497864081,IA,2022-11-02,1,1,1,1,1,1,0,1,1,0,1,1,1,0
530,4.34175978385393,0.3267761126185955,IA,2022-11-03,1,0,1,0,1,1,0,1,0,0,0,1,1,0
531,8.34593021431064,0.248699789095475,IA,2022-11-04,1,1,1,0,1,1,0,1,0,1,0,1,1,0
532,1.33168275528217,0.3095501275516885,IA,2022-11-05,1,0,1,1,1,1,1,1,0,1,0,0,1,0
533,5.36543401027077,0.3075608366098855,IA,2022-11-06,0,1,1,0,1,1,0,0,0,1,0,0,1,0
534,10.8870092500138,0.3459069025574225,IA,2022-11-07,1,0,1,0,1,1,0,1,0,0,0,0,1,0
535,4.72093128713195,0.32428479998957,IA,2022-11-08,1,1,1,0,1,1,0,1,0,0,0,1,1,0
536,5.64592109068509,0.3496712515043815,IA,2022-11-09,1,1,1,0,1,1,0,1,0,0,0,1,1,0
537,9.11027301627957,0.347976673839653,IA,2022-11-10,1,1,1,0,1,1,0,1,1,1,0,0,1,0
538,2.92097924075327,0.379853249220654,IA,2022-11-11,1,1,1,0,1,1,0,1,0,0,0,0,1,0
539,4.21062918202183,0.4491080225410215,IA,2022-11-12,1,0,1,0,1,1,0,1,1,0,0,1,1,0
540,5.8609253098924,0.4367536843141895,IA,2022-11-13,1,1,1,0,1,1,0,1,1,0,0,1,1,0
541,16.7704348717007,0.4331736988025445,IA,2022-11-14,1,1,1,0,1,1,0,1,0,0,0,1,1,0
542,10.8128816379824,0.406885824181866,IA,2022-11-15,1,1,1,0,1,1,0,1,1,1,0,1,1,0
543,16.2738583063653,0.51061830407578,IA,2022-11-16,0,1,1,0,1,1,0,0,0,1,0,0,1,0
544,16.4356272478881,0.4822056746546005,IA,2022-11-17,1,1,1,0,1,1,0,1,1,0,0,0,1,0
545,10.2587830094807,0.55095756754226,IA,2022-11-18,1,0,0,0,1,1,0,1,0,0,0,0,1,0
546,7.03239018700555,0.532829309225665,IA,2022-11-19,1,0,1,0,1,1,0,1,0,1,0,0,1,0
547,0.0395004555131713,0.0268995544484309,ID,2022-10-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
548,0.931211356859623,0.294222449970374,ID,2022-10-10,1,1,1,1,1,0,1,1,0,1,1,1,0,1
549,0.628965291063753,0.263625848675897,ID,2022-10-11,1,1,1,1,1,1,1,1,0,1,0,1,1,1
550,0.291575182802859,0.0324590940220349,ID,2022-10-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
551,0.153450738636803,0.03483154405959795,ID,2022-10-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
552,0.484565349363702,0.2011815042367135,ID,2022-10-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
553,0.0558898047573229,0.040553979546525,ID,2022-10-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
554,NA,NA,ID,2022-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,0.523457052445688,0.2047479249922925,ID,2022-10-17,1,1,1,1,1,1,1,1,0,0,0,1,1,0
556,0.873782550263952,0.401100263122344,ID,2022-10-18,1,1,0,1,1,1,1,1,1,0,0,1,1,1
557,0.457897961807531,0.057060208601511,ID,2022-10-19,1,1,1,1,1,1,1,1,1,0,1,1,1,0
558,0.269950920212915,0.06251662661034,ID,2022-10-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
559,0.298423078650014,0.0686095338080645,ID,2022-10-21,1,1,1,1,1,1,1,1,1,1,0,1,1,0
560,NA,NA,ID,2022-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2022-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,0.691033149599291,0.1954991243681675,ID,2022-10-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
563,0.861357590427713,0.3007686120885215,ID,2022-10-25,1,1,0,1,1,1,1,1,1,0,0,1,1,0
564,0.76749457030539,0.1105327188555425,ID,2022-10-26,1,1,1,1,1,1,0,1,1,1,1,1,1,1
565,0.170884558215073,0.1215677562850235,ID,2022-10-27,1,1,1,1,1,1,1,1,1,1,0,1,1,0
566,0.60122591272442,0.418372556266724,ID,2022-10-28,1,1,1,1,1,1,1,1,1,1,0,1,1,0
567,0.951322977633259,0.1466160562810275,ID,2022-10-29,1,1,1,1,1,1,0,1,0,1,1,1,1,0
568,0.21787048859851,0.1606761280808145,ID,2022-10-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
569,1.09901002094697,0.175772856802438,ID,2022-10-31,1,1,1,1,1,1,0,1,1,0,0,1,1,0
570,0.469394904329596,0.327733526239586,ID,2022-11-01,1,1,1,1,1,1,1,1,1,1,0,1,1,0
571,2.25290037542951,0.209036091445926,ID,2022-11-02,1,1,1,0,1,1,0,1,1,1,0,1,1,0
572,0.39136307888395,0.246267243853186,ID,2022-11-03,1,1,1,1,1,1,1,1,1,0,0,1,1,0
573,0.344111605738791,0.246179327689813,ID,2022-11-04,1,1,1,1,1,1,1,1,1,1,0,1,1,0
574,1.45183275492412,0.2660692512774035,ID,2022-11-05,1,1,1,0,1,1,0,1,1,1,0,1,1,0
575,0.395214778502559,0.2867354722779125,ID,2022-11-06,1,1,1,1,1,1,1,1,1,1,0,1,1,0
576,0.430570768100781,0.308084044658087,ID,2022-11-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
577,0.610920523408894,0.2831286723899865,ID,2022-11-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
578,1.77813220570182,0.352395365204422,ID,2022-11-09,1,1,1,0,1,1,0,1,1,1,0,1,1,0
579,NA,NA,ID,2022-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,0.554015574922542,0.398053122243615,ID,2022-11-11,1,1,1,1,1,1,1,1,1,1,0,1,1,0
581,1.29225341756656,0.421066076869838,ID,2022-11-12,1,1,1,0,1,1,0,1,0,1,0,1,1,0
582,NA,NA,ID,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,1.72420546636163,0.377049282968188,ID,2022-11-14,1,1,1,0,1,1,0,1,1,1,0,1,1,0
584,0.571650409180612,0.254365228264541,ID,2022-11-15,1,1,1,1,1,1,1,1,1,1,0,1,1,0
585,1.09632751270141,0.3704667807313615,ID,2022-11-16,1,1,1,1,1,1,0,1,1,1,0,1,1,0
586,0.116173160982967,0.0805059720806435,ID,2022-11-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
587,0.867169660638251,0.073185293815251,ID,2022-11-18,1,1,1,0,1,1,1,1,1,0,0,1,1,1
588,NA,NA,ID,2022-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,6.48176177532554,0.3018002572376925,IL,2022-10-09,1,1,0,0,1,1,0,1,1,0,0,1,1,0
590,4.70171003851794,0.240881257681188,IL,2022-10-10,0,0,1,1,1,1,0,0,0,0,0,1,1,0
591,1.2970812551309,0.19602960119938,IL,2022-10-11,1,1,1,1,1,1,1,1,0,1,0,1,1,0
592,5.82296782819285,0.2301461840526195,IL,2022-10-12,1,1,0,1,1,1,0,1,0,0,0,0,1,0
593,3.70530478360802,0.229270525481272,IL,2022-10-13,1,0,1,1,1,1,0,1,0,0,0,1,1,0
594,2.11543688785299,0.212879966096163,IL,2022-10-14,0,1,1,1,1,1,1,0,0,0,0,0,1,0
595,2.11025154004493,0.1878610624855805,IL,2022-10-15,0,1,1,1,1,1,1,0,0,0,0,1,1,0
596,3.36253918581534,0.303367519754194,IL,2022-10-16,1,0,1,1,1,1,0,1,0,0,0,1,1,0
597,3.09345730287739,0.1759269975581425,IL,2022-10-17,1,1,1,0,1,1,0,1,1,0,1,0,1,0
598,2.09118642136115,0.164583258278301,IL,2022-10-18,1,1,1,0,1,1,0,1,0,0,0,1,1,0
599,3.83424742690287,0.2726394022483445,IL,2022-10-19,1,1,1,0,1,1,0,1,0,0,0,1,1,0
600,4.91760676326863,0.286376434653437,IL,2022-10-20,0,0,0,1,1,1,0,0,0,0,0,1,1,0
601,1.9470465482855699,0.2111699115831085,IL,2022-10-21,1,1,1,1,1,1,1,1,0,1,0,1,1,0
602,4.08961414183406,0.296777114462698,IL,2022-10-22,0,1,0,0,1,1,0,0,0,0,0,1,1,0
603,1.48209476941356,0.2666531542647635,IL,2022-10-23,0,1,1,1,1,1,1,0,1,1,0,1,1,0
604,5.55476448051936,0.292500756764527,IL,2022-10-24,0,0,1,1,1,1,0,0,0,0,0,1,1,0
605,3.73830315539575,0.3064409751774355,IL,2022-10-25,1,0,1,1,1,0,0,1,0,0,0,0,0,0
606,6.65874073157044,0.2243918414570045,IL,2022-10-26,1,0,1,0,1,1,0,1,0,0,0,0,1,0
607,2.55414870921307,0.2761267507689185,IL,2022-10-27,0,1,1,1,1,0,1,0,0,1,0,0,0,0
608,13.9425158973871,0.2359824788752155,IL,2022-10-28,1,0,1,0,1,0,0,1,0,1,0,0,0,0
609,6.04862907421788,0.2732521061990025,IL,2022-10-29,0,1,0,0,1,1,0,0,1,0,0,0,1,0
610,3.57417216899165,0.28497151689676,IL,2022-10-30,1,1,1,0,1,0,0,1,0,0,0,0,0,0
611,7.21962919616511,0.284372907212316,IL,2022-10-31,0,1,1,0,0,0,0,0,0,0,0,1,0,0
612,6.23260649544561,0.273762039653337,IL,2022-11-01,1,1,0,0,1,1,0,1,0,0,1,0,1,0
613,5.88346852673673,0.302271498470825,IL,2022-11-02,0,1,1,0,0,1,0,0,0,0,0,1,1,1
614,4.02658344254932,0.30685678692192,IL,2022-11-03,0,0,1,1,0,1,1,0,0,0,0,0,1,0
615,4.51403562359636,0.295366203317569,IL,2022-11-04,1,1,1,0,0,0,0,1,0,1,0,0,0,0
616,16.421015494672,0.2941847699156375,IL,2022-11-05,1,1,1,0,1,1,0,1,0,0,0,1,1,0
617,10.8068953171034,0.3005800807496725,IL,2022-11-06,1,1,1,0,0,0,0,1,0,0,0,0,0,0
618,19.723597362519,0.321780849807712,IL,2022-11-07,1,0,0,0,0,1,0,1,0,1,0,1,1,0
619,14.0139222538603,0.3203056296032555,IL,2022-11-08,1,1,1,0,0,1,0,1,0,1,0,0,1,0
620,19.8695639020365,0.3112064928176725,IL,2022-11-09,1,1,0,0,0,0,0,1,0,0,0,0,0,0
621,10.5639961803597,0.3170547379737705,IL,2022-11-10,1,1,0,0,0,1,0,1,0,0,0,0,1,0
622,20.9397113883087,0.367488206395305,IL,2022-11-11,0,0,0,0,0,1,0,0,0,0,0,0,1,0
623,6.24885436659674,0.339568254020903,IL,2022-11-12,0,0,0,0,0,1,0,0,0,0,0,1,1,0
624,11.4288275166138,0.3495989042993525,IL,2022-11-13,0,1,1,0,1,1,0,0,1,0,0,0,1,0
625,14.5633079376443,0.330115160649019,IL,2022-11-14,1,0,1,0,0,1,0,1,0,0,0,1,1,0
626,17.3684154464385,0.3902318317220385,IL,2022-11-15,0,1,0,0,0,0,0,0,0,0,0,0,0,0
627,26.7865512788564,0.3489517926286855,IL,2022-11-16,0,1,0,0,0,1,0,0,0,0,0,0,1,0
628,18.2327281677529,0.3655319427998945,IL,2022-11-17,1,0,0,0,1,1,0,1,0,0,0,0,1,0
629,13.8326888945025,0.334831600084109,IL,2022-11-18,1,1,0,0,0,1,0,1,0,0,0,0,1,0
630,12.5973750105864,0.3517043842889655,IL,2022-11-19,1,1,1,0,0,0,0,1,0,1,0,0,0,0
631,0.592746451177349,0.1374642486518275,IN,2022-10-09,1,1,1,1,1,1,1,1,0,0,0,1,1,0
632,2.38203514608068,0.2315899907921705,IN,2022-10-10,1,0,0,1,1,1,0,1,0,0,1,1,1,0
633,2.75943461994125,0.084195402412079,IN,2022-10-11,1,1,1,0,1,1,0,1,0,0,0,1,1,0
634,2.55991983073055,0.0324590940220349,IN,2022-10-12,1,0,1,0,1,1,0,1,0,0,0,1,1,0
635,2.62615041576664,0.228188233004183,IN,2022-10-13,1,0,0,0,1,1,1,1,0,0,0,1,1,0
636,1.31738634564088,0.2061706727294975,IN,2022-10-14,1,0,1,1,1,1,1,1,0,1,0,1,1,0
637,1.81341461215907,0.2024360855797055,IN,2022-10-15,1,0,1,0,1,1,1,1,0,0,0,1,1,0
638,0.894642706273854,0.206502706029067,IN,2022-10-16,1,1,1,1,1,1,1,1,0,1,0,1,1,1
639,1.39087180861427,0.2265991998245995,IN,2022-10-17,1,1,0,1,1,1,1,1,0,0,0,1,1,0
640,2.18868938467352,0.3018540562306765,IN,2022-10-18,1,0,0,1,1,1,0,1,0,0,1,1,1,0
641,1.52316904988434,0.1705947011796525,IN,2022-10-19,1,1,1,1,1,1,1,1,0,0,0,1,1,0
642,1.22209994385579,0.26346736928024,IN,2022-10-20,1,1,1,1,0,1,1,1,0,0,0,0,1,0
643,1.62705030252078,0.0686095338080645,IN,2022-10-21,1,1,1,0,1,1,0,1,0,1,0,0,1,0
644,2.06132157092999,0.075393958461597,IN,2022-10-22,1,1,1,0,1,1,0,1,1,0,0,1,1,0
645,1.73743236844936,0.3423710986917425,IN,2022-10-23,1,0,1,1,0,1,0,1,0,0,0,1,1,0
646,4.43260061397111,0.18153951097412,IN,2022-10-24,1,1,1,0,1,1,0,1,0,0,0,0,1,0
647,1.91921359256671,0.2399067917474935,IN,2022-10-25,1,1,0,0,1,1,1,1,0,0,0,1,1,0
648,2.21258044969705,0.280123345325824,IN,2022-10-26,1,1,1,0,1,1,1,1,0,1,0,1,1,0
649,6.62713575684293,0.1876460324701255,IN,2022-10-27,0,1,1,0,1,1,0,0,0,1,0,0,1,0
650,1.35341425850465,0.2047826696792565,IN,2022-10-28,1,1,1,1,1,1,0,1,0,0,0,1,1,0
651,2.19462745834172,0.225869950893206,IN,2022-10-29,1,1,1,0,1,1,0,1,1,1,0,1,1,0
652,3.63054964288436,0.2246204739760265,IN,2022-10-30,1,1,1,0,1,1,0,1,1,0,0,1,1,0
653,7.56228166519671,0.32142585781629,IN,2022-10-31,0,0,1,0,0,1,0,0,0,0,0,0,1,0
654,9.11698165960942,0.2190647888645185,IN,2022-11-01,1,1,1,0,1,1,0,1,0,0,0,1,1,0
655,3.81224840608707,0.303593954827548,IN,2022-11-02,0,1,1,0,1,0,0,0,0,0,0,1,0,0
656,8.44912019126836,0.320661565054784,IN,2022-11-03,1,0,1,0,1,1,0,1,0,0,0,1,1,0
657,4.78237404877567,0.2911543294947075,IN,2022-11-04,1,1,1,0,1,1,0,1,0,0,0,0,1,0
658,6.90023036730361,0.262372039879257,IN,2022-11-05,1,1,1,0,1,1,0,1,1,1,0,0,1,0
659,4.12082410189369,0.3099195576303305,IN,2022-11-06,1,0,1,0,1,1,0,1,0,0,0,1,1,0
660,11.8503498670811,0.337861091201784,IN,2022-11-07,1,0,1,0,1,1,0,1,0,1,0,0,1,0
661,3.32858229018897,0.2926344056787295,IN,2022-11-08,1,1,1,0,1,1,0,1,0,1,0,0,1,0
662,5.91536513669018,0.2819786775688205,IN,2022-11-09,1,1,1,0,1,1,0,1,0,0,0,1,1,0
663,7.1358483160354,0.3754233599367805,IN,2022-11-10,1,0,0,0,1,1,0,1,0,0,0,0,1,0
664,6.08050567021394,0.4556873845441685,IN,2022-11-11,1,1,1,0,1,1,0,1,0,0,0,0,1,0
665,2.85048571219927,0.324307353470099,IN,2022-11-12,1,1,1,0,1,1,0,1,1,1,0,1,1,0
666,4.02520697169615,0.4325996759817445,IN,2022-11-13,0,1,1,0,1,1,0,0,1,1,0,0,1,0
667,6.27561739287244,0.3272921648017125,IN,2022-11-14,1,1,1,0,1,1,0,1,0,1,0,0,1,0
668,7.90064532697383,0.372277200251853,IN,2022-11-15,1,1,0,0,1,1,0,1,0,1,0,1,1,0
669,5.57107299544975,0.3236118609184505,IN,2022-11-16,1,0,1,0,0,1,0,1,0,0,0,1,1,0
670,5.67712181793085,0.331840825851679,IN,2022-11-17,1,1,1,0,1,1,0,1,1,1,0,0,1,0
671,3.81267271030026,0.3419266064696205,IN,2022-11-18,1,0,1,0,1,1,0,1,0,0,0,0,1,0
672,2.07825607495444,0.3203635817163705,IN,2022-11-19,1,1,1,0,1,1,0,1,0,1,0,1,1,0
673,0.789708480881229,0.381787854782231,KS,2022-10-09,1,0,1,1,1,1,1,1,0,1,1,1,1,0
674,0.929127194270542,0.161377026641391,KS,2022-10-10,0,1,1,1,1,1,1,0,1,1,0,1,1,1
675,0.925846271108564,0.0303662685329336,KS,2022-10-11,1,1,1,1,1,1,0,1,0,1,0,1,1,0
676,4.9922248822901,0.50212224965918,KS,2022-10-12,1,0,0,1,1,1,0,1,0,1,1,1,1,0
677,1.01638204468704,0.0348315440595979,KS,2022-10-13,1,1,1,1,1,1,0,1,0,1,0,1,1,0
678,0.76976800764529,0.378149980547127,KS,2022-10-14,1,0,1,1,1,1,1,1,0,1,1,1,1,0
679,0.060585771598794,0.040553979546525,KS,2022-10-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
680,0.637031002515479,0.2660853623274415,KS,2022-10-16,1,0,1,1,1,1,1,1,0,1,1,1,1,0
681,0.834456740475501,0.1418417889438715,KS,2022-10-17,1,1,1,1,1,1,1,1,0,1,0,1,1,1
682,0.692355110629912,0.1820021049103245,KS,2022-10-18,1,1,1,1,1,1,1,1,1,1,0,1,1,0
683,1.17112226540272,0.370064779274379,KS,2022-10-19,1,1,0,1,1,1,0,1,0,0,0,1,1,0
684,3.22372122115256,0.06251662661034,KS,2022-10-20,1,1,1,0,1,1,0,1,1,1,0,1,1,0
685,0.963323225234224,0.241940375151911,KS,2022-10-21,1,1,1,1,1,0,1,1,1,1,1,0,0,1
686,0.367683895564367,0.1942220425586405,KS,2022-10-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
687,NA,NA,KS,2022-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,3.34296844423639,0.138696332190648,KS,2022-10-24,1,1,1,0,1,1,0,1,0,1,0,1,1,0
689,1.12021035515522,0.2914839215226505,KS,2022-10-25,1,0,1,1,1,1,1,1,0,0,0,1,1,0
690,1.68624914021906,0.3703098888790395,KS,2022-10-26,1,1,0,1,1,1,1,1,1,0,0,1,1,0
691,2.77096074618028,0.288962159026982,KS,2022-10-27,1,0,1,0,1,1,1,1,0,0,0,1,1,0
692,1.23650628141978,0.2349608099427295,KS,2022-10-28,1,1,1,1,1,1,1,1,0,1,0,1,1,1
693,1.06975943708347,0.2551344080930365,KS,2022-10-29,1,1,1,1,1,1,1,1,0,1,0,1,1,1
694,1.45346082328054,0.2596423316190785,KS,2022-10-30,1,1,1,0,1,1,1,1,1,1,0,1,1,0
695,1.23117918312805,0.3398302978743285,KS,2022-10-31,1,1,0,0,1,1,1,1,0,0,0,1,1,0
696,5.7990947368904,0.1918997436991835,KS,2022-11-01,1,1,1,0,1,1,0,1,1,0,0,1,1,0
697,0.579796089941091,0.2735777515791945,KS,2022-11-02,1,1,1,1,1,1,1,1,1,1,0,1,1,0
698,2.31117348193091,0.3824150848275045,KS,2022-11-03,1,0,1,0,1,1,1,1,0,1,1,1,1,0
699,1.3314127138153,0.301860161911332,KS,2022-11-04,1,1,1,1,1,1,1,1,0,1,0,1,1,1
700,2.683677931176,0.332626034127746,KS,2022-11-05,1,1,0,0,1,1,0,1,1,0,0,1,1,0
701,1.74631941027237,0.3817313956610675,KS,2022-11-06,1,1,0,0,1,1,0,1,0,1,0,1,1,0
702,1.5433739007733,0.334121079522853,KS,2022-11-07,1,1,1,0,1,1,1,1,0,1,0,1,1,0
703,2.51152719822442,0.353518225375086,KS,2022-11-08,1,0,1,0,1,1,0,1,0,1,0,1,1,1
704,0.845736566856123,0.280698374157264,KS,2022-11-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
705,3.68546877746699,0.326865677302815,KS,2022-11-10,1,1,1,0,1,1,0,1,1,0,0,1,1,0
706,2.92742041148954,0.4436941247727505,KS,2022-11-11,1,1,0,0,1,1,0,1,1,0,0,0,1,0
707,0.878013522806905,0.4125480043668535,KS,2022-11-12,1,0,1,1,1,1,1,1,0,1,0,1,1,0
708,0.31823457031193,0.281397103612274,KS,2022-11-13,1,1,1,1,1,1,1,1,0,1,1,1,1,0
709,2.37207381547413,0.433376548107267,KS,2022-11-14,1,0,1,0,1,1,1,1,0,1,0,1,1,0
710,3.0173249492469,0.3774235108957075,KS,2022-11-15,1,1,1,0,1,1,0,1,1,1,0,1,1,0
711,2.66677689452657,0.362831076250647,KS,2022-11-16,1,1,1,0,1,1,0,1,1,0,0,0,1,0
712,3.83240001216822,0.3906907448643755,KS,2022-11-17,1,1,0,0,1,1,0,1,0,0,0,1,1,0
713,5.13911752492388,0.51592228114867,KS,2022-11-18,1,1,0,0,1,1,0,1,1,0,0,1,1,0
714,0.432858879847026,0.1681412337211235,KS,2022-11-19,1,1,1,1,1,1,1,1,1,1,0,0,1,0
715,0.600268479044707,0.20879066044257,KY,2022-10-09,1,1,1,1,1,1,1,1,1,1,0,1,1,0
716,0.549960594345093,0.147693317407687,KY,2022-10-10,1,1,1,1,1,1,1,1,0,1,1,1,1,0
717,0.603070700505866,0.0303662685329336,KY,2022-10-11,1,1,1,1,1,1,1,1,0,1,1,1,1,0
718,1.75247814089873,0.0324590940220349,KY,2022-10-12,1,1,1,1,1,1,0,1,0,1,0,1,1,0
719,0.934430216364786,0.1691084529237295,KY,2022-10-13,1,1,1,1,1,1,1,1,1,1,0,1,1,0
720,0.175229761842109,0.0375174772403903,KY,2022-10-14,1,1,1,1,1,1,1,1,1,1,0,1,1,0
721,0.180312290242113,0.040553979546525,KY,2022-10-15,1,1,1,1,1,1,1,1,0,1,1,1,1,0
722,0.367781225499322,0.0439814034311504,KY,2022-10-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
723,1.75140816292273,0.0478433289715061,KY,2022-10-17,1,1,1,1,1,1,0,1,1,1,0,1,1,0
724,1.11108885127156,0.0521864276727395,KY,2022-10-18,1,1,1,1,1,1,0,1,0,1,1,1,1,0
725,0.393459200265121,0.1951971800478035,KY,2022-10-19,1,1,1,1,1,1,1,1,1,1,0,1,1,0
726,0.878734921739535,0.1674224346270905,KY,2022-10-20,1,1,1,1,1,1,1,1,0,1,0,1,1,0
727,1.62119127004596,0.0686095338080645,KY,2022-10-21,1,1,1,0,1,1,0,1,1,1,1,1,1,1
728,NA,NA,KY,2022-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
