...1,es_score,brier_score,location,target_date,X22B_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X22E_50_CI,X22B_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI,X22E_95_CI
521,1.79436227661799,0.146501542727139,IA,2023-02-14,1,1,1,1,0,1,0,1,1,1,0,0
522,1.91192936945093,0.204737005397922,IA,2023-02-15,1,1,0,1,0,1,1,1,0,1,0,0
523,2.90867308279623,0.3852685713837735,IA,2023-02-16,1,1,0,0,0,1,1,1,0,0,0,1
524,3.04628131336745,0.2934288774906625,IA,2023-02-17,1,1,0,1,1,0,1,1,0,1,1,0
525,2.51805905253424,0.31419328514065,IA,2023-02-18,0,1,0,1,0,1,0,1,0,1,0,0
526,0.368123821440893,0.1243564350805475,IA,2023-02-19,1,1,1,1,1,1,1,1,0,1,1,0
527,1.36029105412447,0.1455252462661715,IA,2023-02-20,1,0,1,1,0,1,1,0,0,1,0,0
528,2.95297010389997,0.1881228000959815,IA,2023-02-21,1,1,0,1,0,1,1,1,0,1,0,0
529,0.973407247147631,0.089509181391183,IA,2023-02-22,1,1,1,1,0,1,1,1,0,1,0,1
530,2.36450350788006,0.1616566628693605,IA,2023-02-23,1,1,0,0,0,1,1,1,0,0,0,1
531,1.20187527048955,0.461583865087844,IA,2023-02-24,1,0,0,1,1,1,1,0,0,1,1,1
532,2.64081247753339,0.3831497947194405,IA,2023-02-25,0,1,0,1,1,0,0,1,0,1,1,0
533,1.43410552435082,0.2041354300697705,IA,2023-02-26,0,1,0,1,1,1,0,1,0,1,1,0
534,1.82924009014271,0.164867736769085,IA,2023-02-27,1,0,0,1,0,1,1,0,0,1,0,0
535,0.337413851140824,0.00322685462353328,IA,2023-02-28,1,1,1,1,1,1,1,1,1,1,1,1
536,0.0320774260925828,0.00282369684714128,IA,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
537,1.05664204515037,0.1374238214192985,IA,2023-03-02,1,1,1,1,0,1,1,1,0,1,0,1
538,3.07877025953588,0.356141483745032,IA,2023-03-03,1,0,0,0,1,1,1,0,0,0,1,1
539,0.764972305815102,0.132482222012332,IA,2023-03-04,1,1,1,1,1,0,1,1,0,1,1,0
540,0.00879614205189534,0.00164951115194722,IA,2023-03-05,1,1,1,1,1,1,1,1,0,1,1,0
541,1.13539821838644,0.0798869727523495,IA,2023-03-06,1,1,1,1,0,1,1,1,1,1,0,0
542,2.04666347133055,0.3787162327899045,IA,2023-03-07,1,0,0,1,1,0,1,0,0,1,1,0
543,2.21545667847221,0.1386651056849275,IA,2023-03-08,1,1,0,1,0,1,1,1,0,1,0,1
544,0.072307859304152,9.59352179790675e-4,IA,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
545,2.82802644706828,0.1701436814388695,IA,2023-03-10,1,1,0,1,0,1,1,1,0,1,0,0
546,0.0763698671569067,7.30826366994385e-4,IA,2023-03-11,1,1,1,1,1,1,1,1,0,1,1,0
547,NA,NA,ID,2023-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,0.144047381011428,0.1018119225366505,ID,2023-01-30,1,1,1,1,1,1,1,1,1,1,1,1
549,0.709607704634569,0.488870668192138,ID,2023-01-31,1,1,1,1,1,1,1,1,0,1,1,0
550,NA,NA,ID,2023-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2023-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2023-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,0.421012480587473,0.0495639577532729,ID,2023-02-06,1,1,1,1,1,1,1,1,1,1,1,1
556,1.32995297039561,0.492681707406219,ID,2023-02-07,0,1,0,1,1,1,0,1,0,1,1,1
557,0.186733618077498,0.03963981109334265,ID,2023-02-08,1,1,1,1,1,1,1,1,0,1,1,0
558,0.050576321576901,0.03535917371061735,ID,2023-02-09,1,1,1,1,1,1,1,1,0,1,1,0
559,0.0463037561344178,0.0314903484274728,ID,2023-02-10,1,1,1,1,1,1,1,1,0,0,1,1
560,0.0381404911942831,0.0280021876993808,ID,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,1
561,NA,NA,ID,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,1.07078865613646,0.756609324298675,ID,2023-02-15,1,1,0,1,1,0,1,1,0,1,1,0
565,NA,NA,ID,2023-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,0.0144237762284736,0.0104571799323556,ID,2023-02-19,1,1,1,1,1,1,1,1,1,1,1,1
569,0.971161578222399,0.1580516052015155,ID,2023-02-20,0,1,1,1,1,1,0,1,1,1,1,0
570,0.673412998516441,0.2135306304438655,ID,2023-02-21,1,1,1,1,1,1,1,0,1,1,1,0
571,2.00027646534162,0.423588612471624,ID,2023-02-22,1,1,0,1,1,0,1,1,0,1,1,0
572,1.03838130640558,0.1886417998831335,ID,2023-02-23,0,1,1,1,1,1,0,1,0,0,1,0
573,0.00674817456118058,0.00547656183877185,ID,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1
574,NA,NA,ID,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,0.00498248650728884,0.003685929402642815,ID,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
577,0.00394953078286035,0.00322685462353328,ID,2023-02-28,1,1,1,1,1,1,1,1,1,1,1,1
578,NA,NA,ID,2023-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,0.0124000405771431,0.002469901470537715,ID,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
580,NA,NA,ID,2023-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,0.00204285977921586,0.001440980418729095,ID,2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1
584,1.35671899284172,0.96162621537423,ID,2023-03-07,0,1,0,1,1,1,0,1,0,1,1,1
585,0.00174758612895139,0.00109889883963427,ID,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
586,0.00565080201287899,9.59352179790675e-4,ID,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
587,1.29028967781002,0.3233777473919865,ID,2023-03-10,1,1,0,1,0,1,1,1,0,1,0,1
588,NA,NA,ID,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,5.21728386602971,0.3302106476160985,IL,2023-01-29,0,0,0,0,1,0,0,0,0,0,1,0
590,7.22859200926358,0.2911892549265445,IL,2023-01-30,0,1,0,0,1,0,0,0,0,0,1,0
591,3.71644816167809,0.28290323877740847,IL,2023-01-31,0,1,0,1,1,0,0,0,0,1,1,0
592,8.54086020219928,0.3108527500257705,IL,2023-02-01,0,1,0,1,0,0,0,1,0,0,0,0
593,2.32680922283535,0.2661243035854805,IL,2023-02-02,1,1,0,1,1,1,0,1,0,0,1,1
594,1.92932842175821,0.247266517951412,IL,2023-02-03,1,1,1,1,0,1,1,0,0,1,0,0
595,1.85985031812406,0.2145878847355435,IL,2023-02-04,1,1,1,1,0,0,1,0,0,0,0,0
596,4.33042102178559,0.137187057775812,IL,2023-02-05,0,1,0,1,0,0,0,1,0,1,0,0
597,5.61905683254514,0.2580260390295345,IL,2023-02-06,0,0,0,1,1,1,0,0,0,0,1,0
598,8.56390055270033,0.2700840477961395,IL,2023-02-07,0,1,0,1,0,0,0,0,0,1,0,0
599,11.5074730186519,0.299919722288703,IL,2023-02-08,1,1,0,0,0,0,0,1,0,0,1,0
600,14.2503237775072,0.320416580487937,IL,2023-02-09,1,0,0,1,0,0,1,0,0,1,0,0
601,1.56132075045505,0.1733376661640915,IL,2023-02-10,1,1,1,1,1,1,0,1,0,0,1,0
602,1.24526884437655,0.1541752131800045,IL,2023-02-11,1,1,1,1,0,1,1,1,0,1,0,0
603,1.58751865394849,0.168324542684445,IL,2023-02-12,1,1,1,1,1,1,1,1,1,1,1,1
604,5.29293699317904,0.1851214448753,IL,2023-02-13,1,1,0,1,1,0,1,0,0,1,1,0
605,1.72185495520824,0.1489101699591725,IL,2023-02-14,1,1,1,0,0,1,1,1,1,0,0,0
606,8.60488061451263,0.2100293378069705,IL,2023-02-15,0,0,0,1,0,0,0,0,0,1,1,0
607,7.48528310993895,0.2328236981049615,IL,2023-02-16,0,1,0,1,0,0,0,1,0,0,1,0
608,3.15882700148943,0.161259934993564,IL,2023-02-17,0,1,0,0,0,1,0,1,0,1,0,0
609,2.26709871842912,0.1483424733907005,IL,2023-02-18,1,1,0,1,0,1,1,0,0,1,0,0
610,2.65272992290108,0.1481773497807485,IL,2023-02-19,1,1,0,1,0,1,1,1,0,0,0,0
611,2.97064602088509,0.131754398390701,IL,2023-02-20,0,1,0,0,0,1,0,1,0,0,0,0
612,2.58430567124859,0.1197499082502015,IL,2023-02-21,0,1,0,1,1,1,0,1,0,0,1,0
613,2.72279097715783,0.120049359010062,IL,2023-02-22,1,1,0,1,0,0,1,1,0,0,0,0
614,1.22915050997991,0.091520594474092,IL,2023-02-23,1,1,1,1,0,1,0,1,0,1,0,0
615,2.90716293562435,0.149079995969564,IL,2023-02-24,0,1,0,1,0,1,1,1,0,1,0,0
616,1.48512455447419,0.117902914172699,IL,2023-02-25,1,0,0,1,1,1,1,0,1,1,1,0
617,3.4855025200241,0.1477557030684865,IL,2023-02-26,1,0,0,0,0,1,1,0,0,0,0,0
618,3.26942864628076,0.107243204406096,IL,2023-02-27,1,1,0,1,0,1,1,1,0,0,0,0
619,8.47901152510278,0.162482517646546,IL,2023-02-28,0,1,0,1,0,0,0,1,0,0,0,0
620,4.77720763013489,0.1089740725754655,IL,2023-03-01,1,1,0,1,0,1,1,1,0,1,0,1
621,3.01903706484036,0.0979626416319985,IL,2023-03-02,0,1,0,1,0,0,0,0,0,1,0,0
622,9.55928021328138,0.1908793650230615,IL,2023-03-03,0,0,0,1,0,0,0,0,0,1,0,0
623,1.43145449029387,0.094406351005474,IL,2023-03-04,1,1,0,0,1,1,1,1,0,0,1,0
624,4.33735338176611,0.1379563491298365,IL,2023-03-05,1,1,0,1,0,0,1,1,0,1,0,0
625,6.34259414686508,0.1502892739507815,IL,2023-03-06,0,1,0,0,0,0,0,1,0,0,0,0
626,6.03130358612788,0.1432808173922995,IL,2023-03-07,0,1,0,0,1,0,0,1,0,0,1,0
627,3.37954140878387,0.082991023596766,IL,2023-03-08,1,0,0,1,0,1,1,0,0,1,0,1
628,3.70217673883885,0.114451008762381,IL,2023-03-09,1,0,0,1,0,1,1,0,0,1,0,0
629,2.11626685415009,0.0727925627789995,IL,2023-03-10,1,1,0,1,0,1,1,0,0,1,0,0
630,0.95786236489962,0.0380280328998145,IL,2023-03-11,1,1,1,1,0,1,1,1,0,1,0,1
631,1.5153141867253,0.2769297280928595,IN,2023-01-29,1,1,1,1,1,1,0,0,0,1,1,0
632,2.13889445299386,0.294391241503442,IN,2023-01-30,1,1,0,1,0,1,1,1,0,1,0,0
633,1.16380384921398,0.2733141907649015,IN,2023-01-31,0,1,1,0,1,1,0,1,0,0,1,1
634,2.65576935783588,0.2823150430075155,IN,2023-02-01,1,1,0,1,1,0,1,1,0,1,1,0
635,2.71894693118019,0.302580845686952,IN,2023-02-02,1,1,0,1,1,0,1,1,1,1,0,0
636,1.35938205031948,0.3069398254891925,IN,2023-02-03,0,1,0,1,1,1,0,1,0,1,1,0
637,0.932779146478437,0.315343130142337,IN,2023-02-04,1,1,1,1,1,0,1,1,0,1,1,0
638,4.2362846169181,0.3883915639802055,IN,2023-02-05,1,0,0,1,0,0,1,1,0,1,0,0
639,1.32936997999597,0.2101095631312005,IN,2023-02-06,0,1,1,1,1,1,0,1,0,1,1,0
640,4.17050758962961,0.291623638957708,IN,2023-02-07,0,1,0,1,1,0,0,1,0,1,1,0
641,1.34114077244391,0.1740536843923775,IN,2023-02-08,1,1,1,1,0,1,1,0,1,1,0,0
642,1.0172295023837301,0.155624169207172,IN,2023-02-09,1,1,1,1,0,1,1,1,0,1,0,1
643,1.41409120595976,0.2196487648789625,IN,2023-02-10,1,1,1,0,1,1,1,1,0,0,1,0
644,0.468994045436085,0.1393263213712245,IN,2023-02-11,1,1,1,1,1,1,1,1,0,0,1,0
645,2.28538686244765,0.267864758399041,IN,2023-02-12,0,1,0,1,0,1,0,1,0,0,0,0
646,1.80075205265599,0.1900035598090445,IN,2023-02-13,1,1,0,1,1,0,1,1,0,1,1,0
647,0.471491404293498,0.115900070113402,IN,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1
648,1.76169742266977,0.2296727547630865,IN,2023-02-15,0,1,0,1,0,1,0,1,0,1,0,0
649,0.634814095247965,0.118216623914366,IN,2023-02-16,1,1,1,1,1,1,1,1,0,1,1,0
650,1.87177470667005,0.212230565867367,IN,2023-02-17,0,1,0,1,1,0,0,1,0,1,1,1
651,2.76514328001698,0.403861115970721,IN,2023-02-18,1,1,0,1,1,0,1,1,0,1,1,0
652,3.29519970400124,0.287165738027181,IN,2023-02-19,1,0,0,1,1,0,1,0,0,1,1,0
653,3.27039930997947,0.251953557863132,IN,2023-02-20,1,1,0,0,1,0,1,1,0,0,1,0
654,0.589690668358454,0.104768836344849,IN,2023-02-21,1,1,1,1,1,1,1,1,0,1,1,0
655,1.46399506848676,0.145935818612136,IN,2023-02-22,1,1,0,1,1,0,1,1,0,1,1,0
656,0.981181795130279,0.1232762090004995,IN,2023-02-23,0,1,1,1,1,1,0,1,0,1,1,1
657,0.571103927577683,0.147719170440263,IN,2023-02-24,1,1,1,1,1,1,1,1,0,1,1,0
658,2.97919855839295,0.328355438061333,IN,2023-02-25,1,1,0,1,1,0,1,1,0,1,1,0
659,0.114729868097039,0.004208268245845165,IN,2023-02-26,1,1,1,1,1,1,1,1,0,1,1,0
660,2.47162571165187,0.184916360525172,IN,2023-02-27,0,1,0,1,0,1,0,1,0,1,0,0
661,0.965527271362867,0.0883927090899265,IN,2023-02-28,1,1,1,1,0,1,1,1,0,1,0,1
662,2.96023370026393,0.193391898286787,IN,2023-03-01,1,1,0,0,1,0,1,1,0,0,1,0
663,1.09086189215025,0.1599161414107585,IN,2023-03-02,1,1,1,1,0,1,1,1,0,1,0,1
664,0.285988887346051,0.002159632433600065,IN,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
665,0.15242280812499,0.00188770296303121,IN,2023-03-04,1,1,1,1,1,1,1,1,0,1,1,0
666,0.179287515350097,0.00164951115194722,IN,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
667,0.545720646867041,0.072599242981917,IN,2023-03-06,1,1,1,1,1,1,1,1,0,1,1,0
668,0.17974153207901,0.00125850478566525,IN,2023-03-07,1,1,1,1,1,1,1,0,0,1,1,1
669,0.239896010919484,0.00109889883963427,IN,2023-03-08,1,1,1,1,1,1,1,0,0,1,1,0
670,1.18485398082738,0.1618542863103925,IN,2023-03-09,1,1,0,1,0,1,1,1,0,1,0,1
671,2.36074413464592,0.3151589983900065,IN,2023-03-10,1,1,0,1,1,0,1,1,0,1,1,0
672,0.0537632240020442,7.30826366994385e-4,IN,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
673,0.164283263874982,0.1118389338490105,KS,2023-01-29,1,1,1,1,1,1,1,1,1,1,1,1
674,0.422596953766031,0.1018119225366505,KS,2023-01-30,1,1,1,1,1,1,1,1,1,1,1,1
675,1.25858050057763,0.381839008752078,KS,2023-01-31,0,1,0,1,1,1,0,1,0,1,1,0
676,NA,NA,KS,2023-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,1.0673880947184,0.75518511615489,KS,2023-02-02,1,0,1,1,1,1,1,0,0,1,1,1
678,0.950079678166517,0.4160306569362915,KS,2023-02-03,1,0,1,1,1,1,1,0,0,1,1,1
679,0.271519078551633,0.0615178810743065,KS,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,1
680,0.0748293063390515,0.055271467611926,KS,2023-02-05,1,1,1,1,1,1,1,1,1,1,1,1
681,0.531922865180776,0.3286089525973945,KS,2023-02-06,1,1,1,1,1,1,1,1,1,1,1,1
682,0.690854617194343,0.238340926700026,KS,2023-02-07,1,1,1,1,1,1,1,1,0,1,1,0
683,0.320557312646588,0.1908491678450225,KS,2023-02-08,1,1,1,1,1,1,1,1,0,1,1,0
684,0.292583095637832,0.1607205330535155,KS,2023-02-09,1,1,1,1,1,1,1,1,0,1,1,0
685,1.47952371352247,0.515020057553805,KS,2023-02-10,1,1,0,1,0,1,1,1,0,1,0,0
686,1.05430800664651,0.4342733006754045,KS,2023-02-11,0,1,1,1,1,1,0,1,0,1,1,1
687,2.03901267125616,0.711995143643695,KS,2023-02-12,1,1,0,1,1,0,1,1,0,1,1,0
688,0.599937384885783,0.02204818732063635,KS,2023-02-13,1,1,1,1,1,1,1,0,0,1,1,1
689,0.940640913535639,0.2289835982719215,KS,2023-02-14,1,1,1,0,1,1,1,1,0,0,1,1
690,0.812976417573412,0.3869399521917415,KS,2023-02-15,1,1,1,1,1,0,1,1,0,1,1,0
691,0.410755655387724,0.1662637834005815,KS,2023-02-16,1,1,1,1,1,1,1,1,1,1,1,1
692,0.386086343394382,0.141782391598351,KS,2023-02-17,1,1,1,1,1,1,1,1,1,1,1,1
693,1.01264402085418,0.231642875015019,KS,2023-02-18,1,1,1,1,0,1,1,1,0,1,0,1
694,0.178471980099652,0.0104571799323556,KS,2023-02-19,1,1,1,1,1,1,1,1,1,1,1,1
695,0.655296335124234,0.2116719713381015,KS,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1
696,0.0893215475425608,0.00809168603461255,KS,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1
697,NA,NA,KS,2023-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,2.03656339953108,0.4279994870504235,KS,2023-02-23,1,1,0,1,1,0,1,1,0,1,1,0
699,0.00733768948296185,0.00547656183877185,KS,2023-02-24,1,1,1,1,1,1,1,1,0,0,1,1
700,0.00699221125315895,0.00480208890678727,KS,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
701,0.00563750780102996,0.00420826824584517,KS,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
702,0.0671405495292596,0.003685929402642815,KS,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
703,0.157609379566467,0.00322685462353328,KS,2023-02-28,1,1,1,1,1,1,1,1,0,1,1,0
704,0.932824094781599,0.2265521895628625,KS,2023-03-01,1,1,0,1,1,0,1,1,0,1,1,0
705,0.00318916472202586,0.002469901470537715,KS,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
706,0.00319060721925568,0.002159632433600065,KS,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
707,0.00294336026369821,0.00188770296303121,KS,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
708,1.77223157079948,0.235962259657352,KS,2023-03-05,1,1,0,1,0,1,1,1,0,1,0,0
709,0.0315228446770309,0.001440980418729095,KS,2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1
710,1.22478666106772,0.2413566481923085,KS,2023-03-07,1,1,0,1,0,1,1,1,0,1,0,1
711,0.956279429257652,0.156866661264114,KS,2023-03-08,1,1,0,1,1,0,1,1,0,1,1,0
712,0.00457047396455627,9.59352179790675e-4,KS,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
713,0.00474513647900356,8.37388117355995e-4,KS,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
714,NA,NA,KS,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,0.486464517450615,0.2079062108576265,KY,2023-01-29,1,1,1,1,1,1,1,1,0,0,1,0
716,1.06501194977919,0.2775720322566365,KY,2023-01-30,1,1,1,1,0,1,1,1,0,1,0,1
717,1.74907435156349,0.334075731277133,KY,2023-01-31,0,1,0,1,0,1,0,0,0,0,0,0
718,1.15663715299921,0.29649595434398,KY,2023-02-01,1,1,1,1,1,0,1,0,1,1,1,0
719,1.4533551853427,0.075746152090737,KY,2023-02-02,1,1,0,1,1,0,1,1,0,1,1,0
720,4.09833361065667,0.3890593818118805,KY,2023-02-03,1,1,0,1,1,0,1,0,0,1,1,0
721,0.455498539787859,0.315343130142337,KY,2023-02-04,1,1,1,1,1,1,1,1,0,1,1,0
722,0.459657582484518,0.055271467611926,KY,2023-02-05,1,1,1,1,1,1,1,1,1,1,1,1
723,3.37841994552477,0.3229346038786705,KY,2023-02-06,1,1,0,1,0,0,1,1,0,1,0,0
724,0.490998324528661,0.189846707251249,KY,2023-02-07,1,1,1,1,1,1,1,1,1,1,1,1
725,1.53317459829646,0.241252286762249,KY,2023-02-08,1,1,0,1,1,0,1,1,1,0,1,0
726,1.46174528601812,0.3263941010534765,KY,2023-02-09,1,1,0,0,1,1,1,0,0,0,1,0
727,0.907663193689639,0.2474371590556975,KY,2023-02-10,1,1,1,1,1,0,1,1,0,1,1,0
728,0.312109963305902,0.1615911481055935,KY,2023-02-11,1,1,1,1,1,1,1,1,0,1,1,0
729,NA,NA,KY,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,1.66941023504441,0.257185708804408,KY,2023-02-13,1,1,0,1,1,0,1,1,0,1,1,0
731,0.701708825268347,0.1801497021977115,KY,2023-02-14,1,1,1,1,1,1,1,1,0,1,1,0
732,0.0862639991167158,0.0172705800848071,KY,2023-02-15,1,1,1,1,1,1,1,1,1,1,1,1
733,0.522423056917651,0.2040151229968935,KY,2023-02-16,1,1,1,1,1,1,1,1,0,1,1,0
734,0.132903884029272,0.01346613430485655,KY,2023-02-17,1,1,1,1,1,1,0,1,0,1,1,1
735,0.893108575941669,0.403861115970721,KY,2023-02-18,1,1,0,1,1,0,1,1,0,1,1,0
736,0.916873670584767,0.409104572951028,KY,2023-02-19,1,1,0,1,1,0,1,1,0,1,1,0
737,0.329879096011321,0.099188948929359,KY,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1
738,3.34214072197323,0.3820275641699325,KY,2023-02-21,1,1,0,1,0,0,1,1,0,1,0,0
739,0.185982831104668,0.00710942168239165,KY,2023-02-22,1,1,1,1,1,1,1,1,0,1,1,0
740,1.12736061169009,0.310241736347641,KY,2023-02-23,0,1,0,1,1,1,0,1,0,1,1,1
741,0.144982353174072,0.00547656183877185,KY,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1
742,0.00712055113349969,0.00480208890678727,KY,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
743,0.00548774258532084,0.00420826824584517,KY,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
744,0.181665743449066,0.003685929402642815,KY,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
745,2.70642120772521,0.3422372160933655,KY,2023-02-28,1,1,0,1,0,0,1,1,0,0,0,0
746,0.0296248663778436,0.00282369684714128,KY,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
747,0.938605188871244,0.2279068760360695,KY,2023-03-02,1,1,0,1,1,0,1,1,0,1,1,0
748,1.21197536652849,0.316739275650531,KY,2023-03-03,1,1,0,0,1,1,1,1,0,0,1,1
749,0.0092528412856117,0.00188770296303121,KY,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
750,NA,NA,KY,2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
751,0.0299067994315187,0.001440980418729095,KY,2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1
752,0.00628215920808871,0.00125850478566525,KY,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
753,4.3721299688817,0.481849640777407,KY,2023-03-08,1,0,0,1,0,1,1,0,0,1,0,0
754,0.00135427919455323,9.59352179790675e-4,KY,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
755,0.00112185319516755,8.37388117355995e-4,KY,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
756,0.00421875865276819,7.30826366994385e-4,KY,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
757,0.156156089660467,0.1118389338490105,LA,2023-01-29,1,1,1,1,1,1,1,1,1,1,1,1
758,1.15030392954394,0.3179015361688715,LA,2023-01-30,1,0,1,1,1,1,1,0,0,1,1,0
759,0.514876015697652,0.2510269904681905,LA,2023-01-31,1,1,1,1,1,1,1,1,0,1,1,0
760,0.91075287952655,0.2661082871944125,LA,2023-02-01,1,1,1,1,1,1,1,1,0,1,1,0
761,2.39900639784848,0.302957454107511,LA,2023-02-02,1,1,0,0,1,0,1,1,0,1,1,0
762,0.795156230822535,0.0683333258117255,LA,2023-02-03,1,1,1,1,1,1,1,1,0,1,1,0
763,0.697260073033672,0.2645780803287305,LA,2023-02-04,1,1,1,1,1,1,1,1,0,1,1,0
764,1.34295006626754,0.410821330545958,LA,2023-02-05,1,1,0,1,1,0,1,1,0,0,1,0
765,2.4241842662457,0.3023955703663745,LA,2023-02-06,0,1,0,1,1,0,0,1,0,1,1,0
766,3.07300693859905,0.4323178044951335,LA,2023-02-07,1,1,0,1,1,0,1,1,0,1,1,0
767,0.319745379009743,0.1404460489277955,LA,2023-02-08,1,1,1,1,1,1,1,1,1,1,1,1
768,1.5726733359881,0.4532303715202785,LA,2023-02-09,1,1,0,1,1,0,1,1,0,1,1,0
769,2.06003957590515,0.35541056436981,LA,2023-02-10,1,1,0,1,1,0,1,1,1,1,1,1
770,NA,NA,LA,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
771,1.32561739577213,0.401063108713,LA,2023-02-12,1,1,0,0,1,1,1,1,0,0,1,1
772,0.744471918033881,0.374754469546294,LA,2023-02-13,1,1,1,1,1,1,1,1,0,1,1,0
773,0.462142900019072,0.200227712224058,LA,2023-02-14,1,1,1,1,1,1,1,1,0,1,1,0
774,1.01771022271676,0.3016803336844225,LA,2023-02-15,0,1,1,1,1,1,0,1,1,1,1,0
775,1.27965284171643,0.26693402232408,LA,2023-02-16,1,1,0,1,1,0,1,1,1,1,1,1
776,0.674588685521316,0.2700986488918455,LA,2023-02-17,1,1,1,1,1,1,1,1,0,1,1,0
777,NA,NA,LA,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
778,1.84246234404091,0.409104572951028,LA,2023-02-19,1,1,0,1,1,0,1,1,0,1,1,0
779,0.458175565460519,0.144182157892856,LA,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1
780,0.971671408808479,0.418969574853118,LA,2023-02-21,1,1,0,1,1,0,1,1,0,1,1,0
781,0.179953311226902,0.00710942168239165,LA,2023-02-22,1,1,1,1,1,1,1,1,0,1,1,0
