...1,es_score,brier_score,location,target_date,X22B_50_CI,X22F_50_CI,X23A_50_CI,X23D_50_CI,other_50_CI,X22E_50_CI,X22B_95_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,other_95_CI,X22E_95_CI
1292,0.00483961083933079,9.2454796242689e-4,NH,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
1293,NA,NA,NH,2023-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1294,NA,NA,NH,2023-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1295,8.1291824202197e-4,6.72531534375345e-4,NH,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
1296,NA,NA,NH,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1297,6.5268784504585e-4,5.4881451781098e-4,NH,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
1298,7.2522285886926e-4,4.97284544902945e-4,NH,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
1299,1.31424022992147,0.32530013140685,NH,2023-03-22,1,1,0,1,0,1,1,1,0,1,0,1
1300,NA,NA,NH,2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1301,NA,NA,NH,2023-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1302,4.7378982888939e-4,3.4309291306059e-4,NH,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
1303,4.07522710267709,0.0704306178176135,NJ,2023-02-12,1,1,0,1,1,0,1,1,0,1,0,0
1304,12.6182815252443,0.059349166179672,NJ,2023-02-13,1,1,0,1,1,0,1,0,0,1,0,0
1305,5.01472232543574,0.091739923173443,NJ,2023-02-14,1,1,0,1,1,0,1,0,0,0,0,0
1306,5.65285655187309,0.072084749117195,NJ,2023-02-15,1,1,0,1,1,0,1,0,0,0,1,0
1307,11.9855102624232,0.0483183362694571,NJ,2023-02-16,1,1,0,1,1,0,1,1,0,0,0,0
1308,8.52398753640972,0.0521655322295575,NJ,2023-02-17,1,0,0,1,1,0,1,0,0,1,0,0
1309,2.06650535293631,0.0718310248910925,NJ,2023-02-18,0,1,0,1,1,0,1,1,0,1,1,0
1310,1.83776799022942,0.095752237713623,NJ,2023-02-19,0,1,1,1,1,0,0,0,0,1,1,0
1311,1.15639006173472,0.100845470205322,NJ,2023-02-20,0,1,1,1,1,1,0,1,1,1,1,0
1312,4.54935221360612,0.04148669395672265,NJ,2023-02-21,1,1,0,1,1,0,1,1,0,0,0,0
1313,6.22168688752327,0.03354642238639165,NJ,2023-02-22,1,1,0,1,1,0,1,1,0,1,0,0
1314,1.10845580419923,0.0814163088121315,NJ,2023-02-23,1,1,1,1,0,1,1,1,0,1,0,0
1315,3.28629792454647,0.123191877878209,NJ,2023-02-24,0,1,1,1,0,0,0,0,0,1,0,0
1316,1.70243423151255,0.050619035891102,NJ,2023-02-25,1,1,1,0,1,0,1,1,0,0,1,0
1317,2.11102270646465,0.033256760498722,NJ,2023-02-26,1,1,0,1,0,0,1,0,0,0,1,0
1318,1.96957601942641,0.090609690627525,NJ,2023-02-27,0,1,1,1,0,0,0,0,0,0,0,0
1319,3.57670303668702,0.129459214465717,NJ,2023-02-28,0,1,0,0,0,1,0,0,0,0,0,0
1320,2.63966174825723,0.07670799805077,NJ,2023-03-01,0,1,1,0,1,0,0,0,0,0,1,0
1321,3.72697913503336,0.1597366326896045,NJ,2023-03-02,1,1,0,0,0,1,1,1,0,0,0,0
1322,0.801634082212801,0.0759202944498195,NJ,2023-03-03,1,1,1,0,1,1,1,1,0,0,1,1
1323,0.876708078928651,0.00324433165918728,NJ,2023-03-04,1,1,1,1,1,1,1,1,0,1,1,0
1324,0.534919714842553,0.00288447194612486,NJ,2023-03-05,1,1,1,1,1,1,1,1,0,1,1,0
1325,2.70911220283812,0.0891700964912535,NJ,2023-03-06,1,1,0,1,0,1,1,1,0,0,0,1
1326,6.29280670976884,0.181133939197701,NJ,2023-03-07,0,0,0,0,0,1,0,1,0,0,0,0
1327,0.866680007361244,0.0509563390031675,NJ,2023-03-08,1,1,1,1,0,1,1,1,0,1,0,0
1328,3.04780830641022,0.143537119416482,NJ,2023-03-09,1,1,0,0,1,1,1,0,0,0,1,0
1329,4.37319673504664,0.1255627980065945,NJ,2023-03-10,1,0,0,0,0,0,1,0,0,0,0,0
1330,2.13043790401586,0.1585946652534635,NJ,2023-03-11,1,0,0,0,1,1,1,0,0,0,1,0
1331,0.807486192128666,0.03654507783321295,NJ,2023-03-12,1,1,1,0,1,1,1,1,0,1,1,0
1332,5.24792971134346,0.13492166348683,NJ,2023-03-13,1,0,0,1,0,1,1,0,0,0,0,0
1333,1.29849975621789,0.079182635510792,NJ,2023-03-14,1,1,0,1,1,0,1,1,0,1,1,0
1334,2.59988749203925,0.1134456348387185,NJ,2023-03-15,0,0,0,0,1,1,0,0,0,0,1,1
1335,6.00223143949778,0.1819641704092625,NJ,2023-03-16,0,1,0,1,0,1,0,1,0,1,0,0
1336,2.63527244147304,0.107467811938917,NJ,2023-03-17,1,0,0,0,0,1,1,0,0,0,0,0
1337,2.58709249870827,0.1617353910723055,NJ,2023-03-18,1,0,0,0,0,1,1,0,0,0,0,0
1338,3.07236769235307,0.2081268671707495,NJ,2023-03-19,1,1,0,0,0,1,1,1,0,0,0,1
1339,5.44745611801206,0.1497567134449745,NJ,2023-03-20,0,1,0,0,0,1,0,1,0,0,0,1
1340,7.24346648772635,0.1837197686331925,NJ,2023-03-21,1,1,0,0,0,1,1,1,0,0,0,1
1341,1.73228790793976,0.1026725431449955,NJ,2023-03-22,1,1,0,0,0,1,1,0,0,0,0,1
1342,5.3973067723123,0.18827820874916,NJ,2023-03-23,1,0,0,0,0,1,1,0,0,0,0,0
1343,3.82227681812522,0.1346129521543765,NJ,2023-03-24,1,1,0,0,0,1,1,1,0,0,0,1
1344,4.29450833511938,0.215778559857416,NJ,2023-03-25,1,1,0,0,1,0,1,0,0,0,1,1
1345,0.621184103252866,0.0968411098361915,NM,2023-02-12,1,1,1,1,1,1,1,1,0,1,1,0
1346,1.57142128652028,0.2075954018579145,NM,2023-02-13,1,1,0,1,1,1,1,0,0,1,0,0
1347,1.89826515791906,0.2048509786132155,NM,2023-02-14,1,1,0,1,1,0,1,1,1,1,1,1
1348,8.22024964369287,0.3549269673084415,NM,2023-02-15,1,1,0,1,1,0,1,1,0,0,1,0
1349,2.53592727186794,0.266609519434869,NM,2023-02-16,1,1,0,1,0,0,1,1,0,1,0,0
1350,2.09915691590943,0.226886653761922,NM,2023-02-17,1,1,0,1,1,0,1,1,0,1,0,0
1351,0.634584752577174,0.1519297195745525,NM,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1
1352,5.53184538628749,0.531461483898815,NM,2023-02-19,1,1,0,1,0,0,1,0,0,1,0,0
1353,1.97170941929158,0.1616619292412625,NM,2023-02-20,1,1,0,1,1,0,1,1,0,1,0,0
1354,2.84493887039681,0.19860395152842,NM,2023-02-21,1,1,0,1,1,0,1,1,0,1,1,0
1355,0.327309037206528,0.0829698547126945,NM,2023-02-22,1,1,1,1,1,1,1,1,0,1,1,0
1356,3.07623106877393,0.2721337192388645,NM,2023-02-23,0,1,0,1,0,0,0,1,0,0,0,0
1357,4.60050670174639,0.323433390894468,NM,2023-02-24,1,1,0,1,1,0,1,1,0,1,1,0
1358,0.385677897906755,0.059270495717648,NM,2023-02-25,1,1,1,1,1,1,1,1,0,1,1,0
1359,0.584880722070148,0.00659259959217875,NM,2023-02-26,1,1,1,1,1,1,1,1,0,1,1,0
1360,1.08377527538884,0.00585766779706935,NM,2023-02-27,1,1,0,1,1,1,1,1,1,1,1,1
1361,0.908563167931734,0.0754430684351125,NM,2023-02-28,1,0,1,1,1,1,0,0,0,1,1,0
1362,1.09467776256242,0.04634748303463255,NM,2023-03-01,1,0,1,1,1,1,1,0,1,0,1,1
1363,0.352528267133947,0.071306651708534,NM,2023-03-02,1,1,1,1,1,1,1,0,0,1,1,0
1364,0.436926279797639,0.00365022635558375,NM,2023-03-03,1,1,1,1,1,1,1,1,0,1,1,0
1365,1.60554881453632,0.18081274621325,NM,2023-03-04,1,1,0,1,1,0,1,1,1,1,1,1
1366,0.997692180553493,0.1363974206050295,NM,2023-03-05,1,0,1,1,1,1,1,0,0,1,1,1
1367,1.33178586879549,0.14430664811117,NM,2023-03-06,0,1,0,1,1,1,0,1,0,1,1,1
1368,0.401880380109516,0.062698059199925,NM,2023-03-07,1,1,1,1,1,1,1,1,0,1,1,0
1369,0.993535336209137,0.1198012413421335,NM,2023-03-08,1,1,1,0,1,1,1,1,0,0,1,1
1370,0.693641535226116,0.103668585433628,NM,2023-03-09,1,1,1,1,1,1,1,1,0,1,1,0
1371,1.08847881482851,0.137866506127925,NM,2023-03-10,0,1,1,1,1,1,0,1,0,1,1,1
1372,0.120898807933954,0.00144137116377394,NM,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
1373,0.025993997330118,0.0012876586305554,NM,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
1374,0.338501276529344,0.001151600153116935,NM,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
1375,5.656836697072,0.2478252843605585,NM,2023-03-14,1,1,0,1,1,0,1,0,0,1,1,0
1376,0.907151809586823,0.054369983108067003,NM,2023-03-15,1,0,1,1,1,1,1,0,1,0,1,1
1377,0.0588140125614214,8.30153829597045e-4,NM,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
1378,0.0242815838248363,7.46566104294265e-4,NM,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1
1379,0.0212645640634241,6.72531534375345e-4,NM,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
1380,0.0111107540896488,6.06941225978355e-4,NM,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1
1381,0.975637535112805,0.04916979100108115,NM,2023-03-20,0,1,1,1,1,1,0,1,0,1,1,1
1382,0.283283989573631,4.97284544902945e-4,NM,2023-03-21,1,1,1,1,1,1,1,1,0,0,1,1
1383,0.883584887645901,0.0542100609004475,NM,2023-03-22,1,1,1,0,1,1,1,1,0,0,1,1
1384,1.64805048018351,0.107684861340352,NM,2023-03-23,1,1,0,0,1,0,1,1,0,0,1,0
1385,0.0286963323697234,3.7505198670789e-4,NM,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
1386,0.011882759407976,3.4309291306059e-4,NM,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
1387,3.00118722468067,0.2590769893788875,NV,2023-02-12,1,1,0,1,1,0,1,0,0,1,1,0
1388,1.68705879652864,0.212606367048716,NV,2023-02-13,0,1,1,1,1,1,0,1,0,1,1,0
1389,0.694282413241596,0.106110383988921,NV,2023-02-14,1,1,1,1,1,1,1,1,0,1,1,0
1390,2.14022782455986,0.20189654903391,NV,2023-02-15,1,1,0,1,1,0,1,0,0,1,1,0
1391,2.06997974333406,0.216813477884842,NV,2023-02-16,1,0,0,1,0,1,1,0,0,1,1,0
1392,1.62439978505943,0.1901613994869315,NV,2023-02-17,1,1,0,1,1,0,1,1,0,1,1,0
1393,2.39295311525133,0.2622815497355685,NV,2023-02-18,1,0,0,1,0,1,1,0,0,1,0,0
1394,0.330057428224231,0.090720167009933,NV,2023-02-19,1,1,1,1,1,1,1,1,0,0,1,1
1395,1.3349644957271,0.1273436977846285,NV,2023-02-20,0,1,1,1,0,1,0,1,0,1,0,1
1396,1.76905302759928,0.0514205446797355,NV,2023-02-21,1,0,0,1,1,0,1,0,0,1,1,0
1397,2.2751602724562,0.201411433320984,NV,2023-02-22,1,0,0,0,1,1,1,0,0,0,0,0
1398,1.52701413495629,0.1817643675315095,NV,2023-02-23,0,1,0,0,1,1,0,0,0,0,1,0
1399,0.329258567598177,0.076614637704201,NV,2023-02-24,1,1,1,1,1,1,1,1,0,1,1,0
1400,0.9941025405696,0.076723851485698,NV,2023-02-25,1,1,1,1,0,1,1,1,0,1,0,1
1401,0.734557029433626,0.1115259822158495,NV,2023-02-26,1,1,1,1,1,1,1,0,1,1,1,0
1402,0.883711977686353,0.0859539306458215,NV,2023-02-27,0,1,1,1,1,1,0,1,0,1,1,0
1403,0.58681718035469,0.0831606660548765,NV,2023-02-28,1,1,1,1,1,1,1,0,1,1,1,0
1404,1.16035030952672,0.00462347240025523,NV,2023-03-01,1,1,0,1,1,1,1,1,0,1,1,0
1405,1.17823757147843,0.1425356452941245,NV,2023-03-02,1,1,0,1,0,1,1,1,0,1,0,0
1406,0.33588064771538,0.0554695076274575,NV,2023-03-03,1,1,1,1,1,1,1,1,0,0,1,0
1407,0.489773237785899,0.0920285389362185,NV,2023-03-04,1,1,1,1,1,1,1,1,0,1,1,0
1408,0.354062991309304,0.00288447194612486,NV,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
1409,0.407242500199853,0.066884863330367,NV,2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1
1410,2.72580230733296,0.400843308744317,NV,2023-03-07,1,1,0,0,0,0,1,1,0,0,0,1
1411,0.13522581856895,0.0020327768129901,NV,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1412,1.26406510796334,0.0983076702263065,NV,2023-03-09,1,1,0,1,1,0,1,1,0,1,1,0
1413,0.215791308378493,0.001615025714956235,NV,2023-03-10,1,1,1,1,1,1,1,1,0,1,1,0
1414,0.097555774912988,0.00144137116377394,NV,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
1415,1.81515528389787,0.236553138783154,NV,2023-03-12,1,1,0,0,1,0,1,1,0,0,1,1
1416,0.719730671940432,0.0860714259430625,NV,2023-03-13,1,1,1,1,1,0,1,1,1,1,1,1
1417,1.83583796701025,0.2121365824003,NV,2023-03-14,1,1,0,1,0,0,1,1,0,1,0,0
1418,0.869222012065518,0.060786970306947,NV,2023-03-15,1,1,1,0,1,1,1,1,1,0,1,0
1419,0.653214489005423,0.063799358057251,NV,2023-03-16,1,1,1,1,1,1,1,1,0,1,1,0
1420,0.904071870202877,0.106033815584832,NV,2023-03-17,1,1,0,1,1,0,1,1,1,1,1,1
1421,0.0202148230188303,6.72531534375345e-4,NV,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
1422,2.05128192386289,0.2424362379141155,NV,2023-03-19,1,1,0,0,0,1,1,1,0,0,0,1
1423,0.866400092567999,0.0801837089670625,NV,2023-03-20,1,1,1,1,1,0,1,1,0,1,1,0
1424,1.03926800969686,0.0971486574259175,NV,2023-03-21,1,1,0,0,1,1,1,1,1,0,1,0
1425,1.09059516316855,0.107968536464051,NV,2023-03-22,1,1,0,0,1,1,1,1,0,0,1,1
1426,1.01535200800299,0.0811373724038385,NV,2023-03-23,1,1,0,0,1,1,1,1,0,0,1,1
1427,0.0436075245388252,3.7505198670789e-4,NV,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
1428,1.20034455098332,0.162115587671483,NV,2023-03-25,1,1,0,0,1,1,1,1,0,0,1,1
1429,8.20520735145155,0.0981857951380995,NY,2023-02-12,1,1,0,1,1,0,0,0,0,1,0,0
1430,6.55508926333334,0.1293159904923385,NY,2023-02-13,0,1,0,1,1,0,1,0,0,1,1,0
1431,7.29576170249354,0.094796919241487,NY,2023-02-14,1,1,0,1,1,0,1,0,0,1,1,0
1432,7.02735179522372,0.060446663917971,NY,2023-02-15,1,1,0,1,1,0,0,1,0,0,1,0
1433,2.41300153842822,0.117059620556165,NY,2023-02-16,1,0,1,1,1,1,0,1,0,0,0,0
1434,2.46999963223406,0.14629740755598,NY,2023-02-17,0,1,1,1,1,1,0,0,0,0,1,0
1435,4.82716808897931,0.0699951951908055,NY,2023-02-18,0,1,0,1,1,0,0,1,0,0,1,0
1436,5.89027969924297,0.0591911132802195,NY,2023-02-19,1,1,0,1,1,0,0,1,0,1,0,0
1437,5.59719731255586,0.0946625143800635,NY,2023-02-20,0,1,1,1,0,0,0,0,0,0,0,0
1438,4.42831353393082,0.0775516529900295,NY,2023-02-21,1,0,0,1,1,0,1,0,1,1,0,0
1439,3.10912203865579,0.0877239424164755,NY,2023-02-22,0,1,1,1,1,0,0,1,0,0,1,1
1440,3.32393110499639,0.059322972482647,NY,2023-02-23,0,1,0,1,1,0,0,0,0,1,0,0
1441,2.83862297684169,0.088287815457049,NY,2023-02-24,0,1,1,1,0,0,1,1,0,0,0,0
1442,1.77188803748919,0.093454883162757,NY,2023-02-25,0,1,1,0,1,0,0,1,0,0,1,0
1443,2.55199139119893,0.051435114659785,NY,2023-02-26,1,1,0,1,1,0,1,1,0,1,1,0
1444,3.93916387869437,0.035509749847189,NY,2023-02-27,1,1,0,1,0,0,1,1,0,1,1,0
1445,1.20438080161949,0.0631822359380895,NY,2023-02-28,0,1,1,1,1,1,0,0,1,1,1,1
1446,4.89765374830214,0.076936248218031,NY,2023-03-01,1,1,1,0,0,0,1,0,0,0,0,0
1447,2.6105503064532,0.0821468378509945,NY,2023-03-02,1,1,1,1,0,1,1,0,0,0,0,0
1448,3.9839753558855,0.1454591185077825,NY,2023-03-03,1,1,0,0,0,1,1,0,0,0,0,0
1449,1.28752521132179,0.0841162882407765,NY,2023-03-04,1,1,1,1,0,1,1,1,0,0,0,0
1450,0.547179035899307,0.0525705410150515,NY,2023-03-05,1,1,1,1,1,1,1,1,0,1,1,0
1451,2.8642587534492,0.091748019908737,NY,2023-03-06,1,1,0,0,1,1,1,0,0,0,0,0
1452,2.4291570508991,0.04728475368850095,NY,2023-03-07,0,1,1,1,0,0,0,1,0,1,0,0
1453,2.38553252030131,0.061532056087644,NY,2023-03-08,0,1,1,1,0,0,0,0,0,0,0,0
1454,0.801577639367982,0.00181119649451356,NY,2023-03-09,1,1,1,1,1,1,1,1,0,1,1,0
1455,4.1680669280998,0.1168205661558695,NY,2023-03-10,0,1,0,0,1,1,0,0,0,0,1,0
1456,0.802081857117243,0.0451396900249145,NY,2023-03-11,1,0,1,1,1,1,1,0,0,1,1,1
1457,1.48568222681313,0.0647085806361715,NY,2023-03-12,1,1,1,1,1,0,1,1,0,1,1,0
1458,2.42229696347521,0.077544491828153,NY,2023-03-13,1,1,0,0,0,1,1,1,0,0,1,0
1459,11.4499644165984,0.3464199189182655,NY,2023-03-14,0,0,0,0,0,0,0,1,0,0,0,0
1460,1.57482049340066,0.0687016667731585,NY,2023-03-15,1,1,0,1,0,1,1,1,0,1,0,0
1461,6.61818408761787,0.1288333201276745,NY,2023-03-16,1,1,0,0,0,1,1,1,0,0,0,1
1462,3.38349970082761,0.0970184690033775,NY,2023-03-17,1,1,0,0,0,1,1,1,0,0,0,0
1463,1.34395534010666,0.0640352102301235,NY,2023-03-18,1,1,0,1,1,0,1,1,0,1,1,0
1464,2.33654711184966,0.0976285483281025,NY,2023-03-19,0,0,0,1,0,1,0,0,0,0,0,0
1465,12.6798596818622,0.16773906022488,NY,2023-03-20,0,0,0,0,0,1,0,0,0,0,0,1
1466,9.99809910201425,0.1669434578660285,NY,2023-03-21,1,0,0,0,0,1,1,0,0,0,0,0
1467,2.90221683653057,0.0884063410887195,NY,2023-03-22,1,1,0,0,0,1,1,1,0,0,0,0
1468,3.06330433352279,0.0906968448966725,NY,2023-03-23,1,1,0,1,0,1,1,1,0,0,0,0
1469,8.69331612145931,0.182963235674688,NY,2023-03-24,1,0,0,0,0,1,1,0,0,0,0,0
1470,6.75296406173663,0.1587894823725145,NY,2023-03-25,1,0,0,0,0,1,1,0,0,0,0,1
1471,2.94376572887852,0.2159578187363105,OH,2023-02-12,1,1,0,1,1,0,1,1,0,1,0,0
1472,2.2257998067911,0.204481586758388,OH,2023-02-13,1,1,0,0,1,0,1,1,0,0,1,1
1473,1.01121458557529,0.1691362954512365,OH,2023-02-14,1,1,1,1,1,1,1,1,0,1,1,0
1474,3.31496850865058,0.2800232518151115,OH,2023-02-15,0,1,0,1,0,0,0,1,0,1,0,0
1475,1.28136958630358,0.162841053772787,OH,2023-02-16,1,1,1,1,0,1,1,1,0,1,0,0
1476,4.36694773614451,0.236909057109348,OH,2023-02-17,0,0,0,1,1,1,0,0,0,1,1,0
1477,3.51153111366703,0.2798789192586275,OH,2023-02-18,0,0,0,1,0,0,0,0,0,1,0,0
1478,0.802899554429511,0.12782371328028,OH,2023-02-19,1,0,1,1,1,1,1,0,1,1,1,0
1479,1.6445454479765,0.1752688655946905,OH,2023-02-20,1,1,0,0,0,1,1,1,0,0,0,0
1480,8.13146155476377,0.2683397900891285,OH,2023-02-21,0,1,0,1,1,0,0,1,0,0,1,0
1481,1.59851590628778,0.1312491689646605,OH,2023-02-22,1,1,1,1,1,0,1,1,0,1,1,0
1482,9.12251737214799,0.27353414549835,OH,2023-02-23,0,1,0,1,1,0,0,0,0,1,0,0
1483,1.61085464375863,0.1541913107641545,OH,2023-02-24,0,1,0,1,1,1,0,1,0,1,1,0
1484,0.948120604846932,0.1310329585278475,OH,2023-02-25,1,1,1,1,0,1,1,0,0,1,0,0
1485,0.909162881886091,0.0818074195812495,OH,2023-02-26,1,0,1,1,1,1,1,0,0,1,1,1
1486,1.81240831671853,0.144242793792661,OH,2023-02-27,0,1,0,1,1,0,0,1,0,1,0,0
1487,1.01260670864646,0.0559322600607225,OH,2023-02-28,1,0,1,1,1,1,1,0,0,1,1,0
1488,1.23960267736577,0.0972268081904175,OH,2023-03-01,1,1,1,1,0,1,1,1,0,1,0,0
1489,3.07480088634414,0.162669993573324,OH,2023-03-02,1,0,0,0,0,1,1,1,0,0,0,0
1490,3.54511470028014,0.1504715232925595,OH,2023-03-03,1,1,0,1,1,0,1,0,0,1,1,0
1491,0.418999573358618,0.0772311710567135,OH,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1492,0.992922235463124,0.0970264975504065,OH,2023-03-05,1,1,1,1,1,0,1,1,0,1,1,0
1493,2.03315599979942,0.109729521267928,OH,2023-03-06,0,1,0,1,1,0,0,1,0,1,1,1
1494,4.56754954959658,0.19456931272338,OH,2023-03-07,1,0,0,0,1,1,1,0,0,1,1,0
1495,1.45089246399134,0.09439044846162,OH,2023-03-08,1,1,0,1,0,1,1,1,0,1,0,0
1496,2.30719444942022,0.123086151879391,OH,2023-03-09,1,0,0,0,0,1,1,0,0,1,0,1
1497,2.1328836330336,0.158555208368295,OH,2023-03-10,1,0,0,1,0,1,1,1,0,1,0,0
1498,1.36830328918105,0.1264880772166495,OH,2023-03-11,1,1,0,0,1,1,1,1,0,0,1,0
1499,0.247671131414452,0.0012876586305554,OH,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
1500,0.954539070342329,0.061155661486056,OH,2023-03-13,1,1,1,1,0,1,1,1,1,1,0,0
1501,1.03193549024699,0.088497628433609,OH,2023-03-14,1,1,1,1,0,1,1,1,0,1,0,0
1502,0.691784816436252,0.0733312000163535,OH,2023-03-15,1,1,1,1,1,1,1,1,0,0,1,0
1503,0.551988456718042,0.050542683483008,OH,2023-03-16,1,1,1,1,1,1,1,1,0,1,1,0
1504,0.160571761221944,7.46566104294265e-4,OH,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1
1505,0.0528644717210381,6.72531534375345e-4,OH,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
1506,1.16726336889475,0.139027555928242,OH,2023-03-19,1,0,0,1,1,1,1,0,0,1,1,1
1507,3.87083374290708,0.257764879611186,OH,2023-03-20,1,1,0,0,0,0,1,1,0,0,0,0
1508,0.0790203061223555,4.97284544902945e-4,OH,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
1509,3.0693175832664,0.194205301523456,OH,2023-03-22,1,0,0,1,1,0,1,0,0,1,1,0
1510,0.875315906742549,0.0513960921570505,OH,2023-03-23,1,1,1,0,1,1,1,1,0,1,0,1
1511,1.96748993220224,0.1501019406352615,OH,2023-03-24,1,1,0,0,0,1,1,1,0,0,0,1
1512,0.940303161297825,0.061007778447469,OH,2023-03-25,1,1,1,0,1,1,1,1,0,1,1,0
1513,1.05488632544559,0.1458553531627015,OK,2023-02-12,1,1,1,1,0,1,1,1,0,1,0,1
1514,0.548844712048479,0.123673254551208,OK,2023-02-13,1,1,1,1,1,1,1,1,1,1,1,1
1515,2.60772705204432,0.60410210450316,OK,2023-02-14,0,1,0,1,1,1,0,1,0,1,1,1
1516,5.34747902773977,0.489876809343051,OK,2023-02-15,1,1,0,0,0,0,1,1,0,0,0,0
1517,5.2931642242371,0.4096920227894845,OK,2023-02-16,1,1,0,1,1,0,1,1,0,1,1,0
1518,3.12580771802029,0.342503194998004,OK,2023-02-17,1,1,0,1,1,0,1,1,0,1,1,0
1519,3.04938568855628,0.314138022405035,OK,2023-02-18,1,1,0,1,1,0,1,1,0,1,1,0
1520,2.22536032814863,0.4111898151690645,OK,2023-02-19,0,1,0,1,1,0,0,1,0,1,1,0
1521,2.87683500749473,0.270451004107156,OK,2023-02-20,1,1,0,1,1,0,1,1,1,0,1,0
1522,1.80965555045619,0.20719279327963,OK,2023-02-21,0,1,0,1,0,1,0,1,0,1,0,0
1523,3.30315513635646,0.286884563610265,OK,2023-02-22,1,0,0,1,1,0,1,0,0,1,1,0
1524,2.48665338956872,0.427221223338218,OK,2023-02-23,0,1,0,1,1,0,0,1,0,1,1,0
1525,3.32841891976243,0.498380903225567,OK,2023-02-24,0,1,0,1,0,0,0,1,0,1,0,0
1526,3.22160920907408,0.50519818554965,OK,2023-02-25,1,1,0,1,1,0,1,1,0,1,1,0
1527,0.858416268330171,0.2864149532553005,OK,2023-02-26,1,1,0,1,1,0,1,1,1,1,1,1
1528,2.45293405915572,0.2260292815142235,OK,2023-02-27,0,1,0,1,0,1,0,1,0,1,0,0
1529,1.24686791734693,0.1611171738224445,OK,2023-02-28,1,1,0,1,1,0,1,1,0,1,1,0
1530,3.82185298327778,0.285805611444817,OK,2023-03-01,0,1,0,1,0,0,0,1,0,1,0,0
1531,0.0222587943534532,0.00410783394800745,OK,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
1532,0.0704072920869457,0.00365022635558375,OK,2023-03-03,1,1,1,1,1,1,1,1,0,1,1,0
1533,0.00507499021528582,0.00324433165918728,OK,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1534,NA,NA,OK,2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1535,1.26192830909283,0.4731530547384485,OK,2023-03-06,1,1,0,1,0,1,1,1,0,1,0,1
1536,0.00309572763126427,0.00228301501846476,OK,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
1537,NA,NA,OK,2023-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1538,0.00261438590496589,0.00181119649451356,OK,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
1539,NA,NA,OK,2023-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1540,NA,NA,OK,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1541,NA,NA,OK,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1542,NA,NA,OK,2023-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1543,1.16537898795269,0.3136370497653455,OK,2023-03-14,1,1,0,1,1,0,1,1,0,1,1,0
1544,0.00457546816051826,9.2454796242689e-4,OK,2023-03-15,1,1,1,1,1,1,1,1,0,1,1,0
1545,0.00939903081171539,8.30153829597045e-4,OK,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
1546,NA,NA,OK,2023-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1547,0.00109512455910148,6.72531534375345e-4,OK,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
