...1,es_score,brier_score,location,target_date,X21L_50_CI,X22A_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,other_50_CI,X22B_50_CI,X21L_95_CI,X22A_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,other_95_CI,X22B_95_CI
485,0.332890881782284,0.2312380237428995,HI,2022-11-07,1,1,1,1,1,1,1,1,1,1,0,1,1,0
486,0.444546529950848,0.2570323470967765,HI,2022-11-08,1,1,1,1,1,1,1,1,1,1,0,1,1,0
487,0.813150726127243,0.352564720073944,HI,2022-11-09,1,0,1,1,1,1,1,1,0,0,1,1,1,1
488,1.18854986491415,0.4123082702727515,HI,2022-11-10,1,0,0,1,1,1,1,1,0,0,0,1,1,1
489,0.889665819566177,0.2637203724627875,HI,2022-11-11,1,1,1,1,1,1,1,1,1,0,0,1,1,0
490,0.819347966473262,0.2984618790890095,HI,2022-11-12,1,0,1,1,1,1,1,1,0,1,0,1,1,0
491,NA,NA,HI,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,0.233175829020428,0.162849234117772,HI,2022-11-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
493,0.862594382676889,0.4060741791073665,HI,2022-11-15,1,1,0,1,1,1,1,1,1,0,0,1,1,1
494,0.525891609838876,0.136487434646297,HI,2022-11-16,1,1,1,1,1,1,1,1,1,1,0,1,1,0
495,0.491015144129458,0.1245770296292415,HI,2022-11-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
496,0.988659348937809,0.70180606367856,HI,2022-11-18,1,1,1,1,0,1,1,1,1,1,0,0,1,1
497,0.69954326996029,0.472441377001056,HI,2022-11-19,1,1,1,1,1,1,1,1,1,1,0,1,1,0
498,NA,NA,HI,2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2022-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2022-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,1.9949990347256,0.3985380875507495,HI,2022-11-23,1,1,0,0,1,1,1,1,1,0,0,1,1,0
502,NA,NA,HI,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,0.588862663998697,0.133914681139013,HI,2022-11-25,1,1,1,1,1,1,1,1,1,1,0,1,1,0
504,0.780402187205378,0.2179598898628385,HI,2022-11-26,1,1,1,1,1,1,1,1,1,0,1,0,1,1
505,1.04785043279263,0.1564679455121195,IA,2022-10-16,1,1,1,1,1,1,1,1,0,1,1,1,1,0
506,1.01953550485588,0.1051456995634725,IA,2022-10-17,1,1,1,1,1,1,1,1,0,1,0,1,1,0
507,3.78203782600138,0.209991831123204,IA,2022-10-18,1,0,1,0,1,1,1,1,0,1,0,1,1,1
508,1.84886986606341,0.22644356874399,IA,2022-10-19,1,0,1,0,1,1,1,1,0,1,0,1,1,1
509,2.36279850702313,0.1615807560375265,IA,2022-10-20,1,1,1,0,1,1,0,1,1,1,0,1,1,0
510,2.49408102593752,0.136267907065549,IA,2022-10-21,1,1,1,0,1,1,0,1,1,0,0,1,1,0
511,2.77984129766004,0.354548042303557,IA,2022-10-22,1,1,0,1,1,1,0,1,0,0,1,0,1,0
512,1.15261484518466,0.2127870757490295,IA,2022-10-23,1,1,1,1,1,1,1,1,0,0,0,1,1,0
513,9.34235807297663,0.072723485034201,IA,2022-10-24,1,0,1,0,1,1,0,1,0,1,0,1,1,0
514,4.42276437650601,0.1754943988626295,IA,2022-10-25,1,1,1,0,1,1,0,1,1,1,0,1,1,0
515,5.1842201587944,0.2295387463570155,IA,2022-10-26,0,1,0,0,1,1,0,0,0,0,0,1,1,0
516,5.8323057670468,0.1367153350910825,IA,2022-10-27,1,1,1,0,1,1,0,1,0,0,0,1,1,0
517,1.72682314158494,0.211196807209088,IA,2022-10-28,1,0,1,1,1,1,1,1,0,0,0,0,1,0
518,3.45785541753819,0.1115516540231445,IA,2022-10-29,1,1,1,0,1,1,0,1,0,1,0,1,1,0
519,5.83376176052733,0.1531224416374015,IA,2022-10-30,1,1,1,0,1,1,0,1,0,1,0,1,1,0
520,5.84244788493712,0.2194536979982775,IA,2022-10-31,1,1,1,0,1,1,0,1,0,0,0,1,1,0
521,6.99595664604706,0.255159358517085,IA,2022-11-01,1,0,1,0,1,0,0,1,1,1,0,0,0,0
522,1.33380882021786,0.2174073738316385,IA,2022-11-02,1,1,1,1,1,1,0,1,1,1,0,1,1,0
523,3.14988702392396,0.302035599165887,IA,2022-11-03,1,0,1,0,1,1,1,1,0,0,0,1,1,0
524,6.74662203956164,0.2059707636201115,IA,2022-11-04,1,1,1,0,1,1,0,1,1,0,0,1,1,0
525,1.18270800359758,0.3072145697221175,IA,2022-11-05,1,0,1,1,1,1,1,1,0,0,1,0,1,0
526,4.24841237003264,0.2615676157212375,IA,2022-11-06,0,1,1,0,1,1,0,0,1,1,0,0,1,0
527,8.77754249197571,0.290485231820914,IA,2022-11-07,1,0,1,0,1,1,0,1,0,0,0,0,1,0
528,3.52221903338497,0.2808926713900475,IA,2022-11-08,1,1,1,0,1,1,0,1,1,0,0,1,1,0
529,4.49316895746114,0.2931894179391575,IA,2022-11-09,1,1,1,0,1,1,0,1,0,0,0,1,1,0
530,7.62432238958863,0.278096022433276,IA,2022-11-10,1,1,1,0,1,1,0,1,0,1,0,0,1,0
531,2.11505820995969,0.3458773434117325,IA,2022-11-11,1,1,1,0,0,1,0,1,1,0,0,1,1,0
532,3.38523238122796,0.3867547008947725,IA,2022-11-12,1,1,1,0,1,1,0,1,0,0,0,1,1,0
533,4.89923366012007,0.361329449763201,IA,2022-11-13,1,1,1,0,1,1,0,1,0,0,0,1,1,0
534,14.2874231175776,0.3542097431874385,IA,2022-11-14,1,1,1,0,1,1,0,1,1,0,0,0,1,0
535,8.88815092582175,0.3447881841227155,IA,2022-11-15,1,1,1,0,1,1,0,1,0,1,0,0,1,0
536,14.0241542820781,0.4342697300563135,IA,2022-11-16,0,1,1,0,1,1,0,0,1,0,0,0,1,0
537,14.4039905296514,0.401452837811607,IA,2022-11-17,1,1,1,0,1,1,0,1,0,0,0,1,1,0
538,8.81292557916211,0.485711189790058,IA,2022-11-18,1,0,0,0,1,1,0,1,0,1,0,0,1,0
539,6.03883130068646,0.471363401032583,IA,2022-11-19,1,0,1,0,1,1,0,1,0,1,0,0,1,0
540,5.84337744309542,0.4540278285646555,IA,2022-11-20,1,0,1,0,1,1,0,1,0,1,0,0,1,0
541,15.1371085058181,0.525256249889895,IA,2022-11-21,1,0,1,0,1,1,0,1,0,0,0,0,1,0
542,12.8211953568804,0.4534587799261725,IA,2022-11-22,1,1,0,0,1,0,0,1,0,0,0,0,0,0
543,9.70411694478342,0.4023789891928425,IA,2022-11-23,1,1,1,0,1,1,0,1,0,1,0,0,1,0
544,3.97200214264364,0.551262653294745,IA,2022-11-24,1,0,0,0,1,1,0,1,0,0,0,1,1,0
545,9.98042441400417,0.4350676763913315,IA,2022-11-25,1,0,1,0,1,0,0,1,0,1,0,1,0,0
546,2.34884766905207,0.472066357428189,IA,2022-11-26,1,1,1,0,1,1,0,1,1,1,0,1,1,0
547,NA,NA,ID,2022-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,0.512203248991256,0.2042810770761895,ID,2022-10-17,1,1,1,1,1,1,1,1,0,1,0,1,1,0
549,0.885307336096966,0.4027878881390335,ID,2022-10-18,1,1,0,1,1,1,1,1,0,0,1,1,1,1
550,0.40730466981495,0.0485835377520308,ID,2022-10-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
551,0.228459560582565,0.0524771804070255,ID,2022-10-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
552,0.257034142985311,0.0567991622811685,ID,2022-10-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
553,NA,NA,ID,2022-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2022-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,0.694553717025934,0.194679368188132,ID,2022-10-24,1,1,1,1,1,1,1,1,1,0,0,1,1,0
556,0.82022027608811,0.291310661251815,ID,2022-10-25,1,1,0,1,1,1,1,1,1,0,1,1,1,0
557,0.651612062050709,0.086210423292874,ID,2022-10-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
558,0.137225837030493,0.093937461343115,ID,2022-10-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
559,0.688368734210072,0.483257788074827,ID,2022-10-28,1,1,1,0,1,1,1,1,0,1,0,1,1,1
560,0.783768694305056,0.1115516540231445,ID,2022-10-29,1,1,1,1,1,1,0,1,1,1,1,1,1,1
561,0.173026427080383,0.1215082149302495,ID,2022-10-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
562,0.906325887773005,0.1322708167033565,ID,2022-10-31,1,1,1,1,1,1,0,1,0,1,0,1,1,0
563,0.566655193485787,0.4010829084894425,ID,2022-11-01,1,1,1,1,1,1,1,1,1,1,0,1,1,0
564,1.92322474219559,0.1563014245122695,ID,2022-11-02,1,1,1,0,1,1,0,1,0,1,0,1,1,0
565,0.32633527923652,0.232974926085687,ID,2022-11-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
566,0.268781186891199,0.183749337146273,ID,2022-11-04,1,1,1,1,1,1,1,1,1,1,0,1,1,0
567,1.20208342692544,0.198753269414974,ID,2022-11-05,1,1,1,0,1,1,0,1,1,1,0,1,1,0
568,0.310046764842379,0.214591603436632,ID,2022-11-06,1,1,1,1,1,1,1,1,1,1,0,1,1,0
569,0.330733767694107,0.2312380237428995,ID,2022-11-07,1,1,1,1,1,1,1,1,1,1,0,1,1,0
570,0.453542776611593,0.2528443234752355,ID,2022-11-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
571,1.50593975083076,0.266800394768141,ID,2022-11-09,1,1,1,0,1,1,0,1,0,1,0,1,1,0
572,NA,NA,ID,2022-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,0.437496440617506,0.305035306716969,ID,2022-11-11,1,1,1,1,1,1,1,1,1,1,0,1,1,0
574,1.07120592972739,0.3249895654750565,ID,2022-11-12,1,1,1,0,1,1,0,1,1,1,0,1,1,0
575,NA,NA,ID,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,1.34638543482815,0.315345245379658,ID,2022-11-14,1,1,1,0,1,1,0,1,0,1,0,1,1,0
577,0.441541529881643,0.244441341560664,ID,2022-11-15,1,1,1,1,1,1,1,1,1,0,0,1,1,1
578,0.826540294529015,0.317819677496143,ID,2022-11-16,1,1,1,1,1,1,0,1,1,1,0,1,1,0
579,0.171785525392235,0.1245770296292415,ID,2022-11-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
580,0.55172399348814,0.1810385563850625,ID,2022-11-18,1,1,1,1,1,1,1,1,1,1,0,1,1,0
581,1.46529768138866,0.472441377001056,ID,2022-11-19,1,1,1,0,1,1,0,1,1,1,0,1,1,0
582,NA,NA,ID,2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,2.40337145840817,0.4762676976348365,ID,2022-11-21,1,1,1,0,1,0,0,1,1,1,0,0,0,0
584,2.86773555860561,0.58301950301876,ID,2022-11-22,1,1,0,0,1,1,0,1,1,0,1,1,1,0
585,NA,NA,ID,2022-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2022-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,0.567053474712523,0.3320068687354055,ID,2022-11-26,1,1,1,1,1,1,1,1,1,1,0,1,1,0
589,3.31270111315949,0.302899296791209,IL,2022-10-16,1,0,1,1,1,1,0,1,0,1,1,1,1,0
590,2.3178454099486,0.174534751555205,IL,2022-10-17,1,1,1,1,1,1,0,1,0,1,0,1,1,0
591,1.73452391417385,0.161656607031891,IL,2022-10-18,1,1,1,1,1,1,0,1,0,1,0,1,1,0
592,5.09941185872734,0.275833765743873,IL,2022-10-19,1,1,1,0,1,1,0,1,0,0,0,0,1,0
593,5.67628651997692,0.2884179775555905,IL,2022-10-20,0,0,0,1,1,1,0,0,0,0,0,0,1,0
594,1.67989532681519,0.2101833199694885,IL,2022-10-21,1,1,1,1,1,1,1,1,1,0,1,0,1,1
595,5.29741122640739,0.3022157688398465,IL,2022-10-22,0,1,0,0,1,1,0,0,1,0,1,1,1,0
596,1.9737275753457,0.2694943294982095,IL,2022-10-23,0,1,1,1,1,1,1,0,0,0,0,1,1,0
597,6.5378475603578,0.294141261268473,IL,2022-10-24,0,0,1,1,1,1,0,0,0,0,0,1,1,0
598,3.98185875951917,0.3079104727018195,IL,2022-10-25,1,0,1,1,1,0,0,1,0,0,0,0,0,0
599,4.26117142182584,0.2196741306821205,IL,2022-10-26,1,0,1,1,1,1,0,1,0,0,0,0,1,0
600,2.94995695160073,0.2767384261039905,IL,2022-10-27,0,1,1,1,1,0,1,0,0,0,0,0,0,0
601,10.4305799628687,0.2193015148310265,IL,2022-10-28,1,1,1,0,1,0,0,1,0,0,0,1,0,0
602,4.00763954829244,0.2607594281736495,IL,2022-10-29,0,1,0,0,1,1,0,0,1,0,0,1,1,0
603,2.0060605676912,0.2773534754346465,IL,2022-10-30,1,1,1,1,1,0,1,1,0,0,0,1,0,0
604,3.23618578656987,0.278681297787609,IL,2022-10-31,0,1,0,1,1,0,1,0,0,0,0,0,0,0
605,3.21263623747838,0.268079904989533,IL,2022-11-01,1,1,0,1,1,1,1,1,1,0,0,0,1,0
606,2.74121242028842,0.296018473597885,IL,2022-11-02,0,1,1,1,1,1,1,0,0,0,0,0,1,0
607,4.63054974450552,0.3079387609443055,IL,2022-11-03,0,0,1,1,1,1,0,0,0,0,0,0,1,0
608,2.11172009394299,0.2883724528405385,IL,2022-11-04,1,1,1,1,1,0,1,1,0,0,0,0,0,0
609,12.201416564026,0.2580644310771895,IL,2022-11-05,1,1,1,0,1,1,0,1,0,0,0,1,1,0
610,6.82052259685597,0.2757687257328495,IL,2022-11-06,1,1,1,0,1,0,0,1,0,0,0,0,0,0
611,10.8309065094057,0.30283442220804,IL,2022-11-07,1,0,0,0,1,1,0,1,0,0,0,1,1,0
612,9.68035677695133,0.286063900688338,IL,2022-11-08,1,1,1,0,1,1,0,1,0,0,0,0,1,0
613,10.3922723692155,0.291270176119768,IL,2022-11-09,1,0,1,0,0,0,0,1,0,0,0,0,0,0
614,4.50203008094594,0.302779590807654,IL,2022-11-10,1,1,0,0,1,1,0,1,0,0,0,0,1,0
615,14.2164398620981,0.333353946991755,IL,2022-11-11,0,1,0,0,0,1,0,0,0,0,0,0,1,0
616,3.17619744928352,0.3234358751723625,IL,2022-11-12,0,0,1,0,1,1,1,0,0,0,0,1,1,0
617,7.27247649147426,0.319418143386369,IL,2022-11-13,0,1,1,0,1,1,0,0,0,0,0,0,1,0
618,7.36917560540312,0.30919754606031,IL,2022-11-14,1,1,1,0,1,1,0,1,0,0,0,0,1,0
619,12.0022741209957,0.3614153933194835,IL,2022-11-15,0,1,0,0,0,0,0,0,0,0,0,0,0,0
620,16.9008225282767,0.322353478104178,IL,2022-11-16,0,1,0,0,0,1,0,0,1,0,0,1,1,0
621,11.7651866813566,0.341796019667889,IL,2022-11-17,1,0,0,0,1,1,0,1,0,0,0,1,1,0
622,9.12834239162861,0.3070134117070035,IL,2022-11-18,1,0,1,0,1,1,0,1,0,0,0,0,1,0
623,8.84217571196999,0.3218650765714405,IL,2022-11-19,1,1,1,0,1,0,0,1,0,1,0,1,0,0
624,9.95146328275907,0.3272289239590155,IL,2022-11-20,0,1,0,0,0,1,0,0,0,0,0,0,1,0
625,4.22272777036685,0.3249698957001935,IL,2022-11-21,1,0,0,0,1,0,1,1,0,0,0,0,0,0
626,29.6022161790201,0.3874520363799205,IL,2022-11-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,8.50245449532882,0.271669207978939,IL,2022-11-23,1,0,0,0,0,0,0,1,0,0,0,0,0,0
628,5.11518942440728,0.501506736446135,IL,2022-11-24,1,1,1,0,1,1,0,1,1,1,0,1,1,0
629,24.8064103350688,0.3677866889329635,IL,2022-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,23.8189522107579,0.352517786513299,IL,2022-11-26,1,0,0,0,0,0,0,1,0,0,0,0,0,0
631,0.830603405002852,0.2053638284559975,IN,2022-10-16,1,1,1,1,1,1,1,1,0,1,0,1,1,0
632,1.31145655343814,0.2262658325269145,IN,2022-10-17,1,1,0,1,1,1,1,1,0,0,0,1,1,0
633,2.23996922443052,0.302812207029444,IN,2022-10-18,1,0,0,1,1,1,0,1,0,0,0,1,1,0
634,1.26576459341142,0.167482281320721,IN,2022-10-19,1,1,1,1,1,1,1,1,1,1,0,1,1,0
635,1.20726530352542,0.263465696062866,IN,2022-10-20,1,1,1,1,0,1,1,1,0,1,0,0,1,0
636,1.43373464909047,0.0567991622811685,IN,2022-10-21,1,1,1,1,1,1,0,1,1,0,0,1,1,0
637,1.80809318028052,0.0615876535192705,IN,2022-10-22,1,1,1,0,1,1,0,1,0,1,0,1,1,0
638,1.77140913535991,0.34454406817079,IN,2022-10-23,1,1,1,1,0,1,0,1,0,1,1,0,1,0
639,3.32669641408957,0.174223459621586,IN,2022-10-24,1,1,1,1,1,1,0,1,0,0,0,1,1,0
640,1.49704094302837,0.2343064542273385,IN,2022-10-25,1,1,0,1,1,1,1,1,0,0,1,1,1,0
641,3.43854874973239,0.287185098497567,IN,2022-10-26,1,1,1,0,1,1,0,1,0,0,0,1,1,0
642,5.3886058652525,0.169456872103388,IN,2022-10-27,0,1,1,0,1,1,0,0,1,0,0,1,1,0
643,1.10615592822523,0.197593758165801,IN,2022-10-28,1,1,1,1,1,1,1,1,1,0,0,1,1,0
644,1.71824600902709,0.210242039404129,IN,2022-10-29,1,1,1,1,1,1,0,1,1,0,0,1,1,0
645,2.53978938469202,0.208239290801234,IN,2022-10-30,1,1,1,0,1,1,0,1,0,0,0,1,1,0
646,6.01245475080009,0.29987557759267103,IN,2022-10-31,0,1,1,0,0,1,0,0,0,0,0,0,1,0
647,7.60494728860554,0.1787575266797155,IN,2022-11-01,1,1,1,0,1,1,0,1,0,0,0,1,1,0
648,2.44939127101551,0.28894568887215,IN,2022-11-02,0,1,1,0,1,0,1,0,0,0,0,1,0,0
649,6.18533447078058,0.2919443150503925,IN,2022-11-03,1,0,1,0,1,1,0,1,1,1,0,1,1,0
650,3.28734496041011,0.2623743348152225,IN,2022-11-04,1,1,1,0,1,1,0,1,1,1,0,0,1,0
651,5.52057079404432,0.218818933345343,IN,2022-11-05,1,1,1,0,1,1,0,1,0,1,0,1,1,0
652,2.72004698820182,0.2829077375235915,IN,2022-11-06,1,1,1,0,1,1,0,1,0,0,0,0,1,0
653,9.08534467809618,0.293520504575788,IN,2022-11-07,1,0,1,0,1,1,0,1,0,1,0,1,1,0
654,1.98359865231619,0.2727857066895465,IN,2022-11-08,1,1,1,1,1,1,0,1,1,0,0,0,1,0
655,3.84726352006254,0.257454754875737,IN,2022-11-09,1,1,1,1,1,1,0,1,1,1,0,1,1,0
656,4.87387315199892,0.341827403374821,IN,2022-11-10,1,0,1,0,1,1,0,1,0,0,0,1,1,0
657,5.12272521349755,0.3771264688807605,IN,2022-11-11,1,1,1,0,1,1,0,1,0,0,0,1,1,0
658,2.0782291215666,0.280848168913003,IN,2022-11-12,1,1,1,0,1,1,0,1,1,1,0,1,1,0
659,3.13839442061809,0.381065856875634,IN,2022-11-13,0,1,1,0,1,1,0,0,1,0,0,0,1,0
660,4.12212528314388,0.2945190922615755,IN,2022-11-14,1,1,1,0,1,1,0,1,0,0,0,0,1,0
661,5.68377672893065,0.330065956892987,IN,2022-11-15,1,1,0,0,1,1,0,1,1,0,0,0,1,0
662,3.37442466251193,0.2985504787696975,IN,2022-11-16,1,0,1,0,1,1,0,1,0,1,0,0,1,0
663,4.04548364654701,0.294162533100886,IN,2022-11-17,1,1,1,0,1,1,0,1,1,1,0,0,1,0
664,2.56241759008018,0.3106285085041255,IN,2022-11-18,1,1,1,0,1,1,0,1,0,1,0,1,1,0
665,1.4534719349760299,0.2878451946889625,IN,2022-11-19,1,1,1,1,1,1,0,1,1,1,1,1,1,1
666,2.20560124990311,0.3721978001947075,IN,2022-11-20,1,0,1,0,1,1,0,1,1,1,0,0,1,0
667,5.23937896113173,0.339900835445461,IN,2022-11-21,0,1,1,0,1,1,0,0,0,0,0,0,1,0
668,11.4108631356029,0.4039244446566755,IN,2022-11-22,1,1,1,0,1,1,0,1,0,0,0,0,1,0
669,11.6660258473617,0.3841530001017205,IN,2022-11-23,1,0,1,0,1,1,0,1,0,0,0,0,1,0
670,NA,NA,IN,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
671,15.533760555582,0.382610430210888,IN,2022-11-25,0,0,1,0,0,1,0,0,0,0,0,0,1,0
672,2.53547831801946,0.2853203725044775,IN,2022-11-26,1,1,1,0,1,1,0,1,1,1,0,1,1,0
673,0.62547045118107,0.2635329933156935,KS,2022-10-16,1,0,1,1,1,1,1,1,0,1,1,1,1,0
674,0.740076842872892,0.1371754019480335,KS,2022-10-17,1,1,1,1,1,1,1,1,1,1,0,1,1,0
675,0.615681533044754,0.177009819537736,KS,2022-10-18,1,1,1,1,1,1,1,1,1,1,0,1,1,0
676,1.22180736478222,0.3742709931200145,KS,2022-10-19,1,1,0,1,1,1,0,1,0,0,1,1,1,0
677,2.91918521885738,0.0524771804070255,KS,2022-10-20,1,1,1,0,1,1,0,1,0,1,0,1,1,0
678,0.930922975402974,0.2362101877855935,KS,2022-10-21,1,1,1,1,1,0,1,1,1,1,0,1,0,1
679,0.387513497657133,0.195226053822051,KS,2022-10-22,1,1,1,1,1,1,1,1,1,0,1,1,1,0
680,NA,NA,KS,2022-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,2.93079211138976,0.1226709438534585,KS,2022-10-24,1,1,1,0,1,1,0,1,1,1,0,1,1,0
682,1.08872444357839,0.2911046394392185,KS,2022-10-25,1,0,1,1,1,1,1,1,0,0,0,1,1,1
683,1.6891626733761,0.3698185485493245,KS,2022-10-26,1,1,0,1,1,1,1,1,1,0,0,0,1,0
684,2.27601394245681,0.276763017815999,KS,2022-10-27,1,0,1,0,1,1,1,1,0,1,0,1,1,0
685,0.943253913566255,0.220319598384264,KS,2022-10-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
686,0.830297172681692,0.2403707944670515,KS,2022-10-29,1,1,1,1,1,1,1,1,0,1,0,1,1,0
687,1.20200258797921,0.228996585734567,KS,2022-10-30,1,1,1,0,1,1,1,1,1,1,0,0,1,0
688,1.05029326058136,0.326966571156156,KS,2022-10-31,1,1,0,1,1,1,1,1,1,0,1,1,1,0
689,4.95597830823825,0.143862857903539,KS,2022-11-01,1,1,1,0,1,1,0,1,1,1,0,1,1,0
690,0.735538857974853,0.305671522848505,KS,2022-11-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
691,2.1163240816821,0.372508319766709,KS,2022-11-03,1,0,1,1,1,1,1,1,0,1,0,0,1,0
692,0.944043050220496,0.281044353380298,KS,2022-11-04,1,1,1,1,1,1,1,1,1,1,0,1,1,0
693,2.24693693951055,0.2763978801712785,KS,2022-11-05,1,1,0,0,1,1,0,1,0,0,0,1,1,0
694,1.46791611747471,0.3267258770828615,KS,2022-11-06,1,1,0,0,1,1,1,1,1,0,0,0,1,0
695,1.03738989621589,0.318568236206816,KS,2022-11-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
696,1.79549454446265,0.3259383149323935,KS,2022-11-08,1,0,1,0,1,1,1,1,0,1,0,1,1,0
697,0.613413745972895,0.2572848341504205,KS,2022-11-09,1,1,1,1,1,1,1,1,1,0,1,1,1,0
698,2.86590858501206,0.2722480608432165,KS,2022-11-10,1,1,1,0,1,1,0,1,0,1,0,1,1,0
699,2.40876618465679,0.3945290294536325,KS,2022-11-11,1,1,0,0,1,1,1,1,0,0,0,1,1,0
700,0.909446074875026,0.4307789476531315,KS,2022-11-12,1,0,1,1,1,1,1,1,0,1,1,1,1,0
701,0.242908715574861,0.261346789955583,KS,2022-11-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
702,1.9437613016921,0.3976504977660665,KS,2022-11-14,1,0,1,0,1,1,1,1,0,1,0,0,1,0
703,2.40530678091207,0.319239031363353,KS,2022-11-15,1,1,1,0,1,1,0,1,0,1,0,1,1,0
704,1.83497983760341,0.3275445397002865,KS,2022-11-16,1,1,1,0,1,1,0,1,1,0,0,0,1,0
705,2.70579697480744,0.360770967639561,KS,2022-11-17,1,1,0,0,1,1,1,1,1,0,0,0,1,0
706,4.41724107079838,0.4399693640647195,KS,2022-11-18,1,1,1,0,1,1,0,1,1,0,0,1,1,0
707,0.509746283721317,0.177087485301707,KS,2022-11-19,1,1,1,1,1,1,1,1,0,1,1,1,1,0
708,0.588512488186379,0.253685729626748,KS,2022-11-20,1,1,1,1,1,1,1,1,1,1,0,1,1,0
709,4.55914147614219,0.38841443598013,KS,2022-11-21,1,1,1,0,1,1,0,1,1,0,0,1,1,0
710,2.60446288026495,0.3929255241549055,KS,2022-11-22,0,1,1,0,1,1,0,0,0,1,1,1,1,0
711,0.479471200009778,0.3124078137819455,KS,2022-11-23,1,1,1,1,1,1,1,1,0,1,1,1,1,0
712,NA,NA,KS,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,5.90723997331781,0.4744410640025775,KS,2022-11-25,1,1,1,0,1,1,0,1,1,1,0,1,1,0
714,0.350542842210946,0.163935482304065,KS,2022-11-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
715,0.349096609390896,0.03911782644681115,KY,2022-10-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
716,1.65069529473712,0.0419373547401602,KY,2022-10-17,1,1,1,1,1,1,0,1,0,1,1,1,1,0
717,1.01746122466096,0.04508177319586465,KY,2022-10-18,1,1,1,1,1,1,0,1,0,1,0,1,1,0
718,0.424372657979326,0.1976543778772135,KY,2022-10-19,1,1,1,1,1,1,1,1,0,1,1,1,1,0
719,0.776611036306071,0.1598427794047505,KY,2022-10-20,1,1,1,1,1,1,1,1,0,0,0,1,1,0
720,1.4679396914854,0.0567991622811685,KY,2022-10-21,1,1,1,1,1,1,0,1,0,1,0,1,1,0
721,NA,NA,KY,2022-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,0.787579137229346,0.1903579639467805,KY,2022-10-23,1,1,1,1,1,1,1,1,1,1,0,1,1,0
723,1.7100517438339,0.1698334110549605,KY,2022-10-24,1,1,1,1,0,1,0,1,0,1,0,1,1,0
724,2.17859149036546,0.181941981613102,KY,2022-10-25,1,1,1,0,1,1,0,1,1,0,0,1,1,1
725,2.00860980147789,0.255036673320369,KY,2022-10-26,1,0,1,0,1,1,1,1,0,0,0,1,1,0
726,1.05072262344662,0.2141000753353815,KY,2022-10-27,1,1,1,1,1,1,1,1,0,1,0,1,1,0
727,0.788774160111009,0.2650051526138775,KY,2022-10-28,1,1,0,1,1,1,1,1,1,0,0,1,1,1
