...1,es_score,brier_score,location,target_date,X22A_50_CI,other_50_CI,X22B_50_CI,X22A_95_CI,other_95_CI,X22B_95_CI
1023,1.51304484462999,0.1297367077278815,MO,2022-09-11,0,1,0,0,1,0
1024,6.06731611745059,0.1813292574992465,MO,2022-09-12,0,0,0,0,0,0
1025,4.8736270719058,0.1506462655153325,MO,2022-09-13,0,1,0,0,1,0
1026,6.36459996092203,0.189372014914772,MO,2022-09-14,0,1,0,0,1,0
1027,2.07544966889562,0.125077304227623,MO,2022-09-15,1,0,0,0,0,0
1028,3.29239383529418,0.154080476383979,MO,2022-09-16,0,1,0,0,1,0
1029,2.23423732092147,0.158761394894926,MO,2022-09-17,0,1,0,0,1,0
1030,0.988284970582143,0.1113357770248345,MO,2022-09-18,1,1,1,0,1,0
1031,0.619490543640504,0.072281506291992,MO,2022-09-19,1,1,1,0,1,0
1032,2.52551471499,0.1541810840285105,MO,2022-09-20,0,0,0,0,0,0
1033,2.17185803974345,0.136364905988527,MO,2022-09-21,0,0,0,0,0,0
1034,5.18803551030362,0.1855211622685445,MO,2022-09-22,0,1,0,0,1,0
1035,0.286329756749035,0.071008104878317,MO,2022-09-23,1,1,1,0,1,0
1036,0.38339620449594,0.1001088694274185,MO,2022-09-24,1,1,1,1,1,1
1037,0.670259425248162,0.1760118678880245,MO,2022-09-25,1,1,1,0,1,0
1038,2.35314920362724,0.219014018746124,MO,2022-09-26,0,1,0,0,1,0
1039,2.27115895306973,0.1326238263529245,MO,2022-09-27,1,0,0,0,0,0
1040,4.15661154160565,0.191536567420102,MO,2022-09-28,0,0,0,0,0,0
1041,0.433365704184286,0.06860713288216,MO,2022-09-29,1,1,1,1,1,1
1042,0.793267732093232,0.106205244185521,MO,2022-09-30,1,1,1,0,1,0
1043,1.02706691398528,0.1280907899353085,MO,2022-10-01,0,1,0,0,1,0
1044,0.168700078998893,0.00446691536770871,MO,2022-10-02,1,1,1,1,1,1
1045,0.207725870657616,0.004347588819599035,MO,2022-10-03,1,1,1,1,1,1
1046,2.44604575615541,0.204978010456786,MO,2022-10-04,0,1,0,0,1,0
1047,2.34008332468942,0.1909011331904525,MO,2022-10-05,0,1,0,0,1,0
1048,1.08574783089264,0.0625416856872185,MO,2022-10-06,1,0,1,0,0,1
1049,0.107755954573608,0.003900652371578395,MO,2022-10-07,1,1,1,1,1,1
1050,0.106935535215176,0.003796124266887785,MO,2022-10-08,1,1,1,1,1,1
1051,NA,NA,MS,2022-08-28,NA,NA,NA,NA,NA,NA
1052,1.08566449314688,0.0454655732365934,MS,2022-08-29,1,1,1,0,1,0
1053,0.106348205312258,0.01087830918982415,MS,2022-08-30,1,1,1,1,1,1
1054,0.110394437012944,0.01058621174674075,MS,2022-08-31,1,1,1,1,1,1
1055,1.68144995807447,0.329114266689282,MS,2022-09-01,0,1,0,0,1,0
1056,0.50030087209193,0.1699786270568455,MS,2022-09-02,1,1,1,1,1,1
1057,0.761550112225504,0.27724170357266,MS,2022-09-03,1,1,1,1,1,1
1058,0.766841691998365,0.2778647101559805,MS,2022-09-04,1,1,1,0,1,0
1059,0.0142298309855628,0.00924545336078295,MS,2022-09-05,1,1,1,1,1,1
1060,0.445181508289406,0.1440468227461975,MS,2022-09-06,1,1,1,0,1,0
1061,0.211130559187063,0.008759908459424,MS,2022-09-07,1,1,1,0,1,0
1062,0.0905857375552047,0.00852704893178485,MS,2022-09-08,1,1,1,1,1,1
1063,0.0853253608764512,0.00830051378056725,MS,2022-09-09,1,1,1,0,1,0
1064,NA,NA,MS,2022-09-10,NA,NA,NA,NA,NA,NA
1065,0.0111911951620417,0.007865625511524,MS,2022-09-11,1,1,1,1,1,1
1066,0.686839821625586,0.213906435697154,MS,2022-09-12,1,1,1,1,1,1
1067,1.18816006626441,0.834788274238975,MS,2022-09-13,0,1,0,0,1,0
1068,1.6569027637906,0.283802532876323,MS,2022-09-14,0,1,0,0,1,0
1069,2.20983234140054,0.56167273933023,MS,2022-09-15,0,1,0,0,1,0
1070,0.176397834334104,0.00687614874624785,MS,2022-09-16,1,1,1,1,1,1
1071,NA,NA,MS,2022-09-17,NA,NA,NA,NA,NA,NA
1072,0.00851622435639249,0.0065161006219934,MS,2022-09-18,1,1,1,1,1,1
1073,0.11196183880435,0.00634315991477465,MS,2022-09-19,1,1,1,1,1,1
1074,0.748796118990679,0.2168853170003365,MS,2022-09-20,1,1,1,0,1,0
1075,0.161901221551227,0.00601079274192505,MS,2022-09-21,1,1,1,0,1,0
1076,4.19101573013538,0.698660158940625,MS,2022-09-22,0,0,0,0,0,0
1077,0.00807214715665298,0.005695628447401,MS,2022-09-23,1,1,1,1,1,1
1078,1.02361214349589,0.431085187654419,MS,2022-09-24,0,1,0,0,1,0
1079,NA,NA,MS,2022-09-25,NA,NA,NA,NA,NA,NA
1080,0.139924588400288,0.0052531388361118,MS,2022-09-26,1,1,1,1,1,1
1081,13.1762047247876,0.594291197018815,MS,2022-09-27,0,1,0,0,1,0
1082,1.04880363548375,0.434428868463373,MS,2022-09-28,0,1,0,0,1,0
1083,1.03619322651239,0.121109352568706,MS,2022-09-29,1,0,1,1,0,0
1084,0.0559313243632718,0.004715251818720425,MS,2022-09-30,1,1,1,1,1,1
1085,NA,NA,MS,2022-10-01,NA,NA,NA,NA,NA,NA
1086,NA,NA,MS,2022-10-02,NA,NA,NA,NA,NA,NA
1087,0.0499312020808992,0.004347588819599035,MS,2022-10-03,1,1,1,1,1,1
1088,0.0484540112907003,0.004231378705576935,MS,2022-10-04,1,1,1,1,1,1
1089,0.021889281071989,0.004118204453838,MS,2022-10-05,1,1,1,0,1,0
1090,0.0217073115656732,0.00400798773407025,MS,2022-10-06,1,1,1,1,1,1
1091,NA,NA,MS,2022-10-07,NA,NA,NA,NA,NA,NA
1092,0.00510815352723724,0.003796124266887785,MS,2022-10-08,1,1,1,1,1,1
1093,0.016761669238103,0.0114889993662016,MT,2022-08-28,1,1,1,1,1,1
1094,0.0156154774315481,0.0111791199306435,MT,2022-08-29,1,1,1,1,1,1
1095,NA,NA,MT,2022-08-30,NA,NA,NA,NA,NA,NA
1096,0.0153577370105294,0.01058621174674075,MT,2022-08-31,1,1,1,1,1,1
1097,NA,NA,MT,2022-09-01,NA,NA,NA,NA,NA,NA
1098,0.0126724707288772,0.0100268456794421,MT,2022-09-02,1,1,1,1,1,1
1099,NA,NA,MT,2022-09-03,NA,NA,NA,NA,NA,NA
1100,NA,NA,MT,2022-09-04,NA,NA,NA,NA,NA,NA
1101,NA,NA,MT,2022-09-05,NA,NA,NA,NA,NA,NA
1102,NA,NA,MT,2022-09-06,NA,NA,NA,NA,NA,NA
1103,NA,NA,MT,2022-09-07,NA,NA,NA,NA,NA,NA
1104,0.0129132830139872,0.00852704893178485,MT,2022-09-08,1,1,1,1,1,1
1105,NA,NA,MT,2022-09-09,NA,NA,NA,NA,NA,NA
1106,NA,NA,MT,2022-09-10,NA,NA,NA,NA,NA,NA
1107,NA,NA,MT,2022-09-11,NA,NA,NA,NA,NA,NA
1108,0.0124167384911179,0.0076568998321838,MT,2022-09-12,1,1,1,0,1,0
1109,NA,NA,MT,2022-09-13,NA,NA,NA,NA,NA,NA
1110,0.84375679777618,0.283802532876323,MT,2022-09-14,0,1,0,0,1,0
1111,0.0100148806074759,0.00706353242957975,MT,2022-09-15,1,1,1,1,1,1
1112,NA,NA,MT,2022-09-16,NA,NA,NA,NA,NA,NA
1113,NA,NA,MT,2022-09-17,NA,NA,NA,NA,NA,NA
1114,NA,NA,MT,2022-09-18,NA,NA,NA,NA,NA,NA
1115,0.00956750829007989,0.00634315991477465,MT,2022-09-19,1,1,1,1,1,1
1116,NA,NA,MT,2022-09-20,NA,NA,NA,NA,NA,NA
1117,0.00790227182385933,0.00601079274192505,MT,2022-09-21,1,1,1,1,1,1
1118,NA,NA,MT,2022-09-22,NA,NA,NA,NA,NA,NA
1119,NA,NA,MT,2022-09-23,NA,NA,NA,NA,NA,NA
1120,NA,NA,MT,2022-09-24,NA,NA,NA,NA,NA,NA
1121,NA,NA,MT,2022-09-25,NA,NA,NA,NA,NA,NA
1122,0.0580260157262031,0.0052531388361118,MT,2022-09-26,1,1,1,1,1,1
1123,NA,NA,MT,2022-09-27,NA,NA,NA,NA,NA,NA
1124,NA,NA,MT,2022-09-28,NA,NA,NA,NA,NA,NA
1125,NA,NA,MT,2022-09-29,NA,NA,NA,NA,NA,NA
1126,NA,NA,MT,2022-09-30,NA,NA,NA,NA,NA,NA
1127,NA,NA,MT,2022-10-01,NA,NA,NA,NA,NA,NA
1128,NA,NA,MT,2022-10-02,NA,NA,NA,NA,NA,NA
1129,NA,NA,MT,2022-10-03,NA,NA,NA,NA,NA,NA
1130,0.00574746290845912,0.004231378705576935,MT,2022-10-04,1,1,1,1,1,1
1131,NA,NA,MT,2022-10-05,NA,NA,NA,NA,NA,NA
1132,NA,NA,MT,2022-10-06,NA,NA,NA,NA,NA,NA
1133,1.24322631798639,0.87899035055224,MT,2022-10-07,0,1,0,0,1,0
1134,NA,NA,MT,2022-10-08,NA,NA,NA,NA,NA,NA
1135,27.3427772410754,0.2486442563776075,NC,2022-08-28,0,0,0,0,0,0
1136,11.6484805922128,0.1598474297572625,NC,2022-08-29,0,1,0,0,1,0
1137,13.9439472518198,0.203072957208503,NC,2022-08-30,0,0,0,0,1,0
1138,14.2848038074791,0.2019922243155245,NC,2022-08-31,0,0,0,0,0,0
1139,6.90870321958457,0.176330339328009,NC,2022-09-01,0,0,0,0,0,0
1140,12.2192054309436,0.215522428014247,NC,2022-09-02,0,0,0,0,0,0
1141,5.84407531392954,0.194318868416545,NC,2022-09-03,0,0,0,0,0,0
1142,18.8134564479573,0.196102865005164,NC,2022-09-04,0,0,0,0,0,0
1143,2.54596175201899,0.2467295859870215,NC,2022-09-05,0,0,0,0,0,0
1144,17.6458968253589,0.1734710420809985,NC,2022-09-06,0,0,0,0,0,0
1145,17.5057929642375,0.2304390583025475,NC,2022-09-07,0,1,0,0,1,0
1146,20.8686715769748,0.2744973549649645,NC,2022-09-08,0,0,0,0,0,0
1147,0.421014178605178,0.0826454825461175,NC,2022-09-09,1,1,1,0,1,0
1148,13.476954431779,0.1752023678142415,NC,2022-09-10,0,0,0,0,0,0
1149,8.54939004763201,0.143695264520305,NC,2022-09-11,0,0,0,0,0,0
1150,26.9238817708935,0.172254957629916,NC,2022-09-12,0,0,0,0,0,0
1151,13.3059994673225,0.185033294349849,NC,2022-09-13,0,0,0,0,0,0
1152,17.1594964623239,0.220751052279215,NC,2022-09-14,0,0,0,0,0,0
1153,19.9655280580527,0.20964767173287,NC,2022-09-15,0,0,0,0,0,0
1154,9.71784482585948,0.1437404916707715,NC,2022-09-16,0,0,0,0,0,0
1155,13.2660848369555,0.2020573837968585,NC,2022-09-17,0,0,0,0,0,0
1156,25.3793083001072,0.22631939138041,NC,2022-09-18,0,0,0,0,0,0
1157,9.05916687558623,0.148785136515768,NC,2022-09-19,0,0,0,0,0,0
1158,20.0322087273917,0.220744842887952,NC,2022-09-20,0,0,0,0,0,0
1159,24.295954585928,0.237258275845552,NC,2022-09-21,0,1,0,0,1,0
1160,25.6465498286486,0.2178541848679405,NC,2022-09-22,0,0,0,0,0,0
1161,42.5657859712737,0.310527673155498,NC,2022-09-23,0,0,0,0,0,0
1162,8.24525483374924,0.1918847776409615,NC,2022-09-24,0,0,0,0,0,0
1163,5.10844443500876,0.179665277342958,NC,2022-09-25,0,0,0,0,0,0
1164,6.35180636044505,0.3081242127456495,NC,2022-09-26,0,0,0,0,0,0
1165,18.1318108058288,0.264116978799816,NC,2022-09-27,0,0,0,0,0,0
1166,23.1965934470266,0.215798063294998,NC,2022-09-28,0,0,0,0,0,0
1167,7.89696214262295,0.172106749600757,NC,2022-09-29,0,0,0,0,0,0
1168,8.03226408317338,0.199974478036249,NC,2022-09-30,0,0,0,0,0,0
1169,15.9820018684088,0.4219388264503325,NC,2022-10-01,0,1,0,0,1,0
1170,6.74962586007231,0.209513876009167,NC,2022-10-02,0,0,0,0,0,0
1171,23.3243527284124,0.299912511585025,NC,2022-10-03,0,0,0,0,0,0
1172,15.2687076842706,0.304508763535609,NC,2022-10-04,0,0,0,0,0,0
1173,11.2882237061006,0.249299464692484,NC,2022-10-05,0,0,0,0,0,0
1174,18.9184252095063,0.3561680507843055,NC,2022-10-06,0,0,0,0,0,0
1175,10.1797648340797,0.2362489788670905,NC,2022-10-07,0,0,0,0,0,0
1176,5.61290391089372,0.2325199583591515,NC,2022-10-08,0,1,0,0,1,0
1177,NA,NA,ND,2022-08-28,NA,NA,NA,NA,NA,NA
1178,0.115948051156514,0.0111791199306435,ND,2022-08-29,1,1,1,0,1,0
1179,NA,NA,ND,2022-08-30,NA,NA,NA,NA,NA,NA
1180,2.05812869821355,0.54009198282264,ND,2022-08-31,0,1,0,0,1,0
1181,0.741645147565865,0.2759789713594215,ND,2022-09-01,1,1,1,0,1,0
1182,0.054149437283164,0.0100268456794421,ND,2022-09-02,1,1,1,1,1,1
1183,NA,NA,ND,2022-09-03,NA,NA,NA,NA,NA,NA
1184,NA,NA,ND,2022-09-04,NA,NA,NA,NA,NA,NA
1185,NA,NA,ND,2022-09-05,NA,NA,NA,NA,NA,NA
1186,0.0478624900017766,0.00899930276300075,ND,2022-09-06,1,1,1,1,1,1
1187,0.151269052749684,0.008759908459424,ND,2022-09-07,1,1,1,1,1,1
1188,0.0446999003763333,0.00852704893178485,ND,2022-09-08,1,1,1,1,1,1
1189,0.0121667196757683,0.00830051378056725,ND,2022-09-09,1,1,1,1,1,1
1190,NA,NA,ND,2022-09-10,NA,NA,NA,NA,NA,NA
1191,NA,NA,ND,2022-09-11,NA,NA,NA,NA,NA,NA
1192,0.0105450975553331,0.0076568998321838,ND,2022-09-12,1,1,1,1,1,1
1193,0.0105574294975468,0.0074537520615472,ND,2022-09-13,1,1,1,1,1,1
1194,NA,NA,ND,2022-09-14,NA,NA,NA,NA,NA,NA
1195,0.010839961082653,0.00706353242957975,ND,2022-09-15,1,1,1,1,1,1
1196,NA,NA,ND,2022-09-16,NA,NA,NA,NA,NA,NA
1197,NA,NA,ND,2022-09-17,NA,NA,NA,NA,NA,NA
1198,NA,NA,ND,2022-09-18,NA,NA,NA,NA,NA,NA
1199,0.00933611466751888,0.00634315991477465,ND,2022-09-19,1,1,1,0,1,0
1200,0.068147705478709,0.0061747658587892,ND,2022-09-20,1,1,1,0,1,0
1201,0.0100859872653647,0.00601079274192505,ND,2022-09-21,1,1,1,1,1,1
1202,1.98414516326339,0.59585557412528,ND,2022-09-22,0,0,0,0,0,0
1203,0.00801888787398321,0.005695628447401,ND,2022-09-23,1,1,1,1,1,1
1204,NA,NA,ND,2022-09-24,NA,NA,NA,NA,NA,NA
1205,NA,NA,ND,2022-09-25,NA,NA,NA,NA,NA,NA
1206,0.0590299556131638,0.0052531388361118,ND,2022-09-26,1,1,1,1,1,1
1207,0.0266165069616839,0.0051132836901635,ND,2022-09-27,1,1,1,1,1,1
1208,0.0271798734835639,0.004977081123941595,ND,2022-09-28,1,1,1,1,1,1
1209,NA,NA,ND,2022-09-29,NA,NA,NA,NA,NA,NA
1210,NA,NA,ND,2022-09-30,NA,NA,NA,NA,NA,NA
1211,NA,NA,ND,2022-10-01,NA,NA,NA,NA,NA,NA
1212,NA,NA,ND,2022-10-02,NA,NA,NA,NA,NA,NA
1213,1.0432040251793,0.121080903581762,ND,2022-10-03,1,0,1,0,0,1
1214,0.208809270071731,0.004231378705576935,ND,2022-10-04,1,1,1,0,1,0
1215,0.744320135091192,0.178448937941345,ND,2022-10-05,1,1,1,0,1,0
1216,0.0441631084849444,0.004007987734070245,ND,2022-10-06,1,1,1,1,1,1
1217,0.110546525204663,0.003900652371578395,ND,2022-10-07,1,1,1,0,1,0
1218,NA,NA,ND,2022-10-08,NA,NA,NA,NA,NA,NA
1219,0.328859398379386,0.123729910591229,NE,2022-08-28,1,1,1,1,1,1
1220,2.27322507936036,0.79976754596749,NE,2022-08-29,0,1,0,0,1,0
1221,0.0569150707239643,0.01087830918982415,NE,2022-08-30,1,1,1,1,1,1
1222,NA,NA,NE,2022-08-31,NA,NA,NA,NA,NA,NA
1223,0.0520258905641986,0.01030249471011925,NE,2022-09-01,1,1,1,1,1,1
1224,0.0144996912172002,0.0100268456794421,NE,2022-09-02,1,1,1,1,1,1
1225,NA,NA,NE,2022-09-03,NA,NA,NA,NA,NA,NA
1226,0.324788295943358,0.1101358874615355,NE,2022-09-04,1,1,1,0,1,0
1227,NA,NA,NE,2022-09-05,NA,NA,NA,NA,NA,NA
1228,NA,NA,NE,2022-09-06,NA,NA,NA,NA,NA,NA
1229,NA,NA,NE,2022-09-07,NA,NA,NA,NA,NA,NA
1230,NA,NA,NE,2022-09-08,NA,NA,NA,NA,NA,NA
1231,0.802168949756569,0.280898732587584,NE,2022-09-09,0,1,0,0,1,0
1232,0.0415618914908749,0.00808010286261005,NE,2022-09-10,1,1,1,1,1,1
1233,0.0124832206705461,0.007865625511524,NE,2022-09-11,1,1,1,1,1,1
1234,NA,NA,NE,2022-09-12,NA,NA,NA,NA,NA,NA
1235,NA,NA,NE,2022-09-13,NA,NA,NA,NA,NA,NA
1236,NA,NA,NE,2022-09-14,NA,NA,NA,NA,NA,NA
1237,0.010594001060229,0.00706353242957975,NE,2022-09-15,1,1,1,1,1,1
1238,0.00897195467600036,0.00687614874624785,NE,2022-09-16,1,1,1,0,1,0
1239,NA,NA,NE,2022-09-17,NA,NA,NA,NA,NA,NA
1240,0.035144131838466,0.0065161006219934,NE,2022-09-18,1,1,1,0,1,0
1241,0.0327528256584496,0.00634315991477465,NE,2022-09-19,1,1,1,1,1,1
1242,NA,NA,NE,2022-09-20,NA,NA,NA,NA,NA,NA
1243,NA,NA,NE,2022-09-21,NA,NA,NA,NA,NA,NA
1244,NA,NA,NE,2022-09-22,NA,NA,NA,NA,NA,NA
1245,0.0305203516378131,0.005695628447401,NE,2022-09-23,1,1,1,1,1,1
1246,0.00752628900700972,0.0055442070768473,NE,2022-09-24,1,1,1,1,1,1
1247,NA,NA,NE,2022-09-25,NA,NA,NA,NA,NA,NA
1248,NA,NA,NE,2022-09-26,NA,NA,NA,NA,NA,NA
1249,NA,NA,NE,2022-09-27,NA,NA,NA,NA,NA,NA
1250,0.00717935413679748,0.004977081123941595,NE,2022-09-28,1,1,1,1,1,1
1251,NA,NA,NE,2022-09-29,NA,NA,NA,NA,NA,NA
1252,0.122197538882382,0.004715251818720425,NE,2022-09-30,1,1,1,1,1,1
1253,NA,NA,NE,2022-10-01,NA,NA,NA,NA,NA,NA
1254,0.00602111323206049,0.00446691536770871,NE,2022-10-02,1,1,1,1,1,1
1255,NA,NA,NE,2022-10-03,NA,NA,NA,NA,NA,NA
1256,NA,NA,NE,2022-10-04,NA,NA,NA,NA,NA,NA
1257,NA,NA,NE,2022-10-05,NA,NA,NA,NA,NA,NA
1258,NA,NA,NE,2022-10-06,NA,NA,NA,NA,NA,NA
1259,0.00543623693065573,0.003900652371578395,NE,2022-10-07,1,1,1,1,1,1
1260,1.24468531969252,0.880570821620565,NE,2022-10-08,0,1,0,0,1,0
1261,1.10307627011281,0.20791059401,NH,2022-08-28,0,1,0,0,1,0
1262,1.4741324564833,0.1801623540813965,NH,2022-08-29,0,1,0,0,1,0
1263,0.278116456262162,0.0900228498814775,NH,2022-08-30,1,1,1,0,1,0
1264,0.599530730448625,0.2091508759002035,NH,2022-08-31,1,1,1,1,1,1
1265,0.327709600050427,0.01030249471011925,NH,2022-09-01,1,1,1,1,1,1
1266,0.411159876685286,0.143319996827278,NH,2022-09-02,1,1,1,0,1,0
1267,3.2290201378068,0.27724170357266,NH,2022-09-03,0,1,0,0,1,0
1268,0.239613662497941,0.0094985938448684,NH,2022-09-04,1,1,1,1,1,1
1269,0.63181811976355,0.2111730398815245,NH,2022-09-05,1,1,1,0,1,0
1270,0.279818877383925,0.082661586390199,NH,2022-09-06,1,1,1,0,1,0
1271,0.279965245483721,0.082652958407132,NH,2022-09-07,1,1,1,0,1,0
1272,0.459943049902481,0.144414793254479,NH,2022-09-08,1,1,1,0,1,0
1273,0.614829424651859,0.117339801303374,NH,2022-09-09,1,1,1,0,1,0
1274,1.44079069778046,0.242431207664766,NH,2022-09-10,0,1,0,0,1,0
1275,1.85667785660254,0.2208036731343925,NH,2022-09-11,1,0,0,0,0,0
1276,1.5990503663535,0.1784093107521745,NH,2022-09-12,1,0,0,0,0,0
1277,0.816701722372291,0.0074537520615472,NH,2022-09-13,1,1,1,0,1,0
1278,0.253909665256109,0.0072560159889235,NH,2022-09-14,1,1,1,1,1,1
1279,0.311568548219378,0.090254913464677,NH,2022-09-15,1,1,1,0,1,0
1280,0.442277244408229,0.126041556833935,NH,2022-09-16,1,1,1,0,1,0
1281,0.936886965868352,0.00669371841368825,NH,2022-09-17,1,1,1,1,1,1
1282,0.814945872978294,0.1263100165109545,NH,2022-09-18,1,1,1,0,1,0
1283,0.454949542984168,0.126445147958992,NH,2022-09-19,1,1,1,0,1,0
1284,0.295547293687362,0.076411616239305,NH,2022-09-20,1,1,1,1,1,1
1285,0.290832113396895,0.0710063871053705,NH,2022-09-21,1,1,1,0,1,0
1286,0.201044856814,0.00585111929678565,NH,2022-09-22,1,1,1,0,1,0
1287,0.529014908175024,0.005695628447401,NH,2022-09-23,1,1,1,0,1,0
1288,1.09659868278279,0.1473912006027045,NH,2022-09-24,0,1,0,0,1,0
1289,0.14126970822966,0.0053967458137829,NH,2022-09-25,1,1,1,0,1,0
1290,1.28235025780524,0.1672716733807035,NH,2022-09-26,1,0,0,1,0,0
1291,0.0273632184307353,0.0051132836901635,NH,2022-09-27,1,1,1,1,1,1
1292,0.514766096565486,0.1276775917923505,NH,2022-09-28,1,1,1,0,1,0
1293,0.463190742969348,0.112443987722114,NH,2022-09-29,1,1,1,0,1,0
1294,0.701569812791893,0.1772482388422815,NH,2022-09-30,1,1,1,1,1,1
1295,1.03134381137379,0.0977914541390735,NH,2022-10-01,1,0,1,1,0,0
1296,2.32344927539926,0.582020421149065,NH,2022-10-02,0,1,0,0,1,0
1297,0.364957223435079,0.00434758881959903,NH,2022-10-03,1,1,1,1,1,1
1298,0.0224602465895704,0.004231378705576935,NH,2022-10-04,1,1,1,1,1,1
1299,1.9352592921624,0.2946694269330165,NH,2022-10-05,0,1,0,0,1,0
1300,0.659293536002876,0.1495717846378185,NH,2022-10-06,1,1,1,0,1,0
1301,0.338948064579041,0.003900652371578395,NH,2022-10-07,1,1,1,1,1,1
1302,0.0439192180747534,0.003796124266887785,NH,2022-10-08,1,1,1,1,1,1
1303,2.57045283128563,0.1248592415518695,NJ,2022-08-28,0,0,0,0,0,0
1304,18.1511676755914,0.1690842471838975,NJ,2022-08-29,0,0,0,0,0,0
1305,12.3103005810816,0.1758050806695715,NJ,2022-08-30,0,0,0,0,0,0
1306,17.1591605722739,0.175007798802247,NJ,2022-08-31,0,0,0,0,0,0
1307,8.53877556568003,0.171589319134942,NJ,2022-09-01,0,0,0,0,0,0
1308,3.03859385160252,0.153344177785985,NJ,2022-09-02,1,0,0,0,0,0
1309,16.0785481465735,0.190546267310186,NJ,2022-09-03,0,0,0,0,0,0
1310,12.5042142803094,0.1588516975320795,NJ,2022-09-04,0,0,0,0,0,0
1311,2.39917432877864,0.139879746429334,NJ,2022-09-05,0,0,0,0,1,0
1312,24.7224937959677,0.151114326808348,NJ,2022-09-06,0,0,0,0,0,0
1313,7.84501344538701,0.1604152417112155,NJ,2022-09-07,0,0,0,0,0,0
1314,8.4386864415897591,0.1664825302726625,NJ,2022-09-08,0,0,0,0,0,0
1315,4.79846713399851,0.1368111026467325,NJ,2022-09-09,0,1,0,0,1,0
1316,26.7512051368264,0.202554898801155,NJ,2022-09-10,0,0,0,0,0,0
1317,1.83894050557429,0.124682974031423,NJ,2022-09-11,1,0,0,0,0,0
1318,39.6678999980838,0.211421193045711,NJ,2022-09-12,0,0,0,0,0,0
1319,38.2046999523046,0.2009644148246695,NJ,2022-09-13,0,0,0,0,0,0
1320,13.3134069306995,0.16128754080242,NJ,2022-09-14,0,0,0,0,0,0
1321,17.7092076434809,0.191687859047162,NJ,2022-09-15,0,0,0,0,0,0
1322,17.1159519661408,0.1660961165667595,NJ,2022-09-16,0,0,0,0,0,0
1323,37.3279342367145,0.2231193748896665,NJ,2022-09-17,0,0,0,0,0,0
1324,29.4878143301824,0.209687455474544,NJ,2022-09-18,0,0,0,0,0,0
1325,19.338954983409,0.1404926796360075,NJ,2022-09-19,0,0,0,0,0,0
1326,52.9181553914982,0.241687109543358,NJ,2022-09-20,0,0,0,0,0,0
1327,30.5606662803037,0.181745978749355,NJ,2022-09-21,0,0,0,0,0,0
1328,11.1524971526737,0.16215648390142,NJ,2022-09-22,0,0,0,0,0,0
1329,20.2004027809538,0.206964153988134,NJ,2022-09-23,0,0,0,0,0,0
1330,18.7522197599688,0.1942636845607415,NJ,2022-09-24,0,0,0,0,0,0
1331,7.1532573875068,0.190732101005562,NJ,2022-09-25,1,0,0,0,0,0
1332,32.3441699639034,0.1815325770224865,NJ,2022-09-26,0,0,0,0,0,0
1333,22.3904213894795,0.209966286656566,NJ,2022-09-27,0,0,0,0,0,0
1334,19.4319106098304,0.229357370329056,NJ,2022-09-28,0,0,0,0,0,0
1335,14.7273086720851,0.238819039554449,NJ,2022-09-29,0,0,0,0,0,0
1336,10.8725938528491,0.246921324498161,NJ,2022-09-30,1,0,0,1,0,0
1337,22.1367360666752,0.227659870711253,NJ,2022-10-01,0,0,0,0,0,0
1338,29.4666271548841,0.2495306634916535,NJ,2022-10-02,0,0,0,0,0,0
1339,25.1150880909535,0.2671384123744445,NJ,2022-10-03,0,0,0,0,0,0
1340,18.8851363107894,0.292746572792596,NJ,2022-10-04,0,0,0,1,0,0
1341,13.7537075085902,0.340413362551489,NJ,2022-10-05,0,0,0,0,0,0
1342,10.54868294952,0.241457728557223,NJ,2022-10-06,0,0,0,0,0,0
1343,13.1876025124175,0.307466846408029,NJ,2022-10-07,0,0,0,0,0,0
1344,23.7183379647956,0.306711691233787,NJ,2022-10-08,0,0,0,0,0,0
1345,0.277181675249967,0.0114889993662016,NM,2022-08-28,1,1,1,0,1,0
1346,0.773860797839901,0.0111791199306435,NM,2022-08-29,1,1,1,0,1,0
1347,0.279409303746981,0.0988166877361055,NM,2022-08-30,1,1,1,1,1,1
1348,1.38515644961807,0.142962654515716,NM,2022-08-31,0,1,0,0,0,1
1349,1.82772127912792,0.0510025425079455,NM,2022-09-01,0,0,1,0,0,1
1350,1.42394384317443,0.0100268456794421,NM,2022-09-02,0,1,0,0,1,0
1351,0.509068549139496,0.170248610519636,NM,2022-09-03,1,1,1,1,1,1
1352,0.398106128172551,0.0094985938448684,NM,2022-09-04,1,1,1,1,1,1
1353,0.153028236925569,0.00924545336078295,NM,2022-09-05,1,1,1,0,1,0
1354,1.551020886413,0.189262613624091,NM,2022-09-06,1,0,0,0,0,0
1355,1.32703945763927,0.223431889818535,NM,2022-09-07,1,0,0,0,0,0
1356,0.150229019499748,0.00852704893178485,NM,2022-09-08,1,1,1,1,1,1
1357,1.02368005816545,0.1217169871205315,NM,2022-09-09,1,0,1,0,0,1
1358,0.214051685143281,0.00808010286261005,NM,2022-09-10,1,1,1,1,1,1
1359,0.677663077862295,0.007865625511524,NM,2022-09-11,1,1,1,0,1,0
1360,0.280936349793138,0.076406745120507,NM,2022-09-12,1,1,1,1,1,1
1361,0.816042267313339,0.0074537520615472,NM,2022-09-13,1,1,1,1,1,1
1362,1.53670167238374,0.1680735824816955,NM,2022-09-14,1,0,0,0,0,1
1363,0.778291020571919,0.00706353242957975,NM,2022-09-15,1,1,1,0,1,0
