"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","other_50_CI","X22E_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","other_95_CI","X22E_95_CI"
"250",0.782308228764224,0.127581467453034,"CO",2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1
"251",1.81021718324927,0.326179906622041,"CO",2023-04-14,1,1,0,1,1,0,1,0,0,0,1,0
"252",0.12839552999194,0.175885226485247,"CO",2023-04-15,1,1,1,1,1,1,1,0,0,1,1,1
"253",0.0590739793210548,0.0110128633112369,"CT",2023-03-05,1,1,1,1,1,1,1,0,0,1,1,0
"254",0.180248967405987,0.0101264396449856,"CT",2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1
"255",1.41252799908328,0.455393534574344,"CT",2023-03-07,1,0,1,1,0,1,1,0,1,1,0,1
"256",0.941323577711597,0.270791473523395,"CT",2023-03-08,1,1,1,1,0,1,1,1,1,0,0,1
"257",0.237885023630292,0.00805698799489955,"CT",2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
"258",0.0674569599674827,0.00753620162052043,"CT",2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
"259",0.0664191953735009,0.00708874770168243,"CT",2023-03-11,1,1,1,1,1,1,0,0,1,1,1,1
"260",0.0176516529927312,0.00670940013463376,"CT",2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
"261",1.04151037871059,0.377713870429627,"CT",2023-03-13,1,1,1,1,0,1,1,1,1,0,0,1
"262",0.272883321306123,0.00613892705744629,"CT",2023-03-14,1,1,1,1,1,1,1,0,1,0,1,1
"263",1.48780364225033,0.459608109147119,"CT",2023-03-15,1,0,1,0,1,0,1,0,1,0,1,0
"264",0.939525100369591,0.238657942124512,"CT",2023-03-16,1,1,1,1,0,1,1,0,1,1,0,1
"265",0.857082404906482,0.309532938547583,"CT",2023-03-17,1,1,1,0,1,1,1,0,1,0,1,1
"266",0.0826376878213771,0.00569396603537566,"CT",2023-03-18,1,1,1,1,1,1,1,0,1,1,1,0
"267",2.17644110740454,1.83567210220081,"CT",2023-03-19,1,0,0,1,1,0,1,0,0,1,1,0
"268",2.34381169733331,0.428697803435853,"CT",2023-03-20,1,0,1,0,0,1,1,0,1,0,0,1
"269",0.0591936409076805,0.00599599548180747,"CT",2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
"270",1.98163743971879,0.461908718813824,"CT",2023-03-22,1,0,1,1,1,0,1,0,1,1,1,0
"271",0.718021167451735,0.23225571181578,"CT",2023-03-23,1,1,1,0,1,1,1,0,1,0,1,1
"272",0.133670523420193,0.00700975740354862,"CT",2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
"273",1.42000391021866,0.340599132530911,"CT",2023-03-25,1,0,1,1,0,0,1,0,1,0,0,0
"274",0.116123549636043,0.00825206228458835,"CT",2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1
"275",0.219471262779196,0.00910705767193407,"CT",2023-03-27,1,1,1,1,1,1,1,0,1,0,1,1
"276",0.00756639609524808,0.0101588467207265,"CT",2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1
"277",0.0301099770246542,0.0114469630263526,"CT",2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
"278",0.0312255634795569,0.0130196577235649,"CT",2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
"279",NA,NA,"CT",2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",0.0458501893818865,0.0172650787094384,"CT",2023-04-01,1,1,1,1,1,1,1,0,1,0,1,1
"281",NA,NA,"CT",2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",0.275144886745786,0.0235202268956314,"CT",2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1
"283",0.0206855886008147,0.0276653709559164,"CT",2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1
"284",0.086828283244352,0.0326675398525772,"CT",2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1
"285",NA,NA,"CT",2023-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286",NA,NA,"CT",2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287",NA,NA,"CT",2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",NA,NA,"CT",2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",1.62850517434951,1.1002585095452,"CT",2023-04-10,1,0,1,0,0,1,1,0,1,0,0,1
"290",0.312909922769837,0.322448351198157,"CT",2023-04-11,1,1,1,1,1,1,1,0,0,1,1,1
"291",0.331389044142608,0.324001222658971,"CT",2023-04-12,1,1,1,1,1,1,1,0,0,1,1,1
"292",0.0982827371867716,0.127581467453034,"CT",2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1
"293",0.112744272937971,0.15009560612828,"CT",2023-04-14,1,1,1,1,1,1,1,0,0,1,1,1
"294",NA,NA,"CT",2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",2.30505517302017,0.916531394959374,"DC",2023-03-05,0,0,1,1,1,1,0,0,1,1,1,1
"296",0.283442419034454,0.0101264396449856,"DC",2023-03-06,1,1,1,1,1,1,1,0,1,0,1,1
"297",0.119739750354239,0.00934437428374304,"DC",2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
"298",0.075988430253653,0.008657309344594,"DC",2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
"299",0.0202305352914179,0.00805698799489955,"DC",2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
"300",0.0211787809618141,0.00753620162052043,"DC",2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
"301",1.30544655284531,1.85223967901831,"DC",2023-03-11,0,0,1,1,1,1,0,0,1,1,1,1
"302",1.22236163004837,0.931173103194475,"DC",2023-03-12,0,0,1,1,1,1,0,0,1,1,1,1
"303",0.0899474276744921,0.00639389399025404,"DC",2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
"304",1.16387341715388,0.625889264763417,"DC",2023-03-14,1,0,1,1,0,1,1,0,1,1,0,1
"305",0.0574549745098175,0.00594218099278461,"DC",2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
"306",0.00443454946013684,0.00580236550357956,"DC",2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
"307",0.0145783488246316,0.00571928974557298,"DC",2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1
"308",0.916445004157515,0.369257115988786,"DC",2023-03-18,1,1,1,1,1,0,1,0,1,1,1,0
"309",0.0323651143720738,0.00572875207630501,"DC",2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1
"310",0.930638663743512,0.370211360369117,"DC",2023-03-20,1,1,1,1,1,0,1,0,1,1,1,0
"311",NA,NA,"DC",2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",1.23710650879108,0.935586408681803,"DC",2023-03-22,1,0,1,1,0,1,1,0,1,1,0,1
"313",0.00502974951967186,0.00657540282850381,"DC",2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
"314",0.0406817972937491,0.00700975740354862,"DC",2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
"315",1.14052211142072,0.621955808923052,"DC",2023-03-25,0,0,1,1,1,1,0,0,1,1,1,1
"316",0.0836142595453165,0.00825206228458835,"DC",2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1
"317",1.1271453726853,0.897995997458258,"DC",2023-03-27,1,0,1,0,1,1,1,1,1,1,1,1
"318",0.90337042587499,0.452234155338644,"DC",2023-03-28,1,1,1,0,1,1,1,0,1,0,1,1
"319",1.002688843259,0.597326209906762,"DC",2023-03-29,1,0,1,0,1,1,1,0,1,0,1,1
"320",1.04236981570631,0.464514244899359,"DC",2023-03-30,1,1,1,1,0,1,1,1,0,1,0,1
"321",1.01643504039571,0.462770139765589,"DC",2023-03-31,0,1,1,1,1,1,0,0,1,1,1,1
"322",0.0441328467996756,0.0172650787094384,"DC",2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
"323",NA,NA,"DC",2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",NA,NA,"DC",2023-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",1.4366704246241,0.830489543188687,"DC",2023-04-04,1,0,1,0,1,1,1,0,0,0,1,1
"326",1.00138483678936,0.597669268205253,"DC",2023-04-05,1,1,1,1,1,0,1,1,1,0,1,0
"327",1.16635764485594,1.65594416225063,"DC",2023-04-06,1,0,1,0,1,1,1,0,1,0,1,1
"328",1.0586063279191,0.875343088072726,"DC",2023-04-07,0,1,1,1,1,1,0,0,1,1,1,1
"329",0.137727893971815,0.0545415739160681,"DC",2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1
"330",NA,NA,"DC",2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",0.0563795469255388,0.07697919139798,"DC",2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1
"332",0.0655590374472238,0.091306857343423,"DC",2023-04-11,1,1,1,1,1,1,1,0,0,1,1,1
"333",NA,NA,"DC",2023-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",0.0949528440750788,0.127581467453034,"DC",2023-04-13,1,1,1,1,1,1,1,0,0,1,1,1
"335",0.111679200419298,0.15009560612828,"DC",2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1
"336",NA,NA,"DC",2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",1.05148524777679,0.868357487605178,"DE",2023-03-05,1,0,1,1,1,0,1,0,1,1,1,0
"338",1.12079196053452,0.305943438598365,"DE",2023-03-06,1,1,1,1,0,1,1,0,1,0,0,0
"339",0.332966110888846,0.00934437428374304,"DE",2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
"340",1.06822331836213,0.467392096657495,"DE",2023-03-08,1,1,1,1,0,1,1,0,1,1,0,1
"341",0.0208676738250445,0.00805698799489955,"DE",2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
"342",0.215179263913962,0.00753620162052043,"DE",2023-03-10,1,1,1,1,1,1,1,0,1,1,1,0
"343",NA,NA,"DE",2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",NA,NA,"DE",2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",0.0156575733035976,0.00639389399025404,"DE",2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
"346",0.00430437110260384,0.00613892705744629,"DE",2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
"347",0.0148650914166971,0.00594218099278461,"DE",2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
"348",1.31501594205679,1.85397511532512,"DE",2023-03-16,1,0,0,1,1,1,1,0,0,1,1,1
"349",0.912753539793726,0.368632735267624,"DE",2023-03-17,1,1,1,1,1,0,1,0,1,1,1,0
"350",0.0156814839369144,0.00569396603537566,"DE",2023-03-18,1,1,1,1,1,1,1,0,1,0,1,1
"351",0.0561499096594391,0.00572875207630501,"DE",2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1
"352",NA,NA,"DE",2023-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353",0.0152346996250667,0.00599599548180747,"DE",2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
"354",0.037984894960309,0.00624187467411667,"DE",2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
"355",1.04648925548799,0.377675641067351,"DE",2023-03-23,1,1,1,1,0,1,1,0,1,1,0,1
"356",0.955929355579557,0.456989214445115,"DE",2023-03-24,1,1,1,0,1,1,1,0,1,0,1,1
"357",0.0195525622357643,0.00756165456280141,"DE",2023-03-25,1,1,1,1,1,1,1,0,0,1,1,1
"358",0.00620935919074024,0.00825206228458835,"DE",2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1
"359",0.00657042205450102,0.00910705767193406,"DE",2023-03-27,1,1,1,1,1,1,1,0,1,0,1,1
"360",0.846257081458451,0.36381909361506,"DE",2023-03-28,1,1,1,0,1,1,1,0,1,0,1,1
"361",0.00858847651875193,0.0114469630263526,"DE",2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
"362",0.0739070769908716,0.0130196577235649,"DE",2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
"363",0.869101786020915,0.448027765116212,"DE",2023-03-31,1,1,1,0,1,1,1,0,1,0,1,1
"364",0.0463527638240924,0.0172650787094384,"DE",2023-04-01,1,1,1,1,1,1,1,0,0,1,1,1
"365",0.0506825927430286,0.0200930866252604,"DE",2023-04-02,1,1,1,1,1,1,1,0,0,1,1,1
"366",NA,NA,"DE",2023-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367",1.11999701406941,0.892523194287979,"DE",2023-04-04,1,1,1,1,0,1,1,0,1,1,0,1
"368",NA,NA,"DE",2023-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369",0.30690868160499,0.0386876431820123,"DE",2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1
"370",0.0339321169038261,0.0459097427792995,"DE",2023-04-07,1,1,1,1,1,1,1,0,0,1,1,1
"371",0.0417469620474756,0.0545415739160681,"DE",2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1
"372",NA,NA,"DE",2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373",0.0543353577905805,0.07697919139798,"DE",2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1
"374",0.392419128476709,0.091306857343423,"DE",2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1
"375",0.0838432914504353,0.108078860214875,"DE",2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1
"376",0.515700005199038,0.127581467453034,"DE",2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1
"377",0.116009692052396,0.15009560612828,"DE",2023-04-14,1,1,1,1,1,1,1,0,0,1,1,1
"378",NA,NA,"DE",2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379",1.80539629998553,0.229446784567782,"FL",2023-03-05,1,0,1,1,0,1,0,0,1,1,0,0
"380",5.58187264412682,0.288464039954705,"FL",2023-03-06,0,0,1,0,0,0,1,0,0,0,0,0
"381",2.70106744495778,0.207534279147031,"FL",2023-03-07,1,0,1,1,0,1,0,0,1,0,0,0
"382",2.27657953414086,0.184071427518932,"FL",2023-03-08,1,1,0,1,0,0,1,0,0,0,0,1
"383",4.3988463121667,0.225543570006187,"FL",2023-03-09,0,0,1,0,1,0,0,0,0,1,0,0
"384",4.90517212642401,0.29923475724019,"FL",2023-03-10,0,0,1,1,0,1,0,0,1,0,0,0
"385",2.63576776103009,0.292791129732459,"FL",2023-03-11,1,0,0,1,0,1,1,0,0,1,0,0
"386",0.895843413482991,0.104256158446949,"FL",2023-03-12,1,1,1,1,0,1,1,1,1,1,0,0
"387",5.72499780242201,0.303305747076264,"FL",2023-03-13,0,0,1,1,1,0,0,0,1,1,1,0
"388",2.12518460619684,0.218742739970815,"FL",2023-03-14,1,0,1,1,0,1,0,1,1,1,0,0
"389",3.75287256795676,0.237349059291357,"FL",2023-03-15,1,0,1,0,0,1,0,0,1,0,0,0
"390",1.47945258401644,0.0903798837599367,"FL",2023-03-16,0,1,1,1,0,1,0,0,1,0,0,0
"391",5.18412964425183,0.361073181006912,"FL",2023-03-17,1,0,1,0,0,1,1,0,1,0,0,1
"392",0.674349862337796,0.0757572328301698,"FL",2023-03-18,1,1,1,1,1,1,0,0,1,0,1,0
"393",3.15713296389397,0.286553800660671,"FL",2023-03-19,0,0,1,1,0,1,0,0,1,1,0,0
"394",2.95783075891618,0.260674572642339,"FL",2023-03-20,1,0,1,0,0,0,1,0,0,0,0,0
"395",4.92521104034225,0.285923779047577,"FL",2023-03-21,0,0,1,0,0,1,0,0,0,0,0,1
"396",1.68720029952278,0.0676026413964863,"FL",2023-03-22,1,0,1,1,1,1,0,0,0,0,1,0
"397",4.51695819155132,0.295998180756508,"FL",2023-03-23,0,0,1,0,0,1,0,0,0,0,0,1
"398",3.65730790717778,0.258019090523975,"FL",2023-03-24,0,0,0,0,0,0,1,0,0,0,0,0
"399",6.8393982303508,0.512008729604889,"FL",2023-03-25,0,0,1,0,0,1,0,0,1,0,0,1
"400",1.04757042830421,0.199066305002178,"FL",2023-03-26,1,1,0,1,1,1,1,0,0,0,1,1
"401",3.79626134100159,0.236530649399954,"FL",2023-03-27,0,0,1,0,0,1,0,0,1,0,0,1
"402",2.28122004011514,0.202798080624253,"FL",2023-03-28,0,1,0,1,0,0,0,0,0,0,0,0
"403",4.88379893402401,0.286451537969765,"FL",2023-03-29,0,0,0,0,0,0,0,0,0,0,0,0
"404",5.69680048152293,0.365048710264306,"FL",2023-03-30,1,0,1,1,0,0,1,0,0,1,0,0
"405",2.58699965840584,0.197290129492503,"FL",2023-03-31,1,1,0,0,1,1,0,0,0,0,1,1
"406",0.936806834237795,0.190050191617465,"FL",2023-04-01,1,1,1,1,1,1,1,0,0,0,1,1
"407",1.59584257847037,0.088139056743623,"FL",2023-04-02,1,0,0,1,1,1,1,0,0,1,1,1
"408",5.79838868553607,0.311700364787489,"FL",2023-04-03,0,0,0,0,1,1,0,0,0,0,1,1
"409",5.36102772728446,0.308188046390085,"FL",2023-04-04,0,1,0,0,1,1,0,0,0,0,1,0
"410",2.77376235728852,0.0983947470546863,"FL",2023-04-05,1,0,0,1,0,1,1,0,0,1,0,1
"411",4.16767368085159,0.220442991341613,"FL",2023-04-06,0,1,0,1,1,0,0,0,0,0,1,1
"412",3.6151077461486,0.298760564297326,"FL",2023-04-07,0,1,0,0,1,1,0,0,0,0,1,1
"413",2.0022013486198,0.236059152141854,"FL",2023-04-08,1,1,0,1,1,0,1,0,1,0,1,0
"414",0.992170357847731,0.0648140168845062,"FL",2023-04-09,1,0,1,1,1,1,1,1,1,1,1,1
"415",10.6639356859185,0.320734749307364,"FL",2023-04-10,0,0,0,1,0,1,0,0,0,0,0,0
"416",6.50546641483232,0.36948722275821,"FL",2023-04-11,0,1,0,1,1,0,0,0,0,0,1,0
"417",6.54379642212317,0.325342586260145,"FL",2023-04-12,0,0,0,1,0,1,0,0,0,0,0,1
"418",11.5645851813438,0.2191014440606,"FL",2023-04-13,1,0,0,1,0,1,1,0,0,0,0,1
"419",6.46334187710346,0.210898266894069,"FL",2023-04-14,1,0,0,1,1,1,1,0,0,1,1,1
"420",6.14707538876937,0.48351923936361,"FL",2023-04-15,0,1,0,0,1,0,0,0,0,0,1,0
"421",2.46687230673351,0.667323819579569,"GA",2023-03-05,1,0,0,1,1,0,1,0,0,1,1,0
"422",3.50367983667629,1.02110483608548,"GA",2023-03-06,1,0,1,0,0,0,1,0,1,0,0,0
"423",6.87635862515336,0.562819627933563,"GA",2023-03-07,1,0,1,1,1,0,1,0,1,1,0,0
"424",2.45764258698681,0.412639992186939,"GA",2023-03-08,1,0,1,1,1,0,1,0,1,1,1,0
"425",0.341729272772688,0.00805698799489955,"GA",2023-03-09,1,1,1,1,1,1,1,0,1,0,1,1
"426",0.18417134903258,0.00753620162052043,"GA",2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
"427",0.92826245566843,0.451822934752169,"GA",2023-03-11,1,0,1,1,1,0,1,1,1,0,1,0
"428",1.85802266283123,0.741470170498139,"GA",2023-03-12,1,0,1,0,0,1,1,0,1,0,0,0
"429",1.05787582088038,0.377713870429627,"GA",2023-03-13,1,1,1,1,0,1,1,0,1,1,0,1
"430",0.034320840655492,0.00613892705744629,"GA",2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
"431",1.33268895718972,0.289397072331306,"GA",2023-03-15,1,0,1,0,0,1,1,0,1,0,0,1
"432",0.150513529634184,0.00580236550357956,"GA",2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
"433",2.86326417573732,0.699520374781491,"GA",2023-03-17,1,0,1,0,0,1,1,0,1,0,0,0
"434",0.2253815347616,0.00569396603537566,"GA",2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
"435",0.144962409370773,0.00572875207630501,"GA",2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1
"436",0.388718088853622,0.00582753918458514,"GA",2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
"437",0.746845575302538,0.208521322921258,"GA",2023-03-21,1,1,1,1,1,0,1,0,1,1,1,0
"438",1.63656187038631,0.286652240298552,"GA",2023-03-22,1,0,1,1,1,0,0,1,1,1,1,0
"439",0.211509542694358,0.00657540282850381,"GA",2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
"440",0.994791649456421,0.315589871810725,"GA",2023-03-24,1,1,1,1,0,1,1,1,1,1,0,0
"441",0.105523632881898,0.00756165456280141,"GA",2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
"442",0.356052339380322,0.00825206228458835,"GA",2023-03-26,1,1,1,1,1,1,1,0,1,0,1,1
"443",0.516746671597104,0.156034724615971,"GA",2023-03-27,1,1,1,1,1,1,1,1,0,0,1,1
"444",1.34831222045992,0.301135151576375,"GA",2023-03-28,1,1,0,1,1,1,1,1,1,1,1,1
"445",0.734954336536304,0.356707498464732,"GA",2023-03-29,1,1,0,1,1,1,1,1,0,1,1,0
"446",0.355701077737071,0.0130196577235649,"GA",2023-03-30,1,1,1,1,1,1,1,0,0,1,1,0
"447",0.92166788608509,0.178028220910913,"GA",2023-03-31,1,1,1,1,0,1,1,0,0,0,0,0
"448",0.713938974598165,0.430203039985152,"GA",2023-04-01,1,1,0,1,1,1,1,0,0,1,1,1
"449",0.573691330318063,0.34425400367049,"GA",2023-04-02,1,1,1,1,1,1,1,0,0,1,1,1
"450",0.619879134939104,0.420115415426201,"GA",2023-04-03,1,1,1,1,1,1,1,0,0,1,1,1
"451",0.777066267535964,0.0276653709559164,"GA",2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1
"452",0.606587405436749,0.0326675398525772,"GA",2023-04-05,1,1,1,1,1,1,1,0,0,1,1,1
"453",2.3499250124143,0.753785571677773,"GA",2023-04-06,1,0,1,1,0,0,1,0,0,0,0,0
"454",1.20301241512017,0.657402148843729,"GA",2023-04-07,1,0,1,1,1,0,1,0,0,1,1,0
"455",0.0391852697450858,0.0545415739160681,"GA",2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1
"456",NA,NA,"GA",2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457",1.24151624103846,0.434883338509767,"GA",2023-04-10,0,1,1,1,1,1,0,0,0,0,1,1
"458",2.9481890579673,0.473064654135529,"GA",2023-04-11,1,1,0,1,1,0,1,0,0,0,1,0
"459",1.39835743610054,0.108078860214875,"GA",2023-04-12,1,0,0,1,1,1,1,1,1,1,1,1
"460",0.475120559544706,0.293972845157981,"GA",2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1
"461",1.67367767750127,0.318000718843619,"GA",2023-04-14,1,1,0,1,1,1,1,1,0,0,1,1
"462",1.37838335573222,0.39232054661992,"GA",2023-04-15,1,1,0,0,1,1,1,0,0,1,1,1
"463",NA,NA,"HI",2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464",NA,NA,"HI",2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",NA,NA,"HI",2023-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",0.00611432404107,0.008657309344594,"HI",2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
"467",0.0208556329568179,0.00805698799489955,"HI",2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
"468",0.00526254321464913,0.00753620162052043,"HI",2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
"469",NA,NA,"HI",2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470",0.0174782709008112,0.00670940013463376,"HI",2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
"471",NA,NA,"HI",2023-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",NA,NA,"HI",2023-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473",0.00394716904247421,0.00594218099278461,"HI",2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
"474",1.01251340637519,0.461682244890105,"HI",2023-03-16,1,0,1,0,1,1,1,0,1,0,1,1
"475",NA,NA,"HI",2023-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",NA,NA,"HI",2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",0.0812117793734033,0.00572875207630501,"HI",2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1
"478",NA,NA,"HI",2023-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",0.0154007627658089,0.00599599548180747,"HI",2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
"480",0.0342104610202076,0.00624187467411667,"HI",2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
"481",0.774399896519433,0.264495755956819,"HI",2023-03-23,1,1,1,0,1,1,1,0,1,0,1,1
"482",0.00476199646695753,0.00700975740354862,"HI",2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
"483",1.8649914245583,0.455939211344319,"HI",2023-03-25,1,0,1,0,1,1,1,1,0,0,1,0
"484",1.91275193243595,0.518581880869614,"HI",2023-03-26,1,0,1,0,1,1,1,0,1,0,1,1
"485",NA,NA,"HI",2023-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486",0.0276933535192141,0.0101588467207265,"HI",2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1
"487",0.928065050995674,0.270950184075467,"HI",2023-03-29,1,1,1,1,0,1,1,1,1,0,0,1
"488",0.759434026329726,0.303968617167374,"HI",2023-03-30,1,1,1,0,1,1,1,0,0,0,1,1
"489",0.481282567687699,0.224870989708072,"HI",2023-03-31,1,1,1,1,1,1,1,1,0,0,1,1
"490",0.683387282399612,0.231959810784898,"HI",2023-04-01,1,1,1,0,1,1,1,0,1,0,1,1
"491",1.02051551662577,0.602793513798222,"HI",2023-04-02,1,1,1,1,1,0,1,0,1,1,1,0
"492",0.0602659715118403,0.0235202268956314,"HI",2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1
"493",0.711781936675689,0.543736703963894,"HI",2023-04-04,1,1,0,1,1,1,1,0,0,1,1,1
"494",0.745215270978334,0.267123988869561,"HI",2023-04-05,1,1,1,0,1,1,1,1,1,1,1,1
"495",0.960100416069201,0.460177746109538,"HI",2023-04-06,1,1,1,1,0,1,1,0,1,1,0,1
"496",0.338326182744027,0.0459097427792995,"HI",2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1
"497",1.86853994413812,1.64704427545837,"HI",2023-04-08,1,0,1,0,1,0,1,0,1,0,1,0
"498",NA,NA,"HI",2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499",0.521425452899966,0.07697919139798,"HI",2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1
"500",0.589569290827063,0.091306857343423,"HI",2023-04-11,1,1,1,1,1,1,1,0,0,1,1,1
"501",0.45175906142449,0.108078860214875,"HI",2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1
"502",0.289655530513606,0.127581467453034,"HI",2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1
