...1,es_score,brier_score,location,target_date,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,recombinant_50_CI,other_50_CI,X22B_50_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,recombinant_95_CI,other_95_CI,X22B_95_CI
1637,5.27214762495303,0.1393439765674305,PA,2023-02-17,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0
1638,3.1055838099051,0.1344729919904495,PA,2023-02-18,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0
1639,NA,NA,PR,2023-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1640,2.0857689326367,0.2541218524902245,PR,2023-01-09,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0
1641,1.21175134908883,0.287064538974684,PR,2023-01-10,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0
1642,3.30829833512319,0.2682994804456805,PR,2023-01-11,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0
1643,4.5596548569821,0.306383526993649,PR,2023-01-12,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1
1644,3.12080559875979,0.305166733092685,PR,2023-01-13,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0
1645,2.36875833444331,0.3212416996913655,PR,2023-01-14,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1
1646,NA,NA,PR,2023-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1647,5.48616672136553,0.2550285330237755,PR,2023-01-16,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0
1648,3.88906174892428,0.276920219313249,PR,2023-01-17,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0
1649,1.62048392230877,0.28516643016919,PR,2023-01-18,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0
1650,2.18424875932904,0.317457363207309,PR,2023-01-19,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1
1651,4.59467572261485,0.2351469280563345,PR,2023-01-20,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1
1652,0.794745600755579,0.221560535929453,PR,2023-01-21,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1653,NA,NA,PR,2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1654,0.856041970608456,0.290081355976613,PR,2023-01-23,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
1655,0.405345752670733,0.2437686301150835,PR,2023-01-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1656,1.3520656715498,0.4426571788122235,PR,2023-01-25,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1657,NA,NA,PR,2023-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1658,0.685603437594513,0.489474359397641,PR,2023-01-27,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1659,NA,NA,PR,2023-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1660,NA,NA,PR,2023-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1661,NA,NA,PR,2023-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1662,NA,NA,PR,2023-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1663,NA,NA,PR,2023-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1664,NA,NA,PR,2023-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1665,NA,NA,PR,2023-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1666,NA,NA,PR,2023-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1667,NA,NA,PR,2023-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1668,NA,NA,PR,2023-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1669,NA,NA,PR,2023-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1670,NA,NA,PR,2023-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1671,0.0256709176795627,0.01732609285970135,PR,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1672,NA,NA,PR,2023-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1673,NA,NA,PR,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1674,NA,NA,PR,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1675,NA,NA,PR,2023-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1676,NA,NA,PR,2023-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1677,0.0105854167801668,0.00722504113117875,PR,2023-02-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1678,NA,NA,PR,2023-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1679,0.058448651590235,0.00534872067312815,PR,2023-02-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1680,NA,NA,PR,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1681,5.70098193706349,0.359780414076762,RI,2023-01-08,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0
1682,11.1222275288362,0.3981848902832605,RI,2023-01-09,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1683,NA,NA,RI,2023-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1684,2.55892712900712,0.3573251680874975,RI,2023-01-11,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1685,3.85631805006052,0.3369313951776345,RI,2023-01-12,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0
1686,3.10755806720607,0.3742604127625475,RI,2023-01-13,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0
1687,2.91219061221624,0.2785814241162575,RI,2023-01-14,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1
1688,3.37496133327806,0.264083590040671,RI,2023-01-15,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0
1689,9.7096886374586,0.332502391314184,RI,2023-01-16,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1
1690,3.11931307887329,0.2384270137767225,RI,2023-01-17,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1691,0.37914821572392,0.2428697367858325,RI,2023-01-18,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1692,1.26251304943796,0.202538609288271,RI,2023-01-19,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1693,2.85585095063518,0.2510773920939595,RI,2023-01-20,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0
1694,3.6472338780326,0.186155061477583,RI,2023-01-21,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1695,2.33662814647893,0.201403293258469,RI,2023-01-22,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0
1696,5.32591807155814,0.1982578600365065,RI,2023-01-23,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1
1697,0.836700738270415,0.34731891278218,RI,2023-01-24,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
1698,0.43270764685991,0.245574996038576,RI,2023-01-25,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1699,2.80473686593746,0.1666502697368945,RI,2023-01-26,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0
1700,5.19102462299194,0.1417839908059625,RI,2023-01-27,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1
1701,1.54687955932908,0.0820320800648595,RI,2023-01-28,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0
1702,1.74765031987594,0.0730320351594745,RI,2023-01-29,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1703,2.18385810802684,0.064836942184076,RI,2023-01-30,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1704,0.463026669134878,0.0574062762031745,RI,2023-01-31,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1705,NA,NA,RI,2023-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1706,0.20915629507524,0.04465962742038035,RI,2023-02-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1707,0.44950216768113,0.160503844771908,RI,2023-02-03,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1708,1.44246661422257,0.0344178550473037,RI,2023-02-04,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1
1709,1.61218742400915,0.0967163298193045,RI,2023-02-05,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0
1710,0.245949182808677,0.02630082931048065,RI,2023-02-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1711,0.0322960132374401,0.02292477083286655,RI,2023-02-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1712,0.435092474071645,0.01994649299650095,RI,2023-02-08,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1713,0.088143348300239,0.01732609285970135,RI,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1714,0.253406588316527,0.0150263112868596,RI,2023-02-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1715,1.80724289522873,0.4506374035297355,RI,2023-02-11,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0
1716,0.279493049151062,0.01125333727218925,RI,2023-02-12,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1717,1.10641195057939,0.0097194247908863,RI,2023-02-13,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1718,0.152463561264115,0.0083845811320441,RI,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1719,0.255790482862105,0.00722504113117875,RI,2023-02-15,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1720,0.280116297177945,0.0062194528856445,RI,2023-02-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1721,0.2514286135657,0.00534872067312815,RI,2023-02-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1722,1.10889666658161,0.2361548272104255,RI,2023-02-18,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
1723,1.30905502217796,0.295350965961217,SC,2023-01-08,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0
1724,5.14457852435329,0.3319413414083665,SC,2023-01-09,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0
1725,1.87853927505946,0.366451281714301,SC,2023-01-10,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0
1726,3.94353547579301,0.3767831207027505,SC,2023-01-11,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0
1727,2.29750079422176,0.2513274977057225,SC,2023-01-12,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1728,3.2293055960301,0.3071797334966445,SC,2023-01-13,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1
1729,2.10484559753233,0.323585304177595,SC,2023-01-14,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0
1730,4.72969494014308,0.289160328643974,SC,2023-01-15,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0
1731,5.62359328583443,0.366600348504419,SC,2023-01-16,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1732,7.48218066349392,0.3572274336626455,SC,2023-01-17,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1733,2.49829934491808,0.3154421288974515,SC,2023-01-18,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0
1734,0.925488936538253,0.2774301574610295,SC,2023-01-19,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0
1735,6.3325720023552,0.3628984978721225,SC,2023-01-20,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0
1736,4.65700548483639,0.343074690379294,SC,2023-01-21,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0
1737,2.7574068260911,0.3436968545822035,SC,2023-01-22,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1
1738,7.5104474316296,0.370561015386845,SC,2023-01-23,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0
1739,15.6196505783834,0.3825275469490385,SC,2023-01-24,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0
1740,11.25642919511,0.3707722142113745,SC,2023-01-25,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
1741,8.7586707749624,0.4185355071896165,SC,2023-01-26,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0
1742,5.49835487991351,0.398703710756611,SC,2023-01-27,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0
1743,5.14549728357826,0.387376027245484,SC,2023-01-28,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1
1744,4.16515554191255,0.4405502510100005,SC,2023-01-29,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0
1745,8.42866158667986,0.3233817241907885,SC,2023-01-30,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
1746,6.31512985990554,0.419454199005347,SC,2023-01-31,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0
1747,6.3081591942582,0.3443411218974145,SC,2023-02-01,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0
1748,6.48278748917353,0.317281937362603,SC,2023-02-02,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1
1749,10.5638997733853,0.382938651505314,SC,2023-02-03,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
1750,0.880659357410388,0.1920293074071505,SC,2023-02-04,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
1751,7.1386186900882,0.324490724795046,SC,2023-02-05,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1
1752,5.57312500849096,0.3100580912457265,SC,2023-02-06,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0
1753,1.10592915500774,0.1856749966449415,SC,2023-02-07,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1754,5.83731468215892,0.3103331479323695,SC,2023-02-08,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
1755,1.52831974576973,0.1814356321039605,SC,2023-02-09,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1
1756,1.21656555058818,0.1642807210086705,SC,2023-02-10,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0
1757,1.64134905534979,0.190590427468402,SC,2023-02-11,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1
1758,0.53981029544713,0.083008238124154,SC,2023-02-12,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1759,1.05215884195798,0.136699953967992,SC,2023-02-13,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1760,0.921016545907093,0.0827993404600535,SC,2023-02-14,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
1761,4.81055282100612,0.353571860010087,SC,2023-02-15,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1
1762,0.832841873018577,0.0937913785175855,SC,2023-02-16,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1763,7.26277909438653,0.3573372158540535,SC,2023-02-17,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1
1764,0.612718291624572,0.148837999541258,SC,2023-02-18,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1765,0.93108547029191,0.65081875011563,SD,2023-01-08,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
1766,0.207775959465425,0.1476874169024055,SD,2023-01-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1767,NA,NA,SD,2023-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1768,0.655075277105096,0.1718549855003785,SD,2023-01-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1769,1.09414258919323,0.3520550461480385,SD,2023-01-12,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1
1770,0.929613047693582,0.662451179547485,SD,2023-01-13,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
1771,0.419644964239917,0.296510124856698,SD,2023-01-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1772,0.968526743845573,0.4574771160859525,SD,2023-01-15,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
1773,0.36752783327561,0.253760562222319,SD,2023-01-16,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1774,0.962744337939891,0.67834446615555,SD,2023-01-17,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
1775,1.08241767362696,0.4977306972843245,SD,2023-01-18,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
1776,NA,NA,SD,2023-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1777,NA,NA,SD,2023-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1778,NA,NA,SD,2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1779,NA,NA,SD,2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1780,NA,NA,SD,2023-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1781,0.571345149937916,0.4193781548247305,SD,2023-01-24,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1782,NA,NA,SD,2023-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1783,NA,NA,SD,2023-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1784,NA,NA,SD,2023-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1785,NA,NA,SD,2023-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1786,NA,NA,SD,2023-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1787,NA,NA,SD,2023-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1788,NA,NA,SD,2023-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1789,0.836296802233317,0.60320115512421,SD,2023-02-01,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1790,NA,NA,SD,2023-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1791,NA,NA,SD,2023-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1792,NA,NA,SD,2023-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1793,NA,NA,SD,2023-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1794,NA,NA,SD,2023-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1795,NA,NA,SD,2023-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1796,NA,NA,SD,2023-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1797,NA,NA,SD,2023-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1798,NA,NA,SD,2023-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1799,NA,NA,SD,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1800,NA,NA,SD,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1801,NA,NA,SD,2023-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,NA,NA,SD,2023-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1803,NA,NA,SD,2023-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1804,NA,NA,SD,2023-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1805,NA,NA,SD,2023-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1806,NA,NA,SD,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1807,1.48692751608139,0.3117666831017955,TN,2023-01-08,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
1808,5.02476495233999,0.3307565246683045,TN,2023-01-09,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0
1809,3.52991066554616,0.325557126806528,TN,2023-01-10,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1
1810,3.08669337708484,0.2798763635950555,TN,2023-01-11,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0
1811,4.44162592348366,0.3585082655479885,TN,2023-01-12,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0
1812,2.52128225763488,0.2956333409549415,TN,2023-01-13,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1
1813,1.48705201802562,0.32096193093315,TN,2023-01-14,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1814,2.15063960197004,0.2445782699391675,TN,2023-01-15,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1815,3.70912235561258,0.3252405598714,TN,2023-01-16,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0
1816,7.25319231961191,0.326333882241918,TN,2023-01-17,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0
1817,5.22266324394995,0.353788842339958,TN,2023-01-18,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0
1818,2.58332019328138,0.288039792031668,TN,2023-01-19,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0
1819,7.89673919173147,0.3335407786609105,TN,2023-01-20,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1
1820,8.10107409396872,0.381716644738823,TN,2023-01-21,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0
1821,1.88423550401765,0.3168803824059595,TN,2023-01-22,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0
1822,7.96407568687612,0.3812141148633475,TN,2023-01-23,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0
1823,7.24746052916874,0.4858917533913995,TN,2023-01-24,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0
1824,5.68650859184483,0.43197186579110203,TN,2023-01-25,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0
1825,2.28936183689306,0.422609047055299,TN,2023-01-26,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0
1826,1.28856485256422,0.3013366872061065,TN,2023-01-27,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1
1827,1.71415577791748,0.527103151991045,TN,2023-01-28,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1
1828,2.00693220476265,0.420199553215935,TN,2023-01-29,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1
1829,0.731645406158376,0.2059567262105935,TN,2023-01-30,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
1830,3.66008427802188,0.3455056830550855,TN,2023-01-31,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0
1831,1.30988811395126,0.2181117506827205,TN,2023-02-01,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0
1832,4.53801257074134,0.250465932353077,TN,2023-02-02,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1833,5.98164068019725,0.425283560589647,TN,2023-02-03,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
1834,0.659832015914849,0.2147935951508405,TN,2023-02-04,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1835,2.27911034034273,0.558427913924835,TN,2023-02-05,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1
1836,12.4402355480437,0.552684937519665,TN,2023-02-06,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1
1837,1.37397841371696,0.1615434978475255,TN,2023-02-07,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0
1838,1.88547122493897,0.2794528171798775,TN,2023-02-08,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1
1839,3.45973156221579,0.2625350053907085,TN,2023-02-09,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0
1840,3.11044999781867,0.236087636002224,TN,2023-02-10,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1
1841,2.44476525116171,0.279161868537282,TN,2023-02-11,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1
1842,0.901732336927657,0.405905291957996,TN,2023-02-12,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1843,2.92326658343679,0.3858516071446115,TN,2023-02-13,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0
1844,2.92405951093899,0.2166872799987775,TN,2023-02-14,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1
1845,2.82612612903922,0.2687780709866695,TN,2023-02-15,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0
1846,1.32652278626806,0.1936498714479725,TN,2023-02-16,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1847,1.01729167225041,0.1368609056857815,TN,2023-02-17,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1848,0.607463467292802,0.148837999541258,TN,2023-02-18,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1849,3.04488131597996,0.279646472108765,TX,2023-01-08,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0
1850,18.9197163954917,0.2863484056720065,TX,2023-01-09,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0
1851,12.77128266311,0.297600784920002,TX,2023-01-10,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
1852,19.7463353257861,0.2986558828074145,TX,2023-01-11,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0
1853,19.349897717424,0.297425638528339,TX,2023-01-12,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0
1854,14.6970890536532,0.3145693337606845,TX,2023-01-13,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0
1855,5.58596352065011,0.348324163508299,TX,2023-01-14,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
