"","es_score","brier_score","location","target_date","X21L_50_CI","X22A_50_CI","X22D_50_CI","X22E_50_CI","X22F_50_CI","other_50_CI","X22B_50_CI","X21L_95_CI","X22A_95_CI","X22D_95_CI","X22E_95_CI","X22F_95_CI","other_95_CI","X22B_95_CI"
"1097",NA,NA,"MT",2022-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1098",NA,NA,"MT",2022-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1099",NA,NA,"MT",2022-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100",NA,NA,"MT",2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101",NA,NA,"MT",2022-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1102",NA,NA,"MT",2022-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1103",NA,NA,"MT",2022-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104",NA,NA,"MT",2022-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1105",NA,NA,"MT",2022-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1106",NA,NA,"MT",2022-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1107",NA,NA,"MT",2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1108",0.297044453221746,0.54831485739943,"MT",2022-11-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1109",0.608130895296169,0.864341460083752,"MT",2022-11-22,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"1110",NA,NA,"MT",2022-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1111",NA,NA,"MT",2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1112",NA,NA,"MT",2022-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1113",0.124420882761805,0.177650660852792,"MT",2022-11-26,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"1114",NA,NA,"MT",2022-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1115",NA,NA,"MT",2022-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1116",NA,NA,"MT",2022-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1117",NA,NA,"MT",2022-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1118",NA,NA,"MT",2022-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1119",NA,NA,"MT",2022-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1120",NA,NA,"MT",2022-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1121",NA,NA,"MT",2022-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1122",NA,NA,"MT",2022-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1123",NA,NA,"MT",2022-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124",NA,NA,"MT",2022-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1125",NA,NA,"MT",2022-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1126",NA,NA,"MT",2022-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1127",NA,NA,"MT",2022-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1128",NA,NA,"MT",2022-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1129",NA,NA,"MT",2022-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1130",NA,NA,"MT",2022-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1131",NA,NA,"MT",2022-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1132",NA,NA,"MT",2022-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1133",NA,NA,"MT",2022-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1134",NA,NA,"MT",2022-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1135",2.36731093408958,0.612566419761654,"NC",2022-11-06,1,0,1,1,1,0,1,1,0,1,0,1,0,1
"1136",9.02005258694747,0.596173772577242,"NC",2022-11-07,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"1137",3.85423377521581,0.577023417847413,"NC",2022-11-08,1,1,1,0,1,1,0,1,0,0,0,0,1,0
"1138",1.67339515964478,0.615683153808208,"NC",2022-11-09,1,1,1,1,1,1,1,1,1,1,0,0,1,0
"1139",4.91879012517413,0.698730801196197,"NC",2022-11-10,1,0,0,0,1,1,1,1,0,0,0,0,1,0
"1140",3.24335254163255,0.703080290802107,"NC",2022-11-11,1,0,0,0,1,1,1,1,1,0,0,1,1,0
"1141",2.64195001884407,0.663034277754454,"NC",2022-11-12,1,0,1,1,1,1,0,1,0,1,0,0,1,0
"1142",4.66141051786228,0.683184799313437,"NC",2022-11-13,1,1,1,0,0,0,0,1,0,1,0,0,0,0
"1143",5.88712049097754,0.593317221734811,"NC",2022-11-14,1,1,1,0,0,1,0,0,0,0,0,0,1,0
"1144",5.51238063050213,0.53440481892004,"NC",2022-11-15,1,0,0,1,1,1,0,1,0,0,0,0,1,0
"1145",2.45885498421301,0.639107561180128,"NC",2022-11-16,0,1,0,1,1,1,1,0,0,0,0,0,1,0
"1146",14.7652194832884,0.625299584125745,"NC",2022-11-17,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"1147",3.04471748164597,0.632063507600199,"NC",2022-11-18,1,1,0,0,1,0,0,1,0,0,0,1,0,0
"1148",6.26564524597357,0.671776163452428,"NC",2022-11-19,1,1,1,0,1,1,0,1,0,0,0,1,1,0
"1149",1.90740297404013,0.52392706970385,"NC",2022-11-20,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"1150",9.71304075080507,0.715084692358594,"NC",2022-11-21,1,0,0,0,1,0,0,1,0,0,0,1,0,0
"1151",7.67079193749121,0.625682770764542,"NC",2022-11-22,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"1152",15.6817808606692,0.721892324001786,"NC",2022-11-23,1,1,1,0,1,0,0,1,1,0,0,0,0,0
"1153",0.159488019230567,0.210882462222599,"NC",2022-11-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1154",13.3277807480656,0.643363528551603,"NC",2022-11-25,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"1155",5.42139508681567,0.603419111284678,"NC",2022-11-26,1,1,1,0,0,1,0,1,0,0,1,0,1,0
"1156",14.468972543464,0.678115319582762,"NC",2022-11-27,1,0,0,0,1,1,0,1,0,0,0,0,1,0
"1157",11.5392657003911,0.620082047020818,"NC",2022-11-28,1,1,1,0,1,0,0,0,1,0,0,1,0,0
"1158",18.8181565137034,0.664090631401748,"NC",2022-11-29,1,0,1,0,1,0,0,1,0,1,0,1,0,0
"1159",20.9683372944723,0.658099831560866,"NC",2022-11-30,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"1160",16.6366198689355,0.695414694516774,"NC",2022-12-01,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"1161",13.7861314903211,0.718994630728829,"NC",2022-12-02,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"1162",4.87172474333356,0.737154352893943,"NC",2022-12-03,1,1,0,0,1,0,0,1,1,0,0,0,0,0
"1163",1.16880008389032,0.419672709921528,"NC",2022-12-04,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"1164",7.22997767026852,0.532414680056227,"NC",2022-12-05,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"1165",23.269962193347,0.739593363718128,"NC",2022-12-06,1,1,1,0,1,0,0,1,1,0,0,0,0,0
"1166",13.3167922447335,0.644139310494256,"NC",2022-12-07,0,0,1,0,1,1,0,0,0,0,0,0,1,0
"1167",8.72241989460287,0.497155157636658,"NC",2022-12-08,1,1,1,0,0,0,0,1,0,1,0,0,0,0
"1168",18.2913651550832,0.652393806026257,"NC",2022-12-09,1,1,0,0,1,0,0,1,0,0,0,0,0,0
"1169",11.3524237629039,0.700288140515696,"NC",2022-12-10,1,1,1,0,1,1,0,1,0,0,0,1,1,0
"1170",14.8541811849426,0.71860994294673,"NC",2022-12-11,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"1171",22.5818922190826,0.703768601251705,"NC",2022-12-12,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"1172",11.2976629579989,0.556260344759693,"NC",2022-12-13,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"1173",13.8572381264757,0.662403053536663,"NC",2022-12-14,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"1174",20.7211999813473,0.756701733238763,"NC",2022-12-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1175",15.5175853383953,0.596447377981943,"NC",2022-12-16,1,1,0,0,1,0,0,1,1,0,0,0,0,0
"1176",13.1522520928531,0.60318653432688,"NC",2022-12-17,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"1177",NA,NA,"ND",2022-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1178",4.8450933583209,0.387925155019291,"ND",2022-11-07,1,1,1,0,1,1,0,1,0,0,0,1,1,0
"1179",3.23740112948232,0.388717899370891,"ND",2022-11-08,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"1180",0.443561168195679,0.620053166229465,"ND",2022-11-09,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"1181",0.310161924249346,0.444844847246998,"ND",2022-11-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1182",0.336303152833962,0.474818944999128,"ND",2022-11-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1183",NA,NA,"ND",2022-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1184",NA,NA,"ND",2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1185",3.46913418726696,0.571692780078102,"ND",2022-11-14,1,1,1,0,1,1,0,1,0,0,0,1,1,0
"1186",4.29128966439242,0.694474502123998,"ND",2022-11-15,1,1,1,0,1,1,0,1,1,0,0,1,1,0
"1187",NA,NA,"ND",2022-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1188",1.97816332620568,0.839464646599368,"ND",2022-11-17,1,0,1,0,1,1,0,1,0,1,0,1,1,0
"1189",0.245647297591317,0.341517415913642,"ND",2022-11-18,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"1190",NA,NA,"ND",2022-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1191",NA,NA,"ND",2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1192",2.81961432896729,0.826384013160334,"ND",2022-11-21,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"1193",1.2131917143797,0.618264927257648,"ND",2022-11-22,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"1194",1.27383386256496,0.633133386830947,"ND",2022-11-23,1,1,1,1,1,1,0,1,1,0,0,1,1,0
"1195",NA,NA,"ND",2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1196",0.139793242760239,0.193655462936177,"ND",2022-11-25,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"1197",NA,NA,"ND",2022-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1198",1.57344379125476,1.05180548402423,"ND",2022-11-27,1,1,1,0,1,1,0,1,1,1,0,0,1,0
"1199",3.49084280863572,0.618570238151777,"ND",2022-11-28,1,1,1,0,1,1,0,1,1,0,0,1,1,0
"1200",0.936424957340411,0.63002915400435,"ND",2022-11-29,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"1201",1.29816165400552,0.813860074793938,"ND",2022-11-30,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"1202",0.0794439558907626,0.114260547003052,"ND",2022-12-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1203",0.746603287604093,0.47813031430413,"ND",2022-12-02,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"1204",NA,NA,"ND",2022-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1205",NA,NA,"ND",2022-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1206",3.67539312283495,0.996724755438023,"ND",2022-12-05,1,1,0,0,1,1,0,1,1,0,0,1,1,0
"1207",5.77590074595586,1.16548451293802,"ND",2022-12-06,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"1208",1.95864342114356,1.37533101666317,"ND",2022-12-07,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"1209",1.83208542391767,0.771811990910565,"ND",2022-12-08,1,1,1,0,1,0,0,1,1,1,0,1,0,0
"1210",0.750277769341942,0.742327154911985,"ND",2022-12-09,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"1211",NA,NA,"ND",2022-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1212",NA,NA,"ND",2022-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1213",4.34334729935474,0.729595061410274,"ND",2022-12-12,0,1,1,0,1,1,0,0,1,1,0,0,1,0
"1214",NA,NA,"ND",2022-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1215",NA,NA,"ND",2022-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1216",NA,NA,"ND",2022-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1217",NA,NA,"ND",2022-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1218",NA,NA,"ND",2022-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1219",0.548183787563862,0.435350532425056,"NE",2022-11-06,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"1220",NA,NA,"NE",2022-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1221",0.476598087969926,0.655463177164043,"NE",2022-11-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1222",1.08420301821451,0.714038559591188,"NE",2022-11-09,1,1,0,0,1,1,1,1,0,0,1,1,1,1
"1223",0.231888820063923,0.515057982206547,"NE",2022-11-10,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"1224",0.384010728121432,0.551231147533004,"NE",2022-11-11,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"1225",1.44486621568404,0.50599811452178,"NE",2022-11-12,1,1,1,0,1,1,0,1,0,1,0,1,1,0
"1226",0.924353056366903,0.538315564054541,"NE",2022-11-13,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"1227",1.49724925467191,0.695647805866004,"NE",2022-11-14,1,0,1,1,1,1,1,1,0,1,1,1,1,0
"1228",1.35181992056342,0.840317952653448,"NE",2022-11-15,1,0,1,0,1,1,1,1,0,1,0,1,1,0
"1229",0.783873680555425,0.784624643567275,"NE",2022-11-16,1,0,1,1,1,1,1,1,0,1,0,0,1,0
"1230",0.249190128388962,0.522575990473635,"NE",2022-11-17,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"1231",0.23511344302057,0.341517415913642,"NE",2022-11-18,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"1232",0.527226282971067,0.751016576965055,"NE",2022-11-19,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"1233",NA,NA,"NE",2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1234",2.01601737466121,0.826384013160334,"NE",2022-11-21,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"1235",0.939221769785933,0.849505600417218,"NE",2022-11-22,1,1,1,1,1,0,1,1,1,1,0,1,0,1
"1236",0.652898437542559,0.565839519186835,"NE",2022-11-23,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"1237",NA,NA,"NE",2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1238",1.45756040201006,0.977769744141778,"NE",2022-11-25,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"1239",2.37663049907887,1.01502229473835,"NE",2022-11-26,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"1240",0.316564701184087,0.459150923611756,"NE",2022-11-27,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"1241",2.13436176134069,0.828356931763683,"NE",2022-11-28,1,0,1,0,1,1,0,1,0,0,0,1,1,0
"1242",0.781519361193421,1.12355577073682,"NE",2022-11-29,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"1243",2.19358166936769,1.27272100254339,"NE",2022-11-30,1,0,1,0,1,1,0,1,0,1,0,1,1,0
"1244",0.826589555472373,1.19229053439741,"NE",2022-12-01,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"1245",0.407022807954644,0.47813031430413,"NE",2022-12-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1246",1.45167999368045,0.870164044533933,"NE",2022-12-03,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"1247",0.908306110236989,1.28850540234311,"NE",2022-12-04,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"1248",0.480564591956474,0.492961298946376,"NE",2022-12-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1249",2.63322241291721,1.02898493466759,"NE",2022-12-06,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"1250",0.154244741362661,0.06742715831807,"NE",2022-12-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1251",NA,NA,"NE",2022-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1252",NA,NA,"NE",2022-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1253",1.02516235064034,1.4521522181276,"NE",2022-12-10,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"1254",0.779970703991862,0.761999279212067,"NE",2022-12-11,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"1255",0.318208133045365,0.0448504274324145,"NE",2022-12-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1256",0.842124525729925,0.780266959326175,"NE",2022-12-13,1,1,1,1,1,1,0,1,1,1,1,0,1,0
"1257",NA,NA,"NE",2022-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1258",0.723441710117161,0.543382246507366,"NE",2022-12-15,1,1,1,1,1,1,0,1,1,1,1,0,1,0
"1259",0.0235425121192415,0.033662007212056,"NE",2022-12-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1260",1.02313573161055,0.856391066017888,"NE",2022-12-17,1,1,0,1,1,1,1,1,1,0,0,1,1,1
"1261",1.18693100480473,0.697016732724521,"NH",2022-11-06,1,1,0,1,1,1,1,1,1,0,1,1,1,0
"1262",0.250319426784013,0.527009294723523,"NH",2022-11-07,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"1263",NA,NA,"NH",2022-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1264",NA,NA,"NH",2022-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1265",2.94400967324596,0.444844847246998,"NH",2022-11-10,1,1,1,0,1,1,0,1,1,0,1,1,1,0
"1266",NA,NA,"NH",2022-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1267",0.956754111122216,1.35232724965945,"NH",2022-11-12,1,1,1,1,0,1,1,1,1,1,1,0,1,0
"1268",0.374117441582967,0.538315564054541,"NH",2022-11-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1269",0.89232147050588,0.724923415913558,"NH",2022-11-14,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"1270",NA,NA,"NH",2022-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1271",1.17366311461452,0.73060661589543,"NH",2022-11-16,0,1,1,1,1,1,0,0,1,1,0,1,1,0
"1272",NA,NA,"NH",2022-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1273",0.239757960774601,0.341517415913642,"NH",2022-11-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1274",1.99393637290318,0.880653609245331,"NH",2022-11-19,1,0,1,0,0,1,1,1,0,1,1,0,1,0
"1275",0.207931918943464,0.292671151896744,"NH",2022-11-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1276",0.589396270833466,0.826384013160334,"NH",2022-11-21,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"1277",NA,NA,"NH",2022-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1278",NA,NA,"NH",2022-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1279",NA,NA,"NH",2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1280",NA,NA,"NH",2022-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1281",1.10604017883456,0.89559256130092,"NH",2022-11-26,1,1,1,1,1,0,1,1,0,1,0,1,0,0
"1282",1.01255579052742,0.67044474429303,"NH",2022-11-27,1,1,0,1,1,1,1,1,1,0,0,1,1,1
"1283",1.39397888420073,0.675356813942231,"NH",2022-11-28,1,0,1,0,1,1,1,1,1,0,0,1,1,1
"1284",0.797360066301893,1.12355577073682,"NH",2022-11-29,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"1285",NA,NA,"NH",2022-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1286",0.837980777019491,1.19229053439741,"NH",2022-12-01,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"1287",0.962015662000117,0.621568735884099,"NH",2022-12-02,1,1,1,1,1,0,1,1,1,1,0,1,0,0
"1288",0.395328316791544,0.0956382410427663,"NH",2022-12-03,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"1289",2.07453535496368,1.06459217180509,"NH",2022-12-04,1,1,1,0,1,0,0,1,1,1,0,1,0,0
"1290",1.18530542526538,0.771219020586395,"NH",2022-12-05,1,1,1,0,1,0,1,1,1,0,1,1,0,1
"1291",1.32954845124518,0.992368607432041,"NH",2022-12-06,1,1,0,0,1,1,1,1,1,1,1,1,1,1
"1292",2.18724103184427,0.676967607406712,"NH",2022-12-07,1,1,1,0,1,0,0,1,0,1,0,0,0,0
"1293",1.16055860555289,1.64092200955384,"NH",2022-12-08,1,1,1,0,1,0,1,1,1,1,0,1,0,1
"1294",1.02160293091848,0.854455308634403,"NH",2022-12-09,1,1,1,1,1,0,1,1,1,1,0,1,0,1
"1295",NA,NA,"NH",2022-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1296",1.54866627543313,1.06560835741595,"NH",2022-12-11,1,1,1,0,1,0,1,1,1,1,0,1,0,1
"1297",1.16256620899806,1.63050681670205,"NH",2022-12-12,1,1,0,0,1,1,1,1,1,0,0,1,1,1
"1298",NA,NA,"NH",2022-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1299",1.05231430048143,0.869930994600626,"NH",2022-12-14,1,1,1,1,1,0,1,1,1,1,0,1,0,1
"1300",3.98492896262409,0.685495579375181,"NH",2022-12-15,1,1,1,0,0,0,0,1,1,1,0,1,0,0
"1301",1.07219712783687,0.875867890986674,"NH",2022-12-16,1,1,1,1,1,0,1,1,1,1,1,1,0,0
"1302",0.991701850885137,0.596328532581618,"NH",2022-12-17,1,1,1,1,1,0,1,1,1,1,1,0,0,1
"1303",15.9635511175196,0.63563311625723,"NJ",2022-11-06,1,1,1,0,1,1,0,1,0,0,0,0,1,0
"1304",2.68727747623203,0.576115867699745,"NJ",2022-11-07,1,1,0,0,1,1,1,1,1,0,0,1,1,1
"1305",4.2139909291637,0.61276968357626,"NJ",2022-11-08,1,1,1,0,1,1,0,1,0,0,0,0,1,0
"1306",7.7148377950581,0.581755242295306,"NJ",2022-11-09,1,1,0,0,1,1,0,1,0,0,0,1,1,0
"1307",1.38388359057006,0.595381151519688,"NJ",2022-11-10,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"1308",2.83412528465717,0.574317728998838,"NJ",2022-11-11,1,1,1,0,1,1,1,1,0,0,0,0,1,0
"1309",9.42151009310778,0.68617379491919,"NJ",2022-11-12,1,0,1,0,0,1,0,1,0,0,0,1,1,0
"1310",7.8477397875316,0.617217792229084,"NJ",2022-11-13,1,1,1,0,0,1,0,1,1,1,0,0,1,0
"1311",36.9190527265935,0.555027183703269,"NJ",2022-11-14,1,0,0,0,1,0,0,1,1,0,0,0,0,0
"1312",8.05452082668989,0.535547174418386,"NJ",2022-11-15,1,1,1,0,0,1,0,1,0,0,0,0,1,0
"1313",12.0203061656342,0.528575918921618,"NJ",2022-11-16,1,1,0,0,1,1,0,1,0,0,0,0,1,0
"1314",6.11329095366113,0.550168142753146,"NJ",2022-11-17,0,1,1,0,1,1,0,0,1,1,0,0,1,0
"1315",9.71054208925147,0.539903132589473,"NJ",2022-11-18,1,1,1,0,1,0,0,1,0,0,0,0,0,0
"1316",4.95166528064414,0.63281060252976,"NJ",2022-11-19,0,1,0,1,1,0,0,0,0,1,0,0,0,0
"1317",8.74680603397673,0.470917502703379,"NJ",2022-11-20,1,0,1,0,0,0,0,1,0,1,0,0,0,0
"1318",5.05843211649389,0.636574820363206,"NJ",2022-11-21,0,0,1,0,1,0,1,0,0,0,0,0,0,1
"1319",1.11948867717718,0.659499579866329,"NJ",2022-11-22,1,1,1,1,0,1,1,1,1,1,0,0,1,0
"1320",3.43842298416387,0.351722667591933,"NJ",2022-11-23,1,1,1,0,1,1,0,1,1,0,0,0,1,1
"1321",NA,NA,"NJ",2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1322",1.33700928633567,0.59864702040832,"NJ",2022-11-25,1,1,0,1,0,1,0,1,1,0,0,0,1,1
"1323",3.2163945303384,0.533336075551995,"NJ",2022-11-26,0,0,1,1,1,0,1,1,0,0,0,1,0,0
"1324",8.19681715997116,0.438619722971137,"NJ",2022-11-27,1,1,0,0,1,0,0,1,0,0,0,0,0,0
"1325",6.6604327558869,0.520852227022509,"NJ",2022-11-28,0,1,0,1,1,0,0,0,1,0,0,0,0,0
