...1,es_score,brier_score,location,target_date,X21L_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X22B_50_CI,X21L_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI,X22B_95_CI
1089,0.00590547298621827,0.003731522173992365,MS,2023-02-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1090,1.1248786559592,0.2364871657828155,MS,2023-02-23,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1
1091,1.14948930781615,0.450507065753099,MS,2023-02-24,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1092,0.0118042687082267,0.002402996694297325,MS,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1093,NA,NA,MT,2023-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1094,NA,NA,MT,2023-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1095,0.334573003962732,0.2520569210984975,MT,2023-01-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1096,NA,NA,MT,2023-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1097,NA,NA,MT,2023-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1098,NA,NA,MT,2023-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1099,NA,NA,MT,2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1100,NA,NA,MT,2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1101,NA,NA,MT,2023-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1102,NA,NA,MT,2023-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1103,0.584834753279984,0.4124580605918625,MT,2023-01-25,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1104,NA,NA,MT,2023-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1105,NA,NA,MT,2023-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1106,NA,NA,MT,2023-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1107,NA,NA,MT,2023-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1108,NA,NA,MT,2023-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1109,NA,NA,MT,2023-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1110,0.088492122554239,0.062105966507955,MT,2023-02-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1111,NA,NA,MT,2023-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1112,1.12790877016701,0.80172250889192,MT,2023-02-03,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0
1113,NA,NA,MT,2023-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1114,NA,NA,MT,2023-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1115,NA,NA,MT,2023-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1116,NA,NA,MT,2023-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1117,NA,NA,MT,2023-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1118,NA,NA,MT,2023-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1119,NA,NA,MT,2023-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1120,NA,NA,MT,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1121,NA,NA,MT,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1122,0.0189359942983661,0.0134071840720131,MT,2023-02-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1123,NA,NA,MT,2023-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,NA,NA,MT,2023-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1125,2.33553482652822,0.82238326760352,MT,2023-02-16,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1126,NA,NA,MT,2023-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1127,NA,NA,MT,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128,NA,NA,MT,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1129,NA,NA,MT,2023-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1130,NA,NA,MT,2023-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131,NA,NA,MT,2023-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1132,0.00459868309020546,0.003224217878446795,MT,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1133,NA,NA,MT,2023-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1134,NA,NA,MT,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,2.46324661910667,0.323040186250532,NC,2023-01-15,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0
1136,3.3046844087365,0.3272794699204085,NC,2023-01-16,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0
1137,4.83197276003409,0.3035497274199585,NC,2023-01-17,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0
1138,10.0454377629813,0.365761385147488,NC,2023-01-18,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1139,4.45619481001228,0.3405793844294725,NC,2023-01-19,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0
1140,3.56654727046694,0.305978912564926,NC,2023-01-20,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0
1141,7.72022811814351,0.3190050094198945,NC,2023-01-21,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
1142,2.35330740065127,0.2828462275411845,NC,2023-01-22,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0
1143,6.97149147280532,0.327868523422882,NC,2023-01-23,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0
1144,5.59991737692853,0.2994568422384885,NC,2023-01-24,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0
1145,3.94500631457574,0.2966900399523135,NC,2023-01-25,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0
1146,4.35819254894601,0.289028224750139,NC,2023-01-26,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0
1147,3.25506161504818,0.2821877426702725,NC,2023-01-27,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0
1148,6.79688709276721,0.3382071597425115,NC,2023-01-28,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0
1149,1.21101636483121,0.2369012150436135,NC,2023-01-29,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0
1150,13.7491194902996,0.329839230641591,NC,2023-01-30,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0
1151,5.51458979443331,0.274307461824721,NC,2023-01-31,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0
1152,12.7539167532512,0.3142303087074705,NC,2023-02-01,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0
1153,12.4299804921291,0.317270888920539,NC,2023-02-02,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1154,6.17004143499287,0.2785538780652845,NC,2023-02-03,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1155,2.04849608493951,0.226465597361835,NC,2023-02-04,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1
1156,2.64572243533568,0.2294414338170625,NC,2023-02-05,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0
1157,14.6223905129275,0.2882240153040845,NC,2023-02-06,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0
1158,12.3387571280196,0.257496736197092,NC,2023-02-07,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0
1159,3.92817777585793,0.211217378869168,NC,2023-02-08,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0
1160,3.1245404215704,0.199924734448667,NC,2023-02-09,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0
1161,7.50480314696644,0.3011699148162845,NC,2023-02-10,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
1162,6.83181623753249,0.23602554043649,NC,2023-02-11,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0
1163,5.46572347825681,0.251081110118319,NC,2023-02-12,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0
1164,3.49710298763989,0.1820401842736585,NC,2023-02-13,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0
1165,5.18910976288817,0.2566953907835755,NC,2023-02-14,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0
1166,8.17548543295901,0.216145810981243,NC,2023-02-15,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0
1167,6.17095000822202,0.199184089510175,NC,2023-02-16,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0
1168,3.06660891196759,0.17805147140984,NC,2023-02-17,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
1169,0.557606924799872,0.0904741461696275,NC,2023-02-18,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1170,1.22519810849528,0.1246255259619945,NC,2023-02-19,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0
1171,0.864523095858602,0.0763584178503135,NC,2023-02-20,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1
1172,1.71858871827895,0.108026039949125,NC,2023-02-21,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0
1173,4.14736542636236,0.144112866065068,NC,2023-02-22,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0
1174,1.79671594732967,0.086918867549412,NC,2023-02-23,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
1175,3.33217456829126,0.1784035646856635,NC,2023-02-24,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1
1176,2.44107555746504,0.1501424687194905,NC,2023-02-25,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0
1177,NA,NA,ND,2023-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1178,0.783998550969839,0.245020547700102,ND,2023-01-16,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1179,2.01512022608327,0.2520569210984975,ND,2023-01-17,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1180,1.21400939866888,0.383552421914354,ND,2023-01-18,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0
1181,0.206965240866447,0.2544901182226285,ND,2023-01-19,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
1182,0.558767770130073,0.272993038695952,ND,2023-01-20,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1183,NA,NA,ND,2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1184,0.242374241728818,0.172372719691746,ND,2023-01-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1185,1.34134959624989,0.316256352849852,ND,2023-01-23,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1186,1.79832793710795,0.4056877016646415,ND,2023-01-24,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
1187,0.50926055112113,0.130839401402915,ND,2023-01-25,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1188,0.3128885341164,0.276590852934615,ND,2023-01-26,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1189,0.140886995537827,0.1072328051532595,ND,2023-01-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1190,NA,NA,ND,2023-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1191,NA,NA,ND,2023-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1192,1.9794727000471,0.4121132698072095,ND,2023-01-30,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1193,0.531356944051102,0.0696366960777655,ND,2023-01-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1194,0.0849169623853727,0.062105966507955,ND,2023-02-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1195,0.29704827578148,0.1618696036535665,ND,2023-02-02,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1196,0.063990024070012,0.0490477288055677,ND,2023-02-03,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1197,NA,NA,ND,2023-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1198,NA,NA,ND,2023-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1199,0.165780543474987,0.03386465157361685,ND,2023-02-06,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1200,1.11735744766519,0.292648419381972,ND,2023-02-07,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1201,0.13297809757248,0.0261987578230222,ND,2023-02-08,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1202,0.535962405127128,0.2559697032897095,ND,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1203,0.0291958025535768,0.0201300259514667,ND,2023-02-10,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
1204,NA,NA,ND,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205,NA,NA,ND,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1206,1.13504804229318,0.4492997477873815,ND,2023-02-13,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0
1207,0.123909749394049,0.0116778357712589,ND,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1208,0.628704757693258,0.2101526669972045,ND,2023-02-15,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1209,0.647936091730388,0.2122176566472535,ND,2023-02-16,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1210,NA,NA,ND,2023-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1211,NA,NA,ND,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212,NA,NA,ND,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,1.06643022320263,0.434960673120832,ND,2023-02-20,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1214,1.07012787556124,0.189792956451893,ND,2023-02-21,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
1215,0.00507006875307581,0.003731522173992365,ND,2023-02-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1216,NA,NA,ND,2023-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1217,0.0144362188195266,0.00278423800896287,ND,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1218,NA,NA,ND,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,1.29625967773134,0.219246964347813,NE,2023-01-15,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1220,4.65218554443294,0.3044022625519135,NE,2023-01-16,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0
1221,2.62035535575559,0.3216590520016975,NE,2023-01-17,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
1222,2.66493769234987,0.265241387889831,NE,2023-01-18,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1223,1.75199437749708,0.34224434883954,NE,2023-01-19,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0
1224,5.10076686760151,0.3324628542286125,NE,2023-01-20,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0
1225,2.17004805025572,0.3219737538720595,NE,2023-01-21,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0
1226,0.855961572579047,0.346642512467199,NE,2023-01-22,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
1227,2.62850480112921,0.4355743838960695,NE,2023-01-23,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0
1228,1.95715387258496,0.382781819640433,NE,2023-01-24,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1
1229,3.16736422409463,0.4863587522311395,NE,2023-01-25,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0
1230,2.46060942500619,0.50813401830803,NE,2023-01-26,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0
1231,1.26775551003602,0.282020748324134,NE,2023-01-27,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
1232,1.00079122939714,0.316981717780577,NE,2023-01-28,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1
1233,2.00872983376994,0.585999199652955,NE,2023-01-29,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
1234,2.7621748808811,0.3899847589457275,NE,2023-01-30,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0
1235,0.717095503837036,0.2055820883917335,NE,2023-01-31,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
1236,1.16661015544064,0.180668411543477,NE,2023-02-01,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
1237,0.504444957843093,0.321790089934914,NE,2023-02-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1238,0.788621826283466,0.217074690654635,NE,2023-02-03,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
1239,2.19400845241616,0.4294153200616315,NE,2023-02-04,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1
1240,0.969478565490419,0.2827205195450575,NE,2023-02-05,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1
1241,2.42691984062288,0.302626068259766,NE,2023-02-06,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0
1242,6.89455495335964,0.4733959768511825,NE,2023-02-07,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0
1243,1.90423157207527,0.266547537650848,NE,2023-02-08,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1
1244,2.051085848076,0.3225372411380165,NE,2023-02-09,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1245,0.548849339045801,0.150727792835778,NE,2023-02-10,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
1246,0.845842990947539,0.1495964341962095,NE,2023-02-11,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1247,0.323778876742336,0.123067323655191,NE,2023-02-12,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1248,6.09665994082378,0.367106542456204,NE,2023-02-13,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0
1249,3.36494173458393,0.325885879688925,NE,2023-02-14,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1
1250,3.45536377764033,0.31494637085023103,NE,2023-02-15,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0
1251,0.978225950084195,0.1870085426596375,NE,2023-02-16,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
1252,0.580732126148493,0.1729258453122345,NE,2023-02-17,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1253,0.0099634739403985,0.00664812049910025,NE,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1254,0.660710307355584,0.1756532734286235,NE,2023-02-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1255,4.54082027775371,0.3835753010152135,NE,2023-02-20,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0
1256,0.341380298095318,0.0712196308607515,NE,2023-02-21,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1257,3.1350985808555,0.1787050240267155,NE,2023-02-22,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1
1258,0.285114439218024,0.003224217878446795,NE,2023-02-23,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1259,0.69473560259146,0.130705045935859,NE,2023-02-24,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1260,3.50437107394763,0.2901530465240435,NE,2023-02-25,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1
1261,NA,NA,NH,2023-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1262,0.937685665846799,0.2646505101141235,NH,2023-01-16,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0
1263,0.849209699290194,0.2550581630169535,NH,2023-01-17,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
1264,1.20479997689365,0.383552421914354,NH,2023-01-18,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1
1265,1.67645273774903,0.231966660624718,NH,2023-01-19,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1266,0.291440975239929,0.203906842532889,NH,2023-01-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1267,0.829750320251436,0.34864168358662,NH,2023-01-21,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
1268,1.2970163767041,0.376522642881178,NH,2023-01-22,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1
1269,1.46599325293483,0.157728768473451,NH,2023-01-23,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
1270,0.708019011281664,0.1932234620203045,NH,2023-01-24,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1271,1.64203654546691,0.305120641024674,NH,2023-01-25,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0
1272,0.298945298225685,0.276590852934615,NH,2023-01-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1273,NA,NA,NH,2023-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1274,0.395380895368272,0.0966572609837765,NH,2023-01-28,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1275,NA,NA,NH,2023-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1276,0.60247751770906,0.0778844461478345,NH,2023-01-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1277,0.100367726380272,0.0696366960777655,NH,2023-01-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1278,1.28366875581533,0.398749292370743,NH,2023-02-01,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1279,0.630472194133029,0.2006382063884385,NH,2023-02-02,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1280,0.0686820028295105,0.0490477288055677,NH,2023-02-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1281,NA,NA,NH,2023-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1282,0.182648253118642,0.0383935511382961,NH,2023-02-05,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1283,NA,NA,NH,2023-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1284,0.96054643800517,0.68690149086617,NH,2023-02-07,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1285,1.09851338876405,0.2236309426210305,NH,2023-02-08,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1
1286,NA,NA,NH,2023-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1287,0.0282282400616054,0.0201300259514667,NH,2023-02-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1288,NA,NA,NH,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1289,NA,NA,NH,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1290,NA,NA,NH,2023-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1291,2.26299103156463,0.797197945565425,NH,2023-02-14,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1292,0.0540768412511246,0.0101596241551776,NH,2023-02-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1293,0.0132672606637882,0.00882911966183175,NH,2023-02-16,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1294,NA,NA,NH,2023-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1295,0.00901917526263579,0.00664812049910025,NH,2023-02-18,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1296,0.0092011421216122,0.00576104301105785,NH,2023-02-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1297,0.006799057964735,0.0049882578287081996,NH,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1298,1.24264165395808,0.4683507257801155,NH,2023-02-21,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
1299,NA,NA,NH,2023-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1300,NA,NA,NH,2023-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1301,0.015094306245914,0.00278423800896287,NH,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1302,0.00320125624782402,0.002402996694297325,NH,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1303,31.812941668071,0.313334623552779,NJ,2023-01-15,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1304,73.5766777829832,0.3026535418764375,NJ,2023-01-16,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
1305,38.7164083174718,0.2705493780300005,NJ,2023-01-17,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
1306,37.2811367368249,0.262899865899559,NJ,2023-01-18,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0
1307,3.30626737152802,0.3100920186165845,NJ,2023-01-19,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0
