...1,es_score,brier_score,location,target_date,X23H_50_CI,X24A_50_CI,recombinant_50_CI,other_50_CI,X23H_95_CI,X24A_95_CI,recombinant_95_CI,other_95_CI
1522,0.00805459313197515,1.62510003519615e-4,OK,2024-02-20,1,1,1,1,1,0,1,0
1523,1.31252181587402,0.325742559503463,OK,2024-02-21,1,0,1,0,1,0,1,0
1524,8.7941366517811e-4,1.2507282762053e-4,OK,2024-02-22,1,1,1,1,1,1,1,1
1525,1.9251689229837e-4,1.09755072160705e-4,OK,2024-02-23,1,1,1,1,1,1,1,1
1526,1.5464425289958e-4,9.633300086748e-5,OK,2024-02-24,1,1,1,1,1,1,1,1
1527,1.35947892960094,0.491196957447167,OK,2024-02-25,1,0,1,0,1,1,1,1
1528,1.3283707969648e-4,7.426222194733e-5,OK,2024-02-26,1,1,1,1,1,1,1,1
1529,3.2275181982201e-4,6.5226279924735e-5,OK,2024-02-27,1,1,1,1,1,1,1,1
1530,6.35264730987611e-5,5.730477005222e-5,OK,2024-02-28,1,1,1,1,1,1,1,1
1531,1.29449212776215,0.1644451097430575,OK,2024-02-29,1,0,1,0,1,0,1,0
1532,4.45618692617132e-5,4.42680985551063e-5,OK,2024-03-01,1,1,1,1,1,1,1,1
1533,NA,NA,OK,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
1534,NA,NA,OK,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA
1535,3.98383959748783e-5,3.012554248224215e-5,OK,2024-03-04,1,1,1,1,1,1,1,1
1536,3.7503529544881e-4,2.651569624122625e-5,OK,2024-03-05,1,1,1,1,1,0,0,1
1537,1.5061677850038e-4,2.33465864453104e-5,OK,2024-03-06,1,1,1,1,1,1,1,1
1538,NA,NA,OK,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA
1539,3.6246293529274e-5,1.81192855982136e-5,OK,2024-03-08,1,1,1,1,1,1,1,1
1540,1.21763787696164e-5,1.597159657189515e-5,OK,2024-03-09,1,1,1,1,1,1,1,1
1541,NA,NA,OK,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA
1542,1.38664798492157,0.3311400732845355,OK,2024-03-11,1,0,1,0,1,0,1,0
1543,NA,NA,OK,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA
1544,NA,NA,OK,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA
1545,NA,NA,OK,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA
1546,NA,NA,OK,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA
1547,NA,NA,OK,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA
1548,NA,NA,OK,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA
1549,NA,NA,OK,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA
1550,NA,NA,OK,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA
1551,3.63452885866235e-6,4.10167626879967e-6,OK,2024-03-20,1,1,1,1,1,1,1,1
1552,4.55376767707514e-6,3.635108334030065e-6,OK,2024-03-21,1,1,1,1,1,1,1,1
1553,NA,NA,OK,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA
1554,NA,NA,OK,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA
1555,1.02760285513102,0.136927969589823,OR,2024-02-11,1,0,1,0,1,0,1,0
1556,1.09183122095419,0.160081565199253,OR,2024-02-12,1,0,1,0,1,1,1,1
1557,0.00536278892877497,4.0801470849131e-4,OR,2024-02-13,1,1,1,1,1,1,1,1
1558,0.0160165071276246,3.57644872432915e-4,OR,2024-02-14,1,1,1,1,1,1,1,1
1559,NA,NA,OR,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA
1560,NA,NA,OR,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
1561,0.0127657558934957,2.40965144533435e-4,OR,2024-02-17,1,1,1,1,1,1,1,1
1562,0.00303650420921105,2.112868547379e-4,OR,2024-02-18,1,1,1,1,1,1,1,1
1563,0.00963709311283945,1.8528717798681e-4,OR,2024-02-19,1,1,1,1,1,1,1,1
1564,9.4128278325472e-4,1.62510003519615e-4,OR,2024-02-20,1,1,1,1,1,1,1,1
1565,0.00956960454991698,1.4255540542406e-4,OR,2024-02-21,1,1,1,1,1,1,1,1
1566,0.00160516595595134,1.2507282762053e-4,OR,2024-02-22,1,1,1,1,1,1,1,1
1567,NA,NA,OR,2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA
1568,2.0469327109806e-4,9.633300086748e-5,OR,2024-02-24,1,1,1,1,1,1,1,1
1569,NA,NA,OR,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
1570,0.00370219221114028,7.426222194733e-5,OR,2024-02-26,1,1,1,1,1,1,1,1
1571,8.0348543741744e-4,6.5226279924735e-5,OR,2024-02-27,1,1,1,1,1,1,1,1
1572,6.1869705915041e-4,5.730477005222e-5,OR,2024-02-28,1,1,1,1,1,1,1,1
1573,1.39294572786761,0.986418862772075,OR,2024-02-29,1,0,1,0,1,0,1,0
1574,1.3503269145112,0.2468546077415,OR,2024-03-01,1,0,1,0,1,0,1,0
1575,6.0812597546888e-4,3.89254967835755e-5,OR,2024-03-02,1,1,1,1,1,1,1,1
1576,4.64003468899389e-5,3.423841823418245e-5,OR,2024-03-03,1,1,1,1,1,1,1,1
1577,5.38108259395438e-5,3.012554248224215e-5,OR,2024-03-04,1,1,1,1,1,1,1,1
1578,1.4948237339745e-4,2.651569624122625e-5,OR,2024-03-05,1,1,1,1,1,1,1,1
1579,3.0822784655237e-4,2.33465864453104e-5,OR,2024-03-06,1,1,1,1,1,1,1,1
1580,4.0897264312551e-4,2.05636906690884e-5,OR,2024-03-07,1,1,1,1,1,1,1,1
1581,1.5966471105266e-5,1.81192855982136e-5,OR,2024-03-08,1,1,1,1,1,1,1,1
1582,8.52346512439719e-5,1.597159657189515e-5,OR,2024-03-09,1,1,1,1,1,1,1,1
1583,1.17521147008958e-5,1.408405326096365e-5,OR,2024-03-10,1,1,1,1,1,1,1,1
1584,3.8811905167784e-4,1.24246383517707e-5,OR,2024-03-11,1,1,1,1,1,1,1,1
1585,1.65038722531848e-5,1.096531770177355e-5,OR,2024-03-12,1,1,1,1,1,0,1,0
1586,1.03379011471847e-5,9.68154184048435e-6,OR,2024-03-13,1,1,1,1,1,1,1,1
1587,1.01399112484484e-5,8.55180993031045e-6,OR,2024-03-14,1,1,1,1,1,1,1,1
1588,NA,NA,OR,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA
1589,2.79590020738777e-5,6.6814773810868e-6,OR,2024-03-16,1,1,1,1,1,1,1,1
1590,NA,NA,OR,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA
1591,1.3819085688312,0.1991635947754665,OR,2024-03-18,1,0,1,0,1,0,1,0
1592,1.40757644599304,0.9960577677363,OR,2024-03-19,1,0,1,0,1,0,1,0
1593,3.75582668885217e-5,4.10167626879967e-6,OR,2024-03-20,1,1,1,1,1,1,1,1
1594,NA,NA,OR,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA
1595,5.26653129511011e-5,3.223246420341665e-6,OR,2024-03-22,1,1,1,1,1,1,1,1
1596,3.44361001722963e-5,2.859518262747435e-6,OR,2024-03-23,1,1,1,1,1,1,1,1
1597,0.0224782979918465,5.3108027915252e-4,PA,2024-02-11,1,1,1,1,1,1,1,1
1598,0.537514402137797,0.0403695123575557,PA,2024-02-12,1,1,1,1,1,0,1,0
1599,0.0883448256740046,4.0801470849131e-4,PA,2024-02-13,1,1,1,1,0,0,1,1
1600,0.779211241498088,0.060544078346175,PA,2024-02-14,1,1,1,0,1,0,1,0
1601,0.0248561262175693,3.1351025343843e-4,PA,2024-02-15,1,1,1,1,1,0,1,0
1602,0.920389337506738,0.0747064130028885,PA,2024-02-16,1,0,1,0,1,0,1,0
1603,0.00154113902202741,2.40965144533435e-4,PA,2024-02-17,1,1,1,1,1,1,1,1
1604,0.00259442767814225,2.112868547379e-4,PA,2024-02-18,1,1,1,1,1,1,1,1
1605,0.0486838226790813,1.8528717798681e-4,PA,2024-02-19,1,1,1,1,1,0,1,0
1606,0.0240387320873324,1.62510003519615e-4,PA,2024-02-20,1,1,1,1,1,1,1,1
1607,0.062305479145468697,1.4255540542406e-4,PA,2024-02-21,1,1,1,1,1,1,1,1
1608,0.0547699955229806,1.2507282762053e-4,PA,2024-02-22,1,1,1,1,1,1,1,1
1609,1.1244566749385,0.089172905215953,PA,2024-02-23,1,0,1,0,1,0,1,0
1610,0.00139415711695059,9.633300086748e-5,PA,2024-02-24,1,1,1,1,1,1,1,1
1611,0.00541207928314015,8.4570869489615e-5,PA,2024-02-25,1,1,1,1,1,1,1,1
1612,0.0113708156562327,7.426222194733e-5,PA,2024-02-26,1,1,1,1,1,1,1,1
1613,0.0327347161349031,6.5226279924735e-5,PA,2024-02-27,1,1,1,1,1,0,0,1
1614,2.57236355146465,0.1642964395661035,PA,2024-02-28,1,0,1,0,1,0,1,0
1615,6.8116591848534e-4,5.0359137254195e-5,PA,2024-02-29,1,1,1,1,1,1,1,1
1616,7.19127595035264e-5,4.42680985551063e-5,PA,2024-03-01,1,1,1,1,1,1,1,1
1617,4.80691188848824e-5,3.89254967835755e-5,PA,2024-03-02,1,1,1,1,1,1,1,1
1618,5.00348757337243e-5,3.423841823418245e-5,PA,2024-03-03,1,1,1,1,1,1,1,1
1619,0.00406821278554163,3.012554248224215e-5,PA,2024-03-04,1,1,1,1,1,1,1,1
1620,1.30356673496233,0.1100487485110635,PA,2024-03-05,1,0,1,0,1,0,1,0
1621,0.00257629116893825,2.33465864453104e-5,PA,2024-03-06,1,1,1,1,1,1,1,1
1622,1.3539440731342,0.198301823349961,PA,2024-03-07,1,0,1,0,1,0,1,0
1623,0.0010725631082542,1.81192855982136e-5,PA,2024-03-08,1,1,1,1,1,1,1,1
1624,2.1621911177472e-4,1.597159657189515e-5,PA,2024-03-09,1,1,1,1,1,0,0,1
1625,NA,NA,PA,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA
1626,NA,NA,PA,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA
1627,NA,NA,PA,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA
1628,1.00833427059523e-5,9.68154184048435e-6,PA,2024-03-13,1,1,1,1,1,1,1,1
1629,NA,NA,PA,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA
1630,NA,NA,PA,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA
1631,9.0085404043207e-6,6.6814773810868e-6,PA,2024-03-16,1,1,1,1,1,1,1,1
1632,NA,NA,PA,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA
1633,2.45366052644526e-5,5.2299426253028e-6,PA,2024-03-18,1,1,1,1,1,1,1,1
1634,7.82484362543967e-5,4.63044106741524e-6,PA,2024-03-19,1,1,1,1,1,1,1,1
1635,6.81650938260834e-6,4.10167626879967e-6,PA,2024-03-20,1,1,1,1,1,1,1,1
1636,9.73403193149577e-5,3.635108334030065e-6,PA,2024-03-21,1,1,1,1,1,1,1,1
1637,1.39353180625209,0.2492727223782195,PA,2024-03-22,1,0,0,1,1,0,0,1
1638,4.25254017347512e-5,2.859518262747435e-6,PA,2024-03-23,1,1,1,1,1,1,1,1
1639,NA,NA,PR,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
1640,0.0144970233408233,4.65494743656585e-4,PR,2024-02-12,1,1,1,1,1,1,1,1
1641,NA,NA,PR,2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA
1642,5.9947098846804e-4,3.57644872432915e-4,PR,2024-02-14,1,1,1,1,1,1,1,1
1643,NA,NA,PR,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA
1644,NA,NA,PR,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
1645,NA,NA,PR,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
1646,NA,NA,PR,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
1647,NA,NA,PR,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA
1648,0.00367205937567214,1.62510003519615e-4,PR,2024-02-20,1,1,1,1,1,0,1,0
1649,0.00307373872233473,1.4255540542406e-4,PR,2024-02-21,1,1,1,1,1,1,1,1
1650,0.0289514880865094,1.2507282762053e-4,PR,2024-02-22,1,1,1,1,1,1,1,1
1651,0.00749736197025419,1.09755072160705e-4,PR,2024-02-23,1,1,1,1,1,1,1,1
1652,1.5324418142963e-4,9.633300086748e-5,PR,2024-02-24,1,1,1,1,1,1,1,1
1653,NA,NA,PR,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
1654,0.00555989200350612,7.426222194733e-5,PR,2024-02-26,1,1,1,1,1,1,1,1
1655,0.0314918836673022,6.5226279924735e-5,PR,2024-02-27,1,1,1,1,1,1,1,1
1656,0.00506602212569662,5.730477005222e-5,PR,2024-02-28,1,1,1,1,1,1,1,1
1657,0.00399644421683287,5.0359137254195e-5,PR,2024-02-29,1,1,1,1,1,1,1,1
1658,1.29004868502344,0.1100921103529195,PR,2024-03-01,1,0,0,1,1,0,0,1
1659,6.74155603895728e-5,3.89254967835755e-5,PR,2024-03-02,1,1,1,1,1,1,1,1
1660,NA,NA,PR,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA
1661,1.25446119690529,0.0661611001338945,PR,2024-03-04,1,0,0,1,1,0,0,1
1662,2.37587878051315e-5,2.651569624122625e-5,PR,2024-03-05,1,1,1,1,1,1,1,1
1663,0.00429387109100253,2.33465864453104e-5,PR,2024-03-06,1,1,1,1,1,1,1,1
1664,6.6339895231192e-4,2.05636906690884e-5,PR,2024-03-07,1,1,1,1,1,1,1,1
1665,0.00183176743949292,1.81192855982136e-5,PR,2024-03-08,1,1,1,1,1,1,1,1
1666,1.39232782946706,0.3313400078868445,PR,2024-03-09,1,0,0,1,1,0,0,1
1667,NA,NA,PR,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA
1668,1.17034582687014,0.0354903869933,PR,2024-03-11,1,0,1,0,1,0,1,0
1669,2.2037540850613e-4,1.096531770177355e-5,PR,2024-03-12,1,1,1,1,1,1,1,1
1670,6.9421715363911e-4,9.68154184048435e-6,PR,2024-03-13,1,1,1,1,1,1,1,1
1671,9.10046425669844e-5,8.55180993031045e-6,PR,2024-03-14,1,1,1,1,1,1,1,1
1672,1.5294719669716e-4,7.5572883945247e-6,PR,2024-03-15,1,1,1,1,1,1,1,1
1673,1.35340237837284e-5,6.6814773810868e-6,PR,2024-03-16,1,1,1,1,1,1,1,1
1674,NA,NA,PR,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA
1675,3.651640847989e-4,5.2299426253028e-6,PR,2024-03-18,1,1,1,1,1,1,1,1
1676,1.066034181371e-4,4.63044106741524e-6,PR,2024-03-19,1,1,1,1,1,1,1,1
1677,1.3699486762852e-4,4.10167626879967e-6,PR,2024-03-20,1,1,1,1,1,1,1,1
1678,7.91818172026851e-5,3.635108334030065e-6,PR,2024-03-21,1,1,1,1,1,1,1,1
1679,4.82529666479947e-5,3.223246420341665e-6,PR,2024-03-22,1,1,1,1,1,1,1,1
1680,4.08707720005695e-6,2.859518262747435e-6,PR,2024-03-23,1,1,1,1,1,1,1,1
1681,0.0222186590328418,5.3108027915252e-4,RI,2024-02-11,1,1,1,1,1,1,1,1
1682,0.0643627386772994,4.65494743656585e-4,RI,2024-02-12,1,1,1,1,1,1,1,1
1683,5.3820725662e-4,4.0801470849131e-4,RI,2024-02-13,1,1,1,1,1,1,1,1
1684,0.0122882797551102,3.57644872432915e-4,RI,2024-02-14,1,1,1,1,1,1,1,1
1685,0.0193059572782062,3.1351025343843e-4,RI,2024-02-15,1,1,1,1,1,1,1,1
1686,1.20227894505996,0.1937969265096175,RI,2024-02-16,1,0,1,0,1,1,1,1
1687,0.00147350675963411,2.40965144533435e-4,RI,2024-02-17,1,1,1,1,1,1,1,1
1688,9.6036084969097e-4,2.112868547379e-4,RI,2024-02-18,1,1,1,1,1,1,1,1
1689,3.3687981335203e-4,1.8528717798681e-4,RI,2024-02-19,1,1,1,1,1,1,1,1
1690,0.00421521307220005,1.62510003519615e-4,RI,2024-02-20,1,1,1,1,1,1,1,1
1691,0.0124631206237755,1.4255540542406e-4,RI,2024-02-21,1,1,1,1,1,1,1,1
1692,1.26896497167935,0.195784270056806,RI,2024-02-22,1,0,1,0,1,0,1,0
1693,0.00560888845979983,1.09755072160705e-4,RI,2024-02-23,1,1,1,1,1,1,1,1
1694,1.7249162817051e-4,9.633300086748e-5,RI,2024-02-24,1,1,1,1,1,1,1,1
1695,NA,NA,RI,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
1696,4.0521874735e-4,7.426222194733e-5,RI,2024-02-26,1,1,1,1,1,1,1,1
1697,0.0017520637890292,6.5226279924735e-5,RI,2024-02-27,1,1,1,1,1,1,1,1
1698,0.00144995914194604,5.730477005222e-5,RI,2024-02-28,1,1,1,1,1,1,1,1
1699,0.00188203089350301,5.0359137254195e-5,RI,2024-02-29,1,1,1,1,1,1,1,1
1700,4.58912300103712e-5,4.42680985551063e-5,RI,2024-03-01,1,1,1,1,1,1,1,1
1701,2.2724997754566e-4,3.89254967835755e-5,RI,2024-03-02,1,1,1,1,1,1,1,1
1702,3.68402632312768e-5,3.423841823418245e-5,RI,2024-03-03,1,1,1,1,1,1,1,1
1703,NA,NA,RI,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA
1704,0.00140028664542555,2.651569624122625e-5,RI,2024-03-05,1,1,1,1,1,1,1,1
1705,1.2549731131341e-4,2.33465864453104e-5,RI,2024-03-06,1,1,1,1,1,1,1,1
1706,0.00117456448700805,2.05636906690884e-5,RI,2024-03-07,1,1,1,1,1,1,1,1
1707,NA,NA,RI,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA
1708,NA,NA,RI,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA
1709,1.59099025598729e-5,1.408405326096365e-5,RI,2024-03-10,1,1,1,1,1,1,1,1
1710,NA,NA,RI,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA
1711,6.46545986977155e-5,1.096531770177355e-5,RI,2024-03-12,1,1,1,1,1,1,1,1
1712,1.43259833757766e-5,9.68154184048435e-6,RI,2024-03-13,1,1,1,1,1,1,1,1
1713,2.2685035535208e-4,8.55180993031045e-6,RI,2024-03-14,1,1,1,1,1,1,1,1
1714,1.060740723324e-4,7.5572883945247e-6,RI,2024-03-15,1,1,1,1,1,1,1,1
1715,5.61442785316363e-6,6.6814773810868e-6,RI,2024-03-16,1,1,1,1,1,1,1,1
1716,NA,NA,RI,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA
1717,3.03613816497461e-5,5.2299426253028e-6,RI,2024-03-18,1,1,1,1,1,1,1,1
1718,1.0985610932773e-4,4.63044106741524e-6,RI,2024-03-19,1,1,1,1,1,1,1,1
1719,1.39800468090725,0.332103327555573,RI,2024-03-20,1,0,1,0,1,0,1,0
1720,2.7266330918031e-4,3.635108334030065e-6,RI,2024-03-21,1,1,1,1,1,1,1,1
1721,1.72958318481299e-5,3.22324642034166e-6,RI,2024-03-22,1,1,1,1,1,1,1,1
1722,2.08879342792493e-5,2.859518262747435e-6,RI,2024-03-23,1,1,1,1,1,1,1,1
1723,NA,NA,SC,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
1724,0.0299859282342946,4.65494743656585e-4,SC,2024-02-12,1,1,1,1,1,1,1,1
1725,0.0152580738790774,4.0801470849131e-4,SC,2024-02-13,1,1,1,1,1,1,1,1
1726,0.00249936516266597,3.57644872432915e-4,SC,2024-02-14,1,1,1,1,1,1,1,1
1727,0.00655921627999494,3.1351025343843e-4,SC,2024-02-15,1,1,1,1,1,1,1,1
1728,0.00588307204905951,2.74842061182865e-4,SC,2024-02-16,1,1,1,1,1,1,1,1
1729,NA,NA,SC,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
1730,NA,NA,SC,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
1731,0.00658737747006054,1.8528717798681e-4,SC,2024-02-19,1,1,1,1,1,1,1,1
1732,0.00366437864373616,1.62510003519615e-4,SC,2024-02-20,1,1,1,1,1,1,1,1
1733,0.00163557599424586,1.4255540542406e-4,SC,2024-02-21,1,1,1,1,1,0,1,0
1734,8.5740603245262e-4,1.2507282762053e-4,SC,2024-02-22,1,1,1,1,1,1,1,1
1735,1.2797218505341e-4,1.09755072160705e-4,SC,2024-02-23,1,1,1,1,1,1,1,1
1736,NA,NA,SC,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
1737,0.00408816438450091,8.4570869489615e-5,SC,2024-02-25,1,1,1,1,1,1,1,1
1738,0.0140273899208216,7.426222194733e-5,SC,2024-02-26,1,1,1,1,1,1,1,1
1739,0.00137127023848849,6.5226279924735e-5,SC,2024-02-27,1,1,1,1,1,1,1,1
1740,0.0160900464688009,5.730477005222e-5,SC,2024-02-28,1,1,1,1,1,1,1,1
1741,7.5458985607431e-4,5.0359137254195e-5,SC,2024-02-29,1,1,1,1,1,1,1,1
1742,2.2423855513036e-4,4.42680985551063e-5,SC,2024-03-01,1,1,1,1,1,1,1,1
1743,NA,NA,SC,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
1744,6.46578439486827e-5,3.423841823418245e-5,SC,2024-03-03,1,1,1,1,1,1,1,1
1745,0.00192122453796841,3.012554248224215e-5,SC,2024-03-04,1,1,1,1,1,1,1,1
1746,1.9147037429122e-4,2.651569624122625e-5,SC,2024-03-05,1,1,1,1,1,1,1,1
1747,1.3564551941895,0.165496932151408,SC,2024-03-06,1,0,0,1,1,0,0,1
1748,1.39060679138333,0.4957237128388985,SC,2024-03-07,1,0,1,0,1,0,1,0
1749,9.43421865684593e-5,1.81192855982136e-5,SC,2024-03-08,1,1,1,1,1,1,1,1
1750,NA,NA,SC,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA
1751,NA,NA,SC,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA
1752,1.5764238572376e-4,1.24246383517707e-5,SC,2024-03-11,1,1,1,1,1,1,1,1
1753,9.91363707846405e-6,1.096531770177355e-5,SC,2024-03-12,1,1,1,1,1,1,1,1
1754,2.4843489685234e-4,9.68154184048435e-6,SC,2024-03-13,1,1,1,1,1,1,1,1
1755,3.03631651270642e-5,8.55180993031045e-6,SC,2024-03-14,1,1,1,1,1,1,1,1
1756,4.54103973933605e-5,7.5572883945247e-6,SC,2024-03-15,1,1,1,1,1,1,1,1
1757,NA,NA,SC,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA
1758,NA,NA,SC,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA
1759,NA,NA,SC,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA
1760,NA,NA,SC,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA
1761,NA,NA,SC,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA
1762,NA,NA,SC,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA
1763,NA,NA,SC,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA
1764,NA,NA,SC,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA
1765,NA,NA,SD,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
1766,NA,NA,SD,2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA
1767,NA,NA,SD,2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA
1768,NA,NA,SD,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
1769,NA,NA,SD,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA
1770,0.00162204878620213,2.74842061182865e-4,SD,2024-02-16,1,1,1,1,1,1,1,1
1771,NA,NA,SD,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
1772,3.5940823544168e-4,2.112868547379e-4,SD,2024-02-18,1,1,1,1,1,1,1,1
1773,2.3262398912548e-4,1.8528717798681e-4,SD,2024-02-19,1,1,1,1,1,1,1,1
1774,2.2538321562906e-4,1.62510003519615e-4,SD,2024-02-20,1,1,1,1,1,1,1,1
1775,NA,NA,SD,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA
1776,NA,NA,SD,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
1777,1.3024906887729e-4,1.09755072160705e-4,SD,2024-02-23,1,1,1,1,1,1,1,1
1778,NA,NA,SD,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
1779,1.267842456494e-4,8.4570869489615e-5,SD,2024-02-25,1,1,1,1,1,1,1,1
1780,6.6021088723151e-4,7.426222194733e-5,SD,2024-02-26,1,1,1,1,1,1,1,1
1781,1.38040350619023,0.4943579971028225,SD,2024-02-27,1,0,0,1,1,1,0,0
1782,1.39238253145853,0.98549211354636,SD,2024-02-28,1,0,1,0,1,0,1,0
1783,9.05379520971857e-5,5.0359137254195e-5,SD,2024-02-29,1,1,1,1,1,1,1,1
1784,NA,NA,SD,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA
1785,NA,NA,SD,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
1786,1.39842799745288,0.98885442243333,SD,2024-03-03,1,0,1,0,1,0,1,0
1787,5.4574501257447e-5,3.012554248224215e-5,SD,2024-03-04,1,1,1,1,1,1,1,1
1788,1.40265936685793,0.99244295764873,SD,2024-03-05,1,0,0,1,1,0,0,1
1789,1.38347364940505,0.4954350783568325,SD,2024-03-06,1,0,1,0,1,0,1,0
1790,NA,NA,SD,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA
1791,NA,NA,SD,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA
1792,NA,NA,SD,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA
1793,1.71261262206417e-5,1.408405326096365e-5,SD,2024-03-10,1,1,1,1,1,1,1,1
1794,2.41932877009721,0.66267992020153,SD,2024-03-11,1,0,0,0,1,0,0,0
1795,1.40743666512453,0.994926143734415,SD,2024-03-12,1,0,0,1,1,0,0,1
1796,NA,NA,SD,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA
1797,NA,NA,SD,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA
1798,NA,NA,SD,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA
1799,NA,NA,SD,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA
1800,NA,NA,SD,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA
1801,NA,NA,SD,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA
1802,NA,NA,SD,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA
1803,NA,NA,SD,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA
1804,NA,NA,SD,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA
1805,NA,NA,SD,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA
1806,NA,NA,SD,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA
1807,0.0164083692963038,5.3108027915252e-4,TN,2024-02-11,1,1,1,1,1,1,1,1
1808,0.726634887751118,0.060321521164505,TN,2024-02-12,1,1,1,1,1,1,1,1
1809,0.0329960682541473,4.0801470849131e-4,TN,2024-02-13,1,1,1,1,1,0,1,0
1810,2.28402625019572,0.175445451341501,TN,2024-02-14,1,0,1,0,1,0,1,0
1811,0.0206316053058547,3.1351025343843e-4,TN,2024-02-15,1,1,1,1,1,1,1,1
1812,1.19795744701677,0.1225190125202845,TN,2024-02-16,1,0,0,1,1,0,0,1
1813,2.74190132760752,0.96994343503082,TN,2024-02-17,1,0,1,0,1,0,1,0
1814,0.0105302267975969,2.112868547379e-4,TN,2024-02-18,1,1,1,1,1,1,1,1
