"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23G_50_CI","X23H_50_CI","X24A_50_CI","other_50_CI","X23F_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23G_95_CI","X23H_95_CI","X24A_95_CI","other_95_CI","X23F_95_CI"
"1626",3.85183533776289,0.761817876593939,"PA",2023-11-27,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
"1627",8.61724030236937,0.948746779179459,"PA",2023-11-28,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0
"1628",5.98321729725334,0.856010389515852,"PA",2023-11-29,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
"1629",2.28413207590303,0.955097827630371,"PA",2023-11-30,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0
"1630",2.20269016073599,0.971228648202536,"PA",2023-12-01,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,0
"1631",0.626035885494698,0.871693893777562,"PA",2023-12-02,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
"1632",2.15449408392106,0.698998260050582,"PA",2023-12-03,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0
"1633",8.83030355854112,1.09481266449817,"PA",2023-12-04,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1
"1634",8.499640727938,1.07279855056291,"PA",2023-12-05,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0
"1635",7.60249038578191,0.88246111094346,"PA",2023-12-06,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0
"1636",5.02607483452777,1.04646599005208,"PA",2023-12-07,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
"1637",5.07331069585778,0.961579164207071,"PA",2023-12-08,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0
"1638",0.811269181868476,0.56832225587083,"PA",2023-12-09,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"1639",NA,NA,"PR",2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1640",NA,NA,"PR",2023-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1641",NA,NA,"PR",2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1642",NA,NA,"PR",2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1643",NA,NA,"PR",2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1644",NA,NA,"PR",2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1645",NA,NA,"PR",2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1646",NA,NA,"PR",2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1647",NA,NA,"PR",2023-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1648",NA,NA,"PR",2023-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1649",NA,NA,"PR",2023-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1650",NA,NA,"PR",2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1651",NA,NA,"PR",2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1652",NA,NA,"PR",2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1653",NA,NA,"PR",2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1654",NA,NA,"PR",2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1655",NA,NA,"PR",2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1656",NA,NA,"PR",2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1657",NA,NA,"PR",2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1658",NA,NA,"PR",2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1659",NA,NA,"PR",2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1660",NA,NA,"PR",2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1661",NA,NA,"PR",2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1662",NA,NA,"PR",2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1663",NA,NA,"PR",2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1664",NA,NA,"PR",2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1665",NA,NA,"PR",2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1666",NA,NA,"PR",2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1667",NA,NA,"PR",2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1668",NA,NA,"PR",2023-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1669",NA,NA,"PR",2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1670",NA,NA,"PR",2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1671",NA,NA,"PR",2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1672",NA,NA,"PR",2023-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1673",NA,NA,"PR",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1674",NA,NA,"PR",2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1675",NA,NA,"PR",2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1676",NA,NA,"PR",2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1677",NA,NA,"PR",2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1678",NA,NA,"PR",2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1679",NA,NA,"PR",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1680",NA,NA,"PR",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1681",NA,NA,"RI",2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1682",NA,NA,"RI",2023-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1683",NA,NA,"RI",2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1684",NA,NA,"RI",2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1685",NA,NA,"RI",2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1686",NA,NA,"RI",2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1687",NA,NA,"RI",2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1688",NA,NA,"RI",2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1689",0.230895904640809,0.318077979596829,"RI",2023-11-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1690",NA,NA,"RI",2023-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1691",NA,NA,"RI",2023-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1692",NA,NA,"RI",2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1693",NA,NA,"RI",2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1694",NA,NA,"RI",2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1695",NA,NA,"RI",2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1696",NA,NA,"RI",2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1697",NA,NA,"RI",2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1698",NA,NA,"RI",2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1699",NA,NA,"RI",2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1700",NA,NA,"RI",2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1701",NA,NA,"RI",2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1702",NA,NA,"RI",2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1703",NA,NA,"RI",2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1704",NA,NA,"RI",2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1705",NA,NA,"RI",2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1706",NA,NA,"RI",2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1707",0.439581486449809,0.616896561958371,"RI",2023-11-24,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"1708",NA,NA,"RI",2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1709",NA,NA,"RI",2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1710",NA,NA,"RI",2023-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1711",NA,NA,"RI",2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1712",NA,NA,"RI",2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1713",0.726733315689699,0.761075227504126,"RI",2023-11-30,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1
"1714",1.27130138493431,0.819423062252874,"RI",2023-12-01,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
"1715",0.618087581009034,0.871693893777562,"RI",2023-12-02,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
"1716",0.930883181178111,1.30171841505348,"RI",2023-12-03,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"1717",0.154101336325958,0.215252689049679,"RI",2023-12-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1718",1.2883699487177,1.20664705589508,"RI",2023-12-05,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0
"1719",0.778685970162394,1.09175122310541,"RI",2023-12-06,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
"1720",NA,NA,"RI",2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1721",NA,NA,"RI",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1722",NA,NA,"RI",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1723",NA,NA,"SC",2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1724",0.962091045138119,0.982360773397522,"SC",2023-10-30,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1725",NA,NA,"SC",2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1726",0.574365711842751,0.675253605745773,"SC",2023-11-01,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1727",0.506077320894317,0.641329869732741,"SC",2023-11-02,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"1728",1.13226345082284,0.932875218542989,"SC",2023-11-03,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
"1729",1.44783667786595,0.97072030258416,"SC",2023-11-04,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"1730",1.43836845866522,0.975500073657304,"SC",2023-11-05,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
"1731",2.41263585334661,1.02662233358351,"SC",2023-11-06,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1
"1732",2.24603082175006,0.984679915906429,"SC",2023-11-07,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0
"1733",0.883093913624559,0.628326792621133,"SC",2023-11-08,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
"1734",0.74138216016026,0.788086169591738,"SC",2023-11-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1735",0.548075586498748,0.6605761592657,"SC",2023-11-10,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
"1736",NA,NA,"SC",2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1737",NA,NA,"SC",2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1738",1.95895030870586,0.336961533439921,"SC",2023-11-13,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0
"1739",1.49405809968518,1.01449601939101,"SC",2023-11-14,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"1740",1.88158955310557,1.14293156749451,"SC",2023-11-15,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0
"1741",1.03701297413491,0.760197149748424,"SC",2023-11-16,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1
"1742",0.982942460855737,0.745261019529021,"SC",2023-11-17,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"1743",NA,NA,"SC",2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1744",0.289912606437549,0.404006680120611,"SC",2023-11-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1745",3.98894183628297,0.982101188664697,"SC",2023-11-20,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0
"1746",NA,NA,"SC",2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1747",NA,NA,"SC",2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1748",NA,NA,"SC",2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1749",0.90348024571572,0.524410101183028,"SC",2023-11-24,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0
"1750",NA,NA,"SC",2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1751",0.887688898795949,1.25552490578549,"SC",2023-11-26,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
"1752",1.14535791942951,0.94548941886228,"SC",2023-11-27,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0
"1753",1.84331443235727,0.798204517209271,"SC",2023-11-28,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0
"1754",NA,NA,"SC",2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1755",1.53347868860418,0.867057627558793,"SC",2023-11-30,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0
"1756",0.583845072451875,0.819423062252874,"SC",2023-12-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"1757",NA,NA,"SC",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1758",NA,NA,"SC",2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1759",2.05153451337807,1.21593730182915,"SC",2023-12-04,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0
"1760",1.06582321706792,0.885758328680223,"SC",2023-12-05,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0
"1761",1.46517693715181,0.626873776955479,"SC",2023-12-06,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
"1762",1.3134554102459,0.847197544838814,"SC",2023-12-07,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1
"1763",1.88181262395619,1.00813709071472,"SC",2023-12-08,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0
"1764",NA,NA,"SC",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1765",NA,NA,"SD",2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1766",NA,NA,"SD",2023-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1767",NA,NA,"SD",2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1768",0.771214806019042,0.775119753639762,"SD",2023-11-01,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
"1769",0.606527812910303,0.321871016699457,"SD",2023-11-02,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
"1770",0.690531575840565,0.965814980747607,"SD",2023-11-03,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1771",NA,NA,"SD",2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1772",0.726064921988898,1.03928564818686,"SD",2023-11-05,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"1773",0.771959889720674,0.775922589263228,"SD",2023-11-06,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"1774",0.691334028928305,0.984679915906429,"SD",2023-11-07,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"1775",0.789836549126307,1.12644818333145,"SD",2023-11-08,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
"1776",0.230465799878108,0.321046203204847,"SD",2023-11-09,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1777",0.231046320401273,0.323535339558479,"SD",2023-11-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"1778",0.233610770428902,0.32693721664878,"SD",2023-11-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1779",0.554499070011776,0.668660217917194,"SD",2023-11-12,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"1780",0.706407537347676,1.01016338218645,"SD",2023-11-13,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1781",0.241831721159635,0.343860847690782,"SD",2023-11-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"1782",0.251426806638524,0.352227069629058,"SD",2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"1783",0.264230375007072,0.362234221133875,"SD",2023-11-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1784",1.26892415804963,0.810826693727905,"SD",2023-11-17,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"1785",NA,NA,"SD",2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1786",NA,NA,"SD",2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1787",NA,NA,"SD",2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1788",0.31406562046567,0.443639652266605,"SD",2023-11-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"1789",0.836317475469108,0.467566265054222,"SD",2023-11-22,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
"1790",NA,NA,"SD",2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1791",0.901285384882759,0.524410101183028,"SD",2023-11-24,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
"1792",NA,NA,"SD",2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1793",NA,NA,"SD",2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1794",1.2554509734182,0.811015314939998,"SD",2023-11-27,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0
"1795",1.34254634578331,1.04071865140935,"SD",2023-11-28,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0
"1796",1.15086940578876,0.721122258998835,"SD",2023-11-29,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0
"1797",0.932331816680178,1.31754639256575,"SD",2023-11-30,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
"1798",2.24486786548875,0.948392020872646,"SD",2023-12-01,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0
"1799",NA,NA,"SD",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1800",NA,NA,"SD",2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1801",1.6431159545307,1.20109047677715,"SD",2023-12-04,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0
"1802",0.735506338999721,1.03600649643581,"SD",2023-12-05,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
"1803",NA,NA,"SD",2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1804",NA,NA,"SD",2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
