...1,es_score,brier_score,location,target_date,X23E_50_CI,X23F_50_CI,X24B_50_CI,recombinant_50_CI,other_50_CI,X24A_50_CI,X23E_95_CI,X23F_95_CI,X24B_95_CI,recombinant_95_CI,other_95_CI,X24A_95_CI
1264,NA,NA,NH,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1265,NA,NA,NH,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1266,NA,NA,NH,2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1267,NA,NA,NH,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1268,NA,NA,NH,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1269,NA,NA,NH,2024-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1270,NA,NA,NH,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1271,NA,NA,NH,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1272,NA,NA,NH,2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1273,NA,NA,NH,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1274,NA,NA,NH,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1275,NA,NA,NH,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1276,NA,NA,NH,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1277,NA,NA,NH,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1278,NA,NA,NH,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1279,NA,NA,NH,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280,NA,NA,NH,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1281,NA,NA,NH,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1282,NA,NA,NH,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1283,NA,NA,NH,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1284,NA,NA,NH,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1285,NA,NA,NH,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1286,NA,NA,NH,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1287,NA,NA,NH,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1288,NA,NA,NH,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1289,NA,NA,NH,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1290,NA,NA,NH,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1291,0.00110739993235932,5.95877534223575e-4,NH,2024-03-19,1,1,1,1,1,1,1,1,1,1,1,1
1292,0.0010204823666225,6.506256130537e-4,NH,2024-03-20,1,1,1,1,1,1,1,1,1,1,1,1
1293,NA,NA,NH,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1294,NA,NA,NH,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1295,NA,NA,NH,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1296,NA,NA,NH,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1297,NA,NA,NH,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1298,NA,NA,NH,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1299,NA,NA,NH,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1300,NA,NA,NH,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1301,NA,NA,NH,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1302,NA,NA,NH,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1303,1.11273067672848,0.108312657211933,NJ,2024-02-18,1,1,1,0,1,0,1,1,1,0,1,0
1304,1.01034396796642,0.0751164998120575,NJ,2024-02-19,1,1,0,1,1,1,1,1,0,1,1,0
1305,0.0713052294295707,2.93987091490445e-4,NJ,2024-02-20,1,1,1,1,1,1,1,1,1,1,1,1
1306,0.138784883223955,2.76186820862695e-4,NJ,2024-02-21,1,1,1,1,1,1,1,1,1,1,1,1
1307,0.802235824463261,0.03278119980764565,NJ,2024-02-22,1,1,1,1,0,1,1,1,0,1,0,0
1308,0.103345052624558,2.48445286256855e-4,NJ,2024-02-23,1,1,1,1,1,1,1,1,1,1,1,1
1309,0.00846137666503993,2.38062182972435e-4,NJ,2024-02-24,1,1,1,1,1,1,1,1,1,1,1,1
1310,0.00481496328897545,2.2976754164965e-4,NJ,2024-02-25,1,1,1,1,1,1,1,1,1,1,1,1
1311,0.0995960929043811,2.23422649482945e-4,NJ,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
1312,0.159029149611689,2.1891673181213e-4,NJ,2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
1313,1.04600117217421,0.0654136344670565,NJ,2024-02-28,1,0,1,1,1,0,1,0,0,1,1,1
1314,0.040318998306014,2.1510630315905e-4,NJ,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
1315,0.0108099004378207,2.1570305719643e-4,NJ,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
1316,0.00337530404158629,2.17938920725725e-4,NJ,2024-03-02,1,1,1,1,1,1,1,1,1,1,1,1
1317,2.6457107381413e-4,2.2181870211916e-4,NJ,2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1318,0.105136660180187,2.2736777741726e-4,NJ,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1319,0.0253345328251456,2.3463190663892e-4,NJ,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
1320,0.833537894254967,0.0573054767803155,NJ,2024-03-06,1,1,0,1,1,1,1,1,0,1,1,0
1321,0.848091771791721,0.0608294705647475,NJ,2024-03-07,1,1,0,1,1,1,1,1,0,1,1,0
1322,0.0192474824496688,2.6748133427562e-4,NJ,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1323,0.0158803813198486,2.82478891743525e-4,NJ,2024-03-09,1,1,1,1,1,1,1,1,1,1,1,1
1324,0.00422706077761412,2.9973749191827e-4,NJ,2024-03-10,1,1,1,1,1,1,1,1,0,1,1,0
1325,1.2889892833995,0.244721028135694,NJ,2024-03-11,1,1,1,0,1,0,1,1,1,0,1,0
1326,5.7200696090176e-4,3.4177764789877e-4,NJ,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
1327,2.09291282158723,0.2773432747379865,NJ,2024-03-13,1,1,0,0,1,0,1,1,0,0,1,0
1328,0.00236035634848175,3.95354594115795e-4,NJ,2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
1329,0.00253410573924402,4.27147575112595e-4,NJ,2024-03-15,1,1,1,1,1,1,1,0,1,1,1,0
1330,0.00290477892444874,4.6270602819175e-4,NJ,2024-03-16,1,1,1,1,1,1,1,1,1,1,1,1
1331,9.8402394098824e-4,5.02399013912705e-4,NJ,2024-03-17,1,1,1,1,1,1,1,1,1,1,1,1
1332,9.4353500657162e-4,5.46637379719575e-4,NJ,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
1333,1.26931354858488,0.4762855155657165,NJ,2024-03-19,1,1,0,1,1,0,1,1,0,1,1,0
1334,0.0107413849622147,6.506256130537e-4,NJ,2024-03-20,1,1,1,1,1,1,1,1,1,1,1,1
1335,0.0660478992519912,7.11442061827025e-4,NJ,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
1336,0.970140745651897,0.1581639951426735,NJ,2024-03-22,1,1,0,1,1,0,1,1,0,1,1,0
1337,1.32208789228442,0.4848675081837405,NJ,2024-03-23,1,1,1,0,1,0,1,1,1,0,1,0
1338,0.0519342167721672,9.3682965007687e-4,NJ,2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
1339,1.02935240827988,0.0700542884712245,NJ,2024-03-25,1,1,1,1,0,1,1,1,1,1,0,0
1340,0.572473111999714,0.0788658440425125,NJ,2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
1341,0.518840498936959,0.0727464256913795,NJ,2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
1342,0.282371025371254,0.001368105425839755,NJ,2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
1343,1.6829634789467,0.2106575860561375,NJ,2024-03-29,1,1,1,1,0,0,1,1,0,1,0,0
1344,1.05501021687234,0.3078551850898065,NJ,2024-03-30,1,1,0,1,1,0,1,1,0,1,1,0
1345,1.19260931220769,0.1622995598987455,NM,2024-02-18,1,1,1,0,1,0,1,1,1,0,1,0
1346,1.17275371894708,0.1392804388324025,NM,2024-02-19,1,1,1,0,1,0,1,1,1,0,1,0
1347,0.00627393248461522,2.93987091490445e-4,NM,2024-02-20,1,1,1,1,1,1,1,1,1,1,1,1
1348,0.0178531809132103,2.76186820862695e-4,NM,2024-02-21,1,1,1,1,1,1,1,1,1,1,1,1
1349,1.17449933593551,0.12216754030241,NM,2024-02-22,1,1,1,0,1,0,1,1,1,0,1,0
1350,0.00138918855973071,2.48445286256855e-4,NM,2024-02-23,1,1,1,1,1,1,1,1,1,1,1,1
1351,0.00809133717884883,2.38062182972435e-4,NM,2024-02-24,1,1,1,1,1,1,1,1,1,1,1,1
1352,0.00557672281882858,2.2976754164965e-4,NM,2024-02-25,1,1,1,1,1,1,1,1,1,1,1,1
1353,0.007676285943164,2.23422649482945e-4,NM,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
1354,0.013529946945161,2.1891673181213e-4,NM,2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
1355,2.45361968162125,0.1780274455870375,NM,2024-02-28,1,0,1,1,1,0,1,0,1,1,1,0
1356,0.00143621165043827,2.1510630315905e-4,NM,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
1357,1.32238536136171,0.3264651664068415,NM,2024-03-01,1,1,1,0,1,0,1,1,1,0,1,0
1358,2.62136029241857,0.326534925102925,NM,2024-03-02,1,0,1,1,1,0,1,0,1,1,1,0
1359,0.00486791810927856,2.2181870211916e-4,NM,2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1360,0.00823028448462393,2.2736777741726e-4,NM,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1361,0.00310974310442554,2.3463190663892e-4,NM,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
1362,1.23101733360986,0.1400875877258475,NM,2024-03-06,1,1,1,0,1,0,1,1,0,0,1,1
1363,0.00860297670473463,2.5459099443805e-4,NM,2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
1364,0.0036666166768709,2.6748133427562e-4,NM,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1365,0.00192781934544898,2.82478891743525e-4,NM,2024-03-09,1,1,1,1,1,1,1,1,1,1,1,1
1366,0.00195375826644283,2.9973749191827e-4,NM,2024-03-10,1,1,1,1,1,1,1,1,1,1,1,1
1367,0.0223285602959412,3.19435548264525e-4,NM,2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
1368,2.63658816804094,0.39120925921793,NM,2024-03-12,1,1,1,0,1,0,1,1,0,0,1,0
1369,1.26962243375585,0.195933179513318,NM,2024-03-13,1,1,1,1,0,0,1,1,1,1,0,0
1370,0.010561066424546,3.95354594115795e-4,NM,2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
1371,0.0163795432870383,4.27147575112595e-4,NM,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
1372,7.2737246320936e-4,4.6270602819175e-4,NM,2024-03-16,1,1,1,1,1,1,1,1,1,1,1,1
1373,0.0277020790522318,5.02399013912705e-4,NM,2024-03-17,1,1,1,1,1,1,1,1,1,1,1,1
1374,1.27155105479312,0.24412645637747,NM,2024-03-18,1,1,1,1,0,0,1,1,1,1,0,0
1375,0.00893929265428127,5.95877534223575e-4,NM,2024-03-19,1,1,1,1,1,1,1,1,1,1,1,1
1376,1.19647483691281,0.162545409555398,NM,2024-03-20,1,1,1,0,1,0,1,1,1,0,1,0
1377,0.0112896688067139,7.11442061827025e-4,NM,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
1378,1.1659839029565,0.315549043621861,NM,2024-03-22,1,1,0,1,1,0,1,1,0,1,1,0
1379,0.01236390669673,8.5382403878655e-4,NM,2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
1380,1.21183376230176,0.1944839520374555,NM,2024-03-24,1,1,1,1,0,0,1,1,1,1,0,0
1381,0.0143453148560853,0.00102879633958915,NM,2024-03-25,1,1,1,1,1,1,1,1,1,1,1,1
1382,NA,NA,NM,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1383,NA,NA,NM,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1384,0.00304802621064389,0.001368105425839755,NM,2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
1385,NA,NA,NM,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1386,NA,NA,NM,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1387,0.00446515011238097,3.3885183830735e-4,NV,2024-02-18,1,1,1,1,1,1,1,1,1,1,1,1
1388,5.085229143678e-4,3.1476692725001e-4,NV,2024-02-19,1,1,1,1,1,1,1,1,1,1,1,1
1389,4.4436004483279e-4,2.93987091490445e-4,NV,2024-02-20,1,1,1,1,1,1,1,1,1,1,1,1
1390,0.00154660206469003,2.76186820862695e-4,NV,2024-02-21,1,1,1,1,1,1,1,0,1,1,1,0
1391,NA,NA,NV,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1392,0.00163812836380437,2.48445286256855e-4,NV,2024-02-23,1,1,1,1,1,1,1,1,1,1,1,1
1393,3.59705220651e-4,2.38062182972435e-4,NV,2024-02-24,1,1,1,1,1,1,1,1,1,1,1,1
1394,3.0436704371534e-4,2.2976754164965e-4,NV,2024-02-25,1,1,1,1,1,1,1,1,1,1,1,1
1395,NA,NA,NV,2024-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1396,NA,NA,NV,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1397,3.8781978631146e-4,2.1616487127794e-4,NV,2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
1398,1.38131588606997,0.978752940943195,NV,2024-02-29,1,1,1,0,1,0,1,1,1,0,1,0
1399,0.00144140331098404,2.1570305719643e-4,NV,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
1400,NA,NA,NV,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1401,NA,NA,NV,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1402,3.5534944270593e-4,2.2736777741726e-4,NV,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1403,NA,NA,NV,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1404,0.00144116086371359,2.4367730962635e-4,NV,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
1405,NA,NA,NV,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1406,4.9066139677347e-4,2.6748133427562e-4,NV,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1407,NA,NA,NV,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1408,NA,NA,NV,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1409,NA,NA,NV,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1410,NA,NA,NV,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1411,NA,NA,NV,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1412,NA,NA,NV,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1413,NA,NA,NV,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1414,NA,NA,NV,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1415,NA,NA,NV,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1416,NA,NA,NV,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1417,NA,NA,NV,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1418,NA,NA,NV,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1419,NA,NA,NV,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1420,0.00487944082167487,7.78946663485625e-4,NV,2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
1421,NA,NA,NV,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1422,NA,NA,NV,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1423,NA,NA,NV,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1424,NA,NA,NV,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1425,NA,NA,NV,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1426,NA,NA,NV,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1427,NA,NA,NV,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1428,NA,NA,NV,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1429,1.47511864672663,0.069739977079953,NY,2024-02-18,1,1,1,0,0,0,1,1,1,0,0,0
1430,2.55699188208067,0.04895275209405345,NY,2024-02-19,1,1,1,0,1,0,1,0,0,0,1,0
1431,1.0977728286325,0.0370374409622823,NY,2024-02-20,1,1,1,0,0,1,1,1,1,0,0,1
1432,1.57457402708431,0.0331110485587067,NY,2024-02-21,1,1,1,0,1,1,1,1,0,0,1,0
1433,1.899827471172,0.0439045488493979,NY,2024-02-22,1,1,1,0,1,0,1,1,0,0,0,0
1434,0.694704490783782,0.02461697553205195,NY,2024-02-23,1,0,1,1,1,1,1,0,0,0,1,0
1435,0.876996362205027,0.03929933306722325,NY,2024-02-24,1,1,1,0,1,1,1,1,1,0,1,0
1436,0.169092958322502,2.2976754164965e-4,NY,2024-02-25,1,1,1,1,1,1,1,1,0,0,1,0
1437,3.35151794170541,0.0633022599679985,NY,2024-02-26,1,1,1,0,0,0,1,0,1,0,0,0
1438,1.05340849595355,0.0281533851682872,NY,2024-02-27,1,0,1,0,1,1,1,0,1,0,1,0
1439,2.37282973251736,0.069873880106708,NY,2024-02-28,1,1,0,0,1,0,1,1,0,0,1,0
1440,0.0985549499434334,2.1510630315905e-4,NY,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
1441,0.78915041437269,0.0444452845287697,NY,2024-03-01,1,1,0,1,1,1,1,1,0,0,1,1
1442,0.0193888537121787,2.17938920725725e-4,NY,2024-03-02,1,1,1,1,1,1,1,1,1,1,1,1
1443,0.0333437925346368,2.2181870211916e-4,NY,2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1444,2.37467309939662,0.0771225990518835,NY,2024-03-04,1,1,0,0,1,0,1,1,0,0,0,0
1445,0.896812025878269,0.03520978626635195,NY,2024-03-05,1,0,1,1,1,1,1,0,1,1,1,0
1446,0.215420186273648,2.4367730962635e-4,NY,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
1447,0.85745869371504,0.02744247802035795,NY,2024-03-07,1,1,1,0,1,1,1,1,1,1,1,1
1448,0.0921964718787314,2.6748133427562e-4,NY,2024-03-08,1,1,1,1,1,1,1,1,0,1,1,0
1449,0.096824366837398,2.82478891743525e-4,NY,2024-03-09,1,1,1,1,1,1,1,0,1,1,1,0
1450,0.00752141125905466,2.9973749191827e-4,NY,2024-03-10,1,1,1,1,1,1,1,1,1,1,1,1
1451,0.022644838505782,3.19435548264525e-4,NY,2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
1452,0.0238298863134837,3.4177764789877e-4,NY,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
1453,1.82183194300282,0.0980920526733,NY,2024-03-13,1,1,1,0,0,0,1,1,1,0,0,0
1454,0.0757963646765965,3.95354594115795e-4,NY,2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
1455,0.0108852436985912,4.27147575112595e-4,NY,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
1456,0.0101792580821181,4.6270602819175e-4,NY,2024-03-16,1,1,1,1,1,1,1,1,1,1,1,1
1457,0.0274760716243254,5.02399013912705e-4,NY,2024-03-17,1,1,1,1,1,1,1,1,1,1,1,1
1458,0.800246270636938,0.0872258498879155,NY,2024-03-18,1,1,0,1,1,1,1,1,0,1,1,0
1459,1.04227083338029,0.0700481339096995,NY,2024-03-19,1,1,1,0,1,1,1,1,1,0,1,0
1460,0.491590327612173,0.0481085548083038,NY,2024-03-20,1,1,1,1,1,1,1,1,0,1,1,0
1461,0.54734049987442,0.0598866970367675,NY,2024-03-21,1,1,1,1,1,1,1,1,0,1,1,0
1462,0.352930946350943,0.0370985732356059,NY,2024-03-22,1,1,1,1,1,1,1,1,0,1,1,0
1463,0.0838053176894162,8.5382403878655e-4,NY,2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
1464,0.119731954387168,9.3682965007687e-4,NY,2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
1465,1.81422366087057,0.090644036296236,NY,2024-03-25,1,1,1,0,0,0,1,1,0,0,0,0
1466,0.35661874525093,0.0435316610387788,NY,2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
1467,0.997289462886258,0.075606547741042,NY,2024-03-27,1,1,1,1,1,1,1,1,0,1,1,0
1468,0.530426873723725,0.0785413094665085,NY,2024-03-28,1,1,1,1,1,1,1,1,0,1,1,0
1469,0.708455638905213,0.116809949334212,NY,2024-03-29,1,1,1,1,1,1,1,1,1,1,1,1
1470,NA,NA,NY,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1471,NA,NA,OH,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1472,1.2718447921136,0.2434776646565645,OH,2024-02-19,1,1,1,1,0,0,1,1,1,1,0,0
1473,0.00142213778745979,2.93987091490445e-4,OH,2024-02-20,1,1,1,1,1,1,1,1,1,1,1,1
1474,0.0037137125477276498,2.76186820862695e-4,OH,2024-02-21,1,1,1,1,1,1,1,1,1,1,1,1
1475,0.0127530786769,2.6108599405356e-4,OH,2024-02-22,1,1,1,1,1,1,1,1,1,1,1,1
1476,0.907518246883854,0.04460880794919025,OH,2024-02-23,1,1,1,0,1,1,1,1,1,0,1,0
1477,0.00150249470133521,2.38062182972435e-4,OH,2024-02-24,1,1,1,1,1,1,1,1,1,1,1,1
1478,2.8145678392054e-4,2.2976754164965e-4,OH,2024-02-25,1,1,1,1,1,1,1,1,1,1,1,1
1479,0.00515331707069744,2.23422649482945e-4,OH,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
1480,0.00232591012266442,2.1891673181213e-4,OH,2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
1481,0.00483535921286306,2.1616487127794e-4,OH,2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
1482,3.444458561845e-4,2.1510630315905e-4,OH,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
1483,0.00117310746800259,2.1570305719643e-4,OH,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
1484,0.00128294612458325,2.17938920725725e-4,OH,2024-03-02,1,1,1,1,1,1,1,1,1,1,1,1
1485,2.8801873469033e-4,2.2181870211916e-4,OH,2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1486,3.7627980348472e-4,2.2736777741726e-4,OH,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1487,1.33883952382033,0.48564323384133,OH,2024-03-05,1,1,0,1,1,0,1,1,0,1,1,0
1488,0.00650939591852942,2.4367730962635e-4,OH,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
1489,1.38408751837815,0.979018523927555,OH,2024-03-07,1,1,1,0,1,0,1,1,1,0,1,0
1490,0.00922843294997372,2.6748133427562e-4,OH,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1491,NA,NA,OH,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1492,4.2024770310551e-4,2.9973749191827e-4,OH,2024-03-10,1,1,1,1,1,1,1,1,1,1,1,1
1493,1.32083051991377,0.326188225664837,OH,2024-03-11,1,1,1,0,1,0,1,1,1,0,1,0
1494,0.00243264074727666,3.4177764789877e-4,OH,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
1495,0.00594213126457036,3.6699640508012e-4,OH,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
1496,1.18853973308824,0.240557098956683,OH,2024-03-14,1,1,0,1,1,0,1,1,0,1,1,0
1497,0.00292697692770845,4.27147575112595e-4,OH,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
1498,7.0341568539297e-4,4.6270602819175e-4,OH,2024-03-16,1,1,1,1,1,1,1,1,0,1,1,0
1499,9.6213191504494e-4,5.02399013912705e-4,OH,2024-03-17,1,1,1,1,1,1,1,1,1,1,1,1
1500,0.00829397000505142,5.46637379719575e-4,OH,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
1501,0.00114972734432017,5.95877534223575e-4,OH,2024-03-19,1,1,1,1,1,1,1,1,1,1,1,1
1502,0.0042514864152671,6.506256130537e-4,OH,2024-03-20,1,1,1,1,1,1,1,1,1,1,1,1
1503,0.00134276749591109,7.11442061827025e-4,OH,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
1504,0.00156639708680968,7.78946663485625e-4,OH,2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
1505,NA,NA,OH,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1506,NA,NA,OH,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1507,0.00778242127772219,0.00102879633958915,OH,2024-03-25,1,1,1,1,1,1,1,1,1,1,1,1
1508,0.00768491544721039,0.00113064143429812,OH,2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
1509,0.00221470086890221,0.00124337444982048,OH,2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
1510,1.0186264462196,0.232887717547846,OH,2024-03-28,1,1,0,1,1,0,1,1,0,1,1,0
1511,1.24675614416212,0.3214835958938525,OH,2024-03-29,1,1,1,1,0,0,1,1,1,1,0,0
