...1,es_score,brier_score,location,target_date,X22A_50_CI,X22D_50_CI,X22E_50_CI,other_50_CI,X22B_50_CI,X22A_95_CI,X22D_95_CI,X22E_95_CI,other_95_CI,X22B_95_CI
570,0.889544433554278,0.402447632487779,ID,2022-10-18,1,0,1,1,1,1,0,0,1,1
571,0.513312854387636,0.059478270874438,ID,2022-10-19,1,1,1,1,1,1,1,1,1,1
572,0.303621954153272,0.0660321774043345,ID,2022-10-20,1,1,1,1,1,1,1,1,1,1
573,0.336645631851934,0.073381648643615,ID,2022-10-21,1,1,1,1,1,0,1,1,1,0
574,NA,NA,ID,2022-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2022-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,0.703591524417512,0.19535624376694,ID,2022-10-24,1,1,1,1,1,0,1,1,1,0
577,0.934576636618281,0.3088171048594625,ID,2022-10-25,1,0,1,1,1,1,0,0,1,0
578,0.930980773084505,0.124380461428252,ID,2022-10-26,1,1,1,1,0,0,1,0,1,0
579,0.206705767506404,0.137843168476601,ID,2022-10-27,1,1,1,1,1,1,1,1,1,1
580,0.512032863417278,0.3804739471607645,ID,2022-10-28,1,1,1,1,1,1,1,0,1,0
581,1.15385220845847,0.168365887293381,ID,2022-10-29,1,1,0,1,0,1,0,1,1,0
582,0.291633110298655,0.1854563869582225,ID,2022-10-30,1,1,1,1,1,1,1,1,1,1
583,1.28719527847707,0.203760656119816,ID,2022-10-31,1,1,0,1,0,1,1,0,1,0
584,0.377449441882706,0.284297755123079,ID,2022-11-01,1,1,1,1,1,1,1,0,1,0
585,2.71552742909447,0.243889172462859,ID,2022-11-02,1,1,0,1,0,0,1,0,1,0
586,0.503627404851672,0.256997859194296,ID,2022-11-03,1,1,1,1,1,1,1,0,1,0
587,0.46475349785623,0.288326239988947,ID,2022-11-04,1,1,1,1,1,1,1,0,1,0
588,1.76646855078432,0.311949573803802,ID,2022-11-05,1,1,0,1,0,1,1,1,1,1
589,1.14836539710349,0.1228179527352715,IL,2022-09-25,1,1,1,0,1,0,1,1,0,0
590,3.4194488516438,0.1731462378930675,IL,2022-09-26,0,1,1,1,0,0,0,0,1,0
591,1.09522389289497,0.1446751187968605,IL,2022-09-27,1,1,1,1,1,0,1,0,1,0
592,3.18151994032161,0.093234594492484,IL,2022-09-28,0,1,1,1,0,0,0,0,1,0
593,13.7094970412307,0.2523672459490595,IL,2022-09-29,0,1,1,1,0,0,0,1,1,0
594,4.04512169531359,0.1727205589146135,IL,2022-09-30,1,1,0,1,0,1,1,0,1,0
595,1.08904223681638,0.159628323384065,IL,2022-10-01,1,1,1,1,1,1,1,1,1,1
596,3.17680071802053,0.1182976607895485,IL,2022-10-02,0,1,0,1,1,0,0,0,1,0
597,1.42737830782843,0.167363823115369,IL,2022-10-03,1,1,0,1,1,1,0,0,1,0
598,0.784513450600358,0.1534702297285955,IL,2022-10-04,1,1,1,1,1,0,0,0,1,0
599,2.29470961613372,0.1638035989935535,IL,2022-10-05,0,0,1,1,1,0,0,0,1,0
600,11.081468914379,0.25128807626522,IL,2022-10-06,0,1,0,1,0,0,1,0,1,0
601,1.42941473506034,0.1508601590951935,IL,2022-10-07,1,1,1,0,1,0,0,0,0,1
602,2.55756621418506,0.2264042154649795,IL,2022-10-08,0,1,1,1,0,0,0,0,1,0
603,6.32888103617672,0.302117581106573,IL,2022-10-09,1,0,0,1,0,0,0,0,1,0
604,5.4517246901914,0.243325394460546,IL,2022-10-10,0,1,1,0,0,0,0,1,0,0
605,1.13076646375718,0.195678109911183,IL,2022-10-11,1,1,1,1,1,0,0,0,1,0
606,6.51145236434845,0.230969449407472,IL,2022-10-12,0,0,1,1,0,0,0,0,1,0
607,4.39675808790248,0.230351871015809,IL,2022-10-13,0,1,1,1,0,0,0,0,1,0
608,2.80795488341321,0.2137413423192645,IL,2022-10-14,0,0,0,0,1,0,0,0,0,0
609,2.73847846656968,0.189229538812869,IL,2022-10-15,0,1,0,0,1,0,1,0,0,0
610,3.68386825447224,0.3082230490760935,IL,2022-10-16,0,1,0,1,0,0,0,1,1,0
611,4.31299422873764,0.176794077688644,IL,2022-10-17,1,1,0,1,0,0,0,0,1,0
612,2.63678086623847,0.1660645791549225,IL,2022-10-18,1,1,0,1,0,0,1,0,1,0
613,3.16648889583942,0.2721243794921035,IL,2022-10-19,1,1,1,0,0,0,0,0,0,0
614,5.38509036357455,0.2872384706511845,IL,2022-10-20,0,0,1,0,0,0,0,0,0,0
615,2.88132026365595,0.211976746439857,IL,2022-10-21,1,1,0,1,0,0,0,0,1,0
616,3.19287702598568,0.294793696225147,IL,2022-10-22,1,0,1,0,0,0,0,0,0,0
617,1.35059487518177,0.2661690184376105,IL,2022-10-23,1,1,1,0,1,0,0,1,0,0
618,7.94765043686854,0.2943245139015925,IL,2022-10-24,0,0,0,0,1,0,1,0,0,0
619,4.83106634870482,0.309051834848308,IL,2022-10-25,0,1,0,0,1,0,0,0,0,0
620,10.6837659129146,0.2283169276589895,IL,2022-10-26,1,1,0,0,0,0,0,0,0,0
621,5.57688932568508,0.274641957419559,IL,2022-10-27,1,1,0,0,1,0,0,0,0,0
622,14.9932942947652,0.262503078456484,IL,2022-10-28,0,1,0,0,0,0,0,0,0,0
623,9.09546436606239,0.2744301463715705,IL,2022-10-29,1,0,0,0,0,0,0,0,0,0
624,6.3113509746669,0.2932940511887935,IL,2022-10-30,0,1,0,0,0,0,0,0,0,0
625,12.9598546487593,0.2903034401040375,IL,2022-10-31,0,1,0,0,0,0,0,0,0,0
626,11.3791815585591,0.2826203228136275,IL,2022-11-01,0,0,0,0,0,0,0,0,0,0
627,13.1069021688032,0.3081530418489315,IL,2022-11-02,1,0,0,0,0,0,0,0,0,0
628,8.86450660943361,0.3085165802262715,IL,2022-11-03,0,1,0,0,0,0,1,0,0,0
629,8.12263481599461,0.3050202772744475,IL,2022-11-04,1,1,0,0,0,1,0,0,0,0
630,20.6990020320626,0.322279331830045,IL,2022-11-05,0,1,0,1,0,0,0,0,1,0
631,0.830132121066412,0.0594247297843325,IN,2022-09-25,1,1,1,1,1,0,1,1,1,0
632,0.8018335012681,0.1179274036712925,IN,2022-09-26,1,1,1,1,1,0,0,1,1,1
633,3.33709471329841,0.01464960446768225,IN,2022-09-27,0,1,1,1,0,0,0,0,1,0
634,0.936564766643112,0.110698961402951,IN,2022-09-28,1,1,1,1,1,0,0,0,1,1
635,6.39900259079304,0.333378369581535,IN,2022-09-29,0,1,0,1,0,0,1,0,1,0
636,0.721011229820675,0.103448648141281,IN,2022-09-30,1,1,1,1,1,1,0,0,1,1
637,1.98366321843068,0.1923502350843375,IN,2022-10-01,0,1,1,1,0,0,1,0,1,0
638,0.654417842544212,0.1272970154054195,IN,2022-10-02,1,1,1,1,1,1,1,1,1,1
639,4.30586128414158,0.2588435929851835,IN,2022-10-03,0,1,1,0,0,0,0,0,0,0
640,1.66038954720738,0.0706257109567835,IN,2022-10-04,0,1,1,0,0,0,1,0,0,0
641,4.27531427795047,0.213823996529018,IN,2022-10-05,0,1,0,1,0,0,0,0,1,1
642,0.991839912323873,0.020105033422663,IN,2022-10-06,1,1,1,1,0,1,1,1,1,1
643,0.46278730752163,0.0212972743480695,IN,2022-10-07,1,1,1,1,1,0,0,1,1,0
644,2.02174876407521,0.0598751453303885,IN,2022-10-08,0,1,1,1,0,0,0,0,1,0
645,0.552740877403969,0.137002361718453,IN,2022-10-09,1,1,1,1,1,1,1,1,1,1
646,2.81877033426951,0.2335487737208115,IN,2022-10-10,0,0,1,1,0,0,0,0,1,0
647,2.87424107289009,0.0838029911851425,IN,2022-10-11,1,1,0,1,0,0,1,0,1,0
648,2.55671180154692,0.0305294056423842,IN,2022-10-12,1,1,0,1,0,0,1,0,1,0
649,3.10763379121198,0.230698663773248,IN,2022-10-13,0,0,0,1,1,0,0,0,1,1
650,1.54826765984486,0.2086737296984815,IN,2022-10-14,0,1,1,1,1,1,1,0,1,0
651,2.17077731014131,0.2055883140364665,IN,2022-10-15,0,1,0,1,1,0,0,0,1,0
652,1.07766072077494,0.208782063011831,IN,2022-10-16,0,1,1,1,1,0,1,1,1,0
653,1.79262686377701,0.227795681838799,IN,2022-10-17,1,0,1,1,1,0,0,0,1,0
654,2.40650026639593,0.3042734262565325,IN,2022-10-18,0,0,1,1,0,1,0,0,1,0
655,1.96348830892273,0.1726052930565505,IN,2022-10-19,1,1,0,1,0,0,0,1,1,0
656,1.46398677586525,0.266132465809482,IN,2022-10-20,0,1,1,0,1,1,0,1,0,1
657,1.78762415828323,0.073381648643615,IN,2022-10-21,1,1,0,1,0,1,0,0,1,0
658,2.26676609790337,0.0815947195758185,IN,2022-10-22,1,1,0,1,0,0,1,0,1,0
659,1.96522023673179,0.345936910813782,IN,2022-10-23,0,1,1,0,1,1,0,1,0,0
660,5.83995160690045,0.186156815075955,IN,2022-10-24,1,1,0,1,0,0,0,0,1,0
661,2.7355079193982,0.244594189691757,IN,2022-10-25,1,0,0,1,0,1,0,0,1,0
662,1.25697960864272,0.277462647863134,IN,2022-10-26,1,1,1,1,1,0,1,1,1,0
663,8.28585900016153,0.199659364637827,IN,2022-10-27,1,1,0,0,0,1,0,0,0,0
664,1.6971835274398,0.2094915822840435,IN,2022-10-28,1,1,1,1,0,1,1,0,1,0
665,2.96700619064673,0.2368633322918395,IN,2022-10-29,1,1,0,1,0,1,0,0,1,0
666,5.04305180131895,0.236680616821076,IN,2022-10-30,1,1,0,1,0,0,1,0,1,0
667,10.5892444809167,0.342286519848335,IN,2022-10-31,0,1,0,0,0,0,0,0,0,0
668,11.1935442279394,0.246700337432805,IN,2022-11-01,1,1,0,1,0,0,0,0,1,0
669,6.07226241660568,0.31786133207055,IN,2022-11-02,0,1,0,0,0,0,1,0,0,0
670,11.3763222338409,0.3455510667847545,IN,2022-11-03,0,1,0,1,0,0,0,0,1,0
671,6.74866536432639,0.314071791724125,IN,2022-11-04,1,1,0,1,0,1,0,0,1,0
672,8.78871129180877,0.293105286190584,IN,2022-11-05,1,1,0,1,0,1,0,0,1,0
673,0.0711402575785626,0.014218967255359,KS,2022-09-25,1,1,1,1,1,1,1,1,1,1
674,0.562226224398041,0.01441174797179115,KS,2022-09-26,1,1,1,1,1,0,1,1,1,0
675,3.00984501133515,0.293597587821688,KS,2022-09-27,0,1,1,1,0,0,1,1,1,0
676,0.706342615845523,0.270300205226523,KS,2022-09-28,0,1,1,1,1,0,1,1,1,0
677,1.20101099280305,0.233805924097049,KS,2022-09-29,0,1,1,1,1,0,1,1,1,0
678,0.453118005506195,0.092025861709312,KS,2022-09-30,1,1,1,1,1,0,1,0,1,1
679,0.472352589692895,0.0923309156840565,KS,2022-10-01,1,1,1,1,1,0,1,1,1,0
680,1.92016087725323,0.523035204939425,KS,2022-10-02,0,1,1,1,0,0,1,1,1,0
681,0.860713716157279,0.3959240912568315,KS,2022-10-03,0,1,1,1,1,0,1,0,1,1
682,0.670220856291277,0.01817910313520165,KS,2022-10-04,1,1,1,1,1,0,1,0,1,0
683,0.775550767710429,0.278121836244306,KS,2022-10-05,1,1,0,1,1,0,1,0,1,0
684,0.675640855329911,0.2094468792561115,KS,2022-10-06,1,1,1,1,1,1,1,1,1,1
685,1.2039121899392,0.3300792777776955,KS,2022-10-07,1,0,1,1,0,0,0,0,1,0
686,0.844496654724928,0.392397708740817,KS,2022-10-08,0,1,1,1,1,0,1,1,1,0
687,0.838620029594649,0.3915750155519425,KS,2022-10-09,0,1,1,1,1,1,1,1,1,1
688,0.928056349738217,0.1604499622454955,KS,2022-10-10,1,1,1,0,1,1,0,1,0,1
689,0.927040640604614,0.0281467307496666,KS,2022-10-11,1,1,1,1,0,1,1,0,1,0
690,5.11895148045085,0.51369387887364,KS,2022-10-12,0,0,1,1,0,0,0,0,1,0
691,1.04569528749733,0.0332530795098129,KS,2022-10-13,1,1,1,1,0,1,1,0,1,0
692,0.800307890174723,0.3877027344693025,KS,2022-10-14,0,1,1,1,1,0,1,1,1,0
693,0.0632225303597966,0.03990134287678485,KS,2022-10-15,1,1,1,1,1,1,1,1,1,1
694,0.712714949278752,0.272492426856072,KS,2022-10-16,0,1,1,1,1,0,1,1,1,0
695,0.981793751592847,0.1450917174284655,KS,2022-10-17,1,1,1,1,1,1,1,0,1,0
696,0.799978551324328,0.1868621575187805,KS,2022-10-18,1,1,1,1,1,0,1,0,1,1
697,1.2019409427219,0.37150730176811553,KS,2022-10-19,1,0,1,1,0,1,0,1,1,0
698,3.5462179801352,0.0660321774043345,KS,2022-10-20,1,1,0,1,0,0,1,0,1,0
699,1.02986639682404,0.246024002166679,KS,2022-10-21,1,1,1,0,1,1,1,0,0,1
700,0.334379852912195,0.1927075279928905,KS,2022-10-22,1,1,1,1,1,1,1,0,1,0
701,NA,NA,KS,2022-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,3.94539608319124,0.147614632910284,KS,2022-10-24,1,1,0,1,0,1,0,0,1,0
703,1.32425017790415,0.295596523062142,KS,2022-10-25,0,1,1,1,1,0,1,0,1,0
704,1.88902558458042,0.375585629253436,KS,2022-10-26,1,0,0,1,1,0,0,0,1,0
705,3.666068286402,0.3012344528797995,KS,2022-10-27,0,1,0,1,1,0,1,0,1,0
706,1.65889545019809,0.246795336654659,KS,2022-10-28,1,1,0,1,0,0,1,1,1,0
707,1.47297589231612,0.2678795335386625,KS,2022-10-29,1,1,0,1,1,0,0,0,1,0
708,1.83394179921459,0.2837233085594235,KS,2022-10-30,0,1,0,1,0,1,1,0,1,0
709,1.63641911353034,0.3541547555213775,KS,2022-10-31,0,0,0,1,1,0,0,0,1,0
710,6.81524965027894,0.22325291571051,KS,2022-11-01,1,1,0,1,0,1,1,0,1,0
711,0.398185944838723,0.255720580444805,KS,2022-11-02,1,1,1,1,1,1,1,1,1,1
712,2.85532798825095,0.3989988163850715,KS,2022-11-03,0,1,0,1,1,0,0,0,1,0
713,1.96389677095494,0.320773604576725,KS,2022-11-04,0,1,0,1,0,0,1,0,1,0
714,2.68855503515818,0.3867730644398895,KS,2022-11-05,1,0,0,1,0,0,1,0,1,0
715,0.69453730250621,0.270384954919543,KY,2022-09-25,1,1,1,1,1,0,1,1,1,0
716,1.40422695263283,0.01441174797179115,KY,2022-09-26,0,1,1,1,0,0,0,0,1,0
717,4.293564419366,0.3258410967409395,KY,2022-09-27,0,1,1,1,0,0,0,0,1,0
718,2.43254786482577,0.3432607738315845,KY,2022-09-28,0,1,1,1,0,0,1,1,1,0
719,0.910613232474761,0.1503192115409075,KY,2022-09-29,1,1,1,0,1,0,0,1,0,0
720,1.79457063408335,0.3106895986483065,KY,2022-09-30,0,0,1,1,0,0,0,0,1,1
721,0.259140084959192,0.01617899022590955,KY,2022-10-01,1,1,1,1,1,1,0,1,1,0
722,0.270264202438112,0.0167465459275963,KY,2022-10-02,1,1,1,1,1,1,1,0,1,0
723,1.20371739108212,0.233703292493972,KY,2022-10-03,0,1,1,1,1,0,1,0,1,1
724,1.05492926631518,0.01817910313520165,KY,2022-10-04,1,1,1,1,0,0,1,1,1,0
725,1.12257589532557,0.0190721252579267,KY,2022-10-05,1,1,1,1,0,1,1,0,1,0
726,0.862806419234137,0.020105033422663,KY,2022-10-06,1,1,1,1,0,1,1,1,1,1
727,0.510345118846135,0.1452629164469065,KY,2022-10-07,1,1,1,1,1,1,1,0,1,0
728,0.581653086500383,0.1151026288435855,KY,2022-10-08,1,1,1,1,1,0,1,1,1,0
729,0.5613710691991,0.2070308805014975,KY,2022-10-09,1,1,1,1,1,1,1,0,1,0
730,0.49070329393427,0.1455792152855595,KY,2022-10-10,1,1,1,1,1,0,1,0,1,1
731,0.574760480039581,0.0281467307496666,KY,2022-10-11,1,1,1,1,1,0,1,0,1,0
732,1.76272873982838,0.0305294056423842,KY,2022-10-12,1,1,1,1,0,1,1,0,1,0
733,0.791393942027947,0.166833383501249,KY,2022-10-13,1,1,1,1,1,0,0,0,1,0
734,0.18785812872546,0.03636118199779775,KY,2022-10-14,1,1,1,1,1,0,1,1,1,0
735,0.193254785275515,0.03990134287678485,KY,2022-10-15,1,1,1,1,1,1,1,1,1,1
736,0.381050333613155,0.04392538870316355,KY,2022-10-16,1,1,1,1,1,1,1,1,1,1
737,1.87277640619924,0.04848921501324275,KY,2022-10-17,1,1,0,1,0,0,1,0,1,0
738,1.18942149217489,0.0536525056641,KY,2022-10-18,1,1,1,1,0,1,1,0,1,0
739,0.335319636731845,0.1926417133042385,KY,2022-10-19,1,1,1,1,1,0,1,1,1,0
740,1.06944490430777,0.1732994629462805,KY,2022-10-20,1,1,0,1,1,0,1,0,1,1
741,1.82521416879206,0.073381648643615,KY,2022-10-21,1,1,0,1,0,1,1,0,1,0
742,NA,NA,KY,2022-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
743,1.10779368775741,0.211662461990956,KY,2022-10-23,1,1,0,1,1,0,1,1,1,0
744,2.4443319078149,0.1860292029188215,KY,2022-10-24,1,1,0,0,0,1,1,0,0,0
745,3.20359554372557,0.209192038004526,KY,2022-10-25,1,1,0,1,0,0,0,0,1,0
746,3.00496802020515,0.2770007804919195,KY,2022-10-26,0,1,0,1,1,0,1,0,1,0
747,2.03234565362515,0.227531178186865,KY,2022-10-27,1,1,0,1,0,0,1,0,1,0
748,1.07865596028186,0.2796346845763765,KY,2022-10-28,1,0,1,1,1,1,0,0,1,0
749,1.6402707347493,0.168365887293381,KY,2022-10-29,1,1,0,1,0,1,1,0,1,0
750,1.50513365887166,0.209805312754636,KY,2022-10-30,1,1,0,1,0,1,1,0,1,0
751,2.63809401196629,0.224537616139518,KY,2022-10-31,1,1,0,1,0,0,1,1,1,0
752,3.51561419652579,0.3026611393122615,KY,2022-11-01,1,1,0,1,0,1,0,0,1,0
753,1.5670868733325,0.29282979763929,KY,2022-11-02,1,1,0,1,1,0,0,1,1,1
754,1.77440614445502,0.3113243670593195,KY,2022-11-03,0,1,0,1,0,0,1,0,1,0
755,3.75825709910151,0.345264374630574,KY,2022-11-04,0,1,0,1,0,0,1,0,1,0
756,1.12126261624956,0.3772125056790845,KY,2022-11-05,1,0,0,1,1,0,0,1,1,1
757,0.427467336377518,0.014218967255359,LA,2022-09-25,1,1,1,1,1,0,1,1,1,0
758,0.945862303686177,0.1850574836518395,LA,2022-09-26,0,1,1,1,1,0,1,1,1,0
759,0.371359394008939,0.124236312213899,LA,2022-09-27,1,1,1,1,1,0,1,1,1,0
760,0.687043377066115,0.270300205226523,LA,2022-09-28,1,1,1,1,1,0,1,1,1,0
761,0.158793259684422,0.015284115439064,LA,2022-09-29,1,1,1,1,1,1,1,1,1,1
762,0.486481382262354,0.1683568984810915,LA,2022-09-30,1,1,1,1,1,0,1,1,1,0
763,0.725499718600129,0.01617899022590955,LA,2022-10-01,1,1,1,1,1,0,1,1,1,0
764,0.560515446274915,0.206604793057032,LA,2022-10-02,1,1,1,1,1,0,1,1,1,0
765,0.439336430232459,0.112037693421827,LA,2022-10-03,1,1,1,1,1,0,1,1,1,0
766,2.43097286814576,0.3231083653920895,LA,2022-10-04,0,1,1,1,0,0,1,1,1,0
767,0.681429608465043,0.269467388320758,LA,2022-10-05,0,1,1,1,1,0,1,1,1,0
768,0.62265638090518,0.0948746176153925,LA,2022-10-06,1,1,1,1,1,0,1,0,1,0
769,1.73123014018521,0.3993158091458295,LA,2022-10-07,1,1,0,1,0,1,1,0,1,0
770,0.542493410771374,0.1705616448230315,LA,2022-10-08,1,1,1,1,1,0,1,1,1,0
771,0.540240141600355,0.1466923527296965,LA,2022-10-09,1,1,1,1,1,0,1,1,1,0
772,2.23740889982294,0.1732050186665705,LA,2022-10-10,1,1,0,0,1,0,0,0,0,1
773,1.00321961030756,0.09392231126432,LA,2022-10-11,1,1,1,1,1,1,0,0,1,0
774,1.54598432163421,0.0305294056423842,LA,2022-10-12,1,1,1,1,0,0,1,0,1,0
775,1.2519318031338,0.0332530795098129,LA,2022-10-13,1,1,1,1,0,1,1,0,1,0
776,0.778690822324925,0.136744482703942,LA,2022-10-14,1,1,1,1,1,0,1,1,1,0
777,1.64554375748601,0.03990134287678485,LA,2022-10-15,1,1,0,1,0,0,1,0,1,0
778,NA,NA,LA,2022-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
779,0.583714922304023,0.2059735166618495,LA,2022-10-17,1,1,1,1,1,0,0,0,1,0
780,1.07096936595889,0.148802256988872,LA,2022-10-18,1,1,0,1,1,0,1,0,1,1
781,0.779441244812067,0.059478270874438,LA,2022-10-19,1,1,1,1,0,1,0,0,1,0
782,0.416534468338447,0.1669963794960925,LA,2022-10-20,1,1,1,1,1,1,1,1,1,1
783,0.343737246222667,0.073381648643615,LA,2022-10-21,1,1,1,1,1,1,1,0,1,0
784,0.35771260674268,0.0815947195758185,LA,2022-10-22,1,1,1,1,1,1,1,1,1,1
785,0.928958659625531,0.2418934170112165,LA,2022-10-23,0,1,1,1,1,0,1,0,1,1
786,1.78512305246956,0.142868468415817,LA,2022-10-24,1,1,0,1,0,0,0,0,1,0
787,2.56504559800385,0.4750157840760345,LA,2022-10-25,0,1,1,1,0,0,1,0,1,0
788,1.33382478672944,0.124380461428252,LA,2022-10-26,1,1,0,1,0,1,1,0,1,0
789,1.83587665220034,0.228381547008076,LA,2022-10-27,1,1,0,1,0,1,1,0,1,0
790,1.04701423423659,0.3307797463268515,LA,2022-10-28,1,0,1,1,1,1,0,0,1,1
791,NA,NA,LA,2022-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
792,0.336313697925491,0.234154238551049,LA,2022-10-30,1,1,1,1,1,1,1,0,1,0
793,4.08159804504013,0.393290844768869,LA,2022-10-31,0,1,0,1,1,0,0,0,1,0
794,1.87392939411415,0.233427055612605,LA,2022-11-01,1,1,0,1,0,1,1,0,1,0
795,2.70790501437704,0.243889172462859,LA,2022-11-02,1,1,0,1,0,1,1,0,1,0
796,1.98406972337603,0.4613901036325985,LA,2022-11-03,0,1,1,1,0,0,0,1,1,0
797,1.09621820432458,0.312086852964902,LA,2022-11-04,0,1,1,1,1,0,1,0,1,0
798,1.20569042277016,0.283683142383975,LA,2022-11-05,1,1,0,1,0,0,1,0,1,1
799,1.31701624007741,0.126661654814297,MA,2022-09-25,1,1,1,1,1,0,0,1,0,0
800,19.6707659516146,0.190436590868468,MA,2022-09-26,0,1,1,0,0,0,0,0,0,0
801,5.31409467072174,0.175368810665045,MA,2022-09-27,0,1,1,0,0,0,1,0,0,0
802,0.378749588158346,0.1243790680164,MA,2022-09-28,1,1,1,1,1,0,1,1,1,0
803,1.1616805311607,0.086583684015662,MA,2022-09-29,1,1,1,0,1,0,1,1,0,0
804,1.17596345415188,0.149125856689976,MA,2022-09-30,1,1,1,1,1,0,0,1,1,0
805,1.73998466235406,0.1425465292074635,MA,2022-10-01,0,1,1,1,1,0,1,0,1,0
806,1.6626404987059,0.1723412202152355,MA,2022-10-02,1,1,0,1,1,0,1,0,1,0
807,5.2850767965872,0.1792191363079115,MA,2022-10-03,0,1,0,0,0,0,0,0,0,0
808,0.877350423260848,0.083714536102909,MA,2022-10-04,1,1,1,1,1,1,1,0,1,0
809,0.0956183660145389,0.0190721252579267,MA,2022-10-05,1,1,1,1,1,0,1,1,1,0
810,1.16913486816465,0.120442581773402,MA,2022-10-06,1,1,1,1,1,0,1,0,1,0
811,4.04217732759043,0.208447377611443,MA,2022-10-07,1,0,1,0,0,0,0,0,0,0
812,5.43392912699651,0.2336662462461555,MA,2022-10-08,0,1,0,0,0,0,0,0,0,0
813,2.78664666113881,0.2021336517508105,MA,2022-10-09,0,1,1,1,1,0,1,0,1,0
814,3.31113734289825,0.1626032498946825,MA,2022-10-10,1,1,0,0,1,0,0,0,0,0
815,8.2723379891493,0.234262985808275,MA,2022-10-11,0,1,1,0,0,0,0,0,0,0
816,6.13334030898195,0.219440030981351,MA,2022-10-12,0,1,0,0,0,0,1,0,0,0
817,3.72065708375816,0.1926289490416655,MA,2022-10-13,0,1,0,1,1,0,0,0,1,0
818,6.39157869458505,0.2234838207528595,MA,2022-10-14,0,1,0,0,1,0,0,0,0,0
819,5.9880713795456,0.3019093333913555,MA,2022-10-15,0,1,1,1,0,0,0,1,1,0
820,3.4263713778852,0.1761171223325125,MA,2022-10-16,1,0,0,0,1,0,0,0,0,1
821,10.6258755460132,0.299543045004392,MA,2022-10-17,0,1,1,0,0,0,0,0,0,0
822,6.30850029544282,0.2135599724579605,MA,2022-10-18,0,1,0,1,1,0,0,0,1,0
823,9.78530525736135,0.253518244369567,MA,2022-10-19,0,0,0,0,1,0,0,0,0,0
824,2.69404931954882,0.222192636328985,MA,2022-10-20,1,1,1,0,1,0,0,0,0,0
825,7.19806355980142,0.2783199723417095,MA,2022-10-21,0,1,0,0,1,0,1,0,0,1
826,2.15997785280768,0.2721265585399125,MA,2022-10-22,1,1,0,0,1,1,0,0,0,0
827,3.17731029338686,0.2328691389873505,MA,2022-10-23,0,1,0,0,1,1,0,0,0,0
828,10.7491610106775,0.2710343217355615,MA,2022-10-24,0,0,0,0,1,0,0,0,0,1
829,10.2377443844089,0.3365517401731955,MA,2022-10-25,0,0,0,0,0,0,0,0,0,0
830,13.8909952563493,0.277927733284959,MA,2022-10-26,0,1,0,0,0,0,0,0,0,0
831,9.75171300621925,0.3350474235917295,MA,2022-10-27,0,1,1,0,0,0,0,0,0,0
832,4.55324790049306,0.310514469138211,MA,2022-10-28,0,1,0,1,1,0,1,0,1,0
833,7.59897726998519,0.286175984193519,MA,2022-10-29,0,1,0,0,0,0,1,0,0,0
834,4.65655192448261,0.3546685129951575,MA,2022-10-30,0,1,0,0,0,0,0,0,0,0
835,10.0317731020373,0.333395660971524,MA,2022-10-31,0,1,0,0,1,0,1,0,0,0
836,11.3338532913663,0.326091172754094,MA,2022-11-01,0,1,0,0,1,0,0,0,0,0
837,12.341471398238,0.3012912591782865,MA,2022-11-02,0,0,0,0,0,0,0,0,0,0
838,8.13827810338046,0.3104103306515705,MA,2022-11-03,1,0,0,0,1,0,0,0,0,0
839,13.0065396102938,0.2838925671333805,MA,2022-11-04,0,1,0,0,0,1,0,0,0,0
840,3.98598322917738,0.3216659472236895,MA,2022-11-05,1,0,0,1,0,0,0,0,1,0
841,1.93385893310184,0.1993266764388585,MD,2022-09-25,1,0,1,1,0,1,0,0,1,0
842,1.27790319495598,0.179698017700794,MD,2022-09-26,1,1,1,1,1,0,1,1,1,0
843,1.71961144474106,0.1680709953123855,MD,2022-09-27,0,1,1,1,1,0,1,0,1,0
844,0.938989911706576,0.1243790680164,MD,2022-09-28,1,1,1,1,1,1,0,0,1,0
845,0.476481382714259,0.084813781830241,MD,2022-09-29,1,1,1,1,1,1,0,1,1,0
846,3.71780059860308,0.1830766308932605,MD,2022-09-30,1,0,0,1,0,0,1,0,1,0
847,2.29723684677495,0.202209508383561,MD,2022-10-01,1,0,1,1,0,0,0,0,1,0
848,0.822893380482636,0.0897187170183965,MD,2022-10-02,1,1,1,1,1,1,1,1,1,1
849,4.13389040088928,0.3181249464613895,MD,2022-10-03,0,1,0,1,0,0,1,0,1,0
850,0.733304397239499,0.0968216226964505,MD,2022-10-04,1,1,1,1,1,0,1,0,1,0
851,0.516555790982401,0.102537212945537,MD,2022-10-05,1,1,1,1,1,1,1,1,1,1
852,0.775506989987554,0.0824130202499375,MD,2022-10-06,1,1,1,1,1,0,1,0,1,0
853,5.35238535126707,0.2465945831725375,MD,2022-10-07,1,1,0,1,0,1,1,0,1,0
854,1.82707856651474,0.174860005179308,MD,2022-10-08,1,0,1,1,1,0,0,0,1,1
855,1.72864716679396,0.216856850932259,MD,2022-10-09,1,0,1,1,0,0,0,0,1,0
