...1,es_score,brier_score,location,target_date,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X22B_50_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI,X22B_95_CI
1210,0.489214329525021,0.257786800413542,ND,2023-01-20,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1211,NA,NA,ND,2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212,0.270364695969631,0.200967327097632,ND,2023-01-22,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1213,1.20099709558898,0.291719791771889,ND,2023-01-23,1,0,1,0,1,1,1,1,0,1,1,1,1,0
1214,1.72512031230797,0.3872172178792135,ND,2023-01-24,1,1,1,0,1,1,0,1,1,1,0,1,1,0
1215,0.563601871399592,0.1561656028231135,ND,2023-01-25,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1216,0.272407692639252,0.2661227959035245,ND,2023-01-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1217,0.17266187112407,0.130129867725272,ND,2023-01-27,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1218,NA,NA,ND,2023-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,3.8735096299589,0.3378062339142105,NE,2022-12-18,1,0,1,1,1,0,0,0,0,1,0,1,0,0
1220,1.62756694836351,0.2106959860414005,NE,2022-12-19,1,1,1,1,1,1,1,0,0,1,0,0,1,0
1221,4.90354927013718,0.2468770038953955,NE,2022-12-20,1,1,1,0,1,1,0,0,1,0,0,0,0,0
1222,9.58947368454067,0.4675065484356865,NE,2022-12-21,1,0,1,0,1,0,0,1,0,0,0,1,0,0
1223,6.69960724544797,0.5080900779435,NE,2022-12-22,1,0,1,1,1,0,0,0,0,0,1,1,0,0
1224,1.10390237860925,0.3794278142310185,NE,2022-12-23,1,1,1,1,1,0,1,1,1,1,1,1,1,1
1225,1.64359090900128,0.2748218762239665,NE,2022-12-24,0,1,1,1,1,0,1,0,1,1,0,1,0,0
1226,1.62021931219282,0.4207706903189115,NE,2022-12-25,1,0,1,1,1,1,0,1,0,1,1,1,1,0
1227,1.65009865005173,0.333830365375509,NE,2022-12-26,1,1,1,1,1,0,1,1,0,1,1,1,0,0
1228,12.9973335794713,0.517985769248585,NE,2022-12-27,0,0,1,0,1,0,1,0,0,0,0,0,0,0
1229,3.82062265736649,0.285770405594908,NE,2022-12-28,0,1,1,0,1,0,1,0,0,0,0,0,0,0
1230,3.8342544585975,0.29363289989377,NE,2022-12-29,0,1,1,0,1,0,0,0,0,1,0,0,1,0
1231,7.34266970434013,0.3033255187870395,NE,2022-12-30,1,0,1,0,1,0,0,1,0,0,0,1,1,0
1232,1.89493816862764,0.56078595745488,NE,2022-12-31,1,0,1,1,0,0,0,1,0,1,0,0,0,0
1233,4.42778209834588,0.543295602215155,NE,2023-01-01,0,0,1,0,1,1,0,0,0,1,0,1,1,0
1234,1.24825609703179,0.16094849462487,NE,2023-01-02,1,1,1,0,1,1,1,1,0,1,0,0,1,0
1235,2.45728818853284,0.210871025910644,NE,2023-01-03,1,1,1,0,1,1,0,0,0,0,0,1,1,0
1236,4.54832035085086,0.3310113517483975,NE,2023-01-04,0,1,1,0,1,1,0,0,0,0,0,1,1,0
1237,1.18382730650484,0.273332151211921,NE,2023-01-05,1,1,1,1,1,0,1,1,0,0,1,1,0,0
1238,1.8024842256536,0.311362506793688,NE,2023-01-06,1,1,1,1,0,1,0,0,0,0,1,0,1,0
1239,1.52848785173115,0.503306033054185,NE,2023-01-07,0,0,1,1,0,1,1,0,0,1,0,0,1,1
1240,2.10433550133143,0.46613161852856,NE,2023-01-08,0,1,1,0,1,1,0,0,0,1,1,1,1,0
1241,2.48394605145501,0.3756704868774725,NE,2023-01-09,0,1,1,0,1,1,0,0,0,0,0,0,1,0
1242,2.74232859545426,0.29869197680159,NE,2023-01-10,0,1,1,0,1,1,0,1,0,1,0,0,1,0
1243,4.12755578376449,0.395832108868092,NE,2023-01-11,0,1,1,0,1,1,0,0,0,0,0,0,1,0
1244,1.01763390204606,0.2793122772592175,NE,2023-01-12,1,1,1,1,1,1,0,1,0,1,1,0,1,0
1245,0.816317245063507,0.2957562094445665,NE,2023-01-13,1,1,1,1,1,1,0,0,1,1,1,1,1,0
1246,1.89237606762613,0.434386670099664,NE,2023-01-14,1,1,1,0,1,1,0,1,0,1,0,1,1,0
1247,1.21889806856799,0.1880378525928015,NE,2023-01-15,1,0,1,0,1,1,1,1,1,1,1,1,1,1
1248,4.39880301757021,0.286733276909361,NE,2023-01-16,1,0,1,0,1,1,0,1,0,0,0,0,1,0
1249,2.48801009659283,0.298199350368349,NE,2023-01-17,1,0,1,0,1,1,0,1,0,1,0,1,1,0
1250,2.39941815034737,0.2395789748788935,NE,2023-01-18,1,0,1,0,1,1,1,1,0,0,0,1,1,1
1251,1.67132575302382,0.3268916605577665,NE,2023-01-19,1,1,1,0,1,1,0,1,0,1,0,1,1,0
1252,4.73550545255553,0.305996342422539,NE,2023-01-20,1,0,1,0,1,1,0,0,0,0,0,0,1,0
1253,1.89966660197277,0.3090136955325435,NE,2023-01-21,1,0,1,0,1,1,0,1,0,0,0,0,1,0
1254,0.871750856752815,0.3435324034256235,NE,2023-01-22,1,1,0,1,1,1,1,0,1,0,1,1,1,1
1255,2.50869560193538,0.4184470146533725,NE,2023-01-23,1,1,1,0,0,1,0,1,0,1,0,0,1,0
1256,1.94522566837976,0.377099466591046,NE,2023-01-24,1,1,1,0,1,0,1,1,1,1,0,1,0,1
1257,3.15963744486737,0.47982383366058,NE,2023-01-25,0,1,0,0,1,1,0,0,0,0,0,1,1,0
1258,2.38646263549748,0.475760520432062,NE,2023-01-26,1,0,1,0,1,1,0,1,0,1,0,1,1,0
1259,1.07149887999412,0.270527612189319,NE,2023-01-27,1,0,1,1,1,1,1,1,0,1,0,1,1,1
1260,1.05301306061871,0.329981117392281,NE,2023-01-28,1,1,1,1,1,0,1,1,1,1,1,0,0,1
1261,0.0821518778664909,0.0569565306785315,NH,2022-12-18,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1262,4.14225863500083,0.57605543021239,NH,2022-12-19,1,0,1,0,1,1,0,0,0,0,0,1,1,0
1263,1.02326217083333,0.72321581309195,NH,2022-12-20,0,1,1,1,1,1,1,0,1,1,1,1,1,0
1264,NA,NA,NH,2022-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1265,1.41539927157149,0.2736311078704045,NH,2022-12-22,1,1,1,1,1,1,0,0,0,1,1,1,0,0
1266,1.6126710694042,0.4193414314938145,NH,2022-12-23,1,0,1,1,1,1,0,1,0,1,1,1,1,0
1267,NA,NA,NH,2022-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1268,NA,NA,NH,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1269,0.495542070471789,0.202735811803367,NH,2022-12-26,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1270,NA,NA,NH,2022-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1271,1.03048965066537,0.72747538980574,NH,2022-12-28,0,1,1,1,1,1,1,0,0,1,1,1,1,1
1272,6.57930364804973,0.58106263829404,NH,2022-12-29,1,0,1,0,1,1,0,1,0,0,0,1,1,0
1273,NA,NA,NH,2022-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1274,2.3901639910211,0.55179127642299,NH,2022-12-31,0,0,1,1,1,1,0,0,0,1,0,1,0,0
1275,NA,NA,NH,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1276,0.965509007723995,0.3175068377651115,NH,2023-01-02,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1277,NA,NA,NH,2023-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1278,0.832977082890255,0.3951332901710435,NH,2023-01-04,1,1,0,1,1,1,1,1,0,0,1,1,1,1
1279,0.812144429984866,0.39097760670820503,NH,2023-01-05,1,1,1,1,1,1,0,1,1,1,0,1,1,0
1280,11.2890554128879,0.423744400404408,NH,2023-01-06,1,0,1,0,1,1,0,1,0,0,0,1,0,0
1281,NA,NA,NH,2023-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1282,1.26164560995934,0.589722141825545,NH,2023-01-08,1,0,1,1,0,1,1,1,0,1,0,0,1,1
1283,3.18081040906586,0.426558519674564,NH,2023-01-09,1,0,1,0,1,1,1,1,0,0,0,1,1,0
1284,0.900894300270081,0.416438347146533,NH,2023-01-10,0,1,1,1,1,1,1,0,0,1,0,1,1,1
1285,0.56498825996571,0.4044088197288595,NH,2023-01-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1286,2.49820205350324,0.36770980508268297,NH,2023-01-12,1,0,1,0,1,0,1,1,1,1,0,1,0,0
1287,3.44996472297529,0.421443593523531,NH,2023-01-13,0,0,1,0,1,1,1,0,0,1,0,1,1,1
1288,0.227943635134474,0.260120463011173,NH,2023-01-14,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1289,NA,NA,NH,2023-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1290,1.04085728351139,0.281233512749063,NH,2023-01-16,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1291,0.961793055223202,0.270932032929454,NH,2023-01-17,1,1,1,0,1,1,1,1,1,1,0,1,1,0
1292,1.3299080432343,0.4134394234980535,NH,2023-01-18,1,0,1,1,1,1,0,1,0,1,1,1,1,0
1293,1.83073407868875,0.251847529225138,NH,2023-01-19,1,0,1,0,1,1,1,1,0,1,0,1,1,1
1294,0.315162357145485,0.234315324514,NH,2023-01-20,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1295,0.910082437514609,0.358059392205621,NH,2023-01-21,1,1,1,1,1,1,0,1,1,1,0,1,1,0
1296,1.37147040819332,0.3793450366129515,NH,2023-01-22,0,1,1,1,1,0,1,0,0,1,0,1,0,1
1297,1.58468665608346,0.185298187285113,NH,2023-01-23,1,0,1,0,1,1,1,1,0,1,0,1,1,1
1298,0.813085270995798,0.2057923184202855,NH,2023-01-24,1,1,1,1,1,1,1,1,0,1,0,1,1,0
1299,1.85736878530331,0.313088308885726,NH,2023-01-25,1,0,1,1,1,1,0,1,0,1,0,1,1,0
1300,0.268971918016929,0.2661227959035245,NH,2023-01-26,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1301,NA,NA,NH,2023-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1302,0.460483328584289,0.1182989560467965,NH,2023-01-28,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1303,11.8905137546605,0.333068064398329,NJ,2022-12-18,1,0,0,0,1,1,0,1,0,0,0,0,0,0
1304,26.8466689743331,0.315806144275711,NJ,2022-12-19,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1305,2.17998407142087,0.2077110739631865,NJ,2022-12-20,1,1,0,1,1,1,1,0,0,0,0,1,0,0
1306,1.6491410321181,0.474114963620696,NJ,2022-12-21,1,0,1,0,1,1,1,0,0,1,0,1,1,1
1307,1.41343320161679,0.3658095222066615,NJ,2022-12-22,1,1,1,0,1,1,1,1,0,1,0,1,1,0
1308,41.2748876362124,0.45232946411805,NJ,2022-12-23,0,0,1,0,1,1,0,0,0,1,0,0,0,0
1309,1.94983800197247,0.26931228039698,NJ,2022-12-24,1,1,1,1,1,1,1,0,0,0,0,1,0,0
1310,1.33512159206316,0.2556848456725805,NJ,2022-12-25,1,1,1,0,1,1,1,1,0,1,0,1,1,0
1311,5.7310126833752,0.260672642444082,NJ,2022-12-26,0,0,1,0,0,1,1,0,0,0,0,0,1,0
1312,5.52948149396121,0.160573448038486,NJ,2022-12-27,1,0,0,1,1,1,0,0,0,0,0,0,0,0
1313,6.24331091392302,0.204685998480012,NJ,2022-12-28,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1314,3.87290203018066,0.4295395511653215,NJ,2022-12-29,1,0,1,0,1,1,1,0,0,1,0,1,1,1
1315,24.3944059849837,0.464599329571725,NJ,2022-12-30,1,0,0,0,1,1,1,1,0,1,0,0,0,0
1316,27.7036795159672,0.421596329979146,NJ,2022-12-31,0,0,1,0,1,1,0,0,0,0,0,1,1,0
1317,7.6288018308484,0.349742212342563,NJ,2023-01-01,1,0,1,0,1,1,0,0,0,0,0,1,1,0
1318,47.0780506500229,0.4522926308544915,NJ,2023-01-02,1,0,0,0,1,1,0,0,0,0,0,0,1,0
1319,9.41703521525927,0.2803210562567205,NJ,2023-01-03,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1320,5.10513468598112,0.177751312842657,NJ,2023-01-04,1,0,1,0,1,0,1,0,0,0,0,0,0,0
1321,3.82218029920889,0.4057872277678595,NJ,2023-01-05,1,0,1,0,1,0,1,1,0,0,0,0,0,0
1322,96.6653941186939,0.4333516425235885,NJ,2023-01-06,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1323,43.0727793362715,0.4180543018019335,NJ,2023-01-07,0,0,1,0,1,1,1,0,0,0,0,1,1,1
1324,57.7619905744373,0.4051322137348375,NJ,2023-01-08,1,0,1,0,1,1,1,0,0,1,0,0,0,0
1325,103.212027880158,0.4013721066819305,NJ,2023-01-09,1,0,1,0,1,1,1,0,0,0,0,0,1,0
1326,45.610208641232,0.3943216315687675,NJ,2023-01-10,1,0,1,0,1,0,1,0,0,0,0,1,0,0
1327,1.03630289735964,0.2979000268650415,NJ,2023-01-11,1,1,1,0,1,1,1,1,0,0,0,1,1,1
1328,5.05985544271952,0.342711420876195,NJ,2023-01-12,1,0,1,0,1,1,1,0,0,1,0,1,1,0
1329,48.7793524861139,0.377551796111277,NJ,2023-01-13,0,0,1,0,1,0,1,0,0,0,0,0,0,0
1330,32.335585832403,0.3533032694928775,NJ,2023-01-14,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1331,34.2864008594008,0.3359285707727545,NJ,2023-01-15,1,0,0,0,1,0,0,0,0,0,0,1,0,1
1332,78.9746851865454,0.3267680139479155,NJ,2023-01-16,0,0,0,0,1,1,1,1,0,0,0,0,0,0
1333,41.4216363758465,0.294612783589652,NJ,2023-01-17,1,0,1,0,1,1,1,1,0,0,0,0,1,1
1334,40.0229150119781,0.286924759790391,NJ,2023-01-18,1,0,1,0,1,0,1,0,0,0,0,0,0,1
1335,3.72940053591395,0.332842218039785,NJ,2023-01-19,1,0,0,0,1,1,0,1,0,0,0,0,1,1
1336,39.9190062131863,0.2672604387424835,NJ,2023-01-20,1,0,1,0,1,1,0,1,0,1,0,0,1,0
1337,24.9265993759673,0.24852642825326,NJ,2023-01-21,1,0,1,0,1,1,0,0,0,1,0,1,1,0
1338,38.3915806729764,0.242721179281792,NJ,2023-01-22,1,0,1,0,1,1,1,0,0,0,0,0,1,1
1339,69.0079736518183,0.2563635448371585,NJ,2023-01-23,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1340,32.3309891917976,0.1905502971502195,NJ,2023-01-24,1,0,0,0,1,1,1,0,0,0,0,1,1,1
1341,14.8970994068314,0.199171191213247,NJ,2023-01-25,1,0,1,0,1,1,1,1,0,1,0,0,1,1
1342,40.0641012735176,0.1863811194215375,NJ,2023-01-26,1,0,1,0,1,0,1,1,0,0,0,1,0,1
1343,38.1247984326952,0.1821712468874415,NJ,2023-01-27,1,0,1,0,1,1,0,1,0,0,0,0,1,0
1344,16.9314624459664,0.16427983655928,NJ,2023-01-28,1,0,1,0,1,1,1,1,0,0,0,0,1,0
1345,1.35666993911123,0.2721911658009015,NM,2022-12-18,1,1,1,1,1,1,0,0,0,0,1,0,1,1
1346,4.96100244114789,0.296885138051746,NM,2022-12-19,1,0,1,0,1,1,0,0,0,0,0,1,1,0
1347,4.63970440624073,0.306365571551349,NM,2022-12-20,1,0,1,0,1,1,0,1,0,0,1,1,0,0
1348,1.41614684244869,0.1447971749479445,NM,2022-12-21,1,0,1,1,1,1,1,0,0,0,0,1,1,1
1349,1.80435470866463,0.310318115413465,NM,2022-12-22,1,1,1,1,1,1,0,1,0,1,0,1,1,0
1350,0.777867374128679,0.139532323132564,NM,2022-12-23,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1351,0.53892800801359,0.205949537760089,NM,2022-12-24,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1352,3.79541693593545,0.510886760971385,NM,2022-12-25,1,0,1,0,1,1,0,1,0,1,0,0,1,0
1353,2.37296839536217,0.298584498499276,NM,2022-12-26,0,1,1,0,1,0,0,0,1,0,0,1,0,0
1354,5.57394424538388,0.2929583333185005,NM,2022-12-27,1,1,1,0,1,1,0,1,0,1,0,1,0,0
1355,4.25787374372021,0.3474768970856605,NM,2022-12-28,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1356,3.60667519804145,0.2595615104044805,NM,2022-12-29,1,1,1,1,1,1,0,1,0,1,0,1,0,0
1357,2.39184156935372,0.2517662372885395,NM,2022-12-30,1,1,1,1,1,1,0,0,0,0,0,0,1,0
1358,1.10699966951158,0.247285556319717,NM,2022-12-31,1,1,1,1,1,1,1,1,0,0,0,0,0,0
1359,2.94602203641508,0.347370528161745,NM,2023-01-01,1,0,1,1,1,0,0,1,0,1,0,1,0,0
1360,12.9012845684943,0.4192340550989895,NM,2023-01-02,0,0,1,0,1,1,0,0,0,1,0,1,1,0
1361,4.46376104744236,0.281019237265639,NM,2023-01-03,1,1,1,0,1,1,0,1,0,0,0,1,1,0
1362,10.1780588573399,0.2934178777674975,NM,2023-01-04,1,1,0,0,1,1,0,0,0,0,0,1,1,0
1363,1.90347465500285,0.2491369795226635,NM,2023-01-05,1,1,1,0,1,1,0,1,0,1,0,1,1,0
1364,3.14255593311474,0.0944751346591445,NM,2023-01-06,1,0,1,0,1,1,1,1,0,0,0,1,1,0
1365,2.79934542116821,0.1331677180229025,NM,2023-01-07,1,0,1,0,1,1,1,1,0,1,1,1,1,0
1366,1.54775573350088,0.109600676775567,NM,2023-01-08,1,0,1,0,1,1,1,1,0,1,0,1,1,1
1367,4.88281048631827,0.271382971904559,NM,2023-01-09,1,0,1,0,1,1,0,1,0,1,0,0,1,0
1368,5.50793254443153,0.305582989914828,NM,2023-01-10,1,1,1,0,1,1,0,0,0,0,0,0,1,0
1369,4.14514724249757,0.2701809603035325,NM,2023-01-11,1,0,1,0,1,1,0,1,0,0,0,0,1,0
1370,4.39529870765103,0.329768497849133,NM,2023-01-12,1,1,1,0,1,1,0,0,0,1,0,1,1,0
1371,6.77722919806675,0.279705379227939,NM,2023-01-13,1,0,1,0,1,1,0,1,0,1,0,0,0,0
1372,4.40872278710668,0.286270869862727,NM,2023-01-14,1,0,1,0,1,1,0,1,0,0,0,1,1,0
1373,0.871139102499397,0.350814755601588,NM,2023-01-15,0,1,1,1,1,1,1,0,0,1,1,1,1,1
1374,3.1972757432815,0.316515125572937,NM,2023-01-16,1,1,1,0,0,1,0,1,0,1,0,0,1,0
1375,5.28475516939504,0.3653512625683465,NM,2023-01-17,0,1,1,0,0,1,0,1,1,0,0,0,1,0
1376,7.02285197066676,0.354655102687284,NM,2023-01-18,0,0,1,0,1,1,0,0,0,1,0,1,1,0
1377,11.4565226975583,0.3807637921204325,NM,2023-01-19,1,0,1,0,1,1,0,1,0,1,0,0,1,0
1378,5.71325457404378,0.3726557494093825,NM,2023-01-20,1,1,1,0,1,1,0,1,1,1,0,1,1,0
1379,4.01644053163334,0.415752844217198,NM,2023-01-21,1,1,0,0,1,1,0,1,1,0,0,1,1,0
1380,1.60032871738704,0.298817980180673,NM,2023-01-22,1,1,1,1,1,1,0,1,1,0,1,1,1,0
1381,9.03490389350824,0.31151600916778,NM,2023-01-23,1,0,1,0,1,0,1,1,0,0,0,1,0,0
1382,3.80450525099574,0.3415618527895105,NM,2023-01-24,1,1,1,0,1,1,0,1,0,1,0,1,1,0
1383,9.88946135500682,0.3287039471400465,NM,2023-01-25,1,0,1,0,1,1,0,0,0,1,0,0,1,0
1384,2.93459156800639,0.3576912662938365,NM,2023-01-26,1,1,1,0,1,1,0,1,0,0,1,1,1,0
1385,3.69548976288563,0.353541916715843,NM,2023-01-27,1,1,1,0,1,1,0,1,0,1,0,1,1,0
1386,3.343043116391,0.404485263116203,NM,2023-01-28,1,1,0,0,1,1,0,1,0,0,0,1,1,0
1387,2.01538336716598,0.146391791953571,NV,2022-12-18,1,0,1,1,1,1,1,0,1,1,0,1,1,0
1388,2.2454980163304,0.264390582397885,NV,2022-12-19,1,1,1,0,1,0,1,1,0,0,1,1,0,0
1389,0.453670959288792,0.054369358236265,NV,2022-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1390,1.90823301872505,0.2306982049398815,NV,2022-12-21,1,1,1,1,1,1,0,0,0,0,0,0,1,0
1391,2.82989453047697,0.2057199414284415,NV,2022-12-22,1,1,1,0,1,1,0,1,0,0,0,0,0,0
1392,2.70136311854656,0.223224419454473,NV,2022-12-23,1,1,1,1,1,1,0,0,0,0,0,0,1,0
1393,2.1439317121929,0.053038709716345,NV,2022-12-24,1,0,1,1,1,1,1,1,0,1,0,1,0,1
1394,NA,NA,NV,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1395,0.929047375514744,0.237779972037174,NV,2022-12-26,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1396,5.01100589062614,0.272309112601728,NV,2022-12-27,0,1,1,0,1,1,0,0,0,0,0,0,1,0
1397,1.97066793243587,0.1772930096126345,NV,2022-12-28,1,0,1,0,1,1,1,0,0,1,0,1,0,1
1398,2.84626054838344,0.1805337402804285,NV,2022-12-29,1,0,1,0,1,1,0,1,0,0,0,1,0,0
1399,2.14883751662856,0.2492039057860175,NV,2022-12-30,0,1,1,0,1,1,0,0,0,1,0,1,1,0
1400,1.42625838193818,0.2271949900019075,NV,2022-12-31,1,1,1,1,1,1,1,0,0,0,1,1,1,0
1401,0.0972484520772494,0.068383535843578,NV,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1402,4.41649291120714,0.2033698695814705,NV,2023-01-02,1,0,1,0,1,1,0,0,0,0,0,1,1,0
1403,2.07278985604543,0.190489877078361,NV,2023-01-03,1,0,1,0,1,1,0,1,0,0,0,1,1,1
1404,3.70549816520704,0.243574366167204,NV,2023-01-04,1,1,1,0,1,0,0,1,0,1,0,0,0,0
1405,1.69403908271796,0.2886706947910685,NV,2023-01-05,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1406,2.62618600686859,0.336610277553325,NV,2023-01-06,1,1,0,0,1,1,0,0,0,0,0,1,1,1
1407,2.23844758261655,0.3539677556222575,NV,2023-01-07,0,1,1,0,0,1,1,0,0,0,1,0,0,1
1408,2.06319732672765,0.2518623909846985,NV,2023-01-08,1,1,1,0,1,0,1,1,0,0,0,0,0,1
1409,1.83974687128013,0.3476143068481515,NV,2023-01-09,0,1,1,0,1,1,0,1,1,1,0,1,0,0
1410,3.1713112988662,0.336509710094648,NV,2023-01-10,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1411,1.49174930964542,0.2307531791900255,NV,2023-01-11,1,1,1,1,1,1,1,1,0,0,0,1,1,1
1412,1.67339270111312,0.3288098577203985,NV,2023-01-12,1,0,1,1,0,1,1,0,1,0,0,1,1,0
1413,1.00954820931237,0.288261798380856,NV,2023-01-13,1,1,1,1,1,1,1,1,0,0,0,1,1,1
1414,3.81757053315765,0.3474350236728715,NV,2023-01-14,1,1,1,0,1,1,0,1,0,0,0,1,1,0
1415,1.2498374956677,0.2956913204580375,NV,2023-01-15,1,1,1,0,1,1,0,1,1,1,0,1,1,0
1416,2.29474274905506,0.264849692008302,NV,2023-01-16,1,0,1,0,1,1,0,1,0,1,0,1,1,0
1417,0.868574332977663,0.2868111982245345,NV,2023-01-17,1,1,1,1,1,1,1,1,0,0,0,1,1,0
1418,1.59335579193556,0.2838331170945305,NV,2023-01-18,1,1,1,1,0,1,1,1,0,1,0,0,1,1
1419,0.855599537113962,0.341992433849671,NV,2023-01-19,1,1,1,1,1,1,0,1,0,0,0,1,1,0
1420,0.449899528167159,0.248398210053725,NV,2023-01-20,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1421,0.93431921548655,0.303574996418564,NV,2023-01-21,0,1,1,1,1,1,1,0,1,1,0,1,1,1
1422,1.46277390496978,0.389172977112494,NV,2023-01-22,1,0,0,1,1,0,1,1,0,0,0,1,0,1
1423,2.46143251400934,0.360679668900642,NV,2023-01-23,0,1,1,0,0,1,0,0,0,1,0,0,1,0
1424,0.913031935580105,0.2640509387228695,NV,2023-01-24,1,1,1,1,1,1,1,1,0,0,0,0,1,1
1425,2.39337973358737,0.1915275956552885,NV,2023-01-25,1,0,1,0,1,1,1,0,0,1,0,1,1,0
1426,1.92121618705214,0.229070123053492,NV,2023-01-26,1,0,1,0,1,1,1,1,0,0,0,1,1,1
1427,0.734526596154923,0.2237283640346365,NV,2023-01-27,1,1,1,1,1,1,1,1,0,1,0,0,1,1
1428,1.5394146368791,0.285701998996437,NV,2023-01-28,1,1,1,1,0,1,1,1,0,1,0,0,1,1
1429,17.493378102935,0.315498444726384,NY,2022-12-18,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1430,25.1885893897998,0.34518242131757,NY,2022-12-19,0,0,1,0,1,1,1,1,0,0,0,0,0,0
1431,6.02229582064157,0.147014613520773,NY,2022-12-20,1,0,0,1,1,1,0,0,0,0,0,1,1,0
1432,0.782156025849388,0.264275040944794,NY,2022-12-21,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1433,7.63048314819379,0.50157791432057,NY,2022-12-22,1,0,1,0,1,1,1,0,0,0,0,1,1,1
1434,50.6880589432733,0.522308461797705,NY,2022-12-23,0,0,0,0,1,1,1,0,0,0,0,0,0,0
1435,9.08216845039143,0.3624041263372075,NY,2022-12-24,1,0,1,0,1,1,1,1,0,1,0,1,1,0
1436,12.9690408361407,0.57758087628507,NY,2022-12-25,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1437,52.6906216968436,0.3902546314064815,NY,2022-12-26,0,0,1,0,1,1,1,0,0,0,0,1,0,0
1438,4.51712516392554,0.226689440827928,NY,2022-12-27,1,1,0,0,1,1,0,0,0,0,1,0,1,0
1439,4.512494540306,0.254069683453956,NY,2022-12-28,1,1,0,0,0,1,0,0,1,0,0,0,1,0
1440,5.81047999888494,0.394752123812159,NY,2022-12-29,1,0,1,0,1,1,1,0,0,1,0,1,1,0
1441,37.9762189566287,0.511871284679655,NY,2022-12-30,0,0,1,0,1,1,1,1,0,0,0,0,1,0
1442,33.1103340001202,0.4001414677223275,NY,2022-12-31,1,0,1,0,1,1,0,0,0,0,0,1,0,0
1443,8.11895332968904,0.3784102836822175,NY,2023-01-01,1,0,1,0,1,1,0,1,0,1,0,0,1,0
1444,80.5062814503781,0.457629649916864,NY,2023-01-02,0,0,1,0,1,1,1,0,0,0,0,0,0,0
1445,3.61811019115207,0.260612465055821,NY,2023-01-03,1,1,0,0,0,1,0,0,0,0,0,0,1,0
1446,2.76394462120008,0.321359861590665,NY,2023-01-04,1,0,1,0,1,0,1,1,0,0,0,1,0,0
1447,3.13968663291444,0.3574349563215125,NY,2023-01-05,1,0,1,0,1,1,0,1,0,1,0,1,1,0
1448,49.6188845801362,0.4359638875674765,NY,2023-01-06,0,0,1,0,1,0,0,0,0,0,0,1,0,0
