...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,other_50_CI,X22E_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,other_95_CI,X22E_95_CI
1291,0.0170762610373204,0.01121155810401885,NH,2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1
1292,NA,NA,NH,2023-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1293,NA,NA,NH,2023-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1294,NA,NA,NH,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1295,NA,NA,NH,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1296,NA,NA,NH,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1297,0.982556630473208,0.42300356323854,NH,2023-04-03,1,1,1,0,1,1,1,0,0,0,1,1
1298,NA,NA,NH,2023-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1299,NA,NA,NH,2023-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1300,0.134640824364751,0.080839860951207,NH,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1
1301,NA,NA,NH,2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1302,NA,NA,NH,2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1303,2.60509605399997,0.0351190210372085,NJ,2023-02-26,1,0,1,1,0,0,0,0,1,0,0,1
1304,2.20715179992797,0.090764520164825,NJ,2023-02-27,1,1,1,1,0,0,0,0,1,0,0,0
1305,3.01725163894027,0.1287303491267995,NJ,2023-02-28,1,0,0,0,1,0,0,0,0,0,0,0
1306,2.70474891877565,0.077081694666619,NJ,2023-03-01,1,1,1,0,0,0,0,0,0,0,1,0
1307,3.15822904191422,0.1578599840808985,NJ,2023-03-02,1,0,1,1,0,1,1,0,1,0,0,0
1308,0.729285268567092,0.0758202040344785,NJ,2023-03-03,1,1,1,0,1,1,1,1,1,1,1,1
1309,1.16258741367115,0.00498678071777789,NJ,2023-03-04,1,0,1,1,1,1,1,0,1,0,0,0
1310,0.763640838821125,0.004547692623869075,NJ,2023-03-05,1,1,1,1,1,1,1,0,1,1,1,0
1311,2.43293849010038,0.0887905529227785,NJ,2023-03-06,1,1,1,1,0,1,1,0,1,1,0,1
1312,5.50323363005352,0.1782574992890035,NJ,2023-03-07,0,0,1,0,0,1,1,0,1,0,0,0
1313,0.973295053291355,0.051246695052033,NJ,2023-03-08,1,1,1,1,0,1,1,1,1,1,0,0
1314,2.62967533283735,0.140966293593595,NJ,2023-03-09,1,0,1,0,1,1,1,0,1,0,1,1
1315,3.28839473356379,0.1238413962905195,NJ,2023-03-10,0,0,0,0,0,0,0,0,1,0,0,0
1316,1.69940474195305,0.1556901598267925,NJ,2023-03-11,0,0,1,0,1,1,0,0,1,0,1,0
1317,0.833394152660385,0.0368718481616365,NJ,2023-03-12,1,1,1,1,1,1,1,0,1,0,1,1
1318,3.77446221170894,0.1326343094646015,NJ,2023-03-13,0,0,1,1,0,0,0,1,1,0,0,0
1319,1.03999621797265,0.0782383714549785,NJ,2023-03-14,1,1,1,1,1,0,1,1,1,0,1,0
1320,1.74877434276882,0.1114301276376385,NJ,2023-03-15,0,0,1,1,0,1,0,0,0,0,0,1
1321,4.95451333751181,0.1772738231425015,NJ,2023-03-16,1,0,0,1,0,1,1,0,0,1,0,0
1322,1.4415805336084,0.1049779223474565,NJ,2023-03-17,0,0,1,1,1,1,0,0,1,0,1,0
1323,1.75944515350223,0.1564187514575815,NJ,2023-03-18,0,0,1,1,1,1,0,0,0,0,1,0
1324,2.46685941803312,0.2015794248141835,NJ,2023-03-19,1,0,1,0,0,1,1,0,0,0,0,1
1325,3.23013445799614,0.1440611994355925,NJ,2023-03-20,1,0,1,0,0,1,1,0,0,0,0,0
1326,5.43505433735688,0.1765737364999215,NJ,2023-03-21,1,0,1,0,0,1,1,0,1,0,0,1
1327,1.16441574357939,0.100140725344749,NJ,2023-03-22,1,1,1,1,0,1,1,1,0,0,0,0
1328,3.28382788309893,0.179220120604505,NJ,2023-03-23,0,0,1,0,1,1,0,0,0,0,1,0
1329,1.77057915482685,0.128267600235847,NJ,2023-03-24,1,1,1,0,0,1,0,0,0,0,0,1
1330,2.96775447381063,0.2038756440475595,NJ,2023-03-25,1,0,1,0,1,0,1,0,0,0,1,0
1331,1.39624271506495,0.14564080781813,NJ,2023-03-26,0,1,1,1,0,1,0,0,1,1,0,1
1332,0.811066773835163,0.0498445946981812,NJ,2023-03-27,1,1,1,1,1,1,1,0,0,1,1,0
1333,1.62048330467275,0.125933034845198,NJ,2023-03-28,1,1,1,0,1,1,1,1,0,0,1,0
1334,1.50558142802366,0.01395490727238125,NJ,2023-03-29,1,0,0,1,1,1,1,0,1,0,1,1
1335,0.502091524999823,0.084683498176281,NJ,2023-03-30,1,1,1,1,1,1,1,0,0,1,1,0
1336,2.663727592466,0.1663186211567175,NJ,2023-03-31,1,1,0,0,1,1,1,0,0,0,1,0
1337,2.96277979520738,0.270804310620839,NJ,2023-04-01,0,0,1,0,1,1,0,0,0,0,1,1
1338,2.92053844839016,0.0764903241514935,NJ,2023-04-02,0,0,0,1,1,1,0,0,0,1,1,1
1339,3.15598712888586,0.1272483856949345,NJ,2023-04-03,1,1,0,0,1,1,1,0,0,0,1,1
1340,2.30834045841392,0.269239235773517,NJ,2023-04-04,0,1,1,1,0,1,0,0,0,1,0,1
1341,2.66085918866639,0.2149350867630725,NJ,2023-04-05,0,1,0,0,1,1,0,0,0,0,1,1
1342,1.6947931157471,0.1841742974072465,NJ,2023-04-06,1,1,1,0,1,1,1,0,0,0,1,1
1343,3.30859319578351,0.0983082514053825,NJ,2023-04-07,1,0,0,1,1,1,1,0,0,1,1,1
1344,2.47072842496012,0.1468651374855865,NJ,2023-04-08,1,0,0,1,1,1,1,0,0,1,1,1
1345,0.733521191184697,0.00907584312418925,NM,2023-02-26,1,1,1,1,1,1,1,0,1,1,1,0
1346,1.40591567696689,0.0081838771836793,NM,2023-02-27,1,0,1,1,1,0,1,0,1,1,1,0
1347,0.926299956804789,0.0761538782162825,NM,2023-02-28,0,1,1,1,1,1,0,0,1,1,1,1
1348,1.00043046688128,0.0646442572907445,NM,2023-03-01,0,1,1,1,1,1,0,1,1,1,1,0
1349,0.395242111720987,0.055940478046667,NM,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
1350,0.392047073774752,0.0558228339564455,NM,2023-03-03,1,1,1,1,1,1,1,0,0,1,1,0
1351,1.29648974410079,0.1618618393082995,NM,2023-03-04,1,0,1,1,1,0,0,1,1,1,1,0
1352,0.901121823888173,0.118944772988912,NM,2023-03-05,0,1,1,1,1,1,0,1,1,1,0,1
1353,0.872171430599078,0.089717791635944,NM,2023-03-06,1,1,1,1,0,1,1,1,1,1,0,0
1354,1.44929484924138,0.1259369949400405,NM,2023-03-07,1,0,1,1,0,1,1,1,1,0,1,0
1355,0.760330504361215,0.0798723039194245,NM,2023-03-08,1,1,1,0,1,1,1,0,1,0,1,1
1356,2.44343081358223,0.1677356718693095,NM,2023-03-09,1,0,1,0,1,0,1,0,1,0,1,1
1357,1.07015062329535,0.110519429733899,NM,2023-03-10,1,1,1,1,0,1,1,0,0,1,0,0
1358,0.312589596711161,0.00288405874288231,NM,2023-03-11,1,1,1,1,1,1,1,0,1,1,1,0
1359,0.175246645579211,0.0027407622608082,NM,2023-03-12,1,1,1,1,1,1,1,0,0,1,1,1
1360,0.547419581363499,0.03617566514390535,NM,2023-03-13,1,1,1,1,1,1,1,0,1,1,1,0
1361,3.99906268099914,0.140158530464725,NM,2023-03-14,1,0,1,1,1,0,1,0,0,0,1,0
1362,0.967144738676528,0.0371208616259921,NM,2023-03-15,0,1,1,1,1,1,0,0,0,0,1,0
1363,0.520754332574283,0.0481040666599581,NM,2023-03-16,1,1,1,1,1,1,1,0,0,0,1,1
1364,0.132951040035549,0.00256932642582711,NM,2023-03-17,1,1,1,1,1,1,1,0,1,0,1,1
1365,0.72412250256432,0.0861970266914645,NM,2023-03-18,1,1,1,0,1,1,0,0,1,1,1,1
1366,0.11864827700023,0.00282320916562972,NM,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1
1367,0.98034946046621,0.04351504132805615,NM,2023-03-20,1,1,1,1,0,1,1,0,0,1,0,0
1368,1.23773415006378,0.003372714866070305,NM,2023-03-21,1,0,1,1,1,1,1,0,0,0,1,1
1369,0.748333588749955,0.0515154289582585,NM,2023-03-22,1,1,1,1,1,1,1,1,0,0,1,1
1370,1.01914318281102,0.1046692034549725,NM,2023-03-23,1,1,1,1,1,1,1,1,0,0,1,0
1371,0.373208395688881,0.00513681829332115,NM,2023-03-24,1,1,1,1,1,1,1,0,0,1,1,1
1372,0.174904219262494,0.0061252314889441,NM,2023-03-25,1,1,1,1,1,1,1,0,1,0,1,1
1373,0.86104814279928,0.070306925346839,NM,2023-03-26,1,1,1,0,1,1,1,1,1,0,1,0
1374,2.47538015187108,0.0568699510913505,NM,2023-03-27,1,1,0,1,0,1,1,0,0,1,0,0
1375,1.92035074759942,0.04939531460947865,NM,2023-03-28,0,0,0,1,1,1,0,1,1,1,1,0
1376,1.25494857761985,0.070495808636623,NM,2023-03-29,1,1,0,1,1,1,1,0,0,0,1,1
1377,1.28408824150793,0.01745192502446005,NM,2023-03-30,1,0,1,1,1,1,1,0,1,1,1,0
1378,1.05329322814532,0.0218807525023866,NM,2023-03-31,1,0,1,1,1,1,1,0,0,1,1,1
1379,1.39448139966014,0.0274470793307692,NM,2023-04-01,1,0,0,1,1,1,1,0,0,0,1,1
1380,1.81910998196951,0.0343815317192467,NM,2023-04-02,1,0,0,1,1,1,1,0,0,1,1,1
1381,4.9441584306841,0.071087023433253,NM,2023-04-03,1,0,0,1,1,1,1,0,0,1,1,1
1382,5.64045436148328,0.115543120474455,NM,2023-04-04,1,0,0,1,0,1,1,0,0,0,0,1
1383,5.54592746997723,0.203491684216536,NM,2023-04-05,0,1,0,0,1,1,0,0,0,0,1,1
1384,3.57827118595525,0.080839860951207,NM,2023-04-06,1,0,0,1,1,1,1,0,0,1,1,1
1385,6.66197419180264,0.0983082514053825,NM,2023-04-07,1,0,0,1,1,1,1,0,0,1,1,1
1386,3.90091412049406,0.166659435385138,NM,2023-04-08,1,0,0,0,1,1,1,0,0,0,1,1
1387,0.632427948743641,0.1106833883129165,NV,2023-02-26,1,1,1,1,1,1,1,0,1,0,1,0
1388,0.861670126194232,0.086076938554061,NV,2023-02-27,1,1,1,1,0,1,1,0,1,0,0,0
1389,0.557731331999588,0.082988346449132,NV,2023-02-28,1,1,1,1,1,1,1,0,1,1,1,0
1390,1.53311024863508,0.00667721482750825,NV,2023-03-01,1,0,1,1,1,0,1,0,1,1,1,0
1391,1.018397614117,0.140985284909621,NV,2023-03-02,1,1,1,1,0,1,0,0,1,1,0,0
1392,0.392003304979753,0.0558228339564455,NV,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1393,0.424884722752105,0.091268062942565,NV,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1394,0.496462360242196,0.004547692623869075,NV,2023-03-05,1,1,1,1,1,1,1,0,1,0,1,0
1395,0.379358361224156,0.0666970947442605,NV,2023-03-06,1,1,1,1,1,1,1,1,1,0,1,0
1396,2.50555975838472,0.3923011786754445,NV,2023-03-07,1,0,1,0,0,1,0,0,1,0,0,0
1397,0.222209394607312,0.00352968231088623,NV,2023-03-08,1,1,1,1,1,1,1,0,1,0,1,1
1398,1.01339793708792,0.097078698770324,NV,2023-03-09,1,1,1,1,1,0,1,0,1,1,1,0
1399,0.363608176265394,0.003062338445999355,NV,2023-03-10,1,1,1,1,1,1,1,0,1,1,1,0
1400,0.190697727066198,0.00288405874288231,NV,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
1401,1.52851537990132,0.230773370297883,NV,2023-03-12,1,0,1,0,1,0,1,0,1,0,1,1
1402,0.572410797032055,0.084966478617992,NV,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
1403,1.56045425316638,0.2074881774121625,NV,2023-03-14,1,0,1,1,0,0,1,0,1,1,0,1
1404,0.666169845769735,0.060150665821492,NV,2023-03-15,1,1,1,0,1,1,1,0,1,0,1,1
1405,0.541108678499836,0.0632977193847715,NV,2023-03-16,1,1,1,1,1,1,1,0,1,1,1,0
1406,0.720399955869074,0.103962226330319,NV,2023-03-17,1,1,1,1,1,0,1,0,1,1,1,0
1407,0.0772327478947752,0.00266624476421325,NV,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
1408,1.65877177900111,0.234030624182959,NV,2023-03-19,1,0,1,0,0,1,1,0,1,0,0,1
1409,0.673106174015724,0.0790152931802385,NV,2023-03-20,1,1,1,1,1,0,1,0,0,0,1,0
1410,0.725408807092024,0.0944359553883935,NV,2023-03-21,1,1,1,0,1,1,1,1,0,0,1,1
1411,0.745805289999914,0.104526842115273,NV,2023-03-22,1,1,1,0,1,1,1,1,1,1,1,1
1412,0.70911381812529,0.0795069096892905,NV,2023-03-23,1,1,1,0,1,1,1,0,0,0,1,0
1413,0.452525134581682,0.00513681829332115,NV,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
1414,0.847392058725101,0.154235785383077,NV,2023-03-25,1,1,1,0,1,1,1,1,1,1,1,1
1415,0.790554871369403,0.1174798605541995,NV,2023-03-26,1,1,1,0,1,1,1,1,1,0,0,1
1416,0.861556663982324,0.134559906995682,NV,2023-03-27,1,1,1,1,1,0,1,1,0,1,1,0
1417,1.5399278783279,0.0521835140830115,NV,2023-03-28,1,1,0,1,1,1,1,0,0,0,1,0
1418,1.14885737923722,0.01395490727238125,NV,2023-03-29,1,0,1,1,1,1,1,0,0,0,1,1
1419,1.92559544757684,0.1487821351015455,NV,2023-03-30,1,1,0,1,0,1,0,0,0,1,0,1
1420,1.17691930412824,0.1048296621089415,NV,2023-03-31,1,1,1,1,1,0,1,0,0,1,1,0
1421,1.49441615363647,0.231597915259706,NV,2023-04-01,1,1,1,1,0,0,1,0,0,0,0,0
1422,1.23408815703291,0.133614667534375,NV,2023-04-02,1,1,1,1,1,0,1,1,0,1,1,0
1423,0.221410226377993,0.04293370024882985,NV,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1
1424,1.11695435642148,0.053362202694359,NV,2023-04-04,1,0,1,1,1,1,1,1,1,1,1,1
1425,1.30157859545813,0.0659206236767675,NV,2023-04-05,1,0,0,1,1,1,1,0,0,1,1,1
1426,2.07312475452183,0.080839860951207,NV,2023-04-06,1,0,0,1,1,1,1,0,0,1,1,1
1427,2.02505286124758,0.264714715153324,NV,2023-04-07,1,1,0,0,0,1,1,0,0,0,0,1
1428,2.69007058498298,0.2451913453246045,NV,2023-04-08,1,1,0,0,1,0,0,0,0,0,1,0
1429,3.28707302408923,0.0527671526641265,NY,2023-02-26,1,0,1,1,1,0,0,0,1,1,0,0
1430,5.45604515609664,0.03700386947793525,NY,2023-02-27,1,0,1,1,1,0,0,0,1,1,1,0
1431,1.76820759386781,0.0636924625030615,NY,2023-02-28,1,0,1,1,1,1,0,0,1,1,0,0
1432,5.06129374140999,0.077335769513916,NY,2023-03-01,1,1,1,0,0,0,0,1,1,0,0,0
1433,2.4859863763726,0.0821693026614065,NY,2023-03-02,1,1,1,1,0,1,1,0,0,0,0,0
1434,2.99653257424171,0.1436454637774095,NY,2023-03-03,1,0,1,0,0,1,1,0,0,0,1,0
1435,1.00329034729706,0.0837818301147245,NY,2023-03-04,1,1,1,1,0,1,1,1,1,1,1,1
1436,0.70477316101375,0.052847062155034,NY,2023-03-05,1,1,1,1,1,1,1,0,1,1,1,0
1437,1.65542785282903,0.0909807918556255,NY,2023-03-06,1,1,1,1,1,1,0,0,1,0,1,1
1438,3.20266357039269,0.047832570407704,NY,2023-03-07,1,1,1,1,0,0,0,0,0,0,0,0
1439,2.80417617878462,0.0616469824655875,NY,2023-03-08,1,1,1,1,0,0,0,1,1,0,0,0
1440,1.22173431205701,0.00327687839605894,NY,2023-03-09,1,0,1,1,1,1,1,0,1,1,1,0
1441,2.94933006909056,0.1151301886486415,NY,2023-03-10,1,0,1,0,0,1,1,0,1,0,0,0
1442,0.960750639470549,0.0454388406377937,NY,2023-03-11,0,1,1,1,1,1,0,0,1,0,1,0
1443,1.21938082343072,0.0642899585090515,NY,2023-03-12,1,1,1,1,1,0,1,0,0,1,1,0
1444,1.24907044406298,0.07656487732091,NY,2023-03-13,1,1,1,0,1,1,1,0,0,1,1,0
1445,10.30253375809,0.3369876779777415,NY,2023-03-14,0,0,1,0,0,0,1,0,1,0,0,0
1446,1.18210645018759,0.0681587580627875,NY,2023-03-15,1,1,1,1,0,1,1,0,1,1,0,0
1447,4.81745661722779,0.1259646908596185,NY,2023-03-16,1,0,1,0,0,1,1,0,1,0,0,0
1448,2.13623062085304,0.094604229804183,NY,2023-03-17,1,1,1,0,1,1,0,0,1,0,1,0
1449,1.09127293124546,0.0635237456818475,NY,2023-03-18,1,1,1,1,1,0,1,0,1,1,1,0
1450,1.40905236565723,0.0953234496227465,NY,2023-03-19,0,1,1,1,0,1,0,0,0,1,0,1
1451,8.89603094199752,0.161867236072157,NY,2023-03-20,0,0,1,0,0,1,0,0,1,0,0,0
1452,6.48107542293551,0.160646065286918,NY,2023-03-21,0,0,1,0,0,1,0,0,0,0,0,0
1453,1.70867288433047,0.0866247796859765,NY,2023-03-22,1,1,0,0,0,1,1,0,0,0,0,0
1454,1.18862915735408,0.0881635187327415,NY,2023-03-23,1,1,1,1,0,1,1,0,1,1,0,1
1455,5.40436415366024,0.1741915436029995,NY,2023-03-24,0,0,1,0,0,1,0,0,1,0,0,0
1456,3.84055746410092,0.150709210533933,NY,2023-03-25,0,0,1,0,1,1,0,0,0,0,1,0
1457,2.68500395810793,0.1340857477880445,NY,2023-03-26,1,1,0,0,0,0,0,0,0,0,0,0
1458,3.03345212818314,0.099188611811415,NY,2023-03-27,0,1,0,1,0,1,0,0,0,1,0,0
1459,3.68255460115186,0.152924509280156,NY,2023-03-28,0,1,0,1,0,1,0,1,0,0,0,1
1460,7.43516279101518,0.289953266549945,NY,2023-03-29,0,0,0,0,0,1,0,0,0,0,0,1
1461,3.40867399270806,0.188666638510755,NY,2023-03-30,0,1,0,0,1,1,0,0,0,0,1,1
1462,2.23577162546314,0.213769544127087,NY,2023-03-31,1,1,0,0,0,1,1,0,1,1,0,1
1463,3.20052766712831,0.1521353398657535,NY,2023-04-01,0,1,0,0,0,1,0,0,0,0,0,1
1464,3.65289252093161,0.197372871368244,NY,2023-04-02,1,1,0,0,1,0,1,0,0,0,1,0
1465,9.98940420550145,0.2056605306267025,NY,2023-04-03,0,1,0,0,0,1,0,0,0,0,0,1
1466,5.51885423769267,0.151250150122689,NY,2023-04-04,0,1,0,0,1,1,0,0,0,0,1,1
1467,3.64262852161769,0.204267184069543,NY,2023-04-05,0,1,0,1,0,0,1,0,0,0,0,0
1468,4.26956552926332,0.190366402490634,NY,2023-04-06,1,1,0,1,0,1,1,0,0,0,0,1
1469,5.42821943317798,0.1949080835688045,NY,2023-04-07,1,0,0,0,1,1,1,0,0,0,1,1
1470,4.27951965082907,0.2402656220448945,NY,2023-04-08,1,1,0,0,1,1,1,0,0,0,1,0
1471,0.935426476953178,0.082677966186993,OH,2023-02-26,0,1,1,1,1,1,0,0,1,0,1,0
1472,1.41094975310114,0.1425307289293055,OH,2023-02-27,1,1,1,1,0,1,1,1,1,1,0,0
1473,1.10723679655102,0.0570520664659175,OH,2023-02-28,0,1,1,1,1,1,0,1,1,1,0,1
1474,0.989428259164435,0.096727604050398,OH,2023-03-01,1,1,1,1,0,1,0,0,1,1,0,0
1475,2.41380269214604,0.16054876949216151,OH,2023-03-02,0,0,1,1,0,1,0,0,1,1,0,0
1476,3.00949892162658,0.148110740674099,OH,2023-03-03,1,0,1,1,1,0,1,0,1,1,1,0
1477,0.375848246559912,0.0768878492384335,OH,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1478,0.824888486169888,0.0960622875250235,OH,2023-03-05,1,1,1,1,1,1,1,0,1,1,1,0
1479,1.55837434017361,0.1085050179622735,OH,2023-03-06,1,0,1,1,0,0,1,0,1,1,0,0
1480,3.97255727605356,0.191439667698744,OH,2023-03-07,0,0,1,1,1,1,0,0,1,0,1,0
1481,1.10230260436646,0.0934744767386085,OH,2023-03-08,1,1,0,1,1,1,1,0,0,1,1,0
1482,1.76517101677033,0.121501992297768,OH,2023-03-09,0,0,1,1,0,1,0,0,1,0,0,0
1483,1.74731054335845,0.156147699842295,OH,2023-03-10,0,0,1,1,0,1,0,0,1,1,0,1
1484,1.0230502841373,0.124214525610267,OH,2023-03-11,1,1,1,0,1,1,1,0,1,0,1,0
1485,0.478891308502708,0.0027407622608082,OH,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
1486,0.863909402783571,0.0611026090529455,OH,2023-03-13,1,1,1,1,0,1,0,1,1,1,0,1
1487,0.791459484162515,0.086858823098505,OH,2023-03-14,1,1,0,1,1,1,0,1,0,1,1,1
1488,0.558379885972105,0.072532505688538,OH,2023-03-15,1,1,1,1,1,1,1,1,0,1,1,0
1489,0.515420351908134,0.050503064458613,OH,2023-03-16,1,1,1,1,1,1,1,0,0,1,1,1
1490,0.461223003857272,0.00256932642582711,OH,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1
1491,0.178016023135477,0.00266624476421325,OH,2023-03-18,1,1,1,1,1,1,1,0,0,1,1,1
1492,0.966688317020519,0.135811330072809,OH,2023-03-19,0,1,1,1,1,1,0,0,1,1,1,1
1493,3.00630245728639,0.247733832050799,OH,2023-03-20,1,0,1,0,0,1,1,0,1,0,1,0
1494,0.41071252912674,0.003372714866070305,OH,2023-03-21,1,1,1,1,1,1,1,0,0,1,1,1
1495,2.29537321906541,0.1872300279647005,OH,2023-03-22,0,0,1,1,1,0,0,0,1,1,1,0
1496,0.797563242765808,0.05182865251878,OH,2023-03-23,1,1,1,1,1,1,1,1,0,0,1,1
1497,1.30161291025129,0.144314439943371,OH,2023-03-24,1,1,1,0,0,1,1,1,1,0,0,1
1498,0.856456797938527,0.061666689199244,OH,2023-03-25,1,1,1,1,1,1,1,0,1,0,1,1
1499,0.492680552474509,0.0074096784036914,OH,2023-03-26,1,1,1,1,1,1,1,0,0,1,1,1
1500,1.29006669077443,0.1348794884527675,OH,2023-03-27,1,1,1,0,0,1,1,0,0,0,0,1
1501,0.386448176719474,0.090546259457676,OH,2023-03-28,1,1,1,1,1,1,1,0,0,1,1,1
1502,1.16739898354489,0.07990919542035,OH,2023-03-29,1,1,1,1,1,0,1,0,0,1,1,1
1503,0.641193949987474,0.01745192502446005,OH,2023-03-30,1,1,1,1,1,1,1,0,0,1,1,1
1504,0.628891512950653,0.0218807525023866,OH,2023-03-31,1,1,1,1,1,1,1,0,0,0,1,1
1505,1.60198930205337,0.0958245404155215,OH,2023-04-01,1,1,0,1,0,1,1,1,0,1,0,1
1506,2.15866092472213,0.086482193940279,OH,2023-04-02,1,0,0,0,1,1,1,1,0,0,1,1
1507,2.27307785613121,0.04293370024882985,OH,2023-04-03,1,0,0,1,1,1,1,0,0,1,1,1
1508,3.69507316485042,0.092143960722522,OH,2023-04-04,1,0,0,1,1,1,1,0,0,0,1,1
1509,2.50003663950023,0.1978024269092065,OH,2023-04-05,1,1,0,1,1,0,0,1,0,1,1,0
1510,3.43570230904169,0.1756971573639245,OH,2023-04-06,1,1,0,0,1,1,1,0,0,0,1,1
1511,3.28322542397553,0.2686792613025735,OH,2023-04-07,1,1,0,1,1,0,1,0,0,1,1,0
1512,1.45846236867354,0.157520189485411,OH,2023-04-08,1,0,1,1,1,1,1,1,1,1,1,1
1513,0.777095436643323,0.2800292969607955,OK,2023-02-26,1,1,1,1,1,0,1,0,1,1,1,0
1514,2.43886193295867,0.222389795952229,OK,2023-02-27,1,0,1,1,0,1,1,0,1,1,0,1
1515,1.07705355552704,0.158589336983294,OK,2023-02-28,1,1,1,1,1,0,0,1,1,1,1,0
1516,3.87761053044939,0.2807099063920815,OK,2023-03-01,1,0,1,1,0,1,1,0,1,1,0,0
1517,0.0295684211764388,0.00604523024891965,OK,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
1518,0.0969350070541427,0.00548397574681605,OK,2023-03-03,1,1,1,1,1,1,1,0,1,1,1,0
1519,0.00702595438662754,0.00498678071777789,OK,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1520,NA,NA,OK,2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1521,1.21575870079509,0.4647535378881165,OK,2023-03-06,1,0,1,1,0,1,1,1,1,1,0,0
1522,0.00525490646261807,0.00382342898209371,OK,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
1523,NA,NA,OK,2023-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1524,0.00414257093035332,0.00327687839605894,OK,2023-03-09,1,1,1,1,1,1,1,0,1,1,1,0
1525,NA,NA,OK,2023-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1526,NA,NA,OK,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1527,NA,NA,OK,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1528,NA,NA,OK,2023-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1529,1.07587832243776,0.305278954490716,OK,2023-03-14,1,0,1,1,1,0,1,0,1,1,1,0
1530,0.0130011208321778,0.002520916896106075,OK,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
1531,0.0290482427419005,0.002523108485518295,OK,2023-03-16,1,1,1,1,1,1,1,0,1,1,1,0
1532,NA,NA,OK,2023-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1533,0.00370153428916974,0.00266624476421325,OK,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
1534,NA,NA,OK,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1535,0.0166904684395273,0.003052983806658995,OK,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
1536,2.17706415228787,0.922084769093175,OK,2023-03-21,1,0,1,1,0,0,1,0,1,1,0,0
1537,0.00531331348095368,0.00380515711694499,OK,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
1538,0.00655257468016107,0.004380211655048255,OK,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
1539,NA,NA,OK,2023-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1540,NA,NA,OK,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1541,NA,NA,OK,2023-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1542,NA,NA,OK,2023-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1543,0.0184685684297913,0.01121155810401885,OK,2023-03-28,1,1,1,1,1,1,1,0,0,1,1,1
1544,0.0786956260656558,0.01395490727238125,OK,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
1545,NA,NA,OK,2023-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1546,0.0389721194791903,0.0218807525023866,OK,2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1
1547,1.17463488126077,0.840124233745235,OK,2023-04-01,1,0,1,1,1,0,1,0,1,1,1,0
