"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","X23G_50_CI","X23H_50_CI","recombinant_50_CI","other_50_CI","X23B_50_CI","X22F_95_CI","X23A_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","X23G_95_CI","X23H_95_CI","recombinant_95_CI","other_95_CI","X23B_95_CI"
"1709",NA,NA,"RI",2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1710",NA,NA,"RI",2023-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1711",NA,NA,"RI",2023-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1712",NA,NA,"RI",2023-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1713",NA,NA,"RI",2023-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1714",NA,NA,"RI",2023-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1715",NA,NA,"RI",2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1716",NA,NA,"RI",2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1717",NA,NA,"RI",2023-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1718",NA,NA,"RI",2023-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1719",NA,NA,"RI",2023-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1720",NA,NA,"RI",2023-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1721",NA,NA,"RI",2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1722",NA,NA,"RI",2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1723",NA,NA,"SC",2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1724",0.475834384556659,0.679582751228919,"SC",2023-09-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"1725",1.5294996944655,0.904650575902747,"SC",2023-09-05,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1
"1726",1.21624842405014,0.799215878634705,"SC",2023-09-06,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0
"1727",2.20588984490969,0.689420428897086,"SC",2023-09-07,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0
"1728",3.78328156006305,0.73405358176683,"SC",2023-09-08,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0
"1729",0.805742579131261,0.83407822495205,"SC",2023-09-09,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0
"1730",0.98340407538165,0.794616946460678,"SC",2023-09-10,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0
"1731",2.86395236303452,0.865258314024266,"SC",2023-09-11,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0
"1732",1.51230906245042,0.690620842527323,"SC",2023-09-12,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0
"1733",1.03484389221389,0.780779831662766,"SC",2023-09-13,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
"1734",0.94505608796148,0.936730786462597,"SC",2023-09-14,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"1735",NA,NA,"SC",2023-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1736",1.16603559750639,0.789393522673248,"SC",2023-09-16,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0
"1737",0.749836763143477,1.05651661419849,"SC",2023-09-17,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1738",1.40583488840609,0.89136882028931,"SC",2023-09-18,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0
"1739",10.1552620164633,1.10657150863624,"SC",2023-09-19,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0
"1740",2.59242484373612,1.08862627849773,"SC",2023-09-20,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1
"1741",0.677360704666946,0.574235224372067,"SC",2023-09-21,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"1742",NA,NA,"SC",2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1743",0.822515814384997,1.16620336841249,"SC",2023-09-23,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
"1744",0.801909806086048,0.802598758260896,"SC",2023-09-24,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"1745",0.571418491119203,0.793570063089389,"SC",2023-09-25,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
"1746",0.872327205144473,0.673836556331423,"SC",2023-09-26,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0
"1747",0.559928797881129,0.807086921311844,"SC",2023-09-27,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
"1748",1.01671738072373,0.999994090522261,"SC",2023-09-28,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"1749",0.582760950573313,0.820955040634088,"SC",2023-09-29,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"1750",NA,NA,"SC",2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1751",NA,NA,"SC",2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1752",1.27944223916605,0.484741073548623,"SC",2023-10-02,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"1753",1.52148828948069,0.903794006912248,"SC",2023-10-03,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
"1754",0.946946110187701,0.854595619054453,"SC",2023-10-04,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0
"1755",2.85851286348529,0.864278523127877,"SC",2023-10-05,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0
"1756",NA,NA,"SC",2023-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1757",NA,NA,"SC",2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1758",NA,NA,"SC",2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1759",NA,NA,"SC",2023-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1760",0.471554566315953,0.623895720443647,"SC",2023-10-10,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0
"1761",0.878708472935479,1.24189892812803,"SC",2023-10-11,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"1762",0.958789362173679,0.978440361546515,"SC",2023-10-12,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1763",0.753624622767831,0.770290757919461,"SC",2023-10-13,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"1764",0.221553539085799,0.326146831841257,"SC",2023-10-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"1765",NA,NA,"SD",2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1766",NA,NA,"SD",2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1767",NA,NA,"SD",2023-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1768",NA,NA,"SD",2023-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1769",NA,NA,"SD",2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1770",NA,NA,"SD",2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1771",NA,NA,"SD",2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1772",NA,NA,"SD",2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1773",NA,NA,"SD",2023-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1774",NA,NA,"SD",2023-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1775",0.383325145835847,0.543529885954531,"SD",2023-09-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"1776",NA,NA,"SD",2023-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1777",NA,NA,"SD",2023-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1778",NA,NA,"SD",2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1779",NA,NA,"SD",2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1780",NA,NA,"SD",2023-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1781",NA,NA,"SD",2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1782",NA,NA,"SD",2023-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1783",NA,NA,"SD",2023-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1784",NA,NA,"SD",2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1785",NA,NA,"SD",2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1786",NA,NA,"SD",2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1787",NA,NA,"SD",2023-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1788",NA,NA,"SD",2023-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1789",NA,NA,"SD",2023-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1790",NA,NA,"SD",2023-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1791",0.292566661010164,0.416383078754113,"SD",2023-09-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"1792",NA,NA,"SD",2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1793",0.458169392663157,0.618679384053219,"SD",2023-10-01,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"1794",1.24025085754735,1.00647083230333,"SD",2023-10-02,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0
"1795",0.466988158121702,0.619100359745924,"SD",2023-10-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1796",NA,NA,"SD",2023-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1797",NA,NA,"SD",2023-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1798",NA,NA,"SD",2023-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1799",NA,NA,"SD",2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1800",NA,NA,"SD",2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1801",NA,NA,"SD",2023-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1802",NA,NA,"SD",2023-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1803",NA,NA,"SD",2023-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1804",NA,NA,"SD",2023-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1805",NA,NA,"SD",2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1806",NA,NA,"SD",2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1807",2.50694394468022,0.82687327721406,"TN",2023-09-03,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0
"1808",1.42608225300465,0.769810798557918,"TN",2023-09-04,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0
"1809",4.04483672789029,0.778095014884078,"TN",2023-09-05,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0
"1810",1.6929667440803,0.744967863314184,"TN",2023-09-06,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0
"1811",0.82161168440555,0.858436993565723,"TN",2023-09-07,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0
"1812",0.743183661922738,0.806254663799519,"TN",2023-09-08,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"1813",0.413262675181786,0.577563339993684,"TN",2023-09-09,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"1814",0.90410920795799,0.660548079091879,"TN",2023-09-10,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0
"1815",1.48993885117295,0.673562429923219,"TN",2023-09-11,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0
"1816",1.48757539014441,0.849173725610655,"TN",2023-09-12,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
"1817",1.30052268402905,0.710556843508523,"TN",2023-09-13,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0
"1818",2.36330771859644,1.04614687032115,"TN",2023-09-14,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0
"1819",NA,NA,"TN",2023-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1820",NA,NA,"TN",2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1821",0.798007199207674,0.705074856157189,"TN",2023-09-17,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0
"1822",1.43069526749795,0.700555694443019,"TN",2023-09-18,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0
"1823",0.637837936212473,0.907232191049749,"TN",2023-09-19,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"1824",0.831825578911092,0.627815850417468,"TN",2023-09-20,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"1825",0.938570536386274,0.67097926706108,"TN",2023-09-21,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0
"1826",0.871623347952408,1.23047920762348,"TN",2023-09-22,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
"1827",0.551512685708485,0.780438572986671,"TN",2023-09-23,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
"1828",0.55874989533708,0.786954142343065,"TN",2023-09-24,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"1829",0.953564269722293,0.677760675513977,"TN",2023-09-25,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
"1830",1.49708673710143,1.02273391773169,"TN",2023-09-26,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1
"1831",1.19098391750675,0.979666639247364,"TN",2023-09-27,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0
"1832",0.457144984596316,0.618816031332845,"TN",2023-09-28,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"1833",0.679343195018565,0.962106794359097,"TN",2023-09-29,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"1834",1.59265524782993,1.10766404345568,"TN",2023-09-30,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1835",0.795322572602614,0.801011343887709,"TN",2023-10-01,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
"1836",1.34951191582825,0.97011744921371,"TN",2023-10-02,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"1837",0.459715963718709,0.619100359745924,"TN",2023-10-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"1838",1.50782642978891,0.748976113522359,"TN",2023-10-04,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
"1839",1.80903102866507,0.830562086212688,"TN",2023-10-05,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0
"1840",2.00557881659987,1.20690337832553,"TN",2023-10-06,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0
"1841",NA,NA,"TN",2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1842",0.874840556424159,1.23000803378703,"TN",2023-10-08,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"1843",2.16718989948723,1.07371429102034,"TN",2023-10-09,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0
"1844",1.52837272146789,1.02797529244165,"TN",2023-10-10,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"1845",0.711689244992388,0.747760566000617,"TN",2023-10-11,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"1846",1.06172934722858,0.335674868346046,"TN",2023-10-12,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"1847",0.238359515687286,0.330794522985074,"TN",2023-10-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"1848",NA,NA,"TN",2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1849",1.19232446338729,0.927931914095272,"TX",2023-09-03,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0
"1850",1.43532810169239,0.820573421017368,"TX",2023-09-04,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0
"1851",2.22281335400659,0.759109846324882,"TX",2023-09-05,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0
"1852",1.01623118869395,0.763375176789981,"TX",2023-09-06,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0
"1853",1.54286685331889,0.714061733863907,"TX",2023-09-07,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0
"1854",1.34871160650992,0.771194299702515,"TX",2023-09-08,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0
"1855",0.829034718826846,0.850604260818314,"TX",2023-09-09,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
"1856",0.926408050019244,0.923631161301074,"TX",2023-09-10,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0
"1857",4.88611643377363,0.866575899611516,"TX",2023-09-11,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0
"1858",6.03825969195989,0.790000526020354,"TX",2023-09-12,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0
"1859",3.20353123897287,0.800950881848938,"TX",2023-09-13,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0
"1860",4.21600073194146,0.82551600598676,"TX",2023-09-14,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0
"1861",2.85459927302124,0.827056572827334,"TX",2023-09-15,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0
"1862",0.926884952468924,0.932566363302889,"TX",2023-09-16,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
"1863",1.22656111294773,0.821351974109977,"TX",2023-09-17,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0
"1864",1.54118108946773,0.656382342755645,"TX",2023-09-18,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0
"1865",1.80020312888586,0.801313876384375,"TX",2023-09-19,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0
"1866",3.54872286803972,0.836604495098461,"TX",2023-09-20,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0
"1867",5.12114965099286,0.892581059696053,"TX",2023-09-21,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
"1868",1.24836965057809,0.707317842413933,"TX",2023-09-22,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0
"1869",1.34334789073303,0.879970765172238,"TX",2023-09-23,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0
"1870",0.321697777518425,0.453844788758086,"TX",2023-09-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1871",2.2747483873966,0.784569572018458,"TX",2023-09-25,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0
"1872",1.19005249360669,0.729746602814656,"TX",2023-09-26,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1
"1873",2.91866319799434,1.00118487991598,"TX",2023-09-27,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1
"1874",3.74149575598954,0.71767078969784,"TX",2023-09-28,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0
"1875",2.59645966667028,0.867856104427131,"TX",2023-09-29,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0
"1876",0.840200257959092,1.19525247223646,"TX",2023-09-30,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"1877",0.947368309759004,0.668081452021038,"TX",2023-10-01,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1878",1.89721818347265,0.651714773212329,"TX",2023-10-02,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0
"1879",1.76913540800984,0.818705009476792,"TX",2023-10-03,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0
"1880",0.967111319791781,0.637817075102823,"TX",2023-10-04,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0
"1881",0.851177547735733,0.626739607243889,"TX",2023-10-05,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0
"1882",0.917295694938679,0.937718149557583,"TX",2023-10-06,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"1883",0.798786314808838,1.13763412933279,"TX",2023-10-07,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"1884",NA,NA,"TX",2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1885",1.00232859767898,0.872359638693304,"TX",2023-10-09,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1
"1886",1.04551206925237,0.729967632001364,"TX",2023-10-10,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
"1887",1.11828697595926,0.606513015263765,"TX",2023-10-11,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0
"1888",1.19715003428615,0.687870217474912,"TX",2023-10-12,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0
"1889",1.55198761700056,1.16053905837102,"TX",2023-10-13,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1
"1890",NA,NA,"TX",2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1891",NA,NA,"UT",2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1892",NA,NA,"UT",2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
