...1,es_score,brier_score,location,target_date,X22B_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X22E_50_CI,X22B_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI,X22E_95_CI
523,3.28227842201495,0.3655493145798195,IA,2023-02-09,1,0,0,1,0,1,0,0,0,1,0,0
524,3.28286997983445,0.3045828819108925,IA,2023-02-10,0,1,0,1,1,0,0,1,0,1,1,0
525,0.903936387663171,0.1762116003803235,IA,2023-02-11,1,1,1,1,0,1,1,1,0,1,0,1
526,1.79358178426838,0.205040390493229,IA,2023-02-12,1,1,1,1,0,1,1,0,0,1,0,0
527,1.93843075642442,0.2156773338461295,IA,2023-02-13,1,1,0,1,0,1,1,1,1,1,0,0
528,1.7916436226922,0.1462242692726255,IA,2023-02-14,1,1,1,1,0,1,1,1,0,1,0,0
529,2.03160525979019,0.2058165178559045,IA,2023-02-15,1,1,0,1,0,1,1,1,0,1,0,0
530,3.02121044720363,0.388903086061908,IA,2023-02-16,1,1,0,0,0,1,1,1,0,0,0,0
531,3.16870142135577,0.2972982520857915,IA,2023-02-17,1,1,0,1,1,0,1,1,0,1,1,0
532,2.62933535558331,0.3171139051070115,IA,2023-02-18,0,1,0,1,0,1,0,1,0,0,0,0
533,0.388962856556379,0.124957459217313,IA,2023-02-19,1,1,1,1,1,1,1,1,0,1,1,0
534,1.41734551627058,0.145932091586888,IA,2023-02-20,1,0,1,1,0,1,1,1,0,1,0,0
535,2.99694125881514,0.188690972037481,IA,2023-02-21,1,1,0,1,0,1,0,1,0,1,0,0
536,0.972489023393791,0.0891931427046815,IA,2023-02-22,1,1,1,1,0,1,1,1,1,0,0,1
537,2.47140461690521,0.1623420104072895,IA,2023-02-23,1,1,0,0,0,1,1,1,0,0,0,0
538,1.22823004615072,0.464937132362393,IA,2023-02-24,1,0,0,1,1,1,1,0,0,1,1,1
539,2.72309908354445,0.3867399029703395,IA,2023-02-25,0,1,0,1,1,0,0,1,0,1,1,0
540,1.49253732311591,0.2054559443253085,IA,2023-02-26,0,1,0,1,1,1,0,1,1,1,1,0
541,1.91832305869572,0.1657017553036945,IA,2023-02-27,1,0,0,1,0,1,1,0,0,1,0,1
542,0.296239281094917,0.00265462606006732,IA,2023-02-28,1,1,1,1,1,1,1,1,0,1,0,0
543,0.0249038945753003,0.002311994520961545,IA,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
544,1.08303863788355,0.1378291534906575,IA,2023-03-02,1,1,1,1,0,1,1,1,0,1,0,1
545,3.13028755128858,0.358234801214258,IA,2023-03-03,1,0,0,0,1,1,1,0,0,0,1,1
546,0.821918325731205,0.1333311071867585,IA,2023-03-04,1,1,1,1,1,0,1,1,0,1,1,0
547,0.270439423008306,0.1943930888075605,ID,2023-01-22,1,1,1,1,1,1,1,1,1,1,1,1
548,0.230883067248097,0.258775284349756,ID,2023-01-23,1,1,1,1,1,1,1,1,1,1,1,1
549,0.495015164929652,0.357525607851401,ID,2023-01-24,1,1,1,1,1,1,1,1,0,1,1,0
550,0.457241503491222,0.2083787678632345,ID,2023-01-25,1,1,1,1,1,1,1,1,1,1,1,1
551,NA,NA,ID,2023-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2023-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,0.13190294932801,0.0955576398453255,ID,2023-01-30,1,1,1,1,1,1,1,1,1,1,1,1
556,0.704541058273313,0.502164000333435,ID,2023-01-31,1,1,1,1,1,1,1,1,1,1,1,1
557,NA,NA,ID,2023-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,0.380390590519772,0.045140476942161,ID,2023-02-06,1,1,1,1,1,1,1,1,0,1,1,0
563,1.38405828217942,0.499618468640085,ID,2023-02-07,0,1,0,1,1,1,0,1,0,1,1,1
564,0.170592283211247,0.035779225029399,ID,2023-02-08,1,1,1,1,1,1,1,1,1,1,1,1
565,0.0446154962683164,0.03177120589251485,ID,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,1
566,0.0364630359210109,0.02816643771675925,ID,2023-02-10,1,1,1,1,1,1,1,1,1,1,1,1
567,0.0369698476355005,0.02493224252068615,ID,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,1
568,NA,NA,ID,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,1.0867409851225,0.77100424053289,ID,2023-02-15,1,1,0,1,1,0,1,1,0,1,1,0
572,NA,NA,ID,2023-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,0.0126514696532384,0.0089728865200456,ID,2023-02-19,1,1,1,1,1,1,1,1,1,1,1,1
576,0.983706482469665,0.158246120321005,ID,2023-02-20,0,1,1,1,1,1,0,1,0,1,1,1
577,0.715777866843828,0.215713449131976,ID,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1
578,2.05683036228276,0.429033688276976,ID,2023-02-22,1,1,0,1,1,0,1,1,0,1,1,0
579,1.0517290557769,0.1892914372235115,ID,2023-02-23,0,1,1,1,1,1,0,1,0,1,1,1
580,0.00684040956986427,0.004590911929064035,ID,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1
581,NA,NA,ID,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,0.00415193302721663,0.003046633086012515,ID,2023-02-27,1,1,1,1,1,1,1,1,0,1,1,0
584,0.00388912972164288,0.00265462606006732,ID,2023-02-28,1,1,1,1,1,1,1,1,1,1,1,1
585,NA,NA,ID,2023-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,0.0121168282962912,0.00201273400282922,ID,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
587,NA,NA,ID,2023-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,3.1918392944228,0.331244167111177,IL,2023-01-22,0,1,1,0,0,0,0,0,0,0,0,0
590,10.7944349606344,0.3330674278104365,IL,2023-01-23,0,0,0,0,1,1,0,0,0,0,0,0
591,6.289347080429,0.3521858504298545,IL,2023-01-24,0,0,0,1,1,1,0,0,0,0,0,0
592,1.94910037719282,0.2931659000730605,IL,2023-01-25,0,1,1,0,1,1,0,1,0,0,0,1
593,9.21163760745422,0.3312173558161005,IL,2023-01-26,0,1,0,1,1,0,0,0,0,0,0,0
594,8.88373728641642,0.3456826831293075,IL,2023-01-27,1,1,0,0,0,0,1,0,0,0,0,0
595,6.98769327108234,0.3955270124903465,IL,2023-01-28,1,1,0,1,0,0,0,1,0,0,0,0
596,5.3619924816761,0.3309258637436225,IL,2023-01-29,0,0,0,0,1,0,0,0,0,0,0,0
597,8.25030954452048,0.2930282085251755,IL,2023-01-30,0,1,0,0,1,0,0,0,0,0,0,0
598,4.20449149173391,0.2847237960024145,IL,2023-01-31,0,1,0,1,1,0,0,0,0,1,0,0
599,9.39783932121025,0.3131697420682425,IL,2023-02-01,0,1,0,1,0,0,0,0,0,1,0,0
600,2.64367508390249,0.2676528760239185,IL,2023-02-02,1,1,0,1,1,1,0,0,0,0,0,0
601,2.11985353593729,0.248166109697229,IL,2023-02-03,1,1,1,1,0,1,1,1,0,1,0,0
602,1.77273890558344,0.213903633702714,IL,2023-02-04,1,1,1,0,0,0,1,1,0,0,0,0
603,3.96783734006568,0.1346727251484185,IL,2023-02-05,0,1,0,1,0,0,0,1,0,0,0,0
604,6.41575485936002,0.259498564263418,IL,2023-02-06,0,0,0,1,1,1,0,0,0,1,0,0
605,9.48517237710971,0.272270542118019,IL,2023-02-07,0,1,0,1,0,0,0,0,0,0,0,0
606,12.2778538459248,0.3034268206308855,IL,2023-02-08,1,1,0,0,0,0,0,0,0,0,0,0
607,15.041558421417,0.3246951941749815,IL,2023-02-09,1,0,0,1,0,0,0,1,0,1,0,0
608,1.88468242598937,0.1738128815010595,IL,2023-02-10,1,1,1,1,1,1,1,1,1,0,1,0
609,1.21946346194699,0.154007245654042,IL,2023-02-11,1,1,1,1,0,1,0,0,1,1,0,0
610,1.82293052679643,0.16903945128578,IL,2023-02-12,1,1,1,1,1,0,1,1,0,1,1,0
611,6.03543640541218,0.186437490690627,IL,2023-02-13,0,1,0,1,1,0,0,0,0,1,1,0
612,1.84276061098307,0.1491488110755455,IL,2023-02-14,1,1,1,0,0,1,1,0,1,0,0,0
613,9.51588912705678,0.2117876360935535,IL,2023-02-15,0,0,0,1,0,0,0,1,0,1,0,0
614,8.14378604662993,0.234933483078899,IL,2023-02-16,0,1,0,1,0,0,0,1,0,0,0,0
615,3.66898124926471,0.16198462116318,IL,2023-02-17,0,1,0,0,0,1,0,0,0,0,0,0
616,2.53182817775821,0.1489266910629165,IL,2023-02-18,1,1,0,1,0,1,1,1,0,0,0,0
617,3.0215092473522698,0.1488716920368725,IL,2023-02-19,1,1,0,1,0,1,1,1,0,0,0,0
618,3.34212209515085,0.132164416297859,IL,2023-02-20,0,1,0,0,0,1,0,0,0,0,0,0
619,3.05462019958259,0.120181740607615,IL,2023-02-21,0,1,0,1,1,1,0,1,0,0,1,0
620,3.18565516899083,0.120594800628075,IL,2023-02-22,1,1,0,1,0,0,1,0,0,0,0,0
621,1.29214975725175,0.0916095392066685,IL,2023-02-23,1,1,1,1,0,1,1,0,0,1,0,0
622,3.12418064164313,0.149810389710129,IL,2023-02-24,0,1,0,1,0,1,0,0,0,1,0,1
623,1.67949818662539,0.118492159629232,IL,2023-02-25,1,0,0,1,1,1,1,0,0,1,1,0
624,3.73475974356348,0.1484971617957075,IL,2023-02-26,1,0,0,0,0,1,1,0,0,0,0,0
625,3.50934603191432,0.107642292416195,IL,2023-02-27,1,1,0,1,0,1,1,1,0,1,0,0
626,9.02143241571097,0.1634580494908125,IL,2023-02-28,0,1,0,1,0,0,0,1,0,1,0,0
627,5.09072241220523,0.109374323789828,IL,2023-03-01,1,1,0,1,0,1,1,1,0,0,0,0
628,3.41224327679811,0.098380392415037,IL,2023-03-02,0,1,0,1,0,0,0,1,0,1,0,0
629,9.97038698857703,0.191959484705358,IL,2023-03-03,0,0,0,0,0,0,0,1,0,0,0,0
630,1.59052520541292,0.0948278843629395,IL,2023-03-04,1,1,0,0,1,1,1,1,0,1,1,0
631,0.918559208320345,0.285687638916592,IN,2023-01-22,1,1,1,1,0,1,1,1,0,1,0,0
632,6.06307877497891,0.3250643946069965,IN,2023-01-23,0,1,0,1,1,0,0,1,0,1,1,0
633,2.36599372270487,0.318761712069783,IN,2023-01-24,0,1,0,1,1,1,0,1,0,0,1,0
634,1.87052037180561,0.377906569825841,IN,2023-01-25,1,1,0,1,0,1,1,1,0,1,1,0
635,3.13032147713153,0.3100219004640865,IN,2023-01-26,1,1,0,1,1,0,0,0,0,1,1,0
636,1.30543122832305,0.3053455276912455,IN,2023-01-27,0,1,1,1,0,1,0,0,0,0,0,0
637,2.4366466998325,0.2409910925255225,IN,2023-01-28,0,1,1,1,1,0,0,1,0,1,1,0
638,1.65080453399268,0.278576496854879,IN,2023-01-29,0,1,1,1,1,1,0,1,0,0,1,0
639,2.29543416365275,0.296293984036211,IN,2023-01-30,1,1,0,1,0,1,0,1,0,1,0,0
640,1.20652073357097,0.273989307597903,IN,2023-01-31,0,1,1,0,1,1,1,1,0,0,1,0
641,2.80973573956445,0.2856455184746585,IN,2023-02-01,1,1,0,1,1,0,1,1,0,1,1,0
642,2.91762029019082,0.30689729186871,IN,2023-02-02,1,1,0,1,1,0,0,1,0,1,0,0
643,1.42574634885674,0.309902310767427,IN,2023-02-03,0,1,0,1,1,1,0,1,0,1,1,0
644,0.982883319616441,0.320253991772995,IN,2023-02-04,1,1,1,1,1,0,1,1,0,1,1,0
645,4.42765898484059,0.3941999042608555,IN,2023-02-05,1,0,0,1,0,0,1,0,0,1,0,0
646,1.49025206829143,0.2109095328820055,IN,2023-02-06,0,1,1,1,1,1,0,0,0,1,1,0
647,4.51805302138756,0.29481225912441,IN,2023-02-07,0,1,0,1,1,0,0,0,0,1,1,0
648,1.30873572405995,0.1735942441247975,IN,2023-02-08,1,1,1,1,0,1,0,0,1,1,0,0
649,0.978463735569741,0.1550398868825825,IN,2023-02-09,1,1,1,1,0,1,1,1,1,1,0,0
650,1.5416070171484,0.2212305387033615,IN,2023-02-10,1,1,0,0,1,1,1,1,0,0,1,0
651,0.471744677653843,0.139303204337595,IN,2023-02-11,1,1,1,1,1,1,1,1,0,1,1,0
652,2.37253260771526,0.2692183643135535,IN,2023-02-12,0,1,0,1,0,1,0,1,0,1,0,0
653,1.97694055858622,0.1915671787444905,IN,2023-02-13,1,1,0,1,1,0,1,0,0,1,1,0
654,0.465720031261921,0.115792049028759,IN,2023-02-14,1,1,1,1,1,1,1,1,0,1,1,0
655,1.84686920317555,0.2311843745501045,IN,2023-02-15,0,1,0,1,0,1,0,1,0,1,0,0
656,0.679937192030061,0.118428562587406,IN,2023-02-16,1,1,1,1,1,1,1,1,0,1,0,0
657,1.99569993091702,0.2139971434327505,IN,2023-02-17,0,1,0,1,1,0,0,1,0,1,1,0
658,2.86044559706141,0.40977425843566,IN,2023-02-18,1,1,0,1,1,0,1,1,0,1,1,0
659,3.46451344082799,0.2899683351206055,IN,2023-02-19,1,0,0,1,1,0,1,0,0,1,1,0
660,3.46320435129141,0.25454162875308,IN,2023-02-20,1,1,0,0,1,0,1,1,0,1,1,0
661,0.648905558512741,0.1051539422347865,IN,2023-02-21,1,1,1,1,1,1,1,1,0,1,1,0
662,1.57162865768615,0.1470216801555745,IN,2023-02-22,1,1,0,1,1,0,1,1,0,1,1,0
663,1.01873671890537,0.123674620377723,IN,2023-02-23,0,1,1,1,1,1,0,1,0,1,1,0
664,0.602775981442247,0.14884721349923,IN,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1
665,3.02047749114747,0.331908218730105,IN,2023-02-25,1,1,0,1,1,0,1,1,0,1,1,0
666,0.100799381014111,0.003494784361125275,IN,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
667,2.62988781845062,0.186031657587122,IN,2023-02-27,0,1,0,1,0,1,0,1,0,1,0,0
668,0.976760172580287,0.088421646482112,IN,2023-02-28,1,1,1,1,0,1,1,1,1,1,0,0
669,3.11444271327528,0.194811966991705,IN,2023-03-01,1,1,0,0,1,0,1,1,0,0,1,0
670,1.11153651279459,0.1604652234052955,IN,2023-03-02,1,1,1,1,0,1,1,1,0,1,0,1
671,0.242301772384845,0.001751528066482465,IN,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
672,0.139065083608534,0.00152367766686422,IN,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
673,1.07060934502004,0.50311686498592,KS,2023-01-22,0,1,0,1,1,1,0,1,1,1,1,0
674,0.636589862474313,0.2499771125876695,KS,2023-01-23,1,1,1,1,1,1,1,1,0,1,1,0
675,0.505654178487499,0.213468804662864,KS,2023-01-24,1,1,1,1,1,1,1,1,0,1,1,0
676,0.716981592072169,0.302347724876618,KS,2023-01-25,1,1,1,1,1,1,1,1,0,1,0,0
677,0.506152264081352,0.268565336191571,KS,2023-01-26,1,1,1,1,1,1,1,1,1,1,1,1
678,1.52316035649426,0.345686572391543,KS,2023-01-27,1,1,0,1,1,0,1,1,0,1,1,0
679,1.03129016624301,0.730369294662915,KS,2023-01-28,0,1,1,1,1,1,0,1,1,1,0,1
680,0.152097494729394,0.1053946698028855,KS,2023-01-29,1,1,1,1,1,1,1,1,0,1,1,0
681,0.384359228588009,0.0955576398453255,KS,2023-01-30,1,1,1,1,1,1,1,1,1,1,1,1
682,1.32393062259393,0.3865571271741395,KS,2023-01-31,0,1,0,1,1,1,0,1,0,1,1,1
683,NA,NA,KS,2023-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,1.08538885548442,0.76446609957392,KS,2023-02-02,1,0,1,1,1,1,1,0,0,1,1,1
685,0.959137837307778,0.418135882387182,KS,2023-02-03,1,0,1,1,1,1,1,0,0,1,1,0
686,0.249591220544623,0.056525355962857,KS,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,1
687,0.0727634797375148,0.0505627248391005,KS,2023-02-05,1,1,1,1,1,1,1,1,0,1,1,0
688,0.555738488137166,0.334002308488547,KS,2023-02-06,1,1,1,1,1,1,1,1,1,1,1,1
689,0.736162332458748,0.2406873042004205,KS,2023-02-07,1,1,1,1,1,1,1,1,0,0,1,1
690,0.334740562399525,0.1917963489406985,KS,2023-02-08,1,1,1,1,1,1,1,1,0,1,1,0
691,0.293579632656729,0.1609236912628265,KS,2023-02-09,1,1,1,1,1,1,1,1,0,1,1,0
692,1.50799811256981,0.5221865656615,KS,2023-02-10,1,1,0,1,0,1,1,1,0,1,0,1
693,1.0675876886524,0.437453278459816,KS,2023-02-11,0,1,1,1,1,1,0,1,0,1,1,1
694,2.07666730566271,0.727059307645955,KS,2023-02-12,1,1,0,1,1,0,1,1,0,1,1,0
695,0.567857617254234,0.01945150026190965,KS,2023-02-13,1,1,1,1,1,1,1,1,0,1,1,0
696,0.956093031720781,0.229741060480286,KS,2023-02-14,1,1,1,0,1,1,1,1,0,0,1,1
697,0.853510301625667,0.393050416845325,KS,2023-02-15,1,1,0,1,1,0,1,1,0,1,1,0
698,0.447553374696099,0.167499686732104,KS,2023-02-16,1,1,1,1,1,1,1,1,0,1,1,0
699,0.390119951280682,0.1425789073714865,KS,2023-02-17,1,1,1,1,1,1,1,1,0,1,1,0
700,1.03133054180056,0.2325017052089915,KS,2023-02-18,1,1,1,1,0,1,1,1,0,1,0,1
701,0.160748380792415,0.0089728865200456,KS,2023-02-19,1,1,1,1,1,1,1,1,1,1,1,1
702,0.681486904909709,0.21385162683146,KS,2023-02-20,1,1,1,1,1,1,1,1,0,1,1,0
703,0.0742984235745883,0.00687882499283985,KS,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1
704,NA,NA,KS,2023-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,2.09379544072481,0.433303026379726,KS,2023-02-23,1,1,0,1,1,0,1,1,0,1,1,0
706,0.00559735827819836,0.004590911929064035,KS,2023-02-24,1,1,1,1,1,1,1,1,0,1,1,0
707,0.00526629088416211,0.004006694706759265,KS,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
708,0.00476568756919167,0.003494784361125275,KS,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
709,0.0599888205483115,0.003046633086012515,KS,2023-02-27,1,1,1,1,1,1,1,1,0,1,1,0
710,0.142324096539021,0.00265462606006732,KS,2023-02-28,1,1,1,1,1,1,1,1,0,0,1,0
711,0.954408943985574,0.228477433604773,KS,2023-03-01,1,1,0,1,1,0,1,1,0,1,1,0
712,0.00326510798980538,0.00201273400282922,KS,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
713,0.00248436311162696,0.001751528066482465,KS,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
714,0.00189496132453127,0.00152367766686422,KS,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
715,0.33401027204842,0.235893590319096,KY,2023-01-22,1,1,1,1,1,1,1,0,1,1,1,0
716,4.61351269633209,0.4214687079435635,KY,2023-01-23,0,1,0,0,1,0,1,1,0,0,1,1
717,3.3718363679769,0.288927130142574,KY,2023-01-24,1,1,0,1,1,0,1,1,0,1,0,0
718,0.922660619902614,0.281456019738402,KY,2023-01-25,0,1,1,1,1,1,0,1,0,1,1,0
719,1.02091159607493,0.2944272167214875,KY,2023-01-26,1,1,1,1,1,0,1,0,1,1,1,0
720,1.06478289005518,0.272870720377877,KY,2023-01-27,1,1,1,1,1,0,1,0,0,1,1,0
721,0.427221742503834,0.2453016866181445,KY,2023-01-28,1,1,1,1,1,1,1,1,0,1,1,0
722,0.461663438842252,0.20678573271386,KY,2023-01-29,1,1,1,1,1,1,1,1,1,1,1,1
723,1.11262751410043,0.278907844606562,KY,2023-01-30,1,1,1,1,0,1,1,1,1,0,0,1
724,1.87347279353761,0.336987846816977,KY,2023-01-31,0,1,0,1,0,1,0,1,0,0,0,1
725,1.2180769084272,0.300478466490311,KY,2023-02-01,1,1,1,1,1,0,1,1,0,1,1,0
726,1.39336252021545,0.070204930954358,KY,2023-02-02,1,1,0,1,1,0,1,1,0,1,1,0
727,4.20618566214678,0.396985470160437,KY,2023-02-03,1,1,0,1,1,0,0,0,0,1,1,0
728,0.489373534352696,0.320253991772995,KY,2023-02-04,1,1,1,1,1,1,1,1,0,1,1,0
729,0.419628634515233,0.0505627248391005,KY,2023-02-05,1,1,1,1,1,1,1,1,1,1,1,1
730,3.60912891533048,0.3272975364577505,KY,2023-02-06,1,1,0,1,0,0,1,0,0,1,0,0
731,0.499847106111646,0.190571525815858,KY,2023-02-07,1,1,1,1,1,1,1,1,0,1,1,0
732,1.64282151987841,0.2438020569111315,KY,2023-02-08,1,1,0,1,1,0,1,1,1,1,1,1
733,1.53388770307236,0.3302235553916105,KY,2023-02-09,1,1,0,0,1,1,1,0,1,0,0,0
734,0.949799046336216,0.25032568280006,KY,2023-02-10,1,1,1,1,1,0,1,1,0,1,1,0
735,0.316454436439059,0.162177396700977,KY,2023-02-11,1,1,1,1,1,1,1,1,0,1,1,0
736,NA,NA,KY,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,1.76589029147365,0.260413450137523,KY,2023-02-13,1,1,0,1,1,0,1,1,0,1,1,0
738,0.78579737773166,0.1815555510056535,KY,2023-02-14,1,1,1,1,1,1,1,0,0,1,1,0
739,0.0765624639454756,0.01509659315776145,KY,2023-02-15,1,1,1,1,1,1,1,1,1,1,1,1
740,0.556828801501479,0.2060555699886525,KY,2023-02-16,1,1,1,1,1,1,1,1,1,1,1,1
741,0.118308901037867,0.01166253876707495,KY,2023-02-17,1,1,1,1,1,1,1,1,1,1,1,1
742,0.922906630238107,0.4097742584356605,KY,2023-02-18,1,1,0,1,1,0,1,1,0,1,1,0
743,0.956283476587433,0.414918890960482,KY,2023-02-19,1,1,0,1,1,0,1,1,0,1,1,0
744,0.345539882404349,0.099411657190237,KY,2023-02-20,1,1,1,1,1,1,1,1,0,1,1,0
745,3.44393538148557,0.3863317388698225,KY,2023-02-21,1,1,0,1,0,0,1,0,0,1,0,0
746,0.154028999846029,0.0060156760948735,KY,2023-02-22,1,1,1,1,1,1,1,1,1,1,1,1
747,1.13888380704259,0.311981056473449,KY,2023-02-23,0,1,0,1,1,1,0,1,0,1,1,1
748,0.123751797525351,0.004590911929064035,KY,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1
749,0.00607012987123945,0.004006694706759265,KY,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
750,0.00529234069821091,0.003494784361125275,KY,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
751,0.156245560563239,0.003046633086012515,KY,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
752,2.78938271717619,0.345039737389176,KY,2023-02-28,1,1,0,1,0,0,1,1,0,1,0,0
753,0.02621404699246,0.002311994520961545,KY,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
754,0.990341526771034,0.2297785877385275,KY,2023-03-02,1,1,0,1,1,0,1,1,0,1,1,0
755,1.22263294999165,0.3186207829407365,KY,2023-03-03,1,1,0,0,1,1,1,1,0,0,1,1
756,0.00876199775247645,0.00152367766686422,KY,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
757,3.08858187117321,0.301108664122938,LA,2023-01-22,1,1,0,1,1,0,1,1,0,1,1,0
758,2.17360323235518,0.2936705402340815,LA,2023-01-23,1,1,0,1,1,0,1,1,0,1,1,0
759,2.21858367544099,0.382641646154407,LA,2023-01-24,0,1,0,1,1,0,0,1,0,0,1,0
760,1.35124729450863,0.321141516279295,LA,2023-01-25,1,1,0,1,1,0,1,1,0,1,1,0
761,1.56300811165183,0.340496859939469,LA,2023-01-26,0,1,0,1,1,1,0,1,0,1,0,0
762,0.411030166103378,0.2437443795724105,LA,2023-01-27,1,1,1,1,1,1,1,1,0,0,1,1
763,0.429616542544256,0.2453016866181445,LA,2023-01-28,1,1,1,1,1,1,1,1,0,1,1,0
764,0.149019925601873,0.1053946698028855,LA,2023-01-29,1,1,1,1,1,1,1,1,1,1,1,1
765,1.19575539462616,0.3206278109742475,LA,2023-01-30,1,0,1,1,1,1,1,0,0,1,1,0
766,0.539263032698891,0.252721953567942,LA,2023-01-31,1,1,1,1,1,1,1,1,0,1,1,0
767,0.957278403455792,0.268693577885342,LA,2023-02-01,1,1,1,1,1,1,1,1,0,1,1,0
768,2.54526793235982,0.306302982397776,LA,2023-02-02,1,1,0,0,1,0,0,1,0,0,1,0
769,0.751712109590787,0.063062013020709,LA,2023-02-03,1,1,1,1,1,1,1,1,1,1,1,1
770,0.75032970862632,0.2675082646109675,LA,2023-02-04,1,1,1,1,1,1,1,1,0,1,1,0
771,1.37394383049113,0.4192800627324605,LA,2023-02-05,1,1,0,1,1,0,1,1,0,0,1,0
772,2.64158928977791,0.3059872838042995,LA,2023-02-06,0,1,0,1,1,0,0,1,0,1,1,0
773,3.18913662173206,0.44115041773867,LA,2023-02-07,1,1,0,1,1,0,1,1,0,1,1,0
774,0.30077865586766,0.1397906409702655,LA,2023-02-08,1,1,1,1,1,1,1,1,1,1,1,1
775,1.59442391937734,0.4622794904602195,LA,2023-02-09,1,1,0,1,1,0,1,1,0,1,1,0
776,2.15784413961241,0.36140530534171,LA,2023-02-10,1,1,0,1,1,0,1,0,0,1,1,0
777,NA,NA,LA,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
778,1.37996573196123,0.406003545544197,LA,2023-02-12,1,1,0,0,1,1,1,1,0,0,1,0
779,0.781457103549789,0.3808944250753295,LA,2023-02-13,1,1,1,1,1,0,1,1,0,1,1,0
780,0.486682222420069,0.202106645373433,LA,2023-02-14,1,1,1,1,1,1,1,1,0,1,1,0
781,1.04314300817844,0.303193164349696,LA,2023-02-15,0,1,1,1,1,1,0,1,0,1,1,1
782,1.31929077311989,0.2703153754162335,LA,2023-02-16,1,1,0,1,1,0,1,0,0,1,1,0
783,0.733240954621583,0.2734952759758985,LA,2023-02-17,1,1,1,1,1,1,1,1,0,1,1,0
784,NA,NA,LA,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
785,1.9086058658542,0.414918890960482,LA,2023-02-19,1,1,0,1,1,0,1,1,1,1,1,1
