...1,es_score,brier_score,location,target_date,X22B_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,other_50_CI,X22E_50_CI,X22B_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,other_95_CI,X22E_95_CI
480,NA,NA,HI,2023-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,0.00991605535848021,0.00715910777037895,HI,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
482,0.879987650576294,0.2873216860602485,HI,2023-02-24,1,1,0,1,1,1,0,1,1,1,0,1,1,0
483,NA,NA,HI,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2023-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,0.017426107577013,0.003359876653220525,HI,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
488,0.230510765789324,0.002959199481291895,HI,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
489,0.948046596099466,0.227492282783058,HI,2023-03-03,1,1,0,1,1,1,0,1,1,0,1,1,1,0
490,0.0255276340384356,0.00229481218020508,HI,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
491,NA,NA,HI,2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2023-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,0.00196513460180688,0.00138035943040433,HI,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
495,0.00640130349739614,0.00121604573044687,HI,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
496,0.00135900266800999,0.001071541416501065,HI,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
497,NA,NA,HI,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,0.00470733238401234,8.3275398815621e-4,HI,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
499,NA,NA,HI,2023-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2023-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,7.1095344388191e-4,5.7223870849379e-4,HI,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
502,1.27080285237739,0.243208749371606,HI,2023-03-16,1,1,0,1,0,1,1,1,1,0,1,0,1,1
503,NA,NA,HI,2023-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,1.42119314439771,0.340787166501713,IA,2023-02-05,0,1,1,1,0,1,1,0,0,0,1,0,1,0
506,1.66242350948809,0.2131527713808245,IA,2023-02-06,0,1,1,1,1,1,1,0,0,0,0,1,1,1
507,6.33464026567461,0.331199432519044,IA,2023-02-07,0,1,0,1,1,0,0,0,1,0,1,1,0,0
508,1.71171684159778,0.181362342814164,IA,2023-02-08,0,1,1,0,1,1,0,1,1,1,1,1,1,1
509,2.7813867252695,0.3591395188574865,IA,2023-02-09,1,0,0,1,0,0,1,0,0,0,1,0,0,0
510,2.92315210055563,0.2982621812817725,IA,2023-02-10,0,1,0,1,1,1,0,1,1,1,1,1,1,1
511,0.886170985374535,0.1762824125741325,IA,2023-02-11,1,1,1,1,1,0,1,0,1,0,1,1,0,0
512,1.34226719163136,0.2043556919858775,IA,2023-02-12,1,1,1,1,0,0,1,1,1,0,1,0,0,0
513,1.42902489524369,0.2138590964681505,IA,2023-02-13,1,1,1,1,0,0,1,1,1,1,1,0,0,0
514,1.79148547373754,0.146691894800637,IA,2023-02-14,1,1,1,1,0,1,1,1,1,1,1,0,1,0
515,1.83969066251227,0.203849112388783,IA,2023-02-15,1,1,0,1,0,1,1,1,1,0,1,0,1,0
516,2.84802658279151,0.382498379310441,IA,2023-02-16,1,1,0,0,0,1,1,1,1,0,0,0,1,1
517,2.92255217083254,0.2905117910690955,IA,2023-02-17,1,1,0,1,1,1,0,1,1,0,0,1,1,0
518,2.40217993601749,0.3117062272505685,IA,2023-02-18,0,1,0,1,0,1,1,0,1,0,1,0,1,0
519,0.363347916700581,0.1239688384906265,IA,2023-02-19,1,1,1,1,1,1,1,1,1,1,0,1,1,0
520,1.29059755732811,0.145134386334526,IA,2023-02-20,1,0,1,1,0,1,1,1,0,1,1,0,0,0
521,2.86331301973381,0.187192954012809,IA,2023-02-21,1,1,0,1,0,1,1,1,0,0,1,0,1,1
522,0.958568189042258,0.089595479899169,IA,2023-02-22,1,1,1,1,0,1,1,1,1,1,1,1,1,1
523,2.23767257049209,0.160908864309782,IA,2023-02-23,1,1,0,0,0,1,1,1,0,0,0,0,1,0
524,1.19042442213847,0.458584242061068,IA,2023-02-24,1,0,0,1,1,1,1,1,1,1,1,1,1,1
525,2.57565662164404,0.3799505237205955,IA,2023-02-25,0,1,0,1,1,1,0,0,1,0,1,1,1,0
526,1.37194750885518,0.202932199289548,IA,2023-02-26,0,1,0,1,1,1,1,0,1,0,1,1,1,0
527,1.72896887290816,0.164109146099934,IA,2023-02-27,1,0,0,1,1,0,1,1,0,0,1,1,0,1
528,0.378442375597634,0.003814164062731625,IA,2023-02-28,1,1,1,1,1,1,1,1,1,0,1,1,1,0
529,0.0361554929700301,0.003359876653220525,IA,2023-03-01,1,1,1,1,1,1,1,1,1,0,1,0,1,1
530,1.01249659462599,0.1365819854360335,IA,2023-03-02,1,1,1,1,0,1,1,1,1,1,1,0,1,0
531,3.00628581779201,0.354183499970027,IA,2023-03-03,1,0,0,0,1,1,1,1,0,0,0,1,1,0
532,0.750183569209423,0.131694668840649,IA,2023-03-04,1,1,1,1,1,1,0,1,1,0,1,1,1,0
533,0.0111909302751438,0.00202075391667219,IA,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
534,1.05710248502536,0.0796508806938555,IA,2023-03-06,1,1,1,1,1,0,1,1,1,0,1,1,0,0
535,1.9943247966833,0.3763118174818,IA,2023-03-07,1,0,0,1,1,1,0,1,0,0,1,1,1,0
536,2.09579620099918,0.1377228266818235,IA,2023-03-08,1,1,0,1,0,1,1,1,1,0,1,0,1,0
537,0.0831836359042781,0.00121604573044687,IA,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
538,2.67654802122867,0.168988843119721,IA,2023-03-10,1,1,0,1,0,1,1,1,1,0,1,0,1,0
539,0.1039527813517,9.44475591119655e-4,IA,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
540,2.27128167704126,0.16143963669106,IA,2023-03-12,1,1,0,1,0,1,1,1,1,0,1,0,1,0
541,1.05789745814248,0.097295400614801,IA,2023-03-13,1,1,1,1,0,1,1,1,1,0,1,0,1,1
542,2.97675037492117,0.239677667421335,IA,2023-03-14,1,1,0,1,0,1,0,1,1,0,1,0,1,0
543,0.0745995751926989,5.7223870849379e-4,IA,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
544,1.07616304205053,0.0887612102766835,IA,2023-03-16,1,1,1,1,0,1,1,1,1,0,1,0,1,1
545,2.48102917371392,0.216521983072265,IA,2023-03-17,1,1,0,1,0,1,1,1,1,0,1,0,1,0
546,2.25368887430399,0.484229083271217,IA,2023-03-18,1,1,0,1,0,1,0,1,1,0,1,0,1,0
547,NA,NA,ID,2023-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,0.443063137393928,0.0526503459792475,ID,2023-02-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
549,1.30720388967305,0.4878556301702545,ID,2023-02-07,0,1,0,1,1,1,1,0,1,0,1,1,1,0
550,0.193048746443353,0.0424253699931719,ID,2023-02-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
551,0.0542257845233406,0.0379912856514249,ID,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
552,0.054484981585208,0.03396929442865335,ID,2023-02-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
553,0.0429236725839814,0.0303297013123274,ID,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
554,NA,NA,ID,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2023-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,1.06424637691555,0.74579382627095,ID,2023-02-15,1,1,0,1,1,1,0,1,1,0,1,1,1,0
558,NA,NA,ID,2023-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,0.0163981032104583,0.01174393074719655,ID,2023-02-19,1,1,1,1,1,1,1,1,1,0,1,1,1,0
562,0.94639399401258,0.157848461099299,ID,2023-02-20,0,1,1,1,1,1,1,0,1,0,1,1,1,1
563,0.655596816218117,0.2118135192857985,ID,2023-02-21,1,1,1,1,1,1,1,1,0,1,1,1,1,0
564,1.96636893255499,0.419104873558354,ID,2023-02-22,1,1,0,1,1,1,0,1,1,0,1,1,1,0
565,1.00696636759623,0.1880015655585835,ID,2023-02-23,0,1,1,1,1,1,1,0,1,0,1,1,1,1
566,0.00848492780573976,0.0063169039202208,ID,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
567,NA,NA,ID,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,0.00609169662648069,0.004328917227721175,ID,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
570,0.0053445958879324,0.003814164062731625,ID,2023-02-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
571,NA,NA,ID,2023-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,0.0144344824905782,0.002959199481291895,ID,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
573,NA,NA,ID,2023-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,0.00208776106003332,0.00177948915024994,ID,2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
577,1.35701371494804,0.956144020388195,ID,2023-03-07,0,1,0,1,1,1,1,0,1,0,1,1,1,1
578,0.00152545560460212,0.00138035943040433,ID,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
579,0.00644137861673745,0.00121604573044687,ID,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
580,1.27641434711739,0.3218270668157975,ID,2023-03-10,1,1,0,1,1,0,1,1,1,0,1,1,0,1
581,NA,NA,ID,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,0.00410973201022591,7.34528312141515e-4,ID,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
584,1.05661189134193,0.159056418724084,ID,2023-03-14,1,1,0,1,1,1,0,1,1,0,1,1,1,0
585,NA,NA,ID,2023-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,0.00269546314226096,5.0547365101377e-4,ID,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
587,0.00212472863777972,4.46760287319425e-4,ID,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
588,NA,NA,ID,2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,4.54770751721884,0.1390276270021375,IL,2023-02-05,1,1,0,1,0,1,0,0,1,0,0,0,0,0
590,5.17758154926604,0.2571769634091425,IL,2023-02-06,0,0,0,1,0,1,1,0,0,0,1,0,1,0
591,7.56146098890836,0.2687432678157285,IL,2023-02-07,0,1,0,1,0,1,0,0,1,0,0,0,0,0
592,10.914176514185,0.297637749764007,IL,2023-02-08,1,1,0,0,1,0,0,1,0,0,0,1,0,0
593,13.749024380496,0.317544333540409,IL,2023-02-09,1,0,0,1,1,0,0,1,1,0,1,1,0,0
594,1.46571494631244,0.1731349413891175,IL,2023-02-10,1,1,1,1,1,1,1,0,1,0,0,1,1,1
595,1.29107302077552,0.154408756065323,IL,2023-02-11,1,1,1,1,0,1,1,1,1,0,1,0,0,0
596,1.48644360654902,0.1679223311329725,IL,2023-02-12,1,1,1,1,1,1,1,0,0,0,0,1,1,0
597,4.74932947461504,0.1842564087070285,IL,2023-02-13,1,1,0,1,1,1,0,1,1,0,0,1,1,0
598,1.65257548682507,0.1488578391066145,IL,2023-02-14,1,1,1,0,1,0,1,1,1,1,0,0,1,1
599,7.9964172898865,0.208784869959261,IL,2023-02-15,1,0,0,1,1,0,0,0,0,0,1,1,0,0
600,7.08790585720727,0.231254531901003,IL,2023-02-16,0,1,0,1,0,1,0,0,1,0,0,0,1,0
601,2.72694124587307,0.1607693485138645,IL,2023-02-17,0,1,0,0,0,1,1,0,0,0,0,0,1,0
602,2.02594941075892,0.147897123534104,IL,2023-02-18,1,1,1,1,0,1,1,1,0,0,0,0,1,0
603,2.43343734695378,0.1477012053430795,IL,2023-02-19,1,1,0,1,1,0,1,1,1,0,0,1,0,0
604,2.46196062415832,0.1314706069373735,IL,2023-02-20,0,1,0,0,0,0,1,0,1,1,1,1,0,0
605,2.28829336729056,0.119465497612047,IL,2023-02-21,0,1,1,1,1,1,1,0,1,1,0,0,0,0
606,2.28459773020506,0.1196421013725805,IL,2023-02-22,1,1,0,1,0,1,0,1,0,1,0,0,1,1
607,1.18144474397571,0.0915036740163285,IL,2023-02-23,1,1,1,1,1,0,1,1,0,0,1,0,0,0
608,2.63392819621543,0.148394341192679,IL,2023-02-24,0,1,0,1,0,1,1,0,1,0,0,0,1,1
609,1.34568389340424,0.117445081412394,IL,2023-02-25,1,0,1,1,1,1,1,1,0,1,1,1,1,0
610,2.93774158515507,0.147070039657184,IL,2023-02-26,1,0,0,0,0,0,1,1,0,0,0,1,0,0
611,2.51477506306764,0.1068658689975535,IL,2023-02-27,1,1,0,1,0,0,1,1,1,0,1,0,0,0
612,7.69317554367558,0.1615551923516605,IL,2023-02-28,0,1,0,1,0,0,0,0,1,0,1,0,0,0
613,3.83846425028547,0.1085769481597055,IL,2023-03-01,1,1,0,1,0,0,1,1,0,0,1,0,0,0
614,2.66986867559658,0.0975951681533735,IL,2023-03-02,0,1,0,1,1,0,0,1,1,0,1,1,0,0
615,9.01261373811918,0.1897738978032945,IL,2023-03-03,0,1,0,1,0,0,0,0,1,0,0,0,0,0
616,1.31743059994214,0.094049064021446,IL,2023-03-04,1,1,0,0,1,1,1,1,1,0,1,1,1,0
617,3.96072426743592,0.137098870063922,IL,2023-03-05,1,1,0,1,0,1,0,1,1,0,1,0,1,0
618,5.89066568350154,0.1495040179363135,IL,2023-03-06,0,1,0,0,0,0,0,0,0,0,0,1,0,0
619,5.72904200867711,0.1425401620736085,IL,2023-03-07,0,1,0,0,1,1,0,0,1,0,0,1,1,0
620,2.66288365517783,0.0826655332777175,IL,2023-03-08,1,0,0,1,0,0,0,1,0,0,1,0,0,0
621,3.47559153369169,0.1137975981460325,IL,2023-03-09,1,0,0,1,0,1,1,1,0,0,1,0,1,0
622,1.98831294288552,0.072584157962667,IL,2023-03-10,1,1,0,1,1,0,1,1,1,0,1,1,0,0
623,0.869943413388571,0.03792697192652095,IL,2023-03-11,1,1,1,1,0,1,1,1,1,1,1,0,1,0
624,3.28779034701444,0.131786335011891,IL,2023-03-12,1,1,0,1,1,0,0,1,1,0,1,1,0,0
625,2.21206766629677,0.0772586845350875,IL,2023-03-13,1,0,0,1,0,1,1,1,0,0,1,0,1,0
626,0.587701726863411,6.4816864948181e-4,IL,2023-03-14,1,1,1,1,1,1,1,1,1,0,1,1,1,0
627,0.928967249453757,0.02684589256504325,IL,2023-03-15,1,1,1,1,1,0,1,1,1,1,1,1,0,0
628,0.845900407140808,0.03182202535689665,IL,2023-03-16,1,1,1,1,0,1,1,1,1,1,1,0,1,0
629,2.30813374664267,0.1081097386415485,IL,2023-03-17,1,1,0,0,1,0,1,1,1,0,0,1,0,1
630,2.65105330582334,0.153719935642986,IL,2023-03-18,1,0,0,1,1,0,0,1,0,0,0,1,0,1
631,4.09497972618897,0.384687717842926,IN,2023-02-05,1,0,0,1,1,0,0,1,1,0,1,1,0,0
632,1.27992582861421,0.2096780249514965,IN,2023-02-06,0,1,1,1,1,1,1,0,0,0,1,1,0,0
633,3.95240108644365,0.289529624014078,IN,2023-02-07,0,1,0,1,1,1,0,0,0,0,0,0,1,0
634,1.40739134705368,0.1744872501560775,IN,2023-02-08,1,1,1,1,1,0,1,1,0,0,1,1,0,0
635,1.05062832250199,0.156141113528752,IN,2023-02-09,1,1,1,1,1,0,1,1,1,0,1,1,0,0
636,1.31604390700505,0.2186876857473035,IN,2023-02-10,1,1,1,0,1,1,1,1,1,1,0,1,1,0
637,0.471171821961206,0.139466082717674,IN,2023-02-11,1,1,1,1,1,1,1,1,0,0,1,1,1,0
638,2.23764260565172,0.266850592647884,IN,2023-02-12,0,1,0,1,1,0,1,0,0,1,1,0,0,1
639,1.66870743733439,0.188966730846415,IN,2023-02-13,1,1,1,1,1,1,0,1,1,0,1,1,1,0
640,0.49236691479004,0.116095170973195,IN,2023-02-14,1,1,1,1,1,1,1,1,0,0,1,1,1,0
641,1.64153612997856,0.228550290873747,IN,2023-02-15,0,1,0,1,1,0,1,0,1,0,1,0,0,1
642,0.660523761930278,0.1181604381269035,IN,2023-02-16,1,1,1,1,1,1,1,1,1,0,1,1,1,0
643,1.76633988853334,0.2109050998495495,IN,2023-02-17,0,1,0,1,1,1,0,1,1,0,1,1,1,0
644,2.71673701602266,0.3992793385581595,IN,2023-02-18,1,1,0,1,1,1,0,1,1,0,1,1,1,0
645,3.19242762258239,0.284976112618168,IN,2023-02-19,1,0,0,1,1,1,0,1,0,0,1,1,1,1
646,3.12943236995818,0.2499636894731655,IN,2023-02-20,1,1,0,0,1,1,0,1,1,0,0,1,1,0
647,0.559896384728193,0.104537403809696,IN,2023-02-21,1,1,1,1,1,1,1,1,1,0,1,1,1,0
648,1.38448010008785,0.1451079577647905,IN,2023-02-22,1,1,1,1,1,1,0,1,1,0,1,1,1,0
649,0.93789297153917806,0.1229605490427395,IN,2023-02-23,0,1,1,1,1,1,1,0,1,1,1,1,1,0
650,0.561944936909213,0.1468192949902345,IN,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,0,1,0
651,2.8821835999665,0.3253088814950925,IN,2023-02-25,1,1,0,1,1,1,0,1,1,0,1,1,1,0
652,0.135563569136607,0.004911787097421965,IN,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
653,2.36177580570697,0.183890827398145,IN,2023-02-27,0,1,0,1,1,0,1,0,0,0,1,1,0,1
654,0.942356021588631,0.088358108955043,IN,2023-02-28,1,1,1,1,1,0,1,1,1,0,1,1,0,1
655,2.82949947074317,0.1921375008129185,IN,2023-03-01,1,1,0,0,1,1,0,1,1,0,0,1,1,0
656,1.04163453262201,0.1588524497618235,IN,2023-03-02,1,1,1,1,0,1,1,1,1,0,1,0,1,1
657,0.315126916107899,0.00260600202042731,IN,2023-03-03,1,1,1,1,1,1,1,1,1,0,1,1,1,0
658,0.17784943645592,0.00229481218020508,IN,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
659,0.194559406758493,0.00202075391667219,IN,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
660,0.508528858074023,0.0723314172392535,IN,2023-03-06,1,1,1,1,1,1,1,1,1,0,1,1,1,0
661,0.217278308238781,0.001567164021791695,IN,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
662,0.279522353476033,0.00138035943040433,IN,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
663,1.12899702333282,0.160704682143017,IN,2023-03-09,1,1,0,1,0,1,1,1,1,1,1,0,1,0
664,2.32926646882952,0.3130620445667855,IN,2023-03-10,1,1,0,1,1,1,0,1,1,0,1,1,1,0
665,0.0681933489311994,9.44475591119655e-4,IN,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
666,1.94473369627221,0.146015158364478,IN,2023-03-12,1,1,0,1,1,1,0,1,1,0,1,1,1,0
667,0.699541118562742,0.068390170724921,IN,2023-03-13,1,1,1,1,1,1,1,1,1,0,1,1,1,0
668,2.63181483006475,0.485848591599589,IN,2023-03-14,1,1,0,1,1,0,1,1,1,0,1,1,0,1
669,0.0431451392411572,5.7223870849379e-4,IN,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
670,0.0292849933361176,5.0547365101377e-4,IN,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
671,0.0187542191178337,4.46760287319425e-4,IN,2023-03-17,1,1,1,1,1,1,1,1,1,0,1,1,1,0
672,1.26353385054793,0.1953816643748805,IN,2023-03-18,1,0,0,1,1,1,1,1,0,0,1,1,1,1
673,0.0846127367628375,0.0585012481590045,KS,2023-02-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
674,0.522767618245836,0.3251322865611315,KS,2023-02-06,1,1,1,1,1,1,1,1,1,1,1,0,1,0
675,0.656602281994315,0.236878064220351,KS,2023-02-07,1,1,1,1,1,1,1,1,0,0,1,1,1,0
676,0.316909414329485,0.1903255643742225,KS,2023-02-08,1,1,1,1,1,1,1,1,1,0,1,1,1,0
677,0.296037764038206,0.160705809919936,KS,2023-02-09,1,1,1,1,1,1,1,1,1,0,1,1,1,0
678,1.4389316390961,0.509956375658445,KS,2023-02-10,1,1,0,1,1,0,1,1,1,0,1,1,0,1
679,1.03424492683101,0.431734179693339,KS,2023-02-11,0,1,1,1,1,1,1,0,1,1,1,1,1,0
680,2.00945541747699,0.70114747089794,KS,2023-02-12,1,1,0,1,1,1,0,1,1,0,1,1,1,0
681,0.643808394285027,0.0240827751813869,KS,2023-02-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
682,0.931078389406096,0.2286702874964525,KS,2023-02-14,1,1,1,0,1,1,1,1,1,1,0,1,1,0
683,0.803351974747304,0.3824126087573565,KS,2023-02-15,1,1,1,1,1,1,0,1,1,0,1,1,1,0
684,0.397722236574943,0.1654194793476175,KS,2023-02-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
685,0.358896177207341,0.1412637339902595,KS,2023-02-17,1,1,1,1,1,1,1,1,1,0,1,1,1,0
686,0.999159708179917,0.2309159159699125,KS,2023-02-18,1,1,1,1,1,0,1,1,1,0,1,1,0,1
687,0.194564369275633,0.01174393074719655,KS,2023-02-19,1,1,1,1,1,1,1,1,1,0,1,1,1,0
688,0.623489835644641,0.20998748661968,KS,2023-02-20,1,1,1,1,1,1,1,1,1,0,1,1,1,0
689,0.087101542887494,0.0091808567198272,KS,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
690,NA,NA,KS,2023-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,1.99364164974452,0.423563772842571,KS,2023-02-23,1,1,0,1,1,1,0,1,1,0,1,1,1,0
692,0.0088402631041312,0.0063169039202208,KS,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
693,0.00748134529574949,0.0055712939255862,KS,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
694,0.00622635804144769,0.004911787097421965,KS,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
695,0.0772319848561379,0.004328917227721175,KS,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
696,0.182086045111166,0.003814164062731625,KS,2023-02-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
697,0.89611157384464,0.2248082633963025,KS,2023-03-01,1,1,0,1,1,1,0,1,1,0,1,1,1,0
698,0.00390928226420027,0.002959199481291895,KS,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
699,0.00369292173203289,0.00260600202042731,KS,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
700,0.00337018405604708,0.00229481218020508,KS,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
701,1.7022296883706,0.2341998682598275,KS,2023-03-05,1,1,0,1,0,1,1,1,1,0,1,0,1,1
702,0.0348965886928779,0.00177948915024994,KS,2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
703,1.20680701272031,0.2402242863682775,KS,2023-03-07,1,1,0,1,1,0,1,1,1,0,1,1,0,1
704,0.916718331335418,0.1559105632466535,KS,2023-03-08,1,1,0,1,1,1,0,1,1,0,1,1,1,0
705,0.00625389244640792,0.00121604573044687,KS,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
706,0.00560114584573695,0.001071541416501065,KS,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
707,NA,NA,KS,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,1.19429709473911,0.315394630136853,KS,2023-03-12,1,1,0,1,1,1,0,1,1,0,1,1,1,0
709,1.37132552791315,0.966173444986245,KS,2023-03-13,1,1,0,0,1,1,1,1,1,0,0,1,1,1
710,0.00391248557239901,6.4816864948181e-4,KS,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
711,0.00676932861143253,5.7223870849379e-4,KS,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
712,8.7968326446814e-4,5.0547365101377e-4,KS,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
713,6.028085325038e-4,4.46760287319425e-4,KS,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
714,0.00483155003803469,3.95119417396915e-4,KS,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
715,0.470577875778145,0.0585012481590045,KY,2023-02-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
716,3.25818059019864,0.3202764049748725,KY,2023-02-06,1,1,0,1,0,1,0,1,1,0,1,0,1,0
717,0.482197827015502,0.1894839640062905,KY,2023-02-07,1,1,1,1,1,1,1,1,1,0,1,1,1,0
718,1.44812450743247,0.239625629167906,KY,2023-02-08,1,1,1,1,1,1,0,1,1,0,1,1,0,0
719,1.39440541019604,0.3239350349132895,KY,2023-02-09,1,1,0,0,1,1,1,1,1,1,0,1,1,0
720,0.867886666543232,0.2455172472117035,KY,2023-02-10,1,1,1,1,1,1,0,1,1,0,1,1,1,0
