...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23D_50_CI,X23B_50_CI,X23E_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,X23B_95_CI,X23E_95_CI,other_95_CI
236,0.559585910894503,0.1083290484959345,CO,2023-05-04,1,1,1,1,1,1,1,1,1,0,0,1,1,1
237,0.128095985387996,0.1172441985471845,CO,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
238,NA,NA,CO,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,0.485024900008868,0.320978575922121,CO,2023-05-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
240,0.915573187994657,0.51563594888401,CO,2023-05-08,1,1,1,1,0,1,1,1,1,1,0,0,1,1
241,0.46592480834984,0.319285713377876,CO,2023-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
242,2.04869255058094,0.538891595201255,CO,2023-05-10,1,1,0,0,1,0,0,1,0,0,0,1,0,0
243,0.485634506864495,0.178563311315057,CO,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
244,NA,NA,CO,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,0.884980673257352,0.2009320218370625,CO,2023-05-13,1,1,0,1,1,1,1,1,1,0,0,1,1,1
246,0.227280538338344,0.21226477777224,CO,2023-05-14,1,1,1,1,1,1,1,1,1,0,0,1,1,1
247,1.6135357255039,0.259178092363512,CO,2023-05-15,1,1,0,1,1,1,1,1,1,0,0,0,1,0
248,0.753787194832621,0.331410211566293,CO,2023-05-16,1,1,1,1,0,1,1,1,1,0,1,0,1,1
249,0.257994895168916,0.246366973318378,CO,2023-05-17,1,1,1,1,1,1,1,1,1,0,0,1,1,1
250,0.774980447177855,0.3990554652499215,CO,2023-05-18,1,1,1,1,1,0,1,1,1,0,0,1,0,1
251,0.844735060957496,0.587635970863755,CO,2023-05-19,1,0,1,1,1,1,1,1,0,1,1,0,1,1
252,NA,NA,CO,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,1.62484536915101,0.563334743559315,CT,2023-04-10,1,1,0,0,1,1,0,1,1,0,0,1,1,0
255,0.594741737566472,0.1730991842505055,CT,2023-04-11,1,1,1,1,1,1,1,1,1,0,1,0,1,1
256,0.58806895432154,0.172529079467236,CT,2023-04-12,1,1,1,1,1,1,1,0,1,1,1,0,1,1
257,0.0289765711538689,0.01518342824915635,CT,2023-04-13,1,1,1,1,1,1,1,1,1,0,0,1,1,1
258,0.0317537047489506,0.01600887792217115,CT,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259,NA,NA,CT,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,0.651966732304615,0.215445619697929,CT,2023-04-16,1,1,1,0,1,1,1,1,1,0,0,1,1,1
261,0.12266902161049,0.0187461833542442,CT,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
262,0.81971598775545,0.3940040539110165,CT,2023-04-18,1,1,1,1,0,1,1,1,1,0,1,0,1,1
263,0.130953717206251,0.02079673942251695,CT,2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
264,0.0390655565540697,0.0218920294077823,CT,2023-04-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
265,0.0449883678005991,0.02303498845706955,CT,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
266,NA,NA,CT,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,0.049480970730513,0.0254669615780815,CT,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
268,0.72985440641679,0.378127079461047,CT,2023-04-24,1,1,1,1,0,1,1,0,1,0,1,1,1,1
269,0.686321040716996,0.276009426915801,CT,2023-04-25,1,1,1,0,1,1,1,1,1,0,0,1,1,1
270,1.1054582712784,0.807031456292095,CT,2023-04-26,1,0,0,1,1,1,1,1,0,0,1,1,1,1
271,NA,NA,CT,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,0.184103927876474,0.0324390630346678,CT,2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
273,NA,NA,CT,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,NA,NA,CT,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,0.904978665141754,0.410641233966206,CT,2023-05-02,1,0,1,1,1,1,1,1,0,0,1,1,1,1
277,1.43555554879616,0.525527186905055,CT,2023-05-03,1,1,0,1,1,0,0,1,1,0,1,1,0,0
278,0.226336308591349,0.0426552730258378,CT,2023-05-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
279,0.0848064981444634,0.0445766413675553,CT,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
280,0.0900287928466583,0.0465660424534106,CT,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
281,NA,NA,CT,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,0.678816428041579,0.270720785027898,CT,2023-05-08,1,1,1,0,1,1,1,1,1,0,0,1,1,1
283,1.97995824988267,0.459808816002408,CT,2023-05-09,1,1,1,1,1,0,1,1,1,0,0,1,0,1
284,0.834384809003009,0.359105560043865,CT,2023-05-10,1,1,1,1,1,1,1,1,1,0,0,0,1,0
285,1.12047816290296,0.1710039934427565,CT,2023-05-11,1,0,1,1,1,1,1,1,0,0,1,1,1,1
286,0.998090863675299,0.454311259642585,CT,2023-05-12,1,1,1,0,1,1,1,1,1,0,0,0,1,1
287,NA,NA,CT,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,CT,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,0.127461710606454,0.0707869906631345,CT,2023-05-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
291,2.25842224002436,0.687888213636605,CT,2023-05-17,1,0,0,0,1,1,1,1,0,0,0,1,1,1
292,1.58841510977417,0.4801734646990815,CT,2023-05-18,1,1,1,1,0,0,1,1,1,0,1,0,0,1
293,0.141923090794272,0.079846159226815,CT,2023-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
294,1.69854558530405,0.480063633844967,CT,2023-05-20,1,0,1,1,1,1,1,1,0,0,1,1,1,1
295,NA,NA,DC,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,0.054343517784868,0.040398216702603,DC,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
297,0.0612070921771201,0.04311266271239465,DC,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
298,NA,NA,DC,2023-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,0.073677104102598,0.0489836134017587,DC,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300,0.0746905153982787,0.052144195677488,DC,2023-04-14,1,1,1,1,1,1,1,1,1,0,0,1,1,1
301,NA,NA,DC,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,0.09247553786906,0.058924778853238,DC,2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
303,0.281952731715599,0.06254844591762,DC,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
304,0.832903107983067,0.2897454796326795,DC,2023-04-18,1,1,1,1,1,0,1,1,1,0,1,1,0,1
305,NA,NA,DC,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,0.117396526411229,0.0743789839694085,DC,2023-04-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
307,0.524354076396417,0.337124181506198,DC,2023-04-21,1,1,1,1,1,1,1,1,1,0,0,1,1,1
308,0.133272982830429,0.083095209775521,DC,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
309,0.510818151410103,0.331418937996077,DC,2023-04-23,1,1,1,1,1,1,1,1,1,1,0,0,1,1
310,1.42551283005418,0.424428308447131,DC,2023-04-24,1,1,1,1,0,1,1,1,1,0,1,0,1,1
311,0.163686734423593,0.097497752644135,DC,2023-04-25,1,1,1,1,1,1,1,1,1,0,0,1,1,1
312,NA,NA,DC,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,NA,NA,DC,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,0.798413810923254,0.561879984085915,DC,2023-04-28,1,1,1,1,0,1,1,1,1,0,1,0,1,1
315,1.38120219264382,0.655271448841625,DC,2023-04-29,1,0,0,1,1,0,1,1,0,0,1,1,0,1
316,NA,NA,DC,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,NA,NA,DC,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,NA,NA,DC,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,NA,NA,DC,2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,0.848879800482336,0.406680047303963,DC,2023-05-04,1,1,1,1,1,0,1,1,1,1,1,0,0,1
321,0.254354440760564,0.1584531256186775,DC,2023-05-05,1,1,1,1,1,1,1,1,1,0,1,1,1,0
322,0.268486097059264,0.165600585094396,DC,2023-05-06,1,1,1,1,1,1,1,1,1,0,0,1,1,1
323,NA,NA,DC,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,1.18415428553071,0.57715313395424,DC,2023-05-08,1,1,1,1,1,0,1,1,1,0,1,0,0,1
325,1.24530947257783,0.3971241651614235,DC,2023-05-09,1,1,1,1,0,1,1,1,1,0,1,0,1,1
326,0.307475102314567,0.195206212139832,DC,2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
327,0.820517940619794,0.57158702084425,DC,2023-05-11,1,0,1,1,1,1,1,1,0,0,1,1,1,1
328,NA,NA,DC,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,NA,NA,DC,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,0.337283669549217,0.224777427949246,DC,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
331,0.349410564998828,0.23190903502982,DC,2023-05-15,1,1,1,1,1,1,1,1,1,0,1,1,0,1
332,NA,NA,DC,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,1.0391117718778,0.51030683160038,DC,2023-05-17,1,0,1,1,1,1,1,1,0,0,1,0,0,1
334,0.719914376435569,0.281122767561088,DC,2023-05-18,1,1,1,1,1,1,1,1,1,0,0,1,1,1
335,NA,NA,DC,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,NA,NA,DC,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,NA,NA,DE,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,0.0168716526106877,0.0087492569151838,DE,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
339,0.114545484480677,0.00911641976233775,DE,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340,0.0172026492945953,0.00950367045454775,DE,2023-04-12,1,1,1,1,1,1,1,1,1,0,0,1,1,1
341,0.123232466555114,0.0099122381840365,DE,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
342,0.0167300898334236,0.0103434782355768,DE,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
343,NA,NA,DE,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,0.0639906516035332,0.0112800914032955,DE,2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
345,0.0194055273300994,0.01178890135206095,DE,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
346,NA,NA,DE,2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,0.0210577388906698,0.0128973564068132,DE,2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
348,NA,NA,DE,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,0.0245382457414316,0.014142094744045,DE,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350,NA,NA,DE,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,NA,NA,DE,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,0.898916550953875,0.40008592300828,DE,2023-04-24,1,1,1,1,0,1,1,1,1,0,1,0,1,1
353,0.0272511316146268,0.0171264464668534,DE,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
354,NA,NA,DE,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,0.0308724799950512,0.01891593579570655,DE,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
356,NA,NA,DE,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,0.903481774583828,0.2929375117354345,DE,2023-05-01,1,1,1,1,1,0,1,1,1,0,1,1,0,1
360,NA,NA,DE,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,0.115756704306958,0.0258047274905151,DE,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
362,NA,NA,DE,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,0.0398218496815458,0.0286928696333541,DE,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
364,0.0395544784659442,0.0302582092550344,DE,2023-05-06,1,1,1,1,1,1,1,1,1,0,0,1,1,1
365,NA,NA,DE,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,NA,NA,DE,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,1.62730955353415,0.729946589865345,DE,2023-05-09,1,1,0,0,0,1,1,1,1,0,0,0,1,1
368,0.0434909277708725,0.03733014737992085,DE,2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
369,0.135315106186381,0.0392911538810698,DE,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370,1.03694505476724,0.77720624408545,DE,2023-05-12,1,1,0,0,1,1,1,1,1,0,0,1,1,1
371,0.0509405239777898,0.0434149222610885,DE,2023-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
372,NA,NA,DE,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,NA,NA,DE,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,NA,NA,DE,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,2.43535907391027,0.710621209362125,DE,2023-05-17,1,1,0,0,0,1,1,1,1,0,0,0,1,1
376,0.0576240689834269,0.054540064936029,DE,2023-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
377,NA,NA,DE,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,0.701445911621692,0.2342487824660765,DE,2023-05-20,1,1,1,1,0,1,1,1,1,0,1,0,1,1
379,0.545651852442516,0.0125194676642223,FL,2023-04-09,1,1,1,1,1,1,1,1,1,0,1,1,1,0
380,3.22172538287325,0.145097442949049,FL,2023-04-10,1,0,1,1,1,0,1,1,0,1,0,1,0,0
381,2.90656600797935,0.1754569554195035,FL,2023-04-11,0,0,1,1,0,1,1,0,0,0,1,0,0,1
382,2.69870383892681,0.150919339028623,FL,2023-04-12,1,0,1,0,0,1,1,0,0,1,0,0,0,0
383,3.73335113173197,0.0663770504968515,FL,2023-04-13,1,0,0,0,0,1,0,1,1,0,0,1,0,1
384,2.44008381579367,0.06904508940623,FL,2023-04-14,1,1,0,0,1,1,1,0,1,1,1,0,0,1
385,1.94412578824543,0.2002227155231155,FL,2023-04-15,1,0,0,0,1,1,1,0,0,0,0,1,1,1
386,2.46711460543901,0.191896580543557,FL,2023-04-16,1,1,0,0,1,1,1,1,0,0,0,1,1,1
387,2.85335156481025,0.218382797394946,FL,2023-04-17,1,1,0,1,0,0,1,0,0,0,0,0,0,1
388,0.838909704246033,0.223059345452861,FL,2023-04-18,1,1,1,1,1,0,1,1,1,0,1,1,0,1
389,2.83096370153372,0.2345053981826865,FL,2023-04-19,0,0,0,0,1,1,1,0,0,0,0,0,1,0
390,1.92030015655398,0.179887370852485,FL,2023-04-20,1,1,1,0,1,1,1,1,0,0,0,1,1,0
391,1.59645053444149,0.1353122849882175,FL,2023-04-21,1,1,1,1,0,1,1,1,0,1,1,1,0,1
392,0.975912489349582,0.1525586571712225,FL,2023-04-22,1,1,1,1,1,1,0,1,0,0,0,0,1,1
393,2.1100338175188,0.333834961557991,FL,2023-04-23,0,1,0,0,1,1,1,0,1,1,1,0,1,1
394,3.37100178382111,0.239650516444905,FL,2023-04-24,1,0,0,1,0,1,1,1,0,0,0,0,1,0
395,2.64219548312718,0.177050514347608,FL,2023-04-25,1,0,1,0,0,1,1,1,0,0,0,0,1,0
396,1.92391817825193,0.207309938541141,FL,2023-04-26,1,0,1,1,1,1,1,1,0,0,0,1,1,0
397,2.04777419832041,0.2202472077328975,FL,2023-04-27,0,1,0,1,1,1,1,0,0,0,1,0,0,0
398,1.87074945047886,0.1085373211845225,FL,2023-04-28,1,1,0,1,1,1,1,1,0,0,0,0,1,1
399,3.97332400654904,0.35694143209711,FL,2023-04-29,1,0,0,1,0,1,1,1,1,0,0,0,1,1
400,4.21218147200512,0.360740341783722,FL,2023-04-30,1,1,0,0,0,1,1,1,1,0,0,0,0,1
401,3.09119252128003,0.2441597803693945,FL,2023-05-01,1,0,0,0,1,1,1,1,0,0,0,0,1,1
402,1.8999431269709,0.216895981151326,FL,2023-05-02,1,0,1,0,1,1,1,1,0,0,0,0,1,1
403,1.6041081482773,0.1497079845930015,FL,2023-05-03,1,1,1,0,1,1,1,1,0,0,0,1,1,0
404,2.76292645668965,0.123094158785969,FL,2023-05-04,1,0,0,1,1,1,1,1,0,0,0,0,1,1
405,3.2801492774632,0.079217064337039,FL,2023-05-05,1,0,0,1,0,1,1,1,1,1,0,0,0,1
406,4.03402700328859,0.331801995443981,FL,2023-05-06,1,1,0,0,1,0,1,1,0,0,0,0,0,0
407,1.52100534966232,0.107945079485194,FL,2023-05-07,1,1,1,1,1,1,1,1,1,0,0,1,1,1
408,2.20660856712145,0.21749760078807,FL,2023-05-08,0,1,1,1,1,1,0,0,0,0,0,0,1,0
409,6.91912044884421,0.306824983144699,FL,2023-05-09,1,1,0,0,0,1,1,1,1,0,0,0,0,1
410,7.97539046042383,0.318838781933804,FL,2023-05-10,1,1,0,0,1,1,1,1,0,0,0,0,1,0
411,6.81244569202957,0.3106859968756705,FL,2023-05-11,1,1,0,0,0,1,1,1,0,0,0,0,0,0
412,2.49698644475777,0.294116537530346,FL,2023-05-12,1,1,1,0,0,1,1,1,0,0,0,0,1,1
413,0.993775682251542,0.2782552369129225,FL,2023-05-13,1,1,1,0,1,1,1,1,0,0,0,0,1,1
414,0.504160639509426,0.1666221883334795,FL,2023-05-14,1,1,1,1,1,1,1,1,0,1,1,1,0,1
415,3.63782065991216,0.3618362064525265,FL,2023-05-15,1,1,0,0,0,1,1,1,0,0,0,0,0,1
416,1.46419520616764,0.210096612266986,FL,2023-05-16,1,1,1,0,1,1,1,1,0,0,0,1,1,1
417,4.14339232235586,0.305942904087008,FL,2023-05-17,1,1,1,0,0,1,1,1,0,0,0,0,1,1
418,2.74821733095627,0.2498057887473655,FL,2023-05-18,1,1,1,0,1,1,1,1,0,0,0,0,1,1
419,3.28589752795464,0.300254785785836,FL,2023-05-19,1,0,1,0,0,1,1,1,1,0,0,0,0,1
420,0.989067294516865,0.2722039730305245,FL,2023-05-20,1,1,1,0,1,1,1,1,1,0,1,0,1,1
421,NA,NA,GA,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422,1.26637606918627,0.2176935508718445,GA,2023-04-10,1,0,1,1,1,1,1,1,0,1,0,0,1,0
423,2.17938497300906,0.2168613482103965,GA,2023-04-11,0,1,1,1,1,1,1,0,0,0,1,1,1,1
424,0.554821000844481,0.0168506417271547,GA,2023-04-12,1,1,1,1,1,1,1,0,1,0,0,1,1,1
425,0.567575265723935,0.1454848350143075,GA,2023-04-13,1,1,1,1,1,1,1,1,1,0,0,1,1,1
426,0.676644301199443,0.1177887969155145,GA,2023-04-14,1,1,1,0,1,1,1,1,1,1,0,0,1,1
427,0.660090821431515,0.1510546420645345,GA,2023-04-15,1,1,1,0,1,1,1,1,1,1,1,1,1,1
428,0.753798305298525,0.134334680347138,GA,2023-04-16,1,1,1,1,1,1,0,1,1,0,0,0,1,0
429,0.807884553814991,0.1358770378521725,GA,2023-04-17,1,0,1,1,1,1,1,0,0,0,1,0,1,1
430,0.26961472762191,0.02128593051144335,GA,2023-04-18,1,1,1,1,1,1,1,1,1,0,1,0,1,1
431,NA,NA,GA,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432,1.45014415557777,0.4151328136491415,GA,2023-04-20,1,0,0,0,1,1,1,0,0,1,0,1,1,0
433,NA,NA,GA,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,0.0289606188240548,0.02505499437631655,GA,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
435,1.43325286262525,0.4113887802801555,GA,2023-04-23,1,0,0,0,1,1,1,1,0,0,0,1,1,1
436,0.803500762809497,0.1834388751194135,GA,2023-04-24,1,0,1,1,1,1,1,1,0,1,1,0,1,1
437,0.838611587325872,0.2340816277671465,GA,2023-04-25,1,1,1,1,1,1,1,1,0,0,0,0,1,1
438,1.89710539334938,0.317409223410012,GA,2023-04-26,1,1,0,1,0,1,0,0,1,0,0,0,1,0
439,0.662556476967698,0.214029960227998,GA,2023-04-27,1,1,1,0,1,1,1,1,1,1,0,0,1,1
440,1.20300571258094,0.3823678674321795,GA,2023-04-28,1,1,0,0,0,1,1,1,1,1,0,0,1,1
441,0.963133761473992,0.412468490504831,GA,2023-04-29,1,0,1,1,1,1,1,1,0,1,1,1,1,0
442,0.883111936638981,0.288599419498778,GA,2023-04-30,1,1,1,1,1,0,1,1,1,1,0,1,0,1
443,2.1872348221619,0.3337453520732615,GA,2023-05-01,1,0,0,0,1,0,1,1,0,0,0,1,0,1
444,2.71108095735276,0.359543273214799,GA,2023-05-02,1,0,0,0,1,0,1,1,0,0,1,0,0,1
445,1.74844801107514,0.341992871381755,GA,2023-05-03,1,0,0,0,1,1,1,1,1,1,0,1,0,1
446,1.65709524186182,0.3966903400482205,GA,2023-05-04,1,0,0,1,1,1,0,1,1,1,0,0,1,1
447,0.59324943452381,0.1995629047789035,GA,2023-05-05,1,1,1,1,1,1,1,1,1,0,1,0,1,1
448,0.0505001237321601,0.04661791097710935,GA,2023-05-06,1,1,1,1,1,1,1,1,1,0,1,0,1,1
449,0.597751557040205,0.169617037887625,GA,2023-05-07,1,1,1,1,1,1,1,1,0,0,1,1,1,1
450,0.77840678848223,0.281581218753639,GA,2023-05-08,0,1,1,1,1,1,1,0,1,1,0,1,1,1
451,2.77358595348402,0.3442323412107495,GA,2023-05-09,1,0,0,1,0,1,1,1,0,0,1,0,1,0
452,0.628797250727163,0.1720452835796755,GA,2023-05-10,1,1,1,1,1,1,1,1,1,0,0,1,1,1
453,0.725459772304171,0.1898758546989265,GA,2023-05-11,1,1,1,1,1,1,1,1,1,0,0,0,1,1
454,1.89452726644186,0.536908796350065,GA,2023-05-12,1,1,0,1,1,0,0,1,0,0,1,0,0,0
455,NA,NA,GA,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456,NA,NA,GA,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
457,0.876467863713922,0.62456949131527,GA,2023-05-15,1,1,1,0,1,1,1,1,1,0,0,1,1,1
458,1.26461396802835,0.4609600649803865,GA,2023-05-16,1,0,1,1,0,1,1,1,0,0,0,0,1,1
459,0.921164868035955,0.31051330369263,GA,2023-05-17,1,0,1,1,1,1,1,1,1,0,1,0,1,1
460,1.48071673882741,0.2117704547632285,GA,2023-05-18,1,1,1,1,1,0,1,1,0,0,0,1,0,1
461,0.951176532726578,0.1599393659554995,GA,2023-05-19,1,1,1,1,1,1,1,1,0,0,0,1,1,1
462,NA,NA,GA,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,NA,NA,HI,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,0.204264761317765,0.0085413265064765,HI,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
465,0.205562224730265,0.00843499280280805,HI,2023-04-11,1,1,1,1,1,1,1,1,1,0,0,1,1,1
466,0.128932694846804,0.0083383927229406,HI,2023-04-12,1,1,1,1,1,1,1,1,1,0,0,1,1,1
467,0.064795104847214,0.008251831331888,HI,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
468,NA,NA,HI,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,0.0660075040629899,0.0081102195983987,HI,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470,0.0194845818743088,0.008055943434963,HI,2023-04-16,1,1,1,1,1,1,1,1,1,0,0,1,1,1
471,NA,NA,HI,2023-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,0.137316166851445,0.00798258687270385,HI,2023-04-18,1,1,1,1,1,1,1,1,1,0,0,1,1,1
473,1.48080341486749,0.436647211275171,HI,2023-04-19,1,1,0,1,1,1,0,1,1,0,1,1,1,0
474,0.226215273174041,0.0079592832840269,HI,2023-04-20,1,1,1,1,1,1,1,1,1,0,0,1,1,0
475,0.970027824408592,0.303630331507258,HI,2023-04-21,1,1,1,1,1,1,0,1,1,1,0,1,1,0
476,NA,NA,HI,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
