...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,other_95_CI
261,0.221559474187938,0.2560715393688995,CT,2022-11-07,1,1,1,1,1,1,1,0,1,0,1,1
262,1.27660162258623,0.261051347396684,CT,2022-11-08,1,0,1,1,1,1,0,0,1,0,1,1
263,0.736842920988157,0.3439590995048765,CT,2022-11-09,0,1,1,1,1,1,1,0,1,0,1,1
264,0.498544169057833,0.248108535233874,CT,2022-11-10,1,1,1,1,1,1,1,0,1,0,1,1
265,0.601724665475,0.258269262809684,CT,2022-11-11,1,1,1,1,1,1,1,0,0,1,0,1
266,2.01134941736537,0.38611656497566,CT,2022-11-12,1,1,0,1,0,1,1,0,0,0,0,0
267,2.44259503676683,0.358229730473393,CT,2022-11-13,1,0,1,0,1,0,0,0,1,0,1,0
268,2.56478045674927,0.307897653369528,CT,2022-11-14,0,1,1,1,0,0,0,0,1,0,0,0
269,NA,NA,CT,2022-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,0.544535408449144,0.3726913554003825,CT,2022-11-16,1,1,1,1,1,1,1,0,1,0,1,1
271,0.952841375634667,0.2814425064570675,CT,2022-11-17,1,1,1,1,1,1,1,0,1,0,1,1
272,3.06571403292141,0.380016186947583,CT,2022-11-18,1,0,0,0,1,1,0,0,1,0,0,1
273,1.1874728097793,0.345307133346125,CT,2022-11-19,1,1,1,1,0,0,0,0,1,0,0,0
274,3.36907262018489,0.4204840489374275,CT,2022-11-20,1,1,0,0,1,0,0,0,0,0,0,0
275,0.985337177430576,0.68289433547427,CT,2022-11-21,1,1,1,1,0,1,1,1,1,0,0,1
276,2.285285279952,0.341831707900648,CT,2022-11-22,1,0,1,1,0,0,1,1,1,0,0,0
277,NA,NA,CT,2022-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,NA,NA,CT,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,0.390777431790181,0.286757011316735,CT,2022-11-25,1,1,1,1,1,1,1,0,1,0,1,1
280,1.64179849709136,0.278818441209016,CT,2022-11-26,1,1,0,1,1,1,1,0,0,1,1,1
281,9.83394947661505,0.47208088791751,CT,2022-11-27,1,0,1,0,1,0,0,0,1,0,1,0
282,3.10913016037594,0.3165670645002185,CT,2022-11-28,1,1,1,0,0,0,1,0,1,0,0,0
283,1.69800081000846,0.2192246693802295,CT,2022-11-29,1,0,1,1,1,0,0,0,1,0,1,0
284,1.29606908780161,0.3245088668547785,CT,2022-11-30,1,1,0,1,1,0,1,0,0,0,1,0
285,1.10955823667137,0.087544125142083,CT,2022-12-01,1,1,1,0,1,1,0,1,0,0,1,1
286,3.06910370227884,0.2874856185029765,CT,2022-12-02,1,1,0,1,1,0,0,0,0,0,0,0
287,3.46638417708692,0.281769510403323,CT,2022-12-03,1,1,1,1,1,0,1,0,1,0,0,0
288,2.49083170086056,0.2738302753741005,CT,2022-12-04,1,0,1,1,0,0,1,0,1,0,0,0
289,4.1309850080692,0.2812914031368065,CT,2022-12-05,1,1,1,1,1,0,1,0,1,0,0,0
290,0.733707265390211,0.145086568732139,CT,2022-12-06,1,1,1,1,1,1,0,0,1,0,0,1
291,3.13427705194212,0.349543913453906,CT,2022-12-07,1,0,1,0,1,0,1,0,0,0,1,0
292,3.91676773520378,0.4050405940863375,CT,2022-12-08,1,1,1,0,1,0,1,1,0,0,1,0
293,2.93919439499987,0.3359865806885345,CT,2022-12-09,1,1,1,0,1,0,1,0,1,0,1,0
294,2.59285253293672,0.27468541409235,CT,2022-12-10,1,0,1,1,1,0,0,0,1,1,0,0
295,0.228883939955148,0.2600016948996875,DC,2022-10-30,1,1,1,1,1,1,0,1,1,0,1,1
296,3.9933290277918,0.3372293357106105,DC,2022-10-31,1,0,1,0,1,0,0,0,1,0,1,1
297,1.87024483523028,0.27884297703872,DC,2022-11-01,1,0,1,1,1,1,1,0,1,0,1,1
298,0.930103825284153,0.3147129505297255,DC,2022-11-02,1,1,1,1,1,1,0,0,1,1,1,1
299,1.68954832824334,0.502849809775575,DC,2022-11-03,1,1,0,0,1,0,0,0,1,1,1,0
300,1.34516074441916,0.4122240121346555,DC,2022-11-04,1,1,1,1,0,0,0,0,1,1,0,0
301,1.8514640902872,0.52601656801127,DC,2022-11-05,1,1,1,0,0,1,1,0,1,0,0,1
302,0.629934817070448,0.32978635014098,DC,2022-11-06,1,1,1,1,1,1,0,0,1,0,1,1
303,1.36229674318519,0.375689517819388,DC,2022-11-07,1,1,0,0,1,1,0,0,0,0,1,1
304,0.956095486818042,0.201904473493965,DC,2022-11-08,1,1,1,1,1,1,1,0,1,0,1,1
305,2.05106343871748,0.1074803804439545,DC,2022-11-09,1,0,1,0,1,1,1,1,1,1,1,1
306,1.57212343843263,0.399514122510209,DC,2022-11-10,1,0,0,0,1,1,0,0,0,0,1,1
307,0.350469788823084,0.302601246459047,DC,2022-11-11,1,1,1,1,1,1,1,1,1,1,1,1
308,2.52591569337786,0.0807734249816635,DC,2022-11-12,1,0,1,0,1,1,1,0,0,0,0,1
309,1.68242850424612,0.073208778719511,DC,2022-11-13,1,0,1,0,1,1,1,1,1,1,1,1
310,0.49895395129453,0.1682640916107355,DC,2022-11-14,1,1,1,1,1,1,0,1,0,0,1,1
311,0.839111184199847,0.3277329235629405,DC,2022-11-15,1,0,1,1,1,1,0,0,1,0,1,1
312,1.32705053164787,0.418920888538553,DC,2022-11-16,1,1,0,0,1,1,1,1,0,0,1,1
313,0.356756841395889,0.194800303961735,DC,2022-11-17,1,1,1,1,1,1,1,1,0,0,1,1
314,1.90491263444158,0.3549766434364845,DC,2022-11-18,1,0,1,0,1,1,0,0,1,1,1,1
315,1.71871779672042,0.2551806650213955,DC,2022-11-19,1,1,1,1,0,1,0,1,0,1,0,1
316,2.23760010365008,0.3834780266959785,DC,2022-11-20,1,1,1,0,0,1,1,0,0,0,0,1
317,0.559182639104236,0.366356719473017,DC,2022-11-21,1,1,1,1,1,1,1,0,1,0,1,1
318,0.832656141861534,0.2866240408879995,DC,2022-11-22,1,1,0,1,1,1,0,1,0,1,1,1
319,1.12362436870282,0.2798669837891605,DC,2022-11-23,1,1,0,1,0,1,1,0,0,1,0,1
320,NA,NA,DC,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,0.653591388262303,0.113342522028181,DC,2022-11-25,1,1,1,1,1,1,0,0,1,0,1,0
322,0.814868317628572,0.155856681169832,DC,2022-11-26,1,1,1,1,1,1,0,0,1,1,1,1
323,7.25501135359657,0.52202039150712,DC,2022-11-27,1,0,1,0,1,0,1,0,1,0,1,1
324,1.37091157302643,0.0918696198542005,DC,2022-11-28,1,1,1,1,0,1,1,0,1,1,0,1
325,0.803552279555034,0.21705778385653,DC,2022-11-29,1,1,0,1,1,1,1,0,0,0,0,1
326,1.9474447824795,0.50456731910567,DC,2022-11-30,1,0,1,0,0,1,1,0,1,0,0,1
327,1.08398330817409,0.251439072162264,DC,2022-12-01,1,1,1,1,0,1,0,1,0,0,0,1
328,1.54256978353795,0.3759720428403305,DC,2022-12-02,1,1,1,0,0,0,1,1,1,0,0,0
329,0.88795532182806,0.116662211448957,DC,2022-12-03,1,1,0,1,1,1,0,0,0,0,1,1
330,0.619912948825771,0.00886618145843055,DC,2022-12-04,1,1,1,1,1,1,1,1,1,1,1,1
331,3.17822906522701,0.700499855545355,DC,2022-12-05,1,0,1,0,0,1,1,0,1,0,0,1
332,2.6095808986904,0.67311156406659,DC,2022-12-06,1,1,1,0,0,0,1,0,1,0,0,0
333,1.0967172252193,0.0068928403335781,DC,2022-12-07,1,1,1,0,1,1,1,0,0,0,1,1
334,1.11675621643184,0.153939958504645,DC,2022-12-08,1,1,0,1,0,1,0,1,0,0,0,1
335,1.15562683586295,0.225396597699403,DC,2022-12-09,1,0,1,1,1,1,0,1,1,0,1,1
336,2.16781751365069,0.400118354574232,DC,2022-12-10,1,0,0,0,0,1,1,0,0,0,0,1
337,0.478263699593329,0.1761352009375065,DE,2022-10-30,1,1,1,1,1,1,1,1,1,1,1,1
338,1.3045059574519,0.142980803449112,DE,2022-10-31,1,0,1,1,1,1,0,0,1,1,1,1
339,2.0496183129469,0.3839933766969025,DE,2022-11-01,1,0,1,0,1,1,0,0,1,0,1,1
340,0.125557924606717,0.1122143587074255,DE,2022-11-02,1,1,1,1,1,1,1,0,1,0,1,1
341,0.958550115334038,0.11918076887246,DE,2022-11-03,1,0,1,1,1,1,1,0,1,0,1,1
342,0.716407794972539,0.431673408743271,DE,2022-11-04,1,1,1,0,1,1,1,0,1,0,1,1
343,0.989611326988154,0.174578058733734,DE,2022-11-05,1,0,1,1,1,1,0,0,1,1,1,1
344,0.312653537118014,0.228798379131615,DE,2022-11-06,1,1,1,1,1,1,1,1,1,1,1,1
345,0.380131386103957,0.2688771657786365,DE,2022-11-07,1,1,1,1,1,1,1,1,1,1,1,1
346,0.160984907717609,0.15953824546321,DE,2022-11-08,1,1,1,1,1,1,1,1,1,1,1,1
347,0.924774202139473,0.4382815280669105,DE,2022-11-09,1,1,1,1,0,1,1,0,1,1,0,1
348,NA,NA,DE,2022-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,0.421457663711217,0.2234040974812965,DE,2022-11-11,1,1,1,1,1,1,1,1,1,1,1,1
350,1.43995532758782,0.26551233886941,DE,2022-11-12,1,1,1,0,1,1,0,0,1,0,1,1
351,0.566528314054739,0.255578180120565,DE,2022-11-13,1,1,1,1,1,1,1,1,0,0,1,1
352,1.13792353437472,0.476890495597713,DE,2022-11-14,0,0,1,1,1,1,0,1,1,0,1,1
353,0.555912586857173,0.277091964875505,DE,2022-11-15,1,1,1,1,1,1,1,0,1,0,1,1
354,2.3597417502059,0.3093799579650405,DE,2022-11-16,1,0,1,0,1,1,1,0,1,0,1,1
355,0.635802477472165,0.2524377952459385,DE,2022-11-17,1,1,1,1,1,1,0,0,1,0,1,1
356,1.00721040846969,0.714145750291855,DE,2022-11-18,1,1,1,1,1,0,1,0,1,1,1,0
357,1.8021154161931,0.230433981505159,DE,2022-11-19,1,0,1,0,1,1,1,0,1,0,1,1
358,0.576824170404065,0.269695721767356,DE,2022-11-20,1,1,1,1,1,1,0,0,1,1,1,1
359,0.265639865021317,0.2978387443411815,DE,2022-11-21,1,1,1,1,1,1,1,1,1,1,1,1
360,0.461828451655809,0.1999613926246165,DE,2022-11-22,1,1,1,1,1,1,1,0,1,0,1,1
361,NA,NA,DE,2022-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,NA,NA,DE,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,1.53366520119304,0.207505749169883,DE,2022-11-25,1,0,1,0,1,1,1,0,1,0,1,1
364,1.26823244144905,0.2968393276612405,DE,2022-11-26,0,1,1,1,1,1,1,0,0,0,0,1
365,2.25767903049395,0.3299355370807645,DE,2022-11-27,1,0,0,1,1,1,0,0,0,0,1,1
366,3.6097785030775,0.1760230683665745,DE,2022-11-28,1,0,1,0,1,1,1,0,1,0,1,1
367,NA,NA,DE,2022-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,NA,NA,DE,2022-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,1.59983347349803,0.3535065028412735,DE,2022-12-01,1,1,0,1,1,0,1,0,0,0,1,0
370,3.71801519306706,0.155642178831429,DE,2022-12-02,1,0,1,0,1,1,0,0,1,0,1,1
371,1.29095766558006,0.332189817987751,DE,2022-12-03,1,0,1,1,1,0,0,0,1,0,0,0
372,0.453712687404427,0.275894574777968,DE,2022-12-04,1,1,1,1,1,1,1,0,1,0,1,1
373,0.806152430754212,0.222705012687261,DE,2022-12-05,1,1,1,1,1,1,1,0,1,0,1,1
374,0.739318505214329,0.1079728689194025,DE,2022-12-06,1,1,1,1,1,1,1,0,1,0,1,1
375,1.45765410381206,0.1634128892578505,DE,2022-12-07,1,1,1,0,1,1,1,0,1,0,1,1
376,0.29435943120696,0.100477272527783,DE,2022-12-08,1,1,1,1,1,1,1,0,1,0,1,1
377,1.39960151261338,0.4049029032850225,DE,2022-12-09,0,1,0,1,1,1,0,1,0,0,1,1
378,1.45832285808201,0.263976656006757,DE,2022-12-10,1,0,1,1,1,0,1,0,1,0,0,0
379,2.44755040912944,0.304674794512031,FL,2022-10-30,0,1,0,1,1,1,0,0,1,1,1,1
380,4.84844737651643,0.2765219672547275,FL,2022-10-31,1,1,1,0,1,1,1,0,0,0,1,0
381,2.32460088014387,0.2893337551465135,FL,2022-11-01,0,1,1,1,1,1,0,0,0,0,1,1
382,1.77228323625266,0.27838158204948,FL,2022-11-02,1,1,1,1,1,1,0,0,0,0,1,1
383,2.19759778053725,0.287436115150157,FL,2022-11-03,0,1,1,1,1,1,0,0,0,0,1,1
384,4.07963081057157,0.290040595551342,FL,2022-11-04,1,0,1,0,1,1,0,1,0,0,1,0
385,9.17620161086652,0.31832803310561,FL,2022-11-05,1,0,1,0,1,1,0,0,0,0,1,1
386,1.50124483261326,0.274500960298669,FL,2022-11-06,1,1,1,1,1,1,0,0,0,0,1,1
387,3.69164687851067,0.28751660029563,FL,2022-11-07,0,1,0,0,1,0,1,0,0,0,1,0
388,2.84696823773535,0.3314376350357345,FL,2022-11-08,1,0,1,1,0,0,0,0,0,0,0,0
389,2.24077233201761,0.3079695583375615,FL,2022-11-09,0,1,1,1,1,1,0,0,0,0,0,1
390,2.87833532657173,0.330375538960358,FL,2022-11-10,0,1,1,0,0,1,0,0,0,1,0,1
391,1.92385943504459,0.2855531294822755,FL,2022-11-11,1,1,1,0,1,1,0,0,0,0,1,1
392,0.492376540204025,0.25762291345718,FL,2022-11-12,1,1,1,1,1,1,1,1,1,1,1,1
393,1.11458757279099,0.3016131508901535,FL,2022-11-13,1,1,1,1,1,0,0,1,0,0,1,0
394,6.38781973629946,0.31130498211964,FL,2022-11-14,1,0,1,0,1,1,0,0,0,0,0,0
395,4.19844203860066,0.295995098749387,FL,2022-11-15,0,0,0,1,1,1,0,0,0,0,0,1
396,10.3060016432027,0.2713993647982755,FL,2022-11-16,1,0,1,0,1,1,0,0,0,0,1,1
397,3.60815819159581,0.3159924775458625,FL,2022-11-17,0,1,1,1,1,1,0,1,0,0,0,1
398,2.25986765194756,0.2931305761029495,FL,2022-11-18,1,1,1,1,1,1,0,0,0,1,0,1
399,1.82573758363216,0.283611557350925,FL,2022-11-19,1,1,0,1,1,0,1,0,0,0,1,0
400,2.95735878133583,0.228779826203931,FL,2022-11-20,1,1,0,0,1,1,0,0,1,1,1,1
401,8.6429657331056,0.2571718144191835,FL,2022-11-21,1,0,0,0,1,1,0,0,0,0,0,0
402,5.74296158774082,0.265628657099071,FL,2022-11-22,1,0,1,0,0,1,0,0,0,0,0,1
403,2.65384984313856,0.2966111515247315,FL,2022-11-23,1,1,1,1,1,1,0,0,0,0,0,0
404,0.978251812545477,0.1345337468649875,FL,2022-11-24,1,1,1,0,1,1,1,0,1,0,1,1
405,4.97830068004817,0.266087799966985,FL,2022-11-25,1,0,0,1,1,1,1,0,0,0,1,1
406,2.37363395670422,0.2660211146316605,FL,2022-11-26,1,1,1,1,1,1,1,0,0,0,1,1
407,3.20231278288087,0.2763594497837065,FL,2022-11-27,1,1,1,1,0,1,0,0,0,0,0,1
408,10.2365493609132,0.290725456210524,FL,2022-11-28,1,0,1,1,0,0,0,0,0,0,0,0
409,7.51825238559103,0.2503173336367105,FL,2022-11-29,0,0,0,1,0,0,0,0,0,0,0,0
410,5.72195904805415,0.275136932159413,FL,2022-11-30,1,1,1,1,0,0,0,0,0,0,0,0
411,5.38128576204637,0.2584009341375445,FL,2022-12-01,1,1,1,1,0,0,1,0,0,0,0,0
412,6.82521883221998,0.235442244115497,FL,2022-12-02,1,1,0,1,0,0,0,1,0,0,0,0
413,2.62670498122487,0.2727987593151975,FL,2022-12-03,0,1,1,1,1,1,0,0,0,0,0,0
414,7.39984186497784,0.164074542141064,FL,2022-12-04,0,0,0,0,1,1,0,0,0,0,0,0
415,3.30000165748167,0.3082506662410075,FL,2022-12-05,1,1,1,1,0,1,1,0,0,1,0,1
416,6.39434298390354,0.2527142898551535,FL,2022-12-06,1,1,1,1,0,0,0,0,0,0,0,0
417,5.11388158931722,0.2468802039976135,FL,2022-12-07,1,1,1,1,0,0,1,0,0,1,0,0
418,12.9827585393524,0.16567130760858,FL,2022-12-08,1,0,0,0,0,0,0,0,0,1,0,0
419,4.61170911523032,0.2211101331457335,FL,2022-12-09,1,1,1,1,1,0,1,0,0,0,0,0
420,2.35197103951179,0.2017651599336325,FL,2022-12-10,1,1,1,1,1,0,1,0,0,0,1,0
421,1.2198556881921,0.2971130822504145,GA,2022-10-30,1,1,1,1,1,1,0,0,0,1,1,1
422,2.09195710424732,0.276516954347092,GA,2022-10-31,0,1,1,1,1,1,0,0,0,0,1,1
423,3.2200614232197,0.2906869966911985,GA,2022-11-01,1,1,0,0,1,1,0,0,0,0,0,0
424,2.06699996393556,0.296009748193979,GA,2022-11-02,1,1,1,0,1,1,0,1,0,0,1,1
425,3.60801631542647,0.3622860140392605,GA,2022-11-03,1,0,1,1,1,0,0,0,0,0,0,0
426,2.65366088150255,0.2868489387009365,GA,2022-11-04,0,1,1,1,1,1,0,0,0,0,0,1
427,2.42728865132922,0.3534794221231665,GA,2022-11-05,0,1,1,1,0,1,0,1,0,0,0,1
428,2.54167263895428,0.373707415466703,GA,2022-11-06,0,1,1,0,1,0,1,0,1,0,1,0
429,1.8189955797901,0.3175617875555105,GA,2022-11-07,1,1,1,1,1,1,1,0,1,0,1,1
430,2.33382180235201,0.29970485629623,GA,2022-11-08,0,1,1,1,1,1,0,0,0,1,0,1
431,1.84936671179574,0.3316686063114355,GA,2022-11-09,1,1,0,1,1,1,1,0,0,0,0,0
432,2.29860025702103,0.315740339782438,GA,2022-11-10,0,1,1,1,1,1,0,0,0,1,0,0
433,2.38444881778055,0.2777940370558205,GA,2022-11-11,1,0,1,1,1,1,1,0,1,0,1,1
434,1.29822013560089,0.3346078243489415,GA,2022-11-12,1,1,1,1,0,1,0,1,1,0,0,1
435,3.81415464504777,0.3891291075786025,GA,2022-11-13,0,0,1,1,0,1,0,0,1,0,0,1
436,1.30578737374335,0.31766080450638,GA,2022-11-14,1,1,1,1,1,1,0,0,0,0,0,0
437,4.13721310398096,0.3077771293610095,GA,2022-11-15,1,1,0,0,1,1,1,0,0,0,0,1
438,3.67136135254274,0.2861684054364895,GA,2022-11-16,1,1,0,0,1,1,0,0,0,0,0,0
439,2.46908363750392,0.322436191995712,GA,2022-11-17,1,1,1,0,1,1,1,0,1,0,1,1
440,8.6728423192759,0.349254844425887,GA,2022-11-18,1,0,1,0,1,1,0,0,0,0,1,0
441,1.93099433188572,0.3115961214436645,GA,2022-11-19,1,1,0,1,1,1,0,0,0,0,0,1
442,2.26947695023881,0.3825624355990105,GA,2022-11-20,0,1,1,1,1,0,0,1,0,1,1,1
443,15.8274260833965,0.3054607561462295,GA,2022-11-21,1,0,0,0,1,1,0,0,0,0,1,1
444,3.23742813397178,0.31766132544222,GA,2022-11-22,1,1,1,0,1,1,0,0,1,0,0,0
445,8.90283779960071,0.2897234439939215,GA,2022-11-23,1,0,0,0,1,0,0,0,0,0,1,0
446,1.04168543429553,0.3373222356288465,GA,2022-11-24,1,0,1,1,1,1,1,1,0,0,1,1
447,11.3969306121149,0.3209462567211455,GA,2022-11-25,1,0,0,0,1,0,1,0,0,0,0,0
448,5.0270320500175,0.309954648036265,GA,2022-11-26,0,1,0,0,1,0,1,0,0,0,1,0
449,5.08655896329829,0.291014698366664,GA,2022-11-27,1,1,0,0,1,1,0,0,0,0,0,1
450,5.28613606722267,0.365194695888945,GA,2022-11-28,1,0,0,1,0,0,0,0,0,0,0,0
451,14.8487284940188,0.29987808532326,GA,2022-11-29,1,1,0,0,1,0,0,0,0,0,0,1
452,14.3069848065099,0.267489523815417,GA,2022-11-30,1,0,0,0,0,1,1,0,0,0,0,1
453,13.0233941225531,0.280528057204454,GA,2022-12-01,1,0,0,0,1,1,0,0,0,0,0,0
454,9.97372101794246,0.3116406600802685,GA,2022-12-02,1,0,1,0,1,1,0,0,0,0,0,0
455,1.4773740637518,0.2295324851273035,GA,2022-12-03,1,1,1,0,1,1,1,1,0,0,1,1
456,6.24754912962199,0.2720923781528525,GA,2022-12-04,1,0,0,0,1,1,1,0,0,0,1,0
457,6.46395913962347,0.2916756061279555,GA,2022-12-05,1,1,0,0,1,0,0,0,0,0,0,0
458,13.4729351052519,0.2750236266645415,GA,2022-12-06,1,0,0,0,1,1,0,0,0,0,0,1
459,8.58111307801425,0.2835858326990255,GA,2022-12-07,1,1,0,0,1,1,0,0,0,0,0,1
460,9.53872259573168,0.2720219821514625,GA,2022-12-08,1,0,1,0,1,1,0,0,0,0,1,1
461,14.6796785886381,0.268732738274116,GA,2022-12-09,0,0,0,0,1,1,0,0,0,0,1,0
462,6.48389379109489,0.2437809659143495,GA,2022-12-10,1,0,0,0,1,0,1,0,0,0,1,0
463,1.05820329016519,0.114985105121905,HI,2022-10-30,1,0,1,1,1,1,1,0,1,0,1,1
464,0.364508848116961,0.283975585525956,HI,2022-10-31,1,1,1,1,1,1,1,0,0,1,1,1
465,0.347998930253582,0.2806506494311965,HI,2022-11-01,1,1,1,1,1,1,1,1,1,0,1,0
466,2.20885121218924,0.3617736941958215,HI,2022-11-02,1,0,1,0,1,0,0,0,0,0,1,0
467,2.27594881283938,0.3529529165370185,HI,2022-11-03,1,0,1,0,1,1,1,0,1,0,1,1
468,0.92030283681454506,0.3505543686690945,HI,2022-11-04,1,1,0,1,1,1,1,1,0,1,1,0
469,1.7781237793426,0.160023229100997,HI,2022-11-05,1,0,1,0,1,1,0,0,1,0,1,1
470,1.0227453687356,0.1682934393282445,HI,2022-11-06,1,0,1,1,1,1,0,0,1,1,1,1
471,0.234325711922293,0.1767479884997755,HI,2022-11-07,1,1,1,1,1,1,1,1,1,1,1,1
472,0.680515345894408,0.2894882282764945,HI,2022-11-08,1,1,1,1,1,1,1,1,1,1,1,1
473,1.0254190985163,0.3724505416318945,HI,2022-11-09,0,1,1,1,1,1,1,0,1,0,1,0
474,1.37980831034379,0.4258088023361585,HI,2022-11-10,0,0,0,1,1,1,1,0,0,0,1,1
475,0.664718211489746,0.252687769930096,HI,2022-11-11,1,1,1,1,1,1,0,1,1,0,1,1
476,1.3236465896287,0.3229602111186535,HI,2022-11-12,1,1,1,1,1,1,0,0,1,0,1,1
477,NA,NA,HI,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,0.407896441638547,0.274851326622977,HI,2022-11-14,1,1,1,1,1,1,1,0,1,0,1,1
479,0.78516475204872,0.3887554464873305,HI,2022-11-15,1,1,0,1,1,1,1,0,0,0,1,1
480,0.884542089727312,0.255175866500512,HI,2022-11-16,1,1,1,0,1,1,1,1,1,1,1,1
481,1.37213937974188,0.245819366782954,HI,2022-11-17,1,0,1,0,1,1,0,0,1,0,1,0
482,0.978224927704836,0.67136810102251,HI,2022-11-18,1,1,1,1,0,1,1,1,1,0,0,1
483,0.379451303598361,0.2872316683753005,HI,2022-11-19,1,1,1,1,1,1,1,1,1,1,1,1
484,NA,NA,HI,2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2022-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2022-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,1.54039089559187,0.344352842641244,HI,2022-11-23,1,1,0,1,1,1,0,0,0,0,1,0
488,NA,NA,HI,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,1.69366985659349,0.205132162266164,HI,2022-11-25,1,1,1,0,1,1,0,0,1,0,0,1
490,1.82520479120834,0.25221225805145,HI,2022-11-26,1,1,1,1,1,1,0,0,0,0,0,1
491,1.0907602946932,0.505198141603315,HI,2022-11-27,0,1,1,0,1,1,1,0,1,0,1,1
492,0.239454060426406,0.162712956542016,HI,2022-11-28,1,1,1,1,1,1,1,1,1,1,1,1
493,NA,NA,HI,2022-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2022-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,3.49168760448049,0.145706189625869,HI,2022-12-01,1,0,1,0,1,1,0,0,1,0,1,1
496,0.37489703442104,0.2294228118725435,HI,2022-12-02,1,1,1,1,1,1,0,1,0,0,1,1
497,1.76826861496809,0.4787761293559145,HI,2022-12-03,1,1,0,1,1,1,0,0,0,0,1,1
498,1.22328170985766,0.172721273313571,HI,2022-12-04,1,1,1,1,1,1,0,0,0,0,1,1
499,NA,NA,HI,2022-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,0.847775611781533,0.3345025311977505,HI,2022-12-06,1,1,1,1,1,1,0,0,1,0,1,1
501,0.400973718623341,0.2281313571533895,HI,2022-12-07,1,1,1,1,1,1,0,1,0,0,1,1
502,0.673086964675389,0.1824221679254705,HI,2022-12-08,1,1,1,1,1,1,0,0,1,0,1,1
503,0.402866465711817,0.2872082156576695,HI,2022-12-09,1,1,1,1,1,1,1,0,1,0,1,1
504,1.28173080423786,0.2293155883868515,HI,2022-12-10,1,1,1,1,1,0,0,1,0,0,1,0
505,1.93465018880264,0.067785215062472,IA,2022-10-30,1,0,1,0,1,1,0,0,1,0,1,1
506,0.953330708563953,0.18058684140286901,IA,2022-10-31,1,1,1,1,1,1,0,0,0,0,1,1
507,1.48840597003184,0.198235718203934,IA,2022-11-01,1,1,1,1,1,0,1,0,0,1,1,0
508,1.49263357962224,0.2211105901694065,IA,2022-11-02,1,1,1,0,1,1,0,0,1,0,1,1
509,1.9966460142948,0.292361907860848,IA,2022-11-03,1,0,1,1,1,1,0,0,1,0,1,1
510,1.88369252517927,0.1294945085600315,IA,2022-11-04,0,0,1,1,1,1,0,0,0,0,1,1
511,4.59558034305038,0.396850603045477,IA,2022-11-05,1,0,1,0,1,1,1,0,1,0,1,1
512,1.2378928993726,0.185046214706253,IA,2022-11-06,1,1,1,1,1,0,0,0,1,0,1,0
513,1.30312291800713,0.183210654330674,IA,2022-11-07,1,1,1,1,1,1,0,0,0,0,1,1
514,1.27910852070829,0.2300004645800565,IA,2022-11-08,1,1,1,1,1,1,0,0,0,0,0,1
515,0.706872320628874,0.1898386699662655,IA,2022-11-09,1,1,1,1,1,1,0,0,1,0,1,1
516,1.92001396794784,0.119602177608957,IA,2022-11-10,0,0,1,1,1,1,0,0,1,1,1,1
517,1.83571753575431,0.3457399792375025,IA,2022-11-11,1,0,0,1,0,1,1,0,0,1,0,1
518,0.879360722406904,0.2680454082167495,IA,2022-11-12,1,1,0,1,1,1,0,1,0,1,1,1
519,1.22849557741936,0.1795194090413365,IA,2022-11-13,1,1,0,1,1,1,0,0,0,0,1,1
520,3.350776660654,0.148676206240776,IA,2022-11-14,0,0,1,1,1,1,1,0,0,0,0,1
521,1.3044527616418,0.218604159839585,IA,2022-11-15,1,1,1,1,1,1,0,0,1,0,1,1
522,2.79408232897728,0.218529284066494,IA,2022-11-16,1,1,1,0,0,0,0,0,0,0,0,0
523,3.364988336762,0.1597191871046105,IA,2022-11-17,0,0,1,1,1,1,0,1,0,0,1,1
