...1,es_score,brier_score,location,target_date,X21L_50_CI,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,other_50_CI,X21L_95_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,other_95_CI
541,2.89805320905029,0.296599667929129,IA,2022-12-19,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
542,2.23986307583161,0.233135877951098,IA,2022-12-20,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1
543,1.67398554002191,0.2575363021028615,IA,2022-12-21,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1
544,1.21735894132992,0.4156467768134585,IA,2022-12-22,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1
545,1.34363809402965,0.304220016302573,IA,2022-12-23,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
546,3.2057962783015,0.3775862750093035,IA,2022-12-24,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
547,NA,NA,ID,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,0.375353375706584,0.1948183065293425,ID,2022-11-14,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
549,1.17607205847088,0.316815476583317,ID,2022-11-15,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
550,0.272218939446863,0.224815146383659,ID,2022-11-16,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
551,0.56908086674148906,0.431371343333631,ID,2022-11-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
552,2.15198553141432,0.361437211545737,ID,2022-11-18,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
553,0.561634139459571,0.134391869773674,ID,2022-11-19,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
554,NA,NA,ID,2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,0.966758793992198,0.310532317411456,ID,2022-11-21,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
556,1.2938455103854,0.2900676223750845,ID,2022-11-22,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1
557,NA,NA,ID,2022-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2022-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,0.240619640642246,0.258257711493048,ID,2022-11-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
561,0.370772620474201,0.235507631825237,ID,2022-11-27,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
562,1.7334104762177,0.2004009333634435,ID,2022-11-28,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
563,1.28277832643111,0.3600645877910245,ID,2022-11-29,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
564,0.324717561782838,0.2168505351195035,ID,2022-11-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
565,NA,NA,ID,2022-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,0.864424908691125,0.2637204070113,ID,2022-12-02,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
567,0.426585184090892,0.253612276832462,ID,2022-12-03,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
568,0.823092069843965,0.256120288559553,ID,2022-12-04,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
569,0.795576861993351,0.247726543476805,ID,2022-12-05,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
570,0.688093819378244,0.25714177705511,ID,2022-12-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
571,0.841028257521664,0.3892783776056485,ID,2022-12-07,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
572,1.10349586159144,0.2658367996009765,ID,2022-12-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
573,NA,NA,ID,2022-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2022-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2022-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,0.454811152235693,0.322071613252428,ID,2022-12-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
577,0.933856078364827,0.2190650246943555,ID,2022-12-13,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
578,0.263102666889154,0.185491338712344,ID,2022-12-14,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
579,2.29959729590637,0.347769651691237,ID,2022-12-15,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
580,0.940730548205377,0.63148160360303,ID,2022-12-16,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
581,NA,NA,ID,2022-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2022-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,0.570086856871649,0.1621029310636395,ID,2022-12-19,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
584,0.534825969664901,0.3872208688466065,ID,2022-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
585,NA,NA,ID,2022-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,0.220089318961408,0.148762102679602,ID,2022-12-23,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
588,0.220083605537844,0.1460557373105995,ID,2022-12-24,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
589,1.90473009774623,0.297846757711673,IL,2022-11-13,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0
590,3.09615318704843,0.3027232947528955,IL,2022-11-14,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1
591,3.96829190466348,0.338224026230646,IL,2022-11-15,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
592,2.7798886112004,0.304671323704001,IL,2022-11-16,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1
593,3.73420961813992,0.326526042695418,IL,2022-11-17,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
594,2.34017889154605,0.2853021416332875,IL,2022-11-18,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1
595,2.02801862985735,0.2929048992713355,IL,2022-11-19,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0
596,2.02319947847888,0.29137881536449,IL,2022-11-20,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1
597,2.65012555709628,0.3184685681777285,IL,2022-11-21,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1
598,6.89123539648514,0.328629263312837,IL,2022-11-22,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0
599,10.4402229973322,0.2786224205682445,IL,2022-11-23,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0
600,3.20836776515668,0.307040195956195,IL,2022-11-24,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1
601,4.24056307219269,0.326707767077231,IL,2022-11-25,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1
602,3.67842583255187,0.2987093268749435,IL,2022-11-26,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1
603,3.15469767063531,0.2967618414778275,IL,2022-11-27,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
604,4.48572546052892,0.2950296038898305,IL,2022-11-28,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0
605,4.59419471311108,0.316968027790368,IL,2022-11-29,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0
606,5.09059025853232,0.2866988155775235,IL,2022-11-30,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0
607,4.83187890071179,0.2748813098658405,IL,2022-12-01,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0
608,3.56984175844563,0.3057082283852905,IL,2022-12-02,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1
609,3.64865564392237,0.2660178377239085,IL,2022-12-03,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1
610,2.13616666904736,0.28793205728972,IL,2022-12-04,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1
611,9.39686470585264,0.344537084534465,IL,2022-12-05,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
612,2.77204613563353,0.268088523710529,IL,2022-12-06,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0
613,9.36757715865089,0.2367807132903415,IL,2022-12-07,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
614,6.44619081202532,0.2722107883890385,IL,2022-12-08,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1
615,3.14159756700629,0.2589892102139145,IL,2022-12-09,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0
616,3.60453508708251,0.245463764126754,IL,2022-12-10,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1
617,6.53760267030061,0.289733875913434,IL,2022-12-11,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1
618,6.87365032150127,0.2429622251060875,IL,2022-12-12,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
619,3.71106995672969,0.233129212794245,IL,2022-12-13,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1
620,5.55768771802183,0.224527041032251,IL,2022-12-14,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1
621,7.04268464048338,0.2300292455896325,IL,2022-12-15,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0
622,4.3226983301232504,0.304407393182121,IL,2022-12-16,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0
623,4.18680871246895,0.25397863339343,IL,2022-12-17,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0
624,5.47860094176806,0.235893767290964,IL,2022-12-18,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0
625,9.4170417594248,0.21218641309692,IL,2022-12-19,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
626,5.43509971052031,0.26126884678291,IL,2022-12-20,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
627,4.28681095935927,0.234783011211421,IL,2022-12-21,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
628,3.11515568220479,0.242700956243915,IL,2022-12-22,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1
629,3.07559628026139,0.2248299292520945,IL,2022-12-23,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
630,1.90505059540811,0.280907416652737,IL,2022-12-24,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1
631,1.25406999554445,0.304728497288946,IN,2022-11-13,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
632,1.6830301122663,0.271665568477667,IN,2022-11-14,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1
633,1.45222104154782,0.2795947699185505,IN,2022-11-15,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1
634,3.24831348048484,0.2996477927118815,IN,2022-11-16,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1
635,1.36042107883182,0.253295210202626,IN,2022-11-17,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
636,1.29001772728796,0.28866065201825297,IN,2022-11-18,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
637,0.75962065750494,0.260411086306148,IN,2022-11-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
638,0.724453603578108,0.3002640492855715,IN,2022-11-20,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1
639,1.4997800798913,0.295891196787471,IN,2022-11-21,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
640,2.67444070279297,0.2579310414612485,IN,2022-11-22,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1
641,1.67143753564724,0.2766434128208685,IN,2022-11-23,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
642,NA,NA,IN,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
643,2.44439087620727,0.3084295892927965,IN,2022-11-25,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0
644,1.15513207806695,0.2549045106400995,IN,2022-11-26,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
645,1.98066776221132,0.306535491279767,IN,2022-11-27,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
646,2.74082146981662,0.304112629684621,IN,2022-11-28,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1
647,4.68223923309501,0.3226606161350245,IN,2022-11-29,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1
648,2.19483220356345,0.292717938654842,IN,2022-11-30,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0
649,2.38847803868964,0.2669671038613735,IN,2022-12-01,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
650,5.84797607917186,0.338771723407482,IN,2022-12-02,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0
651,0.845278649363589,0.2465536493222565,IN,2022-12-03,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
652,6.70402943362175,0.266671924733164,IN,2022-12-04,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1
653,1.94360214406446,0.303879647235895,IN,2022-12-05,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1
654,3.96321043599399,0.3145258763011435,IN,2022-12-06,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0
655,4.56326530098757,0.3220689566196055,IN,2022-12-07,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1
656,4.93721528457517,0.3362819299073885,IN,2022-12-08,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1
657,2.05007147922916,0.304578830512916,IN,2022-12-09,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0
658,1.94841341925297,0.309290509734106,IN,2022-12-10,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1
659,5.55334146356819,0.212414936557138,IN,2022-12-11,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1
660,3.84187268980524,0.296480945855691,IN,2022-12-12,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
661,2.39588770206824,0.2441979755075255,IN,2022-12-13,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0
662,3.84288649627801,0.2681241772754275,IN,2022-12-14,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
663,6.78485295779648,0.2583054909656695,IN,2022-12-15,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1
664,4.57552620542011,0.225570234514994,IN,2022-12-16,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
665,3.02303459231871,0.22553106314136,IN,2022-12-17,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0
666,1.67436226580064,0.300999832157075,IN,2022-12-18,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1
667,4.27520380889717,0.2591714812928625,IN,2022-12-19,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
668,3.56464966026963,0.28563890338154,IN,2022-12-20,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1
669,3.68583534925394,0.3452926552862025,IN,2022-12-21,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1
670,1.917233921739,0.3504350084002585,IN,2022-12-22,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1
671,2.71009285741845,0.4139428635297025,IN,2022-12-23,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
672,1.8524968473042,0.663205028223565,IN,2022-12-24,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1
673,0.323317576424717,0.281106682906996,KS,2022-11-13,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
674,1.26713764072865,0.355064780214959,KS,2022-11-14,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
675,0.864239269447203,0.227780963594669,KS,2022-11-15,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
676,0.926516183474175,0.2968803951402055,KS,2022-11-16,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
677,1.59455364904642,0.338198010785555,KS,2022-11-17,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
678,1.73643443051265,0.2660981847864625,KS,2022-11-18,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
679,1.84112354579631,0.2997154986144725,KS,2022-11-19,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0
680,0.805442973142673,0.2726093233936875,KS,2022-11-20,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
681,1.10258609809768,0.2835241936041835,KS,2022-11-21,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
682,1.27198002734544,0.344243749653347,KS,2022-11-22,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1
683,0.236926297042605,0.2615681991765505,KS,2022-11-23,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
684,NA,NA,KS,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,2.55476712292196,0.27537104535259,KS,2022-11-25,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
686,1.28424469124036,0.240109128198244,KS,2022-11-26,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
687,0.949629554655613,0.2510675550401055,KS,2022-11-27,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
688,2.68097336632164,0.3231559936755035,KS,2022-11-28,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1
689,1.93538328371315,0.224002472438571,KS,2022-11-29,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1
690,2.05979515328413,0.347850823060052,KS,2022-11-30,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1
691,0.258027049052871,0.2717770084966445,KS,2022-12-01,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
692,2.50827589149806,0.390559226635329,KS,2022-12-02,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
693,2.04685907856106,0.1812355164610495,KS,2022-12-03,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
694,0.765029714954115,0.390776686816341,KS,2022-12-04,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
695,3.16348345682124,0.381326658764976,KS,2022-12-05,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0
696,1.5010813783377,0.2060003356282605,KS,2022-12-06,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1
697,2.43899383921467,0.392721315197223,KS,2022-12-07,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1
698,0.973555792939365,0.314257400783039,KS,2022-12-08,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1
699,0.452380834582135,0.2015113490206305,KS,2022-12-09,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
700,1.17704136515922,0.3272153608777345,KS,2022-12-10,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1
701,NA,NA,KS,2022-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,1.06393997327193,0.243451370583551,KS,2022-12-12,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
703,1.10025615665649,0.17571738632268,KS,2022-12-13,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
704,0.946228362337688,0.078643526570205,KS,2022-12-14,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1
705,0.99909694695091,0.2606701222785145,KS,2022-12-15,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
706,0.121052325045257,0.0711014813497675,KS,2022-12-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
707,0.980554637378082,0.2371524164440705,KS,2022-12-17,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
708,1.0286564442416,0.2174726448493665,KS,2022-12-18,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0
709,2.58104823739427,0.3578157087983135,KS,2022-12-19,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0
710,0.528553211447458,0.171973979524726,KS,2022-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
711,0.748634391505932,0.1392290159029435,KS,2022-12-21,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
712,0.733500566811482,0.261474840521706,KS,2022-12-22,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
713,NA,NA,KS,2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,2.06085165240991,0.661071148238955,KS,2022-12-24,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0
715,0.120201194766968,0.086635618907964,KY,2022-11-13,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
716,1.88360420673527,0.3235053919158665,KY,2022-11-14,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1
717,0.331504695492382,0.19370218227469,KY,2022-11-15,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
718,0.95712731076808,0.423509013214963,KY,2022-11-16,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
719,0.36070842541798,0.1956648756553935,KY,2022-11-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
720,0.46312446084367,0.225004567699023,KY,2022-11-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
721,0.614825952013124,0.438206751547358,KY,2022-11-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
722,NA,NA,KY,2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,0.519078369144006,0.130357709798047,KY,2022-11-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
724,0.799055279915496,0.270214469117641,KY,2022-11-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
725,1.00127620383472,0.292801615062194,KY,2022-11-23,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
726,NA,NA,KY,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,1.22735643179756,0.333394602419464,KY,2022-11-25,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1
728,0.834840811321896,0.2617405248489205,KY,2022-11-26,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
729,1.18702697800016,0.267679805790032,KY,2022-11-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
730,2.07867934221538,0.2521385062168345,KY,2022-11-28,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0
731,4.51075050230483,0.581016771987315,KY,2022-11-29,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
732,1.89442842284192,0.3076898316750585,KY,2022-11-30,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1
733,0.799372388895777,0.2498185891974115,KY,2022-12-01,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
734,4.27487510820075,0.3478614742085055,KY,2022-12-02,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1
735,0.779712314312282,0.258854730582767,KY,2022-12-03,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
736,0.953071750776901,0.2838071374218805,KY,2022-12-04,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0
737,2.27680011389113,0.324125212820135,KY,2022-12-05,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1
738,4.01415592368552,0.28664944255674,KY,2022-12-06,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0
739,1.26421059775812,0.247076573134812,KY,2022-12-07,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
740,0.801821826803431,0.251738250786188,KY,2022-12-08,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
741,1.72809987507917,0.2472099150397995,KY,2022-12-09,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1
742,1.00798441357307,0.4705398300023155,KY,2022-12-10,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1
743,1.55058037664566,0.55649050520603,KY,2022-12-11,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1
744,1.18467894325637,0.283054947208417,KY,2022-12-12,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1
745,1.53789619427531,0.708697011799655,KY,2022-12-13,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
746,1.21909834240324,0.2131688341638795,KY,2022-12-14,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
747,1.80224276893939,0.3025150440061015,KY,2022-12-15,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1
748,1.30139944762769,0.2289304068298775,KY,2022-12-16,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1
749,0.682588150574004,0.1974675485531025,KY,2022-12-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
750,0.90155053485689,0.345396889714669,KY,2022-12-18,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1
751,3.01489293716866,0.3016108398453705,KY,2022-12-19,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1
752,0.531197317979841,0.244416977081919,KY,2022-12-20,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
753,2.06549644392324,0.458007164554604,KY,2022-12-21,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1
754,1.21588123230572,0.2873057600700965,KY,2022-12-22,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1
755,NA,NA,KY,2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
756,0.967888172080647,0.69157730311108,KY,2022-12-24,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1
757,0.563870340066986,0.264396554806594,LA,2022-11-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
758,1.24565153818156,0.2508871085058505,LA,2022-11-14,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
759,1.27736063288522,0.2572120376781915,LA,2022-11-15,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1
760,2.45501498026946,0.2649007886326805,LA,2022-11-16,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
761,1.08766470585982,0.302614174518092,LA,2022-11-17,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0
762,0.869225586736459,0.4013103333696225,LA,2022-11-18,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
763,NA,NA,LA,2022-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
764,NA,NA,LA,2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
765,1.73760179988716,0.385591919221092,LA,2022-11-21,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0
766,0.426988890410841,0.3311196094087465,LA,2022-11-22,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
