...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,X24E_50_CI,recombinant_50_CI,X24G_50_CI,X24D_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,X24E_95_CI,recombinant_95_CI,X24G_95_CI,X24D_95_CI,other_95_CI
438,1.39439754690006,0.380258938769061,GA,2024-07-24,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1
439,2.34551516077909,0.3535776145485415,GA,2024-07-25,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1
440,1.72492587389719,0.3943048541435255,GA,2024-07-26,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1
441,2.32576729315502,0.369234369113972,GA,2024-07-27,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1
442,2.07813038168362,0.394313659305335,GA,2024-07-28,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1
443,3.26788878546605,0.3666459775519635,GA,2024-07-29,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1
444,2.56362872836611,0.4328710645646395,GA,2024-07-30,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1
445,1.80932289583056,0.4002834881237025,GA,2024-07-31,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1
446,1.77665361867053,0.388555685786574,GA,2024-08-01,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0
447,3.56005119386796,0.421162092723054,GA,2024-08-02,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
448,1.58587204648365,0.413262386531752,GA,2024-08-03,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1
449,0.874439419540384,0.417188377675078,GA,2024-08-04,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1
450,2.40815202508563,0.407478094067928,GA,2024-08-05,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0
451,2.59118095611129,0.4209797818308675,GA,2024-08-06,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1
452,2.80268183501504,0.393295954327565,GA,2024-08-07,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
453,3.0182476080807,0.4154646547428405,GA,2024-08-08,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1
454,2.32768817164223,0.4021522862829215,GA,2024-08-09,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1
455,2.49234931673465,0.437757290094173,GA,2024-08-10,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
456,2.35409360861615,0.506980671732725,GA,2024-08-11,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1
457,3.36968311843635,0.431344332442532,GA,2024-08-12,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1
458,2.68723814796964,0.450584562913414,GA,2024-08-13,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1
459,1.35633995509635,0.4077662258389675,GA,2024-08-14,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1
460,1.58022452957604,0.404958108723298,GA,2024-08-15,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1
461,1.30421733627754,0.427014323352455,GA,2024-08-16,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1
462,0.379028764978031,0.2440285240151485,GA,2024-08-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
463,NA,NA,HI,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,NA,NA,HI,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,NA,NA,HI,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,NA,NA,HI,2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,HI,2024-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,NA,NA,HI,2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,HI,2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2024-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2024-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2024-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,NA,NA,HI,2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2024-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2024-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2024-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2024-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2024-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2024-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,0.927113486300952,0.4306356791988965,IA,2024-07-07,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
506,1.55909597264125,0.395422033272466,IA,2024-07-08,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1
507,1.38799123342949,0.3259722044190495,IA,2024-07-09,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1
508,1.15648467033467,0.400710710731185,IA,2024-07-10,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
509,1.33211230289284,0.433498319293857,IA,2024-07-11,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0
510,1.96015866267378,0.431079607540847,IA,2024-07-12,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1
511,0.620503510491326,0.4336897604306295,IA,2024-07-13,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
512,2.43778050941776,0.338409601318746,IA,2024-07-14,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1
513,1.52350229763091,0.3995923040884255,IA,2024-07-15,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1
514,1.34051231244676,0.3866870203119405,IA,2024-07-16,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1
515,0.988862385331364,0.295349867746894,IA,2024-07-17,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1
516,0.928196619895948,0.3725007176430835,IA,2024-07-18,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
517,1.5675902554183,0.2938831846496375,IA,2024-07-19,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
518,0.806830720708627,0.394713220681915,IA,2024-07-20,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
519,1.44485816549583,0.374807805979253,IA,2024-07-21,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
520,2.26568431536154,0.3526555845037575,IA,2024-07-22,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1
521,2.26835775339904,0.426334954364369,IA,2024-07-23,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1
522,1.35757047138586,0.4400477154285745,IA,2024-07-24,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
523,3.61588060301794,0.4072810908601045,IA,2024-07-25,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1
524,1.04712800231042,0.3935223693553225,IA,2024-07-26,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
525,2.15543967874523,0.4226686376308825,IA,2024-07-27,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1
526,2.60151771545761,0.429969435990744,IA,2024-07-28,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1
527,3.10791810677697,0.3537040234110025,IA,2024-07-29,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
528,3.15319774595775,0.392143441251416,IA,2024-07-30,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1
529,2.44939656694403,0.4164341017347105,IA,2024-07-31,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
530,1.95772187526023,0.383826514479377,IA,2024-08-01,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
531,2.02816296713563,0.42415685350742,IA,2024-08-02,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
532,0.677931088718937,0.4716833075977935,IA,2024-08-03,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
533,3.11508683199532,0.358218275575597,IA,2024-08-04,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1
534,2.3326746973642,0.3332315641124955,IA,2024-08-05,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1
535,1.80836289822678,0.408551128802603,IA,2024-08-06,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
536,0.911872733486061,0.367697300759703,IA,2024-08-07,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
537,1.11701037989516,0.3851351232259065,IA,2024-08-08,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
538,0.939234205653488,0.3729183469226485,IA,2024-08-09,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1
539,1.63630691599913,0.3903900319176925,IA,2024-08-10,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1
540,2.17105051382647,0.3955058362652015,IA,2024-08-11,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1
541,1.90641469905751,0.352397168064197,IA,2024-08-12,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
542,1.98811399029569,0.3936568911982605,IA,2024-08-13,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1
543,1.07552208518919,0.3684589245170935,IA,2024-08-14,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
544,1.79844355275199,0.446085319332258,IA,2024-08-15,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1
545,1.83411643730279,0.402381927787106,IA,2024-08-16,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1
546,1.37976130777936,0.406930297191171,IA,2024-08-17,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
547,NA,NA,ID,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2024-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2024-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2024-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2024-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2024-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2024-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2024-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2024-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2024-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2024-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,3.07027455253113,0.395450972700464,IL,2024-07-07,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1
590,2.37128163669477,0.378577871460833,IL,2024-07-08,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1
591,3.50671771063931,0.407435494607215,IL,2024-07-09,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1
592,1.71416900223546,0.3920858689304485,IL,2024-07-10,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
593,2.53281777999323,0.412208101216523,IL,2024-07-11,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1
594,1.4361924240664,0.4112791422062335,IL,2024-07-12,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1
595,2.21144708420112,0.3936421479663705,IL,2024-07-13,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1
596,2.26727754789403,0.393385036847677,IL,2024-07-14,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1
597,4.36894943693775,0.403296383073062,IL,2024-07-15,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1
598,1.43128510674626,0.395569879430753,IL,2024-07-16,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
599,3.35176572407503,0.4304698259080425,IL,2024-07-17,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1
600,0.700572096570485,0.386361752993283,IL,2024-07-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
601,1.91275610139888,0.3944536391083175,IL,2024-07-19,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1
602,1.05864218394408,0.385892878345304,IL,2024-07-20,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
603,1.61636879514806,0.4058269738267165,IL,2024-07-21,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1
604,2.42534879526629,0.417240901026688,IL,2024-07-22,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1
605,2.15796291855891,0.3866627636480175,IL,2024-07-23,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0
606,1.09727267178519,0.3940912864264605,IL,2024-07-24,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
607,1.56914221486549,0.4002335258567085,IL,2024-07-25,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0
608,1.57982268813577,0.406392238748117,IL,2024-07-26,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
609,3.61820111673971,0.4109963090529335,IL,2024-07-27,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1
610,1.28424235280163,0.404999835132046,IL,2024-07-28,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1
611,3.0382857184203,0.42234052754544,IL,2024-07-29,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1
612,1.84624189092288,0.4008108154391585,IL,2024-07-30,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
613,2.73856609970661,0.4139820502383615,IL,2024-07-31,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1
614,2.3899298168308,0.408477312816062,IL,2024-08-01,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
615,2.48453575423213,0.4214880972594585,IL,2024-08-02,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
616,1.52022393768068,0.422760679869317,IL,2024-08-03,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1
617,0.831132545265679,0.416558681325064,IL,2024-08-04,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
618,3.0865896486134,0.404574165806305,IL,2024-08-05,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1
619,3.84135907308581,0.409187512085578,IL,2024-08-06,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1
620,3.45202419009733,0.411110492645728,IL,2024-08-07,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1
621,2.79699858956553,0.4146606361374,IL,2024-08-08,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1
622,1.82898992308691,0.4093382948033875,IL,2024-08-09,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1
623,1.64370272858082,0.410217384316346,IL,2024-08-10,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1
624,1.76070067829633,0.4098916456575345,IL,2024-08-11,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1
625,4.34128520473269,0.4056738606896515,IL,2024-08-12,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1
626,5.24783588653922,0.419947771320375,IL,2024-08-13,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
627,2.71935100803625,0.4044703845838235,IL,2024-08-14,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1
628,3.35701700246719,0.4227821877988195,IL,2024-08-15,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1
629,2.692154168603,0.413602132516222,IL,2024-08-16,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1
630,2.13036643731537,0.434780293041602,IL,2024-08-17,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1
631,NA,NA,IN,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,0.711695056642779,0.3859939007109115,IN,2024-07-08,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
633,NA,NA,IN,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634,NA,NA,IN,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
635,NA,NA,IN,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
636,NA,NA,IN,2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
637,NA,NA,IN,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,NA,NA,IN,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
639,0.535169411634562,0.3431622576491935,IN,2024-07-15,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
640,NA,NA,IN,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
641,NA,NA,IN,2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
642,NA,NA,IN,2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
643,NA,NA,IN,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
644,NA,NA,IN,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,NA,NA,IN,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,0.550983967934983,0.4316821804396195,IN,2024-07-22,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
647,NA,NA,IN,2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
648,1.22046585264241,0.43268379494764,IN,2024-07-24,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
649,1.2241217577919,0.4331225669341895,IN,2024-07-25,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
650,0.731131060025049,0.364831214197132,IN,2024-07-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
651,NA,NA,IN,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,NA,NA,IN,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,0.628560256923942,0.461882428911614,IN,2024-07-29,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
654,0.747989881459638,0.407852308876636,IN,2024-07-30,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
655,0.555582311621558,0.4349431060695435,IN,2024-07-31,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
656,0.792733847279342,0.446674517778181,IN,2024-08-01,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
