...1,es_score,brier_score,location,target_date,X23F_50_CI,X24A_50_CI,recombinant_50_CI,other_50_CI,X23F_95_CI,X24A_95_CI,recombinant_95_CI,other_95_CI
313,0.00946766480611015,0.001221590650545955,DC,2024-02-01,1,1,1,1,1,1,1,1
314,0.00853463741044382,0.00109066464717798,DC,2024-02-02,1,1,1,1,0,0,1,1
315,NA,NA,DC,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
317,NA,NA,DC,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA
318,NA,NA,DC,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA
319,NA,NA,DC,2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA
320,NA,NA,DC,2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA
321,NA,NA,DC,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
324,0.0297263783445131,3.5829085676542e-4,DC,2024-02-12,1,1,1,1,1,1,1,1
325,0.00901950052911858,3.2135025646326e-4,DC,2024-02-13,1,1,1,1,1,1,1,1
326,NA,NA,DC,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
327,NA,NA,DC,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA
328,NA,NA,DC,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
329,NA,NA,DC,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
331,NA,NA,DC,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA
332,NA,NA,DC,2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA
333,NA,NA,DC,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA
334,NA,NA,DC,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
335,0.0140065407973793,1.12109373284315e-4,DC,2024-02-23,1,1,1,1,1,1,1,1
336,NA,NA,DC,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
337,0.717485661320851,0.2158136201046875,DE,2024-01-14,1,1,1,0,1,0,1,0
338,0.0208558740547178,0.0207513816295074,DE,2024-01-15,1,1,1,1,1,1,1,1
339,0.301936008567736,0.01853501983774775,DE,2024-01-16,1,1,1,1,0,0,1,1
340,0.0598063124586406,0.01653366057423105,DE,2024-01-17,1,1,1,1,0,0,1,1
341,0.109729621206962,0.01473033947666125,DE,2024-01-18,1,1,1,1,1,1,1,1
342,NA,NA,DE,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA
344,0.0116636556205741,0.0103497280248278,DE,2024-01-21,1,1,1,1,1,1,1,1
345,1.17058598900223,0.2184673515091245,DE,2024-01-22,1,0,1,0,0,0,1,0
346,0.101823446491734,0.00814257246103815,DE,2024-01-23,1,1,1,1,1,1,1,1
347,0.095290049068499,0.0072142093139663,DE,2024-01-24,1,1,1,1,1,1,1,1
348,0.0069728789512814,0.0063875164390479,DE,2024-01-25,1,1,1,1,1,1,1,1
349,0.0227186002429544,0.0056522395360291,DE,2024-01-26,1,1,1,1,1,1,1,1
350,0.0424594437558929,0.00499897432092443,DE,2024-01-27,1,1,1,1,1,1,1,1
351,NA,NA,DE,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA
352,0.148548121389715,0.003904899318992195,DE,2024-01-29,1,1,1,1,1,1,1,1
353,0.130400475032367,0.003449193500259925,DE,2024-01-30,1,1,1,1,1,1,1,1
354,0.027068058776224,0.003045615855442865,DE,2024-01-31,1,1,1,1,1,1,1,1
355,NA,NA,DE,2024-02-01,NA,NA,NA,NA,NA,NA,NA,NA
356,0.00291910649933594,0.002372378741455815,DE,2024-02-02,1,1,1,1,1,1,1,1
357,0.020820447400226,0.00209290527962708,DE,2024-02-03,1,1,1,1,1,1,1,1
358,0.0187568542457292,0.00184583750723314,DE,2024-02-04,1,1,1,1,1,1,1,1
359,0.00246552578593703,0.001627477949660315,DE,2024-02-05,1,1,1,1,1,1,1,1
360,0.0698849502533292,0.001434534545147295,DE,2024-02-06,1,1,1,1,1,1,1,1
361,0.0333537562592156,0.00126408093077525,DE,2024-02-07,1,1,1,1,1,1,1,1
362,0.0332360345407789,0.001113519477576815,DE,2024-02-08,1,1,1,1,1,1,1,1
363,0.0133467735481473,9.80547141910725e-4,DE,2024-02-09,1,1,1,1,1,1,1,1
364,1.26930221823701,0.4782512507627375,DE,2024-02-10,1,0,1,0,1,0,1,0
365,0.00128901323881529,7.5944529933629e-4,DE,2024-02-11,1,1,1,1,1,1,1,1
366,NA,NA,DE,2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA
367,0.0231458024526967,5.87119811070685e-4,DE,2024-02-13,1,1,1,1,1,1,1,1
368,1.20049019073976,0.2417087190990105,DE,2024-02-14,1,0,1,0,1,0,1,0
369,2.47550975685199,0.322760332624794,DE,2024-02-15,1,0,1,0,1,0,1,0
370,NA,NA,DE,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
371,0.0181656977420019,3.4845082341971e-4,DE,2024-02-17,1,1,1,1,1,1,1,1
372,0.00363673003060969,3.05300536097905e-4,DE,2024-02-18,1,1,1,1,1,1,1,1
373,8.7498807544154e-4,2.6727494301461e-4,DE,2024-02-19,1,1,1,1,1,1,1,1
374,0.00661750007621914,2.33780752563375e-4,DE,2024-02-20,1,1,1,1,1,1,1,1
375,0.00309075238758437,2.0429334823072e-4,DE,2024-02-21,1,1,1,1,1,1,1,1
376,0.00572045743873897,1.783486682438e-4,DE,2024-02-22,1,1,1,1,1,1,1,1
377,0.00265194691168846,1.55536057112295e-4,DE,2024-02-23,1,1,1,1,1,1,1,1
378,9.0249452929912e-4,1.3549197832637e-4,DE,2024-02-24,1,1,1,1,1,1,1,1
379,0.0920698708718616,0.0075671953481134,FL,2024-01-14,1,1,1,1,1,1,1,1
380,0.758516620656137,0.0494684099610077,FL,2024-01-15,1,1,1,1,0,1,1,0
381,1.02605920228973,0.0665068344840565,FL,2024-01-16,1,1,1,1,0,0,1,0
382,2.26617053328839,0.151711124032181,FL,2024-01-17,0,0,0,1,0,0,0,0
383,1.37687081313782,0.1117600847304585,FL,2024-01-18,1,1,1,0,0,1,1,0
384,0.894256393196032,0.089928644956644,FL,2024-01-19,1,1,1,1,0,0,0,0
385,0.397172241006427,0.00441923615918461,FL,2024-01-20,1,1,1,1,1,1,1,1
386,0.5638969644222,0.0928007713747305,FL,2024-01-21,1,1,1,1,1,1,1,1
387,0.507678298928283,0.059507614180685,FL,2024-01-22,1,1,1,1,1,0,1,0
388,0.993734534167521,0.1044143220448105,FL,2024-01-23,1,1,0,1,0,0,1,0
389,2.21890233560042,0.2126252854071475,FL,2024-01-24,1,0,1,0,0,0,1,0
390,0.408150653480206,0.002974984605608435,FL,2024-01-25,1,1,1,1,0,0,1,1
391,0.648035694586224,0.056746558891089,FL,2024-01-26,1,1,1,1,1,0,0,1
392,0.0288962711625661,0.002585982837309615,FL,2024-01-27,1,1,1,1,1,1,1,1
393,NA,NA,FL,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA
394,0.975117185133383,0.00227615426353064,FL,2024-01-29,1,0,1,1,0,0,1,1
395,0.288769372878514,0.002146489967121695,FL,2024-01-30,1,1,1,1,1,1,1,1
396,0.869806232461901,0.00203168027808201,FL,2024-01-31,1,0,1,1,0,0,1,1
397,1.42845675445496,0.073152636563154,FL,2024-02-01,1,1,0,1,1,0,0,1
398,1.53026528563803,0.0824335228425885,FL,2024-02-02,1,1,0,1,1,1,0,0
399,1.01274360441244,0.1563600209059435,FL,2024-02-03,1,0,0,1,1,1,1,1
400,NA,NA,FL,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
401,0.900544022861528,0.1184752152195555,FL,2024-02-05,0,1,1,1,1,0,0,1
402,3.60785706934729,0.143397681782105,FL,2024-02-06,0,0,1,1,0,0,1,0
403,1.13815456540875,0.076436716506591,FL,2024-02-07,1,1,1,0,1,0,1,0
404,0.614081036325382,0.03764389107683005,FL,2024-02-08,1,1,1,1,1,0,0,0
405,0.308319305675615,0.00150078059243657,FL,2024-02-09,1,1,1,1,1,1,1,1
406,0.0304351586302285,0.00148544885492771,FL,2024-02-10,1,1,1,1,1,0,0,1
407,NA,NA,FL,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
408,1.02354384056596,0.1198706895042355,FL,2024-02-12,1,0,1,0,1,1,0,0
409,0.812153793855201,0.0541299571594455,FL,2024-02-13,1,1,1,0,1,0,0,0
410,0.151169371585507,0.001496048145322815,FL,2024-02-14,1,1,1,1,0,0,0,1
411,0.242022503514985,0.00151639066430463,FL,2024-02-15,1,1,1,1,1,0,0,1
412,0.0739779241271799,0.00154391575627052,FL,2024-02-16,1,1,1,1,1,1,1,1
413,0.00418127660654903,0.001578783470620355,FL,2024-02-17,1,1,1,1,0,0,1,1
414,NA,NA,FL,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
415,0.812657554167022,0.04893902208033595,FL,2024-02-19,0,1,1,1,0,0,0,0
416,0.729270239867957,0.04548539732638,FL,2024-02-20,1,1,0,1,1,0,0,1
417,0.107328831627718,0.001797013608832555,FL,2024-02-21,1,1,1,1,1,1,1,1
418,3.90819508929865,0.189697504806579,FL,2024-02-22,1,0,0,0,1,0,0,0
419,0.0308661019543437,0.00195885754868413,FL,2024-02-23,1,1,1,1,1,0,0,1
420,0.00446668584131728,0.00205478032643263,FL,2024-02-24,1,1,1,1,1,1,1,1
421,0.730425185275104,0.1072572632443705,GA,2024-01-14,1,1,1,1,1,1,1,1
422,0.589579896296108,0.147701369924608,GA,2024-01-15,1,1,1,1,1,0,1,0
423,0.869819866583839,0.133891448791038,GA,2024-01-16,1,1,1,1,1,1,1,1
424,1.3657516960062701,0.1363457457171095,GA,2024-01-17,1,1,0,0,0,0,0,0
425,1.3663034270418,0.2508488364187435,GA,2024-01-18,1,0,1,1,0,0,1,1
426,0.633438557057084,0.020782139387216,GA,2024-01-19,1,1,1,1,1,1,1,1
427,0.826317060510526,0.0903518735499165,GA,2024-01-20,1,1,1,1,1,0,1,0
428,0.622465683763773,0.1167078712197255,GA,2024-01-21,1,1,1,1,0,0,1,0
429,0.673759899690651,0.0791674875579145,GA,2024-01-22,1,1,1,1,1,0,1,0
430,1.13621567571491,0.164520121287619,GA,2024-01-23,1,1,1,1,0,0,1,1
431,0.328243461435899,0.01170103904820725,GA,2024-01-24,1,1,1,1,1,0,1,0
432,0.217781939954519,0.0103715895024144,GA,2024-01-25,1,1,1,1,1,1,1,1
433,0.296412033085108,0.00917568136905625,GA,2024-01-26,1,1,1,1,0,0,1,1
434,0.185918833978277,0.00810221483527615,GA,2024-01-27,1,1,1,1,1,1,1,1
435,0.495010328219385,0.00714071829343075,GA,2024-01-28,1,1,1,1,1,0,1,0
436,0.621202627730382,0.085984822951445,GA,2024-01-29,1,1,1,1,0,1,1,0
437,0.618247445181382,0.00551489599363755,GA,2024-01-30,1,1,1,1,0,0,1,1
438,0.775695338695775,0.05728239068681,GA,2024-01-31,1,1,1,1,0,0,0,0
439,1.06595384801422,0.004226940591906035,GA,2024-02-01,1,0,1,1,0,0,1,0
440,0.647892524054706,0.104254811484942,GA,2024-02-02,1,1,1,1,1,0,1,0
441,0.62756191805573,0.0791553371686275,GA,2024-02-03,1,1,1,1,0,0,1,1
442,0.146190800073055,0.00279615149993644,GA,2024-02-04,1,1,1,1,1,1,1,1
443,0.658704321063459,0.09469667257339,GA,2024-02-05,1,1,1,1,1,0,1,0
444,1.27820505255958,0.00210273073943532,GA,2024-02-06,1,0,1,1,1,0,1,0
445,1.1585017666745001,0.04139428538931625,GA,2024-02-07,1,1,0,1,0,0,0,1
446,0.196652922872954,0.001569269436672255,GA,2024-02-08,1,1,1,1,1,1,1,1
447,0.0715230514013586,0.001351800075666965,GA,2024-02-09,1,1,1,1,1,1,1,1
448,0.00600397295763423,0.00116224768921824,GA,2024-02-10,1,1,1,1,1,1,1,1
449,0.0942461752086188,9.97368215389115e-4,GA,2024-02-11,1,1,1,1,1,0,1,0
450,0.329638207562545,8.5424452845468e-4,GA,2024-02-12,1,1,1,1,1,1,1,1
451,1.32844109459066,0.129066283492379,GA,2024-02-13,1,1,0,1,1,0,0,1
452,1.51035578080535,0.1761367472572475,GA,2024-02-14,1,0,0,0,0,0,0,0
453,0.481381585854052,5.30606321599975e-4,GA,2024-02-15,1,1,1,1,0,0,1,1
454,1.2801666934634,0.961438265346505,GA,2024-02-16,0,0,1,1,0,0,1,1
455,0.00380122220503323,3.82587304724625e-4,GA,2024-02-17,1,1,1,1,1,1,1,1
456,0.0451918963883026,3.23933171055215e-4,GA,2024-02-18,1,1,1,1,1,0,1,0
457,1.42877148074203,0.1395639551579975,GA,2024-02-19,1,0,0,1,0,0,0,0
458,0.850215725563422,0.108611142193423,GA,2024-02-20,1,1,1,0,1,0,1,0
459,0.282526159419463,1.94355402683585e-4,GA,2024-02-21,1,1,1,1,1,1,1,1
460,0.132664126127624,1.6329046264655e-4,GA,2024-02-22,1,1,1,1,1,0,1,0
461,0.0237479944485066,1.3692441076576e-4,GA,2024-02-23,1,1,1,1,1,1,1,1
462,0.0247445312128483,1.1459220495306e-4,GA,2024-02-24,1,1,1,1,1,1,1,1
463,NA,NA,HI,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA
475,NA,NA,HI,2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA
476,NA,NA,HI,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA
480,0.0557703461413998,0.053503462760776,HI,2024-01-31,1,1,1,1,1,1,1,1
481,NA,NA,HI,2024-02-01,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,HI,2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA
487,NA,NA,HI,2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,HI,2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
495,NA,NA,HI,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
505,0.946190350930301,0.0243385140965092,IA,2024-01-14,1,0,1,1,0,0,1,0
506,0.214074911874375,0.0229759793633458,IA,2024-01-15,1,1,1,1,1,1,1,1
507,0.209975206958615,0.02170242162230355,IA,2024-01-16,1,1,1,1,1,0,1,0
508,0.76801671151486,0.2773464946975885,IA,2024-01-17,1,1,1,0,1,0,1,0
509,0.280869057012998,0.0193989358463556,IA,2024-01-18,1,1,1,1,1,1,1,1
510,0.168558440033573,0.0183583614711955,IA,2024-01-19,1,1,1,1,1,1,1,1
511,0.16122030199794,0.0173854199916498,IA,2024-01-20,1,1,1,1,1,1,1,1
512,0.0726033912068841,0.01647567887046855,IA,2024-01-21,1,1,1,1,1,1,1,1
513,2.57206587867816,0.34576167949384,IA,2024-01-22,0,0,1,1,0,0,1,0
514,2.01339780661002,0.314825871907232,IA,2024-01-23,0,0,0,1,0,0,0,0
515,0.659028816200273,0.1589045010151235,IA,2024-01-24,1,1,1,1,1,1,1,1
516,0.447248883495676,0.100836762129345,IA,2024-01-25,1,1,1,1,0,0,1,0
517,0.0544071611283181,0.01274065969335665,IA,2024-01-26,1,1,1,1,0,0,1,1
518,NA,NA,IA,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
519,0.564586636003232,0.0115655789868499,IA,2024-01-28,1,1,1,1,1,0,0,1
520,0.307081582849963,0.01103536308213905,IA,2024-01-29,1,1,1,1,1,1,1,1
521,0.835759939353384,0.2200676898328675,IA,2024-01-30,1,1,1,0,1,0,1,0
522,0.0117157835315696,0.01007818434872695,IA,2024-01-31,1,1,1,1,1,1,1,1
523,0.0764519818713833,0.00964714729100825,IA,2024-02-01,1,1,1,1,1,1,1,1
524,0.681886691205686,0.1305466231137155,IA,2024-02-02,1,1,1,0,1,0,1,0
525,0.0328615142305789,0.0088710708130312,IA,2024-02-03,1,1,1,1,1,1,1,1
526,0.00919418418687279,0.00852277928972185,IA,2024-02-04,1,1,1,1,1,1,1,1
527,0.639637008873632,0.086261103474038,IA,2024-02-05,1,1,1,1,1,1,1,1
528,0.682316911178465,0.147087199047197,IA,2024-02-06,0,1,1,1,1,1,1,1
529,0.138883372112434,0.0076197948338704,IA,2024-02-07,1,1,1,1,1,1,1,1
530,0.168891856575896,0.0073619505427303,IA,2024-02-08,1,1,1,1,1,1,1,1
531,0.215974276666548,0.0071238412644534,IA,2024-02-09,1,1,1,1,1,1,1,1
532,0.113960182186108,0.00690449085856825,IA,2024-02-10,1,1,1,1,1,1,1,1
533,0.70997508323848,0.103808405808613,IA,2024-02-11,1,1,1,0,1,1,1,1
534,0.357891682675105,0.00651855008287235,IA,2024-02-12,1,1,1,1,0,0,1,1
535,0.294241559588291,0.00635038284512745,IA,2024-02-13,1,1,1,1,1,0,1,0
536,0.161693381600847,0.00619781326781355,IA,2024-02-14,1,1,1,1,0,0,1,1
537,1.60891699739831,0.228542229259203,IA,2024-02-15,1,0,0,0,0,1,0,0
538,0.0174257192581063,0.00593703478206575,IA,2024-02-16,1,1,1,1,1,1,1,1
539,1.16872770696517,0.448099834725862,IA,2024-02-17,1,0,1,0,1,0,1,0
540,0.0352195542874013,0.00573194009711815,IA,2024-02-18,1,1,1,1,1,1,1,1
541,0.816116497323817,0.1165391809571145,IA,2024-02-19,1,1,1,0,1,0,1,0
542,0.103688399867453,0.0055791461617099,IA,2024-02-20,1,1,1,1,1,1,1,1
543,0.120223991062534,0.0055215325380376,IA,2024-02-21,1,1,1,1,1,1,1,1
544,0.962414976227199,0.118160786664892,IA,2024-02-22,1,1,0,1,0,1,0,1
545,0.0919285833208063,0.0054426428188508,IA,2024-02-23,1,1,1,1,1,1,1,1
546,0.00359013668890613,0.0054210160050348,IA,2024-02-24,1,1,1,1,1,1,1,1
547,NA,NA,ID,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2024-02-01,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
589,0.565381733643516,0.227253526081089,IL,2024-01-14,1,1,1,1,1,1,1,1
590,1.05994695257251,0.256799272958971,IL,2024-01-15,1,1,1,1,0,0,1,0
591,3.0205468234467,0.27416801085302,IL,2024-01-16,0,0,0,0,0,0,0,0
592,1.42357339647548,0.0799921446958135,IL,2024-01-17,0,0,1,1,1,1,1,1
593,2.89763871762783,0.347754747733529,IL,2024-01-18,0,0,1,0,0,0,1,0
594,0.655504911366272,0.090429116093149,IL,2024-01-19,1,1,1,1,0,1,1,0
595,0.585141486700745,0.202152610476832,IL,2024-01-20,1,1,1,1,1,1,1,1
596,0.993843941014434,0.269843689288619,IL,2024-01-21,1,0,1,1,0,1,1,0
597,1.00430637356052,0.1125849685906815,IL,2024-01-22,1,1,0,1,0,0,0,0
598,1.25887835529851,0.0932683126117205,IL,2024-01-23,0,1,1,1,0,0,1,0
599,1.13204837436323,0.068774344220759,IL,2024-01-24,1,1,1,1,0,0,1,1
600,0.954867068649898,0.01547562624180335,IL,2024-01-25,1,0,1,1,0,0,1,1
601,0.945750072884421,0.05460719763854,IL,2024-01-26,1,1,1,1,0,0,1,0
602,0.603670924714218,0.094775422018118,IL,2024-01-27,1,1,1,1,0,1,1,0
603,0.591172138398113,0.086895148787056,IL,2024-01-28,1,1,1,1,1,0,1,0
604,0.65338953190807,0.059659806134198,IL,2024-01-29,1,1,1,1,0,0,1,1
605,1.21754961409403,0.130819122786689,IL,2024-01-30,1,1,0,1,1,0,0,0
606,0.579648824104121,0.00842078852368045,IL,2024-01-31,1,1,1,1,0,0,1,1
607,0.638811652986667,0.050658297561181,IL,2024-02-01,1,1,1,1,0,0,1,1
608,1.77947090115665,0.112609993873775,IL,2024-02-02,1,1,0,1,0,0,0,1
609,2.59980745818768,0.38259487411707,IL,2024-02-03,0,0,0,0,0,0,0,0
610,0.256559128902709,0.0055182045492166,IL,2024-02-04,1,1,1,1,1,1,1,1
611,1.02620490099976,0.00495932047609916,IL,2024-02-05,1,0,1,1,1,0,1,0
612,2.11287839894564,0.0810738817355965,IL,2024-02-06,1,1,1,0,0,0,1,0
613,1.59001973763619,0.154416860208296,IL,2024-02-07,0,0,0,1,0,0,0,1
614,1.79334991263655,0.1166820108252625,IL,2024-02-08,1,0,1,0,1,0,1,0
615,1.26409089884191,0.0767684152495175,IL,2024-02-09,1,0,0,1,0,1,0,1
616,0.0907067833050332,0.00290803674089805,IL,2024-02-10,1,1,1,1,1,1,1,1
617,1.10256349566874,0.1557450254575045,IL,2024-02-11,1,0,1,0,1,0,1,0
618,0.907916670726995,0.079268314049332,IL,2024-02-12,1,1,1,0,1,1,1,1
619,0.0855596060581928,0.00212375316182585,IL,2024-02-13,1,1,1,1,1,1,1,1
620,0.112448807131909,0.00191658890112162,IL,2024-02-14,1,1,1,1,1,1,1,1
621,2.90119088992692,0.149818625356023,IL,2024-02-15,1,0,0,0,1,0,0,0
622,3.07352569619841,0.1877150892529225,IL,2024-02-16,0,0,1,0,0,0,1,1
623,0.0347889005857578,0.00142222481394423,IL,2024-02-17,1,1,1,1,1,1,1,1
624,2.15532766669639,0.2381211265030815,IL,2024-02-18,1,0,0,0,1,0,0,0
625,0.987860542315757,0.0426179134243607,IL,2024-02-19,1,1,0,1,1,0,0,1
626,0.034194043605788,0.001077009477427025,IL,2024-02-20,1,1,1,1,1,1,1,1
627,1.05961411564625,0.060394179745402,IL,2024-02-21,1,0,1,0,1,0,1,0
