...1,es_score,brier_score,location,target_date,X21L_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,recombinant_50_CI,other_50_CI,X21L_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,recombinant_95_CI,other_95_CI
510,1.67292713630478,0.2957415980267255,IA,2022-12-16,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0
511,2.39312574373742,0.2942370561509235,IA,2022-12-17,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0
512,2.7412702339942,0.304364718486046,IA,2022-12-18,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
513,3.19485734086964,0.3067932382512045,IA,2022-12-19,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0
514,4.89691294136518,0.289960838650201,IA,2022-12-20,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
515,2.61269771288334,0.2932186179835005,IA,2022-12-21,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0
516,1.38043666439744,0.4281191024456,IA,2022-12-22,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1
517,0.581618752093551,0.2530976121098925,IA,2022-12-23,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
518,1.98052483184395,0.2520124301003285,IA,2022-12-24,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
519,1.06797372427567,0.3458142146087785,IA,2022-12-25,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
520,1.6658496432044,0.354477247723262,IA,2022-12-26,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1
521,3.21075814839448,0.2862700596030875,IA,2022-12-27,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0
522,2.95403378825309,0.303581449056081,IA,2022-12-28,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
523,2.90413127295892,0.2770074355996895,IA,2022-12-29,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
524,2.08160880666798,0.319756171722394,IA,2022-12-30,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1
525,2.3733731776878,0.4318837621189325,IA,2022-12-31,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
526,0.515196572337114,0.2516819432614355,IA,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
527,3.77599670490877,0.295142935859451,IA,2023-01-02,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1
528,2.38725547083543,0.3284126761969815,IA,2023-01-03,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1
529,3.35219660389715,0.3663307190875495,IA,2023-01-04,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1
530,2.27293223184678,0.321538968625748,IA,2023-01-05,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
531,1.79500398767889,0.3463214057855695,IA,2023-01-06,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0
532,1.66293520101839,0.216484608582724,IA,2023-01-07,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1
533,0.842897044505113,0.3050784514760565,IA,2023-01-08,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
534,2.25528613868271,0.365490441132179,IA,2023-01-09,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1
535,1.93715151123493,0.33948633143511753,IA,2023-01-10,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1
536,1.52134908976496,0.293180080997243,IA,2023-01-11,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1
537,3.742884642603,0.4248082477613295,IA,2023-01-12,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1
538,1.38141988100469,0.2452847549859815,IA,2023-01-13,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1
539,1.73784393162117,0.3378333221684295,IA,2023-01-14,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0
540,1.80126926296612,0.3572562437294895,IA,2023-01-15,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1
541,2.92023232336786,0.3688156451157325,IA,2023-01-16,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1
542,3.04819637658256,0.312488992938573,IA,2023-01-17,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1
543,1.00341964445701,0.2613048377142455,IA,2023-01-18,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
544,3.48038310523599,0.395114361989434,IA,2023-01-19,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1
545,1.36588683146065,0.3397659596288765,IA,2023-01-20,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1
546,3.47096306042966,0.496559205558286,IA,2023-01-21,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1
547,NA,NA,ID,2022-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,0.540306315935542,0.354630831272833,ID,2022-12-12,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
549,0.731750366479527,0.2023247753853725,ID,2022-12-13,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
550,0.213771192608571,0.158258813397477,ID,2022-12-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
551,2.6964132158089,0.3743943049058645,ID,2022-12-15,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
552,1.02247736714578,0.70899930845339,ID,2022-12-16,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0
553,NA,NA,ID,2022-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2022-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,0.481453252884958,0.140785140075607,ID,2022-12-19,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
556,0.628950919088156,0.40199562485008,ID,2022-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
557,NA,NA,ID,2022-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,0.154334709871193,0.131270017192003,ID,2022-12-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
560,0.14333583359806,0.129494570712189,ID,2022-12-24,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
561,NA,NA,ID,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2022-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,0.128954413041078,0.1256399133635295,ID,2022-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
564,2.0683440156238,0.479833024571599,ID,2022-12-28,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1
565,0.717586669265506,0.4320157937777465,ID,2022-12-29,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
566,0.444181599256568,0.278872464855641,ID,2022-12-30,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
567,1.02980060338853,0.692178706154225,ID,2022-12-31,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
568,0.30914438974456,0.1244699379950465,ID,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
569,NA,NA,ID,2023-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,1.69544844489531,0.3373392014244605,ID,2023-01-03,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1
571,0.450392933274749,0.18921107494039,ID,2023-01-04,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
572,1.6170906558213,0.653123475426315,ID,2023-01-05,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1
573,NA,NA,ID,2023-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,0.109424859136195,0.1330213356949715,ID,2023-01-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
575,NA,NA,ID,2023-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,0.278193131686352,0.1383102887658875,ID,2023-01-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
577,0.46306179178305,0.1413221386096925,ID,2023-01-10,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
578,1.36823144787039,0.51464277414641,ID,2023-01-11,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1
579,NA,NA,ID,2023-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,0.101933571905584,0.151346732057542,ID,2023-01-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
581,NA,NA,ID,2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,1.04868186764955,0.66409538973928,ID,2023-01-15,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
583,1.05355985792327,0.66093479943423,ID,2023-01-16,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
584,1.00835005548323,0.2456750800255945,ID,2023-01-17,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1
585,0.105741087359596,0.169218797957397,ID,2023-01-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
586,0.104686041615084,0.1728190469602805,ID,2023-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
587,0.833711424074884,0.351033331997412,ID,2023-01-20,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
588,1.82836187831381,0.51986217866804,ID,2023-01-21,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1
589,6.15714494940809,0.2931983274650085,IL,2022-12-11,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0
590,3.9200677436454,0.2399246472397535,IL,2022-12-12,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0
591,3.96927913485888,0.229188894722999,IL,2022-12-13,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0
592,6.03812894163922,0.219522422233498,IL,2022-12-14,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0
593,3.26267467835555,0.2251024688637885,IL,2022-12-15,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0
594,4.76721787815045,0.310791314654271,IL,2022-12-16,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1
595,2.44250835602562,0.2502947175036195,IL,2022-12-17,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
596,2.40206001929578,0.231720244419473,IL,2022-12-18,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0
597,5.26029682423232,0.2031194600185905,IL,2022-12-19,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0
598,3.68134343880888,0.2597589672778385,IL,2022-12-20,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
599,1.92796775563099,0.22881909265694,IL,2022-12-21,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0
600,2.74590255432329,0.2435496961586745,IL,2022-12-22,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
601,1.84920312358281,0.213701046348529,IL,2022-12-23,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1
602,2.76288730147677,0.2931625694251385,IL,2022-12-24,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1
603,0.0674485398898649,0.04600965329829865,IL,2022-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
604,11.5927621684738,0.300615356583726,IL,2022-12-26,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0
605,5.11288984386444,0.2766151465300595,IL,2022-12-27,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0
606,3.62673054312418,0.264276748749211,IL,2022-12-28,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1
607,5.83194236635114,0.306711999678292,IL,2022-12-29,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0
608,3.64229800922237,0.2402772888010965,IL,2022-12-30,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0
609,5.91034866139262,0.3662322431226755,IL,2022-12-31,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1
610,0.16235682595838,0.03415708078211345,IL,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
611,2.48238535786107,0.1987074052558675,IL,2023-01-02,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1
612,10.7878458454196,0.2728052442970865,IL,2023-01-03,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1
613,8.28006807659737,0.3151611644904855,IL,2023-01-04,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1
614,9.76253150089611,0.3397163121041985,IL,2023-01-05,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1
615,9.78844744262339,0.3918894974949795,IL,2023-01-06,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1
616,9.63379989769479,0.464446221624565,IL,2023-01-07,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1
617,8.89827275098718,0.3308375967270965,IL,2023-01-08,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
618,13.771271659655,0.3538551353738345,IL,2023-01-09,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
619,10.5531046784592,0.3400971256045565,IL,2023-01-10,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1
620,9.26235035255731,0.3344672301607135,IL,2023-01-11,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1
621,5.12010846448844,0.2490201484215815,IL,2023-01-12,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1
622,6.22406355799911,0.345210330325333,IL,2023-01-13,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1
623,7.24697501576077,0.3706415175424255,IL,2023-01-14,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1
624,6.36512992115704,0.343013955746145,IL,2023-01-15,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1
625,14.2209601772797,0.422321155722236,IL,2023-01-16,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1
626,11.2770140631552,0.3269452052277775,IL,2023-01-17,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
627,19.4407957830373,0.428645550652766,IL,2023-01-18,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
628,5.47678279052701,0.395911429658454,IL,2023-01-19,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1
629,9.97837818745176,0.3089627269421785,IL,2023-01-20,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1
630,10.5375631852052,0.4026183552247485,IL,2023-01-21,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1
631,4.93483979826331,0.2101658542682375,IN,2022-12-11,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
632,2.26599528555533,0.292646004912197,IN,2022-12-12,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
633,2.1799406774432,0.24457739319528,IN,2022-12-13,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
634,2.23625882369912,0.2641788142065805,IN,2022-12-14,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0
635,5.18654602671562,0.254858849899373,IN,2022-12-15,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1
636,3.75211273139773,0.223229518181208,IN,2022-12-16,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0
637,2.50593451409025,0.225285178094767,IN,2022-12-17,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0
638,2.05763371645109,0.3023531571905885,IN,2022-12-18,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
639,2.58267793982652,0.254500278896073,IN,2022-12-19,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
640,2.26558539834537,0.280691133010891,IN,2022-12-20,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
641,3.47645488428501,0.3383076223849215,IN,2022-12-21,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
642,1.93592700681965,0.344340453372721,IN,2022-12-22,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1
643,2.19011423744457,0.371862762809605,IN,2022-12-23,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
644,1.80006357275654,0.631185891358795,IN,2022-12-24,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1
645,NA,NA,IN,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,2.57365294855273,0.3112198644829165,IN,2022-12-26,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0
647,2.26068863948697,0.322790255004774,IN,2022-12-27,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
648,2.92184316802733,0.2889505175908785,IN,2022-12-28,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0
649,2.55623837981457,0.211345581702117,IN,2022-12-29,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0
650,1.32363496529687,0.264192543633288,IN,2022-12-30,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0
651,1.01151748085003,0.249519280148325,IN,2022-12-31,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
652,NA,NA,IN,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,2.7029932984869,0.323901047601451,IN,2023-01-02,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1
654,2.82184981144273,0.2736913206258965,IN,2023-01-03,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
655,2.74990532113179,0.2205169419220015,IN,2023-01-04,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1
656,3.68101575871913,0.2400674756469585,IN,2023-01-05,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1
657,1.62445517091773,0.2084124134933735,IN,2023-01-06,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1
658,1.1842564434638,0.289180670298357,IN,2023-01-07,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
659,2.18425464276538,0.1770163752207205,IN,2023-01-08,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
660,2.19998487955801,0.3256684953027485,IN,2023-01-09,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
661,2.95741739597053,0.2460072521775535,IN,2023-01-10,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1
662,1.75117579615954,0.205181569139277,IN,2023-01-11,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
663,2.9952819966984,0.226345065366813,IN,2023-01-12,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1
664,1.14350996126717,0.325980521742907,IN,2023-01-13,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
665,1.4902166608846,0.2493003487811325,IN,2023-01-14,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1
666,1.61764808491878,0.279265964983066,IN,2023-01-15,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
667,3.82503309876683,0.367594696295662,IN,2023-01-16,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1
668,3.21391221753453,0.3248645798356845,IN,2023-01-17,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1
669,3.03961476145348,0.4445628913538535,IN,2023-01-18,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0
670,3.24740012712097,0.3151724966561295,IN,2023-01-19,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
671,2.30941061641863,0.395705687128101,IN,2023-01-20,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1
672,2.80462950097586,0.343306666648705,IN,2023-01-21,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1
673,NA,NA,KS,2022-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,0.917225081318664,0.244436981350419,KS,2022-12-12,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
675,1.09204204029906,0.18395148504301,KS,2022-12-13,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
676,1.02311276713155,0.1165880840464085,KS,2022-12-14,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0
677,0.763577026756049,0.239456506698999,KS,2022-12-15,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
678,0.119814251792973,0.107913265011357,KS,2022-12-16,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
679,1.00237284059676,0.260748310007675,KS,2022-12-17,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1
680,1.00216759529775,0.2264073944278935,KS,2022-12-18,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1
681,2.49219887818325,0.337760822697833,KS,2022-12-19,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1
682,0.402978321841476,0.1729065677875275,KS,2022-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
683,0.703528314336187,0.1487054514044115,KS,2022-12-21,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
684,0.87277551264869,0.3042845992832665,KS,2022-12-22,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0
685,NA,NA,KS,2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,2.1440171023171,0.589705921696705,KS,2022-12-24,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
687,NA,NA,KS,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,2.91348398256165,0.3892833063966245,KS,2022-12-26,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0
689,0.444697359931837,0.077772848693983,KS,2022-12-27,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
690,NA,NA,KS,2022-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,0.385328113967845,0.2280317249381985,KS,2022-12-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
692,2.80529980314011,0.490799304210131,KS,2022-12-30,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1
693,0.740790343461936,0.2284378909982375,KS,2022-12-31,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
694,0.56775974661416,0.3067771235580625,KS,2023-01-01,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
695,0.788320087518947,0.2370493869326455,KS,2023-01-02,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
696,0.379184016783084,0.0712645700676375,KS,2023-01-03,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
697,2.30993268185541,0.460466898815536,KS,2023-01-04,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1
698,1.96535794454531,0.5298729443343,KS,2023-01-05,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0
699,6.11249806840609,0.439384795640569,KS,2023-01-06,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
700,0.975705262550477,0.421382331737614,KS,2023-01-07,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
701,1.10082535007678,0.758131396201915,KS,2023-01-08,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
702,1.49747328005792,0.3442849839506165,KS,2023-01-09,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1
703,0.0631000170392254,0.073278349907137,KS,2023-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
704,0.919338873771039,0.212748192557413,KS,2023-01-11,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
705,NA,NA,KS,2023-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,1.10772109714109,0.360918133075113,KS,2023-01-13,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
707,NA,NA,KS,2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,1.08849002783796,0.75724797664804,KS,2023-01-15,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
709,0.0687155621024106,0.0824098723867985,KS,2023-01-16,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
710,1.64905165963255,0.3067470667593045,KS,2023-01-17,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1
711,0.895978405467599,0.2192500017448495,KS,2023-01-18,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1
712,1.06544703921731,0.3572434041927395,KS,2023-01-19,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
713,0.38701976481989,0.093147187291543,KS,2023-01-20,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
714,1.48996635595756,0.61322401260989,KS,2023-01-21,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1
715,1.48618007831027,0.55693360548823,KY,2022-12-11,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1
716,0.908030479636068,0.2806457694751895,KY,2022-12-12,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
717,1.47048981847828,0.68348558592243,KY,2022-12-13,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1
718,1.12739134976586,0.1752779574175405,KY,2022-12-14,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1
719,1.61515227673734,0.271686249366244,KY,2022-12-15,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1
720,1.17708248708903,0.2155153543053125,KY,2022-12-16,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
