...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,other_95_CI
259,0.00671673658862214,0.004858755738447585,CT,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
260,0.164339487063427,0.00476294868646975,CT,2023-02-26,1,1,1,1,1,1,0,1,0,1,1,0
261,0.806509816864086,0.1338608745247165,CT,2023-02-27,1,1,1,1,0,1,1,1,1,1,1,1
262,0.692034032651527,0.07994563253109,CT,2023-02-28,1,1,1,1,0,1,1,1,0,1,0,1
263,0.892212197040392,0.134756643640532,CT,2023-03-01,1,0,1,1,1,1,0,0,1,1,1,1
264,0.0498949259456726,0.00453208625813243,CT,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
265,0.983212605955459,0.296853857191401,CT,2023-03-03,0,1,0,1,1,1,0,1,1,0,1,1
266,0.0252253820805534,0.004528877687399645,CT,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
267,0.0578331217578107,0.00456458388079956,CT,2023-03-05,1,1,1,1,1,1,0,1,0,1,1,1
268,0.194603642055113,0.004631047705999005,CT,2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1
269,1.35234617131402,0.2270050036734595,CT,2023-03-07,0,1,0,1,1,0,0,1,1,1,0,1
270,0.822886725425536,0.133426893285983,CT,2023-03-08,1,1,1,1,1,0,1,1,0,1,1,0
271,0.333207356438092,0.0050859032224924,CT,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
272,0.118445302033215,0.0053578572664527,CT,2023-03-10,1,1,1,1,1,1,0,1,0,1,1,1
273,0.124768048150567,0.0057157367154527,CT,2023-03-11,1,1,1,1,1,1,1,0,0,0,1,1
274,0.040108438812098,0.00618172840157815,CT,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
275,0.883697148720846,0.184001775115484,CT,2023-03-13,1,1,1,1,1,0,1,1,0,1,1,0
276,0.598313536347071,0.00755712430892945,CT,2023-03-14,1,1,1,1,1,1,0,1,0,1,0,1
277,1.05305452836106,0.219324259495622,CT,2023-03-15,0,1,1,1,1,1,0,1,0,1,1,1
278,0.823359106690041,0.1184109638298915,CT,2023-03-16,1,1,1,1,1,0,0,1,1,1,1,0
279,0.551140008540199,0.144649400094901,CT,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1
280,0.300431617882808,0.0132922641360137,CT,2023-03-18,1,1,1,1,1,1,0,1,0,1,0,1
281,1.91859349616125,0.849065288591445,CT,2023-03-19,0,1,0,1,1,0,0,1,0,1,1,0
282,1.32711749513762,0.1962343450858565,CT,2023-03-20,1,1,1,0,1,1,0,1,0,0,0,1
283,0.275077035713673,0.02171363663809935,CT,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
284,1.51474772648647,0.223384979564772,CT,2023-03-22,0,1,1,1,1,1,1,1,0,1,1,0
285,0.582207217127136,0.1122743496454515,CT,2023-03-23,1,1,1,1,1,1,0,1,0,1,0,0
286,0.59694200632242,0.0337676006819045,CT,2023-03-24,1,1,1,1,1,1,0,1,0,1,0,1
287,1.32123981793267,0.1781147582300205,CT,2023-03-25,1,1,1,0,1,1,0,0,0,0,0,1
288,0.536555457542888,0.0426911806385355,CT,2023-03-26,1,1,1,1,1,1,1,1,0,1,1,0
289,0.860987328164986,0.0470742918843818,CT,2023-03-27,1,1,1,1,1,1,0,1,0,1,0,0
290,0.0732471407686152,0.0512941359063865,CT,2023-03-28,1,1,1,1,1,1,0,1,0,1,1,1
291,0.212280322310556,0.0553116045040735,CT,2023-03-29,1,1,1,1,1,1,0,1,0,1,0,1
292,0.224576221573893,0.059122802602356,CT,2023-03-30,1,1,1,1,1,1,0,1,0,1,1,1
293,NA,NA,CT,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,0.264637969829748,0.0662456366734335,CT,2023-04-01,1,1,1,1,1,1,0,1,0,1,1,1
295,1.00644302494325,0.2933287965315405,DC,2023-02-19,1,1,1,1,1,0,0,1,1,1,1,0
296,0.265748630775965,0.0125918407312835,DC,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1
297,0.551962686968448,0.1119721411388125,DC,2023-02-21,1,1,1,1,1,1,0,1,0,1,1,1
298,0.758248034520475,0.1178227814148875,DC,2023-02-22,1,1,1,1,1,0,1,1,0,1,1,0
299,0.248535746578241,0.0131580898248955,DC,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
300,0.0789083486854781,0.013490811014277,DC,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1
301,0.190916929651542,0.01391209463558285,DC,2023-02-25,1,1,1,1,1,1,1,1,0,1,0,1
302,2.09844717160351,0.2547519957395935,DC,2023-02-26,0,1,0,1,0,1,0,0,0,1,1,1
303,0.0113000754518374,0.01508542483663825,DC,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
304,0.0107296241288838,0.0158842133217335,DC,2023-02-28,1,1,1,1,1,1,1,0,0,1,1,1
305,0.404053938898897,0.01686916598422115,DC,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
306,1.45840019053608,0.279180438170304,DC,2023-03-02,0,1,0,1,0,1,0,1,0,1,0,1
307,0.0422496527112515,0.01960656555052885,DC,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
308,0.21068750342982,0.02150968888361285,DC,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
309,2.02434625712892,0.4085766912584815,DC,2023-03-05,1,0,0,1,1,1,0,0,0,1,1,1
310,0.456105547960061,0.02695465993551655,DC,2023-03-06,1,1,1,1,1,1,0,1,0,1,0,1
311,0.224005084811408,0.0308178752198993,DC,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
312,0.176717434469771,0.0357018665678305,DC,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
313,0.0543470828091448,0.04181109890513845,DC,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
314,0.0613479722604127,0.04931497844987255,DC,2023-03-10,1,1,1,1,1,1,1,0,0,1,1,1
315,1.14791290588996,0.718184189992885,DC,2023-03-11,1,0,0,1,1,1,1,0,0,1,1,1
316,0.982026359720394,0.3863071626273925,DC,2023-03-12,1,0,1,1,1,1,1,0,0,1,0,1
317,0.321041051963938,0.080386767648731,DC,2023-03-13,1,1,1,1,1,1,1,1,0,1,0,1
318,0.902828376212722,0.292476233043479,DC,2023-03-14,1,1,1,1,1,0,1,1,0,1,0,0
319,0.258920869067233,0.106275196593074,DC,2023-03-15,1,1,1,1,1,1,1,1,0,1,0,1
320,0.030909164694049,0.1198838251282175,DC,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
321,0.114304883675607,0.1336531984290215,DC,2023-03-17,1,1,1,1,1,1,1,1,0,1,0,1
322,0.685340638488762,0.233916597461605,DC,2023-03-18,0,1,1,1,1,1,0,1,0,1,0,1
323,0.250257428829381,0.161430538463236,DC,2023-03-19,1,1,1,1,1,1,1,1,0,1,0,1
324,0.693829892311281,0.252007811017184,DC,2023-03-20,0,1,1,1,1,1,0,1,0,1,0,1
325,NA,NA,DC,2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,0.893215497129169,0.414001256728035,DC,2023-03-22,1,1,1,1,1,0,1,1,1,1,0,0
327,0.0708022624916297,0.2189844809390265,DC,2023-03-23,1,1,1,1,1,1,1,1,0,1,0,1
328,0.37670633850617,0.2340005086694055,DC,2023-03-24,1,1,1,1,1,1,1,1,0,1,0,1
329,0.699849862253962,0.3626308716244455,DC,2023-03-25,1,0,1,1,1,1,1,0,0,1,0,1
330,0.65130057572603,0.264690038286745,DC,2023-03-26,1,1,1,1,1,1,1,1,0,1,0,1
331,0.643086091365348,0.286698685395797,DC,2023-03-27,1,1,1,1,0,1,1,1,0,1,0,1
332,0.667501891456528,0.2928266755801285,DC,2023-03-28,1,1,1,1,1,1,1,1,0,1,0,1
333,0.609032138435342,0.2993945166142655,DC,2023-03-29,1,1,1,1,1,1,1,1,0,1,0,1
334,0.93758492418963,0.392124348498651,DC,2023-03-30,1,1,1,1,1,0,1,1,0,1,0,0
335,0.821597157882608,0.3981422054150735,DC,2023-03-31,1,1,1,1,1,1,1,0,0,1,0,1
336,0.450561401597916,0.3583554551537625,DC,2023-04-01,1,1,1,1,1,1,1,1,0,1,0,1
337,0.913225616541819,0.297846846697516,DE,2023-02-19,0,1,0,1,1,1,0,1,0,1,1,1
338,0.138655734464067,0.00360264961161459,DE,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1
339,0.056728651359269,0.00347318477223204,DE,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1
340,0.00747120538137164,0.00336652626888461,DE,2023-02-22,1,1,1,1,1,1,1,1,0,0,1,1
341,0.232615652635951,0.003281804782945085,DE,2023-02-23,1,1,1,1,1,1,0,1,0,1,1,1
342,0.0870968454307059,0.00321850955080075,DE,2023-02-24,1,1,1,1,1,1,1,1,0,1,0,0
343,0.0533961919015423,0.003176499232959155,DE,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
344,0.00620295280412433,0.00315602398617064,DE,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
345,0.00697358605646954,0.003157760501267495,DE,2023-02-27,1,1,1,1,1,1,1,0,0,1,1,1
346,0.47773680450635,0.0926879694981315,DE,2023-02-28,1,1,1,1,1,1,1,0,0,1,0,1
347,0.183098899620928,0.003233028835085885,DE,2023-03-01,1,1,1,1,1,1,1,1,0,1,1,0
348,0.054282095047288,0.0033105959674887,DE,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
349,3.25903020374522,0.3941992243191915,DE,2023-03-03,1,0,0,1,1,1,1,0,1,1,0,1
350,0.0619422360810431,0.00356120499369887,DE,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
351,1.07631897703286,0.4485780526976675,DE,2023-03-05,0,1,0,1,1,1,0,1,0,1,1,1
352,1.09277553791839,0.1545905737375565,DE,2023-03-06,1,1,1,0,1,1,0,1,0,0,1,1
353,0.39248837064224,0.004253812695973715,DE,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
354,0.963782199761653,0.2310620482269225,DE,2023-03-08,1,1,1,1,1,0,1,1,0,1,1,0
355,0.0383909739743251,0.00502369803691945,DE,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
356,0.384182044590747,0.0055394972897225,DE,2023-03-10,1,1,1,1,1,1,0,1,0,1,1,1
357,NA,NA,DE,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,0.0518735464566358,0.00785728376489115,DE,2023-03-13,1,1,1,1,1,1,0,1,0,1,1,1
360,0.0163703846165505,0.0089838287327944,DE,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
361,0.0606956591234076,0.01035132005671475,DE,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
362,1.19538208719733,0.860876786518165,DE,2023-03-16,1,1,0,1,1,0,1,1,0,1,1,0
363,0.627453624907788,0.1763851822489905,DE,2023-03-17,0,1,1,1,1,1,0,1,1,1,1,0
364,0.0834581569587479,0.0164260296578916,DE,2023-03-18,1,1,1,1,1,1,1,1,0,1,1,0
365,0.269842146084328,0.01931783524596595,DE,2023-03-19,1,1,1,1,1,1,1,1,0,1,0,0
366,NA,NA,DE,2023-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,0.122701713256364,0.02681971330219535,DE,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
368,0.237379672447477,0.0315615367972291,DE,2023-03-22,1,1,1,1,1,1,1,0,0,1,1,1
369,0.832310316785694,0.185279739841191,DE,2023-03-23,1,1,1,1,1,0,1,1,1,1,0,0
370,0.720908893814049,0.2030280176945865,DE,2023-03-24,1,1,1,1,0,1,1,1,1,0,0,1
371,0.189176793190774,0.0502417855080035,DE,2023-03-25,1,1,1,1,1,1,1,0,0,1,1,1
372,0.0747231837328462,0.0579456102837555,DE,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1
373,0.0824794521528616,0.0663056032821675,DE,2023-03-27,1,1,1,1,1,1,1,0,0,1,1,1
374,0.787013574870401,0.1790414956041785,DE,2023-03-28,1,1,1,1,0,1,1,0,0,1,0,1
375,0.101681658034223,0.08459502461783,DE,2023-03-29,1,1,1,1,1,1,1,1,0,1,0,1
376,0.47790719625657,0.0942849914915265,DE,2023-03-30,1,1,1,1,1,1,1,0,0,1,1,0
377,0.767210544429172,0.2123407021461115,DE,2023-03-31,1,1,1,1,0,1,1,0,0,1,0,1
378,0.343535315489117,0.11417271028846,DE,2023-04-01,1,1,1,1,1,1,0,0,0,1,1,1
379,1.35641667412347,0.1318936968479085,FL,2023-02-19,1,1,1,1,1,0,0,0,0,1,1,0
380,2.28948038250423,0.128986534038193,FL,2023-02-20,1,0,1,1,1,1,0,0,0,0,0,0
381,4.21837603384756,0.1631007751559955,FL,2023-02-21,0,1,0,1,1,0,0,0,0,1,1,0
382,3.2655466502188,0.106503405340797,FL,2023-02-22,0,1,0,1,1,1,0,0,0,1,0,1
383,3.15718897003212,0.1040502550220055,FL,2023-02-23,0,1,1,0,1,1,0,0,0,0,0,1
384,1.97162314887902,0.105876903818347,FL,2023-02-24,1,1,1,1,0,1,0,0,0,1,0,0
385,2.44405248181603,0.081225892144918,FL,2023-02-25,1,1,0,1,1,1,0,0,0,0,0,1
386,2.48384873085143,0.0732147956870995,FL,2023-02-26,1,1,0,1,1,1,0,0,0,1,1,0
387,1.7722280788427,0.1231250386607085,FL,2023-02-27,1,0,1,1,1,1,0,0,0,0,1,0
388,2.54583578532278,0.090235219404855,FL,2023-02-28,0,1,1,1,1,1,0,0,0,0,0,0
389,2.46735469226423,0.133927152277131,FL,2023-03-01,1,1,0,1,1,0,1,1,0,0,1,0
390,1.90412590568107,0.0794484392041445,FL,2023-03-02,1,1,0,1,1,1,0,1,1,1,0,1
391,4.51402427999407,0.0655303353720385,FL,2023-03-03,0,1,0,1,0,1,0,0,0,0,0,1
392,1.23759609665073,0.090166114207669,FL,2023-03-04,1,1,1,1,1,1,0,0,0,0,0,0
393,1.25765344669006,0.097449769106924,FL,2023-03-05,1,1,1,1,1,1,0,0,0,1,0,0
394,3.24004410342146,0.1419914029489035,FL,2023-03-06,1,0,0,1,0,1,0,0,0,1,0,1
395,1.60805484404236,0.103395877704988,FL,2023-03-07,1,1,1,0,1,1,0,0,0,0,0,0
396,2.61057610723478,0.092430132381208,FL,2023-03-08,0,1,1,1,1,0,0,1,0,1,0,0
397,2.81061640672265,0.1111021086334695,FL,2023-03-09,0,0,1,1,1,1,0,0,0,0,0,0
398,3.54179247935629,0.146629883838947,FL,2023-03-10,1,0,0,1,1,1,1,0,1,0,1,1
399,2.40859943858659,0.1435242958751335,FL,2023-03-11,1,1,0,1,1,0,0,1,0,1,0,0
400,1.04335451819554,0.0544181770472175,FL,2023-03-12,1,1,1,1,1,0,0,1,0,1,0,0
401,3.5751638785604,0.1472929315156835,FL,2023-03-13,0,0,0,1,1,1,0,0,0,0,0,1
402,1.36936394191856,0.1078479695614085,FL,2023-03-14,1,1,1,1,1,0,0,1,1,1,0,0
403,2.29889940665146,0.1170852968802745,FL,2023-03-15,1,1,1,1,0,1,0,0,0,1,0,0
404,2.28910081308904,0.04808670472660105,FL,2023-03-16,0,0,0,1,1,1,0,1,0,1,0,0
405,4.13146591536154,0.176357016443903,FL,2023-03-17,1,1,0,1,0,1,0,1,0,1,0,0
406,1.23129632221854,0.04150830824679265,FL,2023-03-18,1,1,1,1,1,1,0,1,0,1,0,1
407,2.38526720035156,0.1399429544615525,FL,2023-03-19,1,0,0,1,1,0,1,0,0,1,1,0
408,1.85006357767332,0.127744330643975,FL,2023-03-20,1,1,1,1,0,1,0,1,0,0,0,0
409,3.28261865745884,0.1405392497137835,FL,2023-03-21,1,0,0,1,0,1,0,0,0,0,0,1
410,3.04695186163504,0.03770489982011125,FL,2023-03-22,0,1,0,1,1,1,0,0,0,0,1,0
411,3.6026311596561,0.146175727785612,FL,2023-03-23,0,0,0,1,0,1,1,0,0,0,0,1
412,1.99931456509929,0.126206057392062,FL,2023-03-24,1,0,1,1,1,1,1,0,0,1,0,0
413,6.12870851805766,0.248627676711484,FL,2023-03-25,1,0,0,1,0,0,0,0,0,1,0,0
414,1.60761772068064,0.1018135722052805,FL,2023-03-26,1,1,1,1,1,0,0,1,0,1,0,0
415,3.61531922093461,0.118420713487272,FL,2023-03-27,0,0,1,1,0,0,0,0,0,0,0,0
416,1.53244814438904,0.1003371047742385,FL,2023-03-28,1,0,1,1,1,1,0,0,1,0,0,1
417,3.44985310579187,0.14059577904046,FL,2023-03-29,1,0,1,1,1,1,1,0,0,0,0,1
418,4.91864297365879,0.1788979830743245,FL,2023-03-30,1,1,0,0,1,0,0,0,0,0,1,0
419,2.21697616576735,0.0990780708980245,FL,2023-03-31,0,1,1,1,0,1,0,1,1,0,0,0
420,1.93659302231977,0.0981893983131615,FL,2023-04-01,0,1,1,1,1,0,0,1,1,1,1,0
421,1.33114288836308,0.1145721380365005,GA,2023-02-19,0,1,1,1,1,0,0,0,0,1,1,0
422,1.45968539570985,0.1232316062863255,GA,2023-02-20,1,1,0,1,1,1,0,1,0,1,0,1
423,1.79167320095653,0.210456985256751,GA,2023-02-21,0,1,1,1,1,1,0,1,0,0,1,1
424,1.70672871956413,0.1916575372994875,GA,2023-02-22,1,1,1,0,1,1,0,1,0,0,1,0
425,1.24181972743238,0.214387827507224,GA,2023-02-23,1,1,1,0,1,1,0,1,0,0,1,1
426,1.58424224287518,0.2506800207966655,GA,2023-02-24,1,1,0,1,1,1,0,1,0,1,1,0
427,2.43977733438888,0.03061979283195305,GA,2023-02-25,0,1,0,1,1,1,0,1,0,1,1,1
428,0.773359115956789,0.19022494824707,GA,2023-02-26,1,1,1,1,1,0,0,1,0,1,1,0
429,1.54745640121613,0.0905257058081325,GA,2023-02-27,0,1,1,1,0,1,0,0,0,0,0,1
430,0.504451978529855,0.095159033103104,GA,2023-02-28,1,1,1,1,1,1,0,0,0,1,1,1
431,1.60936317294254,0.2720444818265495,GA,2023-03-01,1,0,0,1,1,0,0,0,1,1,1,1
432,0.59883886997483,0.0264899384527223,GA,2023-03-02,1,1,1,1,1,1,0,1,0,1,0,1
433,0.477045402511612,0.0944189653662415,GA,2023-03-03,1,1,1,1,1,1,0,1,1,1,0,1
434,0.349599994397302,0.140058071977998,GA,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
435,1.56079589384753,0.2975015243293225,GA,2023-03-05,1,1,0,1,1,0,0,1,0,1,1,0
436,2.65608172774842,0.453377967328159,GA,2023-03-06,0,1,0,1,0,0,0,1,0,1,0,0
437,4.197833937368,0.244860753463387,GA,2023-03-07,0,1,0,1,1,1,0,0,0,1,1,0
438,1.1849299187307,0.184437889613896,GA,2023-03-08,0,1,1,1,1,1,0,1,0,1,1,1
439,1.13217664347162,0.0247835700273806,GA,2023-03-09,1,1,0,1,1,1,0,0,0,1,1,0
440,0.692416831720707,0.02490192483799165,GA,2023-03-10,1,1,1,1,1,1,0,1,0,1,1,1
441,0.481681782050982,0.19754339068933,GA,2023-03-11,1,1,1,1,1,1,0,1,0,1,1,1
442,1.51874726223937,0.3509283705080505,GA,2023-03-12,1,1,0,0,0,1,1,1,1,0,0,1
443,0.845213826919235,0.1856395760809745,GA,2023-03-13,1,1,1,1,1,0,0,1,0,1,1,0
444,0.21003285831612,0.0263696104866649,GA,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
445,1.36407580066321,0.150247470817312,GA,2023-03-15,0,1,1,1,0,0,0,0,0,1,1,0
446,0.730995347734248,0.027782930767273,GA,2023-03-16,1,1,1,1,1,1,0,1,0,1,1,1
447,1.86358072806224,0.3276764915152475,GA,2023-03-17,1,1,0,0,0,0,0,1,1,0,1,0
448,1.08101751704126,0.0297451415315877,GA,2023-03-18,1,1,0,1,1,1,0,1,0,1,0,1
449,0.79718907670481,0.0309638486574758,GA,2023-03-19,1,1,1,1,1,1,0,1,0,1,1,0
450,1.75015655426883,0.03236191543943145,GA,2023-03-20,0,1,0,1,1,1,0,1,0,1,0,1
451,0.545573928739141,0.104964205584417,GA,2023-03-21,1,1,1,1,1,1,1,1,0,1,0,1
452,0.777826188487064,0.1326243738473135,GA,2023-03-22,1,1,1,1,1,1,0,1,0,1,0,0
453,1.0667145347409701,0.0378314216406631,GA,2023-03-23,1,1,0,1,1,1,0,1,0,1,0,1
454,0.901077438535867,0.165587806281536,GA,2023-03-24,1,1,1,1,1,0,0,0,0,1,0,0
455,0.630337562190427,0.04278915659662475,GA,2023-03-25,1,1,1,1,1,1,1,0,0,1,0,1
456,1.56384988786916,0.04575292438334265,GA,2023-03-26,1,1,0,1,1,1,0,0,0,1,0,1
457,1.69516831809961,0.1096970471274875,GA,2023-03-27,1,1,1,1,1,0,1,0,0,1,0,0
458,1.94122371892508,0.172392481243149,GA,2023-03-28,1,1,1,1,1,0,1,1,0,1,0,0
459,0.924970071870651,0.198348741235562,GA,2023-03-29,1,1,1,1,1,0,1,0,0,1,0,0
460,1.43933959483355,0.061765515113924,GA,2023-03-30,1,1,0,1,1,1,0,1,0,1,0,1
461,1.84192238902711,0.129061300116009,GA,2023-03-31,1,1,1,1,1,0,0,1,0,1,0,0
462,0.891807768644604,0.2400933908946345,GA,2023-04-01,1,1,1,1,1,0,1,1,0,1,0,0
463,NA,NA,HI,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2023-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2023-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2023-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,0.0557318229703757,0.0334510001167718,HI,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
468,0.451360646580994,0.2489013445114885,HI,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1
469,NA,NA,HI,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2023-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,0.122123443076102,0.02141061825727855,HI,2023-03-01,1,1,1,1,1,1,0,1,0,1,1,1
474,1.03169875047868,0.02000621561936555,HI,2023-03-02,1,1,0,1,1,1,0,0,0,1,1,1
475,0.463982756583242,0.2015302727516075,HI,2023-03-03,1,1,1,1,1,1,0,1,0,1,1,1
476,0.190887097416971,0.0175973645134802,HI,2023-03-04,1,1,1,1,1,1,0,1,0,0,1,1
477,NA,NA,HI,2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2023-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,0.0244756950862546,0.0141099348317248,HI,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
481,0.0753010406411233,0.0134695882401473,HI,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
482,0.0217701772661067,0.0129095225806978,HI,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
483,NA,NA,HI,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,0.0654759810943222,0.01201164907545545,HI,2023-03-12,1,1,1,1,1,1,0,1,0,1,1,1
485,NA,NA,HI,2023-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2023-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,0.0147567952357988,0.0111689296462605,HI,2023-03-15,1,1,1,1,1,1,0,1,0,1,1,1
488,0.985842424894832,0.2309215895857045,HI,2023-03-16,1,1,1,1,0,1,1,1,0,1,0,1
489,NA,NA,HI,2023-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,0.213962276277049,0.0109088554800405,HI,2023-03-19,1,1,1,1,1,1,1,1,0,1,1,0
492,NA,NA,HI,2023-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,0.0472344020509332,0.0111444410019542,HI,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
494,0.091812287052398,0.0113571749767771,HI,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
495,0.908867776246752,0.1366369078483445,HI,2023-03-23,1,1,1,1,0,1,0,1,0,1,0,1
496,0.014881302595571499,0.0119817295307506,HI,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
497,1.88030523302888,0.230041060803306,HI,2023-03-25,1,1,0,1,0,1,1,0,0,1,0,1
498,1.92034529896922,0.260838905469611,HI,2023-03-26,1,1,0,1,0,1,0,1,1,1,0,1
499,NA,NA,HI,2023-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,0.0461961633922705,0.01408349966225125,HI,2023-03-28,1,1,1,1,1,1,0,1,0,1,1,1
501,0.923186251798593,0.13338537882841,HI,2023-03-29,1,1,1,1,1,0,1,0,0,0,1,0
502,0.922534109847969,0.1578595964587355,HI,2023-03-30,1,1,1,1,0,1,0,1,1,1,0,1
503,0.923128352333685,0.1188157464649905,HI,2023-03-31,1,1,1,1,1,0,0,1,0,1,1,0
504,0.904457985888198,0.122984952613698,HI,2023-04-01,1,1,1,1,0,1,0,1,1,1,0,1
505,0.502221313671365,0.1299392618855585,IA,2023-02-19,1,1,1,1,1,1,0,1,0,1,1,1
506,1.1461686633752,0.147462721704126,IA,2023-02-20,1,0,1,1,1,1,1,0,0,1,0,0
507,1.80794062880288,0.175706161613419,IA,2023-02-21,0,1,1,1,0,1,0,1,0,1,0,1
508,0.899169563121581,0.095568313277953,IA,2023-02-22,1,1,1,1,1,1,0,0,0,1,0,1
509,1.160414435357,0.1561711439296655,IA,2023-02-23,1,1,1,0,1,1,0,1,0,0,0,1
510,1.04433553867369,0.4253531318139865,IA,2023-02-24,1,0,1,1,1,1,1,0,0,1,1,1
511,1.94635153454279,0.3452452881112495,IA,2023-02-25,0,1,0,1,1,0,0,1,0,1,0,0
512,0.935956349897463,0.1930871863788895,IA,2023-02-26,1,1,1,1,1,0,1,1,0,1,1,0
513,1.22863956672277,0.1605746396344305,IA,2023-02-27,1,0,1,1,1,1,0,0,0,1,1,0
514,0.996303619505825,0.0195137951298207,IA,2023-02-28,1,1,0,1,1,1,1,1,1,1,1,1
515,0.140563395789306,0.01852211968383315,IA,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
516,0.51840084520934,0.126447160894072,IA,2023-03-02,1,1,1,1,1,1,1,1,0,1,0,1
517,2.45865157985655,0.332054833075466,IA,2023-03-03,1,0,0,0,1,1,0,0,0,0,1,1
518,0.638235802858906,0.1304396084412625,IA,2023-03-04,1,1,1,1,1,1,0,1,1,1,1,0
519,0.0556063085954093,0.0160239508392831,IA,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
520,1.26542023568274,0.084333714055468,IA,2023-03-06,1,1,1,1,1,0,1,1,0,1,0,0
