...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23H_50_CI,X23G_50_CI,X24A_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23H_95_CI,X23G_95_CI,X24A_95_CI,other_95_CI
561,NA,NA,ID,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,0.352260445925296,0.245680080012326,ID,2023-12-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
581,0.662603502794904,0.4848077243311025,ID,2023-12-09,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
582,NA,NA,ID,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,3.25226480990233,0.4160215562172765,IL,2023-11-05,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1
590,5.86431976360523,0.3238665173735805,IL,2023-11-06,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0
591,1.69271371937816,0.3370497950364385,IL,2023-11-07,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1
592,2.9482801228916,0.378959779247289,IL,2023-11-08,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
593,2.5241600271812,0.4191387487812325,IL,2023-11-09,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0
594,2.3039970933789,0.376497962718865,IL,2023-11-10,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1
595,2.2128296672633,0.373793623610766,IL,2023-11-11,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1
596,1.49145300692223,0.2949812026982025,IL,2023-11-12,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0
597,3.9005822315632,0.2959347329170375,IL,2023-11-13,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1
598,4.00245694890084,0.3781968185663085,IL,2023-11-14,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0
599,3.06031959147737,0.382081178584114,IL,2023-11-15,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1
600,2.62903544715559,0.32601053840004,IL,2023-11-16,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0
601,3.64825057558311,0.361885050724922,IL,2023-11-17,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
602,2.12230349909945,0.3980862244694205,IL,2023-11-18,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1
603,1.67330720331584,0.360969366361048,IL,2023-11-19,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0
604,3.15983130339369,0.3967552131289775,IL,2023-11-20,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
605,3.29019047641463,0.4372244882457715,IL,2023-11-21,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0
606,1.87446457735305,0.3624379939181315,IL,2023-11-22,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1
607,2.12986078459363,0.437484750620544,IL,2023-11-23,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1
608,4.11451301415104,0.3597314069102055,IL,2023-11-24,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0
609,3.23183919622484,0.378120992758084,IL,2023-11-25,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
610,3.37910843554364,0.3501408599805745,IL,2023-11-26,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
611,4.22319534498966,0.3608203761696055,IL,2023-11-27,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
612,3.27376240101755,0.3280028043012595,IL,2023-11-28,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1
613,6.90947194464258,0.409339754633409,IL,2023-11-29,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
614,2.74624926924486,0.3544026941972175,IL,2023-11-30,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1
615,4.03883538848436,0.3671154095645745,IL,2023-12-01,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
616,4.13934604929976,0.3256581969136805,IL,2023-12-02,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1
617,1.94049614030301,0.3378365045632345,IL,2023-12-03,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1
618,3.68687638334832,0.3563186010703075,IL,2023-12-04,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1
619,6.55777947176968,0.3805264182352705,IL,2023-12-05,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0
620,4.02416228822339,0.409610895435301,IL,2023-12-06,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1
621,5.77800315042778,0.4058111374018,IL,2023-12-07,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0
622,2.26663627040787,0.3272107644493315,IL,2023-12-08,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0
623,5.8373035316147,0.4336299110741125,IL,2023-12-09,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0
624,3.75720843947848,0.416348276968702,IL,2023-12-10,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1
625,2.73807411330723,0.345179416682237,IL,2023-12-11,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1
626,1.92346723035762,0.3347388715085745,IL,2023-12-12,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0
627,3.3406312604228,0.3500868507774125,IL,2023-12-13,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
628,9.22793098331275,0.469300815362177,IL,2023-12-14,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
629,4.40757631315061,0.3943082767048825,IL,2023-12-15,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0
630,8.26868081461745,0.429131985581249,IL,2023-12-16,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
631,0.911564692477659,0.4552916796634455,IN,2023-11-05,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
632,0.828195027345333,0.573325578560265,IN,2023-11-06,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
633,1.47042725440911,0.3859338309313955,IN,2023-11-07,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
634,0.855452232486423,0.3838959474067445,IN,2023-11-08,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1
635,0.815264638601463,0.301103747805406,IN,2023-11-09,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
636,NA,NA,IN,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
637,NA,NA,IN,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,0.806359345092478,0.417744402112226,IN,2023-11-12,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1
639,1.30315285169962,0.383161809914605,IN,2023-11-13,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1
640,0.82701738852233,0.409416918736911,IN,2023-11-14,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
641,0.351471682371782,0.2636064854681575,IN,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
642,0.68903313186079,0.4778476536408635,IN,2023-11-16,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
643,0.346573468827502,0.264038376489268,IN,2023-11-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
644,NA,NA,IN,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,0.510895666131494,0.3441242930009175,IN,2023-11-19,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
646,0.81014409031784,0.569445033018695,IN,2023-11-20,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1
647,NA,NA,IN,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
648,0.490113034164566,0.34475941620129,IN,2023-11-22,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
649,0.435464097135701,0.305633292610781,IN,2023-11-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
650,0.853555596027073,0.4134220733301095,IN,2023-11-24,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
651,NA,NA,IN,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,0.684540076385067,0.4724822803774475,IN,2023-11-26,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
653,0.66965729063216,0.338625981549816,IN,2023-11-27,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
654,1.63827934361569,0.56073569052824,IN,2023-11-28,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1
655,1.49776826409264,0.332061920524913,IN,2023-11-29,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1
656,1.4658875202608601,0.4330817663980505,IN,2023-11-30,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1
657,1.07147090526685,0.376181777201177,IN,2023-12-01,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0
658,NA,NA,IN,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,0.524043355073967,0.34220088808382,IN,2023-12-03,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
660,3.4256292406701,0.4023465262422215,IN,2023-12-04,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1
661,1.32267523167317,0.3722313121232245,IN,2023-12-05,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
662,1.09055016905671,0.468721574245721,IN,2023-12-06,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1
663,NA,NA,IN,2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664,NA,NA,IN,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665,NA,NA,IN,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,NA,NA,IN,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
667,1.70904074075662,0.4815272758734745,IN,2023-12-11,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1
668,1.16848228391612,0.56203640984221,IN,2023-12-12,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1
669,1.6874876986668,0.4585737571352595,IN,2023-12-13,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0
670,1.8262608716535,0.4260705810478265,IN,2023-12-14,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1
671,3.25197639634733,0.4511624975006,IN,2023-12-15,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1
672,0.819393325623531,0.4367794194891755,IN,2023-12-16,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
673,NA,NA,KS,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,1.17400347520231,0.369071826943383,KS,2023-11-06,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1
675,1.4924223002488,0.404568217828918,KS,2023-11-07,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1
676,1.65241367178053,0.482037056704309,KS,2023-11-08,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1
677,0.818697522611397,0.573772451684285,KS,2023-11-09,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
678,NA,NA,KS,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,0.463532550823954,0.291041131271272,KS,2023-11-13,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
682,NA,NA,KS,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,0.399999423009305,0.2901869549524455,KS,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
684,NA,NA,KS,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,NA,NA,KS,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,0.809050026408077,0.56982801287744,KS,2023-11-18,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
687,NA,NA,KS,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,NA,NA,KS,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,NA,NA,KS,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,NA,NA,KS,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,NA,NA,KS,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,NA,NA,KS,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,1.35245932058197,0.4999863652927615,KS,2023-11-27,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1
696,2.24686166636898,0.4526637832072825,KS,2023-11-28,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1
697,1.11610433589225,0.4872429217604385,KS,2023-11-29,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1
698,NA,NA,KS,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,1.00815189605759,0.463882256957682,KS,2023-12-01,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
700,NA,NA,KS,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,0.78547381356797,0.57974183037545,KS,2023-12-04,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1
703,0.869299328396099,0.4166388628622995,KS,2023-12-05,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1
704,1.19867245939262,0.4810323414670155,KS,2023-12-06,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0
705,1.60482077904889,0.566911756673885,KS,2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1
706,0.796399320440461,0.566845162622985,KS,2023-12-08,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1
707,NA,NA,KS,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,NA,NA,KS,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,1.12691563361055,0.407806437467908,KS,2023-12-11,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
710,1.10202641898951,0.4906289603021565,KS,2023-12-12,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1
711,0.871635581699207,0.4161303857984015,KS,2023-12-13,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
712,NA,NA,KS,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,0.835294065847541,0.4172158752842135,KS,2023-12-15,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
714,NA,NA,KS,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,NA,NA,KY,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,2.10782167454216,0.4034868066025215,KY,2023-11-06,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0
717,0.96565013022256,0.471555691218076,KY,2023-11-07,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
718,0.561736420158193,0.354856717057244,KY,2023-11-08,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
719,0.816923029642371,0.4223757001837245,KY,2023-11-09,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1
720,NA,NA,KY,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
721,0.367174841112289,0.2815170382334625,KY,2023-11-11,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
722,NA,NA,KY,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,1.25724011510929,0.50004688935682,KY,2023-11-13,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1
724,0.56034020422327,0.35349236182316,KY,2023-11-14,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
725,0.765650955149669,0.316037261483819,KY,2023-11-15,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1
726,0.940998323377565,0.460342656630971,KY,2023-11-16,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
727,NA,NA,KY,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,NA,NA,KY,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,NA,NA,KY,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,NA,NA,KY,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
731,0.361714916100661,0.2957123529441425,KY,2023-11-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
732,NA,NA,KY,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733,NA,NA,KY,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
734,0.806218686068435,0.566369737778505,KY,2023-11-24,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
735,NA,NA,KY,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,NA,NA,KY,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,1.50735735806924,0.4015835122667535,KY,2023-11-27,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1
738,0.960970834957053,0.469504691105741,KY,2023-11-28,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
739,1.20859599947763,0.3742832124032735,KY,2023-11-29,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
740,NA,NA,KY,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
741,NA,NA,KY,2023-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
742,NA,NA,KY,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
743,NA,NA,KY,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744,1.34988612078999,0.4211224696306435,KY,2023-12-04,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0
745,1.21497224336922,0.393084355488256,KY,2023-12-05,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1
746,0.537021296009172,0.3683402863837315,KY,2023-12-06,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
747,NA,NA,KY,2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,NA,NA,KY,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
749,NA,NA,KY,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,0.793911238002958,0.560528455290335,KY,2023-12-10,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
