"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","X24C_50_CI","recombinant_50_CI","X24G_50_CI","X24E_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","X24C_95_CI","recombinant_95_CI","X24G_95_CI","X24E_95_CI","other_95_CI"
"228",0.67537078226549,0.451109893526173,"CO",2024-06-19,0,1,1,1,1,1,1,0,1,1,1,1,0,1
"229",NA,NA,"CO",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",0.736407334536585,0.534408187639778,"CO",2024-06-21,1,1,1,1,0,1,1,1,1,0,1,0,1,1
"231",NA,NA,"CO",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",NA,NA,"CO",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",NA,NA,"CO",2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",0.621317342418586,0.342241931473088,"CO",2024-06-25,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"235",0.734977818695219,0.410250400344817,"CO",2024-06-26,1,1,1,1,0,1,1,1,1,0,1,1,0,1
"236",0.506199727555819,0.377519046706148,"CO",2024-06-27,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"237",0.436422458661268,0.339836766200343,"CO",2024-06-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"238",NA,NA,"CO",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,NA,"CO",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",0.487586697147281,0.376717863271382,"CO",2024-07-01,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"241",NA,NA,"CO",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",NA,NA,"CO",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",NA,NA,"CO",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",0.635812301435638,0.432389843896221,"CO",2024-07-05,1,1,0,1,1,1,1,1,0,0,1,1,1,1
"245",NA,NA,"CO",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",NA,NA,"CO",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",0.66501139912549,0.467130488543623,"CO",2024-07-08,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"248",NA,NA,"CO",2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",0.694894325675351,0.493574951983547,"CO",2024-07-10,1,1,0,1,1,1,1,1,0,0,1,1,1,1
"250",0.563417158800121,0.332916311719494,"CO",2024-07-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"251",0.184788724101467,0.112757853033469,"CO",2024-07-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"252",NA,NA,"CO",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",NA,NA,"CT",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",NA,NA,"CT",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",NA,NA,"CT",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",0.459160820623783,0.427109281163289,"CT",2024-06-05,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"257",NA,NA,"CT",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",0.755937112995701,0.398879178367198,"CT",2024-06-07,1,1,1,1,0,1,1,0,1,1,1,0,1,1
"259",NA,NA,"CT",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",NA,NA,"CT",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",1.26062373972572,0.446154273937956,"CT",2024-06-10,1,0,1,1,1,1,1,0,0,0,1,0,1,1
"262",NA,NA,"CT",2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",0.532709910255949,0.350021541359945,"CT",2024-06-12,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"264",NA,NA,"CT",2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265",0.937737747483769,0.486788862133082,"CT",2024-06-14,1,1,1,1,0,1,1,1,0,1,1,0,1,1
"266",NA,NA,"CT",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",NA,NA,"CT",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",0.59921070091554,0.519004995537097,"CT",2024-06-17,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"269",0.628258732338815,0.524546213912861,"CT",2024-06-18,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"270",0.58334368391323,0.379040860710333,"CT",2024-06-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"271",NA,NA,"CT",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",NA,NA,"CT",2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",0.697654941385849,0.543623500354815,"CT",2024-06-22,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"274",NA,NA,"CT",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",1.45753921208631,0.551560517683683,"CT",2024-06-24,0,1,1,1,1,1,1,0,0,0,1,1,1,1
"276",0.620645032670368,0.399280444267727,"CT",2024-06-25,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"277",NA,NA,"CT",2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278",3.1241918202518,0.562041782203755,"CT",2024-06-27,0,1,1,1,1,1,1,0,0,0,1,1,1,1
"279",1.06008548776221,0.50240797915614,"CT",2024-06-28,0,1,1,1,0,1,1,0,0,0,1,0,1,1
"280",NA,NA,"CT",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",1.57959331575866,0.494697100010286,"CT",2024-06-30,0,1,1,1,1,1,1,0,0,0,1,1,1,1
"282",1.58745153531389,0.574662845915675,"CT",2024-07-01,0,1,1,1,1,1,1,0,0,1,1,1,0,1
"283",1.13865184525359,0.507618303930855,"CT",2024-07-02,0,1,1,1,0,1,1,0,1,1,1,0,0,1
"284",1.07414132102189,0.467902149520227,"CT",2024-07-03,0,1,1,1,0,1,1,0,0,1,1,0,0,1
"285",0.777475969015457,0.438615283938673,"CT",2024-07-04,1,1,1,1,0,1,1,1,0,1,1,0,1,1
"286",0.635624564552683,0.382030888915333,"CT",2024-07-05,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"287",1.23482018368855,0.516120902763043,"CT",2024-07-06,0,1,1,1,0,1,1,0,0,1,1,0,1,1
"288",NA,NA,"CT",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",NA,NA,"CT",2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",1.87130280043871,0.438902138802464,"CT",2024-07-09,1,1,1,1,0,0,1,1,0,1,1,0,0,1
"291",1.17386816407617,0.408036859163229,"CT",2024-07-10,1,1,1,1,0,1,1,1,0,0,1,0,0,1
"292",NA,NA,"CT",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",0.755273056508318,0.378832144889016,"CT",2024-07-12,1,1,0,1,1,1,1,1,0,0,1,1,1,1
"294",NA,NA,"CT",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",NA,NA,"DC",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",0.893562635834088,0.24420081043754,"DC",2024-06-03,0,1,1,1,1,1,1,0,1,1,1,0,1,1
"297",0.88558260192384,0.253956327869203,"DC",2024-06-04,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"298",0.475814090417526,0.334775876109679,"DC",2024-06-05,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"299",NA,NA,"DC",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",NA,NA,"DC",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",NA,NA,"DC",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",NA,NA,"DC",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",NA,NA,"DC",2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",0.48824753084086,0.32421995071677,"DC",2024-06-11,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"305",0.581366927519606,0.352856513655553,"DC",2024-06-12,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"306",0.73676988114935,0.344928412734787,"DC",2024-06-13,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"307",0.845950413234686,0.466320475154739,"DC",2024-06-14,1,1,1,1,0,1,1,1,0,0,1,0,1,1
"308",0.556027732207526,0.364052736704183,"DC",2024-06-15,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"309",NA,NA,"DC",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",0.631720381684946,0.360868408164702,"DC",2024-06-17,1,1,1,1,1,1,1,0,0,0,1,1,1,1
"311",0.475589951813365,0.30361490458049,"DC",2024-06-18,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"312",0.594000823020996,0.402002826482667,"DC",2024-06-19,0,1,1,1,1,1,1,0,1,1,1,0,1,1
"313",NA,NA,"DC",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",0.440925654085707,0.318325307199544,"DC",2024-06-21,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"315",NA,NA,"DC",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",NA,NA,"DC",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",1.13857687604944,0.314539788030222,"DC",2024-06-24,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"318",NA,NA,"DC",2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",NA,NA,"DC",2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",0.453262800643386,0.302586270691047,"DC",2024-06-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"321",NA,NA,"DC",2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",NA,NA,"DC",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",0.940437311916698,0.417065006493054,"DC",2024-06-30,0,1,1,1,1,1,1,0,1,1,1,1,0,1
"324",0.972921751473272,0.423738719214657,"DC",2024-07-01,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"325",0.358583507724841,0.392877814278802,"DC",2024-07-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"326",0.32622582055703,0.378997343508493,"DC",2024-07-03,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"327",0.780715409055399,0.546325623056329,"DC",2024-07-04,1,1,1,1,0,1,1,1,1,1,1,0,0,1
"328",NA,NA,"DC",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",NA,NA,"DC",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",NA,NA,"DC",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",NA,NA,"DC",2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",NA,NA,"DC",2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",NA,NA,"DC",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",1.31338392295009,0.496682505305816,"DC",2024-07-11,0,0,1,1,1,0,1,0,0,0,1,1,0,1
"335",2.21012889559588,0.572984595796332,"DC",2024-07-12,0,1,1,1,0,0,1,0,1,1,1,0,0,1
"336",0.156208019558646,0.253858979785485,"DC",2024-07-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"337",NA,NA,"DE",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",NA,NA,"DE",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",NA,NA,"DE",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340",1.53582915994277,0.320557295127126,"DE",2024-06-05,0,1,1,1,1,1,1,0,1,0,1,0,1,1
"341",NA,NA,"DE",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",0.802575043548959,0.451898953920039,"DE",2024-06-07,1,1,1,1,0,1,1,1,1,0,1,0,1,1
"343",NA,NA,"DE",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",NA,NA,"DE",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",0.463622791738029,0.320217385142228,"DE",2024-06-10,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"346",0.448919114345077,0.313400114288096,"DE",2024-06-11,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"347",NA,NA,"DE",2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",0.441534444689369,0.300590155683046,"DE",2024-06-13,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"349",NA,NA,"DE",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",NA,NA,"DE",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",1.61059434257848,0.542473135244475,"DE",2024-06-16,1,1,1,1,1,0,1,0,0,0,1,1,0,1
"352",0.904976397729149,0.458252264399589,"DE",2024-06-17,1,1,1,1,1,0,1,1,1,1,1,0,0,1
"353",0.808690040711848,0.430948613031547,"DE",2024-06-18,1,1,1,1,0,1,1,0,1,1,1,0,1,1
"354",1.18918712537874,0.374187587458927,"DE",2024-06-19,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"355",NA,NA,"DE",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356",1.99873676220576,0.461202598463161,"DE",2024-06-21,0,1,0,1,1,1,1,0,1,0,1,0,1,1
"357",1.6157906178964,0.412564961218922,"DE",2024-06-22,0,0,1,1,1,1,1,1,0,0,1,1,1,1
"358",1.81005107592881,0.403731582307083,"DE",2024-06-23,0,1,1,1,1,1,1,0,0,0,1,1,0,1
"359",0.778798984494512,0.443816394459013,"DE",2024-06-24,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"360",1.95390628756897,0.34543526219026,"DE",2024-06-25,1,0,1,1,1,1,1,0,0,0,1,1,1,1
"361",1.11117882127848,0.366758582565313,"DE",2024-06-26,1,0,1,1,1,1,1,1,0,0,1,0,1,1
"362",0.952584145770464,0.246585384299722,"DE",2024-06-27,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"363",1.41926523348134,0.45300728461851,"DE",2024-06-28,1,1,1,1,0,1,1,1,1,0,1,0,1,1
"364",0.730847919647716,0.535321898239877,"DE",2024-06-29,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"365",1.17343858301208,0.47437134906924,"DE",2024-06-30,0,1,1,1,1,1,1,0,0,0,1,0,1,1
"366",1.24862010429837,0.376559488311506,"DE",2024-07-01,1,1,1,1,1,1,1,0,0,0,1,0,0,1
"367",0.703663689174183,0.311592500625328,"DE",2024-07-02,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"368",2.51508162640174,0.512357604395938,"DE",2024-07-03,0,1,1,1,1,1,1,0,0,0,1,1,1,1
"369",NA,NA,"DE",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370",NA,NA,"DE",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",2.93832304268199,0.388744261282905,"DE",2024-07-06,0,0,1,1,1,0,1,0,0,0,1,0,0,1
"372",2.60206362654072,0.448321146596694,"DE",2024-07-07,1,1,1,1,0,0,1,0,0,0,1,0,1,1
"373",2.19019512586462,0.469192134553078,"DE",2024-07-08,0,0,1,1,0,1,1,0,0,0,1,0,0,1
"374",1.95322179573331,0.473309997023436,"DE",2024-07-09,0,1,1,1,0,0,1,0,1,0,1,0,0,1
"375",0.46226179137606,0.31154914992529,"DE",2024-07-10,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"376",1.31525020621992,0.513647272159822,"DE",2024-07-11,0,0,1,1,1,1,1,0,0,1,1,0,0,1
"377",3.06765445293903,0.50467518467217,"DE",2024-07-12,0,1,1,1,1,0,1,0,0,0,1,0,0,1
"378",3.28510375923741,0.44351086607911,"DE",2024-07-13,0,0,1,1,1,0,1,0,1,1,1,0,1,1
"379",2.33574412187014,0.31823446265828,"FL",2024-06-02,1,0,0,1,1,1,1,0,0,0,1,1,1,1
"380",1.09317786147213,0.363532705986088,"FL",2024-06-03,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"381",1.33651126704057,0.398452491668026,"FL",2024-06-04,1,1,1,1,1,1,1,0,0,0,0,0,0,1
"382",3.21752487727151,0.43627206613153,"FL",2024-06-05,1,0,1,1,0,1,1,1,0,0,1,0,1,1
"383",1.00277123503297,0.372994660843744,"FL",2024-06-06,1,1,0,1,1,1,1,1,1,0,0,1,1,1
"384",1.2529634264853,0.334918570084054,"FL",2024-06-07,1,1,1,1,1,1,1,1,0,0,1,0,1,1
"385",2.1807015165544,0.343581367201129,"FL",2024-06-08,0,0,0,1,1,1,1,0,0,0,1,0,0,1
"386",1.4340802139145,0.375683482605767,"FL",2024-06-09,0,1,1,1,1,1,1,0,0,0,1,0,1,1
"387",2.32253206471192,0.378708253076079,"FL",2024-06-10,1,1,1,1,1,0,1,0,0,0,1,0,0,1
"388",1.51274378471682,0.374564866414662,"FL",2024-06-11,1,1,0,1,1,1,1,0,0,1,1,0,0,1
"389",2.3386230392975,0.331048100838916,"FL",2024-06-12,1,0,1,1,1,1,1,0,0,1,1,0,0,1
"390",2.1267440414751,0.399408801157913,"FL",2024-06-13,0,1,1,1,1,1,1,0,0,0,1,0,1,1
"391",2.25096428753868,0.404338559959306,"FL",2024-06-14,1,1,1,1,0,1,1,0,0,1,1,0,0,1
"392",0.708555701817571,0.387293232898128,"FL",2024-06-15,1,1,1,1,1,1,1,0,0,0,0,1,1,1
"393",1.31337785630774,0.313671674378053,"FL",2024-06-16,1,1,0,1,1,1,1,0,0,0,1,1,0,1
"394",7.30019371263027,0.445025608022152,"FL",2024-06-17,0,0,0,1,0,1,1,0,0,0,1,0,0,1
"395",5.26458065078223,0.454872497153963,"FL",2024-06-18,0,0,0,1,0,1,1,0,1,0,1,0,0,1
"396",5.58190600350352,0.435008380576583,"FL",2024-06-19,0,1,0,1,0,1,1,0,1,0,1,0,0,1
"397",5.33130712905149,0.448966163605984,"FL",2024-06-20,0,1,0,1,1,1,1,0,0,0,1,0,0,1
"398",3.02249836584388,0.389476151090402,"FL",2024-06-21,0,0,1,1,1,1,1,0,0,0,1,1,0,1
"399",2.42645402575917,0.44017734072746,"FL",2024-06-22,0,1,1,1,0,1,1,0,0,0,1,0,0,1
"400",3.19904036672965,0.426167028709542,"FL",2024-06-23,0,1,1,1,1,1,1,0,1,0,0,1,0,1
"401",7.49226075968286,0.440874852947306,"FL",2024-06-24,0,1,0,1,1,1,1,0,0,0,1,1,0,1
"402",1.99736936785527,0.388073676758808,"FL",2024-06-25,1,1,1,1,1,1,1,0,0,0,1,0,0,1
"403",11.7202761505502,0.449964324898805,"FL",2024-06-26,0,1,0,1,0,0,1,0,0,0,1,0,0,1
"404",9.23849976317019,0.461595254994489,"FL",2024-06-27,0,1,0,1,1,1,1,0,0,0,1,0,0,1
"405",8.69900855652157,0.427743834323803,"FL",2024-06-28,0,0,0,1,0,0,1,0,0,0,1,0,0,1
"406",2.51903152117156,0.451810196815411,"FL",2024-06-29,0,1,0,1,1,1,1,0,0,1,1,0,0,1
"407",7.3151192732949,0.473743178003591,"FL",2024-06-30,0,1,1,1,1,0,1,0,0,1,1,0,0,1
"408",8.37595117556999,0.443187250120353,"FL",2024-07-01,0,0,0,0,1,1,1,0,0,0,0,0,0,1
"409",10.9508246921467,0.469290273410049,"FL",2024-07-02,0,1,1,1,1,0,1,0,0,0,1,0,0,1
"410",7.4431551886006,0.470856278504696,"FL",2024-07-03,0,1,1,1,1,0,1,0,0,0,1,0,0,1
"411",NA,NA,"FL",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412",6.19491607254204,0.484648197142914,"FL",2024-07-05,0,0,0,1,0,0,1,0,0,0,1,0,0,1
"413",2.10696913552289,0.408918478239708,"FL",2024-07-06,1,1,0,1,0,1,1,1,0,0,1,0,0,1
"414",NA,NA,"FL",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415",16.197098500152,0.463963648411412,"FL",2024-07-08,0,1,1,1,0,0,1,0,0,0,1,0,0,1
"416",16.7632124770713,0.485814214340658,"FL",2024-07-09,0,1,1,1,0,0,1,0,0,0,1,0,0,1
"417",11.7877668466523,0.525137111628941,"FL",2024-07-10,0,0,1,1,0,0,1,0,0,0,1,0,0,1
"418",11.1181719870532,0.510590677723343,"FL",2024-07-11,0,1,1,1,0,0,1,0,0,0,1,0,0,1
"419",13.6764771657386,0.556199881110782,"FL",2024-07-12,0,0,1,0,1,0,1,0,0,0,0,0,0,1
"420",1.47865183804453,0.354145539705896,"FL",2024-07-13,1,1,1,1,1,1,1,1,0,0,1,0,0,1
"421",NA,NA,"GA",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422",1.67476681857649,0.290256175986746,"GA",2024-06-03,1,0,1,1,1,1,1,0,0,1,1,0,0,1
"423",0.923753998882832,0.447690958736729,"GA",2024-06-04,1,1,1,1,1,0,1,0,0,0,1,1,0,1
"424",0.456951369759355,0.344787864746788,"GA",2024-06-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"425",0.568276730788157,0.419411093463479,"GA",2024-06-06,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"426",1.10559640112966,0.442382129690426,"GA",2024-06-07,1,1,1,0,1,1,1,0,0,0,0,0,0,1
"427",0.623675388474092,0.381500116943853,"GA",2024-06-08,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"428",1.21674114832535,0.400564545131925,"GA",2024-06-09,1,1,0,1,1,1,1,0,1,0,1,0,1,1
"429",0.789211879689864,0.396435525073205,"GA",2024-06-10,1,1,1,1,0,1,1,0,0,1,1,1,1,1
"430",2.0483531028538,0.360994920570186,"GA",2024-06-11,0,1,1,1,1,1,1,0,1,0,1,0,0,1
"431",1.09861541632112,0.396797930370935,"GA",2024-06-12,1,1,1,1,1,1,1,0,0,1,1,0,0,1
"432",0.561463262061308,0.404952328392956,"GA",2024-06-13,0,1,1,1,1,1,1,0,1,1,1,1,0,1
"433",NA,NA,"GA",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434",1.16141638609355,0.357310252949536,"GA",2024-06-15,1,0,1,1,0,1,1,1,0,0,1,0,0,1
"435",0.999258280231646,0.465917075795471,"GA",2024-06-16,1,1,1,1,0,1,1,0,0,1,1,0,0,1
"436",1.02063346210899,0.39720651507993,"GA",2024-06-17,1,1,1,1,1,1,1,1,0,0,1,1,0,1
"437",1.2367165838195,0.419914087049084,"GA",2024-06-18,0,1,1,1,1,1,1,0,1,0,1,1,0,1
"438",2.14227795394984,0.469438159328843,"GA",2024-06-19,0,1,1,1,1,1,0,0,1,1,1,0,0,0
"439",1.97288842758663,0.313753442271396,"GA",2024-06-20,1,0,1,1,1,1,1,0,0,1,1,1,0,1
"440",1.68727472620557,0.431726831434585,"GA",2024-06-21,1,1,1,0,1,1,1,0,0,1,0,0,0,1
"441",1.09195374534936,0.403391771021405,"GA",2024-06-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"442",1.71764301351789,0.503523325138962,"GA",2024-06-23,1,1,1,1,0,1,1,1,0,0,1,0,1,1
"443",1.08522989166951,0.504928139465437,"GA",2024-06-24,0,1,1,1,0,1,1,0,1,1,1,1,0,1
"444",1.87247137921004,0.435335294251683,"GA",2024-06-25,0,1,0,1,1,1,1,0,1,0,1,1,0,1
"445",2.10882282621124,0.445227594994586,"GA",2024-06-26,1,1,1,1,0,0,1,0,0,1,1,0,0,1
"446",1.92005325008853,0.557079865812497,"GA",2024-06-27,0,1,1,1,1,1,0,0,1,1,1,1,0,0
"447",1.62204710627021,0.371656761269204,"GA",2024-06-28,1,0,0,1,1,0,1,1,0,0,1,1,0,1
"448",0.926023674653943,0.619420791770198,"GA",2024-06-29,1,1,1,0,1,1,1,1,1,1,0,1,0,1
"449",1.00764207212759,0.428705405911995,"GA",2024-06-30,1,1,1,0,1,1,1,1,0,1,0,1,0,1
"450",4.76831831854033,0.521958312447568,"GA",2024-07-01,0,1,1,1,1,0,1,0,0,1,1,1,0,1
"451",1.83485658877561,0.462463388090309,"GA",2024-07-02,1,0,1,1,0,0,1,1,0,1,1,0,0,1
"452",4.13405722979617,0.556248698932863,"GA",2024-07-03,0,1,1,1,0,0,1,0,0,1,1,0,0,1
"453",2.94240825192855,0.566288178552371,"GA",2024-07-04,0,1,1,1,0,0,0,0,1,0,1,0,0,0
"454",0.578996990838596,0.314887016458067,"GA",2024-07-05,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"455",1.84587984314953,0.550843072401998,"GA",2024-07-06,0,1,1,1,0,0,1,0,1,0,1,0,0,1
"456",1.4099734159196,0.555737096986158,"GA",2024-07-07,0,1,1,1,1,0,1,0,1,0,1,1,0,1
"457",4.62294973681183,0.530010388732033,"GA",2024-07-08,0,1,1,1,1,0,1,0,0,0,1,1,0,1
"458",5.19058454174193,0.556993833236417,"GA",2024-07-09,0,1,1,0,1,0,1,0,0,0,0,1,0,1
"459",2.43320399295786,0.488795093640578,"GA",2024-07-10,0,1,0,1,0,0,1,0,1,0,1,0,0,1
"460",4.80723469089726,0.511333037280888,"GA",2024-07-11,0,0,1,1,0,0,1,0,0,0,1,0,0,1
"461",1.87977664671573,0.487554822237975,"GA",2024-07-12,0,1,1,1,1,0,1,0,0,0,1,1,0,1
