"","es_score","brier_score","location","target_date","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23C_50_CI","X23D_50_CI","X23B_50_CI","other_50_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23C_95_CI","X23D_95_CI","X23B_95_CI","other_95_CI"
"541",0.833876770999151,0.242319745486745,"IA",2023-04-24,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"542",0.692879183530807,0.261552962521346,"IA",2023-04-25,1,1,1,1,1,1,1,1,1,0,1,0,0,1
"543",1.9973066223466,0.282769162602561,"IA",2023-04-26,1,1,0,1,1,1,1,1,1,0,1,0,1,1
"544",0.267227984404969,0.239214734486357,"IA",2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"545",1.12147272655839,0.311499070253825,"IA",2023-04-28,1,1,1,1,1,1,1,0,1,0,1,0,0,1
"546",0.390486122212798,0.26327240824883,"IA",2023-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"547",0.0168547244801619,0.0130478043246421,"ID",2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"548",NA,NA,"ID",2023-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549",0.0549505387559659,0.0128218394681582,"ID",2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"550",NA,NA,"ID",2023-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551",NA,NA,"ID",2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552",NA,NA,"ID",2023-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553",NA,NA,"ID",2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554",0.0143368586564698,0.0127698737489677,"ID",2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"555",NA,NA,"ID",2023-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556",0.0159767665578344,0.0129395253046706,"ID",2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"557",0.0541975666533653,0.0130635793079711,"ID",2023-03-29,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"558",0.0139747634161487,0.0132136789790665,"ID",2023-03-30,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"559",NA,NA,"ID",2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",NA,NA,"ID",2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",NA,NA,"ID",2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",0.0172472111668742,0.0140800623469566,"ID",2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"563",NA,NA,"ID",2023-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564",0.0170495182524738,0.0146829234854675,"ID",2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"565",0.0169788782851157,0.0150311914302246,"ID",2023-04-06,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"566",NA,NA,"ID",2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",NA,NA,"ID",2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",NA,NA,"ID",2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",NA,NA,"ID",2023-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",NA,NA,"ID",2023-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",0.0226214065410544,0.0179330362178428,"ID",2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"572",0.0220447751042816,0.0185872124731077,"ID",2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"573",NA,NA,"ID",2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",NA,NA,"ID",2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",NA,NA,"ID",2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",0.0256177573790989,0.0219058209655992,"ID",2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"577",0.0288130032133462,0.0229535846032974,"ID",2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"578",NA,NA,"ID",2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579",NA,NA,"ID",2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",NA,NA,"ID",2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",NA,NA,"ID",2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",0.0393882235193771,0.0300770760669539,"ID",2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"583",NA,NA,"ID",2023-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",0.0446072513872524,0.0340755934992223,"ID",2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"585",NA,NA,"ID",2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",NA,NA,"ID",2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",NA,NA,"ID",2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",NA,NA,"ID",2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",1.13513750052823,0.00596243848932921,"IL",2023-03-19,1,1,0,1,1,1,1,0,1,0,0,1,1,1
"590",1.93654837278681,0.0569836896505315,"IL",2023-03-20,0,1,1,1,1,1,1,0,1,1,1,0,0,1
"591",2.25877818481303,0.109830991606699,"IL",2023-03-21,0,1,1,1,1,1,1,0,1,1,0,1,1,0
"592",1.54512272962574,0.135203789975985,"IL",2023-03-22,1,1,0,0,0,1,1,1,0,0,0,0,1,1
"593",1.25782415712897,0.0735135648403676,"IL",2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"594",1.89095477204998,0.00660915235298074,"IL",2023-03-24,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"595",2.29627370794494,0.00684907718407945,"IL",2023-03-25,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"596",1.48345131137296,0.116175151137697,"IL",2023-03-26,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"597",1.12685148910853,0.122373344195606,"IL",2023-03-27,1,1,1,1,1,0,1,1,1,1,1,1,0,0
"598",2.03588251156884,0.150369694778332,"IL",2023-03-28,0,1,0,1,0,1,1,0,1,0,1,0,0,1
"599",2.22322730719856,0.173595293340763,"IL",2023-03-29,1,1,0,0,1,0,1,0,1,0,0,1,0,0
"600",1.00296907672395,0.132211369849341,"IL",2023-03-30,1,0,1,1,1,1,1,1,0,1,1,0,1,1
"601",0.94277886459432,0.116627274920901,"IL",2023-03-31,1,1,1,1,1,1,0,0,1,1,1,1,0,0
"602",0.964468254376937,0.0543656754203012,"IL",2023-04-01,1,1,1,1,1,1,1,0,1,0,0,1,0,1
"603",1.05008140796075,0.106845169166345,"IL",2023-04-02,1,1,1,1,0,1,1,1,1,0,1,0,0,1
"604",1.07509793219624,0.110987333757886,"IL",2023-04-03,1,1,1,1,1,1,1,1,1,0,1,0,0,1
"605",1.06839514157516,0.115466209999235,"IL",2023-04-04,1,1,1,0,1,1,1,1,1,0,0,0,0,1
"606",1.30888146782541,0.14850116984142,"IL",2023-04-05,1,0,1,1,0,1,1,0,0,1,1,0,0,1
"607",1.19143889406343,0.0888966414916288,"IL",2023-04-06,1,1,1,1,1,1,1,1,0,0,1,0,0,1
"608",1.69359913728468,0.164939268494807,"IL",2023-04-07,1,1,1,1,0,1,1,0,1,0,1,0,0,1
"609",0.815384885115554,0.122570231919355,"IL",2023-04-08,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"610",0.557302320866777,0.0198855579377949,"IL",2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"611",1.87992750929538,0.159498744893347,"IL",2023-04-10,0,0,1,1,1,0,1,0,1,1,1,1,0,0
"612",2.24025523928785,0.171075534145553,"IL",2023-04-11,1,0,1,1,1,1,0,0,0,0,1,0,0,0
"613",1.12414827488846,0.179467520051397,"IL",2023-04-12,1,1,1,1,1,1,1,0,1,0,1,0,0,1
"614",1.08777883163574,0.121379612673244,"IL",2023-04-13,1,1,1,1,1,1,0,1,1,0,1,0,1,0
"615",1.80074239497706,0.203409680655721,"IL",2023-04-14,1,0,1,1,1,0,0,0,0,0,1,1,0,0
"616",1.35211452075269,0.188630550313401,"IL",2023-04-15,0,1,1,1,1,1,1,0,1,0,1,0,1,1
"617",0.608101531069229,0.118698444781517,"IL",2023-04-16,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"618",4.57477227254525,0.0873866323552553,"IL",2023-04-17,1,1,0,1,0,1,1,0,1,0,1,1,0,1
"619",2.38173984799936,0.1647615208482,"IL",2023-04-18,1,1,1,1,0,0,1,1,1,1,1,0,0,1
"620",1.58564375971746,0.17618050583013,"IL",2023-04-19,1,0,1,1,1,1,0,1,0,0,1,0,0,0
"621",0.633864492941036,0.232039300608743,"IL",2023-04-20,1,1,1,1,1,1,1,1,1,0,1,0,0,1
"622",1.24213854972261,0.206400814039708,"IL",2023-04-21,1,1,1,1,1,1,1,0,1,0,1,0,1,0
"623",1.43035816703566,0.190745337346212,"IL",2023-04-22,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"624",0.970484467374223,0.230300501064566,"IL",2023-04-23,1,0,1,1,1,1,1,1,0,0,1,0,0,1
"625",4.76286060034892,0.161371204108233,"IL",2023-04-24,1,0,0,1,0,1,1,1,0,0,1,1,0,1
"626",2.21943951896755,0.279694484224215,"IL",2023-04-25,1,0,1,1,0,1,0,1,0,0,1,1,0,0
"627",1.69406651564323,0.243969229324669,"IL",2023-04-26,1,1,1,1,1,1,1,1,1,1,1,0,0,1
"628",3.44381660703717,0.339139123812431,"IL",2023-04-27,1,0,1,0,1,1,1,0,0,0,0,0,1,1
"629",2.0776637155559,0.26558671477978,"IL",2023-04-28,1,1,1,0,1,1,1,1,1,0,0,0,0,1
"630",1.45943273049722,0.303239660108845,"IL",2023-04-29,1,0,1,1,1,1,1,1,0,0,1,0,0,1
"631",0.149408588560589,0.00790647925555287,"IN",2023-03-19,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"632",1.49517766591524,0.350166195966702,"IN",2023-03-20,1,1,0,1,0,1,1,0,1,0,1,0,1,1
"633",0.826795220496335,0.118473500875543,"IN",2023-03-21,1,0,1,1,1,1,1,1,0,1,1,1,0,1
"634",0.221439678604482,0.00810284516509489,"IN",2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"635",0.893343885221413,0.16323562102114,"IN",2023-03-23,1,1,1,1,0,1,1,0,1,0,1,1,1,1
"636",2.51655783714498,0.318498650698988,"IN",2023-03-24,0,1,0,0,1,1,0,0,1,0,0,0,1,1
"637",0.22675634922864,0.00863664768652127,"IN",2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"638",0.235270886181731,0.00889877321318768,"IN",2023-03-26,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"639",0.858894361228352,0.182414040200609,"IN",2023-03-27,1,1,1,0,1,1,1,1,1,0,0,1,1,1
"640",0.576941920329337,0.147030452987201,"IN",2023-03-28,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"641",0.825196013680031,0.284037311452132,"IN",2023-03-29,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"642",NA,NA,"IN",2023-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643",0.953722438273184,0.295079868150422,"IN",2023-03-31,1,1,1,0,1,1,1,1,1,0,0,1,1,1
"644",0.215809248479219,0.0116233383234105,"IN",2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"645",1.17348286290388,0.840900087032812,"IN",2023-04-02,1,1,0,1,1,0,1,1,1,0,1,1,0,1
"646",0.753017974024525,0.133317177711518,"IN",2023-04-03,1,1,1,1,1,1,0,1,1,0,1,1,1,0
"647",0.162284082333159,0.0140221419497095,"IN",2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"648",0.8927122628121,0.291750282500985,"IN",2023-04-05,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"649",0.0283578527195408,0.0161954861496079,"IN",2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"650",0.10458134202404,0.0175016415048137,"IN",2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"651",0.476768673139125,0.0189808976992241,"IN",2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"652",1.09325070911511,0.784149531867116,"IN",2023-04-09,0,1,0,1,1,1,1,0,1,0,1,1,1,1
"653",0.528502247616393,0.0225574663946074,"IN",2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"654",0.279673586652872,0.0247130524203776,"IN",2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"655",0.0505058371535254,0.027158954888694,"IN",2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"656",0.711368407782065,0.270882346425998,"IN",2023-04-13,1,1,1,1,1,0,1,1,1,0,1,1,0,1
"657",0.715604037843675,0.0330840610622118,"IN",2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"658",0.563866723607067,0.0366557375409722,"IN",2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"659",NA,NA,"IN",2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660",0.690842235418943,0.152493258294638,"IN",2023-04-17,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"661",1.8910352255474,0.0504508619136893,"IN",2023-04-18,1,1,0,1,1,1,1,1,1,0,1,1,1,0
"662",0.515688026797476,0.0562735983115006,"IN",2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"663",0.671689772343886,0.263045691090793,"IN",2023-04-20,1,1,1,1,1,0,1,1,1,0,1,1,0,1
"664",0.871431548298957,0.0701215893447219,"IN",2023-04-21,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"665",0.138810039044884,0.0782611387136144,"IN",2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"666",NA,NA,"IN",2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667",0.820608856783115,0.224027191366095,"IN",2023-04-24,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"668",0.820568279789363,0.293236724191765,"IN",2023-04-25,1,1,1,1,1,1,0,1,1,0,1,1,1,0
"669",0.925021236834213,0.198687316503043,"IN",2023-04-26,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"670",1.6153049647527,0.132627409718604,"IN",2023-04-27,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"671",0.24205810839379,0.146279909227218,"IN",2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"672",NA,NA,"IN",2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673",NA,NA,"KS",2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674",0.1199454732814,0.00654534415621095,"KS",2023-03-20,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"675",0.00685962872564627,0.00641610333389885,"KS",2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"676",0.00613367048008344,0.00631150620556937,"KS",2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"677",0.0236994691481781,0.00623099045974739,"KS",2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"678",0.00530809503136812,0.00617428058119564,"KS",2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"679",0.948965857522028,0.22629426683733,"KS",2023-03-25,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"680",0.00620193456827123,0.00613268054838048,"KS",2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"681",0.0824225782182192,0.00614880190478246,"KS",2023-03-27,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"682",NA,NA,"KS",2023-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683",0.0262923654390196,0.00626016230592761,"KS",2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"684",0.0258918849609152,0.00635878916681537,"KS",2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"685",NA,NA,"KS",2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686",NA,NA,"KS",2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687",NA,NA,"KS",2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",NA,NA,"KS",2023-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689",NA,NA,"KS",2023-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690",NA,NA,"KS",2023-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691",0.0100188686783527,0.00816791135328022,"KS",2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"692",0.0369758433583755,0.00865676664040978,"KS",2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"693",0.010287809671339,0.0092307557486703,"KS",2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"694",NA,NA,"KS",2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",NA,NA,"KS",2023-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696",NA,NA,"KS",2023-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697",NA,NA,"KS",2023-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698",NA,NA,"KS",2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699",0.0165874805415835,0.0154238912307974,"KS",2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"700",NA,NA,"KS",2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",NA,NA,"KS",2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",NA,NA,"KS",2023-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",NA,NA,"KS",2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704",NA,NA,"KS",2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705",NA,NA,"KS",2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706",NA,NA,"KS",2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707",NA,NA,"KS",2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708",NA,NA,"KS",2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",0.0431038999503833,0.0489927259607769,"KS",2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"710",0.048071070525717,0.0546498877431501,"KS",2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"711",0.143015394854514,0.0606392807020681,"KS",2023-04-26,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"712",NA,NA,"KS",2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713",0.0631966926753642,0.0732820544035236,"KS",2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"714",NA,NA,"KS",2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",1.12496884648017,0.783996010875689,"KY",2023-03-19,0,1,0,1,1,1,1,0,1,0,1,1,1,1
"716",0.0209473878092662,0.01539152136777,"KY",2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"717",0.0691174370506698,0.0154525277462744,"KY",2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"718",0.228097460027405,0.0155683037618413,"KY",2023-03-22,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"719",NA,NA,"KY",2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720",0.868515853169791,0.222164182035118,"KY",2023-03-24,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"721",1.13510536360845,0.783571548569043,"KY",2023-03-25,0,1,0,1,1,1,1,0,1,0,1,1,1,1
"722",0.0218193494622968,0.0166231702721279,"KY",2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"723",0.544494224416585,0.0170504804861118,"KY",2023-03-27,1,1,1,1,1,1,1,0,1,0,1,1,1,0
"724",0.0733098232142296,0.0175515469121543,"KY",2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"725",0.0211429876844625,0.0181316735035954,"KY",2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"726",0.0250843867349413,0.0187968901926585,"KY",2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"727",0.0241700128155108,0.0195539991049967,"KY",2023-03-31,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"728",0.0863177550044726,0.0204106192410325,"KY",2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"729",NA,NA,"KY",2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",0.0886779116582159,0.022457191371787,"KY",2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"731",0.101891944024539,0.0236667946426126,"KY",2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"732",NA,NA,"KY",2023-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733",0.0305613388700618,0.0265146544985267,"KY",2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"734",NA,NA,"KY",2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735",0.0347477787058485,0.0300191277180751,"KY",2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"736",0.0391432817322573,0.0320524656937244,"KY",2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"737",0.04401770818164,0.0342930511883495,"KY",2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"738",0.0438414688883079,0.0367562287389177,"KY",2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"739",NA,NA,"KY",2023-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740",0.159649350525173,0.0424117114967276,"KY",2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"741",NA,NA,"KY",2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742",NA,NA,"KY",2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743",0.0686833321757512,0.0529324135785894,"KY",2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"744",0.572846436919606,0.0570308394060882,"KY",2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"745",NA,NA,"KY",2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746",NA,NA,"KY",2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747",NA,NA,"KY",2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748",NA,NA,"KY",2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749",NA,NA,"KY",2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750",NA,NA,"KY",2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751",0.133708744467278,0.0943623921635508,"KY",2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"752",0.145242207609936,0.100841767815005,"KY",2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"753",0.895850772589985,0.107557195552676,"KY",2023-04-26,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"754",0.162149159027185,0.1144841990011,"KY",2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"755",0.175597184489953,0.121596740110852,"KY",2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"756",NA,NA,"KY",2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757",NA,NA,"LA",2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758",0.0188761871994297,0.0148935016821351,"LA",2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"759",0.138229265534831,0.0146624899611093,"LA",2023-03-21,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"760",0.212627105698938,0.01448301358287,"LA",2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"761",0.0180788818778591,0.0143547036952111,"LA",2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"762",0.0187422611740323,0.0142776323903803,"LA",2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"763",0.205345471394987,0.0142523353881247,"LA",2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"764",0.0621912570285756,0.0142798413295946,"LA",2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"765",1.07774253080559,0.429154845852088,"LA",2023-03-27,1,1,1,0,1,1,1,1,1,0,0,1,1,1
"766",0.0168200621026587,0.0145000688132641,"LA",2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"767",NA,NA,"LA",2023-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768",NA,NA,"LA",2023-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769",0.0179607101902343,0.0152852388773612,"LA",2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"770",0.019038142933305,0.0156844626290366,"LA",2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"771",NA,NA,"LA",2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
