...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,other_95_CI
257,1.02049356354085,0.136879097274367,CT,2023-02-23,0,1,0,1,1,1,0,1,0,1,1,1
258,1.19493644798116,0.162295419629131,CT,2023-02-24,1,0,0,1,1,1,1,0,0,1,1,1
259,5.401164453191e-4,4.68314920582055e-4,CT,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
260,0.01981796449655,4.2667602746581e-4,CT,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
261,1.1638243503893,0.13928989650578,CT,2023-02-27,1,1,0,1,0,1,1,1,0,1,0,1
262,1.02908769156483,0.0814504876817305,CT,2023-02-28,1,1,0,1,0,1,1,1,0,1,0,1
263,1.20992585400991,0.139801669233744,CT,2023-03-01,1,0,0,1,1,1,1,0,0,1,1,1
264,0.00420592261238885,3.01168124743405e-4,CT,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
265,1.28397647272102,0.3232679934319065,CT,2023-03-03,0,1,0,1,1,1,0,1,0,1,1,1
266,0.00134145161069352,2.5740046652214e-4,CT,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
267,0.00332304233174613,2.39151889235065e-4,CT,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
268,0.0122112739695123,2.22995966517415e-4,CT,2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1
269,2.16118902112157,0.244697923031287,CT,2023-03-07,0,1,0,1,1,0,0,1,0,1,1,0
270,1.25709716683976,0.140565350736223,CT,2023-03-08,1,1,0,1,1,0,1,1,0,1,1,0
271,0.0171686310570942,1.8507273259756e-4,CT,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
272,0.00447475744289362,1.75387775737565e-4,CT,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
273,0.00438894158184266,1.66949120107405e-4,CT,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
274,9.4536225596059e-4,1.59642033257305e-4,CT,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
275,1.3089504878211,0.197088308177436,CT,2023-03-13,1,1,0,1,1,0,1,1,0,1,1,0
276,0.0213384433775544,1.4803120432175e-4,CT,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
277,2.166192423563,0.2450254209275985,CT,2023-03-15,0,1,0,1,0,1,0,1,0,1,0,1
278,1.25733555462088,0.1233264813697775,CT,2023-03-16,1,1,0,1,1,0,1,1,1,1,0,0
279,1.21554234200036,0.163279428534562,CT,2023-03-17,1,1,0,1,0,1,1,1,0,1,0,1
280,0.00606034869971202,1.34705946649105e-4,CT,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
281,2.38624651144609,0.984198666869735,CT,2023-03-19,0,1,0,1,1,0,0,1,0,1,1,0
282,3.29388657802108,0.2264414165020245,CT,2023-03-20,1,1,0,0,0,1,1,1,0,0,0,1
283,0.00365075114740115,1.3168317933943e-4,CT,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
284,2.59197949928603,0.2458954777196795,CT,2023-03-22,0,1,0,1,1,1,0,1,0,1,1,1
285,1.16056393801332,0.122399464676893,CT,2023-03-23,1,1,0,1,0,1,1,1,0,1,0,1
286,0.0083028017494656391,1.3363495008296e-4,CT,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
287,2.15761065341918,0.179122939687224,CT,2023-03-25,0,1,0,0,1,1,0,1,0,0,1,1
288,0.00538558090457684,1.3745999564517e-4,CT,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1
289,0.0122970876373769,1.4010307824799e-4,CT,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
290,2.0346290540007e-4,1.4322946018689e-4,CT,2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1
291,0.00120655195470779,1.46840224237655e-4,CT,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
292,0.00116247953830025,1.50939358796245e-4,CT,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
293,NA,NA,CT,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,0.00107917016888711,1.606324221364e-4,CT,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
295,1.19927782179369,0.3135828432426385,DC,2023-02-19,1,1,0,1,1,0,1,1,0,1,1,0
296,0.0719950396007766,0.002647903552954695,DC,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1
297,0.831112143887532,0.116740536751071,DC,2023-02-21,0,1,1,1,1,1,1,1,1,1,1,1
298,1.03869576349011,0.119910125477066,DC,2023-02-22,1,1,1,1,1,0,1,1,0,1,1,0
299,0.0531192453024797,0.001899121344088705,DC,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
300,0.0135701651757017,0.00170220406424065,DC,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1
301,0.0294220820586603,0.001526834114465955,DC,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
302,3.00844427848184,0.283896974834306,DC,2023-02-26,0,1,0,1,0,1,0,0,0,1,0,1
303,0.00123190729540365,0.001231388744657955,DC,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
304,8.4318241257149e-4,0.00110727966334174,DC,2023-02-28,1,1,1,1,1,1,1,1,1,1,1,1
305,0.0476883369451038,9.9659572322333e-4,DC,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
306,2.10525262695579,0.319213059945723,DC,2023-03-02,0,1,0,1,0,1,0,1,0,1,0,1
307,0.00271954259583894,8.09690010078555e-4,DC,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
308,0.0148201246326804,7.30963889899145e-4,DC,2023-03-04,1,1,1,1,1,1,1,0,0,1,1,1
309,2.62577807260969,0.478444966650315,DC,2023-03-05,1,0,0,1,1,1,1,0,0,1,1,1
310,0.0296199733756523,5.97728073466165e-4,DC,2023-03-06,1,1,1,1,1,1,1,1,0,0,1,1
311,0.0106401406892446,5.41470149464895e-4,DC,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
312,0.00648112136565801,4.9111598208839e-4,DC,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
313,0.00148268017829961,4.4601887391478e-4,DC,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
314,0.00130597693999742,4.05605041905565e-4,DC,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
315,1.38223280557499,0.96688911776139,DC,2023-03-11,1,0,0,1,1,1,1,0,0,1,1,1
316,1.34993003000009,0.484343101274368,DC,2023-03-12,1,0,0,1,1,1,1,0,0,1,1,1
317,0.00632037335358614,3.07651083633965e-4,DC,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
318,1.34536512157984,0.326563867224011,DC,2023-03-14,1,1,0,1,1,0,1,1,0,1,1,0
319,0.00356322609667678,2.5783504578429e-4,DC,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
320,2.8039612373442e-4,2.36617839715605e-4,DC,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
321,7.6111280642707e-4,2.1751735869708e-4,DC,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1
322,1.29501835727682,0.195860255228682,DC,2023-03-18,0,1,0,1,1,1,0,1,0,1,1,1
323,0.00169562949452513,1.84801581618955e-4,DC,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1
324,1.31077521835784,0.196210858904619,DC,2023-03-20,0,1,0,1,1,1,0,1,0,1,1,1
325,NA,NA,DC,2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,1.38244632704939,0.492505636580062,DC,2023-03-22,1,1,0,1,1,0,1,1,0,1,1,0
327,1.3671202503168e-4,1.3648228778255e-4,DC,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
328,0.00112956114785204,1.2716800551811e-4,DC,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
329,1.35734977702,0.3272527176227075,DC,2023-03-25,1,0,0,1,1,1,1,0,0,1,1,1
330,0.00162164871283347,1.1111836614543e-4,DC,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1
331,1.3718372597019,0.4917658347582415,DC,2023-03-27,1,1,0,1,0,1,1,1,0,1,0,1
332,1.33057297769226,0.246017929052895,DC,2023-03-28,1,1,0,1,0,1,1,1,0,1,0,1
333,1.35625858474535,0.328096283970295,DC,2023-03-29,1,1,0,1,0,1,1,1,0,1,0,1
334,1.36202125031013,0.247163130060416,DC,2023-03-30,1,1,0,1,1,0,1,1,0,1,1,0
335,1.35305247447486,0.2463211150300595,DC,2023-03-31,1,0,0,1,1,1,1,0,0,1,1,1
336,2.3425170368067e-4,7.8297767526715e-5,DC,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
337,1.05855115196374,0.302222908626874,DE,2023-02-19,0,1,0,1,1,1,0,1,0,1,1,1
338,0.05858538490357,0.0023258697199413,DE,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1
339,0.0200694273675577,0.00205155522610968,DE,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1
340,0.00212526600360249,0.001811273603591765,DE,2023-02-22,1,1,1,1,1,1,1,1,1,1,1,1
341,0.0738196473512004,0.001600840863847325,DE,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
342,0.0229311403016063,0.001416570712002215,DE,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1
343,0.0114670521100569,0.00125521940649501,DE,2023-02-25,1,1,1,1,1,1,1,1,0,1,1,0
344,0.00142844055408877,0.001113935876778755,DE,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
345,0.00126941223874168,9.9021677542785e-4,DE,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
346,0.856343335044451,0.095146777418333,DE,2023-02-28,0,1,1,1,1,1,0,1,0,1,1,1
347,0.0278807722974493,7.86959172189445e-4,DE,2023-03-01,1,1,1,1,1,1,0,1,0,1,1,1
348,0.00670298997952273,7.0381020172173e-4,DE,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
349,3.92246722613601,0.415878881479545,DE,2023-03-03,1,0,0,1,1,1,1,0,0,1,1,1
350,0.00580099482896339,5.670693725728e-4,DE,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
351,1.3146474964292,0.4792013064680405,DE,2023-03-05,0,1,0,1,1,1,0,1,0,1,1,1
352,1.93818721531593,0.1616513532684095,DE,2023-03-06,0,1,0,0,1,1,0,1,0,0,1,1
353,0.032269213908405,4.18808728129205e-4,DE,2023-03-07,1,1,1,1,1,1,0,1,0,1,1,1
354,1.31102032337023,0.244564432360485,DE,2023-03-08,1,1,0,1,1,0,1,1,0,1,1,0
355,0.00137451043758397,3.47710722144745e-4,DE,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
356,0.0191544459160197,3.18499508367305e-4,DE,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
357,NA,NA,DE,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,8.9042223815821e-4,2.5037719037708e-4,DE,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
360,2.1570999496457e-4,2.32896063608025e-4,DE,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
361,0.0010363192191095,2.1750792035098e-4,DE,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
362,1.39196539502676,0.983216268904675,DE,2023-03-16,1,1,0,1,1,0,1,1,0,1,1,0
363,1.2827616296698101,0.195568649393287,DE,2023-03-17,0,1,0,1,1,1,0,1,1,1,0,1
364,7.4226413236635e-4,1.8152330908938e-4,DE,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
365,0.00212940222849128,1.72273759296635e-4,DE,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1
366,NA,NA,DE,2023-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,6.0599593830428e-4,1.56970774066485e-4,DE,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
368,0.00126436560406597,1.5067537916787e-4,DE,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
369,1.34216264560571,0.1973475070894135,DE,2023-03-23,1,1,0,1,1,0,1,1,0,1,1,0
370,1.32046028654786,0.2445262575609505,DE,2023-03-24,1,1,0,1,0,1,1,1,0,1,0,1
371,5.2270707782136e-4,1.36059523259615e-4,DE,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
372,1.4668223054424e-4,1.3235691085635e-4,DE,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1
373,1.556342024365e-4,1.29134757296675e-4,DE,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
374,1.29660623976579,0.195774621861146,DE,2023-03-28,1,1,0,1,0,1,1,1,0,1,0,1
375,1.4081324423209e-4,1.23933140263165e-4,DE,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
376,9.6498021094823e-4,1.2186906659378e-4,DE,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
377,1.3183594587152,0.2447596226777995,DE,2023-03-31,1,1,0,1,0,1,1,1,0,1,0,1
378,5.4324811108843e-4,1.186395121433e-4,DE,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
379,1.80239546940594,0.132708334315159,FL,2023-02-19,1,1,1,1,1,0,0,1,1,1,1,0
380,2.13672217287118,0.128806550440521,FL,2023-02-20,1,0,1,1,1,1,0,0,0,0,1,0
381,7.2900623403566,0.1665804377747855,FL,2023-02-21,0,1,0,1,1,0,0,0,0,1,1,0
382,2.49644455747274,0.105455549873596,FL,2023-02-22,1,1,1,1,1,0,0,1,0,1,0,0
383,2.18500637518594,0.1027726147292735,FL,2023-02-23,1,1,1,0,1,0,0,1,1,0,0,0
384,1.75492311984365,0.105376898413495,FL,2023-02-24,1,1,1,1,0,0,0,0,0,1,0,0
385,1.40269198224843,0.079759387204675,FL,2023-02-25,1,1,1,1,1,1,1,1,1,0,0,1
386,1.12360252711735,0.0711684444846365,FL,2023-02-26,1,1,1,1,1,1,0,1,0,0,0,1
387,3.7363691083078,0.1246114404789885,FL,2023-02-27,0,0,0,1,1,0,0,1,0,1,0,0
388,1.79158608380547,0.089259027466107,FL,2023-02-28,1,1,1,1,1,0,0,0,0,0,1,0
389,6.50166316425775,0.137192347539269,FL,2023-03-01,0,1,0,1,1,0,0,0,0,0,0,0
390,1.67631823691592,0.0789735478187885,FL,2023-03-02,0,1,1,1,1,1,0,0,0,0,1,1
391,1.87404518697142,0.0626609527501415,FL,2023-03-03,1,1,1,1,0,1,0,1,0,1,0,1
392,1.49062039982385,0.0903664755577365,FL,2023-03-04,1,1,1,1,1,1,0,0,0,0,1,1
393,2.31595998190735,0.0994405627554245,FL,2023-03-05,0,1,0,1,1,1,0,0,0,1,0,1
394,7.93185300720619,0.147159187452465,FL,2023-03-06,0,0,0,1,0,0,0,0,0,1,0,0
395,3.74343679746747,0.1050763321690825,FL,2023-03-07,0,1,0,0,1,0,0,0,0,0,0,0
396,3.23036868943465,0.0925991271356745,FL,2023-03-08,1,1,0,1,0,0,1,0,0,0,0,0
397,6.29662793641305,0.1149400329119205,FL,2023-03-09,0,0,0,1,1,1,0,0,0,1,0,1
398,6.07564598141808,0.152209386671199,FL,2023-03-10,0,0,0,1,1,0,1,0,0,1,1,0
399,3.79667157090888,0.1491354082599925,FL,2023-03-11,1,1,0,1,1,0,0,1,0,1,0,0
400,0.87255253111355,0.051547257695968,FL,2023-03-12,1,1,1,1,1,0,1,1,0,1,1,0
401,7.63209620056774,0.155494206146228,FL,2023-03-13,0,0,0,1,0,1,0,0,0,1,1,1
402,3.08938130875445,0.111394313410604,FL,2023-03-14,0,1,0,1,1,0,0,1,0,1,1,0
403,5.72801970395849,0.1211540085748925,FL,2023-03-15,0,1,0,1,0,0,0,1,0,1,0,0
404,1.07107440610557,0.0444152063901002,FL,2023-03-16,1,1,1,0,1,1,1,0,1,0,0,1
405,6.36819844176556,0.185739566955598,FL,2023-03-17,1,1,0,1,0,0,0,1,0,0,0,0
406,0.568786064946671,0.03739990151629985,FL,2023-03-18,1,1,1,1,1,1,0,0,0,1,0,1
407,3.98379967060688,0.146227078258049,FL,2023-03-19,1,0,0,1,1,0,0,0,0,1,1,0
408,4.44718243706412,0.1340127208409905,FL,2023-03-20,0,1,0,1,0,0,0,0,0,1,0,0
409,6.79976952466039,0.1468043288384145,FL,2023-03-21,1,0,0,0,0,0,0,0,0,1,0,0
410,0.932645503457511,0.0330035416221516,FL,2023-03-22,1,1,1,1,0,1,1,1,0,1,0,1
411,6.18377995490204,0.1528906340777945,FL,2023-03-23,1,0,0,0,0,1,0,0,0,0,0,1
412,6.02778710751363,0.1330507644983365,FL,2023-03-24,0,0,0,1,0,0,0,0,0,1,0,0
413,9.41672542370152,0.268328636157506,FL,2023-03-25,1,0,0,1,0,0,0,0,0,1,0,0
414,2.48261537986802,0.1040274212018565,FL,2023-03-26,1,1,0,1,1,0,0,1,1,1,0,0
415,7.15706978803224,0.12248762836248,FL,2023-03-27,1,0,0,1,0,0,0,0,0,1,0,0
416,4.02255997596549,0.1037862872725135,FL,2023-03-28,0,0,0,0,0,1,0,0,0,0,1,1
417,8.14838558773402,0.148819534358266,FL,2023-03-29,0,0,0,1,0,0,0,0,0,1,0,0
418,10.634317227071,0.193934122869387,FL,2023-03-30,0,1,0,0,0,0,0,1,0,0,0,0
419,3.71037168209907,0.1012459007452235,FL,2023-03-31,1,1,0,1,0,1,1,1,0,1,0,1
420,3.12437582470605,0.099512374854094,FL,2023-04-01,1,1,0,1,0,0,1,1,0,1,0,0
421,1.20925297001447,0.1062068969236065,GA,2023-02-19,0,1,1,1,1,0,0,1,0,1,1,0
422,0.883692618691897,0.1195233019434215,GA,2023-02-20,1,1,1,1,1,1,0,1,1,1,0,1
423,2.58890654525629,0.220967377602781,GA,2023-02-21,0,1,0,1,1,1,0,1,0,1,1,1
424,2.06209419242725,0.1932836570742045,GA,2023-02-22,1,1,0,0,1,1,0,0,0,0,0,1
425,1.81232733346842,0.2234628230422005,GA,2023-02-23,0,1,0,0,1,1,0,1,0,0,1,1
426,2.58918458128508,0.26560972290855,GA,2023-02-24,0,0,0,1,1,0,0,0,0,1,1,0
427,1.47434243032158,0.0120981353571948,GA,2023-02-25,0,1,0,1,1,1,0,1,0,1,0,1
428,1.08166635187179,0.196914216379496,GA,2023-02-26,1,1,1,1,1,0,0,1,0,1,1,0
429,1.00096336191415,0.0772819845057855,GA,2023-02-27,1,1,1,1,0,1,0,1,0,1,0,1
430,0.342916346011235,0.0904047562012995,GA,2023-02-28,1,1,1,1,1,1,0,1,0,1,1,1
431,2.63712280013512,0.2950208033069015,GA,2023-03-01,0,0,0,1,1,0,1,0,0,1,1,0
432,0.233823094931557,0.0067070264331358,GA,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
433,0.396459936876179,0.0908595318678165,GA,2023-03-03,1,1,1,1,1,1,0,1,0,1,1,1
434,0.612102328550182,0.148268129152202,GA,2023-03-04,1,1,1,1,1,1,0,1,0,1,1,1
435,2.53075599441569,0.3361530647794395,GA,2023-03-05,0,1,0,1,1,0,0,1,0,1,1,0
436,3.61532027613873,0.51667908094989,GA,2023-03-06,0,1,0,1,0,0,0,1,0,1,0,0
437,7.1253151523586,0.2841366627880175,GA,2023-03-07,0,1,0,1,1,1,0,1,0,0,1,1
438,2.60831491701253,0.208286165390562,GA,2023-03-08,0,1,0,1,1,1,0,1,0,1,1,1
439,0.260143029897908,0.0029652420312557,GA,2023-03-09,1,1,1,1,1,1,1,1,0,1,0,1
440,0.129249056175575,0.002646460192915565,GA,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
441,0.968302122668093,0.228964305964053,GA,2023-03-11,0,1,0,1,1,1,0,1,0,1,1,1
442,2.01308412893559,0.3777410695053725,GA,2023-03-12,1,1,0,0,0,1,1,1,0,0,0,1
443,1.12480950466508,0.1914773093825325,GA,2023-03-13,1,1,0,1,1,0,1,1,0,1,1,0
444,0.0205655974443106,0.001699607871725735,GA,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
445,1.63477553192879,0.1474205839570915,GA,2023-03-15,1,1,0,1,0,0,1,1,0,1,0,0
446,0.0729761494122458,0.001374553056193545,GA,2023-03-16,1,1,1,1,1,1,0,1,0,1,1,1
447,2.85724707851578,0.3587607208515195,GA,2023-03-17,1,1,0,0,0,0,1,1,0,0,0,0
448,0.0944841894846749,0.001120111188550315,GA,2023-03-18,1,1,1,1,1,1,0,1,0,1,1,1
449,0.058239921439172,0.00101436618429909,GA,2023-03-19,1,1,1,1,1,1,0,1,0,1,1,1
450,0.144959394328118,9.2072611171133e-4,GA,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
451,0.90453592054399,0.1060370145201095,GA,2023-03-21,0,1,1,1,1,1,0,0,1,1,1,1
452,2.01051816325244,0.14684688792477,GA,2023-03-22,0,1,0,1,1,1,0,1,0,1,0,1
453,0.0481119425055426,6.9906798471436e-4,GA,2023-03-23,1,1,1,1,1,1,1,0,0,1,0,1
454,1.19722690015054,0.1621635536685115,GA,2023-03-24,1,1,0,1,1,0,1,1,0,1,1,0
455,0.0161985511185493,5.89910649084045e-4,GA,2023-03-25,1,1,1,1,1,1,0,1,0,1,1,1
456,0.061052485224473,5.443259602801e-4,GA,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1
457,1.08476870546018,0.0815573410798465,GA,2023-03-27,1,1,1,1,1,0,1,1,0,1,1,0
458,2.38015145200527,0.1627440866824035,GA,2023-03-28,1,1,0,1,1,0,1,1,0,1,1,0
459,1.25362571616006,0.195356607381641,GA,2023-03-29,1,1,0,1,1,0,1,1,0,1,1,0
460,0.030511855977358,4.07236409697425e-4,GA,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
461,1.13557518470698,0.0891370982882415,GA,2023-03-31,1,1,0,1,1,0,1,1,0,1,1,0
462,1.29277545183717,0.244627478183325,GA,2023-04-01,1,1,0,1,1,0,1,1,0,1,1,0
463,NA,NA,HI,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2023-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2023-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2023-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,0.0434134430231143,0.0408777515697969,HI,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
468,0.530261948440074,0.243389142835133,HI,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1
469,NA,NA,HI,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2023-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,0.0746510602805797,0.02206485682361405,HI,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
474,0.734556225019731,0.01986206590508785,HI,2023-03-02,1,1,1,1,1,1,0,1,0,1,1,1
475,0.607854003239802,0.2019890574532715,HI,2023-03-03,1,1,1,1,1,1,0,0,0,0,1,1
476,0.11187762654379001,0.0160727287937037,HI,2023-03-04,1,1,1,1,1,1,0,1,0,1,1,1
477,NA,NA,HI,2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2023-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,0.00956162515402231,0.0104926366783504,HI,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
481,0.0339986344760963,0.00943003309576085,HI,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
482,0.007565858696127,0.00847589993583095,HI,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
483,NA,NA,HI,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,0.0238060045224422,0.00685187247361965,HI,2023-03-12,1,1,1,1,1,1,0,1,0,1,1,1
485,NA,NA,HI,2023-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2023-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,0.00415197545027204,0.00499455029889373,HI,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
488,1.060589958228,0.232730787317852,HI,2023-03-16,1,1,0,1,0,1,0,1,1,1,0,1
489,NA,NA,HI,2023-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,0.0678101399175523,0.003306314654053865,HI,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1
492,NA,NA,HI,2023-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,0.0104089025685675,0.00270491683002205,HI,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
494,0.0214296395507972,0.002450722007685995,HI,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
495,0.942891482406308,0.135679876484298,HI,2023-03-23,1,1,1,1,0,1,1,1,0,1,0,1
496,0.00196673266361289,0.002019503838592635,HI,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
497,2.1945955632455,0.2365432688010705,HI,2023-03-25,1,1,0,1,0,1,1,1,0,1,0,1
498,2.27117973604053,0.270513149506418,HI,2023-03-26,1,1,0,1,0,1,1,1,0,1,0,1
499,NA,NA,HI,2023-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,0.00570449462850806,0.001396161868672865,HI,2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1
501,1.11491547891619,0.1379546228648985,HI,2023-03-29,1,1,0,1,1,0,1,1,1,1,0,0
502,1.03219149710013,0.15920907666295,HI,2023-03-30,1,1,0,1,0,1,1,1,0,1,0,1
503,1.09854682501471,0.1210911249912435,HI,2023-03-31,1,1,1,1,1,0,1,1,0,1,1,0
504,0.954807897451619,0.119898027005769,HI,2023-04-01,1,1,1,1,0,1,1,1,0,1,0,1
505,0.483961981819265,0.1299051708861325,IA,2023-02-19,1,1,1,1,1,1,0,1,0,1,1,1
506,1.34238842990399,0.149982560257063,IA,2023-02-20,1,0,1,1,1,1,0,0,0,0,0,0
507,2.03462461628856,0.180948874288217,IA,2023-02-21,0,1,1,1,0,1,1,1,0,1,0,1
508,1.07393281985734,0.099936353445651,IA,2023-02-22,1,1,1,1,1,1,0,1,0,1,0,0
509,1.3274696885924,0.1580421360114025,IA,2023-02-23,1,1,1,0,1,1,1,0,0,0,0,1
510,1.02160569276457,0.4235635113660275,IA,2023-02-24,1,0,1,1,1,1,0,0,1,1,1,1
511,1.84095092444619,0.3403444514688495,IA,2023-02-25,0,1,0,1,1,0,0,1,0,1,1,0
512,0.922358044948273,0.192746954041941,IA,2023-02-26,1,1,1,1,1,0,0,1,0,1,0,0
513,1.25188492269543,0.160463257546594,IA,2023-02-27,1,0,1,1,1,0,0,1,0,1,1,0
514,1.14144027715127,0.0196727995287002,IA,2023-02-28,1,1,0,1,1,1,0,1,0,1,0,1
