...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,other_95_CI
261,0.234311495532681,0.2590611736224915,CT,2022-11-07,1,1,1,1,1,1,1,0,1,0,1,1
262,1.67229958217744,0.273120559799967,CT,2022-11-08,1,0,1,1,1,1,0,0,1,0,1,1
263,0.657804062403993,0.335200566519977,CT,2022-11-09,1,1,1,1,1,1,0,0,1,1,1,1
264,0.475712878109437,0.2459909154762825,CT,2022-11-10,1,1,1,1,1,1,1,1,1,1,1,1
265,0.781848657077132,0.2688966646717025,CT,2022-11-11,1,1,1,1,1,1,1,0,0,1,1,1
266,2.07356121956728,0.3887020194832015,CT,2022-11-12,1,1,0,0,0,1,1,1,0,0,0,1
267,3.38036300558311,0.393648771383547,CT,2022-11-13,1,0,1,0,1,0,0,0,1,0,0,0
268,2.72613358424698,0.3086867137767585,CT,2022-11-14,0,1,1,1,0,0,0,0,0,1,0,0
269,NA,NA,CT,2022-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,0.717525292392597,0.4895095279174015,CT,2022-11-16,1,0,1,1,1,1,1,0,1,0,1,1
271,1.67837098054675,0.2972935206941885,CT,2022-11-17,1,0,1,1,1,1,1,0,1,0,0,1
272,4.57175409410176,0.444898803698928,CT,2022-11-18,1,0,0,0,0,1,1,0,0,0,0,1
273,1.48828763425903,0.3609240332620555,CT,2022-11-19,1,1,1,0,0,0,0,0,1,0,0,0
274,4.61706931771561,0.468408692877532,CT,2022-11-20,1,0,0,0,1,0,1,0,0,0,1,0
275,1.06392502511905,0.746956682846705,CT,2022-11-21,1,1,1,1,0,1,1,1,1,0,0,1
276,2.104674519262,0.323751620856551,CT,2022-11-22,1,0,1,1,0,0,1,0,1,1,0,0
277,NA,NA,CT,2022-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,NA,NA,CT,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,0.65859353712259,0.350889336677423,CT,2022-11-25,1,1,1,1,1,1,1,1,1,1,1,1
280,3.27548793586335,0.29736813123348,CT,2022-11-26,1,0,0,0,1,1,0,0,0,0,1,1
281,14.0345896314664,0.6148509693941,CT,2022-11-27,1,0,1,0,1,0,1,0,1,0,0,0
282,7.62764768462585,0.3550241690709175,CT,2022-11-28,1,0,1,0,0,0,0,0,1,0,0,0
283,1.10498045778862,0.2007646764387905,CT,2022-11-29,1,1,1,1,1,0,0,0,1,1,0,0
284,2.28403240430368,0.363362108141638,CT,2022-11-30,1,0,0,0,1,0,1,1,0,0,0,0
285,0.39814346024543,0.02033615159292685,CT,2022-12-01,1,1,1,1,1,1,1,0,1,0,1,1
286,7.29079656570119,0.321313083295317,CT,2022-12-02,1,0,0,0,1,0,0,0,0,0,0,0
287,6.85028717757241,0.309102962203661,CT,2022-12-03,1,0,1,0,1,0,0,0,1,0,0,0
288,2.65087615584557,0.270321692861782,CT,2022-12-04,1,1,1,0,0,0,1,0,1,0,0,0
289,5.42510958531474,0.2929370882709545,CT,2022-12-05,1,1,1,0,1,0,1,1,1,0,0,0
290,0.488477486993345,0.126544236007664,CT,2022-12-06,1,1,1,1,1,1,1,0,1,0,1,1
291,6.43948029969491,0.426218507826605,CT,2022-12-07,1,0,0,0,1,0,1,0,0,0,1,0
292,6.01367758354259,0.4719600823057605,CT,2022-12-08,1,0,0,0,1,0,1,0,0,0,0,0
293,5.88431963262594,0.3885237863080135,CT,2022-12-09,1,0,0,0,1,0,1,0,0,0,0,0
294,2.99295407131483,0.274278645701683,CT,2022-12-10,1,1,1,0,1,0,1,1,1,0,1,0
295,0.219080504318328,0.2562404385869875,DC,2022-10-30,1,1,1,1,1,1,1,0,1,0,1,1
296,4.00227138293489,0.3336873680256915,DC,2022-10-31,1,0,1,0,1,0,0,0,1,0,1,0
297,1.78806124852674,0.2724811463954255,DC,2022-11-01,1,0,1,1,1,1,1,0,1,0,1,1
298,1.01026099925515,0.315128996441128,DC,2022-11-02,1,1,1,1,1,1,1,0,1,0,0,1
299,1.8391918291551,0.513804578823365,DC,2022-11-03,1,1,0,0,1,0,0,0,0,0,1,0
300,1.43660268972418,0.4133207873476165,DC,2022-11-04,1,1,1,1,0,0,0,0,0,1,0,0
301,2.00671965339994,0.53743312864119,DC,2022-11-05,0,1,1,0,0,1,1,1,1,0,0,1
302,0.741713091778674,0.3385625442488755,DC,2022-11-06,0,1,1,1,1,1,0,1,1,0,1,1
303,1.51228645455509,0.375083148276904,DC,2022-11-07,1,1,0,0,1,1,1,0,0,0,1,1
304,0.707211556983555,0.197015807319823,DC,2022-11-08,1,1,1,1,1,1,1,1,0,0,1,1
305,1.7758817553845,0.100050875877575,DC,2022-11-09,1,0,1,0,1,1,1,0,1,0,1,1
306,1.84650803020227,0.401749561094486,DC,2022-11-10,1,0,0,0,1,1,1,0,0,1,1,1
307,0.419935414388534,0.301551067693381,DC,2022-11-11,1,1,1,1,1,1,1,1,1,1,1,1
308,2.02003347171449,0.0721529242970115,DC,2022-11-12,1,0,1,0,1,1,0,0,1,0,0,1
309,1.28966667665725,0.0644217308001665,DC,2022-11-13,1,0,1,0,1,1,0,0,1,0,1,1
310,0.353951871443896,0.163423910001222,DC,2022-11-14,1,1,1,1,1,1,1,0,1,0,1,1
311,1.08098098477115,0.329657722578207,DC,2022-11-15,1,0,1,1,1,1,1,0,1,0,1,1
312,1.70908176704225,0.42602603309176,DC,2022-11-16,1,0,0,0,1,1,1,1,0,0,1,1
313,0.329511574649733,0.1921732655577485,DC,2022-11-17,1,1,1,1,1,1,1,0,1,0,1,1
314,2.81677864552807,0.363979152711968,DC,2022-11-18,0,0,1,0,1,1,1,0,1,0,1,1
315,1.67990647512238,0.254409418779877,DC,2022-11-19,1,1,1,1,0,1,1,0,0,1,0,1
316,3.03131265600954,0.3885813747910195,DC,2022-11-20,1,0,1,0,0,1,1,0,1,0,0,1
317,0.722898332195457,0.3720400211224665,DC,2022-11-21,1,0,1,1,1,1,1,0,0,1,1,1
318,0.927575094956751,0.292369305593183,DC,2022-11-22,1,1,0,1,1,1,1,1,1,0,0,1
319,1.41673795220482,0.283113516439453,DC,2022-11-23,1,1,0,0,0,1,1,0,1,1,0,1
320,NA,NA,DC,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,0.370827954682098,0.1104701368756365,DC,2022-11-25,1,1,1,1,1,1,1,0,1,0,1,1
322,0.817616165793603,0.154827494889156,DC,2022-11-26,1,1,1,1,1,1,1,1,1,1,1,1
323,9.84191641020922,0.536845434913595,DC,2022-11-27,0,0,1,0,1,0,0,0,1,0,0,0
324,0.790009224989847,0.0885953812335335,DC,2022-11-28,1,1,1,1,1,1,1,0,1,0,1,1
325,1.11768396266003,0.2204869966363975,DC,2022-11-29,1,1,0,1,1,1,1,0,0,0,1,1
326,2.60986876584679,0.514489844157895,DC,2022-11-30,1,0,1,0,0,1,1,0,1,0,0,1
327,1.43688267978731,0.259712338271791,DC,2022-12-01,0,1,1,0,0,1,0,1,1,0,0,1
328,2.19771914849346,0.3832760856117065,DC,2022-12-02,1,1,1,0,0,0,1,0,1,0,0,0
329,0.829110517731562,0.1178819244367945,DC,2022-12-03,1,1,0,1,1,1,1,1,0,0,1,1
330,0.211013219969905,0.00508411603235015,DC,2022-12-04,1,1,1,1,1,1,1,1,1,1,1,1
331,3.95276144904611,0.71391745162711,DC,2022-12-05,1,0,1,0,0,1,1,0,1,0,0,1
332,3.12909012547048,0.69081824598983,DC,2022-12-06,1,1,1,0,0,0,1,1,1,0,1,0
333,0.373361449207289,0.003673331782199395,DC,2022-12-07,1,1,1,1,1,1,1,1,1,1,1,1
334,1.21447569956356,0.1557563066693495,DC,2022-12-08,1,1,0,0,1,1,1,1,0,0,0,1
335,1.82935356476111,0.228464168737387,DC,2022-12-09,1,0,1,0,1,1,1,0,1,0,0,1
336,3.42102972704167,0.409069442924923,DC,2022-12-10,1,0,0,0,0,1,1,0,0,0,0,1
337,0.55544392585143,0.178143279143672,DE,2022-10-30,1,1,1,1,1,1,1,0,1,0,1,1
338,1.6574573248256,0.143840889992978,DE,2022-10-31,1,0,1,1,1,1,0,0,1,0,1,1
339,1.81324384669544,0.393318016648194,DE,2022-11-01,1,0,1,0,1,1,1,0,0,0,1,1
340,0.157367434273225,0.1134695797803815,DE,2022-11-02,1,1,1,1,1,1,1,0,1,0,1,1
341,1.20969328318212,0.1218086804276205,DE,2022-11-03,1,0,1,1,1,1,1,0,1,0,1,1
342,0.614074028790077,0.4360961963248175,DE,2022-11-04,1,1,1,1,1,1,1,0,1,0,1,1
343,1.4735387867084,0.1800062347854285,DE,2022-11-05,1,0,1,1,1,1,1,0,1,0,1,1
344,0.334168067422853,0.2336890246326375,DE,2022-11-06,1,1,1,1,1,1,1,0,1,0,1,1
345,0.291669220836648,0.271644152580394,DE,2022-11-07,1,1,1,1,1,1,1,0,1,0,1,1
346,0.245717838558669,0.1729512894637105,DE,2022-11-08,1,1,1,1,1,1,1,1,1,1,1,1
347,0.927991020121117,0.43323149954916,DE,2022-11-09,1,1,1,1,0,1,1,0,1,0,0,1
348,NA,NA,DE,2022-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,0.747674006404886,0.236298281163808,DE,2022-11-11,1,1,1,1,1,1,1,0,0,1,1,1
350,0.891599203856395,0.2643499168385505,DE,2022-11-12,1,1,1,1,1,1,1,0,1,0,1,1
351,0.42905689762226,0.2584697499024,DE,2022-11-13,1,1,1,1,1,1,0,0,1,1,1,1
352,0.918214124045828,0.445501574135286,DE,2022-11-14,0,1,1,1,1,1,0,0,1,1,1,1
353,0.346884779536501,0.2439281932335795,DE,2022-11-15,1,1,1,1,1,1,1,0,1,0,1,1
354,1.19832890641154,0.2945214661864095,DE,2022-11-16,1,1,1,1,1,1,1,0,1,0,0,1
355,0.932022691401057,0.2659107769247865,DE,2022-11-17,1,1,1,1,1,1,1,1,1,1,1,1
356,0.988501847953946,0.697291899116635,DE,2022-11-18,1,1,1,1,1,0,1,1,1,0,1,0
357,1.11026239235154,0.1851531270864995,DE,2022-11-19,1,1,1,0,1,1,0,0,1,0,1,1
358,1.31922591202885,0.3119639898270935,DE,2022-11-20,1,0,1,1,1,1,1,0,1,0,1,1
359,0.541034536912693,0.377036953885679,DE,2022-11-21,1,1,1,1,1,1,1,1,1,1,1,1
360,0.197219378486295,0.147481578707675,DE,2022-11-22,1,1,1,1,1,1,1,1,1,1,1,1
361,NA,NA,DE,2022-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,NA,NA,DE,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,0.583641840987518,0.182963022706594,DE,2022-11-25,1,1,1,1,1,1,1,1,1,1,1,1
364,0.797074317726328,0.294925678282561,DE,2022-11-26,0,1,1,1,1,1,0,0,1,0,1,1
365,1.33590067051581,0.3165334834281955,DE,2022-11-27,1,1,0,1,1,1,0,0,0,1,1,1
366,1.38535543318028,0.136104065490248,DE,2022-11-28,1,1,1,0,1,1,1,0,1,0,1,1
367,NA,NA,DE,2022-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,NA,NA,DE,2022-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,1.50750029527341,0.360310037155843,DE,2022-12-01,1,1,1,0,1,0,1,0,0,0,0,0
370,1.23462086665534,0.1145692664668585,DE,2022-12-02,1,1,1,0,1,1,1,1,1,1,1,1
371,0.909565523693722,0.297020826492833,DE,2022-12-03,1,1,1,1,1,0,1,0,1,0,0,0
372,1.13417305496463,0.332955623118572,DE,2022-12-04,1,0,1,1,1,1,1,0,1,0,1,1
373,0.815295854783899,0.2418282090453595,DE,2022-12-05,1,0,1,1,1,1,1,1,1,1,1,1
374,0.192247567784979,0.04387362319224285,DE,2022-12-06,1,1,1,1,1,1,1,0,1,0,1,1
375,0.413209355411006,0.1434629900675695,DE,2022-12-07,1,1,1,1,1,1,1,0,1,0,1,1
376,0.053784620592275,0.03670622864033925,DE,2022-12-08,1,1,1,1,1,1,1,0,1,0,1,1
377,3.12947626707763,0.4680028008652105,DE,2022-12-09,0,0,0,0,1,1,0,0,0,0,1,1
378,0.895893424736094,0.228104231649268,DE,2022-12-10,1,1,1,1,1,0,1,0,1,1,1,0
379,2.72623066424586,0.3077525452380125,FL,2022-10-30,0,1,0,1,1,1,0,0,0,0,1,1
380,4.91121890721687,0.276465270394713,FL,2022-10-31,1,0,0,0,1,0,1,0,0,0,1,0
381,1.92201213328986,0.288928392538541,FL,2022-11-01,1,1,1,1,1,1,0,0,0,0,1,1
382,1.70121995429903,0.2781037385940065,FL,2022-11-02,1,1,1,1,1,1,0,0,0,0,1,1
383,1.93736504662623,0.2870571565508505,FL,2022-11-03,1,1,1,1,1,1,0,0,0,0,1,1
384,4.94620943292031,0.292099045599297,FL,2022-11-04,1,0,0,0,1,0,0,0,0,0,1,0
385,8.6405824528379,0.3117311978465145,FL,2022-11-05,0,0,1,0,1,1,0,0,0,0,1,1
386,1.82405159748381,0.275717881860551,FL,2022-11-06,0,1,1,1,1,1,0,0,0,0,1,1
387,3.56270064812583,0.2870901686691655,FL,2022-11-07,0,1,1,1,1,0,0,0,1,0,1,0
388,3.02741116254162,0.3326928081408625,FL,2022-11-08,1,1,0,1,0,0,1,0,0,1,1,0
389,1.50315719121261,0.3048639673425565,FL,2022-11-09,1,1,1,1,1,1,0,0,1,1,1,1
390,3.34227909331684,0.339415470002478,FL,2022-11-10,0,0,1,0,0,1,0,0,0,0,0,1
391,1.33991936549213,0.2767132320908915,FL,2022-11-11,1,1,1,1,1,1,0,0,1,0,1,1
392,0.396883859146328,0.2439758881870735,FL,2022-11-12,1,1,1,1,1,1,1,0,1,0,1,1
393,1.41421439061963,0.305233908304163,FL,2022-11-13,1,1,1,1,1,0,1,0,0,0,1,0
394,12.1206965432727,0.324680458251098,FL,2022-11-14,1,0,1,0,1,0,1,0,0,0,0,0
395,7.60256025637365,0.3032348211304185,FL,2022-11-15,1,0,0,0,1,1,0,0,0,0,0,1
396,4.60051676142653,0.261193715491219,FL,2022-11-16,0,0,1,0,1,1,0,0,0,0,1,1
397,5.10152873472087,0.3203387426936555,FL,2022-11-17,0,1,1,0,1,1,0,0,0,0,0,1
398,3.57491400917771,0.2973400185410355,FL,2022-11-18,1,0,1,0,1,1,1,0,0,0,0,1
399,1.61691611105834,0.28245606194344,FL,2022-11-19,1,1,1,1,1,0,0,0,0,0,1,0
400,1.63732693348568,0.216213135456587,FL,2022-11-20,1,1,1,1,1,1,1,0,0,0,1,1
401,2.81533370731647,0.251013859110894,FL,2022-11-21,1,1,1,1,1,0,0,0,0,1,1,0
402,2.1144468311511,0.254937104596808,FL,2022-11-22,1,1,1,1,0,1,0,0,0,0,0,1
403,7.97685744518786,0.316192857768373,FL,2022-11-23,1,0,1,0,1,1,0,0,0,0,0,1
404,0.586668588464567,0.0760732373265445,FL,2022-11-24,1,1,1,1,1,1,1,1,1,1,1,1
405,12.1902762148513,0.2808870084076315,FL,2022-11-25,1,0,0,0,1,1,0,0,0,0,0,1
406,6.66988932049315,0.281274595779272,FL,2022-11-26,1,0,1,0,1,1,0,0,0,0,1,1
407,9.15106215755709,0.29122904456093,FL,2022-11-27,1,0,1,0,0,1,0,0,0,0,0,1
408,37.081599443675,0.314213803614154,FL,2022-11-28,1,0,1,0,1,0,0,0,0,0,0,0
409,6.54133065735663,0.2510226909804925,FL,2022-11-29,1,0,1,0,0,0,1,0,0,0,0,0
410,13.7417131196797,0.2871580220547395,FL,2022-11-30,1,0,0,0,0,0,0,0,0,0,1,0
411,13.7650740279171,0.269514456656762,FL,2022-12-01,1,0,1,0,0,0,0,0,0,0,0,0
412,7.41427306202274,0.237620583478584,FL,2022-12-02,1,0,1,0,0,0,1,0,0,0,0,0
413,6.30154606892617,0.2894254179431905,FL,2022-12-03,1,0,0,0,1,0,0,0,0,0,1,0
414,2.20464387787973,0.1411084353786725,FL,2022-12-04,1,1,0,1,1,0,1,0,0,0,0,0
415,5.83143134729914,0.3331509326407645,FL,2022-12-05,1,0,1,0,0,1,0,1,0,0,0,1
416,18.0642096931504,0.268175834177161,FL,2022-12-06,1,0,0,0,0,0,0,0,1,0,0,0
417,9.91085276659469,0.258886399376179,FL,2022-12-07,1,0,0,0,0,0,0,0,0,0,0,0
418,3.75519297078242,0.1540902901001935,FL,2022-12-08,1,1,0,1,0,0,1,1,0,0,1,0
419,11.06483305247,0.2332120234691415,FL,2022-12-09,1,0,1,0,1,0,1,0,0,0,1,0
420,3.69973750917922,0.209491643452253,FL,2022-12-10,1,0,0,0,1,0,1,0,0,1,0,0
421,1.10387849634472,0.296874771683207,GA,2022-10-30,1,1,1,1,1,1,0,0,0,0,0,1
422,2.55985811479706,0.277552240857397,GA,2022-10-31,0,0,1,1,1,0,0,0,1,1,1,0
423,2.89887258838212,0.2898749974144975,GA,2022-11-01,1,1,0,1,1,0,0,0,0,0,1,0
424,1.68526366781216,0.2951472913604695,GA,2022-11-02,1,1,1,1,1,1,0,0,0,0,1,1
425,4.04366213394131,0.363860354850613,GA,2022-11-03,1,1,0,0,1,0,0,0,0,0,1,0
426,3.12010764686606,0.288746519483059,GA,2022-11-04,0,0,1,1,1,1,0,0,0,0,0,1
427,2.49998013355919,0.35373915157686753,GA,2022-11-05,0,1,1,0,0,1,0,0,0,0,0,1
428,3.26067605884759,0.380802625690715,GA,2022-11-06,0,1,1,0,1,0,0,0,1,0,0,0
429,2.11862073211438,0.3186781180422855,GA,2022-11-07,1,1,1,1,1,1,0,0,0,0,1,1
430,3.50107802493158,0.304155939593115,GA,2022-11-08,0,0,1,1,1,1,0,0,0,0,0,1
431,4.36898698154934,0.3433953625865685,GA,2022-11-09,1,0,0,0,1,1,0,0,0,0,1,1
432,5.50574159857692,0.335145670804236,GA,2022-11-10,1,0,1,0,1,1,0,0,0,0,0,1
433,5.01553032679578,0.297359363038714,GA,2022-11-11,0,0,1,0,1,1,1,0,1,0,1,1
434,2.13285896929814,0.3635097013893845,GA,2022-11-12,1,0,1,0,0,1,0,0,0,0,0,1
435,4.39173455869896,0.395614780440209,GA,2022-11-13,0,1,1,0,0,1,0,0,1,0,0,1
436,4.06877123045697,0.3410394650664,GA,2022-11-14,1,0,1,0,1,1,0,0,0,0,1,1
437,2.84733139422452,0.3026632203987425,GA,2022-11-15,1,0,1,1,1,0,1,0,0,0,0,0
438,4.74701072307109,0.292461651653903,GA,2022-11-16,1,0,1,1,1,1,0,0,0,0,0,1
439,2.95967030152593,0.3268959153624195,GA,2022-11-17,1,0,1,0,1,1,0,0,0,0,1,1
440,3.36837829249027,0.3109977879481655,GA,2022-11-18,1,0,0,1,1,0,0,0,0,0,0,0
441,2.30945552452471,0.3190918732336345,GA,2022-11-19,1,0,1,0,1,1,1,0,0,0,1,1
442,5.19070310136601,0.4320501701194155,GA,2022-11-20,0,0,1,0,1,0,0,0,0,0,0,0
443,3.37218109205915,0.247787445492694,GA,2022-11-21,1,0,0,0,1,0,0,0,0,0,0,0
444,8.68633316152774,0.3396408420658365,GA,2022-11-22,1,0,1,0,1,1,0,0,0,0,1,1
445,3.97913714910991,0.2671774089106815,GA,2022-11-23,0,0,0,1,1,0,0,0,0,0,0,0
446,0.720741200391014,0.281776344319708,GA,2022-11-24,1,1,0,1,1,1,1,1,0,0,1,1
447,3.80777529630619,0.2942051563039845,GA,2022-11-25,1,1,1,0,1,0,0,0,0,0,1,0
448,6.39152034024469,0.322372327700282,GA,2022-11-26,1,0,0,0,0,0,0,0,0,0,0,0
449,5.36875206730114,0.296743527375019,GA,2022-11-27,1,0,1,0,1,1,1,0,0,1,0,1
450,10.6363374972186,0.4016280209234825,GA,2022-11-28,1,0,1,0,0,0,0,0,0,0,0,0
451,14.9411132837048,0.3036697314614925,GA,2022-11-29,1,0,0,0,1,0,1,0,0,0,1,0
452,6.62191564537956,0.246686074845777,GA,2022-11-30,1,0,1,1,0,1,0,0,0,0,0,1
453,6.56236090024223,0.266936887304491,GA,2022-12-01,1,0,1,0,1,1,0,0,0,0,0,1
454,5.81986108342972,0.3023525223407185,GA,2022-12-02,1,1,0,0,1,0,0,0,0,0,1,0
455,0.465903603563386,0.168164783100241,GA,2022-12-03,1,1,1,1,1,1,1,1,1,1,1,1
456,1.54909819459641,0.235852138465879,GA,2022-12-04,1,1,1,1,1,0,1,0,0,1,0,0
457,5.15976434023899,0.2912517100442425,GA,2022-12-05,1,0,0,0,1,0,0,0,0,0,0,0
458,7.10669191416735,0.260574506646639,GA,2022-12-06,0,0,1,0,1,0,0,0,0,0,0,0
459,9.10293923102583,0.2948445660953205,GA,2022-12-07,1,0,1,0,1,0,1,0,0,0,0,0
460,5.34536359120565,0.262890230007039,GA,2022-12-08,1,0,0,0,0,0,0,0,0,0,1,0
461,5.06385009429194,0.2430957581852345,GA,2022-12-09,0,0,1,0,0,0,0,0,0,0,1,0
462,1.9077740907401,0.186737156234528,GA,2022-12-10,1,1,1,1,1,0,1,0,1,0,0,0
463,1.11747247781034,0.0911160618993195,HI,2022-10-30,1,0,1,1,1,1,1,0,1,0,1,1
464,0.345554978415275,0.2895734599822315,HI,2022-10-31,1,1,1,1,1,1,1,0,1,0,1,1
465,0.320124421393792,0.2842350089233765,HI,2022-11-01,1,1,1,1,1,1,1,0,1,0,1,1
466,2.12331444102717,0.372843539671681,HI,2022-11-02,1,0,1,0,1,0,0,0,1,0,1,0
467,2.10921995945089,0.361666362441192,HI,2022-11-03,1,0,1,0,1,1,0,0,1,1,1,1
468,0.838788716113484,0.355129921221118,HI,2022-11-04,1,1,0,1,1,1,0,0,0,0,1,1
469,2.01757546406817,0.1524446372736605,HI,2022-11-05,1,0,1,0,1,1,1,0,1,0,1,1
470,1.16375264434328,0.1652623037246475,HI,2022-11-06,1,0,1,0,1,1,1,0,1,0,1,1
471,0.284180317954027,0.178835621530807,HI,2022-11-07,1,1,1,1,1,1,1,1,1,1,1,1
472,0.537145732009017,0.2784945207031255,HI,2022-11-08,1,1,1,1,1,1,1,0,1,0,1,1
473,0.915363657478032,0.373096422268888,HI,2022-11-09,0,1,1,1,1,1,0,0,1,0,1,1
474,1.23116294260398,0.430316049702794,HI,2022-11-10,0,1,0,1,1,1,0,0,0,0,1,1
475,0.765087604189358,0.251268675642651,HI,2022-11-11,1,1,1,1,1,1,1,0,1,0,1,1
476,0.972674208084727,0.3128863478665165,HI,2022-11-12,0,1,1,1,1,1,0,0,0,0,1,1
477,NA,NA,HI,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,0.273036343366426,0.2153159522462695,HI,2022-11-14,1,1,1,1,1,1,1,1,1,1,1,1
479,0.790180977338319,0.398816109158945,HI,2022-11-15,1,1,0,1,1,1,1,1,0,0,1,1
480,0.633962462302121,0.1850141054218545,HI,2022-11-16,1,1,1,1,1,1,1,0,1,0,1,1
481,0.996701954826922,0.1709507707563205,HI,2022-11-17,1,1,1,0,1,1,1,1,1,1,1,1
482,0.95181156201235,0.69676151325509,HI,2022-11-18,1,1,1,1,0,1,1,1,1,0,0,1
483,0.592290897295587,0.390192818744978,HI,2022-11-19,1,1,1,1,1,1,1,1,1,1,1,1
484,NA,NA,HI,2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2022-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2022-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,1.51543997718381,0.349033161617892,HI,2022-11-23,1,1,0,1,1,1,1,0,0,0,0,1
488,NA,NA,HI,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,0.812315626062174,0.145826348938198,HI,2022-11-25,1,1,1,1,1,1,1,0,1,0,1,1
490,0.813841896246919,0.2199939026709175,HI,2022-11-26,1,1,1,1,1,1,1,0,0,0,1,1
491,1.4568392622812,0.65377528160021,HI,2022-11-27,0,1,1,0,1,1,0,0,1,0,1,1
492,0.0862611157951436,0.0641118416515985,HI,2022-11-28,1,1,1,1,1,1,1,1,1,1,1,1
493,NA,NA,HI,2022-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2022-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,1.93120397682979,0.04805051823846625,HI,2022-12-01,1,0,1,0,1,1,0,1,1,0,1,1
496,0.48161554118846,0.241609950635924,HI,2022-12-02,1,1,1,1,1,1,1,1,1,1,1,1
497,2.26220469303491,0.568310145708805,HI,2022-12-03,1,1,0,0,1,1,1,1,0,0,1,1
498,0.509558232886486,0.1264979043776135,HI,2022-12-04,1,1,1,1,1,1,1,1,0,0,1,1
499,NA,NA,HI,2022-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,1.6878497105274,0.4758704713468175,HI,2022-12-06,1,0,1,0,1,1,1,0,1,0,1,1
501,0.603662177884442,0.2556779263191475,HI,2022-12-07,1,1,1,1,1,1,1,0,1,0,1,1
502,0.480056991921502,0.1650026436356225,HI,2022-12-08,1,1,1,1,1,1,1,0,1,0,1,1
503,0.812559615747016,0.380615120342317,HI,2022-12-09,1,0,1,1,1,1,1,0,1,0,1,1
504,0.894292784970633,0.1867483073119855,HI,2022-12-10,1,1,1,1,1,0,1,0,1,0,1,0
505,1.6840705295266,0.07034395990806,IA,2022-10-30,1,0,1,0,1,1,1,0,0,0,1,1
506,1.07793110636699,0.180469844478937,IA,2022-10-31,1,1,1,1,1,1,0,1,0,1,1,1
507,1.73988550455263,0.199583159866979,IA,2022-11-01,1,1,1,0,1,0,0,0,1,0,1,0
508,1.44717930256687,0.2153705057859565,IA,2022-11-02,1,1,1,0,1,1,1,0,0,0,1,1
509,2.42223913643893,0.289227371202076,IA,2022-11-03,0,0,1,1,1,1,0,0,0,0,0,1
510,1.47453060474359,0.129387169653598,IA,2022-11-04,0,1,1,1,1,1,1,0,1,0,0,1
511,4.9096186712045,0.3822422257107665,IA,2022-11-05,1,0,1,0,1,1,0,0,1,0,1,1
512,1.09529157475682,0.184485278758575,IA,2022-11-06,1,1,1,1,1,0,1,1,0,1,1,0
513,1.47139910423046,0.1863561511074685,IA,2022-11-07,0,1,1,1,1,1,1,0,0,0,1,1
514,1.12815033771762,0.224717058410433,IA,2022-11-08,1,1,1,1,1,1,0,0,0,0,1,1
515,0.654474279173118,0.1905772160427415,IA,2022-11-09,1,1,1,1,1,1,1,0,0,1,1,1
516,1.60627901571524,0.1254945777116885,IA,2022-11-10,1,0,1,1,1,1,0,0,1,0,1,1
517,1.8515593896803,0.3310507946696915,IA,2022-11-11,1,0,0,1,0,1,1,0,0,0,0,1
518,0.958613591539426,0.269070371126456,IA,2022-11-12,1,1,0,1,1,1,1,1,0,0,1,1
519,1.09177168712293,0.187491670226212,IA,2022-11-13,1,1,0,1,1,1,0,0,0,1,1,1
520,2.97348603539582,0.1596123586609445,IA,2022-11-14,0,0,1,0,1,1,0,0,0,0,1,1
521,0.970535474110154,0.2168056289764875,IA,2022-11-15,1,1,1,1,1,1,0,0,1,0,1,1
522,2.87926849853013,0.2316486620116655,IA,2022-11-16,1,1,1,0,0,0,1,0,0,0,0,0
523,3.15839382885927,0.1760812435396425,IA,2022-11-17,1,0,1,0,1,1,0,0,1,1,1,1
