...1,es_score,brier_score,location,target_date,X24A_50_CI,recombinant_50_CI,X24B_50_CI,X24C_50_CI,other_50_CI,X24A_95_CI,recombinant_95_CI,X24B_95_CI,X24C_95_CI,other_95_CI
284,0.0150011006292331,4.68095344681135e-4,CT,2024-04-10,1,1,1,1,1,1,1,1,1,1
285,0.0200261832467857,6.0865095650459e-4,CT,2024-04-11,1,1,1,1,1,1,1,1,1,1
286,0.0251320881706677,7.9923549606906e-4,CT,2024-04-12,1,1,1,1,1,1,1,1,1,1
287,NA,NA,CT,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,CT,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,NA,NA,CT,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,NA,NA,CT,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,0.0959381125235502,0.00457010366730179,CT,2024-04-18,1,1,1,1,1,1,1,1,1,1
293,0.105846997835031,0.006115684297913,CT,2024-04-19,1,1,1,1,1,1,1,1,1,1
294,NA,NA,CT,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,5.5071281375858e-4,1.5527859252224e-4,DC,2024-03-10,1,1,1,1,1,1,1,1,1,1
296,NA,NA,DC,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,NA,NA,DC,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,1.6252142260015e-4,2.06799005213055e-4,DC,2024-03-15,1,1,1,1,1,1,1,1,1,1
301,2.1644538600248e-4,2.22769755459905e-4,DC,2024-03-16,1,1,1,1,1,1,1,1,1,1
302,8.3134573646944e-4,2.41157477833855e-4,DC,2024-03-17,1,1,1,1,1,0,1,0,1,1
303,NA,NA,DC,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,2.3307653753764e-4,3.14109294985955e-4,DC,2024-03-20,1,1,1,1,1,1,1,1,1,1
306,NA,NA,DC,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,NA,NA,DC,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,0.00155125946572082,4.2319691969191e-4,DC,2024-03-23,1,1,1,1,1,1,1,1,1,1
309,5.2726124390842e-4,4.7045935829656e-4,DC,2024-03-24,1,1,1,1,1,1,1,1,1,1
310,3.7418676741262e-4,5.24574419463645e-4,DC,2024-03-25,1,1,1,1,1,1,1,1,1,1
311,NA,NA,DC,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,7.3789421247351e-4,6.5788418264072e-4,DC,2024-03-27,1,1,1,1,1,1,1,1,1,1
313,NA,NA,DC,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,NA,NA,DC,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,NA,NA,DC,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,0.00217445235151517,0.001219588786408665,DC,2024-04-01,1,1,1,1,1,1,1,1,1,1
318,NA,NA,DC,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,1.29308096644458,0.924132367322225,DC,2024-04-03,0,1,0,1,1,0,1,0,1,1
320,NA,NA,DC,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,NA,NA,DC,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,1.16234555520916,0.46648765307111,DC,2024-04-09,0,0,1,1,1,0,0,1,1,1
326,NA,NA,DC,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,NA,NA,DC,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,NA,NA,DC,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,NA,NA,DC,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,NA,NA,DC,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,NA,NA,DC,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,NA,NA,DC,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,0.0708050485141112,0.0202922081499918,DC,2024-04-18,1,1,1,1,1,1,1,1,1,1
335,NA,NA,DC,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,NA,NA,DC,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,NA,NA,DE,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,NA,NA,DE,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,NA,NA,DE,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,NA,NA,DE,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,NA,NA,DE,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,NA,NA,DE,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,0.00131992794705446,6.7506648506242e-4,DE,2024-03-18,1,1,1,1,1,1,1,1,1,1
346,0.001489407300742,7.48044694206505e-4,DE,2024-03-19,1,1,1,1,1,1,1,1,1,1
347,NA,NA,DE,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,NA,NA,DE,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,0.00809147508034296,0.00103448927907296,DE,2024-03-22,1,1,1,1,1,1,1,1,1,1
350,0.00252807645231957,0.001158509353876135,DE,2024-03-23,1,1,1,1,1,1,1,1,1,1
351,NA,NA,DE,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,0.055951564609107,0.001464195310127375,DE,2024-03-25,1,1,1,1,1,1,1,1,1,1
353,NA,NA,DE,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,0.00468616633879039,0.001870735567622565,DE,2024-03-27,1,1,1,1,1,1,1,1,1,1
355,0.0181414089488595,0.002123991693849925,DE,2024-03-28,1,1,1,1,1,1,1,1,1,1
356,NA,NA,DE,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,0.0128764286005179,0.00365739038236686,DE,2024-04-01,1,1,1,1,1,1,1,1,1,1
360,0.014965420018404,0.004233923752648505,DE,2024-04-02,1,1,1,1,1,1,1,1,1,1
361,0.0534583110297929,0.004925411596172495,DE,2024-04-03,1,1,1,1,1,1,1,1,1,1
362,NA,NA,DE,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,NA,NA,DE,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,NA,NA,DE,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,NA,NA,DE,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,0.125886552374891,0.0113721071989534,DE,2024-04-08,1,1,1,1,1,1,1,1,1,1
367,0.146456366938056,0.0136507587132405,DE,2024-04-09,1,1,1,1,1,0,1,1,0,1
368,NA,NA,DE,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,NA,NA,DE,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,NA,NA,DE,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,NA,NA,DE,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,NA,NA,DE,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,NA,NA,DE,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,NA,NA,DE,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,0.915037738472795,0.6578695795022,DE,2024-04-18,1,1,0,1,1,1,1,0,0,1
377,NA,NA,DE,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,NA,NA,FL,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,0.0443102664065308,0.003149944767411925,FL,2024-03-11,1,1,1,1,1,0,1,0,1,1
381,0.00654642285462372,0.003493024946281235,FL,2024-03-12,1,1,1,1,1,1,1,1,1,1
382,0.0514348370387205,0.003882042512874755,FL,2024-03-13,1,1,1,1,1,0,1,0,1,1
383,1.64499982840296,0.3611827720655055,FL,2024-03-14,0,0,1,1,1,0,0,0,1,1
384,0.0333356922602784,0.004822104978519365,FL,2024-03-15,1,1,1,1,1,0,1,0,1,1
385,NA,NA,FL,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,NA,NA,FL,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387,NA,NA,FL,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
388,NA,NA,FL,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
389,0.249381190267658,0.0084833390307458,FL,2024-03-20,1,1,1,1,1,1,1,1,1,1
390,0.190497619503367,0.0095201058971175,FL,2024-03-21,1,1,1,1,1,1,1,1,1,1
391,NA,NA,FL,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
392,0.0212651616064124,0.0120003578115185,FL,2024-03-23,1,1,1,1,1,1,1,1,1,1
393,0.0226969255582775,0.0134752181904408,FL,2024-03-24,1,1,1,1,1,0,1,0,1,1
394,0.0265633712909101,0.0151298782563854,FL,2024-03-25,1,1,1,1,1,1,1,1,1,1
395,1.82293172419606,0.588365291480265,FL,2024-03-26,0,0,1,0,1,0,0,0,0,1
396,0.750646437695104,0.01905758514077935,FL,2024-03-27,1,1,1,1,1,0,1,0,1,1
397,0.497716891418103,0.0213740139565855,FL,2024-03-28,1,1,1,1,1,0,1,0,1,1
398,0.138085632367687,0.0239570186135881,FL,2024-03-29,1,1,1,1,1,1,1,1,1,1
399,NA,NA,FL,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,NA,NA,FL,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,NA,NA,FL,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402,0.995999420218129,0.1954299211656985,FL,2024-04-02,1,0,1,1,1,1,0,0,1,1
403,0.230424192140485,0.04181422253746395,FL,2024-04-03,1,1,1,1,1,1,1,1,1,1
404,1.16298397383309,0.1745660968395215,FL,2024-04-04,1,0,1,1,1,0,0,1,1,1
405,0.285662977842028,0.0518178071965035,FL,2024-04-05,1,1,1,1,1,0,1,0,1,1
406,NA,NA,FL,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
407,NA,NA,FL,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,0.137069283596332,0.0706783572039945,FL,2024-04-08,1,1,1,1,1,1,1,1,1,1
409,0.411902851191328,0.078118737488809,FL,2024-04-09,1,1,1,1,1,1,1,1,1,1
410,NA,NA,FL,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
411,0.180818588245681,0.094903210588041,FL,2024-04-11,1,1,1,1,1,1,1,1,1,1
412,NA,NA,FL,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
413,NA,NA,FL,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,0.241988797811967,0.1251893522710505,FL,2024-04-14,1,1,1,1,1,0,1,1,0,1
415,0.634884175642459,0.136714522692213,FL,2024-04-15,1,1,1,1,1,0,1,0,1,1
416,0.27595146177549,0.1489686414578155,FL,2024-04-16,1,1,1,1,1,0,1,1,0,1
417,0.50279292938114994,0.3576549859511975,FL,2024-04-17,1,1,1,1,1,0,1,0,1,1
418,0.348583087971967,0.256876671405933,FL,2024-04-18,1,1,1,1,1,0,1,0,1,1
419,0.804568334093404,0.1900664660117815,FL,2024-04-19,0,1,1,1,1,0,1,1,0,1
420,NA,NA,FL,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421,0.00194262251488712,7.6141559668589e-4,GA,2024-03-10,1,1,1,1,1,1,1,1,1,1
422,0.0153063948893219,8.26756408647645e-4,GA,2024-03-11,1,1,1,1,1,1,1,1,1,1
423,5.4748449797831e-4,9.01497342140705e-4,GA,2024-03-12,1,1,1,1,1,1,1,1,1,1
424,0.0091037401030101,9.8673520410003e-4,GA,2024-03-13,1,1,1,1,1,1,1,1,1,1
425,5.9999424767388e-4,0.00108372095156461,GA,2024-03-14,1,1,1,1,1,1,1,1,1,1
426,7.0689465105944e-4,0.00119387816990384,GA,2024-03-15,1,1,1,1,1,1,1,1,1,1
427,NA,NA,GA,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,NA,NA,GA,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
429,NA,NA,GA,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,NA,NA,GA,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
431,0.00332286298504557,0.002007084553723805,GA,2024-03-20,1,1,1,1,1,1,1,1,1,1
432,9.7276680142297e-4,0.002238924520151945,GA,2024-03-21,1,1,1,1,1,1,1,1,1,1
433,NA,NA,GA,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,NA,NA,GA,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435,0.00669581389624763,0.00313172831831972,GA,2024-03-24,1,1,1,1,1,1,1,1,1,1
436,1.19861997077424,0.2375360773738985,GA,2024-03-25,0,1,1,1,0,0,1,1,1,0
437,0.0195532771127784,0.003937315227020795,GA,2024-03-26,1,1,1,1,1,1,1,1,1,1
438,0.0100145794031747,0.00442049004544215,GA,2024-03-27,1,1,1,1,1,1,1,1,1,1
439,0.00340900421681092,0.00496685930311795,GA,2024-03-28,1,1,1,1,1,1,1,1,1,1
440,0.0154982925962915,0.0055849330666729,GA,2024-03-29,1,1,1,1,1,1,1,1,1,1
441,NA,NA,GA,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,1.2975212717508,0.91754849717347,GA,2024-03-31,0,1,1,1,0,0,1,1,1,0
443,1.10931834429118,0.418985772011324,GA,2024-04-01,0,1,0,1,1,0,1,0,1,1
444,0.0117549713898376,0.0089932266711267,GA,2024-04-02,1,1,1,1,1,1,1,1,1,1
445,0.126548111069341,0.01014994804785205,GA,2024-04-03,1,1,1,1,1,1,1,1,1,1
446,0.10113190320306,0.01146513502054945,GA,2024-04-04,1,1,1,1,1,1,1,1,1,1
447,0.115736656991208,0.01296257555974865,GA,2024-04-05,1,1,1,1,1,1,1,1,1,1
448,0.211279384282556,0.01467016740124395,GA,2024-04-06,1,1,1,1,1,1,1,1,1,1
449,0.0338693258209183,0.01662069083253545,GA,2024-04-07,1,1,1,1,1,1,1,1,1,1
450,0.945638647287009,0.3831597273304215,GA,2024-04-08,1,1,0,1,1,0,1,0,1,1
451,0.330265434373513,0.021411447919443,GA,2024-04-09,1,1,1,1,1,1,1,1,1,1
452,0.786821778922911,0.197702654026424,GA,2024-04-10,1,1,0,1,1,0,1,0,1,1
453,0.591568401175559,0.02773000938677895,GA,2024-04-11,1,1,1,1,1,1,1,1,1,1
454,1.05212506757621,0.68529228291135,GA,2024-04-12,1,1,0,1,1,0,1,0,1,1
455,0.584628209400655,0.03610872815032655,GA,2024-04-13,1,1,1,1,1,1,1,1,1,1
456,1.01334529521641,0.650443773741525,GA,2024-04-14,1,1,0,1,1,0,1,0,1,1
457,NA,NA,GA,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
458,0.158129454982777,0.054062852323766,GA,2024-04-16,1,1,1,1,1,1,1,1,1,1
459,0.659339624270414,0.061881960984204,GA,2024-04-17,1,1,1,1,1,1,1,1,1,1
460,0.949606407099309,0.57747561082187,GA,2024-04-18,1,1,0,1,1,0,1,0,1,1
461,NA,NA,GA,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
462,NA,NA,GA,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,NA,NA,HI,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,NA,NA,HI,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,NA,NA,HI,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,NA,NA,HI,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,HI,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,NA,NA,HI,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,HI,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,NA,NA,HI,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,0.00734796280845412,9.94875609444705e-4,IA,2024-03-10,1,1,1,1,1,1,1,1,1,1
506,1.22159080149669,0.3190221891206155,IA,2024-03-11,0,1,1,1,0,0,1,1,1,0
507,0.0267460200241961,0.001128691949384395,IA,2024-03-12,1,1,1,1,1,1,1,1,1,1
508,0.0307466714562519,0.00121518907900141,IA,2024-03-13,1,1,1,1,1,1,1,1,1,1
509,0.0196890433731121,0.001317653051381585,IA,2024-03-14,1,1,1,1,1,1,1,1,1,1
510,NA,NA,IA,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511,0.00249740215876623,0.00158260119800467,IA,2024-03-16,1,1,1,1,1,1,1,1,1,1
512,0.00285292130492082,0.00175316314579801,IA,2024-03-17,1,1,1,1,1,1,1,1,1,1
513,0.0116966157075596,0.00195635884015143,IA,2024-03-18,1,1,1,1,1,1,1,1,1,1
514,0.0132137182131775,0.00219955988904409,IA,2024-03-19,1,1,1,1,1,1,1,1,1,1
515,0.0154027170200913,0.00249231666459761,IA,2024-03-20,1,1,1,1,1,1,1,1,1,1
516,0.0575546164591855,0.00284710342675146,IA,2024-03-21,1,1,1,1,1,0,1,0,1,1
517,NA,NA,IA,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
518,1.11137638788549,0.44550790804192,IA,2024-03-23,0,1,0,1,1,0,1,0,1,1
519,NA,NA,IA,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
520,0.0072595258977458,0.00530573992945525,IA,2024-03-25,1,1,1,1,1,1,1,1,1,1
521,0.0286845641691016,0.00635352270215915,IA,2024-03-26,1,1,1,1,1,1,1,1,1,1
522,0.674056357245447,0.1757493171439695,IA,2024-03-27,1,1,1,1,1,0,1,0,1,1
523,0.130385641105887,0.00939149446773205,IA,2024-03-28,1,1,1,1,1,0,1,0,0,1
524,0.0833987350632485,0.0115805899528407,IA,2024-03-29,1,1,1,1,1,0,1,0,1,1
525,NA,NA,IA,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
526,NA,NA,IA,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
527,0.294195279817627,0.022593726028612,IA,2024-04-01,1,1,1,1,1,1,1,1,1,1
528,0.146274632781181,0.02839466679342395,IA,2024-04-02,1,1,1,1,1,1,1,1,1,1
529,0.262590839227188,0.0356250163423057,IA,2024-04-03,1,1,1,1,1,0,1,0,1,1
530,0.88458708321682,0.194588111409601,IA,2024-04-04,1,0,1,1,1,1,0,0,1,1
531,0.242923479534302,0.0551843405173955,IA,2024-04-05,1,1,1,1,1,1,1,1,1,1
532,0.149756369103185,0.06781414350759,IA,2024-04-06,1,1,1,1,1,1,1,1,1,1
533,0.965229648622489,0.66055532254847,IA,2024-04-07,0,1,0,1,1,0,1,0,1,1
534,0.529917775451742,0.0990580345957665,IA,2024-04-08,1,1,1,1,1,0,1,0,0,1
535,0.237026309397621,0.1175858919800145,IA,2024-04-09,1,1,1,1,1,1,1,1,1,1
536,0.679171269851222,0.137901065513147,IA,2024-04-10,1,1,1,1,1,0,1,0,1,1
537,0.659105609488078,0.2495545193047825,IA,2024-04-11,1,1,1,1,1,0,1,0,1,1
538,0.360816204488411,0.1832113947970835,IA,2024-04-12,1,1,1,1,1,0,1,1,0,1
539,0.158876555710663,0.207798905537547,IA,2024-04-13,1,1,1,1,1,0,1,0,1,1
540,NA,NA,IA,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
541,0.205207040532388,0.2596620203168905,IA,2024-04-15,1,1,1,1,1,1,1,1,1,1
542,0.636368018697163,0.4391437763795855,IA,2024-04-16,1,1,1,1,1,0,1,0,1,1
543,0.781567034297252,0.594222737492805,IA,2024-04-17,1,1,0,1,1,0,1,0,1,1
544,0.293395220383713,0.3402737828057555,IA,2024-04-18,1,1,1,1,1,1,1,1,1,1
545,0.685535274280375,0.484832275436317,IA,2024-04-19,1,1,1,1,1,0,1,0,1,1
546,0.357759784844482,0.3929698657722,IA,2024-04-20,1,1,1,1,1,1,1,1,1,1
547,NA,NA,ID,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
