...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,X23B_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,X23B_95_CI,other_95_CI
238,0.0158834426083875,0.0086811898324427,CO,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
239,NA,NA,CO,2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,0.944443650000783,0.186836127174287,CO,2023-04-17,1,1,1,1,1,1,0,1,1,0,1,1,1,0
241,0.781205979684747,0.2803500698967905,CO,2023-04-18,1,1,1,1,0,1,1,1,1,0,1,0,1,1
242,0.156036232051288,0.0125427257938434,CO,2023-04-19,1,1,1,1,1,1,1,1,1,0,1,0,1,1
243,NA,NA,CO,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,1.20605945615782,0.87293697409205,CO,2023-04-21,1,1,0,1,1,1,0,1,1,0,1,1,1,0
245,1.05635944928623,0.79737607912122,CO,2023-04-22,1,1,0,1,1,0,1,1,1,0,1,1,0,1
246,NA,NA,CO,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,0.93604268263375,0.1872556546291745,CO,2023-04-24,1,1,1,1,1,1,0,1,1,0,1,1,1,0
248,0.96033705954329,0.298200505197061,CO,2023-04-25,1,1,1,1,1,1,0,1,1,0,1,1,1,0
249,0.280106920507082,0.02389328681450295,CO,2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
250,NA,NA,CO,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,1.3375231893273,0.2673434924703995,CO,2023-04-28,1,1,1,1,0,1,1,1,1,0,1,0,1,1
252,0.0617888430818831,0.03128069195240265,CO,2023-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
253,2.25528236714319,0.93381643524395,CT,2023-03-19,0,1,0,1,1,0,1,0,1,0,1,1,0,1
254,2.34688834048322,0.2107038230019175,CT,2023-03-20,1,1,0,0,0,1,1,1,1,0,0,0,1,1
255,0.047966596532007,0.003850296576100445,CT,2023-03-21,1,1,1,1,1,1,1,1,1,0,1,0,1,1
256,2.18712912284089,0.2347318800239165,CT,2023-03-22,0,1,0,1,1,1,1,0,1,0,1,1,1,1
257,0.62002380363111,0.112835227434117,CT,2023-03-23,1,1,1,1,1,1,1,1,1,0,1,0,1,1
258,0.1212543522692,0.00512895038779175,CT,2023-03-24,1,1,1,1,1,1,1,0,1,0,1,1,1,1
259,1.59203876050053,0.171358617966556,CT,2023-03-25,0,1,0,0,1,1,1,0,1,0,0,1,1,1
260,0.106124705718861,0.00625560099608665,CT,2023-03-26,1,1,1,1,1,1,1,1,1,0,1,0,1,1
261,0.197595327721672,0.00691941322128165,CT,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
262,0.0062452660776081,0.0076596904446368,CT,2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
263,0.0255881813329865,0.00848434369820355,CT,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
264,0.0285868538616182,0.0094019667054158,CT,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
265,NA,NA,CT,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,0.0348425258710851,0.01155407218205195,CT,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
267,NA,NA,CT,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,0.190376980576641,0.0141993332542269,CT,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
269,0.011857162466069,0.0157362363333752,CT,2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
270,0.0476421960733727,0.01743313835875825,CT,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
271,NA,NA,CT,2023-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,NA,NA,CT,2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,NA,NA,CT,2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,1.70194544128801,0.52034066763644,CT,2023-04-10,1,1,0,0,1,1,1,1,1,0,0,0,1,1
276,0.900786722224642,0.186045953551257,CT,2023-04-11,1,1,1,1,1,0,1,1,1,0,1,1,0,1
277,0.894209847531241,0.186692775328203,CT,2023-04-12,1,1,1,1,1,0,1,1,1,0,1,0,0,1
278,0.0271434816917844,0.03854322199815905,CT,2023-04-13,1,1,1,1,1,1,1,1,1,0,0,1,1,1
279,0.0309717860862179,0.04236307986598695,CT,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
280,NA,NA,CT,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,0.427201505573631,0.1903986565514,CT,2023-04-16,1,1,1,1,1,1,1,1,1,0,1,0,1,1
282,0.127497099759176,0.0557818886753345,CT,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
283,0.985011870824895,0.3948727796562145,CT,2023-04-18,1,1,1,1,1,0,1,1,1,0,1,1,0,1
284,0.160009708777017,0.0665005659072385,CT,2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
285,0.0534536946296523,0.072427040735006,CT,2023-04-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
286,0.0550061899918446,0.0787433981232245,CT,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
287,NA,NA,CT,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,0.0721562164311778,0.092568834840378,CT,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
289,0.870602092057673,0.378647594618382,CT,2023-04-24,1,1,1,1,1,0,1,1,1,0,1,1,0,1
290,0.38696109131643,0.2294956916381335,CT,2023-04-25,1,1,1,1,1,1,1,1,1,0,1,0,1,1
291,1.10820228399113,0.734118689186545,CT,2023-04-26,1,0,1,1,1,1,1,1,0,0,1,1,1,1
292,NA,NA,CT,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,0.301735294795859,0.134113505112165,CT,2023-04-28,1,1,1,1,1,1,1,1,1,0,1,0,1,1
294,NA,NA,CT,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,0.0179521452664461,0.001680331634313535,DC,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
296,1.12349791325631,0.1903641408578915,DC,2023-03-20,0,1,0,1,1,1,1,0,1,0,1,1,1,1
297,NA,NA,DC,2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,1.28580270653964,0.474509480611429,DC,2023-03-22,1,1,0,1,1,1,0,1,1,0,1,1,1,0
299,0.00194458607919555,0.00199437049653808,DC,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300,0.0199125947055599,0.002110787244297375,DC,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
301,1.19568001203686,0.3139189209670055,DC,2023-03-25,1,0,0,1,1,1,1,1,0,0,1,1,1,1
302,0.0364737850422403,0.00240131645300852,DC,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
303,1.19272194668681,0.455768703781677,DC,2023-03-27,1,1,0,1,0,1,1,1,1,0,1,0,1,1
304,0.991072912597389,0.2284927483135405,DC,2023-03-28,1,1,0,1,0,1,1,1,1,0,1,0,1,1
305,1.06958276935551,0.3026865753055085,DC,2023-03-29,1,1,0,1,0,1,1,1,1,0,1,0,1,1
306,1.1340871384559,0.235811865707282,DC,2023-03-30,1,1,0,1,1,1,0,1,1,0,1,1,1,0
307,1.09454748697841,0.234193684496868,DC,2023-03-31,1,0,0,1,1,1,1,1,0,1,1,1,0,1
308,0.0161319492696476,0.00394751162387625,DC,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
309,NA,NA,DC,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,DC,2023-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,1.82446996919458,0.4425125604168245,DC,2023-04-04,1,1,0,1,0,0,1,1,1,0,1,0,0,1
312,1.13922269924724,0.308096958229677,DC,2023-04-05,0,1,0,1,1,1,1,0,1,0,1,1,1,1
313,1.22782843141498,0.862870884800605,DC,2023-04-06,1,1,0,1,0,1,1,1,1,0,1,0,1,1
314,1.18527287910801,0.4544074188414055,DC,2023-04-07,1,0,0,1,1,1,1,1,0,0,1,1,1,1
315,0.0350434995221187,0.0082997980157403,DC,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
316,NA,NA,DC,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,0.012155080689302,0.0104966994051534,DC,2023-04-10,1,1,1,1,1,1,1,1,1,0,1,0,1,1
318,0.013120875413386,0.01183430983048475,DC,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
319,NA,NA,DC,2023-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,0.0164404164760864,0.0150984044374962,DC,2023-04-13,1,1,1,1,1,1,1,1,1,0,1,0,1,1
321,0.0190307041749076,0.01707590574695015,DC,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
322,NA,NA,DC,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,0.0239749927719949,0.02186618476607045,DC,2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
324,0.0929520356170869,0.02474291698540655,DC,2023-04-17,1,1,1,1,1,1,1,1,1,0,1,0,1,1
325,0.985873654324712,0.2969192630012025,DC,2023-04-18,1,1,1,1,1,1,0,1,1,0,1,1,1,0
326,NA,NA,DC,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,0.0392019150346546,0.0357158257671788,DC,2023-04-20,1,1,1,1,1,1,1,1,1,0,1,1,0,1
328,0.851321302438091,0.3877796924742495,DC,2023-04-21,1,1,1,1,0,1,1,1,1,1,1,0,0,1
329,0.0521778477182089,0.04534360244413455,DC,2023-04-22,1,1,1,1,1,1,1,1,1,0,1,1,0,1
330,0.824444424058438,0.383173458497944,DC,2023-04-23,1,1,1,1,0,1,1,1,1,1,1,0,0,1
331,1.50703116635657,0.419572625783255,DC,2023-04-24,1,1,0,1,1,0,1,1,1,0,1,1,0,1
332,0.0734765544927925,0.063933682818801,DC,2023-04-25,1,1,1,1,1,1,1,1,1,0,1,1,0,1
333,NA,NA,DC,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,NA,NA,DC,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,0.796096763471945,0.514286490996755,DC,2023-04-28,1,1,1,1,1,0,1,1,1,0,1,1,0,1
336,1.68984177449238,0.748763309342565,DC,2023-04-29,1,0,0,1,1,1,0,1,0,0,1,1,0,0
337,0.0198245317412884,0.00135720905112176,DE,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
338,NA,NA,DE,2023-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,0.00585546914467994,0.001511275964632755,DE,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340,0.0125145270856674,0.001604780602737885,DE,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
341,1.18204366765513,0.19190259322372,DE,2023-03-23,1,1,0,1,1,1,0,1,1,0,1,1,1,0
342,1.0848574304998,0.231266241323388,DE,2023-03-24,1,1,0,1,0,1,1,1,1,0,1,0,1,1
343,0.00708222524268293,0.00196349067745287,DE,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
344,0.00211108144192544,0.002113499918043595,DE,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
345,0.00215226334085216,0.00228139646935835,DE,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
346,0.954370179045449,0.183404172961402,DE,2023-03-28,1,1,0,1,0,1,1,1,1,0,1,0,1,1
347,0.00261564455443253,0.002678854981362485,DE,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
348,0.0219567313961176,0.00291310119611619,DE,2023-03-30,1,1,1,1,1,1,1,1,1,0,0,1,1,1
349,1.00999641360565,0.2263060912179715,DE,2023-03-31,1,1,0,1,0,1,1,1,1,0,1,0,1,1
350,0.0120523197541007,0.00346674218753674,DE,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
351,0.0142149682248124,0.00379291071478426,DE,2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
352,NA,NA,DE,2023-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,1.25395982830182,0.465396132982995,DE,2023-04-04,1,1,0,1,1,1,0,1,1,0,1,1,1,0
354,NA,NA,DE,2023-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,0.0677967631754651,0.00552763785623245,DE,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
356,0.0058693398275978,0.00609624142749175,DE,2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
357,0.00645930729716977,0.00673220077729075,DE,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
358,NA,NA,DE,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,0.00763944022731138,0.0082395475843441,DE,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360,0.0661387838379162,0.00913001996775535,DE,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
361,0.00978374153577549,0.0101261720635123,DE,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
362,0.0810357608540339,0.01124029118724875,DE,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
363,0.0133391027086101,0.01248588331813685,DE,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
364,NA,NA,DE,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,0.0554127104165446,0.0154318885876474,DE,2023-04-16,1,1,1,1,1,1,1,1,1,0,1,0,1,1
366,0.0168331152981838,0.01716576872136335,DE,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
367,NA,NA,DE,2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,0.021662499042954,0.02124866125121825,DE,2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
369,NA,NA,DE,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,0.0276939360312231,0.02629024784629055,DE,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
371,NA,NA,DE,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,NA,NA,DE,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,0.777062624188942,0.365080808611137,DE,2023-04-24,1,1,1,1,1,0,1,1,1,0,1,0,0,1
374,0.0403995559317268,0.03997844078626405,DE,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
375,NA,NA,DE,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,0.0551900518935881,0.0490039305954865,DE,2023-04-27,1,1,1,1,1,1,1,1,1,0,1,1,0,1
377,NA,NA,DE,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,2.97384253088409,0.1425971335791625,FL,2023-03-19,1,0,0,1,1,1,0,0,1,0,0,0,1,0
380,2.38586837539119,0.128991966557966,FL,2023-03-20,0,1,0,1,1,1,0,0,1,0,1,0,1,0
381,3.57831502192201,0.1410301386892365,FL,2023-03-21,1,0,0,0,1,1,0,1,0,0,0,0,1,0
382,1.79130643106308,0.03412110918028425,FL,2023-03-22,1,1,0,1,1,1,1,0,0,0,0,1,1,1
383,3.39966093254805,0.144833608689702,FL,2023-03-23,1,1,0,0,0,1,1,1,0,0,0,0,1,1
384,2.98207334648383,0.1279155582401355,FL,2023-03-24,0,1,0,1,1,1,0,0,0,0,1,0,1,0
385,6.41294678460425,0.253319786104915,FL,2023-03-25,1,0,0,1,1,0,0,0,0,0,1,0,1,0
386,1.38922403298534,0.100522851968318,FL,2023-03-26,1,1,1,1,1,0,1,1,0,0,1,1,0,1
387,2.41395687883039,0.116731520531392,FL,2023-03-27,1,0,0,1,1,1,0,1,0,0,0,0,0,0
388,1.87991672159549,0.10086584324169,FL,2023-03-28,0,1,1,0,1,1,1,0,0,0,0,0,0,1
389,3.77855625952655,0.1413911884097275,FL,2023-03-29,0,0,0,1,1,1,0,0,0,0,0,1,1,0
390,5.73523049467671,0.182855292835318,FL,2023-03-30,0,1,0,0,1,0,0,0,1,0,0,0,0,0
391,1.19386056388177,0.0949818119484805,FL,2023-03-31,1,1,1,1,0,1,1,0,1,0,1,1,0,1
392,1.13567981260544,0.095505142407605,FL,2023-04-01,1,1,1,1,1,0,1,1,1,1,1,1,1,1
393,1.09582821191448,0.0418151818979353,FL,2023-04-02,1,1,0,1,1,1,1,1,1,1,1,1,1,1
394,3.37646975015356,0.1496194512886215,FL,2023-04-03,1,0,0,1,0,1,1,0,0,0,1,0,0,1
395,2.82592279757244,0.1481399074653695,FL,2023-04-04,0,0,0,1,1,1,1,0,0,0,1,0,0,1
396,2.13965580031058,0.04557022518285135,FL,2023-04-05,1,1,0,1,0,1,0,1,1,0,1,1,0,0
397,3.3464618135951,0.1065679581412365,FL,2023-04-06,0,0,1,1,0,1,1,0,0,0,1,0,1,1
398,1.753367743166,0.140117226247825,FL,2023-04-07,1,0,1,1,1,1,1,0,0,0,0,1,0,1
399,1.16058570497159,0.1129989000787535,FL,2023-04-08,0,1,1,1,1,1,1,0,1,0,1,1,1,1
400,0.587985407733269,0.01689256228078855,FL,2023-04-09,1,1,1,1,1,1,1,1,1,0,1,0,1,1
401,5.72185299287687,0.1486426049621555,FL,2023-04-10,1,0,1,1,0,0,0,1,0,0,0,0,0,0
402,4.40546618395504,0.178134297179698,FL,2023-04-11,0,0,1,1,0,1,1,0,0,0,1,1,1,1
403,4.10204596729519,0.1546456701947665,FL,2023-04-12,1,0,1,1,0,1,0,1,0,0,1,0,0,0
404,5.37279702426796,0.074125471412695,FL,2023-04-13,1,1,0,0,0,0,1,1,0,0,0,0,0,1
405,3.24862208563345,0.0770500800631205,FL,2023-04-14,1,1,0,1,0,1,1,1,0,0,1,0,0,1
406,2.2369827064425,0.1997839268151175,FL,2023-04-15,0,0,1,1,1,0,1,1,0,0,1,0,1,1
407,1.38267300252186,0.1865126617873635,FL,2023-04-16,1,0,1,1,1,1,1,1,0,0,1,0,0,1
408,3.27963055143931,0.2189259234981445,FL,2023-04-17,0,0,1,1,0,1,0,0,0,0,1,0,1,0
409,0.923286254434121,0.232123664193297,FL,2023-04-18,1,1,1,1,1,1,0,1,1,0,1,0,1,0
410,3.67273406765492,0.2410275887195835,FL,2023-04-19,0,0,1,1,0,1,0,0,0,1,1,0,0,0
411,1.75605604521578,0.177926117576024,FL,2023-04-20,1,1,1,1,1,0,0,0,1,0,1,0,0,0
412,5.00693589098255,0.150004578273722,FL,2023-04-21,1,0,0,1,0,0,0,1,0,0,1,0,0,0
413,1.59717588861509,0.1680405014696195,FL,2023-04-22,1,1,1,1,0,1,0,1,1,0,1,0,0,0
414,1.2331654076385,0.302235142184045,FL,2023-04-23,0,1,1,1,1,1,1,0,1,0,1,1,0,1
415,4.11506055679495,0.241790971728783,FL,2023-04-24,0,0,1,1,0,0,1,0,0,0,1,0,0,1
416,7.61428333860402,0.1953468976110925,FL,2023-04-25,1,0,0,0,1,0,1,1,0,0,0,0,0,1
417,4.6157934478283,0.222234198338062,FL,2023-04-26,1,0,0,1,1,0,0,1,0,0,1,0,0,0
418,5.11658377553219,0.2370456208936165,FL,2023-04-27,0,0,0,1,0,0,0,0,0,0,1,0,0,0
419,8.74479367585346,0.1584957041669365,FL,2023-04-28,1,0,0,1,0,0,1,1,0,0,1,0,0,1
420,2.0915598309002,0.321765275960637,FL,2023-04-29,1,0,1,1,1,1,1,1,0,0,1,0,0,1
421,0.182754311749656,0.002985362176688855,GA,2023-03-19,1,1,1,1,1,1,1,1,1,0,1,1,1,0
422,0.471886595893854,0.002963711895733565,GA,2023-03-20,1,1,1,1,1,1,1,0,1,0,1,1,1,1
423,0.692198264258079,0.1039606296785835,GA,2023-03-21,0,1,1,1,1,1,1,0,1,0,1,1,1,1
424,1.56703580122562,0.143011124541952,GA,2023-03-22,0,1,1,1,1,1,1,0,1,0,0,1,1,1
425,0.23455044032662,0.00310203576131896,GA,2023-03-23,1,1,1,1,1,1,1,1,1,0,1,1,0,1
426,0.976808304325917,0.157863681296077,GA,2023-03-24,1,1,1,1,1,1,0,1,1,0,1,1,1,0
427,0.123861890110051,0.00338535530852468,GA,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
428,0.381150838475198,0.003595154005371115,GA,2023-03-26,1,1,1,1,1,1,1,1,1,0,1,0,1,1
429,0.52258852579084,0.0776762652819385,GA,2023-03-27,1,1,1,1,1,1,1,1,1,0,1,1,0,1
430,1.30591110526526,0.1508121322716645,GA,2023-03-28,1,1,1,1,1,0,1,1,1,0,1,1,0,1
431,0.742309673559239,0.1791801706952555,GA,2023-03-29,1,1,1,1,1,0,1,1,1,0,1,1,0,1
432,0.341858991531946,0.0050332806028828,GA,2023-03-30,1,1,1,1,1,1,1,1,1,0,1,0,0,1
433,0.901839726328342,0.088390800559219,GA,2023-03-31,1,1,1,1,1,1,0,1,0,0,1,1,0,0
434,0.722133509219681,0.218281201535188,GA,2023-04-01,1,1,1,1,1,0,1,1,1,0,1,1,0,1
435,0.597574235880589,0.174639982753687,GA,2023-04-02,1,1,1,1,1,1,1,1,1,0,1,1,0,1
436,0.684684781821703,0.2147106244957865,GA,2023-04-03,1,1,1,1,1,1,1,1,1,0,1,1,0,1
437,0.628548544146465,0.00897531501754435,GA,2023-04-04,1,1,1,1,1,1,1,1,1,0,1,1,0,1
438,0.475613591422837,0.010209929931508,GA,2023-04-05,1,1,1,1,1,1,1,1,1,0,1,1,0,1
439,2.52334133765569,0.3890406141982275,GA,2023-04-06,0,1,0,0,0,1,1,0,1,0,0,0,0,1
440,1.32566323547486,0.3408611722421235,GA,2023-04-07,0,1,0,1,1,1,1,0,1,0,1,1,0,1
441,0.0268289464512774,0.01524534436374185,GA,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
442,NA,NA,GA,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443,1.23100710637841,0.219207724644962,GA,2023-04-10,1,0,1,1,1,1,1,1,0,0,1,0,1,1
444,2.77469219043307,0.2306803528472985,GA,2023-04-11,0,1,1,1,1,0,1,0,1,0,1,1,0,1
445,0.948030420940059,0.0263716954389555,GA,2023-04-12,1,1,0,1,1,1,1,1,1,1,1,1,1,1
446,0.345390951382738,0.139319639570143,GA,2023-04-13,1,1,1,1,1,1,1,1,1,0,1,1,0,1
447,1.16553144613461,0.1323149082272085,GA,2023-04-14,1,1,1,1,0,0,1,1,1,1,1,1,1,1
448,0.994748259600436,0.1676897792359665,GA,2023-04-15,1,1,1,1,0,1,1,1,1,1,1,0,0,1
449,1.30760986866557,0.155634829793141,GA,2023-04-16,1,1,1,0,1,0,1,1,1,0,0,1,0,1
450,1.39066046379018,0.1600281318227715,GA,2023-04-17,1,0,1,1,1,0,1,1,0,0,1,1,0,1
451,0.795867176713221,0.0585790930143635,GA,2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
452,NA,NA,GA,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
453,1.47669071310937,0.426834139273274,GA,2023-04-20,1,0,1,1,0,1,1,1,0,1,1,1,0,1
454,NA,NA,GA,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
455,0.164516481840623,0.095511813904461,GA,2023-04-22,1,1,1,1,1,1,1,1,1,0,1,1,0,1
456,1.52261401104803,0.432548917384282,GA,2023-04-23,1,0,1,1,0,0,1,1,0,1,1,0,0,1
457,1.58745509315905,0.248188954504651,GA,2023-04-24,1,0,1,1,1,0,1,1,0,0,1,1,0,1
458,1.30212811476164,0.2583377470875245,GA,2023-04-25,1,1,1,1,0,0,1,1,1,0,1,0,0,1
459,1.65609111196101,0.313155200986049,GA,2023-04-26,1,1,1,0,1,0,1,1,1,0,0,0,0,1
460,1.44514674654298,0.305284353880166,GA,2023-04-27,1,1,1,1,0,0,1,1,1,0,1,0,0,1
461,0.899646314568454,0.354698892815838,GA,2023-04-28,1,1,1,1,0,1,1,1,1,0,1,0,1,1
462,1.08876016081561,0.470518350817123,GA,2023-04-29,1,0,1,1,1,1,1,1,0,0,1,1,0,1
463,0.213277538731565,0.0068293934309154,HI,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
464,NA,NA,HI,2023-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,0.0486204368860646,0.0068635202803459,HI,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
466,0.101062514900257,0.0069373416265949,HI,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
467,0.452641577337877,0.1272054760138295,HI,2023-03-23,1,1,1,1,1,1,1,1,1,0,1,0,1,1
468,0.0135957824681384,0.00719464343391405,HI,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
469,1.21466089886659,0.216274292587777,HI,2023-03-25,1,1,1,1,0,1,1,1,1,0,1,0,1,1
470,1.33261293655237,0.2454265651192955,HI,2023-03-26,1,1,0,1,0,1,1,0,1,1,0,0,1,1
471,NA,NA,HI,2023-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,0.0670563324499778,0.00814722190007535,HI,2023-03-28,1,1,1,1,1,1,1,1,1,0,1,0,1,1
473,0.920558369697149,0.1359701051303215,HI,2023-03-29,1,1,1,1,1,1,0,0,1,0,1,0,1,0
474,0.426545069244125,0.1449968111044495,HI,2023-03-30,1,1,1,1,1,1,1,0,1,0,1,1,1,1
475,0.82359737241882,0.1189224869459165,HI,2023-03-31,1,1,1,1,1,0,1,0,1,1,1,1,0,1
476,0.368289257229208,0.1106521528272135,HI,2023-04-01,1,1,1,1,1,1,1,1,1,1,0,0,1,1
477,0.982104503464811,0.301531214273726,HI,2023-04-02,0,1,1,1,1,1,1,0,1,0,1,1,1,1
478,0.0880134545471931,0.01078281644613465,HI,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
