...1,es_score,brier_score,location,target_date,X21L_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,recombinant_50_CI,other_50_CI,X21L_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,recombinant_95_CI,other_95_CI
550,0.137117338573585,0.094495830441711,ID,2022-12-14,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
551,3.15567253675448,0.5061498790927,ID,2022-12-15,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
552,1.06375919442432,0.741570324188625,ID,2022-12-16,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0
553,NA,NA,ID,2022-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2022-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,0.308996786113985,0.069990516940745,ID,2022-12-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
556,0.805297919752563,0.57264558850305,ID,2022-12-20,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
557,NA,NA,ID,2022-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,0.0808685356365184,0.058375939519217,ID,2022-12-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
560,0.0742755992909999,0.0565281482342595,ID,2022-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
561,NA,NA,ID,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2022-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,0.0675484965037229,0.0534969014785495,ID,2022-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
564,2.538251415276,0.553873540644555,ID,2022-12-28,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1
565,0.937008804846944,0.65620915748409,ID,2022-12-29,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
566,0.672517803232626,0.3582741868061905,ID,2022-12-30,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
567,0.992055201000793,0.637163391970495,ID,2022-12-31,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
568,0.191917094963994,0.0571458448143495,ID,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
569,NA,NA,ID,2023-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,2.40867998458215,0.403744053190606,ID,2023-01-03,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
571,0.584980501557967,0.188687018908283,ID,2023-01-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
572,1.56619485898826,0.65464092893209,ID,2023-01-05,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1
573,NA,NA,ID,2023-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,0.0761995237028087,0.0778310998231495,ID,2023-01-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
575,NA,NA,ID,2023-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,0.243093475030463,0.089277129189838,ID,2023-01-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
577,0.472153484995415,0.095931889797794,ID,2023-01-10,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
578,1.37892873862001,0.583108950234685,ID,2023-01-11,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1
579,NA,NA,ID,2023-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,0.113596789148135,0.119797235886129,ID,2023-01-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
581,NA,NA,ID,2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,1.05820075529398,0.71754716488732,ID,2023-01-15,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
583,1.04123886166954,0.715474985257115,ID,2023-01-16,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
584,1.11942443450878,0.2534238020726315,ID,2023-01-17,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
585,0.174825306741488,0.173189344639431,ID,2023-01-18,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
586,0.185643644512552,0.1859609864367045,ID,2023-01-19,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
587,0.317718200839622,0.2546284611351905,ID,2023-01-20,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
588,1.13238673860167,0.2924079895383715,ID,2023-01-21,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1
589,9.4981334221767,0.3006882078683605,IL,2022-12-11,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0
590,4.1517889741692,0.2398313784305595,IL,2022-12-12,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
591,1.99504948985418,0.225673094310515,IL,2022-12-13,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0
592,2.74234338340093,0.215202271655832,IL,2022-12-14,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
593,5.15815539150485,0.226364887646595,IL,2022-12-15,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0
594,7.06760531946861,0.3188232202000705,IL,2022-12-16,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0
595,3.52967313502583,0.2519686748205315,IL,2022-12-17,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1
596,5.29220928748686,0.2349689389957595,IL,2022-12-18,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0
597,5.4733887218752,0.2031973487061435,IL,2022-12-19,1,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0
598,6.85067302316934,0.264327064982918,IL,2022-12-20,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1
599,3.30293967393519,0.2310999104826375,IL,2022-12-21,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0
600,4.39292376851891,0.2477135517047325,IL,2022-12-22,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1
601,1.84433982805277,0.2138922881567835,IL,2022-12-23,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1
602,3.25827020650659,0.2974670331358275,IL,2022-12-24,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0
603,0.0471909347094465,0.03426446447240205,IL,2022-12-25,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
604,15.8832899809412,0.3111349507579885,IL,2022-12-26,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1
605,4.37068635405803,0.275044918728966,IL,2022-12-27,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1
606,3.41880887201262,0.263416808258776,IL,2022-12-28,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1
607,7.04825586668866,0.311843824321156,IL,2022-12-29,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
608,5.17040193501093,0.2429197883968995,IL,2022-12-30,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0
609,6.09926162618902,0.36775769213157,IL,2022-12-31,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0
610,0.153631706831198,0.03205637694352545,IL,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
611,3.07413709265239,0.19958606719969,IL,2023-01-02,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
612,12.5363433886203,0.2749288377099475,IL,2023-01-03,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0
613,6.23881495767223,0.308260904974311,IL,2023-01-04,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1
614,9.24046759709377,0.337744561870607,IL,2023-01-05,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1
615,8.51174102938928,0.383350644349886,IL,2023-01-06,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0
616,8.15185197247466,0.446295378261717,IL,2023-01-07,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1
617,6.72544451351331,0.323191065157506,IL,2023-01-08,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1
618,9.83196681518421,0.342709350502103,IL,2023-01-09,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
619,7.11390760220923,0.329179438603978,IL,2023-01-10,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1
620,4.91270307827372,0.3179971643286385,IL,2023-01-11,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1
621,2.75784853645044,0.2462418812985725,IL,2023-01-12,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1
622,4.03897645526916,0.3339248672809965,IL,2023-01-13,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1
623,3.97895442946152,0.344680430175547,IL,2023-01-14,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1
624,4.09848015468118,0.3300312861058505,IL,2023-01-15,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1
625,9.42279617892416,0.3971225480646085,IL,2023-01-16,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1
626,5.6526321713749,0.3160106968561105,IL,2023-01-17,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1
627,10.5199028197731,0.3839575064263105,IL,2023-01-18,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
628,2.50688321082475,0.344585397616905,IL,2023-01-19,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1
629,4.2765342182097,0.3003445917887565,IL,2023-01-20,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1
630,6.7578706183691,0.3820578279925645,IL,2023-01-21,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
631,4.02241271751497,0.201105453063667,IN,2022-12-11,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1
632,2.66106049077419,0.294364684252831,IN,2022-12-12,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
633,1.90803185038439,0.2432853248013925,IN,2022-12-13,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0
634,1.62876143165868,0.2600737083949535,IN,2022-12-14,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1
635,3.53804948041299,0.2468517888520865,IN,2022-12-15,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
636,2.28451773214477,0.2129811315301905,IN,2022-12-16,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
637,1.70041550276233,0.2192396942635005,IN,2022-12-17,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1
638,3.01287996230581,0.318558984464721,IN,2022-12-18,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
639,1.79213124296783,0.250137080698084,IN,2022-12-19,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1
640,2.11760646103632,0.28004002082343,IN,2022-12-20,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1
641,5.32895276806991,0.363725856821735,IN,2022-12-21,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
642,2.75051469655796,0.377796382052893,IN,2022-12-22,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
643,2.45180916236811,0.391451504462774,IN,2022-12-23,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
644,2.02918581565755,0.7025815956347,IN,2022-12-24,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1
645,NA,NA,IN,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,3.43820122859715,0.3206961746317705,IN,2022-12-26,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1
647,3.36781810699964,0.3335348173177545,IN,2022-12-27,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
648,4.87999162833793,0.305696020933975,IN,2022-12-28,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0
649,1.11924395490535,0.194359609981725,IN,2022-12-29,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0
650,1.63371463621546,0.2673918270596635,IN,2022-12-30,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0
651,0.857373531642167,0.2395263460842895,IN,2022-12-31,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
652,NA,NA,IN,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,3.6129177967971,0.3407771720987805,IN,2023-01-02,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0
654,3.37832727833862,0.2808495955972055,IN,2023-01-03,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1
655,1.05504684401777,0.1904753988127455,IN,2023-01-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
656,1.67936521875203,0.2063052109305345,IN,2023-01-05,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1
657,0.748695726764713,0.1737283700581645,IN,2023-01-06,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
658,1.1998868059762,0.289430747798895,IN,2023-01-07,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
659,1.07890776804767,0.1150255820560325,IN,2023-01-08,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
660,2.44763801975676,0.329885930142032,IN,2023-01-09,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1
661,1.00131318631885,0.201648235539251,IN,2023-01-10,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
662,1.25719736727971,0.151839333322968,IN,2023-01-11,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1
663,1.65547632990208,0.1618877273651085,IN,2023-01-12,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1
664,2.02280753353893,0.353336420027356,IN,2023-01-13,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1
665,1.04675158146887,0.215190766868059,IN,2023-01-14,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
666,0.563093859295267,0.209035139899017,IN,2023-01-15,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0
667,2.92959754949692,0.351677122388608,IN,2023-01-16,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1
668,1.69519706101017,0.2866892986596495,IN,2023-01-17,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1
669,3.52763354185363,0.451426762601609,IN,2023-01-18,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0
670,1.40396154110201,0.2366882854072405,IN,2023-01-19,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
671,1.90074875762759,0.359673830134463,IN,2023-01-20,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1
672,1.20731152369569,0.2613228475345535,IN,2023-01-21,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
673,NA,NA,KS,2022-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,0.874758687982055,0.2416718584975045,KS,2022-12-12,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
675,0.980305254812966,0.1740017261895745,KS,2022-12-13,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
676,0.895147122448637,0.085884551485857,KS,2022-12-14,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
677,0.971087139611758,0.2496643051623615,KS,2022-12-15,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
678,0.104068581835388,0.0755857812883085,KS,2022-12-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
679,0.888012900461056,0.23699408050188,KS,2022-12-17,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1
680,0.850516514289219,0.2137697235110205,KS,2022-12-18,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1
681,3.00871209098059,0.353676364661799,KS,2022-12-19,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1
682,0.403639331812952,0.166667247564839,KS,2022-12-20,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0
683,0.609483290437451,0.1349556652718515,KS,2022-12-21,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
684,0.763970888445397,0.2799496259030955,KS,2022-12-22,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
685,NA,NA,KS,2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,2.32592791031353,0.67223521426284,KS,2022-12-24,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
687,NA,NA,KS,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,3.55663982015105,0.431996221149174,KS,2022-12-26,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0
689,0.345611123593913,0.04389171584671175,KS,2022-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
690,NA,NA,KS,2022-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,0.56679359508856,0.254595880449405,KS,2022-12-29,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
692,3.08482747991898,0.561624402771405,KS,2022-12-30,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
693,1.13465202954242,0.258309884858527,KS,2022-12-31,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
694,0.75245401636717,0.369173058800183,KS,2023-01-01,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
695,0.859758713481446,0.2382607796795465,KS,2023-01-02,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
696,0.317042758475044,0.0439641920052803,KS,2023-01-03,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
697,2.40014826684753,0.486948695516168,KS,2023-01-04,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1
698,1.89824891647987,0.515983078604065,KS,2023-01-05,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
699,6.95701154052406,0.564386494994445,KS,2023-01-06,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
700,0.664997756942358,0.339199099030674,KS,2023-01-07,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
701,1.0763340420239,0.744302388037925,KS,2023-01-08,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
702,1.91899407850463,0.3929663015705025,KS,2023-01-09,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1
703,0.072903769707569,0.064930496781984,KS,2023-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
704,0.437440366144655,0.1680894392125395,KS,2023-01-11,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
705,NA,NA,KS,2023-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,1.29985354614613,0.4031930022551915,KS,2023-01-13,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1
707,NA,NA,KS,2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,0.761087920871942,0.4786662047372035,KS,2023-01-15,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
709,0.118990656239674,0.1096857843000235,KS,2023-01-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
710,0.568897189444706,0.2252198088489505,KS,2023-01-17,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
711,0.516742378420404,0.188172073811153,KS,2023-01-18,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
712,0.862118342046308,0.3459336325958895,KS,2023-01-19,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
713,0.78457192505884,0.15868993301116,KS,2023-01-20,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
714,1.58676730747892,0.70713746579806,KS,2023-01-21,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1
715,1.5570742644948,0.554111709434455,KY,2022-12-11,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1
716,0.933107236043672,0.282301831808599,KY,2022-12-12,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
717,1.49559601903515,0.67280422817743,KY,2022-12-13,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
718,0.934100327323566,0.144640117225491,KY,2022-12-14,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
719,1.33963912465459,0.2400415188870715,KY,2022-12-15,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
720,0.86707964300634,0.205964544528446,KY,2022-12-16,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
721,0.481878559229154,0.123286892180294,KY,2022-12-17,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
722,1.04904424129435,0.364190448643717,KY,2022-12-18,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
723,5.63085530479683,0.358154115075215,KY,2022-12-19,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1
724,0.601640173094058,0.2585111495800295,KY,2022-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
725,2.07144464845891,0.4603851765860515,KY,2022-12-21,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0
726,1.3793437443499,0.300103130262658,KY,2022-12-22,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1
727,NA,NA,KY,2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,0.993050623469901,0.67914794494183,KY,2022-12-24,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
729,NA,NA,KY,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,0.520818446290737,0.1785093455215675,KY,2022-12-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
731,1.14347953146061,0.082243126776085,KY,2022-12-27,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1
732,0.686444297625607,0.162934473991158,KY,2022-12-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
733,0.8747390817959,0.307496694129801,KY,2022-12-29,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0
734,0.824191210105552,0.079013005430084,KY,2022-12-30,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1
735,1.00236407870357,0.2866127053875235,KY,2022-12-31,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
736,NA,NA,KY,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,1.65534797684264,0.338487329363426,KY,2023-01-02,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0
738,2.17447201743034,0.381624210881743,KY,2023-01-03,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1
739,1.02826726351896,0.2807465752999585,KY,2023-01-04,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1
740,0.994445606860755,0.2057918470129755,KY,2023-01-05,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
741,0.710344815705849,0.215292426577524,KY,2023-01-06,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
742,1.54635008003296,0.4544961722738785,KY,2023-01-07,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
743,0.639526823695804,0.100565351455737,KY,2023-01-08,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
744,1.44489097798779,0.4343982708077385,KY,2023-01-09,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1
745,0.70569849624068,0.2346481139814565,KY,2023-01-10,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
746,0.724498125966273,0.121543013870712,KY,2023-01-11,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
747,1.19779254877326,0.3995250469459,KY,2023-01-12,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1
748,1.16520749224347,0.2423436763100245,KY,2023-01-13,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
749,0.981234317600661,0.67749944431756,KY,2023-01-14,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
750,0.546530791109954,0.248069821496076,KY,2023-01-15,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
751,0.782275206831053,0.3083275439358195,KY,2023-01-16,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
752,1.21270954078429,0.3463746092478835,KY,2023-01-17,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1
753,1.83826191085323,0.488261350372831,KY,2023-01-18,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1
754,2.51763864063463,0.318851660264341,KY,2023-01-19,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1
755,1.13029175569261,0.259764592628138,KY,2023-01-20,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
756,0.96133337319887,0.3584940440616385,KY,2023-01-21,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
757,1.45117759479477,0.3424966525179315,LA,2022-12-11,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1
758,2.94282770643896,0.2949186313629165,LA,2022-12-12,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
759,1.66938155978208,0.2730111544843515,LA,2022-12-13,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0
760,1.7239758295241,0.209914148771173,LA,2022-12-14,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1
