...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23D_50_CI,X23B_50_CI,X23E_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,X23B_95_CI,X23E_95_CI,other_95_CI
236,0.161540188192034,0.022663839030188,CO,2023-05-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
237,0.0254469628119934,0.0243673754834005,CO,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
238,NA,NA,CO,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,0.839572394535889,0.3913330679659015,CO,2023-05-07,1,1,1,0,1,1,1,1,1,1,1,1,1,1
240,1.13717475402094,0.73036402892628,CO,2023-05-08,1,1,0,1,0,1,1,1,1,1,1,1,1,1
241,0.811236042243218,0.386962868880147,CO,2023-05-09,1,1,1,0,1,1,1,1,1,0,0,1,1,1
242,3.28555091518006,0.75691024021855,CO,2023-05-10,1,1,0,0,1,0,0,1,1,0,0,0,0,0
243,0.12222744680707,0.03729767165547975,CO,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
244,NA,NA,CO,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,0.254519939433326,0.0427910322840807,CO,2023-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
246,0.0465643108282811,0.04578717560185135,CO,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
247,0.685192156241581,0.150406650635235,CO,2023-05-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
248,0.821750861007291,0.349420973822985,CO,2023-05-16,1,1,1,1,0,1,1,1,1,1,1,1,1,1
249,0.055973724189707,0.0558401812590485,CO,2023-05-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
250,1.28680951135167,0.477326444758943,CO,2023-05-18,1,1,0,1,1,0,1,1,1,0,1,1,0,1
251,1.1118043849309,0.758177430432705,CO,2023-05-19,1,0,1,1,1,1,1,1,0,0,1,1,1,1
252,NA,NA,CO,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,1.64151450714533,0.55096096212887,CT,2023-04-10,1,1,0,0,1,1,0,1,1,0,0,0,1,0
255,0.582938354579307,0.1727518038427015,CT,2023-04-11,1,1,1,1,1,1,1,1,1,0,0,0,1,1
256,0.574944458744269,0.172081771572993,CT,2023-04-12,1,1,1,1,1,1,1,1,1,0,1,0,1,1
257,0.0367082181170728,0.0252632808690287,CT,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
258,0.0420786234045584,0.0282593631915901,CT,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259,NA,NA,CT,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,0.517328532656434,0.2038353739906035,CT,2023-04-16,1,1,1,1,1,1,1,1,1,0,0,1,1,1
261,0.184308728892216,0.0393993890123451,CT,2023-04-17,1,1,1,1,1,1,1,1,1,0,1,0,0,1
262,0.691368655819047,0.361266177779292,CT,2023-04-18,1,1,1,1,0,1,1,1,1,1,1,1,1,1
263,0.230346884987602,0.04893711505539365,CT,2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
264,0.0775026366486127,0.054437928801599,CT,2023-04-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
265,0.0912221628265742,0.0604705098580915,CT,2023-04-21,1,1,1,1,1,1,1,1,1,0,1,1,0,1
266,NA,NA,CT,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,0.110745861878899,0.074256915922461,CT,2023-04-23,1,1,1,1,1,1,1,1,1,0,1,0,1,1
268,0.513711969625176,0.3244367814184275,CT,2023-04-24,1,1,1,1,1,1,1,1,1,0,1,0,1,1
269,0.564115125485894,0.259414310694141,CT,2023-04-25,1,1,1,1,1,1,1,1,1,1,0,0,1,1
270,1.026205417938,0.729020847264505,CT,2023-04-26,1,0,1,1,1,1,1,1,0,0,1,1,1,1
271,NA,NA,CT,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,0.481093769457388,0.120000875713746,CT,2023-04-28,1,1,1,1,1,1,1,1,1,0,1,0,1,1
273,NA,NA,CT,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,NA,NA,CT,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,0.93031307320352,0.4299858875565195,CT,2023-05-02,1,0,1,1,1,1,1,1,0,0,1,0,1,1
277,1.38126489287448,0.51014307147199,CT,2023-05-03,1,1,1,1,1,0,0,1,1,1,1,0,0,0
278,0.73451918346118406,0.1979588664078895,CT,2023-05-04,1,1,0,1,1,1,1,1,1,0,1,0,1,1
279,0.316407657016436,0.213309163279332,CT,2023-05-05,1,1,1,1,1,1,1,1,1,0,1,0,1,1
280,0.341502056435583,0.2292623884140765,CT,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
281,NA,NA,CT,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,1.00219958221982,0.3405076029369095,CT,2023-05-08,1,1,1,1,0,1,1,1,1,0,0,0,1,1
283,2.07059133677694,0.467788499018115,CT,2023-05-09,1,1,1,1,0,0,1,1,1,0,0,0,0,1
284,0.684407611941099,0.3368791083738425,CT,2023-05-10,1,1,1,1,1,1,1,1,1,1,0,0,1,1
285,3.18126201696019,0.3758790855441225,CT,2023-05-11,1,0,0,1,0,1,1,1,0,0,1,0,1,1
286,0.517134709606521,0.3519955259970955,CT,2023-05-12,1,1,1,1,1,1,1,1,1,0,1,0,1,1
287,NA,NA,CT,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,CT,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,0.612498934283023,0.410900170579632,CT,2023-05-16,1,1,1,1,1,1,1,1,1,0,1,0,1,1
291,2.18141893876591,0.62912672649495,CT,2023-05-17,1,0,1,1,0,1,1,1,0,1,0,0,1,1
292,0.887220113004846,0.3522641093902235,CT,2023-05-18,1,1,1,1,1,0,1,1,1,0,0,0,0,1
293,0.687756690848405,0.4677286728288205,CT,2023-05-19,1,1,0,1,1,1,1,1,1,1,1,1,1,1
294,2.21132458550474,0.630675136104105,CT,2023-05-20,1,0,1,1,0,1,1,1,0,0,0,0,1,1
295,NA,NA,DC,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,0.0372942257919653,0.02064534517714755,DC,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
297,0.0421203568480092,0.0226357555178735,DC,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
298,NA,NA,DC,2023-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,0.0458038599157877,0.02723491011993025,DC,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300,0.0533160916421212,0.02987910118979785,DC,2023-04-14,1,1,1,1,1,1,1,1,1,0,1,0,1,1
301,NA,NA,DC,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,0.0638784284677048,0.0359522350721697,DC,2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
303,0.216267094802543,0.0394218497458975,DC,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
304,0.894376078353103,0.2931128878663695,DC,2023-04-18,1,1,1,1,1,0,1,1,1,0,1,0,0,1
305,NA,NA,DC,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,0.0943004390603275,0.051819846463952,DC,2023-04-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
307,0.546998751119941,0.3464628908516665,DC,2023-04-21,1,1,1,1,1,1,1,1,1,0,1,0,1,1
308,0.109263412513434,0.061963283782254,DC,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
309,0.520821911791164,0.340298246025664,DC,2023-04-23,1,1,1,1,1,1,1,1,1,0,0,1,1,1
310,1.37839285444456,0.428374310318341,DC,2023-04-24,1,1,1,1,0,1,1,1,1,0,1,0,1,1
311,0.138470641947691,0.080428566766151,DC,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
312,NA,NA,DC,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,NA,NA,DC,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,0.74483722108372,0.5375031568215,DC,2023-04-28,1,1,1,1,0,1,1,1,1,0,1,0,1,1
315,1.5133821977461,0.714774821116455,DC,2023-04-29,1,0,0,1,1,0,1,1,0,0,1,1,0,1
316,NA,NA,DC,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,NA,NA,DC,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,NA,NA,DC,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,NA,NA,DC,2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,0.905594067271588,0.42370579071126,DC,2023-05-04,1,1,1,1,1,0,1,1,1,0,1,0,0,1
321,0.283925674645984,0.1752405098061235,DC,2023-05-05,1,1,1,1,1,1,1,1,1,0,1,0,1,1
322,0.304202498996031,0.1876769985522985,DC,2023-05-06,1,1,1,1,1,1,1,1,1,0,0,1,1,1
323,NA,NA,DC,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,1.07346142614582,0.51567300370716,DC,2023-05-08,1,1,1,1,1,0,1,1,1,0,0,0,0,1
325,0.824044310126106,0.306864412000066,DC,2023-05-09,1,1,1,1,1,1,1,1,1,0,0,0,1,1
326,0.390092892939536,0.24228361916580551,DC,2023-05-10,1,1,1,1,1,1,1,1,1,0,0,1,1,1
327,0.93339786500418,0.67112548298491,DC,2023-05-11,1,0,1,1,1,1,1,1,0,0,1,1,1,1
328,NA,NA,DC,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,NA,NA,DC,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,0.471196074984579,0.3033361586953885,DC,2023-05-14,1,1,1,1,1,1,1,1,1,0,0,1,1,1
331,0.500314364538745,0.3193437593401985,DC,2023-05-15,1,1,1,1,1,1,1,1,1,0,0,1,1,1
332,NA,NA,DC,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,0.967488477095434,0.4515261022563545,DC,2023-05-17,1,0,1,1,1,1,1,1,0,0,1,1,1,1
334,1.15642157842418,0.399190786125776,DC,2023-05-18,1,1,0,1,0,1,1,1,1,0,0,0,1,1
335,NA,NA,DC,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,NA,NA,DC,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,NA,NA,DE,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,0.00856162060357653,0.00566666698405175,DE,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
339,0.0668218323578846,0.0062588893669129,DE,2023-04-11,1,1,1,1,1,1,1,1,1,0,0,1,1,1
340,0.010573848507949,0.0069219234070006,DE,2023-04-12,1,1,1,1,1,1,1,1,1,0,0,1,1,1
341,0.0843917612654781,0.0076640078529534,DE,2023-04-13,1,1,1,1,1,1,1,1,1,0,1,0,1,1
342,0.0116465012082981,0.00849424752914105,DE,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
343,NA,NA,DE,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,0.0511642663140345,0.0104603042858623,DE,2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
345,0.016389137091416,0.01161919257972185,DE,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
346,NA,NA,DE,2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,0.0174150500341697,0.0143544172517878,DE,2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
348,NA,NA,DE,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,0.0260357706283669,0.017747009985455,DE,2023-04-21,1,1,1,1,1,1,1,1,1,0,0,1,1,1
350,NA,NA,DE,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,NA,NA,DE,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,0.879778788732084,0.3766249153802925,DE,2023-04-24,1,1,1,1,0,1,1,1,1,0,1,0,1,1
353,0.0335451880671864,0.0270690331527734,DE,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
354,NA,NA,DE,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,0.0391969794265722,0.0333213021828998,DE,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
356,NA,NA,DE,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,0.874763654530612,0.2953732763283525,DE,2023-05-01,1,1,1,1,1,0,1,1,1,1,0,1,0,1
360,NA,NA,DE,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,0.198587472402134,0.060564428544663,DE,2023-05-03,1,1,1,1,1,1,1,1,1,0,1,0,1,1
362,NA,NA,DE,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,0.0810613353719363,0.0730382088069355,DE,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
364,0.0832261286393208,0.079990124207828,DE,2023-05-06,1,1,1,1,1,1,1,1,1,0,0,1,1,1
365,NA,NA,DE,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,NA,NA,DE,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,1.27674022213264,0.573664349191825,DE,2023-05-09,1,1,0,0,1,1,1,1,1,1,1,1,1,1
368,0.122153219595952,0.112785404633839,DE,2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
369,0.382679390617741,0.12224409498566,DE,2023-05-11,1,1,1,1,1,1,1,1,1,0,0,0,1,1
370,0.85740376990758,0.656080421936765,DE,2023-05-12,1,1,1,0,1,1,1,1,1,1,0,0,1,1
371,0.142182033308964,0.1426376734516135,DE,2023-05-13,1,1,1,1,1,1,1,1,1,0,1,0,1,1
372,NA,NA,DE,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,NA,NA,DE,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,NA,NA,DE,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,1.760347476306,0.53411951727824,DE,2023-05-17,1,1,0,0,1,1,1,1,1,1,0,0,1,1
376,0.207772027950951,0.201454664313909,DE,2023-05-18,1,1,1,1,1,1,1,1,1,0,0,1,1,1
377,NA,NA,DE,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,0.456307438021254,0.2468104331105225,DE,2023-05-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
379,0.383610976836421,0.0089047771640096,FL,2023-04-09,1,1,1,1,1,1,1,1,1,0,1,0,1,1
380,4.67685327650597,0.146917372528122,FL,2023-04-10,1,0,0,1,1,0,1,1,0,0,0,0,0,1
381,4.53263370462064,0.1782800184033625,FL,2023-04-11,0,0,0,1,0,1,1,0,0,0,0,0,1,1
382,3.65352797779588,0.152658771242087,FL,2023-04-12,1,0,1,0,0,1,1,1,1,0,0,0,1,1
383,3.26750911950357,0.0656221039365355,FL,2023-04-13,1,1,0,0,0,1,0,1,1,0,0,0,1,0
384,2.07461483036278,0.068004807192205,FL,2023-04-14,1,1,0,0,1,1,1,1,1,0,1,1,0,1
385,2.50994462916753,0.202548253432294,FL,2023-04-15,0,0,0,1,1,1,1,0,0,0,1,1,1,0
386,2.46278428329138,0.1911480186517305,FL,2023-04-16,1,0,0,0,1,1,1,1,0,0,0,0,1,1
387,3.61779197051132,0.2201266156002225,FL,2023-04-17,0,0,0,1,1,0,1,0,0,0,0,0,0,1
388,0.873007628144506,0.2252179085036795,FL,2023-04-18,1,1,1,1,1,0,1,1,1,1,1,0,0,1
389,3.7198911785431,0.2397994411036785,FL,2023-04-19,0,0,0,0,1,1,0,0,0,0,0,1,1,0
390,1.53253992980631,0.177475983767905,FL,2023-04-20,1,1,1,1,1,1,0,1,1,0,1,1,1,0
391,2.22776720140944,0.137382282754815,FL,2023-04-21,1,0,1,1,0,1,1,1,0,0,0,0,1,1
392,1.11350616802706,0.1545686499564245,FL,2023-04-22,1,1,1,1,1,1,0,1,1,1,0,0,0,0
393,1.8749967636422,0.3234893394687625,FL,2023-04-23,0,1,0,1,1,1,1,0,1,0,0,1,1,1
394,3.90629005313361,0.2403569403837205,FL,2023-04-24,0,0,0,1,1,1,1,0,0,0,0,0,1,1
395,4.03770219660507,0.180330018468185,FL,2023-04-25,1,0,1,1,0,1,0,0,0,0,0,0,0,0
396,2.57849793334022,0.2094639241155295,FL,2023-04-26,1,0,1,1,1,1,1,1,0,0,0,1,0,1
397,2.84498485976481,0.222716167734399,FL,2023-04-27,0,0,1,1,1,1,1,0,0,0,0,0,0,1
398,4.0102071517096904,0.118467727329078,FL,2023-04-28,1,0,0,0,0,1,1,1,0,0,0,1,0,1
399,3.40832931505809,0.34328740158749,FL,2023-04-29,1,0,0,1,0,1,1,1,0,0,0,0,1,1
400,2.93256236365811,0.3390742894243615,FL,2023-04-30,1,0,0,0,1,1,1,1,0,0,0,0,0,1
401,3.6565321758846,0.246259377022808,FL,2023-05-01,1,0,1,1,0,1,1,1,0,0,0,0,0,1
402,2.70841186862262,0.22137954821461,FL,2023-05-02,1,0,1,1,0,1,1,1,0,0,1,0,1,1
403,3.01421328654044,0.1568585940693985,FL,2023-05-03,1,0,0,1,0,1,1,1,0,0,0,0,0,0
404,5.19620220170125,0.1321883563978465,FL,2023-05-04,1,1,0,1,0,1,1,1,1,0,0,1,0,1
405,6.52123375817677,0.1030666769844325,FL,2023-05-05,1,1,0,0,0,1,1,1,1,0,0,0,1,1
406,2.71867726006352,0.3162191371272755,FL,2023-05-06,1,0,0,1,0,0,0,1,0,0,0,0,0,0
407,4.19822423456483,0.146922082460916,FL,2023-05-07,1,0,0,0,0,1,1,1,0,0,0,0,1,1
408,4.414414087163,0.2271458561425115,FL,2023-05-08,0,0,0,0,0,1,0,0,0,0,1,0,1,0
409,1.86776604562449,0.276856907322968,FL,2023-05-09,1,0,1,1,1,1,1,1,0,1,0,0,1,1
410,5.67934938394458,0.3065381681890655,FL,2023-05-10,1,0,1,0,0,0,0,1,0,1,0,0,0,0
411,5.72255176153608,0.3049664560504295,FL,2023-05-11,1,0,1,1,0,0,0,1,0,0,0,0,0,0
412,0.83728814037592,0.2612816610685805,FL,2023-05-12,1,1,1,1,1,1,1,1,1,0,0,0,0,1
413,0.548800650424185,0.2528013433508785,FL,2023-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
414,1.37032458432495,0.236476170454109,FL,2023-05-14,1,0,1,1,1,1,1,1,0,1,1,1,0,1
415,1.97708388526661,0.338687407852284,FL,2023-05-15,1,0,1,1,1,1,1,1,0,0,0,0,0,1
416,3.44739990392232,0.2352096104924175,FL,2023-05-16,1,0,0,1,0,1,1,1,0,0,1,0,0,1
417,2.53884866807333,0.287722548309708,FL,2023-05-17,1,0,1,0,1,1,1,1,0,0,0,0,0,1
418,6.51378311408838,0.275823697958749,FL,2023-05-18,1,0,0,1,0,1,1,1,0,0,1,0,0,1
419,2.23395830700903,0.275324158903336,FL,2023-05-19,1,1,0,1,1,1,1,1,1,0,0,0,0,1
420,1.69189808255508,0.294331739684259,FL,2023-05-20,1,0,1,1,0,1,1,1,0,0,0,1,0,1
421,NA,NA,GA,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422,1.50901336808364,0.222348868092242,GA,2023-04-10,1,0,0,1,1,1,1,1,0,0,0,0,1,1
423,2.80688508903422,0.2285939562143395,GA,2023-04-11,0,1,0,1,1,1,1,0,1,0,1,1,1,1
424,0.395190129001952,0.010056898700514,GA,2023-04-12,1,1,1,1,1,1,1,1,1,0,1,0,1,1
425,0.521682266909643,0.146106471479214,GA,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
426,0.63966934701058,0.114822329055103,GA,2023-04-14,1,1,1,1,1,1,1,1,1,0,0,1,1,1
427,0.680891999395771,0.1491438233443435,GA,2023-04-15,1,1,1,0,1,1,1,1,1,1,1,1,1,1
428,0.909816269822916,0.1367264884889485,GA,2023-04-16,1,1,1,1,1,1,0,1,1,1,0,1,1,0
429,0.899876947185462,0.1369020853718025,GA,2023-04-17,1,0,1,1,1,1,1,0,0,0,0,1,1,1
430,0.269120765961718,0.0167844000312399,GA,2023-04-18,1,1,1,1,1,1,1,0,1,0,1,0,1,1
431,NA,NA,GA,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432,1.54072313949922,0.4232784841330055,GA,2023-04-20,1,0,0,0,1,1,1,1,0,0,1,1,1,1
433,NA,NA,GA,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,0.0356705954884922,0.02409526191596385,GA,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
435,1.4685617033803,0.417558255269735,GA,2023-04-23,1,0,0,0,1,1,1,1,0,1,1,0,1,1
436,0.930597198627663,0.189233708492309,GA,2023-04-24,1,0,1,1,1,1,1,1,0,0,1,1,1,1
437,0.681654914425952,0.2313311514717145,GA,2023-04-25,1,1,1,1,1,1,1,1,1,0,0,0,1,1
438,1.57430397703167,0.3147782738547045,GA,2023-04-26,1,1,0,1,1,1,0,1,1,0,0,1,1,0
439,0.7315292351104,0.216941219792651,GA,2023-04-27,1,1,1,0,1,1,1,1,1,1,0,0,1,1
440,0.981457674379479,0.3699194332797875,GA,2023-04-28,1,1,1,0,1,1,1,1,1,0,0,1,1,1
441,0.988025767880853,0.4232498917673365,GA,2023-04-29,1,0,1,1,1,1,1,1,0,1,0,1,1,1
442,0.910667724653948,0.295897849061465,GA,2023-04-30,1,1,1,1,1,0,1,1,1,1,1,0,0,1
443,2.15503283994053,0.333741973754506,GA,2023-05-01,1,0,0,0,1,0,1,1,0,0,0,0,0,1
444,2.21853375253757,0.352584145004552,GA,2023-05-02,1,0,0,0,1,0,1,1,0,0,1,0,0,1
445,1.93995830738844,0.3512165801627685,GA,2023-05-03,1,0,1,0,0,1,1,1,0,0,0,0,1,1
446,1.82663810182899,0.4098486009641285,GA,2023-05-04,1,0,1,1,0,1,0,1,0,1,1,0,1,0
447,0.354007647318958,0.1920466238427205,GA,2023-05-05,1,1,1,1,1,1,1,1,1,0,1,0,1,1
448,0.131777452012809,0.084642055452649,GA,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
449,0.516832303355848,0.173544503766224,GA,2023-05-07,1,1,1,1,1,1,1,1,1,0,0,1,0,1
450,0.99885139669813,0.3159589319100615,GA,2023-05-08,0,1,1,1,1,1,1,0,1,1,1,0,1,1
451,1.87059823586041,0.3312667466062525,GA,2023-05-09,1,0,1,1,1,1,1,1,0,0,1,0,0,1
452,0.643869468228444,0.1830460500028005,GA,2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
453,1.52244351008127,0.219734099495974,GA,2023-05-11,1,1,1,1,0,1,1,1,1,0,1,0,1,1
454,1.50602035760605,0.4985325604675555,GA,2023-05-12,1,1,0,1,1,0,0,1,1,0,0,1,0,0
455,NA,NA,GA,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456,NA,NA,GA,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
457,0.906834408848309,0.64457971780071,GA,2023-05-15,1,1,1,0,1,1,1,1,1,1,0,0,1,1
458,0.933473009660866,0.412525387426617,GA,2023-05-16,1,0,1,1,1,1,1,1,0,0,1,0,1,1
459,1.7440337696049,0.388586504254586,GA,2023-05-17,1,0,1,1,0,1,1,1,0,0,0,0,1,1
460,4.94383962280513,0.3135458101546785,GA,2023-05-18,1,1,0,0,0,0,1,1,1,0,1,0,0,1
461,2.91973179636402,0.283058534300944,GA,2023-05-19,1,1,0,1,0,1,1,1,1,0,1,0,1,1
462,NA,NA,GA,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,NA,NA,HI,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,0.236681362649477,0.01419108370783035,HI,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
465,0.250559788472887,0.01504276874642175,HI,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
466,0.16438474689802,0.01596028712476115,HI,2023-04-12,1,1,1,1,1,1,1,1,1,0,0,1,1,1
467,0.0829716472979171,0.0169470937079716,HI,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
468,NA,NA,HI,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,0.103376988280896,0.0191432113854874,HI,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470,0.0288958902807612,0.02036022574936425,HI,2023-04-16,1,1,1,1,1,1,1,1,1,0,0,1,1,1
471,NA,NA,HI,2023-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,0.212931696138155,0.02305245988775965,HI,2023-04-18,1,1,1,1,1,1,1,1,1,0,0,1,1,1
473,1.35037959118328,0.403732965802753,HI,2023-04-19,1,1,0,1,1,1,0,1,1,0,1,1,1,0
474,0.370246867262425,0.02611739145154105,HI,2023-04-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
475,0.972410303352882,0.2998313422732895,HI,2023-04-21,1,1,1,1,1,1,0,1,1,1,0,1,1,0
476,NA,NA,HI,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
