"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23C_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","recombinant_50_CI","X23G_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23C_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","recombinant_95_CI","X23G_95_CI","other_95_CI"
"495",NA,NA,"HI",2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",NA,NA,"HI",2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497",NA,NA,"HI",2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498",NA,NA,"HI",2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499",0.816741707549385,0.513156217523718,"HI",2023-08-14,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
"500",0.825733701664248,0.563548895893024,"HI",2023-08-15,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"501",NA,NA,"HI",2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502",NA,NA,"HI",2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503",NA,NA,"HI",2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504",NA,NA,"HI",2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505",1.52129274626014,0.399356734083052,"IA",2023-07-09,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1
"506",0.832594362995665,0.585336002847193,"IA",2023-07-10,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"507",1.52679293722138,0.449781076236613,"IA",2023-07-11,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"508",1.12064214536189,0.541093969691311,"IA",2023-07-12,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
"509",1.27948913796068,0.427086870712209,"IA",2023-07-13,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"510",1.39332815411532,0.340417910453453,"IA",2023-07-14,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"511",0.774363765175618,0.403559819942228,"IA",2023-07-15,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
"512",1.06879984206083,0.365470703151086,"IA",2023-07-16,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1
"513",1.47771658746559,0.401448062276416,"IA",2023-07-17,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1
"514",1.12188855633528,0.540947930475559,"IA",2023-07-18,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1
"515",2.20592664418707,0.361755303678716,"IA",2023-07-19,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1
"516",0.753011688533229,0.398539209149254,"IA",2023-07-20,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1
"517",NA,NA,"IA",2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518",0.693658656814982,0.493950722440707,"IA",2023-07-22,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1
"519",0.825106271903505,0.583468820472357,"IA",2023-07-23,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"520",0.749664879710259,0.504641383108028,"IA",2023-07-24,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
"521",NA,NA,"IA",2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522",0.9165808188603,0.332915604284838,"IA",2023-07-26,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
"523",1.08917907605702,0.533673354136384,"IA",2023-07-27,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1
"524",NA,NA,"IA",2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525",2.16751797757924,0.480248177271325,"IA",2023-07-29,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1
"526",1.96833090893853,0.476755185951259,"IA",2023-07-30,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1
"527",1.10809608671397,0.369962429307751,"IA",2023-07-31,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
"528",1.14281788696414,0.374975901996451,"IA",2023-08-01,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1
"529",1.85758618563818,0.416599129353873,"IA",2023-08-02,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1
"530",1.09270761162605,0.379417219633218,"IA",2023-08-03,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
"531",0.810785341176736,0.42194512845228,"IA",2023-08-04,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
"532",1.9783194253403,0.45962406767656,"IA",2023-08-05,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1
"533",0.813124523918174,0.423720193532506,"IA",2023-08-06,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1
"534",1.42806612075479,0.415162158427221,"IA",2023-08-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
"535",3.86487536127734,0.434674164666431,"IA",2023-08-08,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
"536",1.60755262555451,0.407465147456446,"IA",2023-08-09,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1
"537",1.80867716072068,0.403329491074969,"IA",2023-08-10,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1
"538",1.82525245285995,0.358094028904812,"IA",2023-08-11,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1
"539",1.32590366190215,0.442462886195742,"IA",2023-08-12,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"540",1.51612003902857,0.390645858432568,"IA",2023-08-13,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1
"541",2.78323642207413,0.385494628788413,"IA",2023-08-14,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1
"542",2.31206914518448,0.408928390703637,"IA",2023-08-15,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1
"543",2.87431014021102,0.420865486221343,"IA",2023-08-16,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1
"544",1.31655876143601,0.434117704760207,"IA",2023-08-17,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1
"545",0.705418337535278,0.508221504569227,"IA",2023-08-18,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
"546",2.42194252765448,0.491652264632097,"IA",2023-08-19,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1
"547",NA,NA,"ID",2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548",NA,NA,"ID",2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549",NA,NA,"ID",2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550",NA,NA,"ID",2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551",NA,NA,"ID",2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552",NA,NA,"ID",2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553",NA,NA,"ID",2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554",NA,NA,"ID",2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555",NA,NA,"ID",2023-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556",NA,NA,"ID",2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557",NA,NA,"ID",2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558",NA,NA,"ID",2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559",NA,NA,"ID",2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",NA,NA,"ID",2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",NA,NA,"ID",2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",NA,NA,"ID",2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563",NA,NA,"ID",2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564",NA,NA,"ID",2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",NA,NA,"ID",2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566",NA,NA,"ID",2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",NA,NA,"ID",2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",NA,NA,"ID",2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",NA,NA,"ID",2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",NA,NA,"ID",2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",NA,NA,"ID",2023-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572",NA,NA,"ID",2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",NA,NA,"ID",2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",NA,NA,"ID",2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",NA,NA,"ID",2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",NA,NA,"ID",2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",NA,NA,"ID",2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",NA,NA,"ID",2023-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579",NA,NA,"ID",2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",NA,NA,"ID",2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",NA,NA,"ID",2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",NA,NA,"ID",2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",NA,NA,"ID",2023-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",NA,NA,"ID",2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585",NA,NA,"ID",2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",NA,NA,"ID",2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",NA,NA,"ID",2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",NA,NA,"ID",2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",0.429010409900611,0.304658533819672,"IL",2023-07-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"590",1.28188605604298,0.358248642771856,"IL",2023-07-10,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1
"591",1.49255196831305,0.408526728828592,"IL",2023-07-11,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1
"592",0.714914656075933,0.396050682892091,"IL",2023-07-12,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1
"593",1.26087066295283,0.383081675430686,"IL",2023-07-13,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1
"594",3.00185180030546,0.454195196681172,"IL",2023-07-14,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1
"595",1.00397359455004,0.446171871434897,"IL",2023-07-15,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1
"596",1.42032341405657,0.438210802548052,"IL",2023-07-16,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"597",1.74526258046439,0.376616845935235,"IL",2023-07-17,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1
"598",1.52794395434403,0.401011681014307,"IL",2023-07-18,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1
"599",0.848966224585286,0.382782035298165,"IL",2023-07-19,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"600",2.31726764027002,0.452272208836943,"IL",2023-07-20,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1
"601",1.22189270736371,0.395990463679382,"IL",2023-07-21,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
"602",1.41201290387639,0.373119875514739,"IL",2023-07-22,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"603",0.865490961550071,0.424413677089418,"IL",2023-07-23,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1
"604",2.89832076940454,0.371905852191184,"IL",2023-07-24,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1
"605",2.44026896300108,0.406803550350586,"IL",2023-07-25,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1
"606",2.07711489396772,0.417094429262203,"IL",2023-07-26,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1
"607",2.39590031335807,0.490338500018503,"IL",2023-07-27,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1
"608",3.39330171198041,0.440838555928822,"IL",2023-07-28,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1
"609",1.78371273611212,0.37824200367833,"IL",2023-07-29,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
"610",1.36524454259941,0.431460655064486,"IL",2023-07-30,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1
"611",1.74545395129738,0.390086129528558,"IL",2023-07-31,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1
"612",1.64780847895666,0.391985771392659,"IL",2023-08-01,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1
"613",3.02916122426908,0.441594660234864,"IL",2023-08-02,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1
"614",1.65843577935598,0.412835683794626,"IL",2023-08-03,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1
"615",1.83434612914369,0.399927375208687,"IL",2023-08-04,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1
"616",1.80297477603991,0.457604702236052,"IL",2023-08-05,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1
"617",2.26495135769954,0.438711197955127,"IL",2023-08-06,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1
"618",3.61469800717411,0.443711352408605,"IL",2023-08-07,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1
"619",2.46586460446829,0.411614302175065,"IL",2023-08-08,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1
"620",1.59884964086966,0.390740904560336,"IL",2023-08-09,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"621",1.86048810370793,0.40761920096786,"IL",2023-08-10,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1
"622",1.3560304322945,0.383369612190558,"IL",2023-08-11,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1
"623",1.79759755208859,0.397122194024527,"IL",2023-08-12,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0
"624",1.77325072816408,0.40814626762195,"IL",2023-08-13,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1
"625",2.15911337595603,0.456846700344076,"IL",2023-08-14,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1
"626",1.92862402192374,0.449151063583161,"IL",2023-08-15,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1
"627",2.79890413172725,0.446111970539158,"IL",2023-08-16,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0
"628",4.75092058464738,0.450595090842832,"IL",2023-08-17,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1
"629",2.13983706839127,0.445105230885673,"IL",2023-08-18,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1
"630",2.01448054344987,0.432701438346313,"IL",2023-08-19,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1
"631",0.669417826722693,0.373027767514435,"IN",2023-07-09,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"632",NA,NA,"IN",2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633",0.356049590675949,0.291649229998176,"IN",2023-07-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"634",0.822387176628631,0.400646654015736,"IN",2023-07-12,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
"635",0.661145731389928,0.449087820504732,"IN",2023-07-13,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"636",1.00274709936946,0.473259595773545,"IN",2023-07-14,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1
"637",0.654870163274409,0.375384180836518,"IN",2023-07-15,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
"638",0.519158689734079,0.371190589890748,"IN",2023-07-16,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"639",0.65687740406203,0.376986465796769,"IN",2023-07-17,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"640",0.6835092030181,0.380696956673635,"IN",2023-07-18,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"641",1.4221166286634,0.408732502585271,"IN",2023-07-19,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0
"642",NA,NA,"IN",2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643",0.64803334125937,0.436970237814012,"IN",2023-07-21,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"644",0.653026179798263,0.43558077754073,"IN",2023-07-22,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"645",NA,NA,"IN",2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646",0.41058753468503,0.331316884599464,"IN",2023-07-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"647",0.729710609832658,0.40513182374456,"IN",2023-07-25,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1
"648",0.410070894176248,0.33650385691696,"IN",2023-07-26,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
"649",NA,NA,"IN",2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650",NA,NA,"IN",2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651",NA,NA,"IN",2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652",NA,NA,"IN",2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653",0.519888791664728,0.363276823631236,"IN",2023-07-31,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"654",0.510636808557493,0.36307018681044,"IN",2023-08-01,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"655",0.789285543435188,0.535262338635523,"IN",2023-08-02,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
"656",1.41938519025352,0.527702535731213,"IN",2023-08-03,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1
"657",1.15061892310914,0.362655165335841,"IN",2023-08-04,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
"658",1.22620923021341,0.397202019553921,"IN",2023-08-05,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
"659",0.525285487205219,0.362543077890917,"IN",2023-08-06,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"660",0.691457914244042,0.465256141582042,"IN",2023-08-07,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"661",2.19971247823279,0.403156709019731,"IN",2023-08-08,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0
"662",0.724098035405486,0.396015658620304,"IN",2023-08-09,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"663",1.16259201385436,0.379791104723299,"IN",2023-08-10,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
"664",NA,NA,"IN",2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665",NA,NA,"IN",2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",NA,NA,"IN",2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667",0.700872035803024,0.390883837238845,"IN",2023-08-14,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"668",NA,NA,"IN",2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669",0.782140211369301,0.412680035086897,"IN",2023-08-16,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
"670",1.42724173876447,0.374949657366399,"IN",2023-08-17,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1
"671",0.497328139735312,0.364452074003342,"IN",2023-08-18,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"672",1.20012372848982,0.39676305614489,"IN",2023-08-19,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1
"673",NA,NA,"KS",2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674",NA,NA,"KS",2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675",0.729251541306054,0.53309201515164,"KS",2023-07-11,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
"676",NA,NA,"KS",2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677",NA,NA,"KS",2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678",NA,NA,"KS",2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679",NA,NA,"KS",2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",NA,NA,"KS",2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681",0.981957324255984,0.324586925671956,"KS",2023-07-17,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
