"","es_score","brier_score","location","target_date","X22F_50_CI","X24A_50_CI","recombinant_50_CI","X23H_50_CI","other_50_CI","X22F_95_CI","X24A_95_CI","recombinant_95_CI","X23H_95_CI","other_95_CI"
"272",0.00402974981586138,0.00120128120653282,"CT",2024-02-23,1,1,1,1,1,1,1,1,1,1
"273",NA,NA,"CT",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",0.00703505760117606,0.00116035766907431,"CT",2024-02-25,1,1,1,1,1,1,1,1,1,1
"275",0.000758810431029981,0.00114595763035775,"CT",2024-02-26,1,1,1,1,1,1,1,1,1,1
"276",0.00410184725597512,0.00113548054627642,"CT",2024-02-27,1,1,1,1,1,1,1,1,1,1
"277",0.00094083385908672,0.00112888720186118,"CT",2024-02-28,1,1,1,1,1,1,1,1,1,1
"278",0.0085192120256011,0.00112617823701296,"CT",2024-02-29,1,1,1,1,1,1,1,1,1,1
"279",NA,NA,"CT",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",NA,NA,"CT",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",NA,NA,"CT",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",0.00112797674020983,0.00115567275405593,"CT",2024-03-04,1,1,1,1,1,1,0,0,1,1
"283",0.00123187901085792,0.00117390516566065,"CT",2024-03-05,1,1,1,1,1,1,1,1,1,1
"284",NA,NA,"CT",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285",0.00125329020427674,0.00122523803015093,"CT",2024-03-07,1,1,1,1,1,1,1,1,1,1
"286",0.00129011632556719,0.00125912096988996,"CT",2024-03-08,1,1,1,1,1,1,1,1,1,1
"287",NA,NA,"CT",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",NA,NA,"CT",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",NA,NA,"CT",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",NA,NA,"CT",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291",0.00149895324257598,0.00153436698762098,"CT",2024-03-13,1,1,1,1,1,1,1,1,1,1
"292",NA,NA,"CT",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",0.00167619662866236,0.00171057961675089,"CT",2024-03-15,1,1,1,1,1,1,1,1,1,1
"294",NA,NA,"CT",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",NA,NA,"DC",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",NA,NA,"DC",2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",NA,NA,"DC",2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",NA,NA,"DC",2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",NA,NA,"DC",2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",NA,NA,"DC",2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",NA,NA,"DC",2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",NA,NA,"DC",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",0.0259705689341599,0.0137008530202235,"DC",2024-02-12,1,1,1,1,1,1,1,1,1,1
"304",0.00908591200006577,0.0136152474369849,"DC",2024-02-13,1,1,1,1,1,1,1,1,1,1
"305",NA,NA,"DC",2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",NA,NA,"DC",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",NA,NA,"DC",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",NA,NA,"DC",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",NA,NA,"DC",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",NA,NA,"DC",2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",NA,NA,"DC",2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",NA,NA,"DC",2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",NA,NA,"DC",2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",0.008279442575157,0.01468883401298,"DC",2024-02-23,1,1,1,1,1,1,1,1,1,1
"315",NA,NA,"DC",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",NA,NA,"DC",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",NA,NA,"DC",2024-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318",NA,NA,"DC",2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",NA,NA,"DC",2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",NA,NA,"DC",2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",NA,NA,"DC",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",NA,NA,"DC",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",NA,NA,"DC",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",NA,NA,"DC",2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",NA,NA,"DC",2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",NA,NA,"DC",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",NA,NA,"DC",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",NA,NA,"DC",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",NA,NA,"DC",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",NA,NA,"DC",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",NA,NA,"DC",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",NA,NA,"DC",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",NA,NA,"DC",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",NA,NA,"DC",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",0.0239109006154105,0.0387160666331886,"DC",2024-03-15,1,1,1,1,1,1,1,1,1,1
"336",NA,NA,"DC",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",0.0663825856048624,0.00549678793790493,"DE",2024-02-04,1,1,1,1,1,1,1,1,1,1
"338",0.00900243097454527,0.00523601350411762,"DE",2024-02-05,1,1,1,1,1,1,1,1,1,1
"339",0.259773509211447,0.00499764484030125,"DE",2024-02-06,1,1,1,1,1,1,1,1,1,1
"340",0.157579993590462,0.0047798552616843,"DE",2024-02-07,1,1,1,1,1,1,1,1,1,1
"341",0.14946039867278,0.00458099997224305,"DE",2024-02-08,1,1,1,1,1,1,0,1,1,0
"342",0.0599386451559294,0.00439959904954367,"DE",2024-02-09,1,1,1,1,1,1,1,1,1,1
"343",1.05789302814237,0.439916092106525,"DE",2024-02-10,1,0,1,1,0,1,0,1,1,0
"344",0.00731588231064571,0.00408397502679409,"DE",2024-02-11,1,1,1,1,1,1,1,1,1,1
"345",NA,NA,"DE",2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",0.114076984611515,0.00382390030195056,"DE",2024-02-13,1,1,1,1,1,1,1,1,1,1
"347",0.820866268278363,0.223657238620596,"DE",2024-02-14,1,1,1,1,0,1,0,1,1,0
"348",1.85044170940352,0.2974373266893,"DE",2024-02-15,1,0,1,1,0,1,0,1,1,0
"349",NA,NA,"DE",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",0.0974129461695412,0.00344285282847557,"DE",2024-02-17,1,1,1,1,1,1,0,1,1,0
"351",0.0259031189216207,0.00337274095052914,"DE",2024-02-18,1,1,1,1,1,1,1,1,1,1
"352",0.00494800798067974,0.00331168590063901,"DE",2024-02-19,1,1,1,1,1,1,1,1,1,1
"353",0.0429470386955041,0.00325930550880131,"DE",2024-02-20,1,1,1,1,1,1,0,1,1,0
"354",0.0188915235348401,0.00321527963110396,"DE",2024-02-21,1,1,1,1,1,1,1,1,1,1
"355",0.0504126790367908,0.0031793472821858,"DE",2024-02-22,1,1,1,1,1,1,1,1,1,1
"356",0.0208273569743335,0.00315130439918375,"DE",2024-02-23,1,1,1,1,1,1,1,1,1,1
"357",0.0058040314479542,0.00313100221724574,"DE",2024-02-24,1,1,1,1,1,1,1,1,1,1
"358",0.0217697394876576,0.00311834624477349,"DE",2024-02-25,1,1,1,1,1,1,0,1,1,0
"359",0.0175494507323671,0.0031132958347099,"DE",2024-02-26,1,1,1,1,1,1,1,1,1,1
"360",0.0750019028359999,0.00311586435651627,"DE",2024-02-27,1,1,1,1,1,1,1,1,1,1
"361",0.12899395431198,0.00312611998211764,"DE",2024-02-28,1,1,1,1,1,0,0,1,1,0
"362",0.00576816699221826,0.0031441871081618,"DE",2024-02-29,1,1,1,1,1,1,1,1,1,1
"363",0.00633156138965717,0.00317024844658396,"DE",2024-03-01,1,1,1,1,1,1,1,1,1,1
"364",0.00687193239007193,0.00320454782584871,"DE",2024-03-02,1,1,1,1,1,1,1,1,1,1
"365",0.0073356247317094,0.00324739375652305,"DE",2024-03-03,1,1,1,1,1,1,0,1,1,0
"366",NA,NA,"DE",2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367",0.0477952029679684,0.00336031001045397,"DE",2024-03-05,1,1,1,1,1,1,1,1,1,1
"368",0.00784648109534068,0.00343136497361115,"DE",2024-03-06,1,1,1,1,1,1,1,1,1,1
"369",0.0783223410569675,0.00351294950607049,"DE",2024-03-07,1,1,1,1,1,1,1,1,1,1
"370",NA,NA,"DE",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",NA,NA,"DE",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372",NA,NA,"DE",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373",NA,NA,"DE",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374",NA,NA,"DE",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375",NA,NA,"DE",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376",NA,NA,"DE",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377",NA,NA,"DE",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378",NA,NA,"DE",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379",NA,NA,"FL",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380",0.768966072451931,0.116274672540535,"FL",2024-02-05,1,1,1,1,0,1,0,1,1,0
"381",3.54973632057881,0.140867795731213,"FL",2024-02-06,1,0,1,1,0,1,0,1,1,0
"382",0.900697993022779,0.0756924852345465,"FL",2024-02-07,1,1,1,1,1,1,0,0,1,0
"383",0.524162929211097,0.0374473011870811,"FL",2024-02-08,1,1,1,1,1,1,0,1,1,0
"384",0.380868966031263,0.00212911276203476,"FL",2024-02-09,1,1,1,1,1,1,1,1,1,1
"385",0.0560874689067813,0.00206998494201517,"FL",2024-02-10,1,1,1,1,1,1,1,1,1,1
"386",NA,NA,"FL",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387",0.854007299473257,0.117291295913205,"FL",2024-02-12,1,1,1,1,0,1,1,0,1,0
"388",0.924599623252591,0.0545217512766608,"FL",2024-02-13,0,1,1,1,1,0,0,1,1,1
"389",0.26154237776737,0.00189743060036926,"FL",2024-02-14,1,1,1,1,1,1,1,1,1,1
"390",0.463456693075694,0.0018687774167454,"FL",2024-02-15,1,1,1,1,1,1,0,0,1,1
"391",0.132321667645608,0.00184548401974656,"FL",2024-02-16,1,1,1,1,1,1,0,0,1,0
"392",0.00643958373799296,0.00182741155238556,"FL",2024-02-17,1,1,1,1,1,1,1,1,1,1
"393",NA,NA,"FL",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394",0.616415423760184,0.0482335200593841,"FL",2024-02-19,1,1,1,1,1,1,1,0,1,0
"395",0.648013749485798,0.0458199925183933,"FL",2024-02-20,1,1,1,1,1,1,0,0,1,1
"396",0.160100182065451,0.00180606371288444,"FL",2024-02-21,1,1,1,1,1,1,0,0,1,0
"397",3.50319294007734,0.187404857078383,"FL",2024-02-22,1,0,1,1,0,1,0,0,1,0
"398",0.0485821879591881,0.00182630356318514,"FL",2024-02-23,1,1,1,1,1,1,1,1,1,1
"399",0.00702828943061497,0.00184456885607631,"FL",2024-02-24,1,1,1,1,1,1,1,1,1,1
"400",1.32365988405949,0.931082439814132,"FL",2024-02-25,1,0,1,1,0,1,0,1,1,0
"401",0.818168272648553,0.0939966313546645,"FL",2024-02-26,1,1,0,1,1,1,0,0,1,1
"402",3.95251593809095,0.371636990690922,"FL",2024-02-27,1,0,0,1,0,1,0,0,1,0
"403",0.0157499891627311,0.00197825811454926,"FL",2024-02-28,1,1,1,1,1,1,0,0,1,1
"404",0.0752902972768695,0.0020288801142999,"FL",2024-02-29,1,1,1,1,1,1,1,1,1,1
"405",0.0171265136022767,0.00208749313549858,"FL",2024-03-01,1,1,1,1,1,1,1,1,1,1
"406",NA,NA,"FL",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407",NA,NA,"FL",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408",0.024111896738775,0.00231927677011053,"FL",2024-03-04,1,1,1,1,1,1,1,1,1,1
"409",1.21305553980948,0.309386062574365,"FL",2024-03-05,1,0,1,1,0,1,0,1,1,0
"410",0.0077085475726541,0.00253099031448934,"FL",2024-03-06,1,1,1,1,1,1,1,1,1,1
"411",0.00638800701893455,0.00265815284405924,"FL",2024-03-07,1,1,1,1,1,1,1,1,1,1
"412",0.0179258030203422,0.00280191496650624,"FL",2024-03-08,1,1,1,1,1,1,1,1,1,1
"413",NA,NA,"FL",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414",NA,NA,"FL",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415",0.0164017396337637,0.0033564058590734,"FL",2024-03-11,1,1,1,1,1,1,1,1,1,1
"416",0.00255238678170806,0.00359224304936834,"FL",2024-03-12,1,1,1,1,1,1,1,1,1,1
"417",0.0194547627194076,0.0038598404079725,"FL",2024-03-13,1,1,1,1,1,1,1,1,1,1
"418",1.93021569335453,0.359709931433232,"FL",2024-03-14,1,0,0,1,0,1,0,0,1,0
"419",0.00822312682012621,0.00450993950458805,"FL",2024-03-15,1,1,1,1,1,1,1,1,1,1
"420",NA,NA,"FL",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421",0.0998933090677127,0.00415218410342883,"GA",2024-02-04,1,1,1,1,1,1,1,1,1,1
"422",0.477858410171651,0.0917239237075459,"GA",2024-02-05,1,1,1,1,1,1,1,1,1,1
"423",1.07321235362039,0.00344732179359176,"GA",2024-02-06,1,0,1,1,1,1,0,1,0,1
"424",0.935187614841276,0.0417466105277862,"GA",2024-02-07,1,1,0,1,1,1,1,0,0,1
"425",0.115446350806722,0.00287227187156793,"GA",2024-02-08,1,1,1,1,1,1,1,1,1,1
"426",0.0575514197778444,0.00262561367709591,"GA",2024-02-09,1,1,1,1,1,1,1,1,1,1
"427",0.00259001900560639,0.0024026418874464,"GA",2024-02-10,1,1,1,1,1,1,1,1,1,1
"428",0.0542747054971683,0.00220101761431158,"GA",2024-02-11,1,1,1,1,1,1,1,1,1,1
"429",0.259760189103188,0.00201863502374219,"GA",2024-02-12,1,1,1,1,1,1,0,1,0,1
"430",1.2246859338263,0.125661919481052,"GA",2024-02-13,1,0,0,1,1,1,0,0,1,0
"431",1.52216269415821,0.171035272380163,"GA",2024-02-14,1,0,0,1,1,1,0,0,1,0
"432",0.37216689345549,0.00156890956451544,"GA",2024-02-15,1,1,1,1,1,1,0,1,1,0
"433",1.29762317999924,0.92841642331448,"GA",2024-02-16,1,0,1,1,0,1,0,1,1,0
"434",0.00265504454418566,0.00133524966501355,"GA",2024-02-17,1,1,1,1,1,1,1,1,1,1
"435",0.0322471895230007,0.00123451977939577,"GA",2024-02-18,1,1,1,1,1,1,1,1,1,1
"436",1.44337014065007,0.135860770655933,"GA",2024-02-19,1,0,0,1,1,1,0,0,1,0
"437",1.04782116531924,0.107790903630434,"GA",2024-02-20,0,1,1,1,1,0,0,1,1,1
"438",0.172199126016424,0.000984918001751324,"GA",2024-02-21,1,1,1,1,1,1,0,1,0,1
"439",0.0977789789427624,0.000916519401655245,"GA",2024-02-22,1,1,1,1,1,1,1,1,1,1
"440",0.013774238289595,0.000854358215410129,"GA",2024-02-23,1,1,1,1,1,1,0,1,1,0
"441",0.0136589376890218,0.000797839632119532,"GA",2024-02-24,1,1,1,1,1,1,1,1,1,1
"442",0.00567302042103153,0.000746428079138203,"GA",2024-02-25,1,1,1,1,1,1,1,1,1,1
"443",1.05460965063533,0.159218551350918,"GA",2024-02-26,1,0,1,1,0,1,0,1,1,0
"444",0.0187478003410834,0.000657044749854364,"GA",2024-02-27,1,1,1,1,1,1,1,1,1,1
"445",0.00135941279017418,0.000618247258958182,"GA",2024-02-28,1,1,1,1,1,1,1,1,1,1
"446",0.00454003091334861,0.000582896224677747,"GA",2024-02-29,1,1,1,1,1,1,1,1,1,1
"447",0.0328812731389098,0.000550673967479738,"GA",2024-03-01,1,1,1,1,1,1,1,1,1,1
"448",0.0534822735314108,0.000521294195370154,"GA",2024-03-02,1,1,1,1,1,0,0,1,1,1
"449",1.21855305713926,0.321499407288333,"GA",2024-03-03,1,0,0,1,1,1,0,0,1,1
"450",1.09130607468186,0.192778367172667,"GA",2024-03-04,1,0,1,1,0,1,0,1,1,0
"451",0.00447080478495589,0.000447754158005961,"GA",2024-03-05,1,1,1,1,1,1,1,1,1,1
"452",0.0014865081633006,0.00042740610601748,"GA",2024-03-06,1,1,1,1,1,1,1,1,1,1
"453",0.0852236785138615,0.000408840895027457,"GA",2024-03-07,1,1,1,1,1,1,1,1,1,1
"454",0.0380896126231294,0.000391904973572254,"GA",2024-03-08,1,1,1,1,1,1,1,1,1,1
"455",1.20422592386923,0.322641510440076,"GA",2024-03-09,1,0,1,1,0,1,0,1,1,0
"456",0.00671691774018901,0.000362381220861513,"GA",2024-03-10,1,1,1,1,1,1,1,1,1,1
"457",0.0485864424371319,0.000349556469964531,"GA",2024-03-11,1,1,1,1,1,1,1,1,1,1
"458",0.00172992260205034,0.000337884678131125,"GA",2024-03-12,1,1,1,1,1,1,1,1,1,1
"459",0.0201300150464305,0.000327274974796794,"GA",2024-03-13,1,1,1,1,1,1,1,1,1,1
"460",0.00138031486669615,0.000317645712500599,"GA",2024-03-14,1,1,1,1,1,1,1,1,1,1
"461",0.00213527863571233,0.000308923622447175,"GA",2024-03-15,1,1,1,1,1,1,1,1,1,1
"462",NA,NA,"GA",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463",NA,NA,"HI",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464",NA,NA,"HI",2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",NA,NA,"HI",2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",NA,NA,"HI",2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467",NA,NA,"HI",2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468",NA,NA,"HI",2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",NA,NA,"HI",2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470",NA,NA,"HI",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471",NA,NA,"HI",2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",NA,NA,"HI",2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473",NA,NA,"HI",2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474",NA,NA,"HI",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",NA,NA,"HI",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",NA,NA,"HI",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",NA,NA,"HI",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",NA,NA,"HI",2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",NA,NA,"HI",2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",NA,NA,"HI",2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",NA,NA,"HI",2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",NA,NA,"HI",2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",NA,NA,"HI",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",NA,NA,"HI",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",0.0526143233564834,0.0146508988384372,"HI",2024-02-26,1,1,1,1,1,1,1,1,1,1
"486",NA,NA,"HI",2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",NA,NA,"HI",2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",NA,NA,"HI",2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",NA,NA,"HI",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490",NA,NA,"HI",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",NA,NA,"HI",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",NA,NA,"HI",2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",NA,NA,"HI",2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494",NA,NA,"HI",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495",NA,NA,"HI",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",NA,NA,"HI",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497",NA,NA,"HI",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498",NA,NA,"HI",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499",NA,NA,"HI",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500",NA,NA,"HI",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501",NA,NA,"HI",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502",NA,NA,"HI",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503",NA,NA,"HI",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504",NA,NA,"HI",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505",0.0114670092285496,0.0084749470693501,"IA",2024-02-04,1,1,1,1,1,1,1,1,1,1
"506",0.355859637705145,0.0827477342954126,"IA",2024-02-05,1,1,1,1,1,1,0,1,1,0
"507",0.532342654927589,0.145422630313073,"IA",2024-02-06,1,1,1,1,1,1,0,1,1,0
"508",0.172507702187343,0.00715082023587772,"IA",2024-02-07,1,1,1,1,1,1,1,1,1,1
"509",0.240133853951482,0.00675848776173117,"IA",2024-02-08,1,1,1,1,1,1,1,1,1,1
"510",0.261349732145508,0.00638816238708534,"IA",2024-02-09,1,1,1,1,1,1,0,1,1,0
"511",0.160654565863217,0.00603849540158742,"IA",2024-02-10,1,1,1,1,1,1,0,1,1,0
"512",0.442260693086072,0.100152245390641,"IA",2024-02-11,1,1,1,1,1,1,1,1,1,1
"513",0.431807626058271,0.0053962109211796,"IA",2024-02-12,1,1,1,1,1,1,1,1,1,1
"514",0.387883365348842,0.00510134382678399,"IA",2024-02-13,1,1,1,1,1,1,1,1,1,1
"515",0.182399517176367,0.00482262294243818,"IA",2024-02-14,1,1,1,1,1,1,1,1,1,1
"516",1.46817038983087,0.227795281965095,"IA",2024-02-15,1,0,0,1,1,1,1,0,1,0
"517",0.0255672449816454,0.00430992410848424,"IA",2024-02-16,1,1,1,1,1,1,1,1,1,1
"518",1.09484590474189,0.440801209107398,"IA",2024-02-17,1,0,1,1,0,1,0,1,1,0
"519",0.0431890114748769,0.00385133327313213,"IA",2024-02-18,1,1,1,1,1,1,1,1,1,1
"520",0.57858311832793,0.113696743318779,"IA",2024-02-19,1,1,1,1,1,1,1,1,1,1
"521",0.152571305496109,0.00344094385743394,"IA",2024-02-20,1,1,1,1,1,1,0,1,1,0
"522",0.169064930309802,0.00325218581319594,"IA",2024-02-21,1,1,1,1,1,1,1,1,1,1
"523",0.928775717624243,0.119651139710903,"IA",2024-02-22,1,1,0,1,1,1,0,0,1,0
"524",0.126005627776976,0.00290462365701551,"IA",2024-02-23,1,1,1,1,1,1,1,1,1,1
"525",0.00405019450349998,0.00274475987922581,"IA",2024-02-24,1,1,1,1,1,1,1,1,1,1
"526",1.2038345868097,0.316774295672507,"IA",2024-02-25,0,0,1,1,1,0,0,1,1,1
"527",0.0849426460977544,0.00245045580101361,"IA",2024-02-26,1,1,1,1,1,1,0,1,1,0
"528",1.83384607939032,0.228553597195387,"IA",2024-02-27,1,0,1,1,0,1,0,1,1,0
"529",1.01584394613075,0.304741311802932,"IA",2024-02-28,1,0,1,1,0,1,1,1,1,1
"530",1.03627724591892,0.190705195308401,"IA",2024-02-29,1,1,0,1,1,1,0,0,1,1
"531",0.0156084478699685,0.00195175217623002,"IA",2024-03-01,1,1,1,1,1,1,1,1,1,1
"532",0.00379563606283324,0.0018436219737677,"IA",2024-03-02,1,1,1,1,1,1,1,1,1,1
"533",0.0712591670869218,0.0017414422937174,"IA",2024-03-03,1,1,1,1,1,1,1,1,1,1
"534",0.914273706123991,0.10702148541914,"IA",2024-03-04,1,1,0,1,1,1,0,0,1,1
"535",0.126533387542241,0.00155373870178441,"IA",2024-03-05,1,1,1,1,1,0,0,1,1,1
"536",0.100413093089315,0.00146765516495905,"IA",2024-03-06,1,1,1,1,1,1,1,1,1,1
"537",0.0486987296426886,0.00138640085207587,"IA",2024-03-07,1,1,1,1,1,1,1,1,1,1
"538",0.0106540486789631,0.00130972977570707,"IA",2024-03-08,1,1,1,1,1,1,1,1,1,1
"539",0.013730099927114,0.00123740794263043,"IA",2024-03-09,1,1,1,1,1,1,1,1,1,1
"540",0.00983217908703826,0.00116921262062811,"IA",2024-03-10,1,1,1,1,1,1,1,1,1,1
"541",1.22263844705132,0.321639952006586,"IA",2024-03-11,0,0,1,1,1,0,0,1,1,1
"542",0.032836048663583,0.00104436295622856,"IA",2024-03-12,1,1,1,1,1,1,1,1,1,1
"543",0.0430622235693747,0.000987313770868604,"IA",2024-03-13,1,1,1,1,1,1,1,1,1,1
"544",0.0192639080470721,0.000933600367458229,"IA",2024-03-14,1,1,1,1,1,1,1,1,1,1
