...1,es_score,brier_score,location,target_date,X22B_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,other_50_CI,X22B_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,other_95_CI
240,1.98605564826616,0.2376340921350505,CO,2023-03-06,1,0,1,0,1,1,0,1,0,1,0,1,1,0
241,0.750410240738829,0.07309294257517,CO,2023-03-07,1,0,1,1,1,1,1,1,1,1,1,1,1,1
242,0.882432427128648,0.086451367103291,CO,2023-03-08,1,0,1,0,1,1,1,1,0,1,0,1,1,1
243,0.0161712837274339,7.9880426345911e-4,CO,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
244,0.00851991463207202,6.9393638252797e-4,CO,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245,3.8056487053492e-4,6.0309903271414e-4,CO,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
246,8.9135294871776e-4,5.2440920506327e-4,CO,2023-03-12,1,1,1,1,1,1,1,1,1,0,0,1,1,1
247,0.00183918099362995,4.5623395650236e-4,CO,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
248,0.00869262545914987,3.97158095792425e-4,CO,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
249,0.0447500009914307,3.45955825315165e-4,CO,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
250,0.0192388618511978,3.0156590429088e-4,CO,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
251,1.27068640318807,0.1940331449061435,CO,2023-03-17,1,0,1,0,1,1,1,1,0,1,0,1,1,1
252,1.35559203705356,0.4857105480719175,CO,2023-03-18,1,0,1,0,1,1,1,1,0,1,0,1,1,1
253,1.87757240876824,0.2725050579109455,CT,2023-02-05,1,1,1,0,0,1,0,1,1,1,0,0,1,0
254,0.0748943629040408,0.00168782421863126,CT,2023-02-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
255,0.233003842303746,0.00147779622807644,CT,2023-02-07,1,1,1,1,1,1,1,1,0,1,0,1,1,1
256,1.00736613677249,0.107311598628185,CT,2023-02-08,1,1,1,1,0,1,1,1,1,1,0,0,1,1
257,1.94178419194321,0.1879463708192905,CT,2023-02-09,1,0,1,0,1,1,1,1,0,1,0,1,1,1
258,0.0654342122155955,9.92047229681875e-4,CT,2023-02-10,1,1,1,1,1,1,1,1,0,1,0,1,1,1
259,0.0488900725266877,8.68777322597425e-4,CT,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
260,0.00144635863984997,7.6092933132089e-4,CT,2023-02-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
261,0.0901811275792773,6.66582727065535e-4,CT,2023-02-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
262,8.7883473625857e-4,5.84051949522685e-4,CT,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
263,1.26446453910426,0.2438910619299685,CT,2023-02-15,0,1,1,0,1,1,1,0,1,1,0,1,1,1
264,0.725880576431582,0.0568471981735245,CT,2023-02-16,1,1,1,1,1,1,1,1,0,1,0,1,1,1
265,1.14973845373686,0.1085671238704455,CT,2023-02-17,1,1,1,0,0,1,1,1,1,1,0,0,1,1
266,0.0120127207424243,3.4513111586627e-4,CT,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
267,0.0107700611779822,3.02842946373535e-4,CT,2023-02-19,1,1,1,1,1,1,1,1,0,1,0,1,1,1
268,0.0115098018940263,2.65837360094015e-4,CT,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
269,0.027053421403555,2.33449039210245e-4,CT,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
270,0.00619159631325934,2.0509633630759e-4,CT,2023-02-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
271,1.18953139137184,0.1393398827153095,CT,2023-02-23,1,0,1,0,1,1,1,1,0,1,0,1,1,1
272,1.28925433554297,0.1641480394651495,CT,2023-02-24,1,1,0,0,1,1,1,1,1,0,0,1,1,1
273,1.9980009220165e-4,1.39480902393185e-4,CT,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
274,0.00540871746742616,1.227892174018e-4,CT,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
275,1.30138775202995,0.1411159634602415,CT,2023-02-27,1,1,1,0,1,0,1,1,1,1,0,1,0,1
276,1.22196700441911,0.082410933365602,CT,2023-02-28,1,1,1,0,1,0,1,1,1,1,0,1,0,1
277,1.30322924143854,0.14125027534659,CT,2023-03-01,1,1,0,0,1,1,1,1,1,0,0,1,1,1
278,0.00128099755083336,7.4192536852895e-5,CT,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
279,1.34301044059606,0.3282796147010525,CT,2023-03-03,1,0,1,0,1,1,1,1,0,1,0,1,1,1
280,5.819312661302e-4,5.7902572685695e-5,CT,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
281,8.2678265518789e-4,5.120857835158e-5,CT,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
282,0.0026649788875707,4.532321955008455e-5,CT,2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
283,2.2897575667345,0.247598065842179,CT,2023-03-07,1,0,1,0,1,1,0,1,0,1,0,1,1,0
284,1.33515927195559,0.141863403711879,CT,2023-03-08,0,1,1,0,1,1,1,0,1,1,0,1,1,1
285,0.00305948216054253,3.15770771854647e-5,CT,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
286,6.7473785841176e-4,2.804144699385845e-5,CT,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
287,9.322857568064e-4,2.49241664079132e-5,CT,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
288,9.7467598521089e-5,2.21740003042444e-5,CT,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
289,1.36948445419681,0.198936908804767,CT,2023-03-13,0,1,1,0,1,1,1,0,1,1,0,1,1,1
290,0.00352607320704178,1.760133276280765e-5,CT,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
291,2.33089594757468,0.2484351207469575,CT,2023-03-15,1,0,1,0,1,0,1,1,0,1,0,1,0,1
292,1.35544990536872,0.1244404239503775,CT,2023-03-16,1,1,1,0,1,1,0,1,1,1,0,1,1,0
293,1.36338479495101,0.165864149854596,CT,2023-03-17,1,1,1,0,1,0,1,1,1,1,0,1,0,1
294,3.3220962702362e-4,1.12272424310439e-5,CT,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
295,0.112795062637221,0.00670145292135125,DC,2023-02-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
296,0.122899993698154,0.0058312102041709,DC,2023-02-06,1,1,1,1,1,1,1,1,0,1,0,1,1,1
297,0.0862290232117655,0.00507112102243125,DC,2023-02-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
298,1.63484834845268,0.2230705441561295,DC,2023-02-08,1,0,1,0,1,1,1,1,0,1,0,1,1,1
299,0.11085491220197,0.00382976510909984,DC,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300,1.03350104865383,0.158538829231893,DC,2023-02-10,1,1,1,1,1,1,0,1,1,1,0,1,1,0
301,0.12723733402428,0.002887889311808195,DC,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
302,1.14377768154192,0.310552013479947,DC,2023-02-12,1,1,0,0,1,1,1,1,1,0,0,1,1,1
303,0.0429368158358347,0.002175272443438135,DC,2023-02-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
304,0.11954407074086,0.001887356145113695,DC,2023-02-14,1,1,1,1,1,1,1,1,0,1,0,1,1,1
305,2.5584037138462,0.2853016692181095,DC,2023-02-15,1,1,0,0,0,1,0,1,1,0,0,0,1,0
306,1.17152131429565,0.1923971331470325,DC,2023-02-16,0,1,1,0,1,1,1,0,1,1,0,1,1,1
307,0.0154249930905418,0.001231938644727235,DC,2023-02-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
308,NA,NA,DC,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,1.26653852538955,0.32208580823297,DC,2023-02-19,0,1,1,0,1,1,1,0,1,1,0,1,1,1
310,0.0287899889276106,8.03951823944265e-4,DC,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
311,0.951641719935889,0.119632763924149,DC,2023-02-21,1,0,1,0,1,1,1,1,1,1,1,1,1,1
312,1.1645772970548,0.12190821849355,DC,2023-02-22,0,1,1,0,1,1,1,0,1,1,0,1,1,1
313,0.0229346720418577,5.24978170464465e-4,DC,2023-02-23,1,1,1,1,1,1,1,1,0,1,0,1,1,1
314,0.00478407208055869,4.5557318909217e-4,DC,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
315,0.0116689279743288,3.95410440699045e-4,DC,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
316,3.27142632182689,0.2913830590880335,DC,2023-02-26,1,0,1,0,1,0,1,1,0,0,0,0,0,1
317,3.8756522772575e-4,2.9804521806614e-4,DC,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
318,2.110289480736e-4,2.5884640665529e-4,DC,2023-02-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
319,0.0149479017263463,2.24857364996175e-4,DC,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320,2.27374411020935,0.326519147884824,DC,2023-03-02,1,0,1,0,1,0,1,1,0,1,0,1,0,1
321,6.6528656920418e-4,1.6981575689755e-4,DC,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
322,0.00375444785434237,1.47637148483505e-4,DC,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
323,2.68908919060199,0.490853894805755,DC,2023-03-05,1,1,0,0,1,1,1,1,1,0,0,1,1,1
324,0.00879790942484876,1.11691870676105e-4,DC,2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
325,0.00371531111722902,9.7193910411415e-5,DC,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
326,0.00258626368327945,8.4605469198885e-5,DC,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
327,3.143142604e-4,7.3672164844635e-5,DC,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
328,2.9857825121083e-4,6.4173751828695e-5,DC,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
329,1.39815774124108,0.98759283450836,DC,2023-03-11,1,1,0,0,1,1,1,1,1,0,0,1,1,1
330,1.37682333809141,0.494214612592401,DC,2023-03-12,1,1,0,0,1,1,1,1,1,0,0,1,1,1
331,0.00137456889850648,4.250528435751385e-5,DC,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
332,1.38001217685702,0.3308969000496655,DC,2023-03-14,0,1,1,0,1,1,1,0,1,1,0,1,1,1
333,6.1752460344109e-4,3.235645060248875e-5,DC,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
334,1.92191622785118e-5,2.82464740260715e-5,DC,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
335,1.1341992749339e-4,2.46679311719795e-5,DC,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
336,1.36071485764575,0.198441428993741,DC,2023-03-18,1,0,1,0,1,1,1,1,0,1,0,1,1,1
337,0.0777777450605788,0.0068341284540978,DE,2023-02-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
338,NA,NA,DE,2023-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,0.00703927628124726,0.0050539197834923,DE,2023-02-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340,0.310771733128877,0.004340868195894615,DE,2023-02-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
341,1.62734560240814,0.2624669660296905,DE,2023-02-09,0,1,1,0,1,1,1,0,1,1,0,1,1,1
342,0.0627734995313984,0.00319574394423967,DE,2023-02-10,1,1,1,1,1,1,1,1,0,1,0,1,1,1
343,2.40793293964343,0.3799672737248265,DE,2023-02-11,1,1,1,0,1,0,1,1,1,1,0,1,0,1
344,NA,NA,DE,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,0.0119221639943141,0.00201003622814404,DE,2023-02-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
346,0.0623509373124439,0.0017205939378181,DE,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
347,2.49844800399781,0.61728260567576,DE,2023-02-15,1,0,1,0,1,1,1,1,0,1,0,1,1,1
348,0.264551216251324,0.001259349932041205,DE,2023-02-16,1,1,1,1,1,1,1,1,0,1,0,1,1,1
349,0.629226471599869,0.0729829023319095,DE,2023-02-17,1,1,1,1,1,1,1,1,0,1,0,1,1,1
350,0.00566673672711532,9.206473071194e-4,DE,2023-02-18,1,1,1,1,1,1,1,1,1,1,0,1,1,0
351,1.15859611586404,0.315542879959727,DE,2023-02-19,1,0,1,0,1,1,1,1,0,1,1,1,0,1
352,0.0226000684800705,6.72430895680675e-4,DE,2023-02-20,1,1,1,1,1,1,1,1,0,1,0,1,1,1
353,0.00677275306312909,5.74531109564615e-4,DE,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
354,7.809711573334e-4,4.90820425384295e-4,DE,2023-02-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
355,0.0322036100806901,4.19263394769355e-4,DE,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
356,0.00871408744227087,3.5811115133905e-4,DE,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
357,0.0033280883618948,3.05862336463885e-4,DE,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
358,4.1140886824042e-4,2.61229061830985e-4,DE,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
359,3.959090876273e-4,2.2310732547018e-4,DE,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360,1.05696336542393,0.0974542660045115,DE,2023-02-28,1,0,1,0,1,1,1,1,1,1,1,1,1,1
361,0.00761815133105605,1.62751364757755e-4,DE,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
362,0.00248965201030382,1.39014397592925e-4,DE,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
363,4.08297349533075,0.4232223035060205,DE,2023-03-03,1,1,0,0,1,1,1,1,1,0,0,1,1,1
364,0.00133228595363129,1.0144445220524e-4,DE,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
365,1.36169143925104,0.4908766024954525,DE,2023-03-05,1,0,1,0,1,1,1,1,0,1,0,1,1,1
366,2.18489315601815,0.1644536994029925,DE,2023-03-06,1,0,1,0,0,1,1,1,0,1,0,0,1,1
367,0.0072380946380579,6.328971861004e-5,DE,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
368,1.36487317507404,0.248004505959553,DE,2023-03-08,0,1,1,0,1,1,1,0,1,1,0,1,1,1
369,3.1973251019495e-4,4.62431971320249e-5,DE,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370,0.00426412660219776,3.953821779903735e-5,DE,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
371,NA,NA,DE,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,NA,NA,DE,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,1.6780002938249e-4,2.474240707969805e-5,DE,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
374,5.49704810694045e-5,2.117261990534e-5,DE,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
375,1.8334832861497e-4,1.81222401264651e-5,DE,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
376,1.40744984559489,0.995570983500485,DE,2023-03-16,1,1,1,0,1,1,0,1,1,1,0,1,1,0
377,1.3676103672785,0.198580677436913,DE,2023-03-17,1,0,1,0,1,1,1,1,0,1,0,1,1,1
378,8.30284780779338e-5,1.13816436928954e-5,DE,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
379,3.60956608558425,0.281791530549235,FL,2023-02-05,0,1,1,0,0,1,0,0,0,0,0,0,1,1
380,5.97751781705994,0.213354973325222,FL,2023-02-06,0,0,0,1,1,1,0,0,0,0,0,1,0,0
381,2.66990750836578,0.1690853563890245,FL,2023-02-07,1,1,1,1,1,1,0,1,0,1,0,1,0,0
382,4.84024690094713,0.226453838984125,FL,2023-02-08,0,1,1,0,0,0,1,0,1,0,0,0,0,1
383,3.30921004628698,0.2099350415347075,FL,2023-02-09,1,1,1,0,0,0,0,1,0,0,0,0,0,0
384,2.05415850796651,0.16972197891245,FL,2023-02-10,1,1,1,1,1,1,0,1,0,0,0,0,0,0
385,2.8305348833573,0.190971151077772,FL,2023-02-11,1,1,1,0,0,0,0,0,0,0,0,0,0,0
386,4.11942179154253,0.1855321406855355,FL,2023-02-12,1,0,1,0,1,1,1,1,0,0,0,0,1,1
387,10.674320233002,0.2236147054135345,FL,2023-02-13,0,0,1,0,1,0,0,0,0,0,0,0,0,0
388,4.56743540001036,0.1597583465924175,FL,2023-02-14,0,0,0,0,1,0,0,0,0,0,0,0,0,0
389,2.61285439367796,0.1534273252570445,FL,2023-02-15,0,1,1,1,1,1,0,0,0,0,0,0,1,1
390,6.93109260743961,0.1666094667111305,FL,2023-02-16,0,0,1,0,1,0,1,0,1,0,0,0,0,1
391,4.69301367694936,0.162625742322728,FL,2023-02-17,0,1,0,0,1,1,1,0,0,0,0,0,1,1
392,2.25142243849456,0.1201631838386185,FL,2023-02-18,0,1,1,1,1,1,1,0,0,1,0,1,0,0
393,2.34996173955343,0.1344641790371525,FL,2023-02-19,0,0,1,0,1,1,0,0,0,0,0,0,1,0
394,4.25650443635265,0.130382880580044,FL,2023-02-20,0,1,0,0,1,0,1,0,1,0,0,1,0,1
395,9.67792817929104,0.170778624899437,FL,2023-02-21,0,0,1,0,1,1,0,0,0,1,0,1,1,0
396,3.00627546192533,0.1059782985187075,FL,2023-02-22,0,1,1,0,1,1,0,0,0,0,0,0,1,0
397,2.9280646511096,0.1033151271899675,FL,2023-02-23,1,1,1,0,0,0,0,1,0,0,1,0,0,0
398,3.05423888849366,0.1065373425959535,FL,2023-02-24,0,1,1,0,0,0,1,0,0,0,0,0,0,1
399,1.75390033238167,0.0801431533473585,FL,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,0,0,1
400,1.35992941140964,0.0713202920213405,FL,2023-02-26,1,1,1,1,1,1,1,1,0,0,1,1,1,1
401,6.69395010062418,0.12705545813152,FL,2023-02-27,1,0,0,0,1,0,0,1,0,0,0,0,0,0
402,3.12891144168154,0.090162352133197,FL,2023-02-28,0,1,1,0,1,0,1,0,0,0,0,0,0,1
403,8.19875323333934,0.140272853950554,FL,2023-03-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0
404,2.57645684170776,0.080008473627162,FL,2023-03-02,1,0,1,0,1,1,1,1,0,0,0,1,0,1
405,2.57467064688076,0.0629955740222055,FL,2023-03-03,1,1,1,1,1,0,1,1,0,0,0,1,0,1
406,2.52570871888299,0.091801940476548,FL,2023-03-04,1,0,1,0,0,1,1,1,0,1,0,0,0,1
407,3.28640235957707,0.101383569788671,FL,2023-03-05,1,0,1,0,0,1,1,1,0,1,0,0,1,1
408,10.8244112330568,0.150747343091815,FL,2023-03-06,1,0,0,0,0,0,0,1,0,0,0,0,0,0
409,5.36597532995349,0.1071282538480145,FL,2023-03-07,0,0,1,0,0,0,1,0,1,0,0,0,0,1
410,3.99862406648833,0.094107782518343,FL,2023-03-08,0,1,1,0,1,0,0,0,0,1,0,1,0,0
411,7.80672047187271,0.11742259625804,FL,2023-03-09,1,0,0,0,1,1,1,1,0,0,0,1,1,1
412,7.59475567974508,0.1556777717084145,FL,2023-03-10,0,0,0,0,1,0,1,0,1,0,0,1,0,1
413,4.09772653572133,0.152269311671552,FL,2023-03-11,0,1,1,0,1,0,0,0,0,1,0,1,0,0
414,0.992911956237648,0.0517758689336995,FL,2023-03-12,0,1,1,1,1,1,1,0,1,1,0,1,1,1
415,9.29593630494665,0.1592898679227195,FL,2023-03-13,1,0,0,0,1,0,1,1,0,0,0,0,0,1
416,4.20099136915438,0.1136248731430565,FL,2023-03-14,1,0,1,0,1,0,0,1,0,0,0,1,0,0
417,7.90192552398822,0.123988084049185,FL,2023-03-15,1,0,0,0,1,0,0,1,0,0,0,1,0,0
418,1.35629500696509,0.0447134825064288,FL,2023-03-16,1,1,0,0,0,1,1,1,1,0,0,0,1,1
419,7.53659879887429,0.1908757474267845,FL,2023-03-17,1,0,1,0,1,0,0,1,1,1,0,1,0,0
420,0.955676161468806,0.0379538809697155,FL,2023-03-18,1,1,1,1,1,0,1,1,1,1,0,1,0,1
421,1.74155202740307,0.270073708323076,GA,2023-02-05,1,1,1,1,0,1,1,1,0,1,0,0,1,1
422,4.19071226450196,0.280923404770706,GA,2023-02-06,1,0,1,0,1,1,1,0,0,0,0,1,0,1
423,4.84362838440814,0.302441484251208,GA,2023-02-07,0,1,1,0,0,1,0,1,0,0,0,1,1,0
424,2.01349904318287,0.245969107797102,GA,2023-02-08,1,1,1,1,1,1,0,1,0,0,0,0,1,0
425,1.94218945065906,0.1982321543707235,GA,2023-02-09,0,0,1,1,0,1,1,1,0,1,0,0,1,1
426,4.89267239822493,0.139784302418458,GA,2023-02-10,1,0,1,0,0,0,1,1,0,1,0,0,0,1
427,0.507879263611544,0.161850636150975,GA,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
428,2.46688919121201,0.2937981293332435,GA,2023-02-12,0,1,0,0,0,1,1,0,0,0,0,0,1,1
429,0.773232733803115,0.1359332728410705,GA,2023-02-13,1,1,1,1,1,1,1,1,0,1,0,1,1,1
430,2.34489458412402,0.2390962691186135,GA,2023-02-14,1,1,1,0,0,1,1,1,0,0,0,0,1,1
431,0.898056112284092,0.145600215716698,GA,2023-02-15,1,1,1,1,1,1,1,1,0,0,0,1,1,1
432,1.96186364465493,0.1849218973456095,GA,2023-02-16,1,1,1,1,1,1,0,1,0,1,0,0,1,0
433,2.29112956083598,0.229079385878758,GA,2023-02-17,1,1,1,0,0,1,1,1,0,0,0,0,1,1
434,1.57732372197701,0.371898278316445,GA,2023-02-18,1,0,1,0,1,1,1,1,1,0,0,1,1,1
435,1.10160858468464,0.104595920619114,GA,2023-02-19,0,1,1,1,1,1,1,0,0,1,0,0,1,1
436,0.949525491311628,0.119377666316297,GA,2023-02-20,1,1,1,1,1,1,1,1,0,0,1,1,1,1
437,3.11227669573154,0.223990089002458,GA,2023-02-21,1,0,1,0,1,1,1,1,0,1,0,0,1,1
438,2.56449253418318,0.1943741485686825,GA,2023-02-22,1,1,1,0,0,1,1,1,0,0,0,0,0,1
439,2.17457158460952,0.2260260104291685,GA,2023-02-23,1,0,1,0,0,1,1,1,0,1,0,0,0,1
440,3.06851926467351,0.268816989178191,GA,2023-02-24,1,0,0,0,1,1,0,1,0,0,0,1,1,0
441,0.959653426894162,0.00990203098630745,GA,2023-02-25,1,1,1,0,1,1,1,1,0,1,0,1,1,1
442,1.23150524228551,0.1987733448653335,GA,2023-02-26,0,1,1,0,1,1,1,0,0,1,0,1,1,1
443,0.971077614541532,0.0768658342231895,GA,2023-02-27,1,1,1,1,1,0,1,1,0,1,1,1,0,1
444,0.416171092137901,0.0905648932839665,GA,2023-02-28,1,1,1,1,1,1,1,1,0,1,0,1,1,1
445,3.046582957487,0.2987040860533875,GA,2023-03-01,1,0,0,0,1,1,0,1,0,0,0,1,0,0
446,0.142873710440885,0.0051969403120177,GA,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
447,0.47325542772722,0.09127069022012,GA,2023-03-03,1,1,1,1,1,1,1,1,0,1,0,1,1,1
448,0.765765144206126,0.149931779129766,GA,2023-03-04,1,0,1,1,1,1,1,1,1,1,1,1,1,1
449,2.74126120293098,0.340999650673413,GA,2023-03-05,1,0,1,0,1,1,0,1,0,0,0,1,1,0
450,3.89371056971067,0.52512346981415,GA,2023-03-06,0,0,1,0,1,0,1,0,0,1,0,1,0,1
451,7.66696310929687,0.2884416734589965,GA,2023-03-07,1,0,1,0,1,1,1,1,0,1,0,1,1,1
452,2.99599865083394,0.211124363079909,GA,2023-03-08,1,0,1,0,1,1,1,1,0,1,0,1,1,1
453,0.144848904105678,0.002065258972269395,GA,2023-03-09,1,1,1,1,1,1,1,1,0,1,0,1,1,1
454,0.0783601294378231,0.001808158311339475,GA,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
455,1.08156399816953,0.232088032515942,GA,2023-03-11,1,0,1,0,1,1,1,1,0,1,0,1,1,1
456,2.16239328135658,0.3834159985289035,GA,2023-03-12,1,1,1,0,0,0,1,1,1,0,0,0,0,1
457,1.21559870938718,0.193236549027528,GA,2023-03-13,1,1,1,0,1,1,0,1,1,1,0,1,1,0
458,0.00784343425855399,0.00106112638552833,GA,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
459,1.88243563531204,0.149252574816961,GA,2023-03-15,0,1,1,0,1,0,1,0,0,1,0,1,0,1
460,0.0323808600516491,8.12715347230075e-4,GA,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
461,3.06470778409259,0.3636791674562305,GA,2023-03-17,1,1,1,0,0,0,0,1,1,1,0,0,0,0
462,0.0323588740032072,6.22590090015595e-4,GA,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
463,NA,NA,HI,2023-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,0.820914221325996,0.12641651452896,HI,2023-02-06,1,1,1,1,1,1,1,1,0,1,0,1,1,1
465,0.158047953854431,0.1149487708325425,HI,2023-02-07,1,1,1,1,1,1,1,1,0,1,0,1,1,1
466,2.27169581596445,0.4660295778332975,HI,2023-02-08,1,0,1,0,1,1,1,1,0,1,0,1,1,1
467,2.3535761730144,0.4874061897734325,HI,2023-02-09,1,0,1,0,1,1,1,1,0,1,0,1,1,1
468,1.05218162196715,0.723561252291225,HI,2023-02-10,1,1,1,1,0,1,1,1,1,1,0,0,1,1
469,NA,NA,HI,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,0.0817814670716879,0.0623330051170365,HI,2023-02-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
472,NA,NA,HI,2023-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,1.82287377568574,0.60942653903069,HI,2023-02-15,1,0,1,0,1,1,1,1,0,1,0,1,1,1
474,0.209367279100638,0.0449509765548492,HI,2023-02-16,1,1,1,1,1,1,1,1,0,1,0,1,1,1
475,0.0553784534293317,0.0402189095852439,HI,2023-02-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
476,0.0478144614864853,0.0359514987914124,HI,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
477,NA,NA,HI,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2023-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
