...1,es_score,brier_score,location,target_date,X21L_50_CI,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,other_50_CI,X21L_95_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,other_95_CI
536,5.91792362972667,0.3262651097933745,IA,2022-12-14,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1
537,1.64271254703347,0.310903005510644,IA,2022-12-15,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1
538,2.94955808487476,0.309853682532894,IA,2022-12-16,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1
539,6.37305694483844,0.4039320815352395,IA,2022-12-17,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0
540,0.942110128463148,0.24650855588246,IA,2022-12-18,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
541,4.56358581294777,0.3132834721932765,IA,2022-12-19,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1
542,1.32760763898314,0.218127136026039,IA,2022-12-20,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
543,1.08868803595729,0.253589602651032,IA,2022-12-21,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1
544,1.20818023795268,0.418061727284184,IA,2022-12-22,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1
545,1.67446045977908,0.360719597332308,IA,2022-12-23,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1
546,3.97521141943912,0.480728849350309,IA,2022-12-24,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
547,NA,NA,ID,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,0.458480424214954,0.2023111297702335,ID,2022-11-14,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
549,0.909381628797297,0.2946549805204675,ID,2022-11-15,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
550,0.319420173188959,0.228167831476805,ID,2022-11-16,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
551,0.451110565470823,0.3612787548017725,ID,2022-11-17,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
552,1.70367832844273,0.3104515606441285,ID,2022-11-18,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
553,0.757832929709237,0.1889858873598045,ID,2022-11-19,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
554,NA,NA,ID,2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,1.20037943547085,0.330022570248321,ID,2022-11-21,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
556,1.59265398624126,0.339931294180072,ID,2022-11-22,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1
557,NA,NA,ID,2022-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2022-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,0.23761368264092,0.254996048585647,ID,2022-11-26,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
561,0.641884844878326,0.2735070993643645,ID,2022-11-27,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
562,2.49030320100794,0.3242341633853865,ID,2022-11-28,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
563,0.8295605040137,0.310717213969738,ID,2022-11-29,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
564,0.542808003153544,0.3577973115095365,ID,2022-11-30,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
565,NA,NA,ID,2022-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,0.424802468713421,0.208279946569004,ID,2022-12-02,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
567,0.59030013851433,0.273032845120615,ID,2022-12-03,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
568,0.45381584704108,0.128479813380182,ID,2022-12-04,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
569,0.426455197836817,0.120104931710525,ID,2022-12-05,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
570,1.43661826325706,0.319939943279524,ID,2022-12-06,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
571,1.08284628215085,0.433123148694197,ID,2022-12-07,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
572,2.39413293285261,0.359636151616814,ID,2022-12-08,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
573,NA,NA,ID,2022-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2022-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2022-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,0.803948491304622,0.54858557233568,ID,2022-12-12,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
577,0.430426370070463,0.1716298502491605,ID,2022-12-13,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
578,0.0848101751042334,0.070568669214595,ID,2022-12-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
579,3.63480404298295,0.586939123538505,ID,2022-12-15,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
580,1.07139795584671,0.747560745561495,ID,2022-12-16,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
581,NA,NA,ID,2022-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2022-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,0.233363987738452,0.058733415886685,ID,2022-12-19,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
584,0.931424400749501,0.63951890099354,ID,2022-12-20,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
585,NA,NA,ID,2022-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,0.0707596663832362,0.054325510399256,ID,2022-12-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
588,0.0748531075360044,0.0537293717023855,ID,2022-12-24,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
589,2.23237404246159,0.299014722680618,IL,2022-11-13,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
590,2.80017840310012,0.30141150339682,IL,2022-11-14,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
591,4.58028440007461,0.3397660577774715,IL,2022-11-15,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0
592,3.68798480933335,0.3048984906631155,IL,2022-11-16,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
593,3.53927130739287,0.32561865195874,IL,2022-11-17,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1
594,2.77304759788863,0.286228321464045,IL,2022-11-18,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1
595,2.66876979099236,0.295868034192142,IL,2022-11-19,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0
596,3.16683842871216,0.2961626641905505,IL,2022-11-20,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1
597,2.08872105266062,0.313113674503302,IL,2022-11-21,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0
598,11.1950890982605,0.3413487913172105,IL,2022-11-22,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0
599,6.12788632247592,0.2678359439828855,IL,2022-11-23,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
600,3.7743188302391,0.374623532546911,IL,2022-11-24,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
601,7.69620975570501,0.3338372134296145,IL,2022-11-25,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0
602,8.68917910163928,0.311451635993111,IL,2022-11-26,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0
603,6.22935230051374,0.3012698803332825,IL,2022-11-27,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
604,13.2655349510632,0.3027713100051505,IL,2022-11-28,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
605,11.0280665294599,0.3341845484718905,IL,2022-11-29,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0
606,10.0014261872795,0.3076189475995525,IL,2022-11-30,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0
607,10.3298779985787,0.2833592931438185,IL,2022-12-01,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0
608,12.2195650843867,0.3183193194237675,IL,2022-12-02,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
609,3.03771526485451,0.2627072915203805,IL,2022-12-03,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
610,6.45039033763657,0.296841338932607,IL,2022-12-04,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0
611,17.9996968845627,0.385856724946366,IL,2022-12-05,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
612,6.85483389006099,0.276499473991635,IL,2022-12-06,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0
613,6.92286954213422,0.231509617000119,IL,2022-12-07,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
614,16.8362550226937,0.2913356238954385,IL,2022-12-08,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
615,7.30986443462769,0.26685102676057,IL,2022-12-09,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0
616,5.13053650836224,0.2460753564136315,IL,2022-12-10,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0
617,16.1694765839936,0.3279084036332875,IL,2022-12-11,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1
618,15.0535267467618,0.2492918700434715,IL,2022-12-12,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
619,3.55718981621235,0.2287637310998275,IL,2022-12-13,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0
620,4.37262256786707,0.2172328819404605,IL,2022-12-14,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0
621,13.6602042703373,0.2371000828530195,IL,2022-12-15,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
622,11.5386303628953,0.343116500161548,IL,2022-12-16,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0
623,8.78407052369065,0.2636562518367445,IL,2022-12-17,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
624,11.3059724246313,0.248050110054991,IL,2022-12-18,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0
625,11.7079221372081,0.210531580112968,IL,2022-12-19,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0
626,12.6363769902266,0.2779592336554395,IL,2022-12-20,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0
627,7.70049384738977,0.241271192483292,IL,2022-12-21,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0
628,7.62159515456177,0.2608527943411625,IL,2022-12-22,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1
629,3.34815264614596,0.220835334298579,IL,2022-12-23,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0
630,4.4648425677504,0.312135665492786,IL,2022-12-24,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1
631,1.25893794771153,0.303321606425476,IN,2022-11-13,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
632,1.73507379081011,0.27324526694049,IN,2022-11-14,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
633,1.55661751680099,0.279691659824226,IN,2022-11-15,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1
634,2.74209150660808,0.3003932169415185,IN,2022-11-16,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
635,1.39101628117388,0.2536543035225065,IN,2022-11-17,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
636,1.16784273752413,0.2879542545924395,IN,2022-11-18,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
637,0.721112852230847,0.259461458254184,IN,2022-11-19,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
638,0.702348275552086,0.300343324369429,IN,2022-11-20,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
639,1.34406647846936,0.294425980167574,IN,2022-11-21,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
640,3.8331751513314,0.2643060324740205,IN,2022-11-22,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1
641,2.53927285133921,0.2803429752361955,IN,2022-11-23,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
642,NA,NA,IN,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
643,2.77421868318968,0.308640636343056,IN,2022-11-25,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1
644,0.905907241234712,0.249158879642349,IN,2022-11-26,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
645,1.9192625036973,0.305190308523539,IN,2022-11-27,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0
646,4.80403429639373,0.310310825274936,IN,2022-11-28,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1
647,8.63846301214319,0.3372282024139275,IN,2022-11-29,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
648,1.93637723664487,0.2910016254006945,IN,2022-11-30,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0
649,2.65213180564622,0.2667759696017365,IN,2022-12-01,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
650,4.49008372262332,0.330872591696846,IN,2022-12-02,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
651,0.987505689233175,0.248849910292707,IN,2022-12-03,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
652,3.24446525514367,0.234780472757551,IN,2022-12-04,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1
653,4.3401344263041,0.314102877731692,IN,2022-12-05,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
654,9.28423364032885,0.3370211549312715,IN,2022-12-06,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0
655,10.6187346802887,0.3513175057017585,IN,2022-12-07,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1
656,7.37347173158897,0.347220831182437,IN,2022-12-08,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1
657,3.80265881602311,0.316548835310626,IN,2022-12-09,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0
658,4.34855428355771,0.3272648889274105,IN,2022-12-10,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1
659,1.68529420544202,0.18942851398669,IN,2022-12-11,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
660,6.60824563550092,0.3054571828328655,IN,2022-12-12,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1
661,3.3713290159758,0.247704383529637,IN,2022-12-13,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0
662,2.95398778493063,0.263218094726621,IN,2022-12-14,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0
663,3.42557263141544,0.2458608916494905,IN,2022-12-15,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0
664,1.46140055109174,0.208620240903404,IN,2022-12-16,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
665,2.155067018857,0.2201664427720665,IN,2022-12-17,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0
666,4.95994264288472,0.34425575337752,IN,2022-12-18,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1
667,3.40439001925595,0.255398384862087,IN,2022-12-19,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0
668,4.04240227845427,0.2901759501649925,IN,2022-12-20,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1
669,8.11060333161515,0.395737132283027,IN,2022-12-21,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1
670,3.96950983853486,0.414367219525926,IN,2022-12-22,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1
671,2.84228834840268,0.416721931501861,IN,2022-12-23,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1
672,2.3704101137781,0.774731275598305,IN,2022-12-24,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1
673,0.324359670997872,0.2762136453369245,KS,2022-11-13,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
674,1.19066062352267,0.355071544355004,KS,2022-11-14,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
675,0.909297210063582,0.226762245875837,KS,2022-11-15,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
676,0.968230037053561,0.296154822991965,KS,2022-11-16,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
677,1.523496441597,0.338614655216822,KS,2022-11-17,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1
678,1.9058413325279,0.2732155808139905,KS,2022-11-18,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1
679,1.69469135611211,0.2871627035422055,KS,2022-11-19,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
680,0.733910516959164,0.2652249685549995,KS,2022-11-20,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
681,1.30870295561865,0.286321736494055,KS,2022-11-21,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
682,1.28286113070833,0.3431694709417245,KS,2022-11-22,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1
683,0.241897446513915,0.2577822540106445,KS,2022-11-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
684,NA,NA,KS,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,2.87440976855632,0.283001449752973,KS,2022-11-25,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1
686,1.18747390562092,0.225509272458811,KS,2022-11-26,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
687,0.85149116618348,0.243798661355835,KS,2022-11-27,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
688,3.23073203171124,0.328433456668009,KS,2022-11-28,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1
689,1.666219050898,0.2102904031143885,KS,2022-11-29,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1
690,2.49993375370165,0.3540199797930755,KS,2022-11-30,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1
691,0.280537645491551,0.2725277150088805,KS,2022-12-01,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
692,2.77773553653933,0.418770803993199,KS,2022-12-02,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
693,1.73396811187327,0.1628545342762325,KS,2022-12-03,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1
694,0.853260823700859,0.4156872839797185,KS,2022-12-04,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
695,3.96763193604479,0.3954891813795145,KS,2022-12-05,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
696,1.15973945142025,0.195801116545738,KS,2022-12-06,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
697,2.66260551223956,0.399835203228329,KS,2022-12-07,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1
698,0.988603078552877,0.3198905373457645,KS,2022-12-08,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
699,0.372516578467347,0.192961823967036,KS,2022-12-09,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
700,1.40538033309167,0.3355696214198085,KS,2022-12-10,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1
701,NA,NA,KS,2022-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,1.04497659145877,0.2453716481523585,KS,2022-12-12,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
703,0.806536987513198,0.1662137630804995,KS,2022-12-13,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
704,0.698969759384629,0.0550770880334235,KS,2022-12-14,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
705,1.2897071344291,0.2656164715581125,KS,2022-12-15,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
706,0.0750692700778881,0.0488061399665351,KS,2022-12-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
707,0.899771965464848,0.2305200475329755,KS,2022-12-17,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0
708,0.907636639554673,0.21345147662027,KS,2022-12-18,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0
709,3.8224760872084,0.375210512642386,KS,2022-12-19,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0
710,0.476999551907094,0.16803917991199,KS,2022-12-20,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
711,0.609271474438686,0.1321107052253045,KS,2022-12-21,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
712,0.758304323812755,0.28033361529723,KS,2022-12-22,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
713,NA,NA,KS,2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,2.43984634221274,0.725605268696545,KS,2022-12-24,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1
715,0.13995228521824,0.1032681284918965,KY,2022-11-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
716,1.64865065299242,0.310189157276613,KY,2022-11-14,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
717,0.391249065971086,0.2000794816765265,KY,2022-11-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
718,0.862877864131228,0.4076067694239815,KY,2022-11-16,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
719,0.461060873812791,0.2051445841550385,KY,2022-11-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
720,0.51311019537622,0.2286890821730635,KY,2022-11-18,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
721,0.532067503693192,0.3748833406437025,KY,2022-11-19,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
722,NA,NA,KY,2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,0.625615149630071,0.180125278576102,KY,2022-11-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
724,0.615548250073646,0.2585258890606945,KY,2022-11-22,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
725,0.706098835877964,0.267084285684909,KY,2022-11-23,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
726,NA,NA,KY,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,1.3139962069384,0.3352908751545605,KY,2022-11-25,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1
728,0.644822055143077,0.253866864303245,KY,2022-11-26,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
729,1.97406676107304,0.302797092482998,KY,2022-11-27,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1
730,3.75653781989799,0.2920518433953855,KY,2022-11-28,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0
731,3.80254992471856,0.52773699560871,KY,2022-11-29,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1
732,3.18964080016422,0.3564920235167765,KY,2022-11-30,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1
733,1.24603386327614,0.2638808311627835,KY,2022-12-01,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
734,2.43831713473012,0.281649607365095,KY,2022-12-02,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1
735,0.584907396310735,0.2488411858682065,KY,2022-12-03,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
736,0.607286370835326,0.156023282466461,KY,2022-12-04,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
737,4.0768501006447,0.40192703697788,KY,2022-12-05,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1
738,1.78260861036211,0.234323096076194,KY,2022-12-06,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0
739,2.28071882701576,0.3661162201973105,KY,2022-12-07,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
740,1.53236759949394,0.2799879883133475,KY,2022-12-08,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
741,0.789684285608768,0.1667276746617965,KY,2022-12-09,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
742,0.891515454661343,0.409410839222963,KY,2022-12-10,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
743,1.82299398963425,0.643838777124025,KY,2022-12-11,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1
744,1.7333867624094,0.2989364341856855,KY,2022-12-12,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
745,1.62228589646188,0.746353463816895,KY,2022-12-13,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1
746,0.568536251806826,0.073322459879075,KY,2022-12-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
747,0.980378876896911,0.2000221105376695,KY,2022-12-15,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
748,0.627382668580293,0.190890833481669,KY,2022-12-16,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
749,0.278215568090569,0.058248000527495,KY,2022-12-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
750,1.50876337141436,0.4156069400758705,KY,2022-12-18,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1
751,7.69534158944243,0.4267620340683865,KY,2022-12-19,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1
752,0.956864113992608,0.2806831285121745,KY,2022-12-20,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
753,2.42083294633326,0.508258909001195,KY,2022-12-21,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1
754,2.19739765908547,0.331704414850768,KY,2022-12-22,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1
755,NA,NA,KY,2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
756,1.06600192500725,0.78795751400699,KY,2022-12-24,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
757,0.591632145181428,0.2658907161088225,LA,2022-11-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
758,1.22514938678888,0.24985588925401,LA,2022-11-14,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
759,1.25968250093503,0.2585883991293485,LA,2022-11-15,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
760,2.56221644678218,0.269989158924442,LA,2022-11-16,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1
761,1.11055467734652,0.3044773467853035,LA,2022-11-17,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
762,0.881528885996825,0.405236970832964,LA,2022-11-18,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
