...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,recombinant_50_CI,X24D_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,recombinant_95_CI,X24D_95_CI,other_95_CI
286,1.08778409802874,0.418491681941103,CT,2024-05-10,1,1,1,1,0,1,0,1,1,0
287,NA,NA,CT,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,0.93144503415692,0.529587895772315,CT,2024-05-13,0,0,1,1,1,0,0,1,1,1
290,0.0531966188916465,0.136981420710306,CT,2024-05-14,1,1,1,1,1,1,1,1,1,1
291,0.0545865504053854,0.143371981964369,CT,2024-05-15,1,1,1,1,1,1,1,1,1,1
292,NA,NA,CT,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,NA,NA,CT,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,NA,NA,CT,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,1.05075633646523,0.428134983290811,DC,2024-04-09,0,1,0,1,1,0,1,0,1,1
298,NA,NA,DC,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,NA,NA,DC,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,NA,NA,DC,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,NA,NA,DC,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,NA,NA,DC,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,NA,NA,DC,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,0.0409871616703086,0.02888478619524905,DC,2024-04-18,1,1,1,1,1,1,1,1,1,1
307,NA,NA,DC,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,1.86073675427408,0.65201619239345,DC,2024-04-22,0,0,1,1,1,0,0,1,1,1
311,1.14893044666391,0.820226530469335,DC,2024-04-23,0,1,1,1,0,1,0,1,1,0
312,NA,NA,DC,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,NA,NA,DC,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,NA,NA,DC,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,NA,NA,DC,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,NA,NA,DC,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,NA,NA,DC,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,NA,NA,DC,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,NA,NA,DC,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,NA,NA,DC,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,NA,NA,DC,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,NA,NA,DC,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,NA,NA,DC,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,NA,NA,DC,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,NA,NA,DC,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,NA,NA,DC,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,NA,NA,DC,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,NA,NA,DC,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,0.289348476578235,0.1656332221182355,DC,2024-05-16,1,1,1,1,1,0,0,1,1,1
335,0.279106642965327,0.1737359785305735,DC,2024-05-17,1,1,1,1,1,0,0,1,1,1
336,0.30360623830089,0.1820350680034905,DC,2024-05-18,1,1,1,1,1,1,1,1,1,1
337,NA,NA,DE,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,0.0195024760041747,0.0024348377246909,DE,2024-04-08,1,1,1,1,1,1,1,1,1,1
339,0.0216352483240363,0.00267895301698474,DE,2024-04-09,1,1,1,1,1,1,1,1,1,1
340,NA,NA,DE,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,NA,NA,DE,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,NA,NA,DE,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,NA,NA,DE,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,NA,NA,DE,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,NA,NA,DE,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,1.18533931831723,0.84716694824709,DE,2024-04-18,0,0,1,1,1,0,0,1,1,1
349,NA,NA,DE,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,0.0131749125208209,0.0084189114500925,DE,2024-04-21,1,1,1,1,1,1,1,1,1,1
352,0.013956760487215,0.00924933133285445,DE,2024-04-22,1,1,1,1,1,1,1,1,1,1
353,NA,NA,DE,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,1.27330518379584,0.904266450277355,DE,2024-04-24,0,1,1,1,0,0,1,1,1,0
355,NA,NA,DE,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,1.0775248806082,0.781747778533535,DE,2024-04-26,0,0,1,1,1,0,0,1,1,1
357,NA,NA,DE,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,NA,NA,DE,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,NA,NA,DE,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,2.03355376502934,0.730458619195575,DE,2024-05-01,0,0,1,1,1,0,0,1,1,1
362,NA,NA,DE,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,NA,NA,DE,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,NA,NA,DE,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,NA,NA,DE,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,NA,NA,DE,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,NA,NA,DE,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,NA,NA,DE,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,NA,NA,DE,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,NA,NA,DE,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,0.251920265906859,0.0537264846703805,DE,2024-05-12,1,1,1,1,1,0,0,1,1,1
373,0.107849976785941,0.058166510321303,DE,2024-05-13,1,1,1,1,1,1,1,1,1,1
374,NA,NA,DE,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,NA,NA,DE,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,1.24691184665481,0.21905403548557,DE,2024-05-16,1,1,1,1,0,0,0,1,1,0
377,NA,NA,DE,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,0.0492431398756702,0.01222302692413155,FL,2024-04-07,1,1,1,1,1,1,1,1,1,1
380,0.104323433463567,0.0131294816845338,FL,2024-04-08,1,1,1,1,1,1,1,1,1,1
381,0.0510505896910981,0.0141188869739822,FL,2024-04-09,1,1,1,1,1,1,1,1,1,1
382,NA,NA,FL,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
383,0.0208472049276094,0.0163759117952119,FL,2024-04-11,1,1,1,1,1,1,1,1,1,1
384,NA,NA,FL,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
385,NA,NA,FL,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,0.0251326538548295,0.02058079075474955,FL,2024-04-14,1,1,1,1,1,1,1,1,1,1
387,0.0846870969255287,0.02223769930577495,FL,2024-04-15,1,1,1,1,1,1,1,1,1,1
388,0.031717133199015,0.0240391754493288,FL,2024-04-16,1,1,1,1,1,1,1,1,1,1
389,1.03775083125833,0.71417600410305,FL,2024-04-17,0,0,1,1,1,0,0,1,1,1
390,0.768095728207721,0.3655089267450595,FL,2024-04-18,1,0,1,1,1,0,0,1,1,1
391,0.129073004399361,0.03042334019836635,FL,2024-04-19,1,1,1,1,1,1,1,1,1,1
392,NA,NA,FL,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
393,NA,NA,FL,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394,0.0483943314724264,0.03853391038341085,FL,2024-04-22,1,1,1,1,1,1,1,1,1,1
395,0.667328329436572,0.3414915638440145,FL,2024-04-23,1,1,1,1,1,0,0,1,1,1
396,0.378237090747243,0.142229651341422,FL,2024-04-24,1,1,1,1,1,1,1,1,1,1
397,1.31447338098279,0.143678776606545,FL,2024-04-25,1,1,1,1,0,0,1,1,1,0
398,0.602671677007519,0.326581681496778,FL,2024-04-26,1,1,1,1,1,1,1,1,1,1
399,NA,NA,FL,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,NA,NA,FL,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,NA,NA,FL,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402,0.104047297939622,0.0713870279222845,FL,2024-04-30,1,1,1,1,1,1,1,1,1,1
403,NA,NA,FL,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404,1.07294804706225,0.73288046484318,FL,2024-05-02,1,1,0,1,1,0,1,0,1,1
405,0.109437898199149,0.088990936733651,FL,2024-05-03,1,1,1,1,1,1,1,1,1,1
406,2.0426111402169,0.72536195573996,FL,2024-05-04,0,1,0,1,1,0,1,0,1,1
407,0.128966363155412,0.102605116149606,FL,2024-05-05,1,1,1,1,1,1,1,1,1,1
408,0.38708402319661,0.110006554944809,FL,2024-05-06,1,1,1,1,1,1,1,1,1,1
409,2.99862083269028,0.4897194485364815,FL,2024-05-07,0,1,1,1,0,0,0,0,1,0
410,1.04779527945127,0.334884540263503,FL,2024-05-08,1,1,1,0,1,0,0,1,0,1
411,0.996316013768987,0.4420506299778135,FL,2024-05-09,1,1,1,1,0,0,1,1,1,0
412,0.184105149869634,0.1437453525155175,FL,2024-05-10,1,1,1,1,1,1,1,1,1,1
413,0.279568400750164,0.2631804577581635,FL,2024-05-11,1,1,1,1,1,1,1,1,1,1
414,NA,NA,FL,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
415,0.577564363372931,0.1734883375976605,FL,2024-05-13,1,1,1,1,1,0,0,1,1,1
416,5.30160189281561,0.66961231912434,FL,2024-05-14,0,1,1,1,0,0,0,1,0,0
417,0.318564618463889,0.2347581708735465,FL,2024-05-15,1,1,1,1,1,0,0,0,0,1
418,0.259055597812798,0.206996672271948,FL,2024-05-16,1,1,1,1,1,0,1,1,0,1
419,2.06466481251694,0.476878818988538,FL,2024-05-17,1,0,1,1,0,1,1,1,0,0
420,NA,NA,FL,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421,0.00411564430581848,0.00570509768214775,GA,2024-04-07,1,1,1,1,1,1,1,1,1,1
422,1.07987976727675,0.4290190108036285,GA,2024-04-08,0,0,1,1,1,0,0,1,1,1
423,0.0725300028247104,0.00672942456236,GA,2024-04-09,1,1,1,1,1,1,1,1,1,1
424,0.867629752990315,0.21524849367473,GA,2024-04-10,0,0,1,1,1,0,0,1,1,1
425,0.133731488600059,0.00794883077992615,GA,2024-04-11,1,1,1,1,1,1,1,1,1,1
426,1.20047048419406,0.82522515798767,GA,2024-04-12,0,0,1,1,1,1,1,1,1,1
427,0.101775472570064,0.0093961044429542,GA,2024-04-13,1,1,1,1,1,1,1,1,1,1
428,1.17410675738546,0.81032299755109,GA,2024-04-14,0,0,1,1,1,0,0,1,1,1
429,NA,NA,GA,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,0.0137933905314277,0.0120760253083104,GA,2024-04-16,1,1,1,1,1,1,1,1,1,1
431,0.0896622089599477,0.01312581738242725,GA,2024-04-17,1,1,1,1,1,0,0,1,1,1
432,1.14619887907193,0.777234052845025,GA,2024-04-18,0,0,1,1,1,0,0,1,1,1
433,NA,NA,GA,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,NA,NA,GA,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435,NA,NA,GA,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
436,1.1016731570112,0.73976588777966,GA,2024-04-22,0,0,1,1,1,0,0,1,1,1
437,NA,NA,GA,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,0.026191616969098,0.02327850950355695,GA,2024-04-24,1,1,1,1,1,1,1,1,1,1
439,NA,NA,GA,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,0.0989199747301249,0.02727955863531795,GA,2024-04-26,1,1,1,1,1,1,1,1,1,1
441,NA,NA,GA,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,NA,NA,GA,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443,0.214095256012576,0.0344095497715468,GA,2024-04-29,1,1,1,1,1,0,0,1,1,1
444,0.0416866458398413,0.0371158421260222,GA,2024-04-30,1,1,1,1,1,1,1,1,1,1
445,0.042278437645953,0.0399987135259077,GA,2024-05-01,1,1,1,1,1,1,1,1,1,1
446,0.0490858960442482,0.0430650146937013,GA,2024-05-02,1,1,1,1,1,1,1,1,1,1
447,1.04185991734069,0.435056204718092,GA,2024-05-03,1,1,1,1,0,0,1,1,1,0
448,1.01262872497581,0.4274909512558655,GA,2024-05-04,1,1,0,1,1,1,0,0,1,1
449,0.0624421814668695,0.053429707486573,GA,2024-05-05,1,1,1,1,1,1,1,1,1,1
450,NA,NA,GA,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451,0.0747332812360408,0.061371117930045,GA,2024-05-07,1,1,1,1,1,1,1,1,1,1
452,0.218663485200119,0.0656674654354305,GA,2024-05-08,1,1,1,1,1,1,1,1,1,1
453,0.0890767160104577,0.0701871097283155,GA,2024-05-09,1,1,1,1,1,1,1,1,1,1
454,NA,NA,GA,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
455,0.0956846147356367,0.0799120186839195,GA,2024-05-11,1,1,1,1,1,1,1,1,1,1
456,1.08401715317122,0.78705930046496,GA,2024-05-12,1,1,1,1,0,0,1,1,1,0
457,0.710111281763949,0.090572101584098,GA,2024-05-13,1,1,1,1,1,1,1,1,1,1
458,0.729483132748962,0.47610730511523,GA,2024-05-14,1,0,1,1,1,0,0,1,1,1
459,NA,NA,GA,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
460,1.00311820862914,0.330027409230419,GA,2024-05-16,1,1,1,1,0,1,0,1,1,0
461,1.00749232247731,0.3593415481278635,GA,2024-05-17,1,1,1,1,0,0,0,1,1,0
462,NA,NA,GA,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,NA,NA,HI,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,NA,NA,HI,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,NA,NA,HI,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,NA,NA,HI,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,HI,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,NA,NA,HI,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,HI,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,NA,NA,HI,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,1.1625537639497,0.824229354330115,IA,2024-04-07,0,0,1,1,1,0,0,1,1,1
506,0.152556381278365,0.00949241253154625,IA,2024-04-08,1,1,1,1,1,1,1,1,1,1
507,0.05010032164255,0.01044776495702375,IA,2024-04-09,1,1,1,1,1,1,1,1,1,1
508,0.170916914692127,0.0114992887775807,IA,2024-04-10,1,1,1,1,1,0,0,1,1,1
509,0.52366116901175,0.1678673348916105,IA,2024-04-11,1,1,1,1,1,0,0,1,1,1
510,0.0730474452809072,0.0139260967149532,IA,2024-04-12,1,1,1,1,1,1,1,1,1,1
511,0.0207736516834426,0.0153205408853678,IA,2024-04-13,1,1,1,1,1,1,1,1,1,1
512,NA,NA,IA,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,0.0250322164094583,0.01852414763420785,IA,2024-04-15,1,1,1,1,1,1,1,1,1,1
514,0.820966188555027,0.3780672101155065,IA,2024-04-16,1,0,1,1,1,1,1,1,1,1
515,1.02570337219885,0.724030418617325,IA,2024-04-17,0,0,1,1,1,1,1,1,1,1
516,0.034347061308509,0.024543403045502,IA,2024-04-18,1,1,1,1,1,1,1,1,1,1
517,0.743159657970319,0.363157090616523,IA,2024-04-19,1,1,1,1,1,0,0,1,1,1
518,0.0353004392395979,0.02951764597814645,IA,2024-04-20,1,1,1,1,1,1,1,1,1,1
519,NA,NA,IA,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
520,NA,NA,IA,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
521,0.0514372806542356,0.0387100283032296,IA,2024-04-23,1,1,1,1,1,1,1,1,1,1
522,0.0491163440681932,0.04229765800333945,IA,2024-04-24,1,1,1,1,1,1,1,1,1,1
523,0.0678593830902199,0.0461737583376234,IA,2024-04-25,1,1,1,1,1,1,1,1,1,1
524,0.194487942421817,0.050354619394529,IA,2024-04-26,1,1,1,1,1,0,0,1,1,1
525,NA,NA,IA,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
526,0.0705508577722684,0.059695752337374,IA,2024-04-28,1,1,1,1,1,1,1,1,1,1
527,0.700475564506623,0.0648881854611425,IA,2024-04-29,1,1,1,1,1,0,0,1,1,1
528,0.290769486748901,0.070449418850181,IA,2024-04-30,1,1,1,1,1,1,1,1,1,1
529,0.297776732303582,0.2255659143934855,IA,2024-05-01,1,1,1,1,1,1,0,1,0,1
530,0.109784564372466,0.082737677209629,IA,2024-05-02,1,1,1,1,1,1,1,1,1,1
531,0.379203249266685,0.089492460830271,IA,2024-05-03,1,1,1,1,1,1,1,1,1,1
532,0.355328990931256,0.2858787908418865,IA,2024-05-04,1,1,1,1,1,1,1,1,1,1
533,NA,NA,IA,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
534,NA,NA,IA,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
535,0.617091423159056,0.425783261766984,IA,2024-05-07,1,1,1,1,1,0,0,1,1,1
536,0.169227863613502,0.1298277035628745,IA,2024-05-08,1,1,1,1,1,0,1,0,1,1
537,0.265972154442632,0.223873887132343,IA,2024-05-09,1,1,1,1,1,0,0,1,1,1
538,0.199107056626633,0.1491666747001345,IA,2024-05-10,1,1,1,1,1,1,1,1,1,1
539,0.5486865778195,0.3608672733285175,IA,2024-05-11,1,1,1,1,1,0,0,1,1,1
540,NA,NA,IA,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
541,0.24738423470529,0.181671037709063,IA,2024-05-13,1,1,1,1,1,0,0,1,1,1
542,0.472762938797787,0.3139719244270625,IA,2024-05-14,1,1,1,1,1,0,0,1,1,1
543,0.439147577391979,0.298850082526435,IA,2024-05-15,1,1,1,1,1,0,0,1,1,1
544,NA,NA,IA,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
545,0.41062706176713,0.2695411352603875,IA,2024-05-17,1,1,1,1,1,1,1,1,1,1
546,0.805007423411618,0.244774510496013,IA,2024-05-18,1,1,1,1,1,0,0,1,1,1
547,NA,NA,ID,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
