...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,X24E_50_CI,recombinant_50_CI,X24G_50_CI,X24D_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,X24E_95_CI,recombinant_95_CI,X24G_95_CI,X24D_95_CI,other_95_CI
218,NA,NA,CO,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.723484908715444,0.4010721909750565,CO,2024-07-15,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1
220,1.41568574184936,0.458508018270984,CO,2024-07-16,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
221,1.00805246795603,0.4829498324228175,CO,2024-07-17,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1
222,1.55146021271869,0.4444677673565835,CO,2024-07-18,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1
223,0.761913765121287,0.51647775989849,CO,2024-07-19,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
224,NA,NA,CO,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,NA,NA,CO,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,0.84313568706627,0.3413652421425735,CO,2024-07-23,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
228,0.65669638289074606,0.3662622912540775,CO,2024-07-24,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
229,0.845151770578012,0.3980943364333205,CO,2024-07-25,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
230,0.41854002513613,0.3252351852202925,CO,2024-07-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
231,NA,NA,CO,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,0.814510298625769,0.4131313249426565,CO,2024-07-29,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
234,NA,NA,CO,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,0.688311119155148,0.4301215992239255,CO,2024-07-31,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
236,NA,NA,CO,2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,0.335990795496562,0.264586983382635,CO,2024-08-02,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
238,NA,NA,CO,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,NA,NA,CO,2024-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,0.279087395478453,0.23069485137131,CO,2024-08-06,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
242,2.59676050412263,0.53260753895638,CO,2024-08-07,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1
243,NA,NA,CO,2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,NA,NA,CO,2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,NA,NA,CO,2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,NA,NA,CO,2024-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,NA,NA,CO,2024-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,0.562091253221232,0.168020024233824,CO,2024-08-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
250,0.684753821213669,0.349859030692549,CO,2024-08-15,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
251,0.446543330572174,0.2561915206713385,CO,2024-08-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
252,NA,NA,CO,2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,NA,NA,CT,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,1.20940777811867,0.4020718136720175,CT,2024-07-09,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1
256,0.683452100391165,0.3743665875744055,CT,2024-07-10,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
257,NA,NA,CT,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,0.537307886369064,0.379815985167181,CT,2024-07-12,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
259,NA,NA,CT,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,0.540599793718478,0.377076822663527,CT,2024-07-14,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
261,0.650374981938037,0.4413875688462005,CT,2024-07-15,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
262,1.15487749731641,0.352014743208903,CT,2024-07-16,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1
263,1.38625617615327,0.4522650830101675,CT,2024-07-17,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
264,0.626460460898718,0.41920410248371,CT,2024-07-18,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
265,NA,NA,CT,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,0.772066251573901,0.4183859933003035,CT,2024-07-20,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
267,NA,NA,CT,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,NA,CT,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,1.94396315713046,0.4294466203636015,CT,2024-07-23,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1
270,0.607595620856481,0.3626730909713215,CT,2024-07-24,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1
271,0.615634486365889,0.448918750846859,CT,2024-07-25,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
272,0.530411035527828,0.3552955354094295,CT,2024-07-26,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
273,NA,NA,CT,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,1.43569029492704,0.456127827373863,CT,2024-07-29,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
276,NA,NA,CT,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,0.527954730392418,0.393336427649828,CT,2024-07-31,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
278,1.48593994194271,0.4650597409596885,CT,2024-08-01,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
279,NA,NA,CT,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,0.811136746849158,0.4391369475130985,CT,2024-08-03,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
281,NA,NA,CT,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,1.11618185511962,0.374326921505731,CT,2024-08-05,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1
283,0.809467882644147,0.403645488905328,CT,2024-08-06,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
284,0.944236153517956,0.432858987142216,CT,2024-08-07,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
285,1.30354407189529,0.371596754167804,CT,2024-08-08,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
286,NA,NA,CT,2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,NA,NA,CT,2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,0.765416489219663,0.56642218918669,CT,2024-08-11,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
289,NA,NA,CT,2024-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,1.6386893645414,0.58023314791755,CT,2024-08-13,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
291,0.547162395004333,0.4207398975991845,CT,2024-08-14,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
292,1.06904951252868,0.4609294000990185,CT,2024-08-15,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
293,NA,NA,CT,2024-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,NA,NA,CT,2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,0.589358999076918,0.3453008497540885,DC,2024-07-11,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
300,1.04272023723937,0.3536694373200775,DC,2024-07-12,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1
301,0.665648601482225,0.464127170894149,DC,2024-07-13,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
302,NA,NA,DC,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,0.66234478223095306,0.365115407861928,DC,2024-07-15,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
304,1.14791458251618,0.4020346117033225,DC,2024-07-16,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
305,0.52445490534679,0.3833642332833675,DC,2024-07-17,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
306,0.423564273415151,0.3061208045427335,DC,2024-07-18,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
307,0.970270275063913,0.3447338399656945,DC,2024-07-19,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
308,NA,NA,DC,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,DC,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,0.73577164560508,0.517254382418285,DC,2024-07-23,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
312,NA,NA,DC,2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,1.02401880597584,0.438856339197803,DC,2024-07-25,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1
314,0.500508522086529,0.369375055045619,DC,2024-07-26,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
315,NA,NA,DC,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,0.737570569338098,0.3894969721878,DC,2024-07-28,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
317,1.24545098586564,0.4269116636229435,DC,2024-07-29,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1
318,1.50199768277237,0.52335483836753,DC,2024-07-30,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
319,0.503172546881731,0.384148771746132,DC,2024-07-31,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
320,1.36122323720774,0.442917783019093,DC,2024-08-01,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
321,NA,NA,DC,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,0.713160211830989,0.3698096466869365,DC,2024-08-05,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
325,1.19471550159883,0.50752182416468,DC,2024-08-06,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
326,0.657045329853392,0.3819913654119085,DC,2024-08-07,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
327,0.678577469087927,0.488570648133678,DC,2024-08-08,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
328,NA,NA,DC,2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,0.901559504016807,0.3504078906962765,DC,2024-08-10,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
330,0.703291063185552,0.51811427561706,DC,2024-08-11,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
331,0.310618658691316,0.173717287007616,DC,2024-08-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
332,1.20615567137935,0.423164182875895,DC,2024-08-13,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
333,1.27332150359249,0.536193997702195,DC,2024-08-14,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1
334,NA,NA,DC,2024-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,1.61048554458349,0.53677340496641,DC,2024-08-16,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
336,NA,NA,DC,2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,1.34169832583894,0.4116975570881955,DE,2024-07-07,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1
338,1.37922594737227,0.4202970643542235,DE,2024-07-08,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1
339,1.06542429442192,0.400110361604983,DE,2024-07-09,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1
340,0.717389669827833,0.399511235534183,DE,2024-07-10,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
341,0.77796280059043,0.402919166838319,DE,2024-07-11,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
342,1.75545749605314,0.3961667026253775,DE,2024-07-12,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
343,1.58010649074602,0.4105451392661525,DE,2024-07-13,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
344,0.869669800943147,0.408595563282274,DE,2024-07-14,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
345,0.926703984790675,0.4258094616839985,DE,2024-07-15,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
346,NA,NA,DE,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,NA,NA,DE,2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,0.95168163841215,0.4060225682995045,DE,2024-07-18,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
349,0.571301083196717,0.4238268604763615,DE,2024-07-19,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
350,1.91548468659805,0.3949676955287825,DE,2024-07-20,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1
351,2.11569544589566,0.424366058237115,DE,2024-07-21,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
352,2.08156382996214,0.4490130523578275,DE,2024-07-22,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1
353,2.10210830410924,0.3714560807259245,DE,2024-07-23,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1
354,1.70145174750108,0.324683735320329,DE,2024-07-24,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
355,1.34823691030882,0.423782048443639,DE,2024-07-25,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
356,1.62276124633645,0.4415605564203915,DE,2024-07-26,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1
357,1.01820494916053,0.4002606029243115,DE,2024-07-27,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
358,2.96858643301792,0.403421072577459,DE,2024-07-28,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
359,1.42862611397183,0.4075239085793705,DE,2024-07-29,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
360,2.14380995425504,0.4477376017804975,DE,2024-07-30,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
361,1.53034939122318,0.407018503866672,DE,2024-07-31,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
362,1.98251428107102,0.3997362609697545,DE,2024-08-01,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
363,2.52686058762871,0.4348367101321525,DE,2024-08-02,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1
364,1.15976044261389,0.408591326957898,DE,2024-08-03,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
365,2.39312028834825,0.4062656920153195,DE,2024-08-04,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1
366,1.94705660623861,0.3848564562193985,DE,2024-08-05,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1
367,1.99156375903051,0.3417973591616245,DE,2024-08-06,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1
368,2.22216952696204,0.4125227971301675,DE,2024-08-07,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
369,3.14253449137566,0.43705703238942,DE,2024-08-08,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1
370,3.18610841609576,0.467758304536798,DE,2024-08-09,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1
371,0.99538741285077,0.488341921424253,DE,2024-08-10,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
372,3.39896086411433,0.489407737344262,DE,2024-08-11,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1
373,0.647271634333228,0.2735939080135105,DE,2024-08-12,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
374,3.15657565517371,0.427614391672793,DE,2024-08-13,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
375,3.0210156445564,0.394804807532328,DE,2024-08-14,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1
376,2.72365512898911,0.4007070154958455,DE,2024-08-15,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1
377,4.39455568284751,0.4748655379811125,DE,2024-08-16,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1
378,2.87462085793975,0.403137159839178,DE,2024-08-17,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1
379,NA,NA,FL,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,5.11112641739576,0.4021381679954655,FL,2024-07-08,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
381,4.54856311291584,0.3919805710884735,FL,2024-07-09,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1
382,3.93885997413278,0.395208050288149,FL,2024-07-10,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1
383,3.21574058890682,0.393523461167272,FL,2024-07-11,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1
384,4.1282104812283,0.4069635055305615,FL,2024-07-12,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1
385,2.43097636519883,0.4180760782285915,FL,2024-07-13,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
386,2.19219447344426,0.437010599475083,FL,2024-07-14,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1
387,4.77593726712825,0.403020166674569,FL,2024-07-15,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
388,4.63881152919738,0.404243653855377,FL,2024-07-16,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
389,2.40261169235274,0.409214212251048,FL,2024-07-17,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1
390,4.07417458053781,0.4057852339398765,FL,2024-07-18,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1
391,4.65872248369278,0.411278827418771,FL,2024-07-19,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1
392,1.32323768755813,0.400529834248112,FL,2024-07-20,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
393,2.27000616823142,0.4454272991742615,FL,2024-07-21,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1
394,3.33073955404047,0.398530970052927,FL,2024-07-22,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1
395,6.92431963372845,0.41672358021402,FL,2024-07-23,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1
396,3.68748928460383,0.401704352301859,FL,2024-07-24,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1
397,2.71417939086323,0.4210989100838495,FL,2024-07-25,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1
398,4.82464369315304,0.4097626382547215,FL,2024-07-26,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1
399,3.19561750566131,0.411427638717328,FL,2024-07-27,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1
400,1.52080559072499,0.4148497243094685,FL,2024-07-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
401,3.20139836599248,0.3864945266588855,FL,2024-07-29,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1
402,2.99212320611434,0.449852481671321,FL,2024-07-30,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1
403,4.07977661561083,0.4142993595336115,FL,2024-07-31,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
404,5.49091087077796,0.4011459623012325,FL,2024-08-01,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1
405,6.16409536631946,0.420160096096558,FL,2024-08-02,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1
406,1.53557078375526,0.396244647927192,FL,2024-08-03,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1
407,0.973421247862123,0.4503358428183335,FL,2024-08-04,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
408,3.09839000355487,0.41242514418472,FL,2024-08-05,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1
409,1.9107135702318,0.400210887028256,FL,2024-08-06,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1
410,3.46992886327006,0.484373190807409,FL,2024-08-07,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0
411,2.47144962951857,0.422838371798867,FL,2024-08-08,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
412,1.32423103685544,0.387508979005642,FL,2024-08-09,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1
413,0.945301121965809,0.3530336985601905,FL,2024-08-10,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
414,0.701247624892585,0.40517774046567,FL,2024-08-11,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
415,1.99306019788661,0.4464640915891165,FL,2024-08-12,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1
416,2.69405207680094,0.434878955663197,FL,2024-08-13,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1
417,3.05357114684417,0.395519435983451,FL,2024-08-14,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
418,7.27376479476499,0.550039289290715,FL,2024-08-15,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1
419,3.60710398046046,0.4254155217468325,FL,2024-08-16,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1
420,0.896873242612632,0.427733623095881,FL,2024-08-17,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1
421,0.517876652145409,0.327107340770851,GA,2024-07-07,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
422,1.30869308866213,0.3611760568846475,GA,2024-07-08,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
423,1.9659607116424,0.385454110731855,GA,2024-07-09,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1
424,1.51581666885551,0.393917510067414,GA,2024-07-10,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1
425,1.9972240826399,0.4315765218352265,GA,2024-07-11,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1
426,0.739486329288261,0.4126965391919135,GA,2024-07-12,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
427,1.75242238477711,0.4158081745485245,GA,2024-07-13,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1
428,1.56790509280039,0.438996370026188,GA,2024-07-14,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1
429,1.25737680540184,0.39856038440655,GA,2024-07-15,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
430,1.87963517471524,0.416203782191643,GA,2024-07-16,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1
431,4.78256538504457,0.4514231191431355,GA,2024-07-17,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1
432,0.586913054919188,0.3531439901139695,GA,2024-07-18,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
433,0.841320038992158,0.418590758433274,GA,2024-07-19,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
434,1.91598778127562,0.444801218478049,GA,2024-07-20,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
435,1.42475747589507,0.364864776403464,GA,2024-07-21,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1
436,1.44646085383649,0.4203968012492655,GA,2024-07-22,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1
437,4.30253386694263,0.455545544385903,GA,2024-07-23,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1
438,2.30735153861727,0.419307731871312,GA,2024-07-24,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1
439,3.72319395503194,0.4632092730514605,GA,2024-07-25,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1
440,2.32572304972016,0.424970329088328,GA,2024-07-26,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1
