...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23D_50_CI,X23B_50_CI,X23E_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,X23B_95_CI,X23E_95_CI,other_95_CI
236,0.121083695717408,0.00850780876600405,CO,2023-05-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
237,0.0183028084536869,0.0090043592170026,CO,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
238,NA,NA,CO,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,0.902742529848805,0.4176879243622275,CO,2023-05-07,1,1,1,0,1,1,1,1,1,0,0,1,1,1
240,1.12573865948575,0.847580056368935,CO,2023-05-08,1,1,0,1,0,1,1,1,1,0,1,0,1,1
241,0.910364350979534,0.4140400019302975,CO,2023-05-09,1,1,1,0,1,1,1,1,1,1,0,1,0,1
242,3.45986144569663,0.84325945166592,CO,2023-05-10,1,1,0,0,1,0,0,1,1,0,0,1,0,0
243,0.103560775081968,0.01270671066284875,CO,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
244,NA,NA,CO,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,0.224223935297205,0.01426939219668515,CO,2023-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
246,0.0361358151786889,0.0151236745490102,CO,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
247,0.491676236699123,0.148106633856339,CO,2023-05-15,1,1,1,1,1,1,1,1,1,0,1,0,1,1
248,0.769865689494243,0.4095864227412995,CO,2023-05-16,1,1,1,1,0,1,1,1,1,1,1,1,1,1
249,0.0390030200368021,0.01801326826426125,CO,2023-05-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
250,1.52212196730849,0.54286774190928,CO,2023-05-18,1,1,0,0,1,0,1,1,1,0,0,0,0,1
251,1.15219643146645,0.850296499722075,CO,2023-05-19,1,0,0,1,1,1,1,1,0,0,1,1,1,1
252,NA,NA,CO,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,1.64982950493126,0.543619408099685,CT,2023-04-10,1,1,0,0,1,1,0,1,1,0,0,1,1,0
255,0.6593816763547,0.173208089011227,CT,2023-04-11,1,1,1,1,0,1,1,1,1,0,0,0,1,0
256,0.613611296695087,0.172712051542868,CT,2023-04-12,1,1,1,1,1,1,1,1,1,0,1,0,1,1
257,0.0378203980877132,0.0279040746970062,CT,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
258,0.0396434183625219,0.0310764156258702,CT,2023-04-14,1,1,1,1,1,1,1,1,1,0,1,1,0,1
259,NA,NA,CT,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,0.498659803049506,0.2022752952011875,CT,2023-04-16,1,1,1,1,1,1,1,1,1,0,0,1,1,1
261,0.183314423076689,0.04280690560220845,CT,2023-04-17,1,1,1,1,1,1,1,1,1,0,0,1,1,1
262,0.751145754857058,0.3606532589755245,CT,2023-04-18,1,1,1,1,0,1,1,1,1,0,1,0,1,1
263,0.217437435767104,0.0527855843030475,CT,2023-04-19,1,1,1,1,1,1,1,1,1,0,1,0,1,1
264,0.0741363275379494,0.0585188865178155,CT,2023-04-20,1,1,1,1,1,1,1,1,1,0,0,1,1,1
265,0.0768965612838118,0.0647904824402865,CT,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
266,NA,NA,CT,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,0.0990730279903846,0.079068437117629,CT,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
268,0.584308542924396,0.3258951356806445,CT,2023-04-24,1,1,1,1,1,1,1,1,1,0,0,1,1,1
269,0.530990634774303,0.2564362141194325,CT,2023-04-25,1,1,1,1,1,1,1,1,1,1,0,0,1,1
270,1.0300325909668,0.72086870632067,CT,2023-04-26,1,0,1,1,1,1,1,1,0,0,1,1,1,1
271,NA,NA,CT,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,0.430023803065268,0.1260142355588605,CT,2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
273,NA,NA,CT,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,NA,NA,CT,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,0.905696708489285,0.429892890511107,CT,2023-05-02,1,0,1,1,1,1,1,1,0,0,1,1,1,1
277,1.32687060521224,0.507627623411515,CT,2023-05-03,1,1,1,1,1,0,0,1,1,0,1,0,0,0
278,0.665194175784633,0.204845065753684,CT,2023-05-04,1,1,1,1,1,1,1,1,1,0,1,1,0,1
279,0.283001768924282,0.2202130069421775,CT,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
280,0.306149941779336,0.2361333093025875,CT,2023-05-06,1,1,1,1,1,1,1,1,1,0,0,1,1,1
281,NA,NA,CT,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,0.806325701958214,0.336101117020572,CT,2023-05-08,1,1,1,1,1,1,1,1,1,0,0,1,1,1
283,1.77006966569663,0.4622472720375435,CT,2023-05-09,1,1,1,1,0,0,1,1,1,0,1,0,0,1
284,0.578811107631516,0.3349935739269775,CT,2023-05-10,1,1,1,1,1,1,1,1,1,0,0,0,1,1
285,2.8115322676517,0.379724828347361,CT,2023-05-11,1,0,0,1,0,1,1,1,0,0,1,0,0,1
286,0.462029442571934,0.347105005117554,CT,2023-05-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
287,NA,NA,CT,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,CT,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,0.514773057726509,0.413991284563541,CT,2023-05-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
291,2.02578617574365,0.61350441178856,CT,2023-05-17,1,0,1,1,0,1,1,1,0,1,1,0,1,1
292,0.844909190030473,0.3571418460582445,CT,2023-05-18,1,1,1,1,1,0,1,1,1,0,0,1,1,1
293,0.594757031162625,0.4685256830253265,CT,2023-05-19,1,1,1,1,1,1,1,1,1,0,1,1,0,1
294,2.0453388225273,0.62547738406511,CT,2023-05-20,1,0,1,1,0,1,1,1,0,1,1,0,0,1
295,NA,NA,DC,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,0.0262624973475436,0.0254653493941088,DC,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
297,0.0300052418182345,0.0275202845578863,DC,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
298,NA,NA,DC,2023-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,0.0282335009288089,0.0321640792636125,DC,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300,0.0369337427561502,0.03477730745653235,DC,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
301,NA,NA,DC,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,0.0425029723264138,0.0406503568042045,DC,2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
303,0.143018804334733,0.04393670177474,DC,2023-04-17,1,1,1,1,1,1,1,1,1,0,0,0,1,1
304,0.895590413810701,0.2919233020392685,DC,2023-04-18,1,1,1,1,1,0,1,1,1,1,0,1,0,1
305,NA,NA,DC,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,0.0497379333417655,0.0553577796041495,DC,2023-04-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
307,0.657813916785814,0.329966269478957,DC,2023-04-21,1,1,1,1,1,1,1,1,1,0,0,1,1,1
308,0.0654475266980601,0.0644088876934265,DC,2023-04-22,1,1,1,1,1,1,1,1,1,0,1,0,1,1
309,0.605093080906515,0.3229236002895845,DC,2023-04-23,1,1,1,1,1,1,1,1,1,0,0,1,1,1
310,1.66147653751362,0.459517607078493,DC,2023-04-24,1,1,0,1,0,1,1,1,1,0,0,0,1,1
311,0.0797550970150375,0.080398590549885,DC,2023-04-25,1,1,1,1,1,1,1,1,1,0,1,0,1,1
312,NA,NA,DC,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,NA,NA,DC,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,0.88552406310116,0.599667564488255,DC,2023-04-28,1,1,1,1,0,1,1,1,0,1,1,0,1,1
315,1.61490317602806,0.71116887369594,DC,2023-04-29,1,0,0,1,1,0,1,1,0,0,1,1,0,1
316,NA,NA,DC,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,NA,NA,DC,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,NA,NA,DC,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,NA,NA,DC,2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,0.864004785839372,0.412189480304252,DC,2023-05-04,1,1,1,1,1,0,1,1,1,1,0,1,0,1
321,0.176479045637537,0.157513598996925,DC,2023-05-05,1,1,1,1,1,1,1,1,1,0,0,1,1,1
322,0.185174139733112,0.167320897989784,DC,2023-05-06,1,1,1,1,1,1,1,1,1,0,0,1,1,1
323,NA,NA,DC,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,1.2562945748345,0.55887884708433,DC,2023-05-08,1,1,0,1,1,0,1,1,1,0,0,0,0,1
325,1.13608189920467,0.364458750427625,DC,2023-05-09,1,1,1,1,0,1,1,1,1,0,1,0,1,1
326,0.243255070483905,0.210095628393204,DC,2023-05-10,1,1,1,1,1,1,1,1,1,0,0,1,1,1
327,0.952120680790721,0.664809246409455,DC,2023-05-11,1,0,1,1,1,1,1,1,0,1,1,0,1,1
328,NA,NA,DC,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,NA,NA,DC,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,0.310162956610353,0.2578392727877185,DC,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
331,0.317814120682329,0.2704100479856485,DC,2023-05-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
332,NA,NA,DC,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,1.09540626125422,0.499191218656998,DC,2023-05-17,1,0,1,1,1,1,1,1,0,0,1,1,1,1
334,0.774336555970501,0.3274037369731255,DC,2023-05-18,1,1,1,1,1,1,1,1,1,0,1,0,1,1
335,NA,NA,DC,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,NA,NA,DC,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,NA,NA,DE,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,0.00395564018204576,0.00339987048108949,DE,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
339,0.0311142589229043,0.00368542699664492,DE,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340,0.00455624253750103,0.003999666206421055,DE,2023-04-12,1,1,1,1,1,1,1,1,1,0,0,1,1,1
341,0.0395744395032658,0.00434540918000341,DE,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
342,0.00612962583160105,0.004725757449965435,DE,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
343,NA,NA,DE,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,0.0269570335320733,0.0056042252226087,DE,2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
345,0.00804592762912019,0.006110175580617,DE,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
346,NA,NA,DE,2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,0.0093210532848885,0.00727793981036885,DE,2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
348,NA,NA,DE,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,0.00936012800508276,0.0086884220229903,DE,2023-04-21,1,1,1,1,1,1,1,1,1,0,1,0,1,1
350,NA,NA,DE,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,NA,NA,DE,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,1.01293368474879,0.4197724282885545,DE,2023-04-24,1,1,0,1,0,1,1,1,1,0,1,0,1,1
353,0.0143682117720936,0.0124407692482316,DE,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
354,NA,NA,DE,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,0.016755489114177,0.0149067689845962,DE,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
356,NA,NA,DE,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,0.962726945123117,0.2935818427399315,DE,2023-05-01,1,1,1,1,1,0,1,1,1,0,1,1,0,1
360,NA,NA,DE,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,0.0986647600433417,0.02562476213642645,DE,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
362,NA,NA,DE,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,0.0344411913533679,0.0306342850168828,DE,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
364,0.0384016822885362,0.03347218541058095,DE,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
365,NA,NA,DE,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,NA,NA,DE,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,1.60220793760842,0.685470129535865,DE,2023-05-09,1,1,0,0,0,1,1,1,1,0,1,0,1,1
368,0.0514359795640187,0.0474135202662582,DE,2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
369,0.18036721694639,0.0516279564066725,DE,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370,0.995632595631371,0.6849335161167,DE,2023-05-12,1,1,0,0,1,1,1,1,1,0,0,1,1,1
371,0.0633780231408201,0.061046150997766,DE,2023-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
372,NA,NA,DE,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,NA,NA,DE,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,NA,NA,DE,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,2.18466309481365,0.60798745210134,DE,2023-05-17,1,1,0,0,1,1,1,1,1,0,0,0,1,1
376,0.0961545861771399,0.091065467134989,DE,2023-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
377,NA,NA,DE,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,0.43737899565615,0.2335618261354925,DE,2023-05-20,1,1,1,1,1,1,1,1,1,1,0,0,1,1
379,0.397892523271767,0.00956233249366915,FL,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
380,4.56358326829313,0.146488138713457,FL,2023-04-10,1,0,1,1,1,0,1,1,0,0,1,1,0,1
381,4.38681878385891,0.177598592151066,FL,2023-04-11,0,0,0,1,0,1,1,0,0,0,0,0,0,1
382,3.53444604389697,0.1521456658703375,FL,2023-04-12,1,0,1,0,0,1,1,1,0,0,0,0,0,1
383,3.38302741677663,0.0658779254289485,FL,2023-04-13,1,1,0,0,1,1,0,1,1,1,1,0,1,0
384,2.18556045878511,0.068062472461713,FL,2023-04-14,1,1,0,0,1,1,1,1,0,0,0,0,1,1
385,2.44883076308888,0.202211836387828,FL,2023-04-15,0,0,0,1,1,1,1,0,0,0,0,1,0,1
386,2.23981070302076,0.1910501433935035,FL,2023-04-16,1,0,0,0,1,1,1,0,0,0,0,0,1,1
387,3.44641928995263,0.219415993548545,FL,2023-04-17,0,0,0,1,1,0,1,0,1,0,0,0,0,1
388,0.860888082204606,0.224108029616642,FL,2023-04-18,1,1,1,1,1,0,1,1,0,1,1,1,0,1
389,3.48571185501529,0.238862377126155,FL,2023-04-19,0,0,0,0,1,1,0,0,0,0,0,0,1,0
390,1.73715485613679,0.1776974853051045,FL,2023-04-20,1,1,1,0,1,1,0,1,1,0,0,0,1,0
391,2.20954179536534,0.137313450286451,FL,2023-04-21,1,0,1,1,0,1,1,1,0,0,0,0,0,1
392,1.11782137037501,0.154050958927582,FL,2023-04-22,1,1,1,1,1,1,0,1,1,1,0,0,0,0
393,1.78477596419833,0.3238419313406285,FL,2023-04-23,0,1,0,1,1,1,1,0,1,0,0,0,1,1
394,3.81027744536401,0.2400464592283145,FL,2023-04-24,0,0,0,1,1,1,1,0,0,0,0,0,1,1
395,3.86518976615703,0.180328962177659,FL,2023-04-25,1,0,1,1,0,1,0,1,0,0,0,0,0,0
396,2.58182674445486,0.2092630893769835,FL,2023-04-26,1,0,1,1,1,1,1,1,0,0,0,0,0,1
397,2.82564874781545,0.222235935940319,FL,2023-04-27,0,0,1,1,1,1,1,1,0,0,1,0,0,1
398,3.6137877415527,0.11761926851364,FL,2023-04-28,1,0,0,0,1,1,1,1,0,0,0,1,0,1
399,3.31021831982847,0.343247641289534,FL,2023-04-29,1,0,0,1,0,1,1,1,0,0,1,0,1,1
400,2.96089275366371,0.3404452137917425,FL,2023-04-30,1,0,0,0,1,1,1,1,0,0,0,0,0,1
401,3.64225580935554,0.2462151540969065,FL,2023-05-01,1,0,1,1,0,1,1,1,0,0,0,0,0,1
402,2.58285549240998,0.2211686492458845,FL,2023-05-02,1,0,1,1,1,1,1,1,0,0,0,0,0,1
403,2.80192786431576,0.1560350707752835,FL,2023-05-03,1,0,0,1,0,1,1,1,0,0,0,0,0,1
404,4.64250037896035,0.13075323884171,FL,2023-05-04,1,1,0,1,0,1,1,1,0,0,0,0,0,1
405,5.86010522088598,0.1002799167877195,FL,2023-05-05,1,1,0,0,0,1,1,1,1,0,0,1,1,1
406,2.74111744274342,0.317064698246727,FL,2023-05-06,1,0,0,1,0,0,0,1,0,1,0,1,0,0
407,4.0902687536931,0.143328825697478,FL,2023-05-07,1,0,0,0,0,1,1,1,0,0,0,0,0,1
408,4.07810299027531,0.225161214262455,FL,2023-05-08,0,0,1,0,0,1,0,0,0,0,0,0,0,0
409,2.29027134394669,0.2774787395833225,FL,2023-05-09,1,0,1,1,1,1,1,1,0,0,0,0,0,1
410,5.57984411296103,0.3074097369684515,FL,2023-05-10,1,0,1,1,0,1,0,1,0,0,0,0,0,0
411,5.7619276774411,0.3050423516155565,FL,2023-05-11,1,0,1,1,0,1,0,1,0,0,0,0,0,0
412,0.881958643696617,0.2612678503120235,FL,2023-05-12,1,1,1,1,1,1,1,1,1,0,0,0,0,1
413,0.544067241700785,0.2522622669815185,FL,2023-05-13,1,1,1,1,1,1,1,1,1,1,0,0,1,1
414,1.3182851752804,0.230238445115632,FL,2023-05-14,1,0,1,1,1,1,1,1,0,0,1,1,1,1
415,2.04308126306889,0.339062757801003,FL,2023-05-15,1,0,1,1,1,1,1,1,0,0,1,0,1,1
416,3.15362485632287,0.230440186351213,FL,2023-05-16,1,0,0,1,0,1,1,1,0,0,0,1,0,1
417,2.436101704847,0.285663310045215,FL,2023-05-17,1,0,1,1,1,1,1,1,0,0,0,0,0,1
418,5.70797027746269,0.271193909172733,FL,2023-05-18,1,0,0,1,0,1,1,1,0,0,0,0,0,1
419,1.95475712634167,0.271596722445188,FL,2023-05-19,1,1,0,1,1,1,1,1,1,0,0,0,0,1
420,1.55329939231729,0.2891694914107275,FL,2023-05-20,1,0,1,1,1,1,1,1,0,0,0,1,0,1
421,NA,NA,GA,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422,1.52530305341371,0.219839729506584,GA,2023-04-10,1,0,0,1,1,1,1,1,1,0,1,0,1,1
423,2.73475369164013,0.2266664505133195,GA,2023-04-11,0,1,0,1,1,1,1,0,1,0,0,1,1,1
424,0.385044219524013,0.01304542137773885,GA,2023-04-12,1,1,1,1,1,1,1,1,1,0,1,0,1,1
425,0.589526851832243,0.14486754743582,GA,2023-04-13,1,1,1,1,1,1,1,1,1,1,0,0,1,1
426,0.622370969738331,0.1156264050277105,GA,2023-04-14,1,1,1,1,1,1,1,1,1,0,0,1,1,1
427,0.650451628013725,0.149197537452492,GA,2023-04-15,1,1,1,0,1,1,1,1,1,0,1,0,1,1
428,0.894744701528435,0.137763169987486,GA,2023-04-16,1,1,1,1,1,1,0,1,1,1,0,1,1,0
429,0.87315755479421,0.1380854248749555,GA,2023-04-17,1,0,1,1,1,1,1,1,0,1,0,1,1,1
430,0.25394660495399,0.02159209491710695,GA,2023-04-18,1,1,1,1,1,1,1,1,1,0,0,0,1,1
431,NA,NA,GA,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432,1.53403123856927,0.4159311814631835,GA,2023-04-20,1,0,0,0,1,1,1,1,0,0,1,1,1,1
433,NA,NA,GA,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,0.0340779223155149,0.03065865269680905,GA,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
435,1.48577913396931,0.4103904293020095,GA,2023-04-23,1,0,0,0,1,1,1,1,0,0,0,1,1,1
436,0.904578466579949,0.1912825336620795,GA,2023-04-24,1,0,1,1,1,1,1,1,0,0,0,0,0,0
437,0.738517905714888,0.2292452709068295,GA,2023-04-25,1,1,1,1,1,1,1,1,1,0,0,0,0,1
438,1.65533779157492,0.309166867210302,GA,2023-04-26,1,1,0,1,1,1,0,1,1,1,0,0,1,0
439,0.676306055443036,0.2179662292471815,GA,2023-04-27,1,1,1,0,1,1,1,1,1,0,0,0,1,1
440,1.07049202104133,0.3605438204836395,GA,2023-04-28,1,1,0,0,1,1,1,1,1,1,0,0,1,1
441,0.990669591487294,0.4183467848684345,GA,2023-04-29,1,0,1,1,1,1,1,1,0,1,1,0,1,1
442,0.874764521933361,0.292970475619654,GA,2023-04-30,1,1,1,1,1,0,1,1,1,0,1,1,0,1
443,2.00731848060197,0.329543011023101,GA,2023-05-01,1,0,0,0,1,0,1,1,0,0,1,0,0,1
444,2.29625507115585,0.3465095162040035,GA,2023-05-02,1,0,0,0,1,0,1,1,0,0,0,0,0,1
445,1.85303955616393,0.349084128528529,GA,2023-05-03,1,0,1,0,1,1,1,1,0,0,0,0,1,1
446,1.79241707308276,0.406447882878225,GA,2023-05-04,1,0,0,1,1,1,0,1,0,0,0,0,1,0
447,0.344635859640986,0.1952276680666,GA,2023-05-05,1,1,1,1,1,1,1,1,1,0,1,0,1,1
448,0.106078829851102,0.1007303797340255,GA,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
449,0.45239340362282,0.1805629666625475,GA,2023-05-07,1,1,1,1,1,1,1,1,1,0,0,0,1,1
450,0.948804206173823,0.3217521351008,GA,2023-05-08,0,1,1,1,1,1,1,0,1,1,1,0,1,1
451,1.90493419934504,0.329445050536617,GA,2023-05-09,1,0,1,1,1,1,1,1,0,0,0,0,1,1
452,0.537012616623068,0.192238723457745,GA,2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
453,1.29012430741381,0.2292864195984545,GA,2023-05-11,1,1,1,1,1,1,1,1,1,0,0,0,1,1
454,1.54500689243582,0.484898723338317,GA,2023-05-12,1,1,0,1,1,0,0,1,1,0,1,0,0,0
455,NA,NA,GA,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456,NA,NA,GA,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
457,0.892810897456307,0.623660728056105,GA,2023-05-15,1,1,1,0,1,1,1,1,1,1,0,0,1,1
458,0.966065560635876,0.4075038809459245,GA,2023-05-16,1,0,1,1,1,1,1,1,0,0,1,0,0,1
459,1.54735664952798,0.395950619702677,GA,2023-05-17,1,0,1,1,0,1,1,1,0,0,1,0,1,1
460,4.04102544770588,0.326413754074014,GA,2023-05-18,1,1,0,1,0,0,1,1,1,0,0,0,0,1
461,2.38043200541139,0.3006517177520245,GA,2023-05-19,1,1,0,1,0,1,1,1,1,0,0,0,1,1
462,NA,NA,GA,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,NA,NA,HI,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,0.223143620905093,0.01784762681943165,HI,2023-04-10,1,1,1,1,1,1,1,1,1,0,1,0,1,1
465,0.230404449872406,0.01866345239998415,HI,2023-04-11,1,1,1,1,1,1,1,1,1,0,0,1,1,1
466,0.158616157249324,0.0195284611274188,HI,2023-04-12,1,1,1,1,1,1,1,1,1,0,0,1,1,1
467,0.0875690756097829,0.0204444274037539,HI,2023-04-13,1,1,1,1,1,1,1,1,1,0,0,1,1,1
468,NA,NA,HI,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,0.0910518222801412,0.0224367481675485,HI,2023-04-15,1,1,1,1,1,1,1,1,1,0,0,1,1,1
470,0.0250204218632352,0.0235170579604908,HI,2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471,NA,NA,HI,2023-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,0.19620599310621,0.02585641647263145,HI,2023-04-18,1,1,1,1,1,1,1,1,1,0,0,1,1,1
473,1.37048837608907,0.399946679263424,HI,2023-04-19,1,1,0,1,1,1,0,1,1,0,0,1,1,0
474,0.323612117407922,0.02844879676325855,HI,2023-04-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
475,0.973769143912305,0.297929125795303,HI,2023-04-21,1,1,1,1,1,1,0,1,1,1,1,0,1,0
