...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,other_95_CI
257,1.03212914837005,0.136878494330645,CT,2023-02-23,0,1,0,1,1,1,0,1,0,1,1,1
258,1.21267921310159,0.1623136544793035,CT,2023-02-24,1,0,0,1,1,1,1,0,0,1,1,1
259,6.0570767032081e-4,4.71941878694315e-4,CT,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
260,0.0169292347027135,4.2742803195456e-4,CT,2023-02-26,1,1,1,1,1,1,0,1,0,1,1,1
261,1.162162957113,0.1393791271760585,CT,2023-02-27,1,1,0,1,0,1,0,1,1,1,0,1
262,1.1041724720486,0.0815127936704025,CT,2023-02-28,1,1,0,1,0,1,1,1,0,1,0,1
263,1.22790779874971,0.1398630965783465,CT,2023-03-01,1,0,0,1,1,1,1,0,0,1,1,1
264,0.00414115323852256,2.92268277113855e-4,CT,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
265,1.27659216641074,0.323492489804017,CT,2023-03-03,0,1,0,1,1,1,0,1,0,1,1,1
266,0.00147142166615819,2.443915978855e-4,CT,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
267,0.00302686869533529,2.2418890764756e-4,CT,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
268,0.0111492862215811,2.0612123958558e-4,CT,2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1
269,2.17872011160025,0.2449103964924155,CT,2023-03-07,0,1,0,1,1,0,0,1,0,1,1,0
270,1.28905556333029,0.140667768856077,CT,2023-03-08,1,1,0,1,1,0,1,1,0,1,1,0
271,0.011168597022848,1.6255725364357e-4,CT,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
272,0.00305894846528598,1.50975475376655e-4,CT,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
273,0.0037370104417883,1.40609603315535e-4,CT,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
274,7.9063530132458e-4,1.3133245297674e-4,CT,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
275,1.32177276274329,0.1973462936277155,CT,2023-03-13,1,1,0,1,1,0,1,1,0,1,1,0
276,0.0252140299058745,1.1560476838317e-4,CT,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
277,2.19185375622119,0.2457171249031515,CT,2023-03-15,0,1,0,1,0,1,0,1,0,1,0,1
278,1.2756154290613,0.123518413436652,CT,2023-03-16,1,1,0,1,1,0,1,1,0,1,1,0
279,1.2628488221084,0.163965899397921,CT,2023-03-17,1,1,0,1,0,1,1,1,0,1,0,1
280,0.00446647296037887,9.300853978109e-5,CT,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
281,2.38969775217561,0.98653466283882,CT,2023-03-19,0,1,0,1,1,0,0,1,0,1,1,0
282,3.36366118588038,0.2273188142931325,CT,2023-03-20,1,1,0,0,0,1,1,1,0,0,0,1
283,0.00177564690041789,8.174699205004e-5,CT,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
284,2.66584731456278,0.246579544829534,CT,2023-03-22,0,1,0,1,1,1,0,1,0,1,1,1
285,1.21481101120621,0.1231120376288455,CT,2023-03-23,1,1,0,1,0,1,1,1,0,1,0,1
286,0.0047414626685487,7.3972485843385e-5,CT,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
287,2.23372946303903,0.179603855991816,CT,2023-03-25,0,1,0,0,1,1,0,1,0,0,1,1
288,0.0039679163577646,7.029641118769e-5,CT,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1
289,0.00539625009366837,6.883660841225e-5,CT,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
290,1.5450283165896e-4,6.7602415852865e-5,CT,2023-03-28,1,1,1,1,1,1,0,1,0,1,1,1
291,6.123710309762e-4,6.6576714024005e-5,CT,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
292,9.9149892111455e-4,6.574433061265e-5,CT,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
293,NA,NA,CT,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,4.9199258889432e-4,6.460735206364e-5,CT,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
295,1.19255682183942,0.3155000861361615,DC,2023-02-19,1,1,0,1,1,0,1,1,0,1,1,0
296,0.0731971566047416,0.00207346577907905,DC,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1
297,0.849241736151876,0.1172136822927755,DC,2023-02-21,0,1,1,1,1,1,0,1,0,1,1,1
298,1.0620563922946,0.120309544684639,DC,2023-02-22,1,1,1,1,1,0,1,1,0,1,1,0
299,0.0407758338368814,0.001446331431374225,DC,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
300,0.0117301879059974,0.001283990071462905,DC,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1
301,0.0251585737770426,0.00114052943462302,DC,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
302,3.08105706676016,0.285687450500109,DC,2023-02-26,0,1,0,1,0,1,0,1,0,1,0,1
303,0.00105456491429567,9.0162166556968e-4,DC,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
304,0.00116314823182029,8.02479750208195e-4,DC,2023-02-28,1,1,1,1,1,1,1,1,1,1,1,1
305,0.0396482467019487,7.1477338995229e-4,DC,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
306,2.11174387796029,0.3211527020691335,DC,2023-03-02,0,1,0,1,0,1,0,1,0,1,0,1
307,0.00238288229918537,5.6843555443317e-4,DC,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
308,0.00932391911089314,5.07568518848785e-4,DC,2023-03-04,1,1,1,1,1,1,1,0,0,1,1,1
309,2.61505422059364,0.4825917244551275,DC,2023-03-05,1,0,0,1,1,1,1,0,0,1,1,1
310,0.021920754917325,4.0580922617226e-4,DC,2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1
311,0.00986661209728468,3.6338755396825e-4,DC,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
312,0.00580670927506072,3.257347212514e-4,DC,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
313,9.9780368254401e-4,2.9229481326166e-4,DC,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
314,9.5745086874628e-4,2.62578065555345e-4,DC,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
315,1.38724288339344,0.97416010282681,DC,2023-03-11,1,0,0,1,1,1,1,0,0,1,1,1
316,1.33768301984547,0.4878248148923735,DC,2023-03-12,1,0,0,1,1,1,1,0,0,1,1,1
317,0.00371257048113917,1.9170160707301e-4,DC,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
318,1.35566762461882,0.3279583079310275,DC,2023-03-14,1,1,0,1,1,0,1,1,0,1,1,0
319,0.00224549893394507,1.564080049639e-4,DC,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
320,1.3818280715085e-4,1.41561593052755e-4,DC,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
321,5.5745179767581e-4,1.2830270637169e-4,DC,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1
322,1.29364713855458,0.19665787923084,DC,2023-03-18,0,1,0,1,1,1,1,1,1,1,1,1
323,0.00117968100707014,1.05852466511835e-4,DC,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1
324,1.32031696293627,0.196985270622893,DC,2023-03-20,0,1,0,1,1,1,0,1,0,1,1,1
325,NA,NA,DC,2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,1.3859528991616,0.494398368911118,DC,2023-03-22,1,1,0,1,1,0,1,1,0,1,1,0
327,7.63109636565239e-5,7.339740944046e-5,DC,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
328,6.0146724175706e-4,6.72525831166e-5,DC,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
329,1.36416257494257,0.3289647292604895,DC,2023-03-25,1,0,0,1,1,1,1,0,0,1,1,1
330,6.8632191785515e-4,5.6758478182695e-5,DC,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1
331,1.3852528691236,0.494391952006407,DC,2023-03-27,1,1,0,1,0,1,1,1,0,1,0,1
332,1.36251612773398,0.247306164473556,DC,2023-03-28,1,1,0,1,0,1,1,1,0,1,0,1
333,1.37338767823223,0.329832254114318,DC,2023-03-29,1,1,0,1,0,1,1,1,0,1,0,1
334,1.37530811651373,0.248006608796677,DC,2023-03-30,1,1,0,1,1,0,1,1,0,1,1,0
335,1.36240692486426,0.247465395931435,DC,2023-03-31,1,0,0,1,1,1,1,0,0,1,1,1
336,2.0802526501859e-4,3.567097240858785e-5,DC,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
337,1.0707354588466,0.3058563158396965,DE,2023-02-19,0,1,0,1,1,1,0,1,0,1,1,1
338,0.0496960520564834,0.0017610359111552,DE,2023-02-20,1,1,1,1,1,1,0,1,0,1,1,1
339,0.0152442841246294,0.00154313599733981,DE,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1
340,0.0016894619515149,0.001353062449602255,DE,2023-02-22,1,1,1,1,1,1,1,1,1,1,1,1
341,0.0723381526024717,0.001187285489145575,DE,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
342,0.0202699471143006,0.00104271067459388,DE,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1
343,0.00910993889469565,9.1662827168683e-4,DE,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
344,0.00135311953951888,8.0666785270403e-4,DE,2023-02-26,1,1,1,1,1,1,0,1,0,1,1,1
345,0.00102841610490886,7.1075772512765e-4,DE,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
346,0.878557369563842,0.0957587932442245,DE,2023-02-28,0,1,0,1,1,1,0,1,0,1,1,1
347,0.0243657040922252,5.54082423379045e-4,DE,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
348,0.00529993075226455,4.9036204306142e-4,DE,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
349,3.98585243102939,0.4179527972802405,DE,2023-03-03,1,0,0,1,1,1,1,0,0,1,1,1
350,0.00319033967800851,3.8613506947211e-4,DE,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
351,1.31111873160695,0.4826258772521925,DE,2023-03-05,0,1,0,1,1,1,0,1,0,1,1,1
352,2.05606227925465,0.162407214492592,DE,2023-03-06,0,1,0,0,1,1,0,1,0,0,1,1
353,0.0237000892756303,2.7407977312402e-4,DE,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
354,1.3331464378801,0.245541148946116,DE,2023-03-08,1,1,0,1,1,0,1,1,0,1,1,0
355,8.2776873674122e-4,2.20768111202755e-4,DE,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
356,0.0117800482162523,1.9895357988475e-4,DE,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
357,NA,NA,DE,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,5.3662267895922e-4,1.4827766663709e-4,DE,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
360,1.2288101622876e-4,1.35309140254465e-4,DE,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
361,6.580012176082e-4,1.2389777667885e-4,DE,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
362,1.40197999280464,0.98721147681307,DE,2023-03-16,1,1,0,1,1,0,1,1,0,1,1,0
363,1.32449411370199,0.1965254426080685,DE,2023-03-17,0,1,0,1,1,1,0,1,0,1,1,1
364,3.6909559860305e-4,9.717065877991e-5,DE,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
365,0.00121958514774777,9.026637519711e-5,DE,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1
366,NA,NA,DE,2023-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,2.3644017509507e-4,7.876149493296e-5,DE,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
368,4.5225103607147e-4,7.397748514896e-5,DE,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
369,1.36813972231091,0.1980766043987135,DE,2023-03-23,1,1,0,1,1,0,1,1,0,1,1,0
370,1.36188296224747,0.246338326692101,DE,2023-03-24,1,1,0,1,0,1,1,1,0,1,0,1
371,1.5000983974125e-4,6.2629799061155e-5,DE,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
372,4.90024998244798e-5,5.9658511575405e-5,DE,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1
373,3.86928829806416e-5,5.7015312018e-5,DE,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
374,1.36333285794535,0.197259193231131,DE,2023-03-28,1,1,0,1,0,1,1,1,0,1,0,1
375,3.22157848822221e-5,5.25663227368e-5,DE,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
376,2.3532812985453e-4,5.0698292416615e-5,DE,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
377,1.37249508562287,0.246685313368013,DE,2023-03-31,1,1,0,1,0,1,1,1,0,1,0,1
378,9.10976182596796e-5,4.754725130516005e-5,DE,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
379,1.82966252620247,0.1324813179689895,FL,2023-02-19,1,1,1,1,1,0,0,1,0,1,1,0
380,2.37241661613695,0.128674587292423,FL,2023-02-20,1,0,1,1,1,1,0,0,0,0,0,0
381,5.67660784694265,0.165584492958598,FL,2023-02-21,0,1,0,1,1,0,0,0,0,0,1,0
382,2.84006020791846,0.1056282048190275,FL,2023-02-22,1,1,1,1,1,0,0,0,0,0,0,0
383,2.41620335435221,0.1029222700269145,FL,2023-02-23,1,1,1,0,1,0,0,0,0,0,0,0
384,1.94329734734131,0.105285124167761,FL,2023-02-24,1,1,1,1,0,0,0,1,0,0,0,0
385,1.6543651825319,0.0798262683073095,FL,2023-02-25,1,1,1,1,1,1,0,0,0,0,1,1
386,1.44567440891437,0.071299007801341,FL,2023-02-26,1,1,1,1,1,1,0,0,0,1,1,1
387,3.79940321337175,0.1241585108297455,FL,2023-02-27,1,0,0,1,1,0,0,0,1,0,0,0
388,2.06058991226855,0.0892206162478255,FL,2023-02-28,1,1,1,1,1,0,0,0,0,0,1,0
389,5.86238721355089,0.1365612069217775,FL,2023-03-01,0,1,0,1,1,0,1,1,0,0,0,0
390,1.9819678815408,0.0788150564396415,FL,2023-03-02,0,1,1,1,1,1,0,0,0,1,1,1
391,2.0452747312673,0.06275128595104,FL,2023-03-03,1,1,1,1,0,1,0,1,0,0,0,1
392,1.47649875608463,0.0901399472845075,FL,2023-03-04,1,1,1,1,1,1,0,0,1,1,1,1
393,2.11830084145061,0.099046997462068,FL,2023-03-05,0,1,1,0,1,1,0,1,0,0,1,1
394,7.13426491082312,0.146457559984194,FL,2023-03-06,0,0,0,1,0,0,0,0,0,1,0,0
395,3.13671692238382,0.1047411063327755,FL,2023-03-07,1,1,0,0,0,0,0,1,0,0,0,0
396,3.04205866433648,0.092422651525932,FL,2023-03-08,1,1,0,1,0,0,1,0,0,1,0,0
397,5.86164963738856,0.1144554489101735,FL,2023-03-09,0,0,0,1,1,1,0,0,0,1,0,1
398,5.82016094666236,0.151622068798078,FL,2023-03-10,0,0,0,1,1,0,0,0,0,0,0,0
399,3.71635019327684,0.148653705751803,FL,2023-03-11,1,1,0,1,1,0,1,1,0,1,0,0
400,0.873938028115751,0.051595778393181,FL,2023-03-12,1,1,1,1,1,0,1,1,0,1,1,0
401,7.29795736586652,0.1548413822059195,FL,2023-03-13,0,0,0,1,0,1,0,0,0,0,0,1
402,2.95151059153474,0.1110706932179145,FL,2023-03-14,0,1,0,1,1,0,0,1,0,1,0,0
403,5.28503106908081,0.1207840155671055,FL,2023-03-15,0,1,0,1,0,0,0,0,0,1,0,0
404,1.13659579398082,0.0444405192911202,FL,2023-03-16,1,0,1,0,1,1,0,0,1,0,0,1
405,6.16873902288777,0.185176338185708,FL,2023-03-17,1,1,0,1,0,0,0,1,0,0,0,0
406,0.674403920422637,0.03740847890689485,FL,2023-03-18,1,1,1,1,0,1,1,1,0,1,0,1
407,3.89031975347589,0.145897065844418,FL,2023-03-19,1,0,0,1,1,0,0,0,0,1,1,0
408,4.40212464409291,0.133682934996941,FL,2023-03-20,0,1,0,1,0,0,0,1,0,1,0,0
409,6.59793202727635,0.1465051492243085,FL,2023-03-21,1,0,0,0,0,0,0,0,0,0,0,0
410,1.1207207519693,0.0330101436447175,FL,2023-03-22,1,1,1,1,0,1,1,1,0,1,0,1
411,6.41624179442095,0.152631730529232,FL,2023-03-23,1,0,0,0,0,1,0,0,0,0,0,1
412,6.05163429541577,0.132801772101902,FL,2023-03-24,0,0,0,1,0,0,0,0,0,1,0,0
413,9.27996983737974,0.2678950370006465,FL,2023-03-25,0,0,0,1,0,0,0,0,0,1,0,0
414,2.53501723497493,0.103925390800382,FL,2023-03-26,1,1,0,1,1,0,1,1,0,1,0,0
415,7.18417637749715,0.122363850644802,FL,2023-03-27,1,0,0,1,0,0,0,0,0,1,1,0
416,4.24125934850359,0.103669916038101,FL,2023-03-28,0,0,0,0,0,1,0,0,0,0,0,1
417,8.3291002444506,0.1486702290196285,FL,2023-03-29,0,0,0,1,0,0,0,0,0,1,0,0
418,10.5338976194838,0.1937633095819195,FL,2023-03-30,0,1,0,0,0,0,0,1,0,0,0,0
419,3.95234836480408,0.101218445770589,FL,2023-03-31,1,1,0,1,0,1,1,0,0,0,0,1
420,3.39945559478863,0.0994857641202385,FL,2023-04-01,1,1,0,1,0,0,1,1,0,1,0,0
421,1.21095891649313,0.1075621090367865,GA,2023-02-19,1,1,1,1,1,0,0,1,0,0,1,0
422,0.980324351532299,0.119827812290598,GA,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1
423,2.48316462075569,0.219322665793925,GA,2023-02-21,0,1,0,1,1,1,0,1,0,1,1,1
424,2.12212031666378,0.1926059658287605,GA,2023-02-22,1,1,0,0,1,1,1,0,0,0,1,1
425,1.80709934911385,0.2221227787850135,GA,2023-02-23,0,1,0,0,1,1,0,1,0,0,1,1
426,2.44375857076093,0.2635421996893165,GA,2023-02-24,0,0,0,1,1,0,0,1,0,0,1,0
427,1.44459373920007,0.0135522518825179,GA,2023-02-25,0,1,0,1,1,1,0,1,0,1,0,1
428,1.06584047054337,0.196092340328209,GA,2023-02-26,1,1,1,1,1,0,0,1,1,1,1,0
429,1.02009955177632,0.0781698725590575,GA,2023-02-27,1,1,1,1,0,1,0,1,0,1,1,1
430,0.374331358533729,0.0903945224500085,GA,2023-02-28,1,1,1,1,1,1,0,1,0,1,1,1
431,2.64933369485832,0.2927640201446575,GA,2023-03-01,0,0,0,1,1,0,0,0,0,1,1,0
432,0.216591859118051,0.00762954047539295,GA,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
433,0.397937137686606,0.0906771973867905,GA,2023-03-03,1,1,1,1,1,1,0,1,0,1,1,1
434,0.601165901103193,0.1473901259302395,GA,2023-03-04,1,1,1,1,1,1,0,1,0,1,1,1
435,2.48818131348802,0.3337957228059475,GA,2023-03-05,0,1,0,1,1,0,0,1,0,1,1,0
436,3.58449548539929,0.513647841684175,GA,2023-03-06,0,1,0,1,0,0,0,1,0,1,0,0
437,7.02592862860394,0.2819408041129435,GA,2023-03-07,0,1,0,1,1,1,0,1,0,0,1,1
438,2.58326354005331,0.2068762939639365,GA,2023-03-08,0,1,0,1,1,1,0,1,0,1,1,1
439,0.246768273845216,0.003399884232213805,GA,2023-03-09,1,1,1,1,1,1,0,1,0,1,0,1
440,0.115402761105485,0.0030322589670067,GA,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
441,0.971009002879489,0.227541609381538,GA,2023-03-11,0,1,0,1,1,1,0,1,0,1,1,1
442,2.03396331810833,0.377256028896436,GA,2023-03-12,1,1,0,0,0,1,1,1,0,0,0,1
443,1.13301801831027,0.1910936840844815,GA,2023-03-13,1,1,0,1,1,0,1,1,0,1,1,0
444,0.0146974786509749,0.00193031729218453,GA,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
445,1.66188487871157,0.14742815331478001,GA,2023-03-15,1,1,0,1,0,0,1,1,1,0,0,0
446,0.0848729437574103,0.001547878369261095,GA,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
447,2.88564914784959,0.358443463548234,GA,2023-03-17,1,1,0,0,0,0,0,1,0,0,0,0
448,0.0773235277513753,0.00124672573213789,GA,2023-03-18,1,1,1,1,1,1,1,0,0,1,1,1
449,0.0442346672871639,0.00112105905574881,GA,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1
450,0.12377285181288,0.001009512862306775,GA,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
451,0.910819038484789,0.1057096000376155,GA,2023-03-21,0,1,1,1,1,1,0,0,1,1,1,1
452,2.08641440196888,0.146396548257685,GA,2023-03-22,0,1,0,1,1,1,0,1,0,1,1,1
453,0.0479092109747736,7.4443144755579e-4,GA,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
454,1.19302631695306,0.1620630946818765,GA,2023-03-24,1,1,0,1,1,0,1,1,0,1,1,0
455,0.0148778682629038,6.1334442432516e-4,GA,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
456,0.0608038336162767,5.58498691595235e-4,GA,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1
457,1.11255331868125,0.0815389146219635,GA,2023-03-27,1,1,0,1,1,0,1,1,0,1,1,0
458,2.42269584960503,0.1627202319802185,GA,2023-03-28,1,1,0,1,1,0,1,1,0,1,0,0
459,1.27078914484707,0.195351925067693,GA,2023-03-29,1,1,0,1,1,0,1,1,0,1,1,0
460,0.0254412841657004,3.93239326784095e-4,GA,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
461,1.1796837485599,0.0891451779558315,GA,2023-03-31,1,1,0,1,1,0,1,1,0,1,1,0
462,1.30536613529657,0.244711887442324,GA,2023-04-01,1,1,0,1,1,0,1,1,0,1,1,0
463,NA,NA,HI,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2023-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2023-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2023-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,0.0448763903847007,0.0344642310479604,HI,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
468,0.528099571983503,0.2503834800146335,HI,2023-02-24,1,1,1,1,1,1,0,1,1,0,1,1
469,NA,NA,HI,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2023-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,0.0747650816555483,0.01875189947193725,HI,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
474,0.666827771625125,0.0169313454313761,HI,2023-03-02,1,1,1,1,1,1,0,1,0,1,1,1
475,0.638492535108298,0.2061734483623735,HI,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
476,0.103613681218384,0.01380833110104145,HI,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
477,NA,NA,HI,2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2023-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,0.00961345608258647,0.00922588878961905,HI,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
481,0.0331940206741492,0.0083545022259814,HI,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
482,0.00680884432039273,0.0075720166030172,HI,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
483,NA,NA,HI,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,0.0266201733007483,0.0062392843094668,HI,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
485,NA,NA,HI,2023-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2023-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,0.00520683734394399,0.004711463012283345,HI,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
488,1.11523459946215,0.230848079152065,HI,2023-03-16,1,1,0,1,0,1,1,1,0,1,0,1
489,NA,NA,HI,2023-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,0.0615164557011051,0.00331479759371724,HI,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1
492,NA,NA,HI,2023-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,0.0101725975242666,0.00281391315378548,HI,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
494,0.016377057305878,0.00260144791355334,HI,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
495,1.04369789915193,0.134383206039433,HI,2023-03-23,1,1,0,1,0,1,1,1,0,1,0,1
496,0.00199856661075024,0.00223982842136754,HI,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
497,2.27653060880844,0.23394465445874,HI,2023-03-25,1,1,0,1,0,1,1,1,0,1,0,1
498,2.3722046571512,0.267391431737099,HI,2023-03-26,1,1,0,1,0,1,1,1,0,1,0,1
499,NA,NA,HI,2023-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,0.00432510402725943,0.00171449476562406,HI,2023-03-28,1,1,1,1,1,1,1,1,0,1,0,1
501,1.14965405809466,0.1373387870943745,HI,2023-03-29,1,1,0,1,1,0,1,1,0,1,1,0
502,1.1503025306825,0.15725145752665,HI,2023-03-30,1,1,0,1,0,1,1,1,1,0,0,1
503,1.15396721976738,0.1205546311327305,HI,2023-03-31,1,1,0,1,1,0,1,1,0,1,1,0
504,1.0821868355554,0.118423088340982,HI,2023-04-01,1,1,0,1,0,1,1,1,0,1,0,1
505,0.489576876786954,0.126557286488153,IA,2023-02-19,1,1,1,1,1,1,0,1,1,1,0,1
506,1.3993562068804,0.1468311216018785,IA,2023-02-20,1,0,1,1,1,1,1,0,0,1,0,1
507,2.16872946490114,0.1800305299873685,IA,2023-02-21,0,1,1,1,0,1,1,1,0,1,0,0
508,1.15758465666922,0.0952719265700345,IA,2023-02-22,1,1,1,1,1,1,0,1,0,1,0,0
509,1.45587491015566,0.1569507594135305,IA,2023-02-23,1,1,1,0,1,1,0,1,0,0,0,0
510,1.00591341465241,0.4322692687775435,IA,2023-02-24,1,0,1,1,1,1,1,0,0,1,1,1
511,1.74298451096802,0.3494305520731565,IA,2023-02-25,0,1,0,1,1,0,0,1,0,1,1,0
512,0.883637948258147,0.19394364479398,IA,2023-02-26,1,1,1,1,1,0,0,1,0,0,1,0
513,1.2143590637821,0.160093998108047,IA,2023-02-27,1,0,1,1,1,0,0,0,0,1,1,0
